Time (ns),Water after lsq fit to Water
0.0015200,0.3433522
0.0015250,0.3434135
0.0015300,0.3434840
0.0015350,0.3435626
0.0015400,0.3436458
0.0015450,0.3437264
0.0015500,0.3437991
0.0015550,0.3438641
0.0015600,0.3439217
0.0015650,0.3439728
0.0015700,0.3440184
0.0015750,0.3440592
0.0015800,0.3440947
0.0015850,0.3441237
0.0015900,0.3441461
0.0015950,0.3441614
0.0016000,0.2465019
0.0016050,0.2465190
0.0016100,0.2465395
0.0016150,0.2465652
0.0016200,0.2465974
0.0016250,0.2466345
0.0016300,0.2466729
0.0016350,0.2467106
0.0016400,0.2467483
0.0016450,0.2467857
0.0016500,0.2468220
0.0016550,0.2468560
0.0016600,0.2468861
0.0016650,0.2469118
0.0016700,0.2469337
0.0016750,0.2469522
0.0016800,0.2469662
0.0016850,0.2469738
0.0016900,0.2469749
0.0016950,0.2469729
0.0017000,0.3438650
0.0017050,0.3438003
0.0017100,0.3437482
0.0017150,0.3437122
0.0017200,0.3436918
0.0017250,0.3436850
0.0017300,0.3436899
0.0017350,0.3437042
0.0017400,0.3437220
0.0017450,0.3437392
0.0017500,0.3437543
0.0017550,0.3437650
0.0017600,0.3437692
0.0017650,0.3437654
0.0017700,0.3437523
0.0017750,0.3437286
0.0017800,0.3436941
0.0017850,0.3436508
0.0017900,0.3436000
0.0017950,0.3435427
0.0018000,0.4165764
0.0018050,0.4165232
0.0018100,0.4164944
0.0018150,0.4164924
0.0018200,0.4165188
0.0018250,0.4165745
0.0018300,0.4166574
0.0018350,0.4167629
0.0018400,0.4168869
0.0018450,0.4170220
0.0018500,0.4171602
0.0018550,0.4172955
0.0018600,0.4174268
0.0018650,0.4175512
0.0018700,0.4176645
0.0018750,0.4177658
0.0018800,0.4178581
0.0018850,0.4179428
0.0018900,0.4180216
0.0018950,0.4180968
0.0019000,0.2467735
0.0019050,0.2468254
0.0019100,0.2468671
0.0019150,0.2468967
0.0019200,0.2469160
0.0019250,0.2469264
0.0019300,0.2469295
0.0019350,0.2469241
0.0019400,0.2469097
0.0019450,0.2468858
0.0019500,0.2468535
0.0019550,0.2468130
0.0019600,0.2467680
0.0019650,0.2467202
0.0019700,0.2466702
0.0019750,0.2466181
0.0019800,0.2465655
0.0019850,0.2465136
0.0019900,0.2464626
0.0019950,0.2464100
0.0020000,0.4822039
0.0020050,0.4821694
0.0020100,0.4821563
0.0020150,0.4821666
0.0020200,0.4821998
0.0020250,0.4822555
0.0020300,0.4823330
0.0020350,0.4824293
0.0020400,0.4825376
0.0020450,0.4826515
0.0020500,0.4827668
0.0020550,0.4828779
0.0020600,0.4829788
0.0020650,0.4830654
0.0020700,0.4831341
0.0020750,0.4831823
0.0020800,0.4832122
0.0020850,0.4832311
0.0020900,0.4832449
0.0020950,0.4832563
0.0021000,0.4186754
0.0021050,0.4187129
0.0021100,0.4187570
0.0021150,0.4188051
0.0021200,0.4188544
0.0021250,0.4189059
0.0021300,0.4189627
0.0021350,0.4190284
0.0021400,0.4191062
0.0021450,0.4191981
0.0021500,0.4193045
0.0021550,0.4194222
0.0021600,0.4195453
0.0021650,0.4196685
0.0021700,0.4197872
0.0021750,0.4198960
0.0021800,0.4199901
0.0021850,0.4200694
0.0021900,0.4201352
0.0021950,0.4201882
0.0022000,0.3436236
0.0022050,0.3436332
0.0022100,0.3436447
0.0022150,0.3436558
0.0022200,0.3436659
0.0022250,0.3436756
0.0022300,0.3436856
0.0022350,0.3436964
0.0022400,0.3437087
0.0022450,0.3437259
0.0022500,0.3437513
0.0022550,0.3437849
0.0022600,0.3438245
0.0022650,0.3438691
0.0022700,0.3439178
0.0022750,0.3439680
0.0022800,0.3440187
0.0022850,0.3440694
0.0022900,0.3441179
0.0022950,0.3441624
0.0023000,0.2473547
0.0023050,0.2474092
0.0023100,0.2474719
0.0023150,0.2475403
0.0023200,0.2476101
0.0023250,0.2476796
0.0023300,0.2477460
0.0023350,0.2478082
0.0023400,0.2478668
0.0023450,0.2479254
0.0023500,0.2479850
0.0023550,0.2480456
0.0023600,0.2481057
0.0023650,0.2481631
0.0023700,0.2482150
0.0023750,0.2482587
0.0023800,0.2482923
0.0023850,0.2483168
0.0023900,0.2483329
0.0023950,0.2483437
0.0024000,0.2466972
0.0024050,0.2466523
0.0024100,0.2466170
0.0024150,0.2465934
0.0024200,0.2465844
0.0024250,0.2465919
0.0024300,0.2466145
0.0024350,0.2466502
0.0024400,0.2466949
0.0024450,0.2467454
0.0024500,0.2467971
0.0024550,0.2468464
0.0024600,0.2468915
0.0024650,0.2469336
0.0024700,0.2469745
0.0024750,0.2470155
0.0024800,0.2470560
0.0024850,0.2470958
0.0024900,0.2471321
0.0024950,0.2471618
0.0025000,0.3427605
0.0025050,0.3426617
0.0025100,0.3425794
0.0025150,0.3425168
0.0025200,0.3424745
0.0025250,0.3424513
0.0025300,0.3424441
0.0025350,0.3424505
0.0025400,0.3424663
0.0025450,0.3424870
0.0025500,0.3425091
0.0025550,0.3425336
0.0025600,0.3425614
0.0025650,0.3425933
0.0025700,0.3426332
0.0025750,0.3426859
0.0025800,0.3427524
0.0025850,0.3428309
0.0025900,0.3429157
0.0025950,0.3430012
0.0026000,0.4831936
0.0026050,0.4831864
0.0026100,0.4831925
0.0026150,0.4832105
0.0026200,0.4832384
0.0026250,0.4832735
0.0026300,0.4833178
0.0026350,0.4833734
0.0026400,0.4834392
0.0026450,0.4835125
0.0026500,0.4835890
0.0026550,0.4836638
0.0026600,0.4837309
0.0026650,0.4837874
0.0026700,0.4838346
0.0026750,0.4838733
0.0026800,0.4839039
0.0026850,0.4839272
0.0026900,0.4839478
0.0026950,0.4839713
0.0027000,0.4818170
0.0027050,0.4818489
0.0027100,0.4818938
0.0027150,0.4819510
0.0027200,0.4820161
0.0027250,0.4820841
0.0027300,0.4821520
0.0027350,0.4822161
0.0027400,0.4822723
0.0027450,0.4823212
0.0027500,0.4823640
0.0027550,0.4824000
0.0027600,0.4824297
0.0027650,0.4824577
0.0027700,0.4824883
0.0027750,0.4825222
0.0027800,0.4825566
0.0027850,0.4825904
0.0027900,0.4826236
0.0027950,0.4826561
0.0028000,0.4825910
0.0028050,0.4826111
0.0028100,0.4826469
0.0028150,0.4826959
0.0028200,0.4827560
0.0028250,0.4828273
0.0028300,0.4829100
0.0028350,0.4829997
0.0028400,0.4830915
0.0028450,0.4831819
0.0028500,0.4832666
0.0028550,0.4833413
0.0028600,0.4834039
0.0028650,0.4834569
0.0028700,0.4835027
0.0028750,0.4835416
0.0028800,0.4835752
0.0028850,0.4836052
0.0028900,0.4836341
0.0028950,0.4836626
0.0029000,0.5369234
0.0029050,0.5369137
0.0029100,0.5369180
0.0029150,0.5369358
0.0029200,0.5369663
0.0029250,0.5370075
0.0029300,0.5370558
0.0029350,0.5371061
0.0029400,0.5371538
0.0029450,0.5371974
0.0029500,0.5372364
0.0029550,0.5372699
0.0029600,0.5372971
0.0029650,0.5373196
0.0029700,0.5373390
0.0029750,0.5373557
0.0029800,0.5373713
0.0029850,0.5373884
0.0029900,0.5374107
0.0029950,0.5374417
0.0030000,0.4810823
0.0030050,0.4811076
0.0030100,0.4811374
0.0030150,0.4811713
0.0030200,0.4812108
0.0030250,0.4812580
0.0030300,0.4813134
0.0030350,0.4813758
0.0030400,0.4814468
0.0030450,0.4815282
0.0030500,0.4816181
0.0030550,0.4817120
0.0030600,0.4818048
0.0030650,0.4818957
0.0030700,0.4819836
0.0030750,0.4820687
0.0030800,0.4821537
0.0030850,0.4822416
0.0030900,0.4823343
0.0030950,0.4824323
0.0031000,0.2471656
0.0031050,0.2471542
0.0031100,0.2471418
0.0031150,0.2471300
0.0031200,0.2471206
0.0031250,0.2471144
0.0031300,0.2471119
0.0031350,0.2471148
0.0031400,0.2471231
0.0031450,0.2471342
0.0031500,0.2471455
0.0031550,0.2471570
0.0031600,0.2471693
0.0031650,0.2471835
0.0031700,0.2471989
0.0031750,0.2472178
0.0031800,0.2472418
0.0031850,0.2472716
0.0031900,0.2473066
0.0031950,0.2473467
0.0032000,0.2473899
0.0032050,0.2474327
0.0032100,0.2474688
0.0032150,0.2474959
0.0032200,0.2475125
0.0032250,0.2475194
0.0032300,0.2475179
0.0032350,0.2475108
0.0032400,0.2474979
0.0032450,0.2474808
0.0032500,0.2474634
0.0032550,0.2474493
0.0032600,0.2474383
0.0032650,0.2474318
0.0032700,0.2474303
0.0032750,0.2474353
0.0032800,0.2474478
0.0032850,0.2474664
0.0032900,0.2474865
0.0032950,0.2475084
0.0033000,0.4190333
0.0033050,0.4190535
0.0033100,0.4190801
0.0033150,0.4191111
0.0033200,0.4191431
0.0033250,0.4191753
0.0033300,0.4192062
0.0033350,0.4192338
0.0033400,0.4192562
0.0033450,0.4192741
0.0033500,0.4192875
0.0033550,0.4192959
0.0033600,0.4192999
0.0033650,0.4193012
0.0033700,0.4193005
0.0033750,0.4192997
0.0033800,0.4193000
0.0033850,0.4193020
0.0033900,0.4193054
0.0033950,0.4193103
0.0034000,0.4176513
0.0034050,0.4176414
0.0034100,0.4176452
0.0034150,0.4176614
0.0034200,0.4176880
0.0034250,0.4177219
0.0034300,0.4177593
0.0034350,0.4177980
0.0034400,0.4178376
0.0034450,0.4178771
0.0034500,0.4179150
0.0034550,0.4179514
0.0034600,0.4179874
0.0034650,0.4180251
0.0034700,0.4180662
0.0034750,0.4181137
0.0034800,0.4181688
0.0034850,0.4182309
0.0034900,0.4182995
0.0034950,0.4183738
0.0035000,0.4821010
0.0035050,0.4821475
0.0035100,0.4821945
0.0035150,0.4822397
0.0035200,0.4822830
0.0035250,0.4823231
0.0035300,0.4823592
0.0035350,0.4823922
0.0035400,0.4824223
0.0035450,0.4824493
0.0035500,0.4824743
0.0035550,0.4824998
0.0035600,0.4825280
0.0035650,0.4825586
0.0035700,0.4825929
0.0035750,0.4826348
0.0035800,0.4826864
0.0035850,0.4827463
0.0035900,0.4828137
0.0035950,0.4828888
0.0036000,0.4182408
0.0036050,0.4182437
0.0036100,0.4182492
0.0036150,0.4182572
0.0036200,0.4182649
0.0036250,0.4182701
0.0036300,0.4182731
0.0036350,0.4182739
0.0036400,0.4182701
0.0036450,0.4182590
0.0036500,0.4182409
0.0036550,0.4182176
0.0036600,0.4181892
0.0036650,0.4181565
0.0036700,0.4181233
0.0036750,0.4180933
0.0036800,0.4180684
0.0036850,0.4180514
0.0036900,0.4180468
0.0036950,0.4180552
0.0037000,0.3433047
0.0037050,0.3433362
0.0037100,0.3433770
0.0037150,0.3434275
0.0037200,0.3434849
0.0037250,0.3435455
0.0037300,0.3436075
0.0037350,0.3436704
0.0037400,0.3437320
0.0037450,0.3437891
0.0037500,0.3438418
0.0037550,0.3438915
0.0037600,0.3439374
0.0037650,0.3439779
0.0037700,0.3440139
0.0037750,0.3440469
0.0037800,0.3440763
0.0037850,0.3441022
0.0037900,0.3441254
0.0037950,0.3441464
0.0038000,0.2464289
0.0038050,0.2464277
0.0038100,0.2464280
0.0038150,0.2464324
0.0038200,0.2464423
0.0038250,0.2464589
0.0038300,0.2464797
0.0038350,0.2465019
0.0038400,0.2465237
0.0038450,0.2465458
0.0038500,0.2465687
0.0038550,0.2465921
0.0038600,0.2466180
0.0038650,0.2466498
0.0038700,0.2466889
0.0038750,0.2467349
0.0038800,0.2467875
0.0038850,0.2468472
0.0038900,0.2469130
0.0038950,0.2469866
0.0039000,0.4186814
0.0039050,0.4187502
0.0039100,0.4188381
0.0039150,0.4189422
0.0039200,0.4190606
0.0039250,0.4191911
0.0039300,0.4193303
0.0039350,0.4194734
0.0039400,0.4196142
0.0039450,0.4197499
0.0039500,0.4198777
0.0039550,0.4199940
0.0039600,0.4200955
0.0039650,0.4201834
0.0039700,0.4202620
0.0039750,0.4203337
0.0039800,0.4203998
0.0039850,0.4204614
0.0039900,0.4205172
0.0039950,0.4205662
0.0040000,0.2461826
0.0040050,0.2461314
0.0040100,0.2460800
0.0040150,0.2460300
0.0040200,0.2459805
0.0040250,0.2459319
0.0040300,0.2458841
0.0040350,0.2458387
0.0040400,0.2457956
0.0040450,0.2457559
0.0040500,0.2457209
0.0040550,0.2456905
0.0040600,0.2456621
0.0040650,0.2456334
0.0040700,0.2456032
0.0040750,0.2455707
0.0040800,0.2455379
0.0040850,0.2455101
0.0040900,0.2454936
0.0040950,0.2454914
0.0041000,0.4167231
0.0041050,0.4166995
0.0041100,0.4167072
0.0041150,0.4167440
0.0041200,0.4168060
0.0041250,0.4168871
0.0041300,0.4169827
0.0041350,0.4170898
0.0041400,0.4172060
0.0041450,0.4173275
0.0041500,0.4174525
0.0041550,0.4175776
0.0041600,0.4176967
0.0041650,0.4178029
0.0041700,0.4178921
0.0041750,0.4179629
0.0041800,0.4180166
0.0041850,0.4180560
0.0041900,0.4180848
0.0041950,0.4181068
0.0042000,0.5377259
0.0042050,0.5377654
0.0042100,0.5378193
0.0042150,0.5378876
0.0042200,0.5379672
0.0042250,0.5380514
0.0042300,0.5381380
0.0042350,0.5382228
0.0042400,0.5383007
0.0042450,0.5383709
0.0042500,0.5384353
0.0042550,0.5384955
0.0042600,0.5385518
0.0042650,0.5386038
0.0042700,0.5386538
0.0042750,0.5387034
0.0042800,0.5387558
0.0042850,0.5388140
0.0042900,0.5388833
0.0042950,0.5389651
0.0043000,0.4814218
0.0043050,0.4814242
0.0043100,0.4814453
0.0043150,0.4814810
0.0043200,0.4815256
0.0043250,0.4815745
0.0043300,0.4816289
0.0043350,0.4816909
0.0043400,0.4817633
0.0043450,0.4818488
0.0043500,0.4819481
0.0043550,0.4820580
0.0043600,0.4821740
0.0043650,0.4822907
0.0043700,0.4824070
0.0043750,0.4825237
0.0043800,0.4826426
0.0043850,0.4827652
0.0043900,0.4828915
0.0043950,0.4830186
0.0044000,0.3439321
0.0044050,0.3439611
0.0044100,0.3439911
0.0044150,0.3440187
0.0044200,0.3440407
0.0044250,0.3440535
0.0044300,0.3440570
0.0044350,0.3440530
0.0044400,0.3440450
0.0044450,0.3440363
0.0044500,0.3440293
0.0044550,0.3440253
0.0044600,0.3440252
0.0044650,0.3440285
0.0044700,0.3440368
0.0044750,0.3440534
0.0044800,0.3440834
0.0044850,0.3441286
0.0044900,0.3441877
0.0044950,0.3442589
0.0045000,0.3439178
0.0045050,0.3438349
0.0045100,0.3437592
0.0045150,0.3436920
0.0045200,0.3436340
0.0045250,0.3435853
0.0045300,0.3435485
0.0045350,0.3435264
0.0045400,0.3435248
0.0045450,0.3435465
0.0045500,0.3435901
0.0045550,0.3436513
0.0045600,0.3437259
0.0045650,0.3438112
0.0045700,0.3439074
0.0045750,0.3440140
0.0045800,0.3441290
0.0045850,0.3442473
0.0045900,0.3443662
0.0045950,0.3444815
0.0046000,0.3430323
0.0046050,0.3431005
0.0046100,0.3431598
0.0046150,0.3432084
0.0046200,0.3432468
0.0046250,0.3432761
0.0046300,0.3432976
0.0046350,0.3433118
0.0046400,0.3433202
0.0046450,0.3433264
0.0046500,0.3433348
0.0046550,0.3433474
0.0046600,0.3433639
0.0046650,0.3433835
0.0046700,0.3434055
0.0046750,0.3434290
0.0046800,0.3434548
0.0046850,0.3434840
0.0046900,0.3435193
0.0046950,0.3435625
0.0047000,0.3436239
0.0047050,0.3436112
0.0047100,0.3436048
0.0047150,0.3436032
0.0047200,0.3436065
0.0047250,0.3436151
0.0047300,0.3436281
0.0047350,0.3436450
0.0047400,0.3436678
0.0047450,0.3436985
0.0047500,0.3437369
0.0047550,0.3437834
0.0047600,0.3438393
0.0047650,0.3439039
0.0047700,0.3439745
0.0047750,0.3440506
0.0047800,0.3441332
0.0047850,0.3442243
0.0047900,0.3443257
0.0047950,0.3444388
0.0048000,0.4191921
0.0048050,0.4192675
0.0048100,0.4193600
0.0048150,0.4194677
0.0048200,0.4195861
0.0048250,0.4197109
0.0048300,0.4198397
0.0048350,0.4199709
0.0048400,0.4201043
0.0048450,0.4202382
0.0048500,0.4203682
0.0048550,0.4204902
0.0048600,0.4206030
0.0048650,0.4207072
0.0048700,0.4207991
0.0048750,0.4208746
0.0048800,0.4209315
0.0048850,0.4209693
0.0048900,0.4209874
0.0048950,0.4209841
0.0049000,0.2489738
0.0049050,0.2489693
0.0049100,0.2489632
0.0049150,0.2489600
0.0049200,0.2489619
0.0049250,0.2489703
0.0049300,0.2489850
0.0049350,0.2490043
0.0049400,0.2490273
0.0049450,0.2490513
0.0049500,0.2490746
0.0049550,0.2490966
0.0049600,0.2491161
0.0049650,0.2491318
0.0049700,0.2491419
0.0049750,0.2491455
0.0049800,0.2491412
0.0049850,0.2491300
0.0049900,0.2491153
0.0049950,0.2491000
0.0050000,0.4200922
0.0050050,0.4200838
0.0050100,0.4200847
0.0050150,0.4200933
0.0050200,0.4201080
0.0050250,0.4201309
0.0050300,0.4201639
0.0050350,0.4202058
0.0050400,0.4202567
0.0050450,0.4203187
0.0050500,0.4203923
0.0050550,0.4204757
0.0050600,0.4205664
0.0050650,0.4206638
0.0050700,0.4207664
0.0050750,0.4208705
0.0050800,0.4209697
0.0050850,0.4210630
0.0050900,0.4211508
0.0050950,0.4212296
0.0051000,0.2479326
0.0051050,0.2479673
0.0051100,0.2479936
0.0051150,0.2480094
0.0051200,0.2480122
0.0051250,0.2480052
0.0051300,0.2479936
0.0051350,0.2479824
0.0051400,0.2479712
0.0051450,0.2479580
0.0051500,0.2479417
0.0051550,0.2479224
0.0051600,0.2478981
0.0051650,0.2478681
0.0051700,0.2478362
0.0051750,0.2478096
0.0051800,0.2477902
0.0051850,0.2477780
0.0051900,0.2477707
0.0051950,0.2477650
0.0052000,0.2477568
0.0052050,0.2477430
0.0052100,0.2477244
0.0052150,0.2477073
0.0052200,0.2476974
0.0052250,0.2476960
0.0052300,0.2477012
0.0052350,0.2477110
0.0052400,0.2477237
0.0052450,0.2477379
0.0052500,0.2477530
0.0052550,0.2477696
0.0052600,0.2477905
0.0052650,0.2478176
0.0052700,0.2478519
0.0052750,0.2478937
0.0052800,0.2479430
0.0052850,0.2479982
0.0052900,0.2480578
0.0052950,0.2481210
0.0053000,0.5891726
0.0053050,0.5891656
0.0053100,0.5891617
0.0053150,0.5891626
0.0053200,0.5891682
0.0053250,0.5891775
0.0053300,0.5891915
0.0053350,0.5892124
0.0053400,0.5892418
0.0053450,0.5892792
0.0053500,0.5893237
0.0053550,0.5893730
0.0053600,0.5894246
0.0053650,0.5894751
0.0053700,0.5895200
0.0053750,0.5895564
0.0053800,0.5895826
0.0053850,0.5895975
0.0053900,0.5896024
0.0053950,0.5896006
0.0054000,0.5891227
0.0054050,0.5892017
0.0054100,0.5892922
0.0054150,0.5893911
0.0054200,0.5894933
0.0054250,0.5895937
0.0054300,0.5896882
0.0054350,0.5897739
0.0054400,0.5898471
0.0054450,0.5899063
0.0054500,0.5899526
0.0054550,0.5899897
0.0054600,0.5900215
0.0054650,0.5900494
0.0054700,0.5900744
0.0054750,0.5900969
0.0054800,0.5901159
0.0054850,0.5901310
0.0054900,0.5901410
0.0054950,0.5901462
0.0055000,0.5384515
0.0055050,0.5384411
0.0055100,0.5384380
0.0055150,0.5384455
0.0055200,0.5384630
0.0055250,0.5384892
0.0055300,0.5385228
0.0055350,0.5385650
0.0055400,0.5386175
0.0055450,0.5386820
0.0055500,0.5387581
0.0055550,0.5388438
0.0055600,0.5389368
0.0055650,0.5390355
0.0055700,0.5391382
0.0055750,0.5392430
0.0055800,0.5393461
0.0055850,0.5394451
0.0055900,0.5395388
0.0055950,0.5396282
0.0056000,0.4827869
0.0056050,0.4827794
0.0056100,0.4827745
0.0056150,0.4827731
0.0056200,0.4827760
0.0056250,0.4827851
0.0056300,0.4828036
0.0056350,0.4828368
0.0056400,0.4828891
0.0056450,0.4829612
0.0056500,0.4830514
0.0056550,0.4831557
0.0056600,0.4832678
0.0056650,0.4833823
0.0056700,0.4834976
0.0056750,0.4836128
0.0056800,0.4837255
0.0056850,0.4838329
0.0056900,0.4839320
0.0056950,0.4840197
0.0057000,0.0693650
0.0057050,0.0694094
0.0057100,0.0694509
0.0057150,0.0694951
0.0057200,0.0695466
0.0057250,0.0696087
0.0057300,0.0696845
0.0057350,0.0697782
0.0057400,0.0698805
0.0057450,0.0699812
0.0057500,0.0700761
0.0057550,0.0701671
0.0057600,0.0702505
0.0057650,0.0703253
0.0057700,0.0703947
0.0057750,0.0704657
0.0057800,0.0705316
0.0057850,0.0705866
0.0057900,0.0706330
0.0057950,0.0706775
0.0058000,0.4828232
0.0058050,0.4828022
0.0058100,0.4828002
