time step,temperature,pressure,potential energy,kinetic energy,coulomb energy,pair energy,lx,ly,lz,vol
300000,5055.6467903546881644,-25496.683749446190632,-1931559.4331871063914,175760.50917250034399,-198034.1653008183348,-1931559.4331871063914,60.438550457222291357,52.341319938786945443,49.923852925669116587,157930.78909956832649
300500,5032.1884869582800093,5786.0812746291285293,-1932866.7160561126657,174944.97685383801581,-199809.42410791793372,-1932866.7160561126657,60.249128037853878936,52.177275311959562032,49.767384960540290706,156450.51018795129494
301000,4993.5590679338483824,-5506.5537113571508598,-1932500.5584160168655,173602.01785406668205,-199257.20901949488325,-1932500.5584160168655,60.306172101187392798,52.226676919823432854,49.814504876663434629,156895.31456518996856
301500,4931.3622840981861373,2503.139421005037093,-1932814.9142953485716,171439.7349950853386,-199779.27738522156142,-1932814.9142953485716,60.24983331805454867,52.177886102528589163,49.767967540776744784,156456.00451172751491
302000,4977.9893463032976797,1608.5684455849002461,-1932775.771574487444,173060.73356049606809,-199752.00242218576022,-1932775.771574487444,60.251241652978123398,52.17910575634664383,49.769130862945594629,156466.97620709470357
302500,5002.1727336904550612,-5290.1146148418001758,-1932520.8824199447408,173901.47356013205717,-199421.20575855736388,-1932520.8824199447408,60.284428397097961749,52.207846319754501963,49.796543997773966339,156725.66748132600333
303000,5017.9005731870802265,-656.31051269571662488,-1932653.0960126342252,174448.25485098175704,-199707.81430309978896,-1932653.0960126342252,60.252342721528933112,52.180059309680615343,49.770040374904006342,156475.55448749504285
303500,5049.6047546426580084,6425.517412273690752,-1932832.3802525228821,175550.45666740628076,-200112.57179017504677,-1932832.3802525228821,60.207720115923031301,52.141414999735232527,49.733180913805462353,156128.15668572523282
304000,5019.0700863101246796,-3142.044551881872394,-1932494.4323732312769,174488.91319412042503,-199647.74810448166681,-1932494.4323732312769,60.25413748015171933,52.181613616237960684,49.77152289334363644,156489.53788814455038
304500,5011.9511432420913479,6662.6477993212047295,-1932797.5419793059118,174241.42180275291321,-200214.50606236807653,-1932797.5419793059118,60.19199744094391491,52.127798763820436534,49.720193565377762468,156005.87446285772603
305000,4950.0746503859454606,-265.59621517265537705,-1932592.0030896931421,172090.27391976528452,-199885.64670232520439,-1932592.0030896931421,60.223535309846425889,52.155111359405978533,49.746244685346155734,156251.22291686511016
305500,4936.021208103621575,-4836.2042140195399043,-1932461.3747434460092,171601.7033622097224,-199659.39842193294317,-1932461.3747434460092,60.244120950837967143,52.172939047415205494,49.76324897326276897,156411.5073221915809
306000,5011.2154556363257143,4150.8272313487195788,-1932798.0563139142469,174215.84548511382309,-200126.20741539413575,-1932798.0563139142469,60.191668768767108588,52.127514125366410269,49.719922073402855744,156003.31891498257755
306500,5023.8575414362194351,-6459.0070720430567235,-1932493.6971759190783,174655.34996976866387,-199541.12262988623115,-1932493.6971759190783,60.249416608811728224,52.177525221739159633,49.767623327839949354,156452.75821831918438
307000,5041.9404107778864272,3801.1299110205013676,-1932939.5596287883818,175284.00431501580169,-200095.59887168073328,-1932939.5596287883818,60.187278708995066268,52.123712222088755652,49.71629576706813225,155969.18725060633733
307500,5003.1546837666728607,-2435.4815249930079517,-1932840.6442977101542,173935.61123875851627,-199778.83042003744049,-1932840.6442977101542,60.216412191363517081,52.148942557860294755,49.740360799699956829,156195.78623432159657
