time step,temperature,pressure,potential energy,kinetic energy,coulomb energy,pair energy,lx,ly,lz,vol
40000,837.63641618908457076,1073.4810142088656448,-2078391.459840106545,29120.587160420120199,-255782.98181394676794,-2078391.459840106545,60.112368202342935319,52.058837820471737245,49.65441769275302164,155387.54299244290451
42500,886.19001321813925642,-370.9342183777948776,-2072984.4106163894758,30808.562070428488369,-254204.27318207095959,-2072984.4106163894758,60.21443700353206907,52.147231995024363016,49.738729241926854741,156180.4163765652047
45000,936.97543040497043876,97.64052606913755028,-2068001.4784234748222,32574.126626940764254,-252992.06328746274812,-2068001.4784234748222,60.254210773715087157,52.181677090325180757,49.771583435780193838,156490.10895381556475
47500,998.66204217537949717,383.00246285103708033,-2064288.2742450553924,34718.673258358583553,-251435.22090640172246,-2064288.2742450553924,60.277828964024749325,52.202131043076008154,49.791092690229064033,156674.2020851134439
50000,1038.9766799017452286,-1037.5870043013276245,-2062037.7738831317984,36120.219202471860626,-249350.49716053213342,-2062037.7738831317984,60.303833377829107576,52.224651525987248135,49.812573028860157365,156877.06168189505115
52500,1074.0116870324052343,-672.87708033645890282,-2060753.7229507998563,37338.217798397308798,-247791.58151228490169,-2060753.7229507998563,60.268853884394196996,52.194358396133438305,49.783679035333818774,156604.22839312805445
55000,1141.028297489887791,1168.2614243882405844,-2059514.6158245305996,39668.062834149081027,-246545.629485401907,-2059514.6158245305996,60.200982124179581945,52.135579727728014632,49.727615153107556978,156075.74451155876159
57500,1194.1210281302005569,1901.704421537990811,-2057882.3102258434519,41513.841575753991492,-245201.61791536488454,-2057882.3102258434519,60.137779570347269953,52.080844710656066354,49.675408159753210668,155584.68775276155793
60000,1233.5842013584081087,-1307.5646517570839933,-2056150.2869158606045,42885.78619684286241,-243245.7288920735009,-2056150.2869158606045,60.117850247441438682,52.063585410780937934,49.658946008061562338,155430.05932800273877
62500,1281.2566997891947267,-678.32737065346907457,-2055266.2582723153755,44543.129548776756565,-242188.46961946217925,-2055266.2582723153755,60.022794550370647926,51.981264762539687752,49.58042746973756465,154693.94697144749807
65000,1322.42631371955963,-1361.2418438367951694,-2055645.0151997010689,45974.398901026848762,-240958.02764822365134,-2055645.0151997010689,59.929286385110344781,51.900284316156579223,49.503187233919682342,153972.0900149216759
67500,1392.1173305656375305,-494.22245924274767503,-2057120.2213288678322,48397.220176631941285,-239945.68196416308638,-2057120.2213288678322,59.808971553007147293,51.796088615352459783,49.403803977087029864,153046.60128280689241
70000,1446.3219499813017137,-1158.1637565307819386,-2058796.5680289685261,50281.653940116899321,-238659.8263098555617,-2058796.5680289685261,59.703884449356870334,51.705080514198549224,49.316999229664673976,152241.28823906634352
72500,1475.6253035335150798,1290.5369845198861185,-2059974.352010323666,51300.390524054062553,-237783.13598432243452,-2059974.352010323666,59.564958633461507986,51.584767228679474727,49.202242804372026796,151181.00202435406391
75000,1524.7753957973782235,-741.37504826586769013,-2060103.579898993019,53009.102702810894698,-236138.3807162088051,-2060103.579898993019,59.482477330379310843,51.513336325043717068,49.134111050499171824,150553.83729779865826
