Time (ns),non-Water after lsq fit to non-Water
0.0118900,0.2200884
0.0119720,0.2800461
0.0120540,0.2455351
0.0121360,0.2652348
0.0122180,0.2623190
0.0123000,0.2591751
0.0123820,0.2595708
0.0124640,0.2925072
0.0125460,0.2756755
0.0126280,0.2711772
0.0127100,0.2773593
0.0127920,0.2777715
0.0128740,0.2832393
0.0129560,0.2460770
0.0130380,0.2272693
0.0131200,0.2592427
0.0132020,0.2588632
0.0132840,0.2590960
0.0133660,0.2637493
0.0134480,0.2336514
0.0135300,0.2863589
0.0136120,0.2652202
0.0136940,0.2656894
0.0137760,0.2831931
0.0138580,0.2715687
0.0139400,0.2203112
0.0140220,0.2532800
0.0141040,0.2593274
0.0141860,0.2597076
0.0142680,0.2520923
0.0143500,0.2535775
0.0144320,0.2468934
0.0145140,0.2056555
0.0145960,0.2056404
0.0146780,0.2410922
0.0147600,0.2339327
0.0148420,0.2594708
0.0149240,0.2454801
0.0150060,0.2952756
0.0150880,0.2960390
0.0151700,0.2810553
0.0152520,0.2807079
0.0153340,0.2274282
0.0154160,0.2470550
0.0154980,0.2472682
0.0155800,0.2342212
0.0156620,0.2595917
0.0157440,0.2628413
0.0158260,0.2654311
0.0159080,0.2405057
0.0159900,0.2409537
0.0160720,0.2710919
0.0161540,0.2453564
0.0162360,0.2339803
0.0163180,0.2692850
0.0164000,0.2797504
0.0164820,0.2803197
0.0165640,0.2657254
0.0166460,0.2390893
0.0167280,0.2534269
0.0168100,0.2916818
0.0168920,0.2924349
0.0169740,0.2660031
0.0170560,0.2341170
0.0171380,0.2594735
0.0172200,0.2130467
0.0173020,0.2877103
0.0173840,0.2882220
0.0174660,0.2824408
0.0175480,0.2594000
0.0176300,0.2696746
0.0177120,0.2764719
0.0177940,0.2771244
0.0178760,0.2701369
0.0179580,0.3081156
0.0180400,0.2531581
0.0181220,0.2535188
0.0182040,0.2466191
0.0182860,0.2468343
0.0183680,0.2408310
0.0184500,0.2977421
0.0185320,0.2456620
0.0186140,0.2129656
0.0186960,0.2131767
0.0187780,0.2476353
0.0188600,0.2188613
0.0189420,0.2641815
0.0190240,0.2327664
0.0191060,0.2917034
0.0191880,0.2923631
0.0192700,0.2701276
0.0193520,0.2404166
0.0194340,0.2654766
0.0195160,0.2467411
0.0195980,0.2470101
0.0196800,0.2595536
0.0197620,0.2453470
0.0198440,0.2577421
0.0199260,0.2765131
0.0200080,0.2337117
0.0200900,0.2343350
0.0201720,0.2205571
0.0202540,0.2471274
0.0203360,0.2855390
0.0204180,0.2757076
0.0205000,0.2535187
0.0205820,0.2536730
0.0206640,0.2654373
0.0207460,0.3025960
0.0208280,0.2865368
0.0209100,0.2638438
0.0209920,0.2643212
0.0210740,0.2884169
0.0211560,0.2129990
0.0212380,0.2531753
0.0213200,0.2655919
0.0214020,0.2863839
0.0214840,0.2867565
0.0215660,0.2378657
0.0216480,0.2404258
0.0217300,0.2134410
0.0218120,0.2473283
0.0218940,0.2474537
0.0219760,0.2714583
0.0220580,0.2878472
0.0221400,0.2591545
0.0222220,0.2596527
0.0223040,0.2273127
0.0223860,0.2274235
0.0224680,0.2409881
0.0225500,0.2272740
0.0226320,0.2653683
0.0227140,0.2566080
0.0227960,0.2570719
0.0228780,0.2275101
0.0229600,0.2532369
0.0230420,0.2792116
0.0231240,0.2866512
0.0232060,0.2392704
0.0232880,0.2396092
0.0233700,0.2409742
0.0234520,0.2770990
0.0235340,0.2696754
0.0236160,0.2274146
0.0236980,0.2277008
0.0237800,0.2768529
0.0238620,0.2988618
0.0239440,0.2771028
0.0240260,0.2755665
0.0241080,0.2880505
0.0241900,0.2888161
0.0242720,0.2540297
0.0243540,0.2826948
0.0244360,0.2581794
0.0245180,0.2276677
0.0246000,0.2699724
0.0246820,0.2702361
0.0247640,0.2276543
0.0248460,0.2470678
0.0249280,0.2470791
0.0250100,0.2268333
0.0250920,0.2273144
0.0251740,0.2536400
0.0252560,0.2473850
0.0253380,0.2391241
0.0254200,0.2130421
0.0255020,0.2054179
0.0255840,0.2056720
0.0256660,0.2205665
0.0257480,0.2533774
0.0258300,0.2893895
0.0259120,0.2636094
0.0259940,0.2639807
0.0260760,0.2898945
0.0261580,0.2473762
0.0262400,0.2923534
0.0263220,0.2405595
0.0264040,0.2593824
0.0264860,0.2599103
0.0265680,0.2593294
0.0266500,0.2595954
0.0267320,0.2652263
0.0268140,0.2796828
0.0268960,0.2803692
0.0269780,0.2409422
0.0270600,0.2534480
0.0271420,0.2867629
0.0272240,0.2472807
0.0273060,0.2270815
0.0273880,0.2272905
0.0274700,0.2581318
0.0275520,0.2713912
0.0276340,0.2341193
0.0277160,0.2597828
0.0277980,0.2601557
0.0278800,0.2522691
0.0279620,0.2866550
0.0280440,0.2908563
0.0281260,0.2881978
0.0282080,0.3036019
0.0282900,0.3040196
0.0283720,0.2827822
0.0284540,0.2717687
0.0285360,0.2339949
0.0286180,0.2455025
0.0287000,0.2405807
0.0287820,0.2408719
0.0288640,0.2659368
0.0289460,0.2337115
0.0290280,0.2532859
0.0291100,0.2573545
0.0291920,0.2577889
0.0292740,0.2751620
0.0293560,0.2699254
0.0294380,0.2052372
0.0295200,0.2518864
0.0296020,0.2408152
0.0296840,0.2410411
0.0297660,0.2686393
0.0298480,0.2694099
0.0299300,0.2582053
0.0300120,0.2472702
0.0300940,0.2473358
0.0301760,0.2339883
0.0302580,0.2699905
0.0303400,0.2404536
0.0304220,0.2338033
0.0305040,0.2406130
0.0305860,0.2410063
0.0306680,0.2659209
0.0307500,0.2657556
0.0308320,0.2520779
0.0309140,0.2273199
0.0309960,0.2276228
0.0310780,0.2204841
0.0311600,0.2274117
0.0312420,0.2518755
0.0313240,0.2639554
0.0314060,0.2864656
0.0314880,0.2869714
0.0315700,0.2756155
0.0316520,0.2988343
0.0317340,0.2595116
0.0318160,0.2442168
0.0318980,0.2445294
0.0319800,0.2535845
0.0320620,0.2755051
0.0321440,0.2504116
0.0322260,0.2407562
0.0323080,0.2056807
0.0323900,0.2061890
0.0324720,0.2599803
0.0325540,0.2412747
0.0326360,0.2408735
0.0327180,0.2594871
0.0328000,0.2920559
0.0328820,0.2923612
0.0329640,0.2595577
0.0330460,0.2271052
0.0331280,0.2641036
0.0332100,0.2641220
0.0332920,0.2645647
0.0333740,0.2412595
0.0334560,0.2522466
0.0335380,0.2711130
0.0336200,0.2678669
0.0337020,0.2753337
0.0337840,0.2758380
0.0338660,0.2580046
0.0339480,0.2797821
0.0340300,0.2683462
0.0341120,0.2591762
0.0341940,0.2596933
0.0342760,0.2457281
0.0343580,0.2581200
0.0344400,0.2855104
0.0345220,0.2851604
0.0346040,0.2712719
0.0346860,0.2717944
0.0347680,0.2478508
0.0348500,0.2964090
0.0349320,0.2583786
0.0350140,0.2743585
0.0350960,0.2749938
0.0351780,0.2278029
0.0352600,0.2599932
0.0353420,0.2869919
0.0354240,0.2594008
0.0355060,0.2533090
0.0355880,0.2538612
0.0356700,0.2474329
0.0357520,0.2343587
0.0358340,0.2643072
0.0359160,0.2906490
0.0359980,0.2912779
0.0360800,0.2534341
0.0361620,0.2341777
0.0362440,0.2532310
0.0363260,0.2741493
0.0364080,0.2971966
0.0364900,0.2978101
0.0365720,0.2854048
0.0366540,0.2537900
0.0367360,0.2709176
0.0368180,0.2561404
0.0369000,0.2574641
0.0369820,0.2580451
0.0370640,0.2525657
0.0371460,0.2521751
0.0372280,0.2579889
0.0373100,0.2456705
0.0373920,0.2462789
0.0374740,0.2136782
0.0375560,0.2541422
0.0376380,0.2345609
0.0377200,0.2407407
0.0378020,0.2340318
0.0378840,0.2343530
0.0379660,0.2791407
0.0380480,0.2475015
0.0381300,0.2536644
0.0382120,0.2640660
0.0382940,0.2647217
0.0383760,0.2274545
0.0384580,0.2278412
0.0385400,0.2658414
0.0386220,0.2707378
0.0387040,0.2575704
0.0387860,0.2581746
0.0388680,0.2473901
0.0389500,0.2325846
0.0390320,0.2471521
0.0391140,0.2532492
0.0391960,0.2536599
0.0392780,0.2346224
0.0393600,0.2346006
0.0394420,0.2204505
0.0395240,0.2186722
0.0396060,0.2268545
0.0396880,0.2272109
0.0397700,0.2581378
0.0398520,0.2646704
0.0399340,0.2455018
0.0400160,0.2626535
0.0400980,0.2633125
0.0401800,0.2209047
0.0402620,0.2703548
0.0403440,0.2533754
0.0404260,0.2272621
0.0405080,0.2404213
0.0405900,0.2408498
0.0406720,0.2270915
0.0407540,0.2343787
0.0408360,0.2274750
0.0409180,0.2469082
0.0410000,0.2709066
0.0410820,0.2716593
0.0411640,0.2601005
0.0412460,0.2651889
0.0413280,0.2711737
0.0414100,0.2743152
0.0414920,0.2745469
0.0415740,0.2858665
0.0416560,0.2817824
0.0417380,0.2535397
0.0418200,0.2697869
0.0419020,0.2654654
0.0419840,0.2659926
0.0420660,0.2410724
0.0421480,0.2342226
0.0422300,0.2342878
0.0423120,0.2589516
0.0423940,0.2594100
0.0424760,0.2337317
0.0425580,0.2517069
0.0426400,0.2593024
0.0427220,0.2593147
0.0428040,0.2592643
0.0428860,0.2596849
0.0429680,0.2656993
0.0430500,0.2716940
0.0431320,0.2698545
0.0432140,0.2741050
0.0432960,0.2747247
0.0433780,0.2583250
0.0434600,0.2407047
0.0435420,0.2273461
0.0436240,0.2655694
0.0437060,0.2275368
0.0437880,0.2277081
0.0438700,0.2407409
0.0439520,0.2472994
0.0440340,0.2404362
0.0441160,0.2578792
0.0441980,0.2582098
0.0442800,0.2412986
0.0443620,0.2476496
0.0444440,0.2208876
0.0445260,0.2346855
0.0446080,0.2715054
0.0446900,0.2718673
0.0447720,0.2342093
0.0448540,0.2343368
0.0449360,0.2342107
0.0450180,0.2403973
0.0451000,0.2336965
0.0451820,0.2340436
0.0452640,0.2204117
0.0453460,0.2659013
0.0454280,0.2272892
0.0455100,0.2468868
0.0455920,0.2471581
0.0456740,0.2655275
0.0457560,0.2885286
0.0458380,0.2406015
0.0459200,0.2472755
0.0460020,0.2400990
0.0460840,0.2409830
0.0461660,0.2342142
0.0462480,0.2199968
0.0463300,0.2470237
0.0464120,0.2712121
0.0464940,0.2717750
0.0465760,0.2828103
0.0466580,0.2598034
0.0467400,0.2755505
0.0468220,0.2472893
0.0469040,0.2518668
0.0469860,0.2521842
0.0470680,0.2408366
0.0471500,0.2699984
0.0472320,0.2339569
0.0473140,0.2578118
0.0473960,0.2581830
0.0474780,0.2758993
0.0475600,0.2326242
0.0476420,0.2411005
0.0477240,0.2343009
0.0478060,0.1895773
0.0478880,0.1897839
0.0479700,0.2815735
0.0480520,0.2756302
0.0481340,0.2454775
0.0482160,0.2812734
0.0482980,0.2816379
0.0483800,0.2810528
0.0484620,0.2515798
0.0485440,0.2266945
0.0486260,0.2621793
0.0487080,0.2382575
0.0487900,0.2387346
0.0488720,0.2472963
0.0489540,0.2474110
0.0490360,0.2534239
0.0491180,0.2595382
0.0492000,0.2405516
0.0492820,0.2407918
0.0493640,0.2410567
0.0494460,0.2274553
0.0495280,0.2655256
0.0496100,0.2457121
0.0496920,0.2458832
0.0497740,0.2505473
0.0498560,0.2596743
0.0499380,0.2698762
0.0500200,0.2406197
0.0501020,0.2534357
0.0501840,0.2541328
0.0502660,0.2275493
0.0503480,0.2827480
0.0504300,0.2715764
0.0505120,0.2708990
0.0505940,0.2716050
0.0506760,0.2403260
0.0507580,0.2655386
0.0508400,0.2518659
0.0509220,0.2457188
0.0510040,0.2132527
0.0510860,0.2130664
0.0511680,0.2520006
0.0512500,0.2537192
0.0513320,0.2715219
0.0514140,0.2516771
0.0514960,0.2519686
0.0515780,0.2410301
0.0516600,0.2826173
0.0517420,0.2597289
0.0518240,0.2581043
0.0519060,0.2876818
0.0519880,0.2880233
0.0520700,0.2797020
0.0521520,0.2695918
0.0522340,0.2810863
0.0523160,0.2469281
0.0523980,0.2473974
0.0524800,0.2342099
0.0525620,0.2206857
0.0526440,0.2474094
0.0527260,0.2394357
0.0528080,0.2597146
0.0528900,0.2600490
0.0529720,0.2505968
0.0530540,0.2521710
0.0531360,0.2857189
0.0532180,0.2756009
0.0533000,0.2822142
0.0533820,0.2831052
0.0534640,0.2535709
0.0535460,0.2343195
0.0536280,0.2133091
0.0537100,0.2324017
0.0537920,0.2327610
0.0538740,0.2274935
0.0539560,0.2626589
0.0540380,0.2520330
0.0541200,0.2625013
0.0542020,0.2391910
0.0542840,0.2396432
0.0543660,0.2645392
0.0544480,0.2277368
0.0545300,0.2130146
0.0546120,0.2202352
0.0546940,0.2204862
0.0547760,0.2568852
0.0548580,0.2628970
0.0549400,0.2911653
0.0550220,0.2822404
0.0551040,0.2932341
0.0551860,0.2939984
0.0552680,0.2524320
0.0553500,0.2133638
0.0554320,0.2343121
0.0555140,0.2275770
0.0555960,0.2278387
0.0556780,0.2458363
0.0557600,0.2658752
0.0558420,0.2388106
0.0559240,0.2559333
0.0560060,0.2556012
0.0560880,0.2560244
0.0561700,0.2457513
0.0562520,0.2326784
0.0563340,0.2128149
0.0564160,0.2340592
0.0564980,0.2342449
0.0565800,0.2206608
0.0566620,0.2699719
0.0567440,0.2135489
0.0568260,0.2133575
0.0569080,0.2133360
0.0569900,0.2136723
0.0570720,0.2347493
0.0571540,0.2774141
0.0572360,0.2467561
0.0573180,0.2810599
0.0574000,0.2812106
0.0574820,0.2817411
0.0575640,0.2472255
0.0576460,0.2576984
0.0577280,0.2797463
0.0578100,0.2468058
0.0578920,0.2472556
0.0579740,0.2473604
0.0580560,0.2459518
0.0581380,0.2407677
0.0582200,0.2812781
0.0583020,0.2823400
0.0583840,0.2829862
0.0584660,0.2582164
0.0585480,0.2657352
0.0586300,0.2932668
0.0587120,0.2877578
0.0587940,0.2883730
0.0588760,0.2814583
0.0589580,0.2640655
0.0590400,0.2654650
0.0591220,0.2534992
0.0592040,0.2656265
0.0592860,0.2664578
0.0593680,0.2519405
0.0594500,0.2757592
0.0595320,0.2576870
0.0596140,0.2751439
0.0596960,0.2755255
0.0597780,0.2407654
0.0598600,0.2456621
0.0599420,0.2641488
0.0600240,0.2341861
0.0601060,0.2338981
0.0601880,0.2342337
0.0602700,0.2759225
0.0603520,0.2879050
0.0604340,0.2472922
0.0605160,0.2634806
0.0605980,0.2638878
0.0606800,0.2583522
0.0607620,0.2203826
0.0608440,0.2716552
0.0609260,0.2711091
0.0610080,0.2534990
0.0610900,0.2539619
0.0611720,0.2477907
0.0612540,0.2346205
0.0613360,0.2276368
0.0614180,0.2795891
0.0615000,0.2919454
0.0615820,0.2926950
0.0616640,0.2474573
0.0617460,0.2270815
0.0618280,0.2529026
0.0619100,0.2453609
0.0619920,0.2455675
0.0620740,0.2390093
0.0621560,0.2471753
0.0622380,0.2202733
0.0623200,0.2741252
0.0624020,0.2503082
0.0624840,0.2510561
0.0625660,0.2346646
0.0626480,0.2404058
0.0627300,0.2199668
0.0628120,0.2790867
0.0628940,0.2795288
0.0629760,0.2454843
0.0630580,0.2867267
0.0631400,0.2641901
0.0632220,0.2590980
0.0633040,0.2339080
0.0633860,0.2343481
0.0634680,0.2275423
0.0635500,0.2581105
0.0636320,0.2385965
0.0637140,0.2306587
0.0637960,0.2310860
0.0638780,0.2342988
0.0639600,0.2754776
0.0640420,0.2625262
0.0641240,0.2169367
0.0642060,0.2434840
0.0642880,0.2438041
0.0643700,0.2115130
0.0644520,0.2273138
0.0645340,0.2756566
0.0646160,0.2696331
0.0646980,0.2701473
0.0647800,0.2773319
0.0648620,0.2533642
0.0649440,0.2970235
0.0650260,0.2709952
0.0651080,0.2534777
0.0651900,0.2539230
0.0652720,0.2406363
0.0653540,0.2275788
0.0654360,0.2337305
0.0655180,0.2325168
0.0656000,0.2185757
0.0656820,0.2187227
0.0657640,0.2346028
0.0658460,0.2341869
0.0659280,0.2534762
0.0660100,0.2273764
0.0660920,0.2279077
0.0661740,0.2411666
0.0662560,0.2597766
0.0663380,0.2713822
0.0664200,0.2866824
0.0665020,0.3110145
0.0665840,0.3116420
0.0666660,0.2405524
0.0667480,0.2746274
0.0668300,0.2519726
0.0669120,0.2531868
0.0669940,0.2539417
0.0670760,0.2534672
0.0671580,0.2533373
0.0672400,0.2580098
0.0673220,0.2395688
0.0674040,0.2276103
0.0674860,0.2278121
0.0675680,0.2255682
0.0676500,0.2259286
0.0677320,0.2276337
0.0678140,0.2405915
0.0678960,0.2408219
0.0679780,0.2470171
0.0680600,0.2642186
0.0681420,0.2407806
0.0682240,0.2198432
0.0683060,0.2468235
0.0683880,0.2473190
0.0684700,0.2758090
0.0685520,0.2342522
0.0686340,0.2338537
0.0687160,0.2593424
0.0687980,0.2598589
0.0688800,0.2344150
0.0689620,0.2273855
0.0690440,0.2337843
0.0691260,0.2694858
0.0692080,0.2693587
0.0692900,0.2697876
0.0693720,0.2340494
0.0694540,0.2270520
0.0695360,0.2516545
0.0696180,0.2765867
0.0697000,0.2649659
0.0697820,0.2655906
0.0698640,0.2711687
0.0699460,0.2656198
0.0700280,0.2713293
0.0701100,0.2408912
0.0701920,0.2410514
0.0702740,0.2659859
0.0703560,0.2597098
0.0704380,0.2410094
0.0705200,0.2580550
0.0706020,0.2395849
0.0706840,0.2400756
0.0707660,0.2538124
0.0708480,0.2645217
0.0709300,0.2253799
0.0710120,0.2406991
0.0710940,0.2410689
0.0711760,0.2455719
0.0712580,0.2597256
0.0713400,0.2934200
0.0714220,0.2534648
0.0715040,0.2706150
0.0715860,0.2708205
0.0716680,0.3036782
0.0717500,0.2652009
0.0718320,0.2697639
0.0719140,0.2908047
0.0719960,0.2913728
0.0720780,0.2579722
0.0721600,0.2595094
0.0722420,0.2866629
0.0723240,0.2405849
0.0724060,0.2454074
0.0724880,0.2456679
0.0725700,0.2256063
0.0726520,0.1899452
0.0727340,0.2343379
0.0728160,0.2517547
0.0728980,0.2523274
0.0729800,0.2409888
0.0730620,0.2408148
0.0731440,0.2532114
0.0732260,0.2770495
0.0733080,0.2708621
0.0733900,0.2716192
0.0734720,0.2539940
0.0735540,0.2409426
0.0736360,0.2657211
0.0737180,0.2518264
0.0738000,0.2343544
0.0738820,0.2348702
0.0739640,0.2415665
0.0740460,0.2207063
0.0741280,0.2457634
0.0742100,0.2533457
0.0742920,0.2537271
0.0743740,0.2410568
0.0744560,0.2274828
0.0745380,0.2344424
0.0746200,0.2695252
0.0747020,0.2769043
0.0747840,0.2774507
0.0748660,0.2818200
0.0749480,0.2504752
0.0750300,0.2503271
0.0751120,0.2469684
0.0751940,0.2474310
0.0752760,0.2271752
0.0753580,0.2581256
0.0754400,0.2406081
0.0755220,0.2340048
0.0756040,0.2698035
0.0756860,0.2701246
0.0757680,0.2580327
0.0758500,0.2926281
0.0759320,0.2460601
0.0760140,0.2704242
0.0760960,0.2708313
0.0761780,0.2925217
0.0762600,0.2598091
0.0763420,0.2711453
0.0764240,0.2533468
0.0765060,0.2707702
0.0765880,0.2711621
0.0766700,0.2341154
0.0767520,0.2407677
0.0768340,0.2533424
0.0769160,0.2848673
0.0769980,0.2858192
0.0770800,0.2642314
0.0771620,0.2339389
0.0772440,0.2516209
0.0773260,0.2696267
0.0774080,0.2334579
0.0774900,0.2340978
0.0775720,0.2408835
0.0776540,0.2657175
0.0777360,0.2538106
0.0778180,0.2876838
0.0779000,0.2454537
0.0779820,0.2460424
0.0780640,0.2690356
0.0781460,0.2414883
0.0782280,0.2208177
0.0783100,0.2579450
0.0783920,0.2582831
0.0784740,0.2827620
0.0785560,0.2650830
0.0786380,0.2519914
0.0787200,0.2863701
0.0788020,0.2697917
0.0788840,0.2704941
0.0789660,0.2653921
0.0790480,0.2341508
0.0791300,0.2714119
0.0792120,0.2710015
0.0792940,0.2712830
0.0793760,0.2989659
0.0794580,0.2713692
0.0795400,0.2342529
0.0796220,0.2473185
0.0797040,0.2454948
0.0797860,0.2457868
0.0798680,0.2134210
0.0799500,0.2344330
0.0800320,0.2471721
0.0801140,0.2866957
0.0801960,0.2869595
0.0802780,0.2576101
0.0803600,0.2657391
0.0804420,0.2459545
0.0805240,0.2654327
0.0806060,0.2769145
0.0806880,0.2769801
0.0807700,0.2717836
0.0808520,0.2825958
0.0809340,0.2655712
0.0810160,0.2518023
0.0810980,0.2522225
0.0811800,0.2701924
0.0812620,0.2476471
0.0813440,0.2409259
0.0814260,0.2273204
0.0815080,0.2471012
0.0815900,0.2475539
0.0816720,0.2408041
0.0817540,0.2409625
0.0818360,0.2341032
0.0819180,0.2453621
0.0820000,0.2453181
0.0820820,0.2455758
0.0821640,0.2405679
0.0822460,0.2339848
0.0823280,0.2596835
0.0824100,0.2537784
0.0824920,0.2544389
0.0825740,0.2343872
0.0826560,0.2409335
0.0827380,0.2712897
0.0828200,0.2406867
0.0829020,0.2564330
0.0829840,0.2565652
0.0830660,0.2473061
0.0831480,0.2257585
0.0832300,0.2581603
0.0833120,0.2435585
0.0833940,0.2441429
0.0834760,0.2476567
0.0835580,0.2456758
0.0836400,0.2470735
0.0837220,0.2595871
0.0838040,0.2653994
0.0838860,0.2658228
0.0839680,0.2713174
0.0840500,0.2712355
0.0841320,0.2825863
0.0842140,0.2695520
0.0842960,0.2701899
0.0843780,0.2412086
0.0844600,0.2521944
0.0845420,0.2408895
0.0846240,0.2521529
0.0847060,0.2458313
0.0847880,0.2466278
0.0848700,0.2279237
0.0849520,0.2277184
0.0850340,0.2340469
0.0851160,0.2698441
0.0851980,0.2704373
0.0852800,0.2521967
0.0853620,0.2659526
0.0854440,0.2595838
0.0855260,0.2650957
0.0856080,0.2919128
0.0856900,0.2925411
0.0857720,0.2537394
0.0858540,0.2275201
0.0859360,0.2471652
0.0860180,0.2269863
0.0861000,0.2339675
0.0861820,0.2340329
0.0862640,0.2472160
0.0863460,0.2800259
0.0864280,0.2133333
0.0865100,0.2342512
0.0865920,0.2348933
0.0866740,0.2776368
0.0867560,0.2833570
0.0868380,0.2596405
0.0869200,0.2394803
0.0870020,0.2702206
0.0870840,0.2706791
0.0871660,0.2276158
0.0872480,0.2520473
0.0873300,0.2452426
0.0874120,0.2404700
0.0874940,0.2407849
0.0875760,0.2660503
0.0876580,0.2701070
0.0877400,0.2275661
0.0878220,0.2742307
0.0879040,0.2742984
0.0879860,0.2748994
0.0880680,0.2328967
0.0881500,0.2458445
0.0882320,0.2581892
0.0883140,0.2406839
0.0883960,0.2409311
0.0884780,0.2473817
0.0885600,0.2339250
0.0886420,0.2654866
0.0887240,0.2785458
0.0888060,0.2533265
0.0888880,0.2540379
0.0889700,0.2478422
0.0890520,0.2866377
0.0891340,0.2477196
0.0892160,0.2470591
0.0892980,0.2472530
0.0893800,0.2345732
0.0894620,0.2055249
0.0895440,0.2533561
0.0896260,0.2200130
0.0897080,0.2593718
0.0897900,0.2599977
0.0898720,0.2703260
0.0899540,0.2461357
0.0900360,0.2991259
0.0901180,0.2698100
0.0902000,0.2695895
0.0902820,0.2698902
0.0903640,0.2410182
0.0904460,0.2475188
0.0905280,0.2772391
0.0906100,0.2529987
0.0906920,0.2536617
0.0907740,0.2345294
0.0908560,0.2460510
0.0909380,0.2504461
0.0910200,0.2644466
0.0911020,0.2442258
0.0911840,0.2442571
0.0912660,0.2647335
0.0913480,0.2583422
0.0914300,0.2206344
0.0915120,0.2472498
0.0915940,0.2474858
0.0916760,0.2278182
0.0917580,0.2655168
0.0918400,0.2654338
0.0919220,0.2755552
0.0920040,0.2808604
0.0920860,0.2813919
0.0921680,0.2475164
0.0922500,0.2395518
0.0923320,0.2345975
0.0924140,0.2277042
0.0924960,0.2280686
0.0925780,0.2329342
0.0926600,0.2346638
0.0927420,0.2275725
0.0928240,0.2335294
0.0929060,0.2341920
0.0929880,0.2344121
0.0930700,0.2341171
0.0931520,0.2408267
0.0932340,0.2517662
0.0933160,0.2516238
0.0933980,0.2520933
0.0934800,0.2395003
0.0935620,0.2645056
0.0936440,0.2534281
0.0937260,0.2517588
0.0938080,0.2395297
0.0938900,0.2398928
0.0939720,0.2524570
0.0940540,0.2345434
0.0941360,0.2272461
0.0942180,0.2710838
0.0943000,0.2516924
0.0943820,0.2516031
0.0944640,0.2870426
0.0945460,0.2800515
0.0946280,0.2579544
0.0947100,0.2260149
0.0947920,0.2262169
0.0948740,0.2258374
0.0949560,0.2654583
0.0950380,0.2272788
0.0951200,0.2641681
0.0952020,0.2340508
0.0952840,0.2347073
