E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
33.3564,357.225,209.066,148.159
33.5191,353.194,205.711,147.483
33.6818,355.789,208.981,146.809
33.8446,352.69,206.552,146.138
34.0073,357.309,211.838,145.47
34.17,356.363,211.557,144.805
34.3327,359.076,214.933,144.143
34.4954,352.096,208.611,143.484
34.6581,354.718,211.889,142.828
34.8208,358.729,216.554,142.175
34.9836,351.342,209.817,141.525
35.1463,357.21,216.333,140.877
35.309,355.199,214.966,140.233
35.4717,357.577,217.985,139.591
35.6344,355.457,216.504,138.953
35.7971,357.264,218.947,138.317
35.9598,353.966,216.281,137.685
36.1226,357.919,220.864,137.055
36.2853,356.275,219.847,136.428
36.448,351.495,215.691,135.804
36.6107,350.032,214.848,135.183
36.7734,351.482,216.916,134.565
36.9361,353.099,219.149,133.95
37.0988,356.689,223.351,133.338
37.2616,347.6,214.871,132.728
37.4243,352.413,220.291,132.122
37.587,346.007,214.488,131.519
37.7497,348.364,217.446,130.918
37.9124,354.23,223.909,130.32
38.0751,344.373,214.647,129.726
38.2378,347.622,218.489,129.134
38.4005,348.918,220.373,128.545
38.5633,348.305,220.346,127.959
38.726,345.161,217.785,127.375
38.8887,347.187,220.391,126.795
39.0514,341.581,215.363,126.218
39.2141,345.915,220.273,125.643
39.3768,344.335,219.264,125.071
39.5395,342.294,217.791,124.502
39.7023,343.771,219.835,123.936
39.865,339.114,215.741,123.373
40.0277,341.999,219.187,122.812
40.1904,338.027,215.772,122.255
40.3531,339.586,217.886,121.7
40.5158,338.979,217.831,121.148
40.6785,339.067,218.468,120.599
40.8413,339.074,219.021,120.052
41.004,337.445,217.937,119.509
41.1667,333.523,214.556,118.968
41.3294,335.834,217.404,118.43
41.4921,333.525,215.631,117.894
41.6548,336.528,219.166,117.362
41.8175,332.512,215.681,116.832
41.9803,336.232,219.928,116.305
42.143,331.484,215.704,115.78
42.3057,327.93,212.672,115.258
42.4684,333.157,218.418,114.739
42.6311,333.486,219.263,114.223
42.7938,332.969,219.26,113.709
42.9565,336.036,222.838,113.198
43.1193,339.834,227.144,112.69
43.282,335.134,222.95,112.184
43.4447,332.943,221.262,111.681
43.6074,332.719,221.538,111.181
43.7701,332.055,221.372,110.683
43.9328,331.024,220.837,110.188
44.0955,331.667,221.972,109.695
44.2583,328.811,219.607,109.205
44.421,327.529,218.812,108.718
44.5837,334.802,226.569,108.233
44.7464,333.085,225.335,107.75
44.9091,332.749,225.479,107.271
45.0718,324.799,218.005,106.793
45.2345,327.876,221.558,106.319
45.3973,331.274,225.428,105.846
45.56,329.715,224.338,105.377
45.7227,330.597,225.688,104.909
45.8854,326.803,222.358,104.445
46.0481,329.613,225.631,103.982
46.2108,328.576,225.054,103.523
46.3735,330.592,227.527,103.065
46.5363,326.826,224.215,102.61
46.699,330.366,228.208,102.158
46.8617,330.41,228.702,101.708
47.0244,330.103,228.843,101.26
47.1871,334.42,233.605,100.815
47.3498,329.802,229.43,100.372
47.5125,330.921,230.989,99.9315
47.6753,332.155,232.662,99.4933
47.838,335.036,235.979,99.0575
48.0007,328.181,229.557,98.624
48.1634,327.023,228.83,98.1928
48.3261,329.585,231.821,97.764
48.4888,329.694,232.356,97.3374
48.6515,333.308,236.395,96.9132
48.8143,331.858,235.367,96.4912
48.977,336.628,240.556,96.0715
49.1397,331.809,236.155,95.654
49.3024,333.24,238.001,95.2388
49.4651,333.312,238.486,94.8259
49.6278,333.671,239.256,94.4151
49.7905,333.761,239.755,94.0066
49.9533,333.116,239.516,93.6003
50.116,334.974,241.778,93.1961
50.2787,330.998,238.204,92.7941
50.4414,332.901,240.506,92.3943
50.6041,332.227,240.23,91.9967
50.7668,335.835,244.233,91.6012
50.9295,329.507,238.299,91.2078
51.0923,330.716,239.9,90.8166
51.255,336.18,245.753,90.4274
51.4177,332.323,242.283,90.0404
51.5804,333.719,244.064,89.6554
51.7431,335.291,246.018,89.2726
51.9058,331.352,242.46,88.8917
52.0685,329.112,240.599,88.513
52.2313,332.632,244.496,88.1363
52.394,328.188,240.426,87.7616
52.5567,334.873,247.485,87.3889
52.7194,331.464,244.446,87.0183
52.8821,333.336,246.686,86.6496
53.0448,334.603,248.32,86.283
53.2075,328.222,242.304,85.9183
53.3703,328.428,242.872,85.5556
53.533,330.499,245.304,85.1948
53.6957,331.579,246.743,84.836
53.8584,333.655,249.176,84.4791
54.0211,334.348,250.224,84.1242
54.1838,332.379,248.608,83.7711
54.3465,332.856,249.436,83.42
54.5093,331.676,248.605,83.0708
54.672,333.564,250.841,82.7234
54.8347,330.135,247.758,82.3779
54.9974,332.275,250.241,82.0343
55.1601,333.603,251.91,81.6925
55.3228,333.051,251.698,81.3525
55.4855,333.901,252.886,81.0144
55.6483,333.64,252.962,80.6781
55.811,330.042,249.698,80.3436
55.9737,332.109,252.099,80.0109
56.1364,332.85,253.17,79.68
56.2991,331.105,251.754,79.3509
56.4618,334.245,255.221,79.0235
56.6245,332.013,253.315,78.6979
56.7873,333.961,255.587,78.374
56.95,333.244,255.192,78.0519
57.1127,329.482,251.751,77.7315
57.2754,331.2,253.788,77.4128
57.4381,335.719,258.624,77.0959
57.6008,329.625,252.845,76.7806
57.7635,331.823,255.356,76.467
57.9263,334.111,257.956,76.1551
58.089,333.774,257.929,75.8448
58.2517,333.863,258.327,75.5363
58.4144,331.508,256.279,75.2293
58.5771,330.78,255.856,74.924
58.7398,332.404,257.784,74.6203
58.9025,331.562,257.244,74.3183
59.0653,334.87,260.852,74.0179
59.228,335.175,261.456,73.719
59.3907,335.512,262.09,73.4218
59.5534,336.472,263.345,73.1261
59.7161,337.554,264.722,72.832
59.8788,335.045,262.506,72.5395
60.0415,333.621,261.373,72.2485
60.2043,335.159,263.2,71.9591
60.367,331.377,259.706,71.6712
60.5297,337.265,265.88,71.3848
60.6924,334.404,263.304,71.0999
60.8551,333.803,262.986,70.8166
61.0178,331.329,260.795,70.5347
61.1805,331.416,261.162,70.2544
61.3433,331.662,261.687,69.9755
61.506,333.643,263.945,69.6981
61.6687,336.224,266.802,69.4222
61.8314,333.213,264.066,69.1477
61.9941,331.208,262.333,68.8747
62.1568,334.158,265.555,68.6031
62.3195,335.109,266.776,68.3329
62.4823,333.636,265.572,68.0642
62.645,335.792,267.995,67.7969
62.8077,338.386,270.855,67.5309
62.9704,333.217,265.951,67.2664
63.1331,336.216,269.213,67.0033
63.2958,336.185,269.443,66.7415
63.4585,334.44,267.959,66.4811
63.6212,334.738,268.516,66.2221
63.784,332.194,266.229,65.9644
63.9467,333.596,267.888,65.7081
64.1094,331.41,265.957,65.4531
64.2721,329.764,264.565,65.1995
64.4348,332.278,267.331,64.9471
64.5975,333.269,268.573,64.6961
64.7602,334.552,270.106,64.4464
64.923,333.361,269.163,64.198
65.0857,333.478,269.527,63.9509
65.2484,332.872,269.167,63.705
65.4111,335.537,272.077,63.4605
65.5738,332.091,268.874,63.2172
65.7365,332.007,269.032,62.9752
65.8992,329.319,266.585,62.7344
66.062,329.975,267.48,62.4949
66.2247,333.731,271.474,62.2566
66.3874,331.567,269.547,62.0195
66.5501,331.66,269.877,61.7837
66.7128,329.558,268.008,61.549
66.8755,330.303,268.987,61.3156
67.0382,331.083,270,61.0834
67.201,330.008,269.155,60.8524
67.3637,330.251,269.628,60.6226
67.5264,328.732,268.338,60.3939
67.6891,332.225,272.059,60.1664
67.8518,330.431,270.491,59.9401
68.0145,330.587,270.872,59.715
68.1772,329.437,269.946,59.491
68.34,329.361,270.093,59.2681
68.5027,329.777,270.731,59.0464
68.6654,327.975,269.15,58.8258
68.8281,330.836,272.229,58.6064
68.9908,330.348,271.96,58.388
69.1535,329.969,271.798,58.1708
69.3162,330.935,272.98,57.9547
69.479,326.718,268.978,57.7396
69.6417,331.119,273.593,57.5257
69.8044,330.933,273.62,57.3128
69.9671,330.164,273.063,57.1011
70.1298,330.741,273.851,56.8903
70.2925,329.535,272.855,56.6807
70.4552,329.516,273.044,56.4721
70.618,329.489,273.225,56.2646
70.7807,328.056,271.998,56.0581
70.9434,332.552,276.699,55.8527
71.1061,330.151,274.502,55.6483
71.2688,331.938,276.493,55.4449
71.4315,331.595,276.352,55.2425
71.5942,331.474,276.433,55.0412
71.757,328.262,273.421,54.8408
71.9197,327.242,272.601,54.6415
72.0824,330.319,275.876,54.4432
72.2451,330.701,276.456,54.2458
72.4078,331.7,277.651,54.0495
72.5705,330.559,276.705,53.8541
72.7332,327.411,273.752,53.6597
72.896,329.709,276.242,53.4663
73.0587,330.037,276.763,53.2738
73.2214,330.698,277.616,53.0823
73.3841,329.706,276.814,52.8917
73.5468,328.43,275.728,52.7021
73.7095,331.591,279.078,52.5134
73.8722,329.107,276.781,52.3256
74.035,332.169,280.03,52.1388
74.1977,332.029,280.076,51.9529
74.3604,331.725,279.957,51.7679
74.5231,327.993,276.409,51.5839
74.6858,334.666,283.266,51.4007
74.8485,331.367,280.149,51.2184
75.0112,328.55,277.513,51.0371
75.174,330.194,279.337,50.8566
75.3367,329.709,279.032,50.677
75.4994,331.509,281.01,50.4983
75.6621,328.036,277.715,50.3204
75.8248,329.77,279.626,50.1435
75.9875,328.511,278.543,49.9674
76.1502,328.936,279.143,49.7921
76.313,332.302,282.684,49.6177
76.4757,330.657,281.213,49.4442
76.6384,332.001,282.73,49.2715
76.8011,331.115,282.016,49.0996
76.9638,329.081,280.152,48.9286
77.1265,331.507,282.748,48.7584
77.2892,331.755,283.166,48.589
77.452,332.487,284.067,48.4205
77.6147,331.455,283.202,48.2527
77.7774,331.56,283.474,48.0858
77.9401,330.581,282.661,47.9197
78.1028,331.816,284.062,47.7544
78.2655,332.261,284.671,47.5898
78.4282,328.085,280.659,47.4261
78.591,330.501,283.238,47.2631
78.7537,328.081,280.98,47.101
78.9164,333.422,286.483,46.9396
79.0791,334.746,287.967,46.779
79.2418,332.413,285.794,46.6191
79.4045,331.075,284.615,46.46
79.5672,332.511,286.21,46.3017
79.73,331.224,285.08,46.1441
79.8927,331.231,285.244,45.9873
80.0554,329.539,283.708,45.8312
80.2181,332.667,286.992,45.6759
80.3808,330.641,285.12,45.5213
80.5435,330.942,285.575,45.3674
80.7062,330.984,285.77,45.2143
80.869,330.892,285.83,45.0619
81.0317,332.005,287.095,44.9102
81.1944,334.066,289.306,44.7592
81.3571,333.148,288.539,44.6089
81.5198,329.589,285.13,44.4594
81.6825,332.168,287.858,44.3105
81.8452,333.182,289.019,44.1624
82.008,329.735,285.72,44.0149
82.1707,335.418,291.55,43.8681
82.3334,331.528,287.806,43.7221
82.4961,337.393,293.816,43.5767
82.6588,334.379,290.947,43.4319
82.8215,334.482,291.195,43.2879
82.9842,333.206,290.062,43.1445
83.147,333.862,290.86,43.0018
83.3097,335.523,292.663,42.8598
83.4724,329.693,286.975,42.7184
83.6351,333.168,290.591,42.5777
83.7978,330.982,288.544,42.4376
83.9605,335,292.702,42.2982
84.1232,332.331,290.172,42.1594
84.286,330.724,288.702,42.0213
84.4487,334.246,292.362,41.8838
84.6114,334.061,292.314,41.7469
84.7741,334.935,293.325,41.6107
84.9368,336.763,295.288,41.4751
85.0995,330.876,289.536,41.3401
85.2622,332.894,291.688,41.2058
85.425,333.111,292.039,41.072
85.5877,331.126,290.187,40.9389
85.7504,335.316,294.509,40.8064
85.9131,336.084,295.41,40.6745
86.0758,333.249,292.706,40.5432
86.2385,334.984,294.571,40.4124
86.4012,336.544,296.261,40.2823
86.564,335.622,295.469,40.1528
86.7267,333.081,293.057,40.0239
86.8894,331.839,291.943,39.8955
87.0521,336.171,296.403,39.7677
87.2148,332.149,292.509,39.6406
87.3775,339.576,300.062,39.5139
87.5402,331.041,291.654,39.3879
87.7029,333.511,294.248,39.2624
87.8657,333.676,294.538,39.1375
88.0284,333.707,294.694,39.0132
88.1911,335.126,296.237,38.8894
88.3538,333.557,294.791,38.7662
88.5165,332.568,293.925,38.6435
88.6792,332.966,294.444,38.5214
88.8419,333.984,295.584,38.3998
89.0047,337.039,298.76,38.2788
89.1674,334.311,296.152,38.1583
89.3301,336.705,298.667,38.0383
89.4928,335.132,297.214,37.9189
89.6555,335.399,297.599,37.8
89.8182,333.74,296.058,37.6817
89.9809,334.669,297.105,37.5638
90.1437,334.169,296.722,37.4465
90.3064,333.864,296.534,37.3298
90.4691,333.993,296.78,37.2135
90.6318,336.564,299.467,37.0977
90.7945,337.404,300.422,36.9825
90.9572,333.809,296.942,36.8678
91.1199,333.962,297.209,36.7535
91.2827,333.251,296.611,36.6398
91.4454,334.196,297.669,36.5266
91.6081,334.143,297.729,36.4139
91.7708,334.749,298.448,36.3016
91.9335,336.143,299.953,36.1899
92.0962,336.41,300.331,36.0787
92.2589,332.551,296.583,35.9679
92.4217,336.188,300.33,35.8576
92.5844,336.666,300.919,35.7478
92.7471,336.35,300.711,35.6385
92.9098,334.458,298.929,35.5297
93.0725,335.123,299.701,35.4213
93.2352,335.284,299.971,35.3134
93.3979,334.805,299.599,35.206
93.5607,335.351,300.252,35.099
93.7234,334.947,299.954,34.9925
93.8861,333.038,298.151,34.8865
94.0488,337.583,302.802,34.7809
94.2115,332.881,298.205,34.6758
94.3742,337.492,302.921,34.5711
94.5369,335.175,300.708,34.4669
94.6997,334.616,300.253,34.3631
94.8624,336.528,302.268,34.2598
95.0251,336.929,302.772,34.1569
95.1878,333.936,299.882,34.0545
95.3505,339.831,305.878,33.9525
95.5132,335.171,301.32,33.8509
95.6759,333.797,300.047,33.7498
95.8387,338.026,304.377,33.6491
96.0014,337.961,304.412,33.5488
96.1641,334.453,301.004,33.449
96.3268,337.546,304.196,33.3496
96.4895,336.086,302.836,33.2506
96.6522,335.666,302.514,33.152
96.8149,337.896,304.843,33.0539
96.9777,339.233,306.276,32.9561
97.1404,339.186,306.327,32.8588
97.3031,337.399,304.637,32.7619
97.4658,336.147,303.481,32.6654
97.6285,336.688,304.119,32.5693
97.7912,336.36,303.887,32.4736
97.9539,336.624,304.246,32.3783
98.1167,339.763,307.48,32.2834
98.2794,336.495,304.306,32.189
98.4421,336.896,304.801,32.0949
98.6048,336.448,304.447,32.0012
98.7675,335.77,303.862,31.9079
98.9302,337.923,306.108,31.8149
99.0929,336.413,304.69,31.7224
99.2557,338.77,307.139,31.6303
99.4184,338.329,306.79,31.5385
99.5811,337.342,305.894,31.4471
99.7438,336.62,305.264,31.3561
99.9065,338.668,307.403,31.2655
100.069,337.709,306.534,31.1753
100.232,337.927,306.842,31.0854
100.395,338.66,307.664,30.9959
100.557,336.44,305.534,30.9068
100.72,342.006,311.188,30.818
100.883,337.389,306.659,30.7296
101.046,338.348,307.706,30.6416
101.208,336.465,305.911,30.5539
101.371,341.237,310.771,30.4666
101.534,339.127,308.748,30.3797
101.696,341.59,311.297,30.2931
101.859,340.802,310.595,30.2068
102.022,339.448,309.327,30.1209
102.185,340.53,310.495,30.0354
102.347,338.501,308.551,29.9502
102.51,339.55,309.685,29.8654
102.673,338.945,309.164,29.7809
102.835,340.731,311.034,29.6968
102.998,341.356,311.743,29.613
103.161,343.737,314.207,29.5295
103.324,342.74,313.294,29.4464
103.486,341.26,311.896,29.3636
103.649,339.502,310.221,29.2811
103.812,343.202,314.003,29.199
103.974,340.113,310.996,29.1172
104.137,343.655,314.619,29.0357
104.3,337.468,308.514,28.9546
104.463,341.481,312.607,28.8738
104.625,343.212,314.419,28.7933
104.788,341.417,312.703,28.7132
104.951,339.572,310.939,28.6333
105.113,340.947,312.393,28.5538
105.276,341.849,313.374,28.4746
105.439,341.851,313.456,28.3957
105.602,347.228,318.911,28.3172
105.764,345.595,317.356,28.2389
105.927,343.67,315.509,28.161
106.09,343.881,315.798,28.0834
106.252,341.396,313.39,28.006
106.415,346.379,318.45,27.929
106.578,348.227,320.375,27.8523
106.741,344.349,316.573,27.7759
106.903,342.126,314.427,27.6998
107.066,340.891,313.267,27.624
107.229,345.695,318.147,27.5485
107.391,347.07,319.596,27.4733
107.554,346.835,319.437,27.3984
107.717,348.833,321.509,27.3238
107.88,350.584,323.334,27.2495
108.042,348.769,321.594,27.1754
108.205,345.368,318.267,27.1017
108.368,348.116,321.088,27.0282
108.53,347.154,320.199,26.9551
108.693,350.073,323.19,26.8822
108.856,348.506,321.696,26.8096
109.019,347.683,320.946,26.7373
109.181,347.199,320.533,26.6653
109.344,346.097,319.503,26.5935
109.507,347.158,320.636,26.5221
109.669,345.91,319.459,26.4509
109.832,348.32,321.94,26.38
109.995,350.913,324.603,26.3093
110.158,348.13,321.891,26.239
110.32,353.588,327.419,26.1689
110.483,350.441,324.342,26.0991
110.646,347.993,321.963,26.0295
110.808,348.83,322.87,25.9602
110.971,350.505,324.614,25.8912
111.134,353.853,328.03,25.8225
111.297,351.451,325.697,25.754
111.459,354.113,328.427,25.6858
111.622,348.803,323.185,25.6178
111.785,349.483,323.933,25.5501
111.947,348.788,323.305,25.4827
112.11,353.483,328.068,25.4155
112.273,351.335,325.986,25.3485
112.436,353.392,328.11,25.2819
112.598,352.218,327.002,25.2155
112.761,353.131,327.982,25.1493
112.924,352.994,327.91,25.0834
113.086,354.673,329.656,25.0177
113.249,351.402,326.45,24.9523
113.412,351.642,326.755,24.8871
113.575,351.467,326.645,24.8222
113.737,354.261,329.503,24.7575
113.9,353.036,328.343,24.6931
114.063,352.746,328.117,24.6289
114.225,350.488,325.923,24.565
114.388,351.014,326.512,24.5013
114.551,352.316,327.878,24.4378
114.714,353.504,329.129,24.3746
114.876,352.04,327.729,24.3116
115.039,350.915,326.666,24.2488
115.202,349.26,325.073,24.1863
115.364,356.462,332.338,24.124
115.527,348.763,324.701,24.062
115.69,357.32,333.319,24.0002
115.853,349.762,325.823,23.9386
116.015,352.432,328.554,23.8772
116.178,353.271,329.455,23.8161
116.341,350.48,326.725,23.7552
116.503,352.955,329.26,23.6945
116.666,351.255,327.621,23.634
116.829,353.038,329.464,23.5738
116.992,351.795,328.281,23.5138
117.154,350.117,326.663,23.454
117.317,351.135,327.74,23.3945
117.48,354.829,331.494,23.3351
117.642,348.339,325.063,23.276
117.805,351.831,328.614,23.2171
117.968,354.883,331.724,23.1584
118.131,350.201,327.101,23.0999
118.293,353.646,330.605,23.0416
118.456,353.352,330.369,22.9836
118.619,352.913,329.987,22.9258
118.781,351.672,328.803,22.8681
118.944,352.553,329.742,22.8107
119.107,351.15,328.397,22.7535
119.27,351.901,329.204,22.6965
119.432,351.773,329.133,22.6397
119.595,352.832,330.249,22.5832
119.758,350.805,328.278,22.5268
119.92,353.206,330.736,22.4706
120.083,351.088,328.673,22.4147
120.246,351.111,328.752,22.3589
120.409,350.893,328.59,22.3033
120.571,351.876,329.628,22.248
120.734,351.081,328.888,22.1928
120.897,351.061,328.923,22.1378
121.059,347.68,325.597,22.0831
121.222,347.316,325.287,22.0285
121.385,351.318,329.343,21.9741
121.548,347.824,325.904,21.92
121.71,346.774,324.908,21.866
121.873,347.763,325.951,21.8122
122.036,351.332,329.574,21.7586
122.198,348.702,326.997,21.7052
122.361,350.127,328.475,21.652
122.524,346.437,324.838,21.599
122.687,346.885,325.339,21.5461
122.849,348.947,327.454,21.4935
123.012,351.311,329.87,21.441
123.175,349.817,328.428,21.3888
123.337,346.467,325.13,21.3367
123.5,345.695,324.41,21.2848
123.663,347.946,326.713,21.2331
123.826,352.285,331.104,21.1815
123.988,346.403,325.272,21.1302
124.151,345.48,324.401,21.079
124.314,347.076,326.048,21.028
124.476,348.071,327.094,20.9772
124.639,346.544,325.617,20.9266
124.802,347.461,326.585,20.8761
124.965,347.671,326.845,20.8258
125.127,343.685,322.909,20.7757
125.29,346.92,326.194,20.7258
125.453,348.141,327.465,20.6761
125.615,345.168,324.541,20.6265
125.778,344.496,323.919,20.5771
125.941,344.837,324.309,20.5279
126.103,347.039,326.561,20.4788
126.266,342.616,322.187,20.4299
126.429,345.047,324.666,20.3812
126.592,343.066,322.734,20.3327
126.754,344.914,324.63,20.2843
126.917,346.5,326.264,20.2361
127.08,345.246,325.058,20.1881
127.242,343.896,323.755,20.1402
127.405,342.929,322.837,20.0925
127.568,340.13,320.085,20.0449
127.731,343.519,323.522,19.9975
127.893,345.83,325.88,19.9503
128.056,343.293,323.39,19.9033
128.219,342.143,322.286,19.8564
128.381,338.485,318.675,19.8097
128.544,341.21,321.447,19.7631
128.707,342.053,322.336,19.7167
128.87,342.983,323.313,19.6704
129.032,341.31,321.686,19.6243
129.195,341.368,321.79,19.5784
129.358,340.791,321.258,19.5326
129.52,339.607,320.12,19.487
129.683,339.397,319.955,19.4415
129.846,339.014,319.618,19.3962
