# Tetrahedron method
       -4.3479685581        0.0000000000
       -4.1280710289        0.0000000000
       -3.9081734996        0.0000000000
       -3.6882759703        0.0000000000
       -3.4683784411        0.0000000000
       -3.2484809118        0.0000000000
       -3.0285833826        0.0000000000
       -2.8086858533        0.0000000000
       -2.5887883240        0.0000000000
       -2.3688907948        0.0000000000
       -2.1489932655        0.0000000000
       -1.9290957362        0.0000000000
       -1.7091982070        0.0000000000
       -1.4893006777        0.0000000000
       -1.2694031485        0.0000000000
       -1.0495056192        0.0000000000
       -0.8296080899        0.0000000000
       -0.6097105607        0.0070033248
       -0.3898130314        0.0107401736
       -0.1699155022        0.0120714362
        0.0499820271        0.0130304001
        0.2698795564        0.0155790068
        0.4897770856        0.0209115886
        0.7096746149        0.0337149453
        0.9295721441        0.0543921688
        1.1494696734        0.0879362930
        1.3693672027        0.2933322045
        1.5892647319        0.4795209075
        1.8091622612        1.4462291126
        2.0290597904        1.2348925864
        2.2489573197        1.1552521999
        2.4688548490        1.1851229419
        2.6887523782        1.3206497185
        2.9086499075        1.5785663491
        3.1285474367        0.8207898000
        3.3484449660        1.3858164981
        3.5683424953        1.3923404998
        3.7882400245        0.9976921853
        4.0081375538        1.0672910453
        4.2280350830        0.6793478293
        4.4479326123        0.8529112076
        4.6678301416        0.9124240985
        4.8877276708        1.4739119895
        5.1076252001        0.8494621860
        5.3275227293        1.2826507838
        5.5474202586        1.4400754202
        5.7673177879        1.1552214461
        5.9872153171        0.8592338884
        6.2071128464        0.5825886344
        6.4270103757        0.9659011489
        6.6469079049        1.5709306886
        6.8668054342        1.2545112377
        7.0867029634        0.9297759546
        7.3066004927        1.1359524524
        7.5264980220        1.4936014713
        7.7463955512        1.0466632327
        7.9662930805        0.8814456528
        8.1861906097        0.8403539915
        8.4060881390        1.4080474652
        8.6259856683        1.0547208263
        8.8458831975        0.5846939355
        9.0657807268        1.6136160548
        9.2856782560        0.9091331519
        9.5055757853        0.6382616188
        9.7254733146        1.4902040155
        9.9453708438        0.8860583579
       10.1652683731        0.5394288170
       10.3851659023        0.9603889363
       10.6050634316        0.9609765527
       10.8249609609        1.0997575756
       11.0448584901        1.1935583123
       11.2647560194        2.1118656873
       11.4846535486        1.7633620294
       11.7045510779        1.9029014497
       11.9244486072        1.9503951427
       12.1443461364        2.0035106401
       12.3642436657        3.2575789017
       12.5841411949        2.0483526075
       12.8040387242        0.9192933864
       13.0239362535        2.2517811683
       13.2438337827        1.0631345937
       13.4637313120        0.2774862538
       13.6836288412        0.1778752647
       13.9035263705        0.2626196039
       14.1234238998        0.3598388221
       14.3433214290        0.4208649348
       14.5632189583        0.4960476304
       14.7831164875        0.6156654087
       15.0030140168        0.8839799430
       15.2229115461        0.8957121338
       15.4428090753        0.3873328929
       15.6627066046        0.1072700468
       15.8826041339        0.0385959228
       16.1025016631        0.0048020859
       16.3223991924        0.0993145332
       16.5422967216        0.1968818214
       16.7621942509        0.2978117035
       16.9820917802        0.4376450999
       17.2019893094        0.7831258982
       17.4218868387        0.9360250448
       17.6417843679        0.5388803116
       17.8616818972        0.4189060508
       18.0815794265        0.3451867177
       18.3014769557        0.2903533527
       18.5213744850        0.1327991584
       18.7412720142        0.0858408103
       18.9611695435        0.0709183349
       19.1810670728        0.0664255642
       19.4009646020        0.0715242837
       19.6208621313        0.0862783428
       19.8407596605        0.2107100748
       20.0606571898        0.3955763706
       20.2805547191        0.7014891792
       20.5004522483        0.7863328692
       20.7203497776        0.7328206781
       20.9402473068        0.4486021513
       21.1601448361        0.3232335470
       21.3800423654        0.2400744452
       21.5999398946        0.1785957482
       21.8198374239        0.1295849834
       22.0397349531        0.1029182341
       22.2596324824        0.1230810810
       22.4795300117        2.0073269683
       22.6994275409        1.4595783046
       22.9193250702        2.3935556133
       23.1392225994        2.3117143652
       23.3591201287        1.3321526259
       23.5790176580        1.1460772847
       23.7989151872        1.3447077711
       24.0188127165        0.4975736007
       24.2387102457        0.0000000000
       24.4586077750        0.0000000000
       24.6785053043        0.0000000000
       24.8984028335        0.0000000000
       25.1183003628        0.0000000000
       25.3381978921        0.0000000000
       25.5580954213        0.0000000000
       25.7779929506        0.0000000000
       25.9978904798        0.0000000000
       26.2177880091        0.0000000000
       26.4376855384        0.0000000000
       26.6575830676        0.0000000000
       26.8774805969        0.0000000000
       27.0973781261        0.0000000000
       27.3172756554        0.0000000000
       27.5371731847        0.0000000000
       27.7570707139        0.0000000000
       27.9769682432        0.0000000000
       28.1968657724        0.0000000000
       28.4167633017        0.0000000000
       28.6366608310        0.0000000000
       28.8565583602        0.0000000000
       29.0764558895        0.0000000000
       29.2963534187        0.0000000000
       29.5162509480        0.0000000000
       29.7361484773        0.0000000000
       29.9560460065        0.0000000000
       30.1759435358        0.0000000000
       30.3958410650        0.0000000000
       30.6157385943        0.0000000000
       30.8356361236        0.2605030903
       31.0555336528        3.0825151449
       31.2754311821        0.8123786359
       31.4953287113        5.4056209558
       31.7152262406        0.0685756134
       31.9351237699        0.0534163845
       32.1550212991        0.0663884881
       32.3749188284        0.0799305576
       32.5948163576        0.0975238040
       32.8147138869        0.1191343487
       33.0346114162        0.2296789964
       33.2545089454        0.3460815398
       33.4744064747        0.4254850223
       33.6943040040        0.5712578211
       33.9142015332        0.9870199511
       34.1340990625        3.3159407479
       34.3539965917        1.6281241178
       34.5738941210        1.1601297724
       34.7937916503        2.3164193119
       35.0136891795        2.0127127050
       35.2335867088        1.0484720989
       35.4534842380        0.2248227516
