-inf,0
0.0142376,0
0.0227129,0
0.0311882,1
0.0396635,0
0.0481388,0
0.056614,1
0.0650893,1
0.0735646,1
0.0820399,0
0.0905152,0
0.0989905,0
0.107466,3
0.115941,2
0.124416,3
0.132892,2
0.141367,0
0.149842,1
0.158317,2
0.166793,0
0.175268,2
0.183743,3
0.192219,4
0.200694,12
0.209169,3
0.217644,4
0.22612,11
0.234595,4
0.24307,11
0.251546,12
0.260021,14
0.268496,17
0.276971,71
0.285447,576
0.293922,1693
0.302397,2233
0.310872,1683
0.319348,779
0.327823,106
0.336298,32
0.344774,45
0.353249,54
0.361724,103
0.370199,140
0.378675,264
0.38715,368
0.395625,537
0.404101,660
0.412576,797
0.421051,913
0.429526,1039
0.438002,1214
0.446477,1208
0.454952,1246
0.463428,1367
0.471903,1346
0.480378,1496
0.488853,1572
0.497329,1525
0.505804,1492
0.514279,1561
0.522755,1513
0.53123,1551
0.539705,1486
0.54818,1432
0.556656,1513
0.565131,1386
0.573606,1384
0.582081,1275
0.590557,1129
0.599032,981
0.607507,1021
0.615983,1085
0.624458,1192
0.632933,1290
0.641408,1407
0.649884,1587
0.658359,1691
0.666834,1903
0.67531,2053
0.683785,2238
0.69226,2379
0.700735,2577
0.709211,2715
0.717686,2610
0.726161,2670
0.734637,2783
0.743112,2723
0.751587,2822
0.760062,2737
0.768538,2676
0.777013,2597
0.785488,2575
0.793964,2591
0.802439,2627
0.810914,2602
0.819389,2529
0.827865,2544
0.83634,2705
0.844815,2658
0.85329,2704
0.861766,2814
0.870241,2967
0.878716,3173
0.887192,3251
0.895667,3382
0.904142,3514
0.912617,3554
0.921093,3722
0.929568,3743
0.938043,3798
0.946519,4057
0.954994,4071
0.963469,4004
0.971944,3997
0.98042,3990
0.988895,4147
0.99737,3923
1.00585,3958
1.01432,3840
1.0228,3926
1.03127,3862
1.03975,3903
1.04822,3998
1.0567,4031
1.06517,3950
1.07365,4323
1.08212,4301
1.0906,4476
1.09907,4479
1.10755,4724
1.11602,4832
1.1245,4963
1.13297,5038
1.14145,5201
1.14993,5333
1.1584,5383
1.16688,5370
1.17535,5522
1.18383,5559
1.1923,5448
1.20078,5480
1.20925,5458
1.21773,5561
1.2262,5687
1.23468,5637
1.24315,5634
1.25163,5668
1.2601,5598
1.26858,5772
1.27705,5673
1.28553,5741
1.29401,5938
1.30248,5986
1.31096,6005
1.31943,6178
1.32791,6294
1.33638,6429
1.34486,6358
1.35333,6537
1.36181,6677
1.37028,6751
1.37876,6716
1.38723,6949
1.39571,6924
1.40418,6878
1.41266,6987
1.42113,7040
1.42961,7136
1.43808,7119
1.44656,7256
1.45504,7224
1.46351,7298
1.47199,7244
1.48046,7310
1.48894,7395
1.49741,7358
1.50589,7492
1.51436,7539
1.52284,7654
1.53131,7840
1.53979,7885
1.54826,7773
1.55674,7940
1.56521,8214
1.57369,8233
1.58216,8398
1.59064,8427
1.59912,8403
1.60759,8486
1.61607,8594
1.62454,8695
1.63302,8634
1.64149,8696
1.64997,8775
1.65844,8751
1.66692,8872
1.67539,8931
1.68387,8737
1.69234,8872
1.70082,9020
1.70929,9277
1.71777,9115
1.72624,9158
1.73472,9112
1.7432,9345
1.75167,9264
1.76015,9587
1.76862,9569
1.7771,9585
1.78557,9784
1.79405,9771
1.80252,9820
1.811,9762
1.81947,10033
1.82795,10071
1.83642,10129
1.8449,10195
1.85337,10313
1.86185,10445
1.87032,10315
1.8788,10416
1.88727,10268
1.89575,10627
1.90423,10466
1.9127,10593
1.92118,10582
1.92965,10841
1.93813,10576
1.9466,10723
1.95508,10818
1.96355,10899
1.97203,11083
1.9805,11221
1.98898,11233
1.99745,11151
2.00593,11337
2.0144,11451
2.02288,11437
2.03135,11608
2.03983,11599
2.04831,11397
2.05678,11658
2.06526,11570
2.07373,11805
2.08221,11758
2.09068,11710
2.09916,11857
2.10763,12137
2.11611,11708
2.12458,12035
2.13306,12069
2.14153,12246
2.15001,12208
2.15848,12202
2.16696,12358
2.17543,12465
2.18391,12298
2.19238,12337
2.20086,12678
2.20934,12641
2.21781,12806
2.22629,12703
2.23476,12908
2.24324,12864
2.25171,12995
2.26019,12930
2.26866,13017
2.27714,13259
2.28561,13054
2.29409,12977
2.30256,13199
2.31104,13415
2.31951,13031
2.32799,13448
2.33646,13440
2.34494,13440
2.35342,13488
2.36189,13564
2.37037,13655
2.37884,13693
2.38732,13608
2.39579,13644
2.40427,13858
2.41274,13916
2.42122,13933
2.42969,13784
2.43817,13735
2.44664,14067
2.45512,14184
2.46359,14178
2.47207,14282
2.48054,14297
2.48902,14233
2.4975,14266
2.50597,14424
2.51445,14283
2.52292,14644
2.5314,14446
2.53987,14549
2.54835,14647
2.55682,14600
2.5653,14554
2.57377,14698
