Time (ns),non-Water after lsq fit to non-Water
0.0952020,0.3481992
0.0952840,0.3488447
0.0953660,0.3443168
0.0954480,0.3393682
0.0955300,0.3438568
0.0956120,0.3346013
0.0956940,0.3351680
0.0957760,0.3444837
0.0958580,0.3667681
0.0959400,0.3302987
0.0960220,0.3297807
0.0961040,0.3102733
0.0961860,0.3107122
0.0962680,0.3621062
0.0963500,0.3869778
0.0964320,0.3948271
0.0965140,0.3701870
0.0965960,0.3707125
0.0966780,0.3750426
0.0967600,0.3491529
0.0968420,0.3351188
0.0969240,0.3393134
0.0970060,0.3344274
0.0970880,0.3343959
0.0971700,0.3618164
0.0972520,0.3485992
0.0973340,0.3298626
0.0974160,0.3199883
0.0974980,0.3208427
0.0975800,0.3399232
0.0976620,0.3398596
0.0977440,0.3253630
0.0978260,0.3392360
0.0979080,0.3155565
0.0979900,0.3159202
0.0980720,0.3708989
0.0981540,0.3914330
0.0982360,0.3531777
0.0983180,0.3744115
0.0984000,0.3745558
0.0984820,0.3749468
0.0985640,0.3661897
0.0986460,0.3439305
0.0987280,0.3345947
0.0988100,0.3480613
0.0988920,0.3484990
0.0989740,0.3574997
0.0990560,0.3347231
0.0991380,0.3487145
0.0992200,0.3438126
0.0993020,0.3300184
0.0993840,0.3301446
0.0994660,0.3609351
0.0995480,0.3532979
0.0996300,0.3348855
0.0997120,0.3154748
0.0997940,0.3156327
0.0998760,0.3441671
0.0999580,0.3440578
0.1000400,0.3913005
0.1001220,0.3486952
0.1002040,0.3440533
0.1002860,0.3447348
0.1003680,0.3257400
0.1004500,0.3350823
0.1005320,0.3251763
0.1006140,0.3616809
0.1006960,0.3621458
0.1007780,0.3532802
0.1008600,0.3750128
0.1009420,0.3659523
0.1010240,0.3788768
0.1011060,0.3661181
0.1011880,0.3667867
0.1012700,0.3622889
0.1013520,0.3623568
0.1014340,0.3576337
0.1015160,0.3705367
0.1015980,0.3711156
0.1016800,0.3259428
0.1017620,0.2949288
0.1018440,0.3002580
0.1019260,0.3703577
0.1020080,0.3785897
0.1020900,0.3793007
0.1021720,0.3577012
0.1022540,0.3440737
0.1023360,0.3396419
0.1024180,0.3620973
0.1025000,0.3618519
0.1025820,0.3622583
0.1026640,0.3747331
0.1027460,0.3529460
0.1028280,0.3392570
0.1029100,0.3528014
0.1029920,0.3535755
0.1030740,0.3348804
0.1031560,0.3789205
0.1032380,0.3704551
0.1033200,0.3663269
0.1034020,0.3530972
0.1034840,0.3535890
0.1035660,0.3793630
0.1036480,0.3255242
0.1037300,0.3621306
0.1038120,0.3393317
0.1038940,0.3397505
0.1039760,0.3441141
0.1040580,0.3619521
0.1041400,0.3437623
0.1042220,0.3391871
0.1043040,0.3659928
0.1043860,0.3663239
0.1044680,0.3532627
0.1045500,0.3706881
0.1046320,0.3443300
0.1047140,0.3618034
0.1047960,0.3622126
0.1048780,0.3624169
0.1049600,0.3535240
0.1050420,0.3530545
0.1051240,0.3911376
0.1052060,0.3786430
0.1052880,0.3791683
0.1053700,0.3746935
0.1054520,0.3665671
0.1055340,0.3660442
0.1056160,0.3660554
0.1056980,0.3664235
0.1057800,0.3662714
0.1058620,0.3533534
0.1059440,0.3533218
0.1060260,0.3527792
0.1061080,0.3441031
0.1061900,0.3444687
0.1062720,0.3155460
0.1063540,0.3349834
0.1064360,0.3104920
0.1065180,0.3302222
0.1066000,0.3251024
0.1066820,0.3256781
0.1067640,0.3665301
0.1068460,0.3535069
0.1069280,0.3575778
0.1070100,0.3395204
0.1070920,0.3399794
0.1071740,0.3399515
0.1072560,0.3487334
0.1073380,0.4031999
0.1074200,0.3574882
0.1075020,0.3528677
0.1075840,0.3534538
0.1076660,0.3488351
0.1077480,0.3487178
0.1078300,0.3530977
0.1079120,0.3701850
0.1079940,0.3706215
0.1080760,0.3793321
0.1081580,0.3251316
0.1082400,0.3575521
0.1083220,0.3348307
0.1084040,0.3050129
0.1084860,0.3056663
0.1085680,0.3306236
0.1086500,0.3490517
0.1087320,0.3790121
0.1088140,0.3788797
0.1088960,0.3795796
0.1089780,0.3709532
0.1090600,0.3622137
0.1091420,0.3486447
0.1092240,0.3347194
0.1093060,0.3346937
0.1093880,0.3349665
0.1094700,0.3445175
0.1095520,0.3397463
0.1096340,0.3871948
0.1097160,0.3871191
0.1097980,0.3875663
0.1098800,0.3915291
0.1099620,0.3621490
0.1100440,0.3533105
0.1101260,0.3745104
0.1102080,0.3576612
0.1102900,0.3579597
0.1103720,0.3486299
0.1104540,0.3396710
0.1105360,0.3440751
0.1106180,0.3204737
0.1107000,0.3616528
0.1107820,0.3623052
0.1108640,0.3577666
0.1109460,0.3620246
0.1110280,0.3348087
0.1111100,0.3345937
0.1111920,0.3351684
0.1112740,0.3442826
0.1113560,0.3301122
0.1114380,0.3253540
0.1115200,0.3391637
0.1116020,0.3348671
0.1116840,0.3350912
0.1117660,0.3664746
0.1118480,0.3397097
0.1119300,0.3442757
0.1120120,0.3988214
0.1120940,0.3993338
0.1121760,0.3954523
0.1122580,0.3489561
0.1123400,0.3749029
0.1124220,0.3531860
0.1125040,0.3528299
0.1125860,0.3530918
0.1126680,0.3751114
0.1127500,0.3619769
0.1128320,0.3660928
0.1129140,0.3743607
0.1129960,0.3752339
0.1130780,0.3661825
0.1131600,0.3531997
0.1132420,0.3746851
0.1133240,0.3951528
0.1134060,0.3660622
0.1134880,0.3663806
0.1135700,0.3622682
0.1136520,0.3393779
0.1137340,0.3531970
0.1138160,0.3396545
0.1138980,0.3397995
0.1139800,0.3708879
0.1140620,0.3440332
0.1141440,0.3832700
0.1142260,0.3788298
0.1143080,0.3907548
0.1143900,0.3913047
0.1144720,0.3873128
0.1145540,0.3705990
0.1146360,0.3705629
0.1147180,0.3788130
0.1148000,0.3992100
0.1148820,0.3997068
0.1149640,0.3617996
0.1150460,0.3790040
0.1151280,0.3908820
0.1152100,0.3663673
0.1152920,0.3666162
0.1153740,0.3443317
0.1154560,0.3529550
0.1155380,0.3705097
0.1156200,0.3395863
0.1157020,0.3527967
0.1157840,0.3535827
0.1158660,0.3396037
0.1159480,0.3394924
0.1160300,0.3663312
0.1161120,0.4027094
0.1161940,0.4028040
0.1162760,0.4145007
0.1163580,0.3788082
0.1164400,0.3949615
0.1165220,0.3911168
0.1166040,0.3787320
0.1166860,0.3792912
0.1167680,0.3664710
0.1168500,0.3444136
0.1169320,0.3348608
0.1170140,0.3392244
0.1170960,0.3392994
0.1171780,0.3789037
0.1172600,0.3873562
0.1173420,0.3204298
0.1174240,0.3485806
0.1175060,0.3393441
0.1175880,0.3397632
0.1176700,0.3489728
0.1177520,0.3618999
0.1178340,0.3350032
0.1179160,0.3663895
0.1179980,0.3667709
0.1180800,0.3792579
0.1181620,0.3869119
0.1182440,0.3575655
0.1183260,0.3617633
0.1184080,0.3573381
0.1184900,0.3579080
0.1185720,0.3872141
0.1186540,0.3707267
0.1187360,0.3660259
0.1188180,0.3747238
0.1189000,0.3660860
0.1189820,0.3665638
0.1190640,0.3531811
0.1191460,0.3484551
0.1192280,0.3910457
0.1193100,0.3989428
0.1193920,0.3995464
0.1194740,0.3874029
0.1195560,0.3576655
0.1196380,0.3706642
0.1197200,0.3532376
0.1198020,0.3252557
0.1198840,0.3256848
0.1199660,0.3575529
0.1200480,0.3619554
0.1201300,0.3703571
0.1202120,0.3345753
0.1202940,0.3351275
0.1203760,0.3256476
0.1204580,0.3252373
0.1205400,0.3153741
0.1206220,0.3440456
0.1207040,0.3484783
0.1207860,0.3489486
0.1208680,0.3348560
0.1209500,0.3576161
0.1210320,0.3617155
0.1211140,0.3662713
0.1211960,0.3666098
0.1212780,0.3668274
0.1213600,0.3914978
0.1214420,0.3746575
0.1215240,0.3577919
0.1216060,0.3661118
0.1216880,0.3666693
0.1217700,0.3662806
0.1218520,0.3833790
0.1219340,0.3575795
0.1220160,0.3787431
0.1220980,0.3791531
0.1221800,0.3992653
0.1222620,0.4108255
0.1223440,0.4067317
0.1224260,0.3571769
0.1225080,0.3617166
0.1225900,0.3623376
0.1226720,0.3204473
0.1227540,0.3443556
0.1228360,0.3204033
0.1229180,0.3437379
0.1230000,0.3704105
0.1230820,0.3709136
0.1231640,0.3874237
0.1232460,0.3870927
0.1233280,0.3913552
0.1234100,0.3829117
0.1234920,0.3834401
0.1235740,0.4072799
0.1236560,0.3750310
0.1237380,0.3867054
0.1238200,0.3785818
0.1239020,0.3867316
0.1239840,0.3872187
0.1240660,0.3708160
0.1241480,0.3303069
0.1242300,0.3392797
0.1243120,0.3530995
0.1243940,0.3535855
0.1244760,0.3534835
0.1245580,0.3398952
0.1246400,0.3201582
0.1247220,0.3707553
0.1248040,0.3575189
0.1248860,0.3579408
0.1249680,0.3488401
0.1250500,0.3483185
0.1251320,0.3829646
0.1252140,0.3948804
0.1252960,0.3954261
0.1253780,0.3953288
0.1254600,0.3831448
0.1255420,0.3710262
0.1256240,0.3748751
0.1257060,0.3001703
0.1257880,0.3004959
0.1258700,0.3155351
0.1259520,0.3621131
0.1260340,0.3442369
0.1261160,0.3153032
0.1261980,0.3155600
0.1262800,0.3443707
0.1263620,0.3705262
0.1264440,0.3832145
0.1265260,0.3701921
0.1266080,0.3530973
0.1266900,0.3539158
0.1267720,0.3667712
0.1268540,0.3350236
0.1269360,0.3661759
0.1270180,0.3572541
0.1271000,0.3747352
0.1271820,0.3752639
0.1272640,0.3793474
0.1273460,0.3487197
0.1274280,0.3785563
0.1275100,0.3746011
0.1275920,0.3751131
0.1276740,0.3749896
0.1277560,0.3872066
0.1278380,0.3345628
0.1279200,0.3573895
0.1280020,0.3662034
0.1280840,0.3667981
0.1281660,0.3445161
0.1282480,0.3156896
0.1283300,0.3389614
0.1284120,0.3616718
0.1284940,0.3623400
0.1285760,0.3874734
0.1286580,0.3876046
0.1287400,0.3575569
0.1288220,0.3746487
0.1289040,0.3911830
0.1289860,0.3917567
0.1290680,0.3398152
0.1291500,0.3579194
0.1292320,0.3705049
0.1293140,0.3484850
0.1293960,0.3489384
0.1294780,0.3667830
0.1295600,0.3751307
0.1296420,0.3529620
0.1297240,0.3742192
0.1298060,0.3949771
0.1298880,0.3956513
0.1299700,0.3535740
0.1300520,0.3744601
0.1301340,0.3705998
0.1302160,0.3571073
0.1302980,0.3578736
0.1303800,0.3443082
0.1304620,0.3830866
0.1305440,0.3829292
0.1306260,0.3788497
0.1307080,0.3614951
0.1307900,0.3623822
0.1308720,0.3532641
0.1309540,0.3350111
0.1310360,0.3618908
0.1311180,0.3744974
0.1312000,0.3571353
0.1312820,0.3576004
0.1313640,0.3487267
0.1314460,0.3102725
0.1315280,0.3660792
0.1316100,0.3703175
0.1316920,0.3709967
0.1317740,0.3579782
0.1318560,0.3157925
0.1319380,0.3204915
0.1320200,0.3443819
0.1321020,0.3440312
0.1321840,0.3446926
0.1322660,0.3397070
0.1323480,0.3299440
0.1324300,0.3824737
0.1325120,0.3866915
0.1325940,0.3872552
0.1326760,0.3790155
0.1327580,0.3704606
0.1328400,0.3576513
0.1329220,0.3787681
0.1330040,0.3440204
0.1330860,0.3440881
0.1331680,0.3747881
0.1332500,0.3750030
0.1333320,0.3661972
0.1334140,0.3345012
0.1334960,0.3351417
0.1335780,0.3662858
0.1336600,0.3663239
0.1337420,0.3703436
0.1338240,0.3702633
0.1339060,0.3391968
0.1339880,0.3395058
0.1340700,0.3831728
0.1341520,0.3790839
0.1342340,0.3531586
0.1343160,0.3703537
0.1343980,0.3711278
0.1344800,0.3745019
0.1345620,0.3662366
0.1346440,0.3871329
0.1347260,0.3950965
0.1348080,0.3869512
0.1348900,0.3876861
0.1349720,0.3666400
0.1350540,0.3830493
0.1351360,0.3392300
0.1352180,0.3571254
0.1353000,0.3391219
0.1353820,0.3397564
0.1354640,0.3392261
0.1355460,0.3298902
0.1356280,0.3252506
0.1357100,0.3485587
0.1357920,0.3490441
0.1358740,0.3954116
0.1359560,0.3442762
0.1360380,0.3619798
0.1361200,0.3576362
0.1362020,0.3572143
0.1362840,0.3578658
0.1363660,0.3106419
0.1364480,0.3617589
0.1365300,0.3529570
0.1366120,0.3573706
0.1366940,0.3579357
0.1367760,0.3441490
0.1368580,0.3486246
0.1369400,0.3573678
0.1370220,0.3530056
0.1371040,0.3528252
0.1371860,0.3533026
0.1372680,0.3620914
0.1373500,0.3532913
0.1374320,0.3517905
0.1375140,0.3252497
0.1375960,0.3256741
0.1376780,0.3535772
0.1377600,0.3791205
0.1378420,0.3663539
0.1379240,0.3529444
0.1380060,0.3298653
0.1380880,0.3302730
0.1381700,0.3205830
0.1382520,0.3350053
0.1383340,0.3574186
0.1384160,0.3787276
0.1384980,0.3792521
0.1385800,0.3664069
0.1386620,0.4184323
0.1387440,0.3833899
0.1388260,0.3204613
0.1389080,0.3298650
0.1389900,0.3303878
0.1390720,0.3490360
0.1391540,0.3487936
0.1392360,0.3486699
0.1393180,0.3704580
0.1394000,0.3484786
0.1394820,0.3489092
0.1395640,0.3708360
0.1396460,0.3351000
0.1397280,0.3662532
0.1398100,0.3702954
0.1398920,0.3710118
0.1399740,0.3486629
0.1400560,0.3349048
0.1401380,0.3705973
0.1402200,0.3948682
0.1403020,0.3572962
0.1403840,0.3578082
0.1404660,0.3580575
0.1405480,0.3578663
0.1406300,0.3651869
0.1407120,0.3439332
0.1407940,0.3442543
0.1408760,0.3872210
0.1409580,0.3749254
0.1410400,0.3527528
0.1411220,0.3786508
0.1412040,0.3485207
0.1412860,0.3489400
0.1413680,0.3487431
0.1414500,0.3621518
0.1415320,0.3397583
0.1416140,0.3395005
0.1416960,0.3402122
0.1417780,0.3301988
0.1418600,0.3532659
0.1419420,0.3787901
0.1420240,0.3345663
0.1421060,0.3438354
0.1421880,0.3442028
0.1422700,0.3396702
0.1423520,0.3334742
0.1424340,0.3573714
0.1425160,0.3394732
0.1425980,0.3400607
0.1426800,0.3347990
0.1427620,0.3485940
0.1428440,0.3486345
0.1429260,0.3744774
0.1430080,0.3528297
0.1430900,0.3533065
0.1431720,0.3666745
0.1432540,0.3252942
0.1433360,0.3829739
0.1434180,0.3659491
0.1435000,0.3703287
0.1435820,0.3708156
0.1436640,0.3662509
0.1437460,0.3621108
0.1438280,0.3949778
0.1439100,0.3530748
0.1439920,0.3534226
0.1440740,0.3706191
0.1441560,0.3705568
0.1442380,0.3619781
0.1443200,0.3300018
0.1444020,0.3393386
0.1444840,0.3396763
0.1445660,0.3442095
0.1446480,0.3484263
0.1447300,0.3393658
0.1448120,0.3393064
0.1448940,0.3397289
0.1449760,0.3580107
0.1450580,0.3622195
0.1451400,0.3622161
0.1452220,0.3439898
0.1453040,0.3393455
0.1453860,0.3398172
0.1454680,0.3398978
0.1455500,0.3664336
0.1456320,0.3704047
0.1457140,0.3745272
0.1457960,0.3751349
0.1458780,0.3441226
0.1459600,0.3750241
0.1460420,0.3154362
0.1461240,0.3439653
0.1462060,0.3436236
0.1462880,0.3441498
0.1463700,0.3534074
0.1464520,0.3394089
0.1465340,0.3347521
0.1466160,0.3784271
0.1466980,0.3788626
0.1467800,0.3829968
0.1468620,0.3791149
0.1469440,0.3707286
0.1470260,0.3531704
0.1471080,0.3250902
0.1471900,0.3255968
0.1472720,0.3579156
0.1473540,0.3203631
0.1474360,0.3574218
0.1475180,0.3575269
0.1476000,0.3747257
0.1476820,0.3750480
0.1477640,0.3620737
0.1478460,0.3747045
0.1479280,0.3619230
0.1480100,0.3661906
0.1480920,0.3664676
0.1481740,0.3872392
0.1482560,0.3577063
0.1483380,0.3909989
0.1484200,0.4182299
0.1485020,0.3485094
0.1485840,0.3488737
0.1486660,0.3747046
0.1487480,0.3707634
0.1488300,0.3301786
0.1489120,0.3348564
0.1489940,0.3352490
0.1490760,0.3530015
0.1491580,0.3532705
0.1492400,0.3830606
0.1493220,0.3953344
0.1494040,0.3788268
0.1494860,0.3792388
0.1495680,0.3791974
0.1496500,0.3830336
0.1497320,0.3661351
0.1498140,0.3299364
0.1498960,0.3301989
0.1499780,0.3710057
0.1500600,0.3787578
0.1501420,0.3706400
0.1502240,0.3704774
0.1503060,0.3911965
0.1503880,0.3916966
0.1504700,0.3580679
0.1505520,0.3486370
0.1506340,0.3787485
0.1507160,0.3250402
0.1507980,0.3256197
0.1508800,0.3485031
0.1509620,0.3396785
0.1510440,0.3484441
0.1511260,0.3746288
0.1512080,0.3572312
0.1512900,0.3580255
0.1513720,0.3582814
0.1514540,0.3489537
0.1515360,0.3663430
0.1516180,0.3703846
0.1517000,0.3200961
0.1517820,0.3204124
0.1518640,0.3789201
0.1519460,0.3749134
0.1520280,0.3663124
0.1521100,0.3249806
0.1521920,0.3254097
0.1522740,0.3439982
0.1523560,0.3392265
0.1524380,0.3616436
0.1525200,0.3392673
0.1526020,0.3249951
0.1526840,0.3253793
0.1527660,0.3915174
0.1528480,0.3577619
0.1529300,0.3573223
0.1530120,0.3704303
0.1530940,0.3709305
0.1531760,0.4072741
0.1532580,0.3953339
0.1533400,0.3531335
0.1534220,0.3867691
0.1535040,0.4142906
0.1535860,0.4151198
0.1536680,0.3622736
0.1537500,0.3620541
0.1538320,0.3250013
0.1539140,0.3573365
0.1539960,0.3580696
0.1540780,0.3305971
0.1541600,0.3535068
0.1542420,0.3204403
0.1543240,0.3485095
0.1544060,0.3659889
0.1544880,0.3663955
0.1545700,0.3620364
0.1546520,0.3663296
0.1547340,0.3486987
0.1548160,0.3572182
0.1548980,0.3578229
0.1549800,0.3563575
0.1550620,0.3706581
0.1551440,0.3831640
0.1552260,0.3618674
0.1553080,0.3989734
0.1553900,0.3996269
0.1554720,0.3397749
0.1555540,0.3348990
0.1556360,0.3347574
0.1557180,0.3487022
0.1558000,0.3829597
0.1558820,0.3833318
0.1559640,0.3874093
0.1560460,0.3658421
0.1561280,0.3742936
0.1562100,0.3613529
0.1562920,0.3621040
0.1563740,0.3531336
0.1564560,0.3442044
0.1565380,0.3258220
0.1566200,0.3395204
0.1567020,0.3348553
0.1567840,0.3352192
0.1568660,0.3535555
0.1569480,0.3488840
0.1570300,0.3747140
0.1571120,0.3528229
0.1571940,0.3534752
0.1572760,0.3578354
0.1573580,0.3440560
0.1574400,0.3441705
0.1575220,0.3440240
0.1576040,0.3393963
0.1576860,0.3396816
0.1577680,0.3353829
0.1578500,0.3104569
0.1579320,0.3790060
0.1580140,0.3616849
0.1580960,0.3624810
0.1581780,0.3444520
0.1582600,0.3953001
0.1583420,0.3660970
0.1584240,0.3867198
0.1585060,0.3988599
0.1585880,0.3992937
0.1586700,0.3709517
0.1587520,0.3577077
0.1588340,0.3440811
0.1589160,0.3615270
0.1589980,0.3619604
0.1590800,0.3832495
0.1591620,0.3706816
0.1592440,0.3443138
0.1593260,0.3302245
0.1594080,0.3205487
0.1594900,0.3208026
0.1595720,0.3254973
0.1596540,0.3305391
0.1597360,0.3101575
0.1598180,0.3397051
0.1599000,0.3393205
0.1599820,0.3398097
0.1600640,0.3534489
0.1601460,0.3913261
0.1602280,0.3441087
0.1603100,0.3574646
0.1603920,0.3578002
0.1604740,0.3834804
0.1605560,0.3573992
0.1606380,0.3252954
0.1607200,0.3154081
0.1608020,0.3529010
0.1608840,0.3535693
0.1609660,0.3396043
0.1610480,0.3534050
0.1611300,0.3620723
0.1612120,0.3349215
0.1612940,0.3354313
0.1613760,0.3255179
0.1614580,0.3053380
0.1615400,0.3102214
0.1616220,0.3485209
0.1617040,0.3484139
0.1617860,0.3489547
0.1618680,0.3534768
0.1619500,0.3199614
0.1620320,0.3950321
0.1621140,0.3703046
0.1621960,0.3708941
0.1622780,0.3531273
0.1623600,0.3704854
0.1624420,0.3445061
0.1625240,0.3347702
0.1626060,0.3393241
0.1626880,0.3395601
0.1627700,0.3441766
0.1628520,0.3529262
0.1629340,0.3154774
0.1630160,0.3302808
0.1630980,0.3307730
0.1631800,0.3206403
0.1632620,0.3153723
0.1633440,0.3618156
0.1634260,0.3482404
0.1635080,0.3702551
0.1635900,0.3704842
0.1636720,0.3747679
0.1637540,0.3870245
0.1638360,0.3987543
0.1639180,0.3869344
0.1640000,0.3658677
0.1640820,0.3662879
0.1641640,0.3709527
0.1642460,0.3155125
0.1643280,0.3439149
0.1644100,0.3298461
0.1644920,0.3306341
0.1645740,0.2898368
0.1646560,0.3302250
0.1647380,0.3575444
0.1648200,0.3439199
0.1649020,0.3868183
0.1649840,0.3874104
0.1650660,0.3835321
0.1651480,0.3749463
0.1652300,0.3533031
0.1653120,0.3703904
0.1653940,0.3709353
0.1654760,0.3748326
0.1655580,0.3746357
0.1656400,0.3748473
0.1657220,0.3616156
0.1658040,0.3867109
0.1658860,0.3873360
0.1659680,0.3912878
0.1660500,0.3574478
0.1661320,0.3660185
0.1662140,0.3343662
0.1662960,0.3348798
0.1663780,0.3748017
0.1664600,0.3912523
0.1665420,0.3485268
0.1666240,0.3301688
0.1667060,0.3201222
0.1667880,0.3207292
0.1668700,0.3398158
0.1669520,0.3304848
0.1670340,0.3351313
0.1671160,0.3527685
0.1671980,0.3533298
0.1672800,0.3391954
0.1673620,0.3664333
0.1674440,0.3753099
0.1675260,0.3706790
0.1676080,0.3300080
0.1676900,0.3305513
0.1677720,0.3256671
0.1678540,0.3394636
0.1679360,0.3790208
0.1680180,0.3344595
0.1681000,0.3745109
0.1681820,0.3749149
0.1682640,0.3621116
0.1683460,0.3706542
0.1684280,0.3438637
0.1685100,0.3788418
0.1685920,0.3793453
0.1686740,0.3347057
0.1687560,0.3487019
0.1688380,0.3745052
0.1689200,0.3617776
0.1690020,0.3482205
0.1690840,0.3486776
0.1691660,0.3750436
0.1692480,0.3787791
0.1693300,0.3616627
0.1694120,0.3659565
0.1694940,0.3663991
0.1695760,0.3871590
0.1696580,0.3830173
0.1697400,0.3909047
0.1698220,0.3747519
0.1699040,0.3785463
0.1699860,0.3790585
0.1700680,0.4110673
0.1701500,0.3872483
0.1702320,0.3617578
0.1703140,0.3486181
0.1703960,0.3490313
0.1704780,0.3624088
0.1705600,0.3750406
0.1706420,0.3487308
0.1707240,0.3202980
0.1708060,0.3251393
0.1708880,0.3251758
0.1709700,0.3707766
0.1710520,0.3349381
0.1711340,0.3573827
0.1712160,0.3346815
0.1712980,0.3352406
0.1713800,0.3107460
0.1714620,0.3301447
0.1715440,0.3576121
0.1716260,0.3204375
0.1717080,0.3832145
0.1717900,0.3834918
0.1718720,0.3488902
0.1719540,0.3535069
0.1720360,0.3790313
0.1721180,0.4069451
0.1722000,0.3788074
0.1722820,0.3792257
0.1723640,0.3915145
0.1724460,0.4030980
0.1725280,0.3830272
0.1726100,0.3302359
0.1726920,0.3306868
0.1727740,0.3535466
0.1728560,0.3302057
0.1729380,0.3708299
0.1730200,0.3703350
0.1731020,0.3617701
0.1731840,0.3623182
0.1732660,0.3953208
0.1733480,0.3870273
0.1734300,0.3912168
0.1735120,0.3787632
0.1735940,0.3793890
0.1736760,0.3913083
0.1737580,0.3621527
0.1738400,0.3252626
0.1739220,0.3440624
0.1740040,0.3617980
0.1740860,0.3621568
0.1741680,0.3660842
0.1742500,0.3250964
0.1743320,0.3786911
0.1744140,0.3201475
0.1744960,0.3204506
0.1745780,0.3351748
0.1746600,0.3488684
0.1747420,0.3487207
0.1748240,0.3618239
0.1749060,0.3656928
0.1749880,0.3658497
0.1750700,0.3576378
0.1751520,0.3791050
0.1752340,0.3662843
0.1753160,0.3575698
0.1753980,0.3580003
0.1754800,0.3254000
0.1755620,0.3532212
0.1756440,0.3302328
0.1757260,0.3571716
0.1758080,0.3575723
0.1758900,0.3581973
0.1759720,0.3666229
0.1760540,0.3875198
0.1761360,0.3396264
0.1762180,0.3616300
0.1763000,0.3298957
0.1763820,0.3302985
0.1764640,0.3202907
0.1765460,0.3445382
0.1766280,0.3052484
0.1767100,0.3530777
0.1767920,0.3533387
0.1768740,0.3874640
0.1769560,0.3576141
0.1770380,0.4146441
0.1771200,0.3528537
0.1772020,0.3393113
0.1772840,0.3398773
0.1773660,0.3536031
0.1774480,0.3256493
0.1775300,0.3394350
0.1776120,0.3660234
0.1776940,0.3663910
0.1777760,0.3489114
0.1778580,0.3486621
0.1779400,0.3663877
0.1780220,0.3250783
0.1781040,0.3870023
0.1781860,0.3875626
0.1782680,0.3534930
0.1783500,0.3439361
0.1784320,0.3439109
0.1785140,0.3346697
0.1785960,0.3349048
0.1786780,0.3531401
0.1787600,0.3663442
0.1788420,0.3533269
0.1789240,0.3483337
0.1790060,0.3702629
0.1790880,0.3707322
0.1791700,0.3831861
0.1792520,0.3347850
0.1793340,0.3347462
0.1794160,0.3530998
0.1794980,0.3533990
0.1795800,0.3620952
0.1796620,0.3704356
0.1797440,0.3745707
0.1798260,0.3661630
0.1799080,0.3530437
0.1799900,0.3533938
0.1800720,0.3445109
0.1801540,0.3574644
0.1802360,0.3661511
0.1803180,0.3530024
0.1804000,0.3485233
0.1804820,0.3488124
0.1805640,0.3788444
0.1806460,0.3662510
0.1807280,0.3531311
0.1808100,0.3827343
0.1808920,0.3834628
0.1809740,0.3956254
0.1810560,0.3953184
0.1811380,0.3663942
0.1812200,0.3528099
0.1813020,0.3618029
0.1813840,0.3626703
0.1814660,0.3205877
0.1815480,0.3442107
0.1816300,0.3746693
0.1817120,0.3702213
0.1817940,0.3705887
0.1818760,0.3395296
0.1819580,0.3621048
0.1820400,0.3441735
0.1821220,0.3394470
0.1822040,0.3743606
0.1822860,0.3749481
0.1823680,0.3574325
0.1824500,0.3974846
0.1825320,0.4067050
0.1826140,0.3621444
0.1826960,0.3624796
0.1827780,0.3748260
0.1828600,0.3535289
0.1829420,0.3953990
0.1830240,0.3947692
0.1831060,0.3345190
0.1831880,0.3352474
0.1832700,0.3577149
0.1833520,0.3660906
0.1834340,0.3619516
0.1835160,0.3441850
0.1835980,0.3445487
0.1836800,0.3706236
0.1837620,0.3533982
0.1838440,0.3157573
0.1839260,0.3154337
0.1840080,0.3393312
0.1840900,0.3396968
0.1841720,0.3707671
0.1842540,0.3533109
0.1843360,0.3530578
0.1844180,0.3618088
0.1845000,0.3345476
0.1845820,0.3351793
0.1846640,0.3398350
0.1847460,0.3531863
0.1848280,0.3487167
0.1849100,0.3788882
0.1849920,0.3791724
0.1850740,0.3789748
0.1851560,0.3532185
0.1852380,0.3619158
0.1853200,0.3302147
0.1854020,0.3531249
0.1854840,0.3536137
0.1855660,0.3663538
0.1856480,0.3620284
0.1857300,0.3393850
0.1858120,0.3482467
0.1858940,0.3486804
0.1859760,0.3486464
0.1860580,0.3913173
0.1861400,0.3750048
0.1862220,0.3534422
0.1863040,0.3871051
0.1863860,0.3880473
0.1864680,0.3259490
0.1865500,0.3396243
0.1866320,0.3394796
0.1867140,0.3351118
0.1867960,0.3354216
0.1868780,0.3708323
0.1869600,0.3991256
0.1870420,0.3572478
0.1871240,0.3388582
0.1872060,0.3393141
0.1872880,0.3395746
0.1873700,0.3833946
0.1874520,0.3488814
0.1875340,0.3442272
0.1876160,0.3248160
0.1876980,0.3253268
0.1877800,0.3574290
0.1878620,0.3575233
0.1879440,0.3704881
0.1880260,0.3661263
0.1881080,0.3437579
0.1881900,0.3442700
0.1882720,0.3751360
0.1883540,0.3832191
0.1884360,0.3748464
0.1885180,0.3204763
0.1886000,0.3662276
0.1886820,0.3670764
0.1887640,0.3352097
0.1888460,0.3832017
0.1889280,0.3532053
0.1890100,0.3394798
0.1890920,0.3399057
0.1891740,0.3710255
0.1892560,0.3442320
0.1893380,0.3574070
0.1894200,0.3663241
0.1895020,0.3573747
0.1895840,0.3577708
0.1896660,0.3445021
0.1897480,0.3001179
0.1898300,0.3154646
0.1899120,0.3253530
0.1899940,0.3255222
0.1900760,0.3354881
0.1901580,0.3439859
0.1902400,0.4141508
0.1903220,0.3986141
0.1904040,0.3906594
0.1904860,0.3912154
0.1905680,0.3950751
