Generated by pymatgen.io.lammps.data.LammpsData

65856  atoms

    2  atom types

0.000000 99.680000  xlo xhi
0.000000 99.680000  ylo yhi
0.000000 99.680000  zlo zhi

Masses

1  28.0855
2  15.9994

Atoms

1      1  1 0.0000  0.000000  0.000000  0.000000
2      1  1 0.0000  0.000000  0.000000  7.120000
3      1  1 0.0000  0.000000  0.000000 14.240000
4      1  1 0.0000  0.000000  0.000000 21.360000
5      1  1 0.0000  0.000000  0.000000 28.480000
6      1  1 0.0000  0.000000  0.000000 35.600000
7      1  1 0.0000  0.000000  0.000000 42.720000
8      1  1 0.0000  0.000000  0.000000 49.840000
9      1  1 0.0000  0.000000  0.000000 56.960000
10     1  1 0.0000  0.000000  0.000000 64.080000
11     1  1 0.0000  0.000000  0.000000 71.200000
12     1  1 0.0000  0.000000  0.000000 78.320000
13     1  1 0.0000  0.000000  0.000000 85.440000
14     1  1 0.0000  0.000000  0.000000 92.560000
15     1  1 0.0000  0.000000  7.120000 -0.000000
16     1  1 0.0000  0.000000  7.120000  7.120000
17     1  1 0.0000  0.000000  7.120000 14.240000
18     1  1 0.0000  0.000000  7.120000 21.360000
19     1  1 0.0000  0.000000  7.120000 28.480000
20     1  1 0.0000  0.000000  7.120000 35.600000
21     1  1 0.0000  0.000000  7.120000 42.720000
22     1  1 0.0000  0.000000  7.120000 49.840000
23     1  1 0.0000  0.000000  7.120000 56.960000
24     1  1 0.0000  0.000000  7.120000 64.080000
25     1  1 0.0000  0.000000  7.120000 71.200000
26     1  1 0.0000  0.000000  7.120000 78.320000
27     1  1 0.0000  0.000000  7.120000 85.440000
28     1  1 0.0000  0.000000  7.120000 92.560000
29     1  1 0.0000  0.000000 14.240000 -0.000000
30     1  1 0.0000  0.000000 14.240000  7.120000
31     1  1 0.0000  0.000000 14.240000 14.240000
32     1  1 0.0000  0.000000 14.240000 21.360000
33     1  1 0.0000  0.000000 14.240000 28.480000
34     1  1 0.0000  0.000000 14.240000 35.600000
35     1  1 0.0000  0.000000 14.240000 42.720000
36     1  1 0.0000  0.000000 14.240000 49.840000
37     1  1 0.0000  0.000000 14.240000 56.960000
38     1  1 0.0000  0.000000 14.240000 64.080000
39     1  1 0.0000  0.000000 14.240000 71.200000
40     1  1 0.0000  0.000000 14.240000 78.320000
41     1  1 0.0000  0.000000 14.240000 85.440000
42     1  1 0.0000  0.000000 14.240000 92.560000
43     1  1 0.0000  0.000000 21.360000 -0.000000
44     1  1 0.0000  0.000000 21.360000  7.120000
45     1  1 0.0000  0.000000 21.360000 14.240000
46     1  1 0.0000  0.000000 21.360000 21.360000
47     1  1 0.0000  0.000000 21.360000 28.480000
48     1  1 0.0000  0.000000 21.360000 35.600000
49     1  1 0.0000  0.000000 21.360000 42.720000
50     1  1 0.0000  0.000000 21.360000 49.840000
51     1  1 0.0000  0.000000 21.360000 56.960000
52     1  1 0.0000  0.000000 21.360000 64.080000
53     1  1 0.0000  0.000000 21.360000 71.200000
54     1  1 0.0000  0.000000 21.360000 78.320000
55     1  1 0.0000  0.000000 21.360000 85.440000
56     1  1 0.0000  0.000000 21.360000 92.560000
57     1  1 0.0000  0.000000 28.480000 -0.000000
58     1  1 0.0000  0.000000 28.480000  7.120000
59     1  1 0.0000  0.000000 28.480000 14.240000
60     1  1 0.0000  0.000000 28.480000 21.360000
61     1  1 0.0000  0.000000 28.480000 28.480000
62     1  1 0.0000  0.000000 28.480000 35.600000
63     1  1 0.0000  0.000000 28.480000 42.720000
64     1  1 0.0000  0.000000 28.480000 49.840000
65     1  1 0.0000  0.000000 28.480000 56.960000
66     1  1 0.0000  0.000000 28.480000 64.080000
67     1  1 0.0000  0.000000 28.480000 71.200000
68     1  1 0.0000  0.000000 28.480000 78.320000
69     1  1 0.0000  0.000000 28.480000 85.440000
70     1  1 0.0000  0.000000 28.480000 92.560000
71     1  1 0.0000  0.000000 35.600000  0.000000
72     1  1 0.0000  0.000000 35.600000  7.120000
73     1  1 0.0000  0.000000 35.600000 14.240000
74     1  1 0.0000  0.000000 35.600000 21.360000
75     1  1 0.0000  0.000000 35.600000 28.480000
76     1  1 0.0000  0.000000 35.600000 35.600000
77     1  1 0.0000  0.000000 35.600000 42.720000
78     1  1 0.0000  0.000000 35.600000 49.840000
79     1  1 0.0000  0.000000 35.600000 56.960000
80     1  1 0.0000  0.000000 35.600000 64.080000
81     1  1 0.0000  0.000000 35.600000 71.200000
82     1  1 0.0000  0.000000 35.600000 78.320000
83     1  1 0.0000  0.000000 35.600000 85.440000
84     1  1 0.0000  0.000000 35.600000 92.560000
85     1  1 0.0000  0.000000 42.720000 -0.000000
86     1  1 0.0000  0.000000 42.720000  7.120000
87     1  1 0.0000  0.000000 42.720000 14.240000
88     1  1 0.0000  0.000000 42.720000 21.360000
89     1  1 0.0000  0.000000 42.720000 28.480000
90     1  1 0.0000  0.000000 42.720000 35.600000
91     1  1 0.0000  0.000000 42.720000 42.720000
92     1  1 0.0000  0.000000 42.720000 49.840000
93     1  1 0.0000  0.000000 42.720000 56.960000
94     1  1 0.0000  0.000000 42.720000 64.080000
95     1  1 0.0000  0.000000 42.720000 71.200000
96     1  1 0.0000  0.000000 42.720000 78.320000
97     1  1 0.0000  0.000000 42.720000 85.440000
98     1  1 0.0000  0.000000 42.720000 92.560000
99     1  1 0.0000  0.000000 49.840000 -0.000000
100    1  1 0.0000  0.000000 49.840000  7.120000
101    1  1 0.0000  0.000000 49.840000 14.240000
102    1  1 0.0000  0.000000 49.840000 21.360000
103    1  1 0.0000  0.000000 49.840000 28.480000
104    1  1 0.0000  0.000000 49.840000 35.600000
105    1  1 0.0000  0.000000 49.840000 42.720000
106    1  1 0.0000  0.000000 49.840000 49.840000
107    1  1 0.0000  0.000000 49.840000 56.960000
108    1  1 0.0000  0.000000 49.840000 64.080000
109    1  1 0.0000  0.000000 49.840000 71.200000
110    1  1 0.0000  0.000000 49.840000 78.320000
111    1  1 0.0000  0.000000 49.840000 85.440000
112    1  1 0.0000  0.000000 49.840000 92.560000
113    1  1 0.0000  0.000000 56.960000 -0.000000
114    1  1 0.0000  0.000000 56.960000  7.120000
115    1  1 0.0000  0.000000 56.960000 14.240000
116    1  1 0.0000  0.000000 56.960000 21.360000
117    1  1 0.0000  0.000000 56.960000 28.480000
118    1  1 0.0000  0.000000 56.960000 35.600000
119    1  1 0.0000  0.000000 56.960000 42.720000
120    1  1 0.0000  0.000000 56.960000 49.840000
121    1  1 0.0000  0.000000 56.960000 56.960000
122    1  1 0.0000  0.000000 56.960000 64.080000
123    1  1 0.0000  0.000000 56.960000 71.200000
124    1  1 0.0000  0.000000 56.960000 78.320000
125    1  1 0.0000  0.000000 56.960000 85.440000
126    1  1 0.0000  0.000000 56.960000 92.560000
127    1  1 0.0000  0.000000 64.080000 -0.000000
128    1  1 0.0000  0.000000 64.080000  7.120000
129    1  1 0.0000  0.000000 64.080000 14.240000
130    1  1 0.0000  0.000000 64.080000 21.360000
131    1  1 0.0000  0.000000 64.080000 28.480000
132    1  1 0.0000  0.000000 64.080000 35.600000
133    1  1 0.0000  0.000000 64.080000 42.720000
134    1  1 0.0000  0.000000 64.080000 49.840000
135    1  1 0.0000  0.000000 64.080000 56.960000
136    1  1 0.0000  0.000000 64.080000 64.080000
137    1  1 0.0000  0.000000 64.080000 71.200000
138    1  1 0.0000  0.000000 64.080000 78.320000
139    1  1 0.0000  0.000000 64.080000 85.440000
140    1  1 0.0000  0.000000 64.080000 92.560000
141    1  1 0.0000  0.000000 71.200000  0.000000
142    1  1 0.0000  0.000000 71.200000  7.120000
143    1  1 0.0000  0.000000 71.200000 14.240000
144    1  1 0.0000  0.000000 71.200000 21.360000
145    1  1 0.0000  0.000000 71.200000 28.480000
146    1  1 0.0000  0.000000 71.200000 35.600000
147    1  1 0.0000  0.000000 71.200000 42.720000
148    1  1 0.0000  0.000000 71.200000 49.840000
149    1  1 0.0000  0.000000 71.200000 56.960000
150    1  1 0.0000  0.000000 71.200000 64.080000
151    1  1 0.0000  0.000000 71.200000 71.200000
152    1  1 0.0000  0.000000 71.200000 78.320000
153    1  1 0.0000  0.000000 71.200000 85.440000
154    1  1 0.0000  0.000000 71.200000 92.560000
155    1  1 0.0000  0.000000 78.320000 -0.000000
156    1  1 0.0000  0.000000 78.320000  7.120000
157    1  1 0.0000  0.000000 78.320000 14.240000
158    1  1 0.0000  0.000000 78.320000 21.360000
159    1  1 0.0000  0.000000 78.320000 28.480000
160    1  1 0.0000  0.000000 78.320000 35.600000
161    1  1 0.0000  0.000000 78.320000 42.720000
162    1  1 0.0000  0.000000 78.320000 49.840000
163    1  1 0.0000  0.000000 78.320000 56.960000
164    1  1 0.0000  0.000000 78.320000 64.080000
165    1  1 0.0000  0.000000 78.320000 71.200000
166    1  1 0.0000  0.000000 78.320000 78.320000
167    1  1 0.0000  0.000000 78.320000 85.440000
168    1  1 0.0000  0.000000 78.320000 92.560000
169    1  1 0.0000  0.000000 85.440000 -0.000000
