-inf,0
0.0142376,0
0.0227129,0
0.0311882,0
0.0396635,1
0.0481388,3
0.056614,5
0.0650893,2
0.0735646,3
0.0820399,3
0.0905152,4
0.0989905,3
0.107466,8
0.115941,9
0.124416,6
0.132892,8
0.141367,13
0.149842,20
0.158317,12151
0.166793,2450
0.175268,25
0.183743,14
0.192219,14
0.200694,22
0.209169,20
0.217644,20
0.22612,25
0.234595,28
0.24307,54
0.251546,52
0.260021,47
0.268496,47
0.276971,68
0.285447,99
0.293922,191
0.302397,406
0.310872,757
0.319348,1284
0.327823,1833
0.336298,2376
0.344774,3036
0.353249,3529
0.361724,3856
0.370199,3995
0.378675,4299
0.38715,4472
0.395625,4862
0.404101,5392
0.412576,6626
0.421051,6629
0.429526,4662
0.438002,3100
0.446477,2552
0.454952,2537
0.463428,2597
0.471903,2739
0.480378,2737
0.488853,2951
0.497329,3125
0.505804,3277
0.514279,3573
0.522755,4069
0.53123,4405
0.539705,5013
0.54818,5331
0.556656,5861
0.565131,6405
0.573606,6778
0.582081,7096
0.590557,7377
0.599032,7671
0.607507,7991
0.615983,8140
0.624458,8314
0.632933,8376
0.641408,8438
0.649884,8343
0.658359,7957
0.666834,7915
0.67531,7621
0.683785,7231
0.69226,7020
0.700735,6838
0.709211,6981
0.717686,7202
0.726161,7517
0.734637,8013
0.743112,8476
0.751587,8905
0.760062,9444
0.768538,9829
0.777013,10525
0.785488,10965
0.793964,11653
0.802439,11907
0.810914,12567
0.819389,12771
0.827865,12962
0.83634,13326
0.844815,13489
0.85329,13566
0.861766,13470
0.870241,13284
0.878716,13293
0.887192,13195
0.895667,13011
0.904142,12831
0.912617,12867
0.921093,12713
0.929568,12910
0.938043,13136
0.946519,13302
0.954994,13271
0.963469,13757
0.971944,14251
0.98042,14307
0.988895,15001
0.99737,15802
1.00585,16324
1.01432,16818
1.0228,17145
1.03127,17440
1.03975,17993
1.04822,18369
1.0567,18521
1.06517,18792
1.07365,18942
1.08212,18709
1.0906,19206
1.09907,19002
1.10755,19157
1.11602,19381
1.1245,18900
1.13297,19046
1.14145,18786
1.14993,19588
1.1584,19232
1.16688,19646
1.17535,19422
1.18383,20263
1.1923,20664
1.20078,21069
1.20925,21665
1.21773,21878
1.2262,22400
1.23468,22993
1.24315,23220
1.25163,23780
1.2601,24080
1.26858,24373
1.27705,24391
1.28553,24868
1.29401,24953
1.30248,25247
1.31096,25292
1.31943,25171
1.32791,25506
1.33638,25305
1.34486,25353
1.35333,25348
1.36181,25468
1.37028,25792
1.37876,26168
1.38723,26185
1.39571,26455
1.40418,27108
1.41266,27237
1.42113,27378
1.42961,27990
1.43808,28261
1.44656,28890
1.45504,29095
1.46351,29620
1.47199,29967
1.48046,30308
1.48894,30426
1.49741,30688
1.50589,31059
1.51436,31154
1.52284,31595
1.53131,31694
1.53979,31797
1.54826,31964
1.55674,32000
1.56521,32131
1.57369,32300
1.58216,32384
1.59064,32726
1.59912,33105
1.60759,32936
1.61607,33272
1.62454,34026
1.63302,33879
1.64149,34688
1.64997,34494
1.65844,34737
1.66692,34926
1.67539,35772
1.68387,36278
1.69234,36151
1.70082,36805
1.70929,36995
1.71777,37268
1.72624,37456
1.73472,37604
1.7432,37688
1.75167,37681
1.76015,38185
1.76862,38605
1.7771,38656
1.78557,38550
1.79405,38879
1.80252,39081
1.811,39344
1.81947,39193
1.82795,39485
1.83642,39987
1.8449,40554
1.85337,40541
1.86185,40942
1.87032,41190
1.8788,41441
1.88727,41678
1.89575,42171
1.90423,42396
1.9127,42224
1.92118,42852
1.92965,43516
1.93813,43718
1.9466,43625
1.95508,43828
1.96355,43824
1.97203,44344
1.9805,44719
1.98898,44661
1.99745,44877
2.00593,44806
2.0144,45220
2.02288,45329
2.03135,45560
2.03983,45761
2.04831,46364
2.05678,46388
2.06526,46244
2.07373,46064
2.08221,47009
2.09068,47436
2.09916,47527
2.10763,48063
2.11611,48425
2.12458,48412
2.13306,48515
2.14153,48978
2.15001,49059
2.15848,49328
2.16696,49486
2.17543,50027
2.18391,49585
2.19238,49951
2.20086,50104
2.20934,50538
2.21781,50340
2.22629,50827
2.23476,51245
2.24324,51104
2.25171,51573
2.26019,51567
2.26866,51704
2.27714,52370
2.28561,52575
2.29409,52531
2.30256,52837
2.31104,53123
2.31951,53363
2.32799,53322
2.33646,53725
2.34494,53505
2.35342,54176
2.36189,54261
2.37037,54541
2.37884,55137
2.38732,55202
2.39579,55024
2.40427,55588
2.41274,54965
2.42122,55322
2.42969,55619
2.43817,55953
2.44664,56185
2.45512,56258
2.46359,56511
2.47207,56696
2.48054,56742
2.48902,56883
2.4975,57141
2.50597,57181
2.51445,57409
2.52292,57626
2.5314,57851
2.53987,58203
2.54835,58427
2.55682,58464
