Time (ns),Water after lsq fit to Water
0.0005500,0.4178687
0.0005550,0.4178329
0.0005600,0.4177963
0.0005650,0.4177604
0.0005700,0.4177289
0.0005750,0.4177051
0.0005800,0.4176915
0.0005850,0.4176896
0.0005900,0.4176975
0.0005950,0.4177114
0.0006000,0.4813924
0.0006050,0.4813891
0.0006100,0.4813864
0.0006150,0.4813847
0.0006200,0.4813844
0.0006250,0.4813855
0.0006300,0.4813878
0.0006350,0.4813908
0.0006400,0.4813922
0.0006450,0.4813900
0.0006500,0.4813822
0.0006550,0.4813693
0.0006600,0.4813545
0.0006650,0.4813404
0.0006700,0.4813288
0.0006750,0.4813202
0.0006800,0.4813128
0.0006850,0.4813068
0.0006900,0.4813038
0.0006950,0.4813056
0.0007000,0.5375294
0.0007050,0.5375320
0.0007100,0.5375413
0.0007150,0.5375526
0.0007200,0.5375615
0.0007250,0.5375668
0.0007300,0.5375691
0.0007350,0.5375709
0.0007400,0.5375734
0.0007450,0.5375780
0.0007500,0.5375837
0.0007550,0.5375877
0.0007600,0.5375856
0.0007650,0.5375740
0.0007700,0.5375514
0.0007750,0.5375190
0.0007800,0.5374785
0.0007850,0.5374335
0.0007900,0.5373876
0.0007950,0.5373447
0.0008000,0.5361435
0.0008050,0.5361283
0.0008100,0.5361232
0.0008150,0.5361249
0.0008200,0.5361296
0.0008250,0.5361360
0.0008300,0.5361431
0.0008350,0.5361491
0.0008400,0.5361505
0.0008450,0.5361477
0.0008500,0.5361410
0.0008550,0.5361306
0.0008600,0.5361183
0.0008650,0.5361062
0.0008700,0.5360957
0.0008750,0.5360870
0.0008800,0.5360805
0.0008850,0.5360777
0.0008900,0.5360787
0.0008950,0.5360837
0.0009000,0.5360597
0.0009050,0.5360313
0.0009100,0.5360146
0.0009150,0.5360088
0.0009200,0.5360136
0.0009250,0.5360289
0.0009300,0.5360530
0.0009350,0.5360844
0.0009400,0.5361242
0.0009450,0.5361744
0.0009500,0.5362349
0.0009550,0.5363048
0.0009600,0.5363827
0.0009650,0.5364661
0.0009700,0.5365509
0.0009750,0.5366342
0.0009800,0.5367168
0.0009850,0.5368019
0.0009900,0.5368881
0.0009950,0.5369715
0.0010000,0.4793170
0.0010050,0.4793137
0.0010100,0.4793066
0.0010150,0.4792958
0.0010200,0.4792834
0.0010250,0.4792720
0.0010300,0.4792621
0.0010350,0.4792557
0.0010400,0.4792543
0.0010450,0.4792589
0.0010500,0.4792697
0.0010550,0.4792884
0.0010600,0.4793153
0.0010650,0.4793489
0.0010700,0.4793859
0.0010750,0.4794238
0.0010800,0.4794597
0.0010850,0.4794921
0.0010900,0.4795210
0.0010950,0.4795487
0.0011000,0.6321902
0.0011050,0.6321705
0.0011100,0.6321488
0.0011150,0.6321246
0.0011200,0.6320966
0.0011250,0.6320640
0.0011300,0.6320290
0.0011350,0.6319951
0.0011400,0.6319650
0.0011450,0.6319411
0.0011500,0.6319249
0.0011550,0.6319176
0.0011600,0.6319190
0.0011650,0.6319281
0.0011700,0.6319445
0.0011750,0.6319679
0.0011800,0.6319965
0.0011850,0.6320276
0.0011900,0.6320605
0.0011950,0.6320944
0.0012000,0.5352527
0.0012050,0.5352545
0.0012100,0.5352620
0.0012150,0.5352741
0.0012200,0.5352896
0.0012250,0.5353061
0.0012300,0.5353213
0.0012350,0.5353323
0.0012400,0.5353410
0.0012450,0.5353518
0.0012500,0.5353677
0.0012550,0.5353884
0.0012600,0.5354135
0.0012650,0.5354434
0.0012700,0.5354762
0.0012750,0.5355090
0.0012800,0.5355425
0.0012850,0.5355784
0.0012900,0.5356188
0.0012950,0.5356644
0.0013000,0.6331028
0.0013050,0.6331052
0.0013100,0.6331179
0.0013150,0.6331402
0.0013200,0.6331728
0.0013250,0.6332173
0.0013300,0.6332741
0.0013350,0.6333409
0.0013400,0.6334160
0.0013450,0.6334972
0.0013500,0.6335805
0.0013550,0.6336627
0.0013600,0.6337420
0.0013650,0.6338183
0.0013700,0.6338913
0.0013750,0.6339611
0.0013800,0.6340292
0.0013850,0.6340965
0.0013900,0.6341623
0.0013950,0.6342254
0.0014000,0.4797733
0.0014050,0.4798215
0.0014100,0.4798728
0.0014150,0.4799268
0.0014200,0.4799834
0.0014250,0.4800415
0.0014300,0.4800996
0.0014350,0.4801590
0.0014400,0.4802233
0.0014450,0.4802958
0.0014500,0.4803782
0.0014550,0.4804720
0.0014600,0.4805755
0.0014650,0.4806841
0.0014700,0.4807915
0.0014750,0.4808938
0.0014800,0.4809899
0.0014850,0.4810776
0.0014900,0.4811563
0.0014950,0.4812269
0.0015000,0.4813011
0.0015050,0.4813240
0.0015100,0.4813545
0.0015150,0.4813920
0.0015200,0.4814380
0.0015250,0.4814924
0.0015300,0.4815531
0.0015350,0.4816189
0.0015400,0.4816896
0.0015450,0.4817635
0.0015500,0.4818371
0.0015550,0.4819082
0.0015600,0.4819751
0.0015650,0.4820358
0.0015700,0.4820882
0.0015750,0.4821325
0.0015800,0.4821702
0.0015850,0.4822015
0.0015900,0.4822263
0.0015950,0.4822461
0.0016000,0.4809962
0.0016050,0.4809510
0.0016100,0.4809050
0.0016150,0.4808601
0.0016200,0.4808179
0.0016250,0.4807797
0.0016300,0.4807475
0.0016350,0.4807252
0.0016400,0.4807155
0.0016450,0.4807182
0.0016500,0.4807336
0.0016550,0.4807619
0.0016600,0.4808011
0.0016650,0.4808479
0.0016700,0.4809009
0.0016750,0.4809610
0.0016800,0.4810278
0.0016850,0.4810992
0.0016900,0.4811749
0.0016950,0.4812567
0.0017000,0.3415007
0.0017050,0.3415229
0.0017100,0.3415436
0.0017150,0.3415635
0.0017200,0.3415841
0.0017250,0.3416049
0.0017300,0.3416257
0.0017350,0.3416474
0.0017400,0.3416716
0.0017450,0.3416994
0.0017500,0.3417326
0.0017550,0.3417721
0.0017600,0.3418186
0.0017650,0.3418701
0.0017700,0.3419255
0.0017750,0.3419835
0.0017800,0.3420425
0.0017850,0.3421004
0.0017900,0.3421558
0.0017950,0.3422096
0.0018000,0.4812832
0.0018050,0.4813349
0.0018100,0.4813956
0.0018150,0.4814601
0.0018200,0.4815191
0.0018250,0.4815639
0.0018300,0.4815905
0.0018350,0.4815997
0.0018400,0.4815962
0.0018450,0.4815845
0.0018500,0.4815679
0.0018550,0.4815461
0.0018600,0.4815165
0.0018650,0.4814772
0.0018700,0.4814268
0.0018750,0.4813686
0.0018800,0.4813104
0.0018850,0.4812599
0.0018900,0.4812221
0.0018950,0.4811975
0.0019000,0.5358722
0.0019050,0.5358576
0.0019100,0.5358561
0.0019150,0.5358632
0.0019200,0.5358782
0.0019250,0.5359021
0.0019300,0.5359342
0.0019350,0.5359703
0.0019400,0.5360056
0.0019450,0.5360358
0.0019500,0.5360577
0.0019550,0.5360693
0.0019600,0.5360734
0.0019650,0.5360749
0.0019700,0.5360763
0.0019750,0.5360778
0.0019800,0.5360809
0.0019850,0.5360873
0.0019900,0.5360972
0.0019950,0.5361099
0.0020000,0.4160401
0.0020050,0.4160542
0.0020100,0.4160792
0.0020150,0.4161115
0.0020200,0.4161482
0.0020250,0.4161878
0.0020300,0.4162282
0.0020350,0.4162669
0.0020400,0.4163050
0.0020450,0.4163460
0.0020500,0.4163921
0.0020550,0.4164435
0.0020600,0.4165011
0.0020650,0.4165654
0.0020700,0.4166359
0.0020750,0.4167086
0.0020800,0.4167786
0.0020850,0.4168415
0.0020900,0.4168921
0.0020950,0.4169261
0.0021000,0.5372043
0.0021050,0.5371619
0.0021100,0.5371190
0.0021150,0.5370783
0.0021200,0.5370423
0.0021250,0.5370124
0.0021300,0.5369887
0.0021350,0.5369723
0.0021400,0.5369636
0.0021450,0.5369590
0.0021500,0.5369545
0.0021550,0.5369489
0.0021600,0.5369436
0.0021650,0.5369406
0.0021700,0.5369412
0.0021750,0.5369452
0.0021800,0.5369521
0.0021850,0.5369611
0.0021900,0.5369705
0.0021950,0.5369792
0.0022000,0.4798695
0.0022050,0.4798523
0.0022100,0.4798375
0.0022150,0.4798237
0.0022200,0.4798111
0.0022250,0.4798019
0.0022300,0.4797964
0.0022350,0.4797951
0.0022400,0.4798018
0.0022450,0.4798207
0.0022500,0.4798513
0.0022550,0.4798888
0.0022600,0.4799292
0.0022650,0.4799702
0.0022700,0.4800092
0.0022750,0.4800435
0.0022800,0.4800723
0.0022850,0.4800960
0.0022900,0.4801132
0.0022950,0.4801227
0.0023000,0.5871015
0.0023050,0.5870959
0.0023100,0.5870959
0.0023150,0.5871008
0.0023200,0.5871085
0.0023250,0.5871181
0.0023300,0.5871276
0.0023350,0.5871358
0.0023400,0.5871419
0.0023450,0.5871458
0.0023500,0.5871475
0.0023550,0.5871480
0.0023600,0.5871502
0.0023650,0.5871565
0.0023700,0.5871680
0.0023750,0.5871866
0.0023800,0.5872148
0.0023850,0.5872545
0.0023900,0.5873044
0.0023950,0.5873627
0.0024000,0.5365766
0.0024050,0.5365702
0.0024100,0.5365732
0.0024150,0.5365849
0.0024200,0.5366052
0.0024250,0.5366327
0.0024300,0.5366642
0.0024350,0.5367002
0.0024400,0.5367440
0.0024450,0.5367978
0.0024500,0.5368609
0.0024550,0.5369324
0.0024600,0.5370107
0.0024650,0.5370933
0.0024700,0.5371758
0.0024750,0.5372550
0.0024800,0.5373287
0.0024850,0.5373950
0.0024900,0.5374525
0.0024950,0.5375031
0.0025000,0.4806303
0.0025050,0.4806041
0.0025100,0.4805827
0.0025150,0.4805668
0.0025200,0.4805591
0.0025250,0.4805632
0.0025300,0.4805817
0.0025350,0.4806160
0.0025400,0.4806658
0.0025450,0.4807300
0.0025500,0.4808062
0.0025550,0.4808923
0.0025600,0.4809876
0.0025650,0.4810908
0.0025700,0.4812003
0.0025750,0.4813140
0.0025800,0.4814294
0.0025850,0.4815423
0.0025900,0.4816457
0.0025950,0.4817335
0.0026000,0.4174353
0.0026050,0.4174112
0.0026100,0.4173873
0.0026150,0.4173648
0.0026200,0.4173467
0.0026250,0.4173348
0.0026300,0.4173283
0.0026350,0.4173249
0.0026400,0.4173210
0.0026450,0.4173138
0.0026500,0.4172993
0.0026550,0.4172750
0.0026600,0.4172398
0.0026650,0.4171961
0.0026700,0.4171458
0.0026750,0.4170907
0.0026800,0.4170335
0.0026850,0.4169767
0.0026900,0.4169217
0.0026950,0.4168695
0.0027000,0.5879743
0.0027050,0.5879292
0.0027100,0.5878913
0.0027150,0.5878597
0.0027200,0.5878328
0.0027250,0.5878088
0.0027300,0.5877872
0.0027350,0.5877673
0.0027400,0.5877492
0.0027450,0.5877349
0.0027500,0.5877257
0.0027550,0.5877226
0.0027600,0.5877254
0.0027650,0.5877345
0.0027700,0.5877491
0.0027750,0.5877677
0.0027800,0.5877896
0.0027850,0.5878163
0.0027900,0.5878489
0.0027950,0.5878868
0.0028000,0.5370213
0.0028050,0.5370623
0.0028100,0.5371091
0.0028150,0.5371589
0.0028200,0.5372079
0.0028250,0.5372546
0.0028300,0.5372987
0.0028350,0.5373405
0.0028400,0.5373809
0.0028450,0.5374238
0.0028500,0.5374731
0.0028550,0.5375304
0.0028600,0.5375939
0.0028650,0.5376613
0.0028700,0.5377302
0.0028750,0.5377979
0.0028800,0.5378625
0.0028850,0.5379224
0.0028900,0.5379779
0.0028950,0.5380300
0.0029000,0.5364450
0.0029050,0.5364055
0.0029100,0.5363873
0.0029150,0.5363882
0.0029200,0.5364045
0.0029250,0.5364319
0.0029300,0.5364662
0.0029350,0.5365045
0.0029400,0.5365447
0.0029450,0.5365855
0.0029500,0.5366226
0.0029550,0.5366517
0.0029600,0.5366694
0.0029650,0.5366729
0.0029700,0.5366613
0.0029750,0.5366362
0.0029800,0.5366028
0.0029850,0.5365687
0.0029900,0.5365408
0.0029950,0.5365241
0.0030000,0.5365191
0.0030050,0.5365237
0.0030100,0.5365335
0.0030150,0.5365464
0.0030200,0.5365643
0.0030250,0.5365897
0.0030300,0.5366244
0.0030350,0.5366688
0.0030400,0.5367211
0.0030450,0.5367772
0.0030500,0.5368308
0.0030550,0.5368782
0.0030600,0.5369188
0.0030650,0.5369523
0.0030700,0.5369780
0.0030750,0.5369962
0.0030800,0.5370088
0.0030850,0.5370191
0.0030900,0.5370300
0.0030950,0.5370462
0.0031000,0.4801983
0.0031050,0.4801482
0.0031100,0.4801081
0.0031150,0.4800774
0.0031200,0.4800550
0.0031250,0.4800380
0.0031300,0.4800229
0.0031350,0.4800076
0.0031400,0.4799903
0.0031450,0.4799678
0.0031500,0.4799359
0.0031550,0.4798950
0.0031600,0.4798471
0.0031650,0.4797955
0.0031700,0.4797443
0.0031750,0.4796988
0.0031800,0.4796632
0.0031850,0.4796401
0.0031900,0.4796310
0.0031950,0.4796369
0.0032000,0.5361750
0.0032050,0.5361701
0.0032100,0.5361788
0.0032150,0.5362046
0.0032200,0.5362494
0.0032250,0.5363124
0.0032300,0.5363908
0.0032350,0.5364837
0.0032400,0.5365896
0.0032450,0.5367049
0.0032500,0.5368269
0.0032550,0.5369554
0.0032600,0.5370894
0.0032650,0.5372256
0.0032700,0.5373596
0.0032750,0.5374883
0.0032800,0.5376079
0.0032850,0.5377137
0.0032900,0.5378038
0.0032950,0.5378802
0.0033000,0.4809709
0.0033050,0.4810197
0.0033100,0.4810793
0.0033150,0.4811506
0.0033200,0.4812318
0.0033250,0.4813199
0.0033300,0.4814126
0.0033350,0.4815082
0.0033400,0.4816032
0.0033450,0.4816947
0.0033500,0.4817816
0.0033550,0.4818616
0.0033600,0.4819316
0.0033650,0.4819872
0.0033700,0.4820250
0.0033750,0.4820444
0.0033800,0.4820454
0.0033850,0.4820296
0.0033900,0.4820019
0.0033950,0.4819673
0.0034000,0.4171596
0.0034050,0.4171185
0.0034100,0.4170876
0.0034150,0.4170700
0.0034200,0.4170672
0.0034250,0.4170807
0.0034300,0.4171107
0.0034350,0.4171559
0.0034400,0.4172118
0.0034450,0.4172742
0.0034500,0.4173393
0.0034550,0.4174047
0.0034600,0.4174690
0.0034650,0.4175305
0.0034700,0.4175860
0.0034750,0.4176321
0.0034800,0.4176668
0.0034850,0.4176910
0.0034900,0.4177068
0.0034950,0.4177181
0.0035000,0.3417438
0.0035050,0.3417336
0.0035100,0.3417255
0.0035150,0.3417201
0.0035200,0.3417175
0.0035250,0.3417177
0.0035300,0.3417194
0.0035350,0.3417220
0.0035400,0.3417245
0.0035450,0.3417244
0.0035500,0.3417210
0.0035550,0.3417144
0.0035600,0.3417037
0.0035650,0.3416878
0.0035700,0.3416673
0.0035750,0.3416449
0.0035800,0.3416235
0.0035850,0.3416044
0.0035900,0.3415886
0.0035950,0.3415764
0.0036000,0.5367849
0.0036050,0.5367491
0.0036100,0.5367241
0.0036150,0.5367128
0.0036200,0.5367167
0.0036250,0.5367366
0.0036300,0.5367725
0.0036350,0.5368210
0.0036400,0.5368753
0.0036450,0.5369302
0.0036500,0.5369844
0.0036550,0.5370379
0.0036600,0.5370912
0.0036650,0.5371444
0.0036700,0.5371969
0.0036750,0.5372468
0.0036800,0.5372912
0.0036850,0.5373287
0.0036900,0.5373596
0.0036950,0.5373838
0.0037000,0.3415092
0.0037050,0.3415094
0.0037100,0.3415099
0.0037150,0.3415102
0.0037200,0.3415093
0.0037250,0.3415052
0.0037300,0.3414968
0.0037350,0.3414856
0.0037400,0.3414726
0.0037450,0.3414594
0.0037500,0.3414491
0.0037550,0.3414441
0.0037600,0.3414428
0.0037650,0.3414406
0.0037700,0.3414347
0.0037750,0.3414257
0.0037800,0.3414143
0.0037850,0.3414004
0.0037900,0.3413838
0.0037950,0.3413644
0.0038000,0.4808631
0.0038050,0.4808068
0.0038100,0.4807426
0.0038150,0.4806722
0.0038200,0.4805982
0.0038250,0.4805227
0.0038300,0.4804474
0.0038350,0.4803743
0.0038400,0.4803045
0.0038450,0.4802389
0.0038500,0.4801784
0.0038550,0.4801252
0.0038600,0.4800811
0.0038650,0.4800474
0.0038700,0.4800274
0.0038750,0.4800247
0.0038800,0.4800388
0.0038850,0.4800671
0.0038900,0.4801069
0.0038950,0.4801561
0.0039000,0.5365614
0.0039050,0.5366414
0.0039100,0.5367266
0.0039150,0.5368142
0.0039200,0.5369005
0.0039250,0.5369816
0.0039300,0.5370545
0.0039350,0.5371176
0.0039400,0.5371691
0.0039450,0.5372106
0.0039500,0.5372455
0.0039550,0.5372777
0.0039600,0.5373079
0.0039650,0.5373365
0.0039700,0.5373641
0.0039750,0.5373903
0.0039800,0.5374146
0.0039850,0.5374380
0.0039900,0.5374625
0.0039950,0.5374928
0.0040000,0.4795757
0.0040050,0.4795654
0.0040100,0.4795736
0.0040150,0.4796027
0.0040200,0.4796523
0.0040250,0.4797213
0.0040300,0.4798065
0.0040350,0.4799016
0.0040400,0.4799993
0.0040450,0.4800952
0.0040500,0.4801867
0.0040550,0.4802714
0.0040600,0.4803472
0.0040650,0.4804135
0.0040700,0.4804703
0.0040750,0.4805175
0.0040800,0.4805555
0.0040850,0.4805867
0.0040900,0.4806151
0.0040950,0.4806437
0.0041000,0.4170325
0.0041050,0.4170492
0.0041100,0.4170653
0.0041150,0.4170771
0.0041200,0.4170820
0.0041250,0.4170786
0.0041300,0.4170653
0.0041350,0.4170407
0.0041400,0.4170068
0.0041450,0.4169669
0.0041500,0.4169239
0.0041550,0.4168775
0.0041600,0.4168283
0.0041650,0.4167778
0.0041700,0.4167284
0.0041750,0.4166822
0.0041800,0.4166433
0.0041850,0.4166136
0.0041900,0.4165938
0.0041950,0.4165843
0.0042000,0.4165859
0.0042050,0.4165977
0.0042100,0.4166181
0.0042150,0.4166463
0.0042200,0.4166844
0.0042250,0.4167319
0.0042300,0.4167877
0.0042350,0.4168488
0.0042400,0.4169133
0.0042450,0.4169775
0.0042500,0.4170380
0.0042550,0.4170926
0.0042600,0.4171429
0.0042650,0.4171906
0.0042700,0.4172372
0.0042750,0.4172842
0.0042800,0.4173341
0.0042850,0.4173860
0.0042900,0.4174346
0.0042950,0.4174728
0.0043000,0.4802839
0.0043050,0.4802683
0.0043100,0.4802521
0.0043150,0.4802331
0.0043200,0.4802127
0.0043250,0.4801907
0.0043300,0.4801658
0.0043350,0.4801356
0.0043400,0.4800996
0.0043450,0.4800579
0.0043500,0.4800109
0.0043550,0.4799602
0.0043600,0.4799095
0.0043650,0.4798617
0.0043700,0.4798182
0.0043750,0.4797797
0.0043800,0.4797465
0.0043850,0.4797163
0.0043900,0.4796877
0.0043950,0.4796610
0.0044000,0.4796369
0.0044050,0.4796146
0.0044100,0.4795932
0.0044150,0.4795731
0.0044200,0.4795568
0.0044250,0.4795448
0.0044300,0.4795374
0.0044350,0.4795350
0.0044400,0.4795377
0.0044450,0.4795440
0.0044500,0.4795522
0.0044550,0.4795617
0.0044600,0.4795740
0.0044650,0.4795897
0.0044700,0.4796084
0.0044750,0.4796291
0.0044800,0.4796511
0.0044850,0.4796737
0.0044900,0.4796953
0.0044950,0.4797140
0.0045000,0.5866936
0.0045050,0.5866484
0.0045100,0.5865964
0.0045150,0.5865414
0.0045200,0.5864896
0.0045250,0.5864484
0.0045300,0.5864216
0.0045350,0.5864092
0.0045400,0.5864101
0.0045450,0.5864232
0.0045500,0.5864477
0.0045550,0.5864848
0.0045600,0.5865373
0.0045650,0.5866059
0.0045700,0.5866881
0.0045750,0.5867810
0.0045800,0.5868826
0.0045850,0.5869902
0.0045900,0.5871006
0.0045950,0.5872112
0.0046000,0.5370243
0.0046050,0.5371251
0.0046100,0.5372337
0.0046150,0.5373478
0.0046200,0.5374632
0.0046250,0.5375731
0.0046300,0.5376705
0.0046350,0.5377512
0.0046400,0.5378151
0.0046450,0.5378650
0.0046500,0.5379022
0.0046550,0.5379268
0.0046600,0.5379384
0.0046650,0.5379360
0.0046700,0.5379189
0.0046750,0.5378876
0.0046800,0.5378456
0.0046850,0.5377978
0.0046900,0.5377481
0.0046950,0.5376998
0.0047000,0.5374152
0.0047050,0.5373597
0.0047100,0.5373089
0.0047150,0.5372669
0.0047200,0.5372390
0.0047250,0.5372278
0.0047300,0.5372355
0.0047350,0.5372616
0.0047400,0.5373022
0.0047450,0.5373503
0.0047500,0.5374009
0.0047550,0.5374516
0.0047600,0.5375028
0.0047650,0.5375544
0.0047700,0.5376045
0.0047750,0.5376494
0.0047800,0.5376831
0.0047850,0.5376984
0.0047900,0.5376920
0.0047950,0.5376673
0.0048000,0.6338454
0.0048050,0.6338276
0.0048100,0.6338185
0.0048150,0.6338162
0.0048200,0.6338190
0.0048250,0.6338265
0.0048300,0.6338377
0.0048350,0.6338527
0.0048400,0.6338734
0.0048450,0.6339025
0.0048500,0.6339405
0.0048550,0.6339860
0.0048600,0.6340356
0.0048650,0.6340848
0.0048700,0.6341290
0.0048750,0.6341646
0.0048800,0.6341890
0.0048850,0.6342007
0.0048900,0.6341990
0.0048950,0.6341843
0.0049000,0.5362542
0.0049050,0.5362247
0.0049100,0.5361912
0.0049150,0.5361570
0.0049200,0.5361255
0.0049250,0.5360998
0.0049300,0.5360821
0.0049350,0.5360747
0.0049400,0.5360786
0.0049450,0.5360933
0.0049500,0.5361181
0.0049550,0.5361529
0.0049600,0.5361964
0.0049650,0.5362467
0.0049700,0.5362993
0.0049750,0.5363497
0.0049800,0.5363937
0.0049850,0.5364278
0.0049900,0.5364487
0.0049950,0.5364577
0.0050000,0.4802999
0.0050050,0.4803128
0.0050100,0.4803288
0.0050150,0.4803467
0.0050200,0.4803647
0.0050250,0.4803796
0.0050300,0.4803895
0.0050350,0.4803974
0.0050400,0.4804079
0.0050450,0.4804229
0.0050500,0.4804412
0.0050550,0.4804619
0.0050600,0.4804822
0.0050650,0.4804975
0.0050700,0.4805042
0.0050750,0.4805048
0.0050800,0.4805042
0.0050850,0.4805064
0.0050900,0.4805136
0.0050950,0.4805270
0.0051000,0.4805466
0.0051050,0.4805709
0.0051100,0.4805996
0.0051150,0.4806371
0.0051200,0.4806877
0.0051250,0.4807525
0.0051300,0.4808295
0.0051350,0.4809165
0.0051400,0.4810107
0.0051450,0.4811071
0.0051500,0.4812030
0.0051550,0.4813010
0.0051600,0.4814038
0.0051650,0.4815104
0.0051700,0.4816172
0.0051750,0.4817218
0.0051800,0.4818208
0.0051850,0.4819104
0.0051900,0.4819893
0.0051950,0.4820597
0.0052000,0.3421667
0.0052050,0.3421602
0.0052100,0.3421599
0.0052150,0.3421651
0.0052200,0.3421718
0.0052250,0.3421739
0.0052300,0.3421686
0.0052350,0.3421591
0.0052400,0.3421509
0.0052450,0.3421480
0.0052500,0.3421521
0.0052550,0.3421614
0.0052600,0.3421692
0.0052650,0.3421683
0.0052700,0.3421568
0.0052750,0.3421395
0.0052800,0.3421228
0.0052850,0.3421100
0.0052900,0.3421031
0.0052950,0.3421027
0.0053000,0.4176664
0.0053050,0.4176584
0.0053100,0.4176552
0.0053150,0.4176554
0.0053200,0.4176603
0.0053250,0.4176715
0.0053300,0.4176902
0.0053350,0.4177162
0.0053400,0.4177483
0.0053450,0.4177834
0.0053500,0.4178172
0.0053550,0.4178442
0.0053600,0.4178622
0.0053650,0.4178736
0.0053700,0.4178839
0.0053750,0.4178974
0.0053800,0.4179162
0.0053850,0.4179410
0.0053900,0.4179705
0.0053950,0.4180006
0.0054000,0.5370400
0.0054050,0.5370318
0.0054100,0.5370264
0.0054150,0.5370252
0.0054200,0.5370274
0.0054250,0.5370335
0.0054300,0.5370441
0.0054350,0.5370581
0.0054400,0.5370722
0.0054450,0.5370844
0.0054500,0.5370959
0.0054550,0.5371093
0.0054600,0.5371252
0.0054650,0.5371435
0.0054700,0.5371636
0.0054750,0.5371840
0.0054800,0.5372014
0.0054850,0.5372122
0.0054900,0.5372144
0.0054950,0.5372077
0.0055000,0.5371148
0.0055050,0.5370892
0.0055100,0.5370619
0.0055150,0.5370344
0.0055200,0.5370069
0.0055250,0.5369783
0.0055300,0.5369480
0.0055350,0.5369176
0.0055400,0.5368900
0.0055450,0.5368680
0.0055500,0.5368539
0.0055550,0.5368494
0.0055600,0.5368557
0.0055650,0.5368714
0.0055700,0.5368933
0.0055750,0.5369188
0.0055800,0.5369467
0.0055850,0.5369759
0.0055900,0.5370054
0.0055950,0.5370334
0.0056000,0.4164118
0.0056050,0.4164245
0.0056100,0.4164377
0.0056150,0.4164485
0.0056200,0.4164584
0.0056250,0.4164700
0.0056300,0.4164835
0.0056350,0.4164979
0.0056400,0.4165153
0.0056450,0.4165373
0.0056500,0.4165646
0.0056550,0.4165954
0.0056600,0.4166287
0.0056650,0.4166611
0.0056700,0.4166889
0.0056750,0.4167121
0.0056800,0.4167329
0.0056850,0.4167535
0.0056900,0.4167750
0.0056950,0.4167991
0.0057000,0.4805637
0.0057050,0.4805433
0.0057100,0.4805310
0.0057150,0.4805247
0.0057200,0.4805245
0.0057250,0.4805315
0.0057300,0.4805474
0.0057350,0.4805738
0.0057400,0.4806097
0.0057450,0.4806519
0.0057500,0.4806968
0.0057550,0.4807405
0.0057600,0.4807813
0.0057650,0.4808189
0.0057700,0.4808561
0.0057750,0.4808954
0.0057800,0.4809384
0.0057850,0.4809859
0.0057900,0.4810358
0.0057950,0.4810848
0.0058000,0.4811295
0.0058050,0.4811671
0.0058100,0.4811975
