Fe3O4 nanoparticle r=2.000000

3228 atoms

3 atom types

0 44.929414 xlo xhi
0 44.929414 ylo yhi
0 44.929414 zlo zhi

Masses

1  55.845000
2  55.845000
3  15.999400

Atoms

135     1 1  1.530   13.0399   25.6354   13.0399
136     1 1  1.530   13.0399   25.6354   21.4369
137     1 1  1.530   13.0399   25.6354   29.8339
138     1 1  1.530   13.0399   25.6354   38.2309
139     1 1  1.530   13.0399   34.0324   13.0399
140     1 1  1.530   13.0399   34.0324   21.4369
141     1 1  1.530   13.0399   34.0324   29.8339
142     1 1  1.530   21.4369    8.8414   13.0399
143     1 1  1.530   21.4369    8.8414   21.4369
144     1 1  1.530   21.4369    8.8414   29.8339
145     1 1  1.530   21.4369   17.2384    4.6429
146     1 1  1.530   21.4369   17.2384   13.0399
147     1 1  1.530   21.4369   17.2384   21.4369
148     1 1  1.530   21.4369   17.2384   29.8339
149     1 1  1.530   21.4369   17.2384   38.2309
150     1 1  1.530   21.4369   25.6354    4.6429
151     1 1  1.530   21.4369   25.6354   13.0399
152     1 1  1.530   21.4369   25.6354   21.4369
153     1 1  1.530   21.4369   25.6354   29.8339
154     1 1  1.530   21.4369   25.6354   38.2309
155     1 1  1.530   21.4369   34.0324   13.0399
156     1 1  1.530   21.4369   34.0324   21.4369
157     1 1  1.530   21.4369   34.0324   29.8339
158     1 1  1.530   29.8339    8.8414   13.0399
159     1 1  1.530   29.8339    8.8414   21.4369
160     1 1  1.530   29.8339    8.8414   29.8339
161     1 1  1.530   29.8339   17.2384    4.6429
162     1 1  1.530   29.8339   17.2384   13.0399
163     1 1  1.530   29.8339   17.2384   21.4369
164     1 1  1.530   29.8339   17.2384   29.8339
165     1 1  1.530   29.8339   17.2384   38.2309
166     1 1  1.530   29.8339   25.6354    4.6429
167     1 1  1.530   29.8339   25.6354   13.0399
168     1 1  1.530   29.8339   25.6354   21.4369
169     1 1  1.530   29.8339   25.6354   29.8339
170     1 1  1.530   29.8339   25.6354   38.2309
171     1 1  1.530   29.8339   34.0324   13.0399
172     1 1  1.530   29.8339   34.0324   21.4369
173     1 1  1.530   29.8339   34.0324   29.8339
174     1 1  1.530   38.2309   17.2384   13.0399
175     1 1  1.530   38.2309   17.2384   21.4369
176     1 1  1.530   38.2309   17.2384   29.8339
177     1 1  1.530   38.2309   25.6354   13.0399
178     1 1  1.530   38.2309   25.6354   21.4369
179     1 1  1.530   38.2309   25.6354   29.8339
180     1 1  1.530    4.6429   13.0399   17.2384
181     1 1  1.530    4.6429   13.0399   25.6354
182     1 1  1.530    4.6429   21.4369   17.2384
183     1 1  1.530    4.6429   21.4369   25.6354
184     1 1  1.530    4.6429   29.8339   17.2384
185     1 1  1.530    4.6429   29.8339   25.6354
186     1 1  1.530   13.0399    4.6429   17.2384
187     1 1  1.530   13.0399    4.6429   25.6354
188     1 1  1.530   13.0399   13.0399    8.8414
189     1 1  1.530   13.0399   13.0399   17.2384
190     1 1  1.530   13.0399   13.0399   25.6354
191     1 1  1.530   13.0399   13.0399   34.0324
192     1 1  1.530   13.0399   21.4369    8.8414
193     1 1  1.530   13.0399   21.4369   17.2384
194     1 1  1.530   13.0399   21.4369   25.6354
195     1 1  1.530   13.0399   21.4369   34.0324
196     1 1  1.530   13.0399   29.8339    8.8414
197     1 1  1.530   13.0399   29.8339   17.2384
198     1 1  1.530   13.0399   29.8339   25.6354
199     1 1  1.530   13.0399   29.8339   34.0324
200     1 1  1.530   13.0399   38.2309   17.2384
201     1 1  1.530   13.0399   38.2309   25.6354
202     1 1  1.530   21.4369    4.6429   17.2384
203     1 1  1.530   21.4369    4.6429   25.6354
204     1 1  1.530   21.4369   13.0399    8.8414
205     1 1  1.530   21.4369   13.0399   17.2384
206     1 1  1.530   21.4369   13.0399   25.6354
207     1 1  1.530   21.4369   13.0399   34.0324
208     1 1  1.530   21.4369   21.4369    8.8414
209     1 1  1.530   21.4369   21.4369   17.2384
210     1 1  1.530   21.4369   21.4369   25.6354
211     1 1  1.530   21.4369   21.4369   34.0324
212     1 1  1.530   21.4369   29.8339    8.8414
213     1 1  1.530   21.4369   29.8339   17.2384
214     1 1  1.530   21.4369   29.8339   25.6354
215     1 1  1.530   21.4369   29.8339   34.0324
216     1 1  1.530   21.4369   38.2309   17.2384
217     1 1  1.530   21.4369   38.2309   25.6354
218     1 1  1.530   29.8339    4.6429   17.2384
219     1 1  1.530   29.8339    4.6429   25.6354
220     1 1  1.530   29.8339   13.0399    8.8414
221     1 1  1.530   29.8339   13.0399   17.2384
222     1 1  1.530   29.8339   13.0399   25.6354
223     1 1  1.530   29.8339   13.0399   34.0324
224     1 1  1.530   29.8339   21.4369    8.8414
225     1 1  1.530   29.8339   21.4369   17.2384
226     1 1  1.530   29.8339   21.4369   25.6354
227     1 1  1.530   29.8339   21.4369   34.0324
228     1 1  1.530   29.8339   29.8339    8.8414
229     1 1  1.530   29.8339   29.8339   17.2384
230     1 1  1.530   29.8339   29.8339   25.6354
231     1 1  1.530   29.8339   29.8339   34.0324
232     1 1  1.530   29.8339   38.2309   17.2384
233     1 1  1.530   29.8339   38.2309   25.6354
234     1 1  1.530   38.2309   13.0399   17.2384
235     1 1  1.530   38.2309   13.0399   25.6354
236     1 1  1.530   38.2309   21.4369    8.8414
237     1 1  1.530   38.2309   21.4369   17.2384
238     1 1  1.530   38.2309   21.4369   25.6354
239     1 1  1.530   38.2309   29.8339   17.2384
240     1 1  1.530   38.2309   29.8339   25.6354
241     1 1  1.530    6.7422   13.0399   10.9407
242     1 1  1.530    6.7422   13.0399   19.3377
243     1 1  1.530    6.7422   13.0399   27.7347
244     1 1  1.530    6.7422   21.4369   10.9407
245     1 1  1.530    6.7422   21.4369   19.3377
246     1 1  1.530    6.7422   21.4369   27.7347
247     1 1  1.530    6.7422   29.8339   10.9407
248     1 1  1.530    6.7422   29.8339   19.3377
249     1 1  1.530    6.7422   29.8339   27.7347
250     1 1  1.530   15.1392    4.6429   19.3377
251     1 1  1.530   15.1392    4.6429   27.7347
252     1 1  1.530   15.1392   13.0399   10.9407
253     1 1  1.530   15.1392   13.0399   19.3377
254     1 1  1.530   15.1392   13.0399   27.7347
255     1 1  1.530   15.1392   13.0399   36.1317
256     1 1  1.530   15.1392   21.4369    2.5437
257     1 1  1.530   15.1392   21.4369   10.9407
258     1 1  1.530   15.1392   21.4369   19.3377
259     1 1  1.530   15.1392   21.4369   27.7347
260     1 1  1.530   15.1392   21.4369   36.1317
261     1 1  1.530   15.1392   29.8339   10.9407
262     1 1  1.530   15.1392   29.8339   19.3377
263     1 1  1.530   15.1392   29.8339   27.7347
264     1 1  1.530   15.1392   29.8339   36.1317
265     1 1  1.530   15.1392   38.2309   19.3377
266     1 1  1.530   15.1392   38.2309   27.7347
267     1 1  1.530   23.5362    4.6429   10.9407
268     1 1  1.530   23.5362    4.6429   19.3377
269     1 1  1.530   23.5362    4.6429   27.7347
270     1 1  1.530   23.5362   13.0399   10.9407
271     1 1  1.530   23.5362   13.0399   19.3377
272     1 1  1.530   23.5362   13.0399   27.7347
273     1 1  1.530   23.5362   13.0399   36.1317
274     1 1  1.530   23.5362   21.4369    2.5437
275     1 1  1.530   23.5362   21.4369   10.9407
276     1 1  1.530   23.5362   21.4369   19.3377
277     1 1  1.530   23.5362   21.4369   27.7347
278     1 1  1.530   23.5362   21.4369   36.1317
279     1 1  1.530   23.5362   29.8339   10.9407
280     1 1  1.530   23.5362   29.8339   19.3377
281     1 1  1.530   23.5362   29.8339   27.7347
282     1 1  1.530   23.5362   29.8339   36.1317
283     1 1  1.530   23.5362   38.2309   10.9407
284     1 1  1.530   23.5362   38.2309   19.3377
285     1 1  1.530   23.5362   38.2309   27.7347
286     1 1  1.530   31.9332    4.6429   19.3377
287     1 1  1.530   31.9332   13.0399   10.9407
288     1 1  1.530   31.9332   13.0399   19.3377
289     1 1  1.530   31.9332   13.0399   27.7347
290     1 1  1.530   31.9332   13.0399   36.1317
291     1 1  1.530   31.9332   21.4369   10.9407
292     1 1  1.530   31.9332   21.4369   19.3377
293     1 1  1.530   31.9332   21.4369   27.7347
294     1 1  1.530   31.9332   21.4369   36.1317
295     1 1  1.530   31.9332   29.8339   10.9407
296     1 1  1.530   31.9332   29.8339   19.3377
297     1 1  1.530   31.9332   29.8339   27.7347
298     1 1  1.530   31.9332   29.8339   36.1317
299     1 1  1.530   31.9332   38.2309   19.3377
300     1 1  1.530   40.3302   21.4369   19.3377
301     1 1  1.530   40.3302   21.4369   27.7347
302     1 1  1.530    6.7422    8.8414   23.5362
303     1 1  1.530    6.7422   17.2384   15.1392
304     1 1  1.530    6.7422   17.2384   23.5362
305     1 1  1.530    6.7422   17.2384   31.9332
306     1 1  1.530    6.7422   25.6354   15.1392
307     1 1  1.530    6.7422   25.6354   23.5362
308     1 1  1.530    6.7422   25.6354   31.9332
309     1 1  1.530    6.7422   34.0324   23.5362
310     1 1  1.530   15.1392    8.8414   15.1392
311     1 1  1.530   15.1392    8.8414   23.5362
312     1 1  1.530   15.1392    8.8414   31.9332
313     1 1  1.530   15.1392   17.2384    6.7422
314     1 1  1.530   15.1392   17.2384   15.1392
315     1 1  1.530   15.1392   17.2384   23.5362
316     1 1  1.530   15.1392   17.2384   31.9332
317     1 1  1.530   15.1392   25.6354    6.7422
318     1 1  1.530   15.1392   25.6354   15.1392
319     1 1  1.530   15.1392   25.6354   23.5362
320     1 1  1.530   15.1392   25.6354   31.9332
321     1 1  1.530   15.1392   34.0324   15.1392
322     1 1  1.530   15.1392   34.0324   23.5362
323     1 1  1.530   15.1392   34.0324   31.9332
324     1 1  1.530   23.5362    8.8414    6.7422
325     1 1  1.530   23.5362    8.8414   15.1392
326     1 1  1.530   23.5362    8.8414   23.5362
327     1 1  1.530   23.5362    8.8414   31.9332
328     1 1  1.530   23.5362   17.2384    6.7422
329     1 1  1.530   23.5362   17.2384   15.1392
330     1 1  1.530   23.5362   17.2384   23.5362
331     1 1  1.530   23.5362   17.2384   31.9332
332     1 1  1.530   23.5362   17.2384   40.3302
333     1 1  1.530   23.5362   25.6354    6.7422
334     1 1  1.530   23.5362   25.6354   15.1392
335     1 1  1.530   23.5362   25.6354   23.5362
336     1 1  1.530   23.5362   25.6354   31.9332
337     1 1  1.530   23.5362   25.6354   40.3302
338     1 1  1.530   23.5362   34.0324    6.7422
339     1 1  1.530   23.5362   34.0324   15.1392
340     1 1  1.530   23.5362   34.0324   23.5362
341     1 1  1.530   23.5362   34.0324   31.9332
342     1 1  1.530   31.9332    8.8414   15.1392
343     1 1  1.530   31.9332    8.8414   23.5362
344     1 1  1.530   31.9332    8.8414   31.9332
345     1 1  1.530   31.9332   17.2384    6.7422
346     1 1  1.530   31.9332   17.2384   15.1392
347     1 1  1.530   31.9332   17.2384   23.5362
348     1 1  1.530   31.9332   17.2384   31.9332
349     1 1  1.530   31.9332   25.6354    6.7422
350     1 1  1.530   31.9332   25.6354   15.1392
351     1 1  1.530   31.9332   25.6354   23.5362
352     1 1  1.530   31.9332   25.6354   31.9332
353     1 1  1.530   31.9332   34.0324   15.1392
354     1 1  1.530   31.9332   34.0324   23.5362
355     1 1  1.530   31.9332   34.0324   31.9332
356     1 1  1.530   40.3302   17.2384   23.5362
357     1 1  1.530   40.3302   25.6354   23.5362
358     1 1  1.530    2.5437   21.4369   15.1392
359     1 1  1.530    2.5437   21.4369   23.5362
360     1 1  1.530   10.9407    4.6429   23.5362
361     1 1  1.530   10.9407   13.0399    6.7422
362     1 1  1.530   10.9407   13.0399   15.1392
363     1 1  1.530   10.9407   13.0399   23.5362
364     1 1  1.530   10.9407   13.0399   31.9332
365     1 1  1.530   10.9407   21.4369    6.7422
366     1 1  1.530   10.9407   21.4369   15.1392
367     1 1  1.530   10.9407   21.4369   23.5362
368     1 1  1.530   10.9407   21.4369   31.9332
369     1 1  1.530   10.9407   29.8339    6.7422
370     1 1  1.530   10.9407   29.8339   15.1392
371     1 1  1.530   10.9407   29.8339   23.5362
372     1 1  1.530   10.9407   29.8339   31.9332
373     1 1  1.530   10.9407   38.2309   23.5362
374     1 1  1.530   19.3377    4.6429   15.1392
375     1 1  1.530   19.3377    4.6429   23.5362
376     1 1  1.530   19.3377    4.6429   31.9332
377     1 1  1.530   19.3377   13.0399    6.7422
378     1 1  1.530   19.3377   13.0399   15.1392
379     1 1  1.530   19.3377   13.0399   23.5362
380     1 1  1.530   19.3377   13.0399   31.9332
381     1 1  1.530   19.3377   21.4369    6.7422
382     1 1  1.530   19.3377   21.4369   15.1392
383     1 1  1.530   19.3377   21.4369   23.5362
384     1 1  1.530   19.3377   21.4369   31.9332
385     1 1  1.530   19.3377   21.4369   40.3302
386     1 1  1.530   19.3377   29.8339    6.7422
387     1 1  1.530   19.3377   29.8339   15.1392
388     1 1  1.530   19.3377   29.8339   23.5362
389     1 1  1.530   19.3377   29.8339   31.9332
390     1 1  1.530   19.3377   38.2309   15.1392
391     1 1  1.530   19.3377   38.2309   23.5362
392     1 1  1.530   19.3377   38.2309   31.9332
393     1 1  1.530   27.7347    4.6429   15.1392
394     1 1  1.530   27.7347    4.6429   23.5362
395     1 1  1.530   27.7347   13.0399    6.7422
396     1 1  1.530   27.7347   13.0399   15.1392
397     1 1  1.530   27.7347   13.0399   23.5362
398     1 1  1.530   27.7347   13.0399   31.9332
399     1 1  1.530   27.7347   21.4369    6.7422
400     1 1  1.530   27.7347   21.4369   15.1392
401     1 1  1.530   27.7347   21.4369   23.5362
402     1 1  1.530   27.7347   21.4369   31.9332
403     1 1  1.530   27.7347   21.4369   40.3302
404     1 1  1.530   27.7347   29.8339    6.7422
405     1 1  1.530   27.7347   29.8339   15.1392
406     1 1  1.530   27.7347   29.8339   23.5362
407     1 1  1.530   27.7347   29.8339   31.9332
408     1 1  1.530   27.7347   38.2309   15.1392
409     1 1  1.530   27.7347   38.2309   23.5362
410     1 1  1.530   36.1317   13.0399   15.1392
411     1 1  1.530   36.1317   13.0399   23.5362
412     1 1  1.530   36.1317   13.0399   31.9332
413     1 1  1.530   36.1317   21.4369   15.1392
414     1 1  1.530   36.1317   21.4369   23.5362
415     1 1  1.530   36.1317   21.4369   31.9332
416     1 1  1.530   36.1317   29.8339   15.1392
417     1 1  1.530   36.1317   29.8339   23.5362
418     1 1  1.530   36.1317   29.8339   31.9332
419     1 1  1.530    2.5437   17.2384   19.3377
420     1 1  1.530    2.5437   25.6354   19.3377
421     1 1  1.530   10.9407    8.8414   10.9407
422     1 1  1.530   10.9407    8.8414   19.3377
423     1 1  1.530   10.9407    8.8414   27.7347
424     1 1  1.530   10.9407   17.2384   10.9407
425     1 1  1.530   10.9407   17.2384   19.3377
426     1 1  1.530   10.9407   17.2384   27.7347
427     1 1  1.530   10.9407   17.2384   36.1317
428     1 1  1.530   10.9407   25.6354   10.9407
429     1 1  1.530   10.9407   25.6354   19.3377
430     1 1  1.530   10.9407   25.6354   27.7347
431     1 1  1.530   10.9407   25.6354   36.1317
432     1 1  1.530   10.9407   34.0324   10.9407
433     1 1  1.530   10.9407   34.0324   19.3377
434     1 1  1.530   10.9407   34.0324   27.7347
435     1 1  1.530   19.3377    8.8414   10.9407
436     1 1  1.530   19.3377    8.8414   19.3377
437     1 1  1.530   19.3377    8.8414   27.7347
438     1 1  1.530   19.3377    8.8414   36.1317
439     1 1  1.530   19.3377   17.2384    2.5437
440     1 1  1.530   19.3377   17.2384   10.9407
441     1 1  1.530   19.3377   17.2384   19.3377
442     1 1  1.530   19.3377   17.2384   27.7347
443     1 1  1.530   19.3377   17.2384   36.1317
444     1 1  1.530   19.3377   25.6354    2.5437
445     1 1  1.530   19.3377   25.6354   10.9407
446     1 1  1.530   19.3377   25.6354   19.3377
447     1 1  1.530   19.3377   25.6354   27.7347
448     1 1  1.530   19.3377   25.6354   36.1317
449     1 1  1.530   19.3377   34.0324   10.9407
450     1 1  1.530   19.3377   34.0324   19.3377
451     1 1  1.530   19.3377   34.0324   27.7347
452     1 1  1.530   19.3377   34.0324   36.1317
453     1 1  1.530   27.7347    8.8414   10.9407
454     1 1  1.530   27.7347    8.8414   19.3377
455     1 1  1.530   27.7347    8.8414   27.7347
456     1 1  1.530   27.7347   17.2384   10.9407
457     1 1  1.530   27.7347   17.2384   19.3377
458     1 1  1.530   27.7347   17.2384   27.7347
459     1 1  1.530   27.7347   17.2384   36.1317
460     1 1  1.530   27.7347   25.6354   10.9407
461     1 1  1.530   27.7347   25.6354   19.3377
462     1 1  1.530   27.7347   25.6354   27.7347
463     1 1  1.530   27.7347   25.6354   36.1317
464     1 1  1.530   27.7347   34.0324   10.9407
465     1 1  1.530   27.7347   34.0324   19.3377
466     1 1  1.530   27.7347   34.0324   27.7347
467     1 1  1.530   36.1317    8.8414   19.3377
468     1 1  1.530   36.1317   17.2384   10.9407
469     1 1  1.530   36.1317   17.2384   19.3377
470     1 1  1.530   36.1317   17.2384   27.7347
471     1 1  1.530   36.1317   25.6354   10.9407
472     1 1  1.530   36.1317   25.6354   19.3377
473     1 1  1.530   36.1317   25.6354   27.7347
474     1 1  1.530   36.1317   34.0324   19.3377
475     1 2  2.295    5.6925   14.0895   14.0895
476     1 2  2.295    5.6925   14.0895   22.4865
477     1 2  2.295    5.6925   14.0895   30.8835
478     1 2  2.295    5.6925   22.4865   14.0895
479     1 2  2.295    5.6925   22.4865   22.4865
480     1 2  2.295    5.6925   22.4865   30.8835
481     1 2  2.295    5.6925   30.8835   14.0895
482     1 2  2.295    5.6925   30.8835   22.4865
483     1 2  2.295   14.0895    5.6925   14.0895
484     1 2  2.295   14.0895    5.6925   22.4865
485     1 2  2.295   14.0895    5.6925   30.8835
486     1 2  2.295   14.0895   14.0895    5.6925
487     1 2  2.295   14.0895   14.0895   14.0895
488     1 2  2.295   14.0895   14.0895   22.4865
489     1 2  2.295   14.0895   14.0895   30.8835
490     1 2  2.295   14.0895   22.4865    5.6925
491     1 2  2.295   14.0895   22.4865   14.0895
492     1 2  2.295   14.0895   22.4865   22.4865
493     1 2  2.295   14.0895   22.4865   30.8835
494     1 2  2.295   14.0895   22.4865   39.2805
495     1 2  2.295   14.0895   30.8835    5.6925
496     1 2  2.295   14.0895   30.8835   14.0895
497     1 2  2.295   14.0895   30.8835   22.4865
498     1 2  2.295   14.0895   30.8835   30.8835
499     1 2  2.295   14.0895   39.2805   22.4865
500     1 2  2.295   22.4865    5.6925   14.0895
501     1 2  2.295   22.4865    5.6925   22.4865
502     1 2  2.295   22.4865    5.6925   30.8835
503     1 2  2.295   22.4865   14.0895    5.6925
504     1 2  2.295   22.4865   14.0895   14.0895
505     1 2  2.295   22.4865   14.0895   22.4865
506     1 2  2.295   22.4865   14.0895   30.8835
507     1 2  2.295   22.4865   14.0895   39.2805
508     1 2  2.295   22.4865   22.4865    5.6925
509     1 2  2.295   22.4865   22.4865   14.0895
510     1 2  2.295   22.4865   22.4865   22.4865
511     1 2  2.295   22.4865   22.4865   30.8835
512     1 2  2.295   22.4865   22.4865   39.2805
513     1 2  2.295   22.4865   30.8835    5.6925
514     1 2  2.295   22.4865   30.8835   14.0895
515     1 2  2.295   22.4865   30.8835   22.4865
516     1 2  2.295   22.4865   30.8835   30.8835
517     1 2  2.295   22.4865   39.2805   14.0895
518     1 2  2.295   22.4865   39.2805   22.4865
519     1 2  2.295   30.8835    5.6925   14.0895
520     1 2  2.295   30.8835    5.6925   22.4865
521     1 2  2.295   30.8835   14.0895    5.6925
522     1 2  2.295   30.8835   14.0895   14.0895
523     1 2  2.295   30.8835   14.0895   22.4865
524     1 2  2.295   30.8835   14.0895   30.8835
525     1 2  2.295   30.8835   22.4865    5.6925
526     1 2  2.295   30.8835   22.4865   14.0895
527     1 2  2.295   30.8835   22.4865   22.4865
528     1 2  2.295   30.8835   22.4865   30.8835
529     1 2  2.295   30.8835   30.8835   14.0895
530     1 2  2.295   30.8835   30.8835   22.4865
531     1 2  2.295   30.8835   30.8835   30.8835
532     1 2  2.295   39.2805   14.0895   22.4865
533     1 2  2.295   39.2805   22.4865   14.0895
534     1 2  2.295   39.2805   22.4865   22.4865
535     1 2  2.295    5.6925    9.8910   18.2880
536     1 2  2.295    5.6925   18.2880    9.8910
537     1 2  2.295    5.6925   18.2880   18.2880
538     1 2  2.295    5.6925   18.2880   26.6850
539     1 2  2.295    5.6925   26.6850   18.2880
540     1 2  2.295    5.6925   26.6850   26.6850
541     1 2  2.295   14.0895    9.8910    9.8910
542     1 2  2.295   14.0895    9.8910   18.2880
543     1 2  2.295   14.0895    9.8910   26.6850
544     1 2  2.295   14.0895    9.8910   35.0820
545     1 2  2.295   14.0895   18.2880    9.8910
546     1 2  2.295   14.0895   18.2880   18.2880
547     1 2  2.295   14.0895   18.2880   26.6850
548     1 2  2.295   14.0895   18.2880   35.0820
549     1 2  2.295   14.0895   26.6850    9.8910
550     1 2  2.295   14.0895   26.6850   18.2880
551     1 2  2.295   14.0895   26.6850   26.6850
