Time (ns),System after lsq fit to System
0.0017900,0.4770141
0.0017950,0.4770460
0.0018000,0.4735433
0.0018050,0.4735413
0.0018100,0.4735473
0.0018150,0.4735638
0.0018200,0.4735895
0.0018250,0.4736206
0.0018300,0.4736542
0.0018350,0.4736891
0.0018400,0.4737250
0.0018450,0.4737626
0.0018500,0.4738037
0.0018550,0.4738502
0.0018600,0.4739007
0.0018650,0.4739518
0.0018700,0.4740000
0.0018750,0.4740441
0.0018800,0.4740842
0.0018850,0.4741202
0.0018900,0.4741508
0.0018950,0.4741749
0.0019000,0.4654426
0.0019050,0.4654338
0.0019100,0.4654434
0.0019150,0.4654714
0.0019200,0.4655124
0.0019250,0.4655594
0.0019300,0.4656059
0.0019350,0.4656479
0.0019400,0.4656859
0.0019450,0.4657225
0.0019500,0.4657606
0.0019550,0.4658010
0.0019600,0.4658419
0.0019650,0.4658803
0.0019700,0.4659131
0.0019750,0.4659403
0.0019800,0.4659644
0.0019850,0.4659898
0.0019900,0.4660210
0.0019950,0.4660600
0.0020000,0.4835573
0.0020050,0.4835768
0.0020100,0.4836051
0.0020150,0.4836396
0.0020200,0.4836769
0.0020250,0.4837157
0.0020300,0.4837584
0.0020350,0.4838092
0.0020400,0.4838689
0.0020450,0.4839312
0.0020500,0.4839877
0.0020550,0.4840319
0.0020600,0.4840616
0.0020650,0.4840796
0.0020700,0.4840925
0.0020750,0.4841066
0.0020800,0.4841251
0.0020850,0.4841488
0.0020900,0.4841765
0.0020950,0.4842056
0.0021000,0.4515118
0.0021050,0.4515141
0.0021100,0.4515272
0.0021150,0.4515505
0.0021200,0.4515805
0.0021250,0.4516142
0.0021300,0.4516514
0.0021350,0.4516936
0.0021400,0.4517390
0.0021450,0.4517839
0.0021500,0.4518272
0.0021550,0.4518692
0.0021600,0.4519101
0.0021650,0.4519488
0.0021700,0.4519841
0.0021750,0.4520154
0.0021800,0.4520427
0.0021850,0.4520667
0.0021900,0.4520901
0.0021950,0.4521158
0.0022000,0.4549977
0.0022050,0.4549809
0.0022100,0.4549758
0.0022150,0.4549833
0.0022200,0.4550025
0.0022250,0.4550312
0.0022300,0.4550667
0.0022350,0.4551073
0.0022400,0.4551521
0.0022450,0.4551995
0.0022500,0.4552472
0.0022550,0.4552936
0.0022600,0.4553387
0.0022650,0.4553830
0.0022700,0.4554265
0.0022750,0.4554673
0.0022800,0.4555016
0.0022850,0.4555255
0.0022900,0.4555381
0.0022950,0.4555434
0.0023000,0.4804923
0.0023050,0.4805176
0.0023100,0.4805496
0.0023150,0.4805815
0.0023200,0.4806107
0.0023250,0.4806402
0.0023300,0.4806727
0.0023350,0.4807088
0.0023400,0.4807463
0.0023450,0.4807831
0.0023500,0.4808197
0.0023550,0.4808579
0.0023600,0.4808993
0.0023650,0.4809452
0.0023700,0.4809955
0.0023750,0.4810495
0.0023800,0.4811056
0.0023850,0.4811619
0.0023900,0.4812160
0.0023950,0.4812657
0.0024000,0.4383487
0.0024050,0.4383636
0.0024100,0.4383882
0.0024150,0.4384249
0.0024200,0.4384720
0.0024250,0.4385258
0.0024300,0.4385815
0.0024350,0.4386349
0.0024400,0.4386838
0.0024450,0.4387293
0.0024500,0.4387750
0.0024550,0.4388235
0.0024600,0.4388754
0.0024650,0.4389281
0.0024700,0.4389773
0.0024750,0.4390203
0.0024800,0.4390571
0.0024850,0.4390919
0.0024900,0.4391305
0.0024950,0.4391750
0.0025000,0.4488827
0.0025050,0.4489184
0.0025100,0.4489659
0.0025150,0.4490169
0.0025200,0.4490627
0.0025250,0.4490996
0.0025300,0.4491292
0.0025350,0.4491566
0.0025400,0.4491865
0.0025450,0.4492215
0.0025500,0.4492612
0.0025550,0.4493017
0.0025600,0.4493386
0.0025650,0.4493700
0.0025700,0.4493955
0.0025750,0.4494155
0.0025800,0.4494325
0.0025850,0.4494497
0.0025900,0.4494701
0.0025950,0.4494951
0.0026000,0.4526503
0.0026050,0.4526547
0.0026100,0.4526690
0.0026150,0.4526910
0.0026200,0.4527196
0.0026250,0.4527543
0.0026300,0.4527954
0.0026350,0.4528430
0.0026400,0.4528962
0.0026450,0.4529536
0.0026500,0.4530142
0.0026550,0.4530769
0.0026600,0.4531391
0.0026650,0.4531977
0.0026700,0.4532522
0.0026750,0.4533042
0.0026800,0.4533544
0.0026850,0.4534008
0.0026900,0.4534404
0.0026950,0.4534714
0.0027000,0.4659892
0.0027050,0.4659822
0.0027100,0.4659829
0.0027150,0.4659924
0.0027200,0.4660114
0.0027250,0.4660401
0.0027300,0.4660778
0.0027350,0.4661213
0.0027400,0.4661662
0.0027450,0.4662102
0.0027500,0.4662540
0.0027550,0.4663001
0.0027600,0.4663510
0.0027650,0.4664059
0.0027700,0.4664618
0.0027750,0.4665155
0.0027800,0.4665667
0.0027850,0.4666169
0.0027900,0.4666663
0.0027950,0.4667120
0.0028000,0.4825613
0.0028050,0.4825729
0.0028100,0.4825851
0.0028150,0.4826054
0.0028200,0.4826406
0.0028250,0.4826915
0.0028300,0.4827524
0.0028350,0.4828140
0.0028400,0.4828697
0.0028450,0.4829171
0.0028500,0.4829581
0.0028550,0.4829975
0.0028600,0.4830393
0.0028650,0.4830845
0.0028700,0.4831310
0.0028750,0.4831753
0.0028800,0.4832142
0.0028850,0.4832441
0.0028900,0.4832631
0.0028950,0.4832749
0.0029000,0.4700508
0.0029050,0.4700354
0.0029100,0.4700341
0.0029150,0.4700485
0.0029200,0.4700783
0.0029250,0.4701196
0.0029300,0.4701677
0.0029350,0.4702187
0.0029400,0.4702691
0.0029450,0.4703152
0.0029500,0.4703548
0.0029550,0.4703900
0.0029600,0.4704257
0.0029650,0.4704643
0.0029700,0.4705043
0.0029750,0.4705421
0.0029800,0.4705758
0.0029850,0.4706043
0.0029900,0.4706276
0.0029950,0.4706475
0.0030000,0.4915462
0.0030050,0.4915302
0.0030100,0.4915168
0.0030150,0.4915160
0.0030200,0.4915364
0.0030250,0.4915791
0.0030300,0.4916370
0.0030350,0.4917008
0.0030400,0.4917630
0.0030450,0.4918204
0.0030500,0.4918731
0.0030550,0.4919239
0.0030600,0.4919768
0.0030650,0.4920346
0.0030700,0.4920960
0.0030750,0.4921555
0.0030800,0.4922058
0.0030850,0.4922414
0.0030900,0.4922598
0.0030950,0.4922631
0.0031000,0.4860028
0.0031050,0.4860014
0.0031100,0.4860089
0.0031150,0.4860246
0.0031200,0.4860477
0.0031250,0.4860776
0.0031300,0.4861139
0.0031350,0.4861545
0.0031400,0.4861968
0.0031450,0.4862400
0.0031500,0.4862857
0.0031550,0.4863354
0.0031600,0.4863873
0.0031650,0.4864370
0.0031700,0.4864830
0.0031750,0.4865273
0.0031800,0.4865715
0.0031850,0.4866166
0.0031900,0.4866615
0.0031950,0.4867058
0.0032000,0.4880707
0.0032050,0.4880886
0.0032100,0.4881214
0.0032150,0.4881667
0.0032200,0.4882188
0.0032250,0.4882712
0.0032300,0.4883197
0.0032350,0.4883657
0.0032400,0.4884125
0.0032450,0.4884625
0.0032500,0.4885174
0.0032550,0.4885762
0.0032600,0.4886359
0.0032650,0.4886919
0.0032700,0.4887414
0.0032750,0.4887847
0.0032800,0.4888252
0.0032850,0.4888663
0.0032900,0.4889090
0.0032950,0.4889530
0.0033000,0.4727811
0.0033050,0.4728001
0.0033100,0.4728227
0.0033150,0.4728469
0.0033200,0.4728734
0.0033250,0.4729015
0.0033300,0.4729291
0.0033350,0.4729535
0.0033400,0.4729741
0.0033450,0.4729935
0.0033500,0.4730172
0.0033550,0.4730508
0.0033600,0.4730957
0.0033650,0.4731487
0.0033700,0.4732050
0.0033750,0.4732603
0.0033800,0.4733133
0.0033850,0.4733640
0.0033900,0.4734140
0.0033950,0.4734649
0.0034000,0.4971470
0.0034050,0.4971364
0.0034100,0.4971326
0.0034150,0.4971364
0.0034200,0.4971458
0.0034250,0.4971591
0.0034300,0.4971761
0.0034350,0.4971968
0.0034400,0.4972200
0.0034450,0.4972448
0.0034500,0.4972724
0.0034550,0.4973050
0.0034600,0.4973431
0.0034650,0.4973838
0.0034700,0.4974229
0.0034750,0.4974582
0.0034800,0.4974887
0.0034850,0.4975147
0.0034900,0.4975380
0.0034950,0.4975602
0.0035000,0.4689389
0.0035050,0.4689425
0.0035100,0.4689492
0.0035150,0.4689585
0.0035200,0.4689706
0.0035250,0.4689854
0.0035300,0.4690022
0.0035350,0.4690213
0.0035400,0.4690434
0.0035450,0.4690694
0.0035500,0.4691002
0.0035550,0.4691365
0.0035600,0.4691784
0.0035650,0.4692228
0.0035700,0.4692643
0.0035750,0.4692984
0.0035800,0.4693255
0.0035850,0.4693510
0.0035900,0.4693805
0.0035950,0.4694150
0.0036000,0.5030520
0.0036050,0.5030712
0.0036100,0.5031019
0.0036150,0.5031411
0.0036200,0.5031867
0.0036250,0.5032357
0.0036300,0.5032854
0.0036350,0.5033340
0.0036400,0.5033814
0.0036450,0.5034280
0.0036500,0.5034744
0.0036550,0.5035224
0.0036600,0.5035723
0.0036650,0.5036223
0.0036700,0.5036706
0.0036750,0.5037168
0.0036800,0.5037614
0.0036850,0.5038059
0.0036900,0.5038504
0.0036950,0.5038936
0.0037000,0.4883450
0.0037050,0.4883563
0.0037100,0.4883743
0.0037150,0.4883978
0.0037200,0.4884255
0.0037250,0.4884559
0.0037300,0.4884885
0.0037350,0.4885245
0.0037400,0.4885656
0.0037450,0.4886116
0.0037500,0.4886595
0.0037550,0.4887038
0.0037600,0.4887412
0.0037650,0.4887723
0.0037700,0.4888005
0.0037750,0.4888282
0.0037800,0.4888550
0.0037850,0.4888802
0.0037900,0.4889052
0.0037950,0.4889326
0.0038000,0.5064548
0.0038050,0.5064917
0.0038100,0.5065367
0.0038150,0.5065887
0.0038200,0.5066474
0.0038250,0.5067116
0.0038300,0.5067777
0.0038350,0.5068415
0.0038400,0.5069003
0.0038450,0.5069545
0.0038500,0.5070065
0.0038550,0.5070562
0.0038600,0.5071003
0.0038650,0.5071361
0.0038700,0.5071654
0.0038750,0.5071933
0.0038800,0.5072234
0.0038850,0.5072560
0.0038900,0.5072905
0.0038950,0.5073263
0.0039000,0.4856264
0.0039050,0.4856536
0.0039100,0.4856906
0.0039150,0.4857360
0.0039200,0.4857879
0.0039250,0.4858439
0.0039300,0.4859011
0.0039350,0.4859561
0.0039400,0.4860065
0.0039450,0.4860535
0.0039500,0.4861003
0.0039550,0.4861498
0.0039600,0.4862032
0.0039650,0.4862585
0.0039700,0.4863123
0.0039750,0.4863611
0.0039800,0.4864033
0.0039850,0.4864404
0.0039900,0.4864759
0.0039950,0.4865116
0.0040000,0.4797896
0.0040050,0.4797973
0.0040100,0.4798155
0.0040150,0.4798445
0.0040200,0.4798861
0.0040250,0.4799400
0.0040300,0.4800022
0.0040350,0.4800686
0.0040400,0.4801364
0.0040450,0.4802049
0.0040500,0.4802733
0.0040550,0.4803381
0.0040600,0.4803953
0.0040650,0.4804403
0.0040700,0.4804712
0.0040750,0.4804882
0.0040800,0.4804924
0.0040850,0.4804878
0.0040900,0.4804800
0.0040950,0.4804737
0.0041000,0.4829281
0.0041050,0.4829282
0.0041100,0.4829420
0.0041150,0.4829671
0.0041200,0.4829995
0.0041250,0.4830365
0.0041300,0.4830775
0.0041350,0.4831233
0.0041400,0.4831748
0.0041450,0.4832303
0.0041500,0.4832854
0.0041550,0.4833359
0.0041600,0.4833784
0.0041650,0.4834107
0.0041700,0.4834336
0.0041750,0.4834498
0.0041800,0.4834641
0.0041850,0.4834802
0.0041900,0.4834985
0.0041950,0.4835181
0.0042000,0.4925610
0.0042050,0.4925509
0.0042100,0.4925475
0.0042150,0.4925481
0.0042200,0.4925523
0.0042250,0.4925600
0.0042300,0.4925724
0.0042350,0.4925913
0.0042400,0.4926187
0.0042450,0.4926558
0.0042500,0.4927013
0.0042550,0.4927525
0.0042600,0.4928058
0.0042650,0.4928569
0.0042700,0.4929024
0.0042750,0.4929400
0.0042800,0.4929694
0.0042850,0.4929939
0.0042900,0.4930170
0.0042950,0.4930405
0.0043000,0.5126904
0.0043050,0.5126872
0.0043100,0.5126964
0.0043150,0.5127181
0.0043200,0.5127505
0.0043250,0.5127911
0.0043300,0.5128372
0.0043350,0.5128849
0.0043400,0.5129308
0.0043450,0.5129744
0.0043500,0.5130177
0.0043550,0.5130618
0.0043600,0.5131071
0.0043650,0.5131510
0.0043700,0.5131886
0.0043750,0.5132142
0.0043800,0.5132256
0.0043850,0.5132246
0.0043900,0.5132172
0.0043950,0.5132128
0.0044000,0.5036096
0.0044050,0.5036031
0.0044100,0.5036113
0.0044150,0.5036325
0.0044200,0.5036645
0.0044250,0.5037049
0.0044300,0.5037514
0.0044350,0.5038020
0.0044400,0.5038557
0.0044450,0.5039137
0.0044500,0.5039763
0.0044550,0.5040425
0.0044600,0.5041095
0.0044650,0.5041737
0.0044700,0.5042322
0.0044750,0.5042833
0.0044800,0.5043281
0.0044850,0.5043695
0.0044900,0.5044106
0.0044950,0.5044524
0.0045000,0.5123868
0.0045050,0.5124173
0.0045100,0.5124519
0.0045150,0.5124836
0.0045200,0.5125070
0.0045250,0.5125206
0.0045300,0.5125257
0.0045350,0.5125274
0.0045400,0.5125323
0.0045450,0.5125430
0.0045500,0.5125568
0.0045550,0.5125691
0.0045600,0.5125763
0.0045650,0.5125788
0.0045700,0.5125797
0.0045750,0.5125827
0.0045800,0.5125906
0.0045850,0.5126055
0.0045900,0.5126304
0.0045950,0.5126674
0.0046000,0.5242128
0.0046050,0.5242268
0.0046100,0.5242461
0.0046150,0.5242689
0.0046200,0.5242948
0.0046250,0.5243236
0.0046300,0.5243538
0.0046350,0.5243838
0.0046400,0.5244124
0.0046450,0.5244387
0.0046500,0.5244631
0.0046550,0.5244866
0.0046600,0.5245091
0.0046650,0.5245294
0.0046700,0.5245456
0.0046750,0.5245562
0.0046800,0.5245618
0.0046850,0.5245648
0.0046900,0.5245687
0.0046950,0.5245741
0.0047000,0.5517592
0.0047050,0.5517511
0.0047100,0.5517555
0.0047150,0.5517712
0.0047200,0.5517936
0.0047250,0.5518187
0.0047300,0.5518459
0.0047350,0.5518772
0.0047400,0.5519166
0.0047450,0.5519661
0.0047500,0.5520249
0.0047550,0.5520901
0.0047600,0.5521573
0.0047650,0.5522218
0.0047700,0.5522797
0.0047750,0.5523296
0.0047800,0.5523723
0.0047850,0.5524100
0.0047900,0.5524480
0.0047950,0.5524909
0.0048000,0.5307602
0.0048050,0.5307921
0.0048100,0.5308289
0.0048150,0.5308660
0.0048200,0.5309017
0.0048250,0.5309375
0.0048300,0.5309766
0.0048350,0.5310214
0.0048400,0.5310717
0.0048450,0.5311240
0.0048500,0.5311754
0.0048550,0.5312246
0.0048600,0.5312723
0.0048650,0.5313193
0.0048700,0.5313650
0.0048750,0.5314076
0.0048800,0.5314468
0.0048850,0.5314847
0.0048900,0.5315247
0.0048950,0.5315696
0.0049000,0.5308015
0.0049050,0.5308324
0.0049100,0.5308678
0.0049150,0.5309086
0.0049200,0.5309544
0.0049250,0.5310042
0.0049300,0.5310574
0.0049350,0.5311119
0.0049400,0.5311649
0.0049450,0.5312150
0.0049500,0.5312633
0.0049550,0.5313108
0.0049600,0.5313580
0.0049650,0.5314050
0.0049700,0.5314515
0.0049750,0.5314976
0.0049800,0.5315420
0.0049850,0.5315845
0.0049900,0.5316266
0.0049950,0.5316697
0.0050000,0.5341233
0.0050050,0.5341420
0.0050100,0.5341698
0.0050150,0.5342023
0.0050200,0.5342377
0.0050250,0.5342775
0.0050300,0.5343239
0.0050350,0.5343775
0.0050400,0.5344361
0.0050450,0.5344953
0.0050500,0.5345510
0.0050550,0.5345996
0.0050600,0.5346407
0.0050650,0.5346753
0.0050700,0.5347053
0.0050750,0.5347321
0.0050800,0.5347549
0.0050850,0.5347746
0.0050900,0.5347931
0.0050950,0.5348126
0.0051000,0.5115868
0.0051050,0.5115981
0.0051100,0.5116225
0.0051150,0.5116566
0.0051200,0.5116970
0.0051250,0.5117412
0.0051300,0.5117867
0.0051350,0.5118331
0.0051400,0.5118810
0.0051450,0.5119317
0.0051500,0.5119865
0.0051550,0.5120453
0.0051600,0.5121080
0.0051650,0.5121723
0.0051700,0.5122358
0.0051750,0.5122956
0.0051800,0.5123488
0.0051850,0.5123948
0.0051900,0.5124349
0.0051950,0.5124712
0.0052000,0.5419701
0.0052050,0.5419756
0.0052100,0.5419814
0.0052150,0.5419850
0.0052200,0.5419854
0.0052250,0.5419825
0.0052300,0.5419787
0.0052350,0.5419780
0.0052400,0.5419830
0.0052450,0.5419963
0.0052500,0.5420198
0.0052550,0.5420539
0.0052600,0.5420971
0.0052650,0.5421457
0.0052700,0.5421974
0.0052750,0.5422516
0.0052800,0.5423093
0.0052850,0.5423717
0.0052900,0.5424402
0.0052950,0.5425148
0.0053000,0.5418178
0.0053050,0.5418485
0.0053100,0.5418821
0.0053150,0.5419190
0.0053200,0.5419616
0.0053250,0.5420122
0.0053300,0.5420715
0.0053350,0.5421372
0.0053400,0.5422044
0.0053450,0.5422691
0.0053500,0.5423306
0.0053550,0.5423906
0.0053600,0.5424499
0.0053650,0.5425062
0.0053700,0.5425582
0.0053750,0.5426058
0.0053800,0.5426519
0.0053850,0.5427005
0.0053900,0.5427527
0.0053950,0.5428071
0.0054000,0.5443099
0.0054050,0.5443184
0.0054100,0.5443339
0.0054150,0.5443572
0.0054200,0.5443877
0.0054250,0.5444224
0.0054300,0.5444590
0.0054350,0.5444986
0.0054400,0.5445428
0.0054450,0.5445939
0.0054500,0.5446529
0.0054550,0.5447188
0.0054600,0.5447885
0.0054650,0.5448585
0.0054700,0.5449268
0.0054750,0.5449912
0.0054800,0.5450508
0.0054850,0.5451058
0.0054900,0.5451583
0.0054950,0.5452099
0.0055000,0.5253505
0.0055050,0.5253767
0.0055100,0.5254089
0.0055150,0.5254433
0.0055200,0.5254797
0.0055250,0.5255190
0.0055300,0.5255620
0.0055350,0.5256090
0.0055400,0.5256602
0.0055450,0.5257144
0.0055500,0.5257689
0.0055550,0.5258208
0.0055600,0.5258660
0.0055650,0.5259002
0.0055700,0.5259222
0.0055750,0.5259346
0.0055800,0.5259429
0.0055850,0.5259523
0.0055900,0.5259651
0.0055950,0.5259801
0.0056000,0.5220643
0.0056050,0.5220590
0.0056100,0.5220652
0.0056150,0.5220829
0.0056200,0.5221103
0.0056250,0.5221436
0.0056300,0.5221800
0.0056350,0.5222178
0.0056400,0.5222549
0.0056450,0.5222891
0.0056500,0.5223193
0.0056550,0.5223484
0.0056600,0.5223783
0.0056650,0.5224080
0.0056700,0.5224349
0.0056750,0.5224578
0.0056800,0.5224782
0.0056850,0.5224990
0.0056900,0.5225220
0.0056950,0.5225463
0.0057000,0.5198323
0.0057050,0.5198188
0.0057100,0.5198128
0.0057150,0.5198163
0.0057200,0.5198285
0.0057250,0.5198462
0.0057300,0.5198667
0.0057350,0.5198889
0.0057400,0.5199124
0.0057450,0.5199364
0.0057500,0.5199590
0.0057550,0.5199795
0.0057600,0.5199977
0.0057650,0.5200138
0.0057700,0.5200288
0.0057750,0.5200429
0.0057800,0.5200565
0.0057850,0.5200701
0.0057900,0.5200843
0.0057950,0.5200994
0.0058000,0.5280265
0.0058050,0.5280368
0.0058100,0.5280642
0.0058150,0.5281066
