Time (ns),System after lsq fit to System
0.0128740,0.5405473
0.0129560,0.5343399
0.0130380,0.5344912
0.0131200,0.5166383
0.0132020,0.5334096
0.0132840,0.5335219
0.0133660,0.5431395
0.0134480,0.5177215
0.0135300,0.5234039
0.0136120,0.5452900
0.0136940,0.5458847
0.0137760,0.5479679
0.0138580,0.5368967
0.0139400,0.5284607
0.0140220,0.5343825
0.0141040,0.5451391
0.0141860,0.5455794
0.0142680,0.5534084
0.0143500,0.5618643
0.0144320,0.5698127
0.0145140,0.5658393
0.0145960,0.5666355
0.0146780,0.5500229
0.0147600,0.5580542
0.0148420,0.5513017
0.0149240,0.5489852
0.0150060,0.5512367
0.0150880,0.5521609
0.0151700,0.5477652
0.0152520,0.5508347
0.0153340,0.5420300
0.0154160,0.5593883
0.0154980,0.5605382
0.0155800,0.5448197
0.0156620,0.5681685
0.0157440,0.5531685
0.0158260,0.5371724
0.0159080,0.5346189
0.0159900,0.5350151
0.0160720,0.5457770
0.0161540,0.5455678
0.0162360,0.5566967
0.0163180,0.5537323
0.0164000,0.5640594
0.0164820,0.5644237
0.0165640,0.5678647
0.0166460,0.5663668
0.0167280,0.5784188
0.0168100,0.5486479
0.0168920,0.5490098
0.0169740,0.5539308
0.0170560,0.5658974
0.0171380,0.5562195
0.0172200,0.5672510
0.0173020,0.5672319
0.0173840,0.5679584
0.0174660,0.5567696
0.0175480,0.5558672
0.0176300,0.5694264
0.0177120,0.5713752
0.0177940,0.5721846
0.0178760,0.5479227
0.0179580,0.5676933
0.0180400,0.5559721
0.0181220,0.5608276
0.0182040,0.5674068
0.0182860,0.5678480
0.0183680,0.5875985
0.0184500,0.5809525
0.0185320,0.5850463
0.0186140,0.5826693
0.0186960,0.5826055
0.0187780,0.5970151
0.0188600,0.5748086
0.0189420,0.5822395
0.0190240,0.5570386
0.0191060,0.5568419
0.0191880,0.5575763
0.0192700,0.5869395
0.0193520,0.5867742
0.0194340,0.5656001
0.0195160,0.5963283
0.0195980,0.5969885
0.0196800,0.5843549
0.0197620,0.5842787
0.0198440,0.5761037
0.0199260,0.5782817
0.0200080,0.5822316
0.0200900,0.5824027
0.0201720,0.5978331
0.0202540,0.5908677
0.0203360,0.5817098
0.0204180,0.5849436
0.0205000,0.5989942
0.0205820,0.5996362
0.0206640,0.5822350
0.0207460,0.5980141
0.0208280,0.6144512
0.0209100,0.6073897
0.0209920,0.6078176
0.0210740,0.6197137
0.0211560,0.6095851
0.0212380,0.6016864
0.0213200,0.5988291
0.0214020,0.5853714
0.0214840,0.5858568
0.0215660,0.5871093
0.0216480,0.5907544
0.0217300,0.5827965
0.0218120,0.5843521
0.0218940,0.5849981
0.0219760,0.5849254
0.0220580,0.5884965
0.0221400,0.6010199
0.0222220,0.6056993
0.0223040,0.5929890
0.0223860,0.5937868
0.0224680,0.6257345
0.0225500,0.5889218
0.0226320,0.6024719
0.0227140,0.6121186
0.0227960,0.6127367
0.0228780,0.5931502
0.0229600,0.5999391
0.0230420,0.5843831
0.0231240,0.5917002
0.0232060,0.5945395
0.0232880,0.5951580
0.0233700,0.5871594
0.0234520,0.6056430
0.0235340,0.6219924
0.0236160,0.6023103
0.0236980,0.6026640
0.0237800,0.6125813
0.0238620,0.6080465
0.0239440,0.6013886
0.0240260,0.5992329
0.0241080,0.6061930
0.0241900,0.6066030
0.0242720,0.6131929
0.0243540,0.6172725
0.0244360,0.6103647
0.0245180,0.6004024
0.0246000,0.6238158
0.0246820,0.6244413
0.0247640,0.6352951
0.0248460,0.6113375
0.0249280,0.6247096
0.0250100,0.6080717
0.0250920,0.6085907
0.0251740,0.6138675
0.0252560,0.6278742
0.0253380,0.6138836
0.0254200,0.6177559
0.0255020,0.5970517
0.0255840,0.5980080
0.0256660,0.6019822
0.0257480,0.6213600
0.0258300,0.6278452
0.0259120,0.6193036
0.0259940,0.6199138
0.0260760,0.6166240
0.0261580,0.5985732
0.0262400,0.6001184
0.0263220,0.6123832
0.0264040,0.6147842
0.0264860,0.6155898
0.0265680,0.6114717
0.0266500,0.6085457
0.0267320,0.5995956
0.0268140,0.6125423
0.0268960,0.6134352
0.0269780,0.6026093
0.0270600,0.5893922
0.0271420,0.6005693
0.0272240,0.5979184
0.0273060,0.6022370
0.0273880,0.6028502
0.0274700,0.6083958
0.0275520,0.6143545
0.0276340,0.5871982
0.0277160,0.5724375
0.0277980,0.5726343
0.0278800,0.5943664
0.0279620,0.5917948
0.0280440,0.6073359
0.0281260,0.6079501
0.0282080,0.6152351
0.0282900,0.6157233
0.0283720,0.6022411
0.0284540,0.6043388
0.0285360,0.6167221
0.0286180,0.6174275
0.0287000,0.6268182
0.0287820,0.6272239
0.0288640,0.6215486
0.0289460,0.6105068
0.0290280,0.6277808
0.0291100,0.6277915
0.0291920,0.6284186
0.0292740,0.6427742
0.0293560,0.6241868
0.0294380,0.6409141
0.0295200,0.6253304
0.0296020,0.6266989
0.0296840,0.6271888
0.0297660,0.6320542
0.0298480,0.5996983
0.0299300,0.6154571
0.0300120,0.6178177
0.0300940,0.6182494
0.0301760,0.6099671
0.0302580,0.6240464
0.0303400,0.6161353
0.0304220,0.5984074
0.0305040,0.6199882
0.0305860,0.6204025
0.0306680,0.6073683
0.0307500,0.6100941
0.0308320,0.6164277
0.0309140,0.6212778
0.0309960,0.6214727
0.0310780,0.6255248
0.0311600,0.6141870
0.0312420,0.6262733
0.0313240,0.6128997
0.0314060,0.6360413
0.0314880,0.6367841
0.0315700,0.6051022
0.0316520,0.6241034
0.0317340,0.6201783
0.0318160,0.6158165
0.0318980,0.6163154
0.0319800,0.6134163
0.0320620,0.6039464
0.0321440,0.5998296
0.0322260,0.6118727
0.0323080,0.6375217
0.0323900,0.6380395
0.0324720,0.6275995
0.0325540,0.6334992
0.0326360,0.6228684
0.0327180,0.6247817
0.0328000,0.6237489
0.0328820,0.6238579
0.0329640,0.6292720
0.0330460,0.6235022
0.0331280,0.6309167
0.0332100,0.6020191
0.0332920,0.6024584
0.0333740,0.6118845
0.0334560,0.6155421
0.0335380,0.6276044
0.0336200,0.6383388
0.0337020,0.6413284
0.0337840,0.6418375
0.0338660,0.6430188
0.0339480,0.6114606
0.0340300,0.6314504
0.0341120,0.6504312
0.0341940,0.6512827
0.0342760,0.6380154
0.0343580,0.6396122
0.0344400,0.6230325
0.0345220,0.6321397
0.0346040,0.6253799
0.0346860,0.6259989
0.0347680,0.6315937
0.0348500,0.6321468
0.0349320,0.6300966
0.0350140,0.6474645
0.0350960,0.6481035
0.0351780,0.6502530
0.0352600,0.6371607
0.0353420,0.6397811
0.0354240,0.6463780
0.0355060,0.6357659
0.0355880,0.6363353
0.0356700,0.6399303
0.0357520,0.6590967
0.0358340,0.6388254
0.0359160,0.6351410
0.0359980,0.6357541
0.0360800,0.6386179
0.0361620,0.6461070
0.0362440,0.6454826
0.0363260,0.6420198
0.0364080,0.6411228
0.0364900,0.6414330
0.0365720,0.6342773
0.0366540,0.6317181
0.0367360,0.6349065
0.0368180,0.6459002
0.0369000,0.6510796
0.0369820,0.6514608
0.0370640,0.6521487
0.0371460,0.6329292
0.0372280,0.6353357
0.0373100,0.6505996
0.0373920,0.6510121
0.0374740,0.6733604
0.0375560,0.6665528
0.0376380,0.6686448
0.0377200,0.6742935
0.0378020,0.6552164
0.0378840,0.6555130
0.0379660,0.6714293
0.0380480,0.6648215
0.0381300,0.6548121
0.0382120,0.6732792
0.0382940,0.6739738
0.0383760,0.6690570
0.0384580,0.6626117
0.0385400,0.6605286
0.0386220,0.6549555
0.0387040,0.6724010
0.0387860,0.6729162
0.0388680,0.6717891
0.0389500,0.6589054
0.0390320,0.6719426
0.0391140,0.6500687
0.0391960,0.6502507
0.0392780,0.6558271
0.0393600,0.6496636
0.0394420,0.6663065
0.0395240,0.6810446
0.0396060,0.6809541
0.0396880,0.6809292
0.0397700,0.6834407
0.0398520,0.6719149
0.0399340,0.6742167
0.0400160,0.6646330
0.0400980,0.6648402
0.0401800,0.6717650
0.0402620,0.6570675
0.0403440,0.6744034
0.0404260,0.6618054
0.0405080,0.6435471
0.0405900,0.6436341
0.0406720,0.6565454
0.0407540,0.6735449
0.0408360,0.6678862
0.0409180,0.6695585
0.0410000,0.6622104
0.0410820,0.6626562
0.0411640,0.6650855
0.0412460,0.6581677
0.0413280,0.6632484
0.0414100,0.6775368
0.0414920,0.6782955
0.0415740,0.6616877
0.0416560,0.6567174
0.0417380,0.6724103
0.0418200,0.6641721
0.0419020,0.6523351
0.0419840,0.6527234
0.0420660,0.6802168
0.0421480,0.6584532
0.0422300,0.6705200
0.0423120,0.6801661
0.0423940,0.6810272
0.0424760,0.6690115
0.0425580,0.6781538
0.0426400,0.6721759
0.0427220,0.6654586
0.0428040,0.6720909
0.0428860,0.6724322
0.0429680,0.6675782
0.0430500,0.6762998
0.0431320,0.6670583
0.0432140,0.6717161
0.0432960,0.6719672
0.0433780,0.6676518
0.0434600,0.6585380
0.0435420,0.6560603
0.0436240,0.6691681
0.0437060,0.6749982
0.0437880,0.6754588
0.0438700,0.6731678
0.0439520,0.7029177
0.0440340,0.6801918
0.0441160,0.6721247
0.0441980,0.6723810
0.0442800,0.6832676
0.0443620,0.6859585
0.0444440,0.6770562
0.0445260,0.6629923
0.0446080,0.6717177
0.0446900,0.6717939
0.0447720,0.6655587
0.0448540,0.6701697
0.0449360,0.6826171
0.0450180,0.6749718
0.0451000,0.6812465
0.0451820,0.6814216
0.0452640,0.6775909
0.0453460,0.6763912
0.0454280,0.6881565
0.0455100,0.6788946
0.0455920,0.6794100
0.0456740,0.6968565
0.0457560,0.6854682
0.0458380,0.6905813
0.0459200,0.6812702
0.0460020,0.6860209
0.0460840,0.6868315
0.0461660,0.6833114
0.0462480,0.6919216
0.0463300,0.7017405
0.0464120,0.7052724
0.0464940,0.7053984
0.0465760,0.6891848
0.0466580,0.6807102
0.0467400,0.6884243
0.0468220,0.7107669
0.0469040,0.6917331
0.0469860,0.6921385
0.0470680,0.6883436
0.0471500,0.6730295
0.0472320,0.6951596
0.0473140,0.6970159
0.0473960,0.6970936
0.0474780,0.7098020
0.0475600,0.6961188
0.0476420,0.7069233
0.0477240,0.7003727
0.0478060,0.7084533
0.0478880,0.7084156
0.0479700,0.6979668
0.0480520,0.6872548
0.0481340,0.6906517
0.0482160,0.7046786
0.0482980,0.7049195
0.0483800,0.6994414
0.0484620,0.6920298
0.0485440,0.6977481
0.0486260,0.7024258
0.0487080,0.7033696
0.0487900,0.7037101
0.0488720,0.7114849
0.0489540,0.7008327
0.0490360,0.7080941
0.0491180,0.7107341
0.0492000,0.6938781
0.0492820,0.6946620
0.0493640,0.7138122
0.0494460,0.6907667
0.0495280,0.7166898
0.0496100,0.7075380
0.0496920,0.7077924
0.0497740,0.7041269
0.0498560,0.6985662
0.0499380,0.7308695
0.0500200,0.7237548
0.0501020,0.6979988
0.0501840,0.6990509
0.0502660,0.7094220
0.0503480,0.7001742
0.0504300,0.7138953
0.0505120,0.6977829
0.0505940,0.6980516
0.0506760,0.7076128
0.0507580,0.7129239
0.0508400,0.7054999
0.0509220,0.7142182
0.0510040,0.7131119
0.0510860,0.7137767
0.0511680,0.7169879
0.0512500,0.7126147
0.0513320,0.7047603
0.0514140,0.6945704
0.0514960,0.6949407
0.0515780,0.7202640
0.0516600,0.7226014
0.0517420,0.7216817
0.0518240,0.7200714
0.0519060,0.7140459
0.0519880,0.7141193
0.0520700,0.7181649
0.0521520,0.7230921
0.0522340,0.7125089
0.0523160,0.7006848
0.0523980,0.7011473
0.0524800,0.6931799
0.0525620,0.6922637
0.0526440,0.6982337
0.0527260,0.7157921
0.0528080,0.7065577
0.0528900,0.7069653
0.0529720,0.7141938
0.0530540,0.7152967
0.0531360,0.7226170
0.0532180,0.7249311
0.0533000,0.7323983
0.0533820,0.7329327
0.0534640,0.7404389
0.0535460,0.7202783
0.0536280,0.7148728
0.0537100,0.7067864
0.0537920,0.7070760
0.0538740,0.7200868
0.0539560,0.7107204
0.0540380,0.7123999
0.0541200,0.7176857
0.0542020,0.7311549
0.0542840,0.7314417
0.0543660,0.7214004
0.0544480,0.7464309
0.0545300,0.7343690
0.0546120,0.7442792
0.0546940,0.7447546
0.0547760,0.7300357
0.0548580,0.7490071
0.0549400,0.7180715
0.0550220,0.7380574
0.0551040,0.7246151
0.0551860,0.7247900
0.0552680,0.7329690
0.0553500,0.7236472
0.0554320,0.7335732
0.0555140,0.7134623
0.0555960,0.7135701
0.0556780,0.7178607
0.0557600,0.7231020
0.0558420,0.7156540
0.0559240,0.7147061
0.0560060,0.7243239
0.0560880,0.7245311
0.0561700,0.7198810
0.0562520,0.7288045
0.0563340,0.7224589
0.0564160,0.7182677
0.0564980,0.7185309
0.0565800,0.7318145
0.0566620,0.7206871
0.0567440,0.7251417
0.0568260,0.7276193
0.0569080,0.7450457
0.0569900,0.7460086
0.0570720,0.7229777
0.0571540,0.7329993
0.0572360,0.7242486
0.0573180,0.7217672
0.0574000,0.7301258
0.0574820,0.7301171
0.0575640,0.7419953
0.0576460,0.7196472
0.0577280,0.7297690
0.0578100,0.7527579
0.0578920,0.7530584
0.0579740,0.7332996
0.0580560,0.7351453
0.0581380,0.7259323
0.0582200,0.7301246
0.0583020,0.7339916
0.0583840,0.7343267
0.0584660,0.7255547
0.0585480,0.7241148
0.0586300,0.7172101
0.0587120,0.7133272
0.0587940,0.7137370
0.0588760,0.7185221
0.0589580,0.7286963
0.0590400,0.7271131
0.0591220,0.7267712
0.0592040,0.7284980
0.0592860,0.7291534
0.0593680,0.7212827
0.0594500,0.7266040
0.0595320,0.7288168
0.0596140,0.7322967
0.0596960,0.7328221
0.0597780,0.7178921
0.0598600,0.7351178
0.0599420,0.7470447
0.0600240,0.7340231
0.0601060,0.7398763
0.0601880,0.7405663
0.0602700,0.7396875
0.0603520,0.7360768
0.0604340,0.7483525
0.0605160,0.7390330
0.0605980,0.7394466
0.0606800,0.7303227
0.0607620,0.7328903
0.0608440,0.7249711
0.0609260,0.7403441
0.0610080,0.7467390
0.0610900,0.7465766
0.0611720,0.7449286
0.0612540,0.7251346
0.0613360,0.7334561
0.0614180,0.7326308
0.0615000,0.7393543
0.0615820,0.7398090
0.0616640,0.7444583
0.0617460,0.7412242
0.0618280,0.7322307
0.0619100,0.7359988
0.0619920,0.7365561
0.0620740,0.7482178
0.0621560,0.7577603
0.0622380,0.7575946
0.0623200,0.7473746
0.0624020,0.7451620
0.0624840,0.7454903
0.0625660,0.7484566
0.0626480,0.7502290
0.0627300,0.7411288
0.0628120,0.7514141
0.0628940,0.7516345
0.0629760,0.7394629
0.0630580,0.7649205
0.0631400,0.7499946
0.0632220,0.7536249
0.0633040,0.7587248
0.0633860,0.7590253
0.0634680,0.7498433
0.0635500,0.7724826
0.0636320,0.7654075
0.0637140,0.7547554
0.0637960,0.7550216
0.0638780,0.7438956
0.0639600,0.7463747
0.0640420,0.7466528
0.0641240,0.7363346
0.0642060,0.7551223
0.0642880,0.7557583
0.0643700,0.7481805
0.0644520,0.7531054
0.0645340,0.7450466
0.0646160,0.7362517
0.0646980,0.7365494
0.0647800,0.7358351
0.0648620,0.7323898
0.0649440,0.7434866
0.0650260,0.7495579
0.0651080,0.7443949
0.0651900,0.7445100
0.0652720,0.7441892
0.0653540,0.7444822
0.0654360,0.7453817
0.0655180,0.7534975
0.0656000,0.7324679
0.0656820,0.7328411
0.0657640,0.7390435
0.0658460,0.7516857
0.0659280,0.7389175
0.0660100,0.7444646
0.0660920,0.7446748
0.0661740,0.7449994
0.0662560,0.7517728
0.0663380,0.7339637
0.0664200,0.7308366
0.0665020,0.7344612
0.0665840,0.7346746
0.0666660,0.7304372
0.0667480,0.7430840
0.0668300,0.7449463
0.0669120,0.7519325
0.0669940,0.7524472
0.0670760,0.7644686
0.0671580,0.7462922
0.0672400,0.7413956
0.0673220,0.7472133
0.0674040,0.7519663
0.0674860,0.7525208
0.0675680,0.7584350
0.0676500,0.7454384
0.0677320,0.7359671
0.0678140,0.7454080
0.0678960,0.7453396
0.0679780,0.7347697
0.0680600,0.7420840
0.0681420,0.7476810
0.0682240,0.7680073
0.0683060,0.7490993
0.0683880,0.7493187
0.0684700,0.7591486
0.0685520,0.7718511
0.0686340,0.7587413
0.0687160,0.7501049
0.0687980,0.7508613
0.0688800,0.7630383
0.0689620,0.7630621
0.0690440,0.7439921
0.0691260,0.7427282
0.0692080,0.7591076
0.0692900,0.7595254
0.0693720,0.7695450
0.0694540,0.7652525
0.0695360,0.7579949
0.0696180,0.7661988
0.0697000,0.7551621
0.0697820,0.7550007
0.0698640,0.7643470
0.0699460,0.7571778
0.0700280,0.7690881
0.0701100,0.7646126
0.0701920,0.7652229
0.0702740,0.7770921
0.0703560,0.7675861
0.0704380,0.7873090
0.0705200,0.7815780
0.0706020,0.7744718
0.0706840,0.7745640
0.0707660,0.7600428
0.0708480,0.7722613
0.0709300,0.7775105
0.0710120,0.7745758
0.0710940,0.7746792
0.0711760,0.7615566
0.0712580,0.7821803
0.0713400,0.7727398
0.0714220,0.7697625
0.0715040,0.7686233
0.0715860,0.7687365
0.0716680,0.7877878
0.0717500,0.7681588
0.0718320,0.7702143
0.0719140,0.7648192
0.0719960,0.7657126
0.0720780,0.7576106
0.0721600,0.7708066
0.0722420,0.7710103
0.0723240,0.7734602
0.0724060,0.7674446
0.0724880,0.7676170
0.0725700,0.7785714
0.0726520,0.7722409
0.0727340,0.7621702
0.0728160,0.7673722
0.0728980,0.7667317
0.0729800,0.7595744
0.0730620,0.7653297
0.0731440,0.7527685
0.0732260,0.7688257
0.0733080,0.7584596
0.0733900,0.7587536
0.0734720,0.7644184
0.0735540,0.7550837
0.0736360,0.7446888
0.0737180,0.7412778
0.0738000,0.7643774
0.0738820,0.7643885
0.0739640,0.7466351
0.0740460,0.7527019
0.0741280,0.7549689
0.0742100,0.7609938
0.0742920,0.7608970
0.0743740,0.7577601
0.0744560,0.7707171
0.0745380,0.7809887
0.0746200,0.7699932
0.0747020,0.7593733
0.0747840,0.7593555
0.0748660,0.7826008
0.0749480,0.7597007
0.0750300,0.7681235
0.0751120,0.7754533
0.0751940,0.7760195
0.0752760,0.7676117
0.0753580,0.7692295
0.0754400,0.7536337
0.0755220,0.7444969
0.0756040,0.7542537
0.0756860,0.7544839
0.0757680,0.7598742
0.0758500,0.7382563
0.0759320,0.7568365
0.0760140,0.7753961
0.0760960,0.7755762
0.0761780,0.7446802
0.0762600,0.7542281
0.0763420,0.7582281
0.0764240,0.7523764
0.0765060,0.7576522
0.0765880,0.7580360
0.0766700,0.7606213
0.0767520,0.7725735
0.0768340,0.7639675
0.0769160,0.7644663
0.0769980,0.7650606
0.0770800,0.7740380
0.0771620,0.7735995
0.0772440,0.7753176
0.0773260,0.7646501
0.0774080,0.7754235
0.0774900,0.7757461
0.0775720,0.7621625
0.0776540,0.7715590
0.0777360,0.7737275
0.0778180,0.7805859
0.0779000,0.7782963
0.0779820,0.7784868
0.0780640,0.7717817
0.0781460,0.7735614
0.0782280,0.7808951
0.0783100,0.7783742
0.0783920,0.7788653
0.0784740,0.7815606
0.0785560,0.7865894
0.0786380,0.7601052
0.0787200,0.7679972
0.0788020,0.7646742
0.0788840,0.7645422
0.0789660,0.7710308
0.0790480,0.7653313
0.0791300,0.7607633
0.0792120,0.7580683
0.0792940,0.7582109
0.0793760,0.7677156
0.0794580,0.7830880
0.0795400,0.7571715
0.0796220,0.7652461
0.0797040,0.7909439
0.0797860,0.7911748
0.0798680,0.7845521
0.0799500,0.7779384
0.0800320,0.7931006
0.0801140,0.7929035
0.0801960,0.7932003
0.0802780,0.7969658
0.0803600,0.7810906
0.0804420,0.7801767
0.0805240,0.7760669
0.0806060,0.7791163
0.0806880,0.7794261
0.0807700,0.7734327
0.0808520,0.7755767
0.0809340,0.7655180
0.0810160,0.7632799
0.0810980,0.7638937
0.0811800,0.7693279
0.0812620,0.7807648
0.0813440,0.7902548
0.0814260,0.7712949
0.0815080,0.7945645
0.0815900,0.7950729
0.0816720,0.7780926
0.0817540,0.7826762
0.0818360,0.7850315
0.0819180,0.7802329
0.0820000,0.8005426
0.0820820,0.8007341
0.0821640,0.7746271
0.0822460,0.7833682
0.0823280,0.7691714
0.0824100,0.7858071
0.0824920,0.7859685
0.0825740,0.7861902
0.0826560,0.7843551
0.0827380,0.7903303
0.0828200,0.7915860
0.0829020,0.7848002
0.0829840,0.7847116
0.0830660,0.7848866
0.0831480,0.8017179
0.0832300,0.7849474
0.0833120,0.7771370
0.0833940,0.7772605
0.0834760,0.7810221
0.0835580,0.7915096
0.0836400,0.7827491
0.0837220,0.8113975
0.0838040,0.7910454
0.0838860,0.7914384
0.0839680,0.8011110
0.0840500,0.7956594
0.0841320,0.7886883
0.0842140,0.7895970
0.0842960,0.7897092
0.0843780,0.7835772
0.0844600,0.7821750
0.0845420,0.7948731
0.0846240,0.7878856
0.0847060,0.7987364
0.0847880,0.7991466
0.0848700,0.7966078
0.0849520,0.7984164
0.0850340,0.7882986
0.0851160,0.8024789
0.0851980,0.8026943
0.0852800,0.8020255
0.0853620,0.8095884
0.0854440,0.8020452
0.0855260,0.7932833
0.0856080,0.7874158
0.0856900,0.7876572
0.0857720,0.7915693
0.0858540,0.7867422
0.0859360,0.7964787
0.0860180,0.7902903
0.0861000,0.7810521
0.0861820,0.7812161
0.0862640,0.7896772
0.0863460,0.7901712
0.0864280,0.7827257
0.0865100,0.7790756
0.0865920,0.7792126
0.0866740,0.7770477
0.0867560,0.7736667
0.0868380,0.7874113
0.0869200,0.7818174
0.0870020,0.7790885
0.0870840,0.7790532
0.0871660,0.7954165
0.0872480,0.7743372
0.0873300,0.7745256
0.0874120,0.7842415
0.0874940,0.7848183
0.0875760,0.7804630
0.0876580,0.7777803
0.0877400,0.7946423
0.0878220,0.8020944
0.0879040,0.7816459
0.0879860,0.7817470
0.0880680,0.7911064
0.0881500,0.7859723
0.0882320,0.7886870
0.0883140,0.8006349
0.0883960,0.8005579
0.0884780,0.8033251
0.0885600,0.7762889
0.0886420,0.7787637
0.0887240,0.7788601
0.0888060,0.7901844
0.0888880,0.7903049
0.0889700,0.7881719
0.0890520,0.7830197
0.0891340,0.7780817
0.0892160,0.7852078
0.0892980,0.7852635
0.0893800,0.7964884
0.0894620,0.7935475
0.0895440,0.8031851
0.0896260,0.7929067
0.0897080,0.7995251
0.0897900,0.7993197
0.0898720,0.7944221
0.0899540,0.7925030
0.0900360,0.7940458
0.0901180,0.7786460
0.0902000,0.7897293
0.0902820,0.7895528
0.0903640,0.7899779
0.0904460,0.7884622
0.0905280,0.7747094
0.0906100,0.7926482
0.0906920,0.7929401
0.0907740,0.7989966
0.0908560,0.7805013
0.0909380,0.7903813
0.0910200,0.7870882
0.0911020,0.7873738
0.0911840,0.7877491
0.0912660,0.7914560
0.0913480,0.7959049
0.0914300,0.7960631
0.0915120,0.7786845
0.0915940,0.7792450
0.0916760,0.7863962
0.0917580,0.7921714
0.0918400,0.7850356
0.0919220,0.7786287
0.0920040,0.7894467
0.0920860,0.7896567
0.0921680,0.7845708
0.0922500,0.7855335
0.0923320,0.7777430
0.0924140,0.7930440
0.0924960,0.7930927
0.0925780,0.7897343
0.0926600,0.7833529
0.0927420,0.7777677
0.0928240,0.7735866
0.0929060,0.7955363
0.0929880,0.7957435
0.0930700,0.7904799
0.0931520,0.7855441
0.0932340,0.8161401
0.0933160,0.7878561
0.0933980,0.7880159
0.0934800,0.8052684
0.0935620,0.7872381
0.0936440,0.7901882
0.0937260,0.7934345
0.0938080,0.7781298
0.0938900,0.7781848
0.0939720,0.7903195
0.0940540,0.7774823
0.0941360,0.7878714
0.0942180,0.7773885
0.0943000,0.7933503
0.0943820,0.7939849
0.0944640,0.7766753
0.0945460,0.7778390
0.0946280,0.7854399
0.0947100,0.7781425
0.0947920,0.7786993
0.0948740,0.7850996
0.0949560,0.7909519
0.0950380,0.7786726
0.0951200,0.7951451
0.0952020,0.7908330
0.0952840,0.7915178
0.0953660,0.7912206
