Time (ps),Radius (nm)
864,6.29263
868,6.29278
872,6.29341
876,6.29184
880,6.29269
884,6.29221
888,6.29324
892,6.29248
896,6.29222
900,6.29242
904,6.29254
908,6.29297
912,6.29268
916,6.29244
920,6.29237
924,6.29277
928,6.29258
932,6.29258
936,6.29251
940,6.2927
944,6.29263
948,6.29252
952,6.29251
956,6.29286
960,6.29265
964,6.29284
968,6.29249
972,6.29279
976,6.29259
980,6.29257
984,6.2927
988,6.29237
992,6.29296
996,6.29255
1000,6.29261
1004,6.29249
1008,6.2926
1012,6.29293
1016,6.29257
1020,6.2928
1024,6.29202
1028,6.29306
1032,6.29255
1036,6.29293
1040,6.29204
1044,6.29266
1048,6.29259
1052,6.2929
1056,6.29265
1060,6.2922
1064,6.29286
1068,6.29266
1072,6.29299
1076,6.29194
1080,6.29269
1084,6.29239
1088,6.29319
1092,6.29252
1096,6.29252
1100,6.29255
1104,6.29278
1108,6.29314
1112,6.29227
1116,6.29247
1120,6.29241
1124,6.2928
1128,6.29267
1132,6.2924
1136,6.2923
1140,6.2928
1144,6.29265
1148,6.2928
1152,6.29233
1156,6.29245
1160,6.29281
1164,6.29272
1168,6.29269
1172,6.29219
1176,6.29272
1180,6.29258
1184,6.29297
1188,6.29234
1192,6.29257
1196,6.29259
1200,6.29299
1204,6.29235
1208,6.29245
1212,6.29238
1216,6.29298
1220,6.29267
1224,6.29242
1228,6.29259
1232,6.29259
1236,6.29308
1240,6.29237
1244,6.29256
1248,6.2924
1252,6.29303
1256,6.29261
1260,6.29259
1264,6.29229
1268,6.29272
1272,6.29292
1276,6.29273
1280,6.29244
1284,6.29236
1288,6.29277
1292,6.29252
1296,6.29275
1300,6.29238
1304,6.29248
1308,6.29275
1312,6.29272
1316,6.29239
1320,6.29243
1324,6.29262
1328,6.29273
1332,6.29255
1336,6.29262
1340,6.29226
1344,6.29268
1348,6.29283
1352,6.29274
1356,6.29249
1360,6.29248
1364,6.29298
1368,6.29232
1372,6.29272
1376,6.29211
1380,6.29303
1384,6.29242
1388,6.29304
1392,6.29208
1396,6.29273
1400,6.2925
1404,6.29252
1408,6.29263
1412,6.29206
1416,6.2932
1420,6.29216
1424,6.29297
1428,6.29186
1432,6.29305
1436,6.29228
1440,6.29283
1444,6.29238
1448,6.29259
1452,6.29279
1456,6.29255
1460,6.29285
1464,6.29206
1468,6.29306
1472,6.29197
1476,6.29322
1480,6.29216
1484,6.2927
1488,6.2925
1492,6.29252
1496,6.29284
1500,6.29223
1504,6.29297
1508,6.29214
1512,6.29322
1516,6.2917
1520,6.29329
1524,6.29193
1528,6.29319
1532,6.29225
1536,6.29236
1540,6.29276
1544,6.29231
1548,6.29328
1552,6.2921
1556,6.29287
1560,6.29215
1564,6.29306
1568,6.29251
1572,6.29261
1576,6.29221
1580,6.29258
1584,6.29274
1588,6.2926
1592,6.29241
1596,6.2924
1600,6.29285
1604,6.29269
1608,6.2925
1612,6.29229
1616,6.29268
1620,6.2925
1624,6.29289
1628,6.2924
1632,6.29206
1636,6.29284
1640,6.29242
1644,6.29292
1648,6.29205
1652,6.29266
1656,6.29238
1660,6.29289
1664,6.29236
1668,6.29212
1672,6.29248
1676,6.2925
1680,6.29275
1684,6.2922
1688,6.29257
1692,6.29254
1696,6.29271
1700,6.29238
1704,6.29246
1708,6.29251
1712,6.29259
1716,6.29259
1720,6.29239
1724,6.29265
1728,6.29232
1732,6.29264
1736,6.29259
1740,6.29236
1744,6.29249
1748,6.2924
1752,6.29268
1756,6.29241
1760,6.29256
1764,6.29258
1768,6.29259
1772,6.29269
1776,6.29224
1780,6.2926
1784,6.29249
1788,6.29272
1792,6.2924
1796,6.29234
1800,6.29269
1804,6.29248
1808,6.29266
1812,6.29229
1816,6.29253
1820,6.29243
1824,6.29274
1828,6.29243
1832,6.29224
1836,6.29271
1840,6.29235
1844,6.29292
1848,6.29206
1852,6.29277
1856,6.29229
1860,6.29273
1864,6.29274
1868,6.29223
1872,6.2927
1876,6.29238
1880,6.29282
1884,6.29234
1888,6.29248
1892,6.29218
1896,6.29277
1900,6.29277
1904,6.29205
1908,6.29273
1912,6.29228
1916,6.29297
1920,6.2924
1924,6.29237
1928,6.29225
1932,6.29276
1936,6.29236
1940,6.29261
1944,6.29214
1948,6.2928
1952,6.29256
1956,6.29251
1960,6.2923
1964,6.29232
1968,6.29282
1972,6.29231
1976,6.29283
1980,6.29216
1984,6.29292
1988,6.29224
1992,6.29307
1996,6.29235
2000,6.29256
2004,6.29258
2008,6.29236
2012,6.29286
2016,6.29197
2020,6.29308
2024,6.29206
2028,6.29308
2032,6.29218
2036,6.29285
2040,6.29231
2044,6.29248
2048,6.29271
2052,6.29219
2056,6.29287
2060,6.2921
2064,6.29308
2068,6.29185
2072,6.29293
2076,6.29197
2080,6.2928
2084,6.29239
2088,6.29239
2092,6.29261
2096,6.29236
2100,6.29281
2104,6.29241
2108,6.29243
2112,6.29227
2116,6.29299
2120,6.2921
2124,6.29292
2128,6.29186
2132,6.29297
2136,6.29224
2140,6.29272
2144,6.29253
2148,6.2923
2152,6.29303
2156,6.29215
2160,6.29306
2164,6.2921
2168,6.29287
2172,6.2924
2176,6.29275
2180,6.29256
2184,6.29212
2188,6.29299
2192,6.29238
2196,6.2931
2200,6.29207
2204,6.2928
2208,6.29229
2212,6.29264
2216,6.29262
2220,6.2924
2224,6.2923
2228,6.29237
2232,6.29284
2236,6.2922
2240,6.29257
2244,6.29222
2248,6.29277
2252,6.29233
2256,6.2927
2260,6.29221
2264,6.29268
2268,6.29242
2272,6.29258
2276,6.29243
2280,6.29238
2284,6.29287
2288,6.29228
2292,6.29275
2296,6.29226
2300,6.29259
2304,6.29229
2308,6.29258
2312,6.29243
2316,6.29248
2320,6.29282
2324,6.2921
2328,6.29304
2332,6.29192
2336,6.29309
2340,6.29226
2344,6.2926
2348,6.29242
2352,6.29265
2356,6.29269
2360,6.29232
2364,6.29257
2368,6.29231
2372,6.29281
2376,6.29237
2380,6.29276
2384,6.29221
2388,6.29268
2392,6.29235
2396,6.29275
2400,6.2923
2404,6.29256
2408,6.29252
2412,6.29248
2416,6.29267
2420,6.29198
2424,6.29301
2428,6.29191
2432,6.29298
2436,6.29203
2440,6.29277
2444,6.29243
2448,6.29263
2452,6.29261
2456,6.29234
2460,6.29271
2464,6.29235
2468,6.29285
2472,6.29223
2476,6.29262
2480,6.29253
2484,6.29267
2488,6.29239
2492,6.29257
2496,6.29241
2500,6.29251
