Time (ps),Temperature
0.000000,99.003136
1.000000,99.159515
2.000000,99.632034
3.000000,100.053108
4.000000,100.324791
5.000000,101.227837
6.000000,100.836166
7.000000,99.995613
8.000000,99.469727
9.000000,98.642937
10.000000,101.004570
