Energy (meV),Resolution
11.85315089612642,0.9310373565619633
11.873116207361726,0.9329317870502135
11.89308151859703,0.9348274388816826
11.913046829832336,0.9367243158844505
11.933012141067643,0.938622421886598
11.952977452302948,0.940521760716205
11.972942763538253,0.9424223362013524
11.992908074773558,0.9443241521701202
12.012873386008863,0.9462271791156452
12.03283869724417,0.9481309675473388
12.052804008479475,0.9500347807600339
12.07276931971478,0.9519378764752455
12.092734630950085,0.9538395124144886
12.11269994218539,0.9557389462992785
12.132665253420697,0.95763543585113
12.152630564656002,0.9595282387915582
12.172595875891307,0.9614166128420784
12.192561187126612,0.9632998157242053
12.212526498361918,0.9651772577748159
12.232491809597224,0.9670504022355847
