Time (ns),Water after lsq fit to Water
0.0184500,1.8789319
0.0185320,1.8785584
0.0186140,1.8594179
0.0186960,1.8589260
0.0187780,1.9002558
0.0188600,1.8890017
0.0189420,1.9345936
0.0190240,1.9060923
0.0191060,1.9076089
0.0191880,1.9079682
0.0192700,1.8748701
0.0193520,1.8949331
0.0194340,1.8591463
0.0195160,1.8598443
0.0195980,1.8611474
0.0196800,1.8588765
0.0197620,1.8719428
0.0198440,1.8868830
0.0199260,1.8604292
0.0200080,1.8766103
0.0200900,1.8780018
0.0201720,1.8894421
0.0202540,1.8820607
0.0203360,1.8405003
0.0204180,1.8521743
0.0205000,1.8535845
0.0205820,1.8528131
0.0206640,1.8382801
0.0207460,1.8666895
0.0208280,1.8899159
0.0209100,1.8761727
0.0209920,1.8775244
0.0210740,1.8784590
0.0211560,1.8843424
0.0212380,1.8794539
0.0213200,1.9174295
0.0214020,1.9090445
0.0214840,1.9098082
0.0215660,1.8960744
0.0216480,1.8977032
0.0217300,1.9052904
0.0218120,1.9011709
0.0218940,1.9017856
0.0219760,1.9236194
0.0220580,1.9421449
0.0221400,1.9490759
0.0222220,1.9689150
0.0223040,1.9493565
0.0223860,1.9504008
0.0224680,1.9575590
0.0225500,1.9394043
0.0226320,1.9220131
0.0227140,1.9350386
0.0227960,1.9366887
0.0228780,1.9436792
0.0229600,1.9449214
0.0230420,1.9434994
0.0231240,1.9303988
0.0232060,1.9373702
0.0232880,1.9389749
0.0233700,1.9220431
0.0234520,1.9198825
0.0235340,1.9215294
0.0236160,1.9381625
0.0236980,1.9389796
0.0237800,1.9415307
0.0238620,1.9464502
0.0239440,1.9770299
0.0240260,1.9708182
0.0241080,1.9849529
0.0241900,1.9859717
0.0242720,1.9478471
0.0243540,1.9431057
0.0244360,1.9437203
0.0245180,1.9066422
0.0246000,1.9234825
0.0246820,1.9248154
0.0247640,1.9153928
0.0248460,1.9543956
0.0249280,1.9708801
0.0250100,1.9655396
0.0250920,1.9661505
0.0251740,1.9910500
0.0252560,1.9765676
0.0253380,1.9818011
0.0254200,1.9925548
0.0255020,1.9786281
0.0255840,1.9801905
0.0256660,1.9845294
0.0257480,1.9597343
0.0258300,1.9088946
0.0259120,1.9175797
0.0259940,1.9164484
0.0260760,1.9123459
0.0261580,1.8979674
0.0262400,1.8991750
0.0263220,1.9307502
0.0264040,1.9431512
0.0264860,1.9439132
0.0265680,1.9342272
0.0266500,1.9009819
0.0267320,1.9726269
0.0268140,1.9416612
0.0268960,1.9445949
0.0269780,1.9413665
0.0270600,1.8902271
0.0271420,1.9269202
0.0272240,1.9305474
0.0273060,1.9113216
0.0273880,1.9117917
0.0274700,1.9231676
0.0275520,1.9567331
0.0276340,1.9276122
0.0277160,1.9383721
0.0277980,1.9387600
0.0278800,1.9213381
0.0279620,1.9443337
0.0280440,1.9168916
0.0281260,1.9555666
0.0282080,1.9262799
0.0282900,1.9268876
0.0283720,1.9273702
0.0284540,1.9901989
0.0285360,1.9892228
0.0286180,1.9864941
0.0287000,1.9975501
0.0287820,1.9977446
0.0288640,2.0213212
0.0289460,2.0523696
0.0290280,2.0223965
0.0291100,2.0476925
0.0291920,2.0471608
0.0292740,2.0327075
0.0293560,2.0403069
0.0294380,2.0457985
0.0295200,2.0551253
0.0296020,2.0249153
0.0296840,2.0234868
0.0297660,2.0496475
0.0298480,2.0284433
0.0299300,2.0280321
0.0300120,2.0404787
0.0300940,2.0411690
0.0301760,2.0198835
0.0302580,1.9967054
0.0303400,2.0014708
0.0304220,2.0165575
0.0305040,2.0174460
0.0305860,2.0192364
0.0306680,2.0110515
0.0307500,2.0152330
0.0308320,2.0049627
0.0309140,2.0312177
0.0309960,2.0344348
0.0310780,2.0324340
0.0311600,2.0390369
0.0312420,2.0195584
0.0313240,2.0163913
0.0314060,2.0063353
0.0314880,2.0092373
0.0315700,2.0050431
0.0316520,2.0211215
0.0317340,1.9774430
0.0318160,1.9908800
0.0318980,1.9918795
0.0319800,2.0044386
0.0320620,1.9955604
0.0321440,2.0081248
0.0322260,2.0260310
0.0323080,2.0076644
0.0323900,2.0061222
0.0324720,2.0409106
0.0325540,2.0496913
0.0326360,2.0361303
0.0327180,2.0531174
0.0328000,2.0258486
0.0328820,2.0269561
0.0329640,2.0107160
0.0330460,2.0363766
0.0331280,2.0367325
0.0332100,2.0426329
0.0332920,2.0441301
0.0333740,2.0452552
0.0334560,2.0478997
0.0335380,2.0610081
0.0336200,2.0624614
0.0337020,2.0504209
0.0337840,2.0502360
0.0338660,2.0523400
0.0339480,2.0085138
0.0340300,2.0355478
0.0341120,2.0197406
0.0341940,2.0191678
0.0342760,2.0203523
0.0343580,2.0105390
0.0344400,2.0589206
0.0345220,2.0163748
0.0346040,2.0366677
0.0346860,2.0377389
0.0347680,2.0152384
0.0348500,2.0198997
0.0349320,2.0272662
0.0350140,2.0365659
0.0350960,2.0362447
0.0351780,2.0226839
0.0352600,2.0236321
0.0353420,2.0380613
0.0354240,2.0144574
0.0355060,2.0443129
0.0355880,2.0433069
0.0356700,2.0667666
0.0357520,2.0432320
0.0358340,2.0448319
0.0359160,2.0592924
0.0359980,2.0607220
0.0360800,2.0506491
0.0361620,2.0679096
0.0362440,2.0428153
0.0363260,2.0528352
0.0364080,2.0658424
0.0364900,2.0675514
0.0365720,2.0543940
0.0366540,2.0611807
0.0367360,2.0562046
0.0368180,2.0650009
0.0369000,2.0722416
0.0369820,2.0725510
0.0370640,2.0591369
0.0371460,2.0734732
0.0372280,2.0683352
0.0373100,2.0763395
0.0373920,2.0780403
0.0374740,2.0584456
0.0375560,2.0840808
0.0376380,2.0952548
0.0377200,2.0965549
0.0378020,2.0966383
0.0378840,2.0971322
0.0379660,2.0887973
0.0380480,2.1124926
0.0381300,2.1046003
0.0382120,2.0733955
0.0382940,2.0752201
0.0383760,2.0700928
0.0384580,2.0660267
0.0385400,2.0777789
0.0386220,2.0710161
0.0387040,2.1025530
0.0387860,2.1030181
0.0388680,2.1322600
0.0389500,2.1416567
0.0390320,2.1382908
0.0391140,2.1307618
0.0391960,2.1310618
0.0392780,2.1297494
0.0393600,2.1374601
0.0394420,2.1475427
0.0395240,2.1484405
0.0396060,2.1441641
0.0396880,2.1448593
0.0397700,2.1527708
0.0398520,2.1446553
0.0399340,2.1255766
0.0400160,2.1106919
0.0400980,2.1104215
0.0401800,2.0896800
0.0402620,2.1456028
0.0403440,2.1328009
0.0404260,2.1479090
0.0405080,2.1542473
0.0405900,2.1553634
0.0406720,2.1311343
0.0407540,2.0926692
0.0408360,2.0889435
0.0409180,2.1258238
0.0410000,2.1245198
0.0410820,2.1228075
0.0411640,2.1570115
0.0412460,2.1650414
0.0413280,2.1744162
0.0414100,2.1743185
0.0414920,2.1736251
0.0415740,2.1325747
0.0416560,2.1619463
0.0417380,2.1647733
0.0418200,2.1779987
0.0419020,2.2110681
0.0419840,2.2120571
0.0420660,2.2051308
0.0421480,2.1942411
0.0422300,2.1876297
0.0423120,2.1782133
0.0423940,2.1785933
0.0424760,2.1823085
0.0425580,2.1822711
0.0426400,2.2207271
0.0427220,2.2105950
0.0428040,2.1815839
0.0428860,2.1848260
0.0429680,2.1942973
0.0430500,2.1911585
0.0431320,2.2177774
0.0432140,2.2189458
0.0432960,2.2183828
0.0433780,2.2322475
0.0434600,2.2512973
0.0435420,2.2735612
0.0436240,2.2844115
0.0437060,2.2598686
0.0437880,2.2594634
0.0438700,2.2110712
0.0439520,2.2022520
0.0440340,2.2288896
0.0441160,2.2227698
0.0441980,2.2232873
0.0442800,2.2115276
0.0443620,2.2077337
0.0444440,2.2326675
0.0445260,2.2143043
0.0446080,2.2159348
0.0446900,2.2151134
0.0447720,2.2242721
0.0448540,2.2191985
0.0449360,2.2206752
0.0450180,2.2169379
0.0451000,2.2394379
0.0451820,2.2404918
0.0452640,2.2530243
0.0453460,2.2490208
0.0454280,2.2453569
0.0455100,2.2455617
0.0455920,2.2468728
0.0456740,2.2396848
0.0457560,2.2566273
0.0458380,2.2481617
0.0459200,2.2533874
0.0460020,2.2717215
0.0460840,2.2713528
0.0461660,2.2850156
0.0462480,2.2994454
0.0463300,2.3121985
0.0464120,2.2904367
0.0464940,2.2933837
0.0465760,2.2869914
0.0466580,2.2774536
0.0467400,2.2684858
0.0468220,2.2637124
0.0469040,2.2506173
0.0469860,2.2505872
0.0470680,2.2507809
0.0471500,2.2594220
0.0472320,2.2627503
0.0473140,2.2416854
0.0473960,2.2424016
0.0474780,2.2664805
0.0475600,2.2585921
0.0476420,2.2634905
0.0477240,2.2839497
0.0478060,2.2513135
0.0478880,2.2512095
0.0479700,2.2509804
0.0480520,2.2708956
0.0481340,2.2694675
0.0482160,2.2698070
0.0482980,2.2707862
0.0483800,2.2625715
0.0484620,2.2694689
0.0485440,2.2664067
0.0486260,2.2626605
0.0487080,2.2686856
0.0487900,2.2692368
0.0488720,2.3118837
0.0489540,2.3042337
0.0490360,2.2974893
0.0491180,2.2748599
0.0492000,2.2761661
0.0492820,2.2771136
0.0493640,2.2760771
0.0494460,2.3015648
0.0495280,2.2989299
0.0496100,2.2998245
0.0496920,2.2998452
0.0497740,2.3002439
0.0498560,2.2956340
0.0499380,2.3279474
0.0500200,2.3354197
0.0501020,2.3090118
0.0501840,2.3109563
0.0502660,2.3173195
0.0503480,2.3238096
0.0504300,2.3147144
0.0505120,2.2797554
0.0505940,2.2795494
0.0506760,2.2670599
0.0507580,2.2858194
0.0508400,2.3021464
0.0509220,2.3136556
0.0510040,2.2748522
0.0510860,2.2765239
0.0511680,2.2857878
0.0512500,2.3034717
0.0513320,2.2963702
0.0514140,2.2962751
0.0514960,2.2970490
0.0515780,2.3099841
0.0516600,2.2940149
0.0517420,2.2975812
0.0518240,2.3049211
0.0519060,2.3058474
0.0519880,2.3056029
0.0520700,2.3098732
0.0521520,2.3228545
0.0522340,2.3084556
0.0523160,2.3087201
0.0523980,2.3086153
0.0524800,2.2980880
0.0525620,2.2719500
0.0526440,2.2945507
0.0527260,2.2981651
0.0528080,2.2988149
0.0528900,2.2985408
0.0529720,2.2879261
0.0530540,2.2663284
0.0531360,2.2504765
0.0532180,2.2822680
0.0533000,2.2745340
0.0533820,2.2766815
0.0534640,2.2687504
0.0535460,2.2599114
0.0536280,2.2766386
0.0537100,2.2841916
0.0537920,2.2837427
0.0538740,2.3118173
0.0539560,2.2612352
0.0540380,2.2685993
0.0541200,2.2539999
0.0542020,2.2353423
0.0542840,2.2357976
0.0543660,2.2651847
0.0544480,2.2720527
0.0545300,2.2646564
0.0546120,2.2777593
0.0546940,2.2781827
0.0547760,2.2740111
0.0548580,2.2914305
0.0549400,2.2502354
0.0550220,2.2710861
0.0551040,2.2703589
0.0551860,2.2721741
0.0552680,2.2938455
0.0553500,2.2861221
0.0554320,2.2782157
0.0555140,2.2799477
0.0555960,2.2807534
0.0556780,2.2797133
0.0557600,2.2619372
0.0558420,2.2447577
0.0559240,2.2815814
0.0560060,2.2808127
0.0560880,2.2800255
0.0561700,2.3029349
0.0562520,2.2797582
0.0563340,2.3091184
0.0564160,2.3069678
0.0564980,2.3076989
0.0565800,2.3012413
0.0566620,2.3110600
0.0567440,2.2752128
0.0568260,2.3024681
0.0569080,2.2924505
0.0569900,2.2936633
0.0570720,2.2937283
0.0571540,2.2894080
0.0572360,2.3038875
0.0573180,2.3111316
0.0574000,2.3447295
0.0574820,2.3441089
0.0575640,2.3426743
0.0576460,2.3509793
0.0577280,2.3429066
0.0578100,2.3204897
0.0578920,2.3213876
0.0579740,2.3332279
0.0580560,2.3231900
0.0581380,2.3507280
0.0582200,2.3592532
0.0583020,2.3363783
0.0583840,2.3377441
0.0584660,2.3546894
0.0585480,2.3632646
0.0586300,2.3655556
0.0587120,2.3618970
0.0587940,2.3625376
0.0588760,2.3719950
0.0589580,2.3716776
0.0590400,2.3443236
0.0591220,2.3591332
0.0592040,2.3366570
0.0592860,2.3385747
0.0593680,2.3552626
0.0594500,2.3541829
0.0595320,2.3806397
0.0596140,2.3774511
0.0596960,2.3776526
0.0597780,2.3879884
0.0598600,2.3817811
0.0599420,2.3645543
0.0600240,2.3978789
0.0601060,2.3789247
0.0601880,2.3806637
0.0602700,2.3785372
0.0603520,2.3461698
0.0604340,2.3612498
0.0605160,2.3440762
0.0605980,2.3439348
0.0606800,2.3766091
0.0607620,2.4035963
0.0608440,2.4033511
0.0609260,2.4073167
0.0610080,2.4117396
0.0610900,2.4105010
0.0611720,2.3931117
0.0612540,2.4084653
0.0613360,2.4096528
0.0614180,2.4096051
0.0615000,2.3951367
0.0615820,2.3954410
0.0616640,2.3899086
0.0617460,2.3878969
0.0618280,2.3790573
0.0619100,2.3781246
0.0619920,2.3781701
0.0620740,2.3783588
0.0621560,2.4096294
0.0622380,2.4105404
0.0623200,2.4192631
0.0624020,2.4098036
0.0624840,2.4106034
0.0625660,2.3943233
0.0626480,2.3767069
0.0627300,2.3558890
0.0628120,2.3722632
0.0628940,2.3729157
0.0629760,2.3920447
0.0630580,2.3995927
0.0631400,2.4010027
0.0632220,2.3924364
0.0633040,2.4006760
0.0633860,2.4002328
0.0634680,2.3941164
0.0635500,2.4230470
0.0636320,2.4058925
0.0637140,2.3978070
0.0637960,2.3997482
0.0638780,2.4294076
0.0639600,2.4348484
0.0640420,2.4281034
0.0641240,2.4442908
0.0642060,2.4476405
0.0642880,2.4513428
0.0643700,2.4237741
0.0644520,2.4155275
0.0645340,2.4250804
0.0646160,2.3951316
0.0646980,2.3935766
0.0647800,2.4044399
0.0648620,2.4050781
0.0649440,2.4341537
0.0650260,2.4106486
0.0651080,2.4271435
0.0651900,2.4268326
0.0652720,2.4319210
0.0653540,2.4562204
0.0654360,2.4318123
0.0655180,2.4649210
0.0656000,2.4619742
0.0656820,2.4639092
0.0657640,2.4481500
0.0658460,2.4537707
0.0659280,2.4533326
0.0660100,2.4449938
0.0660920,2.4461370
0.0661740,2.4634037
0.0662560,2.4522663
0.0663380,2.4437594
0.0664200,2.4154877
0.0665020,2.4253760
0.0665840,2.4256298
0.0666660,2.3875159
0.0667480,2.4144412
0.0668300,2.3938952
0.0669120,2.4258207
0.0669940,2.4252077
0.0670760,2.3886098
0.0671580,2.4283721
0.0672400,2.4460152
0.0673220,2.4104996
0.0674040,2.3994800
0.0674860,2.3988573
0.0675680,2.4257058
0.0676500,2.4158401
0.0677320,2.4200757
0.0678140,2.4276152
0.0678960,2.4285610
0.0679780,2.4190367
0.0680600,2.4347872
0.0681420,2.4245126
0.0682240,2.4262490
0.0683060,2.4335900
0.0683880,2.4343948
0.0684700,2.4247375
0.0685520,2.4716744
0.0686340,2.4637680
0.0687160,2.4592525
0.0687980,2.4578710
0.0688800,2.4362846
0.0689620,2.4276641
0.0690440,2.4493873
0.0691260,2.4506464
0.0692080,2.4337095
0.0692900,2.4350055
0.0693720,2.4488670
0.0694540,2.4451119
0.0695360,2.4454293
0.0696180,2.4557083
0.0697000,2.4510356
0.0697820,2.4505867
0.0698640,2.4681180
0.0699460,2.4723742
0.0700280,2.4586009
0.0701100,2.4526439
0.0701920,2.4520722
0.0702740,2.4298055
0.0703560,2.4506431
0.0704380,2.4496091
0.0705200,2.4495208
0.0706020,2.4647484
0.0706840,2.4625936
0.0707660,2.4630535
0.0708480,2.4529934
0.0709300,2.4533834
0.0710120,2.4470288
0.0710940,2.4457915
0.0711760,2.4293951
0.0712580,2.4604750
0.0713400,2.4747123
0.0714220,2.4669086
0.0715040,2.4877744
0.0715860,2.4881378
0.0716680,2.4578198
0.0717500,2.4625036
0.0718320,2.4691833
0.0719140,2.4601852
0.0719960,2.4620759
0.0720780,2.4422782
0.0721600,2.4657811
0.0722420,2.4702897
0.0723240,2.4702805
0.0724060,2.4704012
0.0724880,2.4704692
0.0725700,2.4697983
0.0726520,2.4575025
0.0727340,2.4741613
0.0728160,2.4946290
0.0728980,2.4945859
0.0729800,2.4819720
0.0730620,2.4895508
0.0731440,2.4683211
0.0732260,2.5067366
0.0733080,2.4703932
0.0733900,2.4706342
0.0734720,2.4802220
0.0735540,2.4981799
0.0736360,2.4951015
0.0737180,2.4888339
0.0738000,2.4731262
0.0738820,2.4736167
0.0739640,2.4952674
0.0740460,2.4669828
0.0741280,2.4694943
0.0742100,2.4763818
0.0742920,2.4756501
0.0743740,2.4624137
0.0744560,2.4588361
0.0745380,2.4509569
0.0746200,2.4770008
0.0747020,2.4986287
0.0747840,2.4993560
0.0748660,2.5001600
0.0749480,2.5206030
0.0750300,2.5373659
0.0751120,2.5170303
0.0751940,2.5182391
0.0752760,2.5205877
0.0753580,2.5192761
0.0754400,2.5103260
0.0755220,2.4953633
0.0756040,2.5205920
0.0756860,2.5190903
0.0757680,2.5275153
0.0758500,2.5109727
0.0759320,2.5228131
0.0760140,2.5080851
0.0760960,2.5087057
0.0761780,2.4942154
0.0762600,2.4953597
0.0763420,2.5081146
0.0764240,2.5013911
0.0765060,2.5119117
0.0765880,2.5136223
0.0766700,2.4989027
0.0767520,2.5209678
0.0768340,2.5290127
0.0769160,2.5280454
0.0769980,2.5291111
0.0770800,2.5360061
0.0771620,2.5198170
0.0772440,2.5309675
0.0773260,2.5046831
0.0774080,2.5235632
0.0774900,2.5224775
0.0775720,2.4928333
0.0776540,2.5067905
0.0777360,2.5104578
0.0778180,2.4812055
0.0779000,2.4973128
0.0779820,2.4984906
0.0780640,2.5058493
0.0781460,2.5020757
0.0782280,2.4761038
0.0783100,2.5009769
0.0783920,2.5015884
0.0784740,2.5016795
0.0785560,2.5117447
0.0786380,2.5324565
0.0787200,2.5279952
0.0788020,2.5591385
0.0788840,2.5606991
0.0789660,2.5557743
0.0790480,2.5565794
0.0791300,2.5297723
0.0792120,2.5295176
0.0792940,2.5305277
0.0793760,2.5535996
0.0794580,2.5337087
0.0795400,2.5206624
0.0796220,2.5278100
0.0797040,2.5486616
0.0797860,2.5506297
0.0798680,2.5504962
0.0799500,2.5530473
0.0800320,2.5606229
0.0801140,2.5761661
0.0801960,2.5757830
0.0802780,2.5569520
0.0803600,2.5673460
0.0804420,2.5990608
0.0805240,2.6212377
0.0806060,2.5910543
0.0806880,2.5909757
0.0807700,2.6101056
0.0808520,2.5994269
0.0809340,2.6302136
0.0810160,2.6350135
0.0810980,2.6354539
0.0811800,2.6096769
0.0812620,2.6138220
0.0813440,2.6406800
0.0814260,2.6420231
0.0815080,2.6297080
0.0815900,2.6289184
0.0816720,2.6191770
0.0817540,2.6282498
0.0818360,2.6476818
0.0819180,2.6383334
0.0820000,2.6412667
0.0820820,2.6425327
0.0821640,2.6120525
0.0822460,2.6254347
0.0823280,2.6151483
0.0824100,2.5934839
0.0824920,2.5925328
0.0825740,2.5867942
0.0826560,2.5749683
0.0827380,2.5777865
0.0828200,2.5949133
0.0829020,2.6078573
0.0829840,2.6067095
0.0830660,2.5970255
0.0831480,2.6294596
0.0832300,2.5983367
0.0833120,2.5989663
0.0833940,2.6015198
0.0834760,2.6057784
0.0835580,2.6029107
0.0836400,2.5889611
0.0837220,2.5888701
0.0838040,2.6141630
0.0838860,2.6139673
0.0839680,2.6053800
0.0840500,2.6108502
0.0841320,2.6168206
0.0842140,2.6064490
0.0842960,2.6080003
0.0843780,2.6347637
0.0844600,2.6271414
0.0845420,2.6161731
0.0846240,2.6048690
0.0847060,2.6187745
0.0847880,2.6203065
0.0848700,2.6160143
0.0849520,2.6461136
0.0850340,2.6243313
0.0851160,2.6228717
0.0851980,2.6241471
0.0852800,2.6129383
0.0853620,2.6030254
0.0854440,2.6255317
0.0855260,2.6346561
0.0856080,2.6273618
0.0856900,2.6293052
0.0857720,2.6179725
0.0858540,2.6132377
0.0859360,2.6325485
0.0860180,2.6272656
0.0861000,2.6724311
0.0861820,2.6726781
0.0862640,2.6594258
0.0863460,2.6455323
0.0864280,2.6810578
0.0865100,2.6802925
0.0865920,2.6816728
0.0866740,2.6778784
0.0867560,2.6722939
0.0868380,2.6560958
0.0869200,2.6808640
0.0870020,2.6891030
0.0870840,2.6898445
0.0871660,2.6644062
0.0872480,2.6623830
0.0873300,2.6543131
0.0874120,2.6782307
0.0874940,2.6779114
0.0875760,2.6587305
0.0876580,2.6563246
0.0877400,2.6430370
0.0878220,2.6416515
0.0879040,2.6268046
0.0879860,2.6269324
0.0880680,2.6171166
0.0881500,2.6311939
0.0882320,2.6062185
0.0883140,2.6074089
0.0883960,2.6086403
0.0884780,2.5900644
0.0885600,2.5793745
0.0886420,2.6039318
0.0887240,2.5912507
0.0888060,2.5776154
0.0888880,2.5778589
0.0889700,2.5830184
0.0890520,2.5999246
0.0891340,2.6081144
0.0892160,2.6080835
0.0892980,2.6090873
0.0893800,2.6033598
0.0894620,2.6266521
0.0895440,2.6178747
0.0896260,2.6231521
0.0897080,2.6144895
0.0897900,2.6146175
0.0898720,2.6019523
0.0899540,2.6076963
0.0900360,2.5913375
0.0901180,2.6099605
0.0902000,2.6411164
0.0902820,2.6446833
0.0903640,2.6578722
0.0904460,2.6226671
0.0905280,2.6209964
0.0906100,2.6372363
0.0906920,2.6390154
0.0907740,2.6190496
0.0908560,2.6446102
0.0909380,2.6391453
0.0910200,2.6346693
0.0911020,2.6209880
0.0911840,2.6198459
0.0912660,2.6333728
0.0913480,2.6038331
0.0914300,2.5919486
0.0915120,2.6075168
0.0915940,2.6095961
0.0916760,2.6345522
0.0917580,2.6094219
0.0918400,2.6156893
0.0919220,2.6185354
0.0920040,2.6135681
0.0920860,2.6141370
0.0921680,2.6163807
0.0922500,2.6156934
0.0923320,2.6632971
0.0924140,2.6456830
0.0924960,2.6474160
0.0925780,2.6378414
0.0926600,2.6458920
0.0927420,2.6695980
0.0928240,2.6582541
0.0929060,2.6464788
0.0929880,2.6451771
0.0930700,2.6673251
0.0931520,2.6704219
0.0932340,2.6407758
0.0933160,2.6476460
0.0933980,2.6483483
0.0934800,2.6414695
0.0935620,2.6415048
0.0936440,2.6401531
0.0937260,2.6473844
0.0938080,2.6212686
0.0938900,2.6228609
0.0939720,2.6152521
0.0940540,2.6060418
0.0941360,2.6098591
0.0942180,2.6136747
0.0943000,2.6073169
0.0943820,2.6078209
0.0944640,2.6103337
0.0945460,2.5991103
0.0946280,2.5968919
0.0947100,2.6413344
0.0947920,2.6419508
0.0948740,2.6393606
0.0949560,2.6505691
0.0950380,2.6585952
0.0951200,2.6830471
0.0952020,2.6436629
0.0952840,2.6429904
