Time (ps),Temperature
0.000000,302.299957
1.000000,297.075775
2.000000,301.972870
3.000000,299.145203
4.000000,299.407501
5.000000,299.344879
6.000000,300.641510
7.000000,299.997314
8.000000,301.635956
9.000000,299.228882
10.000000,299.364319
