Time (ns),Water after lsq fit to Water
0.0012950,1.0090388
0.0013000,1.0874377
0.0013050,1.0875130
0.0013100,1.0875901
0.0013150,1.0876722
0.0013200,1.0877577
0.0013250,1.0878449
0.0013300,1.0879318
0.0013350,1.0880176
0.0013400,1.0881033
0.0013450,1.0881928
0.0013500,1.0882903
0.0013550,1.0883992
0.0013600,1.0885262
0.0013650,1.0886761
0.0013700,1.0888493
0.0013750,1.0890433
0.0013800,1.0892527
0.0013850,1.0894708
0.0013900,1.0896911
0.0013950,1.0899073
0.0014000,1.0888659
0.0014050,1.0890398
0.0014100,1.0892137
0.0014150,1.0893848
0.0014200,1.0895503
0.0014250,1.0897118
0.0014300,1.0898744
0.0014350,1.0900429
0.0014400,1.0902182
0.0014450,1.0903976
0.0014500,1.0905791
0.0014550,1.0907592
0.0014600,1.0909319
0.0014650,1.0910967
0.0014700,1.0912599
0.0014750,1.0914272
0.0014800,1.0916042
0.0014850,1.0917981
0.0014900,1.0920113
0.0014950,1.0922383
0.0015000,1.0658365
0.0015050,1.0660673
0.0015100,1.0662957
0.0015150,1.0665132
0.0015200,1.0667140
0.0015250,1.0668999
0.0015300,1.0670743
0.0015350,1.0672351
0.0015400,1.0673785
0.0015450,1.0675090
0.0015500,1.0676330
0.0015550,1.0677564
0.0015600,1.0678863
0.0015650,1.0680318
0.0015700,1.0682004
0.0015750,1.0683930
0.0015800,1.0686087
0.0015850,1.0688493
0.0015900,1.0691133
0.0015950,1.0693948
0.0016000,1.0696571
0.0016050,1.0699204
0.0016100,1.0701915
0.0016150,1.0704644
0.0016200,1.0707347
0.0016250,1.0710022
0.0016300,1.0712630
0.0016350,1.0715107
0.0016400,1.0717436
0.0016450,1.0719614
0.0016500,1.0721604
0.0016550,1.0723408
0.0016600,1.0725059
0.0016650,1.0726618
0.0016700,1.0728127
0.0016750,1.0729600
0.0016800,1.0731043
0.0016850,1.0732474
0.0016900,1.0733890
0.0016950,1.0735273
0.0017000,1.0461097
0.0017050,1.0462531
0.0017100,1.0463982
0.0017150,1.0465467
0.0017200,1.0466983
0.0017250,1.0468491
0.0017300,1.0469955
0.0017350,1.0471396
0.0017400,1.0472893
0.0017450,1.0474524
0.0017500,1.0476327
0.0017550,1.0478344
0.0017600,1.0480614
0.0017650,1.0483096
0.0017700,1.0485674
0.0017750,1.0488271
0.0017800,1.0490907
0.0017850,1.0493586
0.0017900,1.0496257
0.0017950,1.0498901
0.0018000,1.1007363
0.0018050,1.1009027
0.0018100,1.1010740
0.0018150,1.1012498
0.0018200,1.1014350
0.0018250,1.1016355
0.0018300,1.1018476
0.0018350,1.1020649
0.0018400,1.1022874
0.0018450,1.1025124
0.0018500,1.1027298
0.0018550,1.1029335
0.0018600,1.1031278
0.0018650,1.1033197
0.0018700,1.1035135
0.0018750,1.1037128
0.0018800,1.1039231
0.0018850,1.1041468
0.0018900,1.1043804
0.0018950,1.1046195
0.0019000,1.0976627
0.0019050,1.0978389
0.0019100,1.0980228
0.0019150,1.0982117
0.0019200,1.0984074
0.0019250,1.0986124
0.0019300,1.0988236
0.0019350,1.0990358
0.0019400,1.0992500
0.0019450,1.0994674
0.0019500,1.0996846
0.0019550,1.0998999
0.0019600,1.1001190
0.0019650,1.1003470
0.0019700,1.1005840
0.0019750,1.1008293
0.0019800,1.1010837
0.0019850,1.1013491
0.0019900,1.1016211
0.0019950,1.1018912
0.0020000,1.0765718
0.0020050,1.0767367
0.0020100,1.0769028
0.0020150,1.0770679
0.0020200,1.0772329
0.0020250,1.0774032
0.0020300,1.0775840
0.0020350,1.0777771
0.0020400,1.0779800
0.0020450,1.0781894
0.0020500,1.0784032
0.0020550,1.0786232
0.0020600,1.0788499
0.0020650,1.0790812
0.0020700,1.0793140
0.0020750,1.0795480
0.0020800,1.0797837
0.0020850,1.0800201
0.0020900,1.0802550
0.0020950,1.0804892
0.0021000,1.1309968
0.0021050,1.1311440
0.0021100,1.1313079
0.0021150,1.1314918
0.0021200,1.1316934
0.0021250,1.1319041
0.0021300,1.1321142
0.0021350,1.1323185
0.0021400,1.1325177
0.0021450,1.1327144
0.0021500,1.1329100
0.0021550,1.1331068
0.0021600,1.1333089
0.0021650,1.1335207
0.0021700,1.1337458
0.0021750,1.1339854
0.0021800,1.1342377
0.0021850,1.1345002
0.0021900,1.1347689
0.0021950,1.1350369
0.0022000,1.1591458
0.0022050,1.1594083
0.0022100,1.1596665
0.0022150,1.1599166
0.0022200,1.1601571
0.0022250,1.1603898
0.0022300,1.1606156
0.0022350,1.1608325
0.0022400,1.1610430
0.0022450,1.1612543
0.0022500,1.1614678
0.0022550,1.1616760
0.0022600,1.1618719
0.0022650,1.1620574
0.0022700,1.1622321
0.0022750,1.1623885
0.0022800,1.1625268
0.0022850,1.1626560
0.0022900,1.1627817
0.0022950,1.1629015
0.0023000,1.2001229
0.0023050,1.2001752
0.0023100,1.2002369
0.0023150,1.2003063
0.0023200,1.2003826
0.0023250,1.2004689
0.0023300,1.2005661
0.0023350,1.2006724
0.0023400,1.2007860
0.0023450,1.2009076
0.0023500,1.2010402
0.0023550,1.2011863
0.0023600,1.2013497
0.0023650,1.2015327
0.0023700,1.2017336
0.0023750,1.2019479
0.0023800,1.2021721
0.0023850,1.2024043
0.0023900,1.2026391
0.0023950,1.2028692
0.0024000,1.2030938
0.0024050,1.2033158
0.0024100,1.2035391
0.0024150,1.2037676
0.0024200,1.2040054
0.0024250,1.2042582
0.0024300,1.2045270
0.0024350,1.2048094
0.0024400,1.2051048
0.0024450,1.2054108
0.0024500,1.2057246
0.0024550,1.2060454
0.0024600,1.2063747
0.0024650,1.2067154
0.0024700,1.2070686
0.0024750,1.2074324
0.0024800,1.2077997
0.0024850,1.2081591
0.0024900,1.2084989
0.0024950,1.2088155
0.0025000,1.1626754
0.0025050,1.1628860
0.0025100,1.1630781
0.0025150,1.1632537
0.0025200,1.1634160
0.0025250,1.1635695
0.0025300,1.1637189
0.0025350,1.1638675
0.0025400,1.1640167
0.0025450,1.1641665
0.0025500,1.1643145
0.0025550,1.1644588
0.0025600,1.1646029
0.0025650,1.1647551
0.0025700,1.1649216
0.0025750,1.1651029
0.0025800,1.1652962
0.0025850,1.1655026
0.0025900,1.1657227
0.0025950,1.1659504
0.0026000,1.1659889
0.0026050,1.1662025
0.0026100,1.1664217
0.0026150,1.1666441
0.0026200,1.1668708
0.0026250,1.1671045
0.0026300,1.1673421
0.0026350,1.1675783
0.0026400,1.1678130
0.0026450,1.1680484
0.0026500,1.1682818
0.0026550,1.1685058
0.0026600,1.1687176
0.0026650,1.1689208
0.0026700,1.1691157
0.0026750,1.1692980
0.0026800,1.1694669
0.0026850,1.1696249
0.0026900,1.1697751
0.0026950,1.1699216
0.0027000,1.1495192
0.0027050,1.1496706
0.0027100,1.1498236
0.0027150,1.1499767
0.0027200,1.1501288
0.0027250,1.1502783
0.0027300,1.1504221
0.0027350,1.1505573
0.0027400,1.1506838
0.0027450,1.1508031
0.0027500,1.1509155
0.0027550,1.1510219
0.0027600,1.1511278
0.0027650,1.1512416
0.0027700,1.1513675
0.0027750,1.1515061
0.0027800,1.1516581
0.0027850,1.1518237
0.0027900,1.1520050
0.0027950,1.1521997
0.0028000,1.1273774
0.0028050,1.1275945
0.0028100,1.1278172
0.0028150,1.1280414
0.0028200,1.1282666
0.0028250,1.1284940
0.0028300,1.1287208
0.0028350,1.1289422
0.0028400,1.1291571
0.0028450,1.1293669
0.0028500,1.1295757
0.0028550,1.1297826
0.0028600,1.1299816
0.0028650,1.1301734
0.0028700,1.1303600
0.0028750,1.1305391
0.0028800,1.1307094
0.0028850,1.1308750
0.0028900,1.1310377
0.0028950,1.1311921
0.0029000,1.1664076
0.0029050,1.1664981
0.0029100,1.1665927
0.0029150,1.1666960
0.0029200,1.1668096
0.0029250,1.1669366
0.0029300,1.1670788
0.0029350,1.1672319
0.0029400,1.1673897
0.0029450,1.1675533
0.0029500,1.1677272
0.0029550,1.1679092
0.0029600,1.1680936
0.0029650,1.1682799
0.0029700,1.1684725
0.0029750,1.1686714
0.0029800,1.1688699
0.0029850,1.1690660
0.0029900,1.1692672
0.0029950,1.1694803
0.0030000,1.2519197
0.0030050,1.2520830
0.0030100,1.2522699
0.0030150,1.2524772
0.0030200,1.2526949
0.0030250,1.2529143
0.0030300,1.2531298
0.0030350,1.2533364
0.0030400,1.2535288
0.0030450,1.2537021
0.0030500,1.2538596
0.0030550,1.2540072
0.0030600,1.2541487
0.0030650,1.2542872
0.0030700,1.2544269
0.0030750,1.2545683
0.0030800,1.2547068
0.0030850,1.2548406
0.0030900,1.2549729
0.0030950,1.2551045
0.0031000,1.2561080
0.0031050,1.2562415
0.0031100,1.2563729
0.0031150,1.2565004
0.0031200,1.2566191
0.0031250,1.2567312
0.0031300,1.2568440
0.0031350,1.2569634
0.0031400,1.2570928
0.0031450,1.2572347
0.0031500,1.2573898
0.0031550,1.2575568
0.0031600,1.2577311
0.0031650,1.2579076
0.0031700,1.2580834
0.0031750,1.2582564
0.0031800,1.2584217
0.0031850,1.2585744
0.0031900,1.2587144
0.0031950,1.2588447
0.0032000,1.2344921
0.0032050,1.2345717
0.0032100,1.2346547
0.0032150,1.2347402
0.0032200,1.2348261
0.0032250,1.2349083
0.0032300,1.2349845
0.0032350,1.2350551
0.0032400,1.2351202
0.0032450,1.2351788
0.0032500,1.2352304
0.0032550,1.2352735
0.0032600,1.2353066
0.0032650,1.2353309
0.0032700,1.2353489
0.0032750,1.2353646
0.0032800,1.2353796
0.0032850,1.2353928
0.0032900,1.2354041
0.0032950,1.2354159
0.0033000,1.2568483
0.0033050,1.2568198
0.0033100,1.2567959
0.0033150,1.2567842
0.0033200,1.2567877
0.0033250,1.2568068
0.0033300,1.2568423
0.0033350,1.2568957
0.0033400,1.2569635
0.0033450,1.2570381
0.0033500,1.2571129
0.0033550,1.2571867
0.0033600,1.2572567
0.0033650,1.2573178
0.0033700,1.2573679
0.0033750,1.2574098
0.0033800,1.2574450
0.0033850,1.2574730
0.0033900,1.2574969
0.0033950,1.2575235
0.0034000,1.2575549
0.0034050,1.2575886
0.0034100,1.2576242
0.0034150,1.2576639
0.0034200,1.2577080
0.0034250,1.2577564
0.0034300,1.2578116
0.0034350,1.2578748
0.0034400,1.2579429
0.0034450,1.2580096
0.0034500,1.2580693
0.0034550,1.2581206
0.0034600,1.2581657
0.0034650,1.2582053
0.0034700,1.2582389
0.0034750,1.2582662
0.0034800,1.2582881
0.0034850,1.2583042
0.0034900,1.2583150
0.0034950,1.2583245
0.0035000,1.3180026
0.0035050,1.3179773
0.0035100,1.3179648
0.0035150,1.3179686
0.0035200,1.3179877
0.0035250,1.3180175
0.0035300,1.3180546
0.0035350,1.3180978
0.0035400,1.3181475
0.0035450,1.3182047
0.0035500,1.3182717
0.0035550,1.3183545
0.0035600,1.3184543
0.0035650,1.3185681
0.0035700,1.3186973
0.0035750,1.3188446
0.0035800,1.3190062
0.0035850,1.3191751
0.0035900,1.3193483
0.0035950,1.3195233
0.0036000,1.3202378
0.0036050,1.3203586
0.0036100,1.3204790
0.0036150,1.3205966
0.0036200,1.3207105
0.0036250,1.3208198
0.0036300,1.3209199
0.0036350,1.3210075
0.0036400,1.3210829
0.0036450,1.3211486
0.0036500,1.3212090
0.0036550,1.3212684
0.0036600,1.3213301
0.0036650,1.3213965
0.0036700,1.3214691
0.0036750,1.3215492
0.0036800,1.3216357
0.0036850,1.3217285
0.0036900,1.3218295
0.0036950,1.3219390
0.0037000,1.3145249
0.0037050,1.3146338
0.0037100,1.3147531
0.0037150,1.3148806
0.0037200,1.3150111
0.0037250,1.3151422
0.0037300,1.3152722
0.0037350,1.3154016
0.0037400,1.3155334
0.0037450,1.3156701
0.0037500,1.3158122
0.0037550,1.3159632
0.0037600,1.3161275
0.0037650,1.3163037
0.0037700,1.3164861
0.0037750,1.3166700
0.0037800,1.3168493
0.0037850,1.3170172
0.0037900,1.3171690
0.0037950,1.3173037
0.0038000,1.3200108
0.0038050,1.3200424
0.0038100,1.3200698
0.0038150,1.3200994
0.0038200,1.3201363
0.0038250,1.3201824
0.0038300,1.3202382
0.0038350,1.3203048
0.0038400,1.3203822
0.0038450,1.3204661
0.0038500,1.3205513
0.0038550,1.3206369
0.0038600,1.3207221
0.0038650,1.3208027
0.0038700,1.3208763
0.0038750,1.3209433
0.0038800,1.3210028
0.0038850,1.3210527
0.0038900,1.3210892
0.0038950,1.3211109
0.0039000,1.3208626
0.0039050,1.3208564
0.0039100,1.3208533
0.0039150,1.3208588
0.0039200,1.3208782
0.0039250,1.3209161
0.0039300,1.3209780
0.0039350,1.3210692
0.0039400,1.3211896
0.0039450,1.3213335
0.0039500,1.3214912
0.0039550,1.3216559
0.0039600,1.3218196
0.0039650,1.3219753
0.0039700,1.3221222
0.0039750,1.3222604
0.0039800,1.3223870
0.0039850,1.3225039
0.0039900,1.3226185
0.0039950,1.3227349
0.0040000,1.4140212
0.0040050,1.4141674
0.0040100,1.4143165
0.0040150,1.4144694
0.0040200,1.4146240
0.0040250,1.4147758
0.0040300,1.4149204
0.0040350,1.4150566
0.0040400,1.4151840
0.0040450,1.4153007
0.0040500,1.4154054
0.0040550,1.4154985
0.0040600,1.4155829
0.0040650,1.4156598
0.0040700,1.4157281
0.0040750,1.4157875
0.0040800,1.4158370
0.0040850,1.4158782
0.0040900,1.4159126
0.0040950,1.4159401
0.0041000,1.3230243
0.0041050,1.3230083
0.0041100,1.3229921
0.0041150,1.3229763
0.0041200,1.3229637
0.0041250,1.3229566
0.0041300,1.3229551
0.0041350,1.3229601
0.0041400,1.3229735
0.0041450,1.3229993
0.0041500,1.3230438
0.0041550,1.3231151
0.0041600,1.3232200
0.0041650,1.3233597
0.0041700,1.3235278
0.0041750,1.3237109
0.0041800,1.3238935
0.0041850,1.3240670
0.0041900,1.3242270
0.0041950,1.3243723
0.0042000,1.3614883
0.0042050,1.3615849
0.0042100,1.3616821
0.0042150,1.3617816
0.0042200,1.3618844
0.0042250,1.3619913
0.0042300,1.3621015
0.0042350,1.3622144
0.0042400,1.3623298
0.0042450,1.3624465
0.0042500,1.3625600
0.0042550,1.3626656
0.0042600,1.3627624
0.0042650,1.3628512
0.0042700,1.3629321
0.0042750,1.3630053
0.0042800,1.3630744
0.0042850,1.3631436
0.0042900,1.3632164
0.0042950,1.3632958
0.0043000,1.3973381
0.0043050,1.3973978
0.0043100,1.3974606
0.0043150,1.3975251
0.0043200,1.3975892
0.0043250,1.3976559
0.0043300,1.3977324
0.0043350,1.3978228
0.0043400,1.3979252
0.0043450,1.3980363
0.0043500,1.3981522
0.0043550,1.3982678
0.0043600,1.3983750
0.0043650,1.3984672
0.0043700,1.3985462
0.0043750,1.3986164
0.0043800,1.3986781
0.0043850,1.3987327
0.0043900,1.3987858
0.0043950,1.3988446
0.0044000,1.4224472
0.0044050,1.4224945
0.0044100,1.4225681
0.0044150,1.4226698
0.0044200,1.4227983
0.0044250,1.4229483
0.0044300,1.4231120
0.0044350,1.4232801
0.0044400,1.4234413
0.0044450,1.4235870
0.0044500,1.4237159
0.0044550,1.4238320
0.0044600,1.4239391
0.0044650,1.4240406
0.0044700,1.4241398
0.0044750,1.4242384
0.0044800,1.4243367
0.0044850,1.4244377
0.0044900,1.4245437
0.0044950,1.4246563
0.0045000,1.4062476
0.0045050,1.4063747
0.0045100,1.4065115
0.0045150,1.4066521
0.0045200,1.4067893
0.0045250,1.4069198
0.0045300,1.4070458
0.0045350,1.4071685
0.0045400,1.4072852
0.0045450,1.4073943
0.0045500,1.4074963
0.0045550,1.4075916
0.0045600,1.4076828
0.0045650,1.4077747
0.0045700,1.4078684
0.0045750,1.4079620
0.0045800,1.4080545
0.0045850,1.4081449
0.0045900,1.4082330
0.0045950,1.4083205
0.0046000,1.4038693
0.0046050,1.4039325
0.0046100,1.4040061
0.0046150,1.4040875
0.0046200,1.4041756
0.0046250,1.4042724
0.0046300,1.4043771
0.0046350,1.4044874
0.0046400,1.4046016
0.0046450,1.4047169
0.0046500,1.4048295
0.0046550,1.4049383
0.0046600,1.4050430
0.0046650,1.4051422
0.0046700,1.4052338
0.0046750,1.4053169
0.0046800,1.4053920
0.0046850,1.4054610
0.0046900,1.4055229
0.0046950,1.4055769
0.0047000,1.3443479
0.0047050,1.3443512
0.0047100,1.3443521
0.0047150,1.3443555
0.0047200,1.3443676
0.0047250,1.3443927
0.0047300,1.3444317
0.0047350,1.3444828
0.0047400,1.3445395
0.0047450,1.3445944
0.0047500,1.3446440
0.0047550,1.3446903
0.0047600,1.3447376
0.0047650,1.3447876
0.0047700,1.3448386
0.0047750,1.3448875
0.0047800,1.3449320
0.0047850,1.3449740
0.0047900,1.3450159
0.0047950,1.3450577
0.0048000,1.3450977
0.0048050,1.3451347
0.0048100,1.3451656
0.0048150,1.3451842
0.0048200,1.3451913
0.0048250,1.3451921
0.0048300,1.3451868
0.0048350,1.3451743
0.0048400,1.3451604
0.0048450,1.3451543
0.0048500,1.3451628
0.0048550,1.3451898
0.0048600,1.3452359
0.0048650,1.3452991
0.0048700,1.3453757
0.0048750,1.3454625
0.0048800,1.3455633
0.0048850,1.3456801
0.0048900,1.3458092
0.0048950,1.3459473
0.0049000,1.3394938
0.0049050,1.3395913
0.0049100,1.3396931
0.0049150,1.3397965
0.0049200,1.3399034
0.0049250,1.3400133
0.0049300,1.3401215
0.0049350,1.3402256
0.0049400,1.3403286
0.0049450,1.3404348
0.0049500,1.3405467
0.0049550,1.3406652
0.0049600,1.3407908
0.0049650,1.3409221
0.0049700,1.3410566
0.0049750,1.3411909
0.0049800,1.3413285
0.0049850,1.3414763
0.0049900,1.3416361
0.0049950,1.3418051
0.0050000,1.3622280
0.0050050,1.3624176
0.0050100,1.3626124
0.0050150,1.3628054
0.0050200,1.3629943
0.0050250,1.3631784
0.0050300,1.3633546
0.0050350,1.3635203
0.0050400,1.3636792
0.0050450,1.3638371
0.0050500,1.3639973
0.0050550,1.3641584
0.0050600,1.3643177
0.0050650,1.3644765
0.0050700,1.3646356
0.0050750,1.3647917
0.0050800,1.3649421
0.0050850,1.3650859
0.0050900,1.3652221
0.0050950,1.3653479
0.0051000,1.3829417
0.0051050,1.3829971
0.0051100,1.3830498
0.0051150,1.3831020
0.0051200,1.3831551
0.0051250,1.3832112
0.0051300,1.3832703
0.0051350,1.3833267
0.0051400,1.3833779
0.0051450,1.3834273
0.0051500,1.3834739
0.0051550,1.3835158
0.0051600,1.3835563
0.0051650,1.3835980
0.0051700,1.3836406
0.0051750,1.3836831
0.0051800,1.3837287
0.0051850,1.3837814
0.0051900,1.3838393
0.0051950,1.3838967
0.0052000,1.4029069
0.0052050,1.4029352
0.0052100,1.4029607
0.0052150,1.4029830
0.0052200,1.4030038
0.0052250,1.4030267
0.0052300,1.4030535
0.0052350,1.4030805
0.0052400,1.4031050
0.0052450,1.4031292
0.0052500,1.4031551
0.0052550,1.4031839
0.0052600,1.4032216
0.0052650,1.4032761
0.0052700,1.4033519
0.0052750,1.4034480
0.0052800,1.4035622
0.0052850,1.4036951
0.0052900,1.4038470
0.0052950,1.4040178
0.0053000,1.4370941
0.0053050,1.4372505
0.0053100,1.4374203
0.0053150,1.4375992
0.0053200,1.4377818
0.0053250,1.4379616
0.0053300,1.4381354
0.0053350,1.4383021
0.0053400,1.4384582
0.0053450,1.4386035
0.0053500,1.4387380
0.0053550,1.4388584
0.0053600,1.4389596
0.0053650,1.4390423
0.0053700,1.4391087
0.0053750,1.4391606
0.0053800,1.4391980
0.0053850,1.4392216
0.0053900,1.4392353
0.0053950,1.4392410
0.0054000,1.4625449
0.0054050,1.4624898
0.0054100,1.4624348
0.0054150,1.4623784
0.0054200,1.4623164
0.0054250,1.4622506
0.0054300,1.4621867
0.0054350,1.4621255
0.0054400,1.4620655
0.0054450,1.4620084
0.0054500,1.4619578
0.0054550,1.4619162
0.0054600,1.4618827
0.0054650,1.4618568
0.0054700,1.4618409
0.0054750,1.4618380
0.0054800,1.4618504
0.0054850,1.4618786
0.0054900,1.4619159
0.0054950,1.4619494
0.0055000,1.4627948
0.0055050,1.4627485
0.0055100,1.4626883
0.0055150,1.4626162
0.0055200,1.4625341
0.0055250,1.4624461
0.0055300,1.4623597
0.0055350,1.4622831
0.0055400,1.4622236
0.0055450,1.4621884
0.0055500,1.4621824
0.0055550,1.4622049
0.0055600,1.4622522
0.0055650,1.4623216
0.0055700,1.4624105
0.0055750,1.4625156
0.0055800,1.4626319
0.0055850,1.4627577
0.0055900,1.4628928
0.0055950,1.4630307
0.0056000,1.4275349
0.0056050,1.4276485
0.0056100,1.4277653
0.0056150,1.4278824
0.0056200,1.4279993
0.0056250,1.4281184
0.0056300,1.4282404
0.0056350,1.4283630
0.0056400,1.4284847
0.0056450,1.4286058
0.0056500,1.4287277
0.0056550,1.4288519
0.0056600,1.4289795
0.0056650,1.4291098
0.0056700,1.4292378
0.0056750,1.4293587
0.0056800,1.4294723
0.0056850,1.4295798
0.0056900,1.4296801
0.0056950,1.4297702
0.0057000,1.4857099
0.0057050,1.4857671
0.0057100,1.4858185
0.0057150,1.4858629
0.0057200,1.4859008
0.0057250,1.4859349
0.0057300,1.4859661
0.0057350,1.4859954
0.0057400,1.4860251
0.0057450,1.4860551
0.0057500,1.4860838
0.0057550,1.4861084
0.0057600,1.4861297
0.0057650,1.4861542
0.0057700,1.4861854
0.0057750,1.4862254
0.0057800,1.4862783
0.0057850,1.4863490
0.0057900,1.4864396
0.0057950,1.4865427
0.0058000,1.4490362
0.0058050,1.4491339
0.0058100,1.4492333
