Time (ns),System after lsq fit to System
0.0160720,0.5291044
0.0161540,0.5236249
0.0162360,0.5003196
0.0163180,0.4977928
0.0164000,0.5028242
0.0164820,0.5032508
0.0165640,0.5028295
0.0166460,0.5139438
0.0167280,0.5179727
0.0168100,0.5089928
0.0168920,0.5091559
0.0169740,0.5179421
0.0170560,0.5291133
0.0171380,0.5036129
0.0172200,0.4977613
0.0173020,0.5046447
0.0173840,0.5050175
0.0174660,0.4956084
0.0175480,0.4675239
0.0176300,0.4982400
0.0177120,0.5037254
0.0177940,0.5038520
0.0178760,0.4954026
0.0179580,0.4831482
0.0180400,0.4857220
0.0181220,0.4826698
0.0182040,0.4956626
0.0182860,0.4960046
0.0183680,0.5025619
0.0184500,0.4963723
0.0185320,0.5018166
0.0186140,0.4992542
0.0186960,0.4998453
0.0187780,0.5264297
0.0188600,0.5060316
0.0189420,0.4665949
0.0190240,0.4789530
0.0191060,0.4824365
0.0191880,0.4825093
0.0192700,0.5067120
0.0193520,0.5152948
0.0194340,0.4881364
0.0195160,0.4799546
0.0195980,0.4807073
0.0196800,0.4831605
0.0197620,0.5020420
0.0198440,0.5188974
0.0199260,0.5073788
0.0200080,0.5055118
0.0200900,0.5061639
0.0201720,0.5144762
0.0202540,0.4871816
0.0203360,0.4806966
0.0204180,0.4904276
0.0205000,0.5021819
0.0205820,0.5024925
0.0206640,0.4959766
0.0207460,0.4836405
0.0208280,0.4994464
0.0209100,0.4961214
0.0209920,0.4965515
0.0210740,0.4999174
0.0211560,0.5288569
0.0212380,0.5025050
0.0213200,0.5029212
0.0214020,0.5055460
0.0214840,0.5061008
0.0215660,0.4881689
0.0216480,0.4825988
0.0217300,0.4822851
0.0218120,0.5061316
0.0218940,0.5065688
0.0219760,0.4853776
0.0220580,0.4781718
0.0221400,0.5108389
0.0222220,0.5075944
0.0223040,0.5352980
0.0223860,0.5356794
0.0224680,0.5164655
0.0225500,0.4994776
0.0226320,0.5236647
0.0227140,0.4965962
0.0227960,0.4970308
0.0228780,0.4964467
0.0229600,0.4961365
0.0230420,0.4835690
0.0231240,0.5105422
0.0232060,0.5208197
0.0232880,0.5213364
0.0233700,0.4960328
0.0234520,0.4923955
0.0235340,0.4930540
0.0236160,0.4677670
0.0236980,0.4676606
0.0237800,0.4912011
0.0238620,0.5119215
0.0239440,0.5145389
0.0240260,0.5345483
0.0241080,0.5380295
0.0241900,0.5386800
0.0242720,0.5108281
0.0243540,0.4820412
0.0244360,0.5266752
0.0245180,0.5129791
0.0246000,0.5151747
0.0246820,0.5155312
0.0247640,0.5244977
0.0248460,0.5146787
0.0249280,0.4904157
0.0250100,0.4949777
0.0250920,0.4951309
0.0251740,0.4963971
0.0252560,0.4990819
0.0253380,0.5168568
0.0254200,0.5056722
0.0255020,0.4626968
0.0255840,0.4630549
0.0256660,0.4787894
0.0257480,0.4901910
0.0258300,0.5056345
0.0259120,0.5314945
0.0259940,0.5320093
0.0260760,0.5179586
0.0261580,0.5180533
0.0262400,0.4974489
0.0263220,0.5201813
0.0264040,0.5205634
0.0264860,0.5206222
0.0265680,0.5122575
0.0266500,0.5107127
0.0267320,0.5165941
0.0268140,0.5274177
0.0268960,0.5279308
0.0269780,0.5367685
0.0270600,0.5308698
0.0271420,0.4993386
0.0272240,0.5076188
0.0273060,0.5022415
0.0273880,0.5024848
0.0274700,0.5226686
0.0275520,0.5251059
0.0276340,0.5356504
0.0277160,0.5067026
0.0277980,0.5071536
0.0278800,0.5090379
0.0279620,0.5458703
0.0280440,0.5222473
0.0281260,0.5165104
0.0282080,0.5105034
0.0282900,0.5109085
0.0283720,0.5134901
0.0284540,0.5290789
0.0285360,0.5346664
0.0286180,0.5285202
0.0287000,0.5167622
0.0287820,0.5168858
0.0288640,0.5253268
0.0289460,0.5261062
0.0290280,0.5257536
0.0291100,0.5496620
0.0291920,0.5499330
0.0292740,0.5164136
0.0293560,0.5139128
0.0294380,0.4992822
0.0295200,0.5061697
0.0296020,0.5257372
0.0296840,0.5263591
0.0297660,0.5117757
0.0298480,0.5100429
0.0299300,0.5350725
0.0300120,0.5372122
0.0300940,0.5376726
0.0301760,0.5217028
0.0302580,0.5098412
0.0303400,0.4889539
0.0304220,0.5123176
0.0305040,0.5235828
0.0305860,0.5239930
0.0306680,0.5329748
0.0307500,0.5132185
0.0308320,0.5181466
0.0309140,0.5165700
0.0309960,0.5168718
0.0310780,0.5128977
0.0311600,0.5187932
0.0312420,0.5089259
0.0313240,0.5217061
0.0314060,0.5158473
0.0314880,0.5159299
0.0315700,0.5009804
0.0316520,0.5018480
0.0317340,0.4996069
0.0318160,0.5082154
0.0318980,0.5087471
0.0319800,0.4932996
0.0320620,0.5101418
0.0321440,0.5289019
0.0322260,0.5428358
0.0323080,0.5286948
0.0323900,0.5291528
0.0324720,0.5191056
0.0325540,0.5532021
0.0326360,0.5364385
0.0327180,0.5165220
0.0328000,0.5139508
0.0328820,0.5146271
0.0329640,0.5141165
0.0330460,0.5251393
0.0331280,0.5145007
0.0332100,0.4961892
0.0332920,0.4963862
0.0333740,0.5150769
0.0334560,0.5117267
0.0335380,0.5253792
0.0336200,0.5018482
0.0337020,0.5226449
0.0337840,0.5233019
0.0338660,0.5305177
0.0339480,0.5253047
0.0340300,0.5190197
0.0341120,0.5415895
0.0341940,0.5418642
0.0342760,0.5335807
0.0343580,0.5353555
0.0344400,0.5330607
0.0345220,0.5386836
0.0346040,0.5531670
0.0346860,0.5536259
0.0347680,0.5532918
0.0348500,0.5422492
0.0349320,0.5433179
0.0350140,0.5202984
0.0350960,0.5204824
0.0351780,0.5144485
0.0352600,0.5364362
0.0353420,0.5103294
0.0354240,0.4886608
0.0355060,0.5054249
0.0355880,0.5056744
0.0356700,0.5347683
0.0357520,0.5037923
0.0358340,0.5151191
0.0359160,0.5373022
0.0359980,0.5376844
0.0360800,0.5143997
0.0361620,0.4949814
0.0362440,0.5182598
0.0363260,0.5388484
0.0364080,0.5536759
0.0364900,0.5545775
0.0365720,0.5143226
0.0366540,0.5171641
0.0367360,0.5410524
0.0368180,0.5336993
0.0369000,0.5343881
0.0369820,0.5350751
0.0370640,0.5224416
0.0371460,0.5136395
0.0372280,0.5465779
0.0373100,0.5183429
0.0373920,0.5187198
0.0374740,0.5229240
0.0375560,0.5266399
0.0376380,0.5091212
0.0377200,0.5138356
0.0378020,0.5075869
0.0378840,0.5079087
0.0379660,0.5116525
0.0380480,0.5137813
0.0381300,0.5355755
0.0382120,0.5343394
0.0382940,0.5345327
0.0383760,0.5115663
0.0384580,0.5108499
0.0385400,0.5259950
0.0386220,0.5249834
0.0387040,0.5329924
0.0387860,0.5334227
0.0388680,0.5423777
0.0389500,0.5397425
0.0390320,0.5414415
0.0391140,0.5292662
0.0391960,0.5298235
0.0392780,0.5125811
0.0393600,0.5410818
0.0394420,0.5574753
0.0395240,0.5315915
0.0396060,0.5084145
0.0396880,0.5087598
0.0397700,0.5334123
0.0398520,0.5377273
0.0399340,0.5406299
0.0400160,0.5316018
0.0400980,0.5322096
0.0401800,0.5461503
0.0402620,0.5626376
0.0403440,0.5463143
0.0404260,0.5449403
0.0405080,0.5480611
0.0405900,0.5480818
0.0406720,0.5570516
0.0407540,0.5513613
0.0408360,0.5311823
0.0409180,0.5368113
0.0410000,0.5219752
0.0410820,0.5220677
0.0411640,0.5186457
0.0412460,0.5161436
0.0413280,0.5269288
0.0414100,0.5457721
0.0414920,0.5461910
0.0415740,0.5357606
0.0416560,0.5575448
0.0417380,0.5318384
0.0418200,0.5437264
0.0419020,0.5265222
0.0419840,0.5270392
0.0420660,0.5569624
0.0421480,0.5430774
0.0422300,0.5498755
0.0423120,0.5695968
0.0423940,0.5694788
0.0424760,0.5575941
0.0425580,0.5566825
0.0426400,0.5623605
0.0427220,0.5316156
0.0428040,0.5443921
0.0428860,0.5448404
0.0429680,0.5398895
0.0430500,0.5434950
0.0431320,0.5430689
0.0432140,0.5754601
0.0432960,0.5759723
0.0433780,0.5408368
0.0434600,0.5491523
0.0435420,0.5489401
0.0436240,0.5626942
0.0437060,0.5707833
0.0437880,0.5712544
0.0438700,0.5557124
0.0439520,0.5313520
0.0440340,0.5716367
0.0441160,0.5711795
0.0441980,0.5715573
0.0442800,0.5391724
0.0443620,0.5569335
0.0444440,0.5472374
0.0445260,0.5561544
0.0446080,0.5392448
0.0446900,0.5395220
0.0447720,0.5587330
0.0448540,0.5609734
0.0449360,0.5606555
0.0450180,0.5471678
0.0451000,0.5430196
0.0451820,0.5429005
0.0452640,0.5696494
0.0453460,0.5526571
0.0454280,0.5475613
0.0455100,0.5368036
0.0455920,0.5371352
0.0456740,0.5477418
0.0457560,0.5399948
0.0458380,0.5382245
0.0459200,0.5479434
0.0460020,0.5477672
0.0460840,0.5480352
0.0461660,0.5473698
0.0462480,0.5524371
0.0463300,0.5585164
0.0464120,0.5530362
0.0464940,0.5530704
0.0465760,0.5805294
0.0466580,0.5610872
0.0467400,0.5571756
0.0468220,0.5622877
0.0469040,0.5326070
0.0469860,0.5330145
0.0470680,0.5533882
0.0471500,0.5427161
0.0472320,0.5335161
0.0473140,0.5298559
0.0473960,0.5303853
0.0474780,0.5521957
0.0475600,0.5650272
0.0476420,0.5602983
0.0477240,0.5664969
0.0478060,0.5691898
0.0478880,0.5695635
0.0479700,0.5657777
0.0480520,0.5793301
0.0481340,0.5773834
0.0482160,0.5662577
0.0482980,0.5663963
0.0483800,0.5591126
0.0484620,0.5564146
0.0485440,0.5668613
0.0486260,0.5596620
0.0487080,0.5698832
0.0487900,0.5701922
0.0488720,0.5766292
0.0489540,0.5643444
0.0490360,0.5751045
0.0491180,0.5832983
0.0492000,0.5484694
0.0492820,0.5487920
0.0493640,0.5899359
0.0494460,0.5798137
0.0495280,0.5900447
0.0496100,0.5979656
0.0496920,0.5986448
0.0497740,0.5680226
0.0498560,0.5590816
0.0499380,0.6006187
0.0500200,0.5712052
0.0501020,0.5945370
0.0501840,0.5945534
0.0502660,0.5923421
0.0503480,0.5712892
0.0504300,0.5854401
0.0505120,0.6006526
0.0505940,0.6010823
0.0506760,0.5646481
0.0507580,0.5740968
0.0508400,0.5805921
0.0509220,0.5645944
0.0510040,0.5843158
0.0510860,0.5851097
0.0511680,0.5710155
0.0512500,0.5789020
0.0513320,0.5854930
0.0514140,0.6098044
0.0514960,0.6105055
0.0515780,0.5931197
0.0516600,0.6066289
0.0517420,0.5995668
0.0518240,0.5871261
0.0519060,0.5929875
0.0519880,0.5933753
0.0520700,0.5951605
0.0521520,0.5700425
0.0522340,0.5828433
0.0523160,0.5793676
0.0523980,0.5798174
0.0524800,0.5786240
0.0525620,0.5731691
0.0526440,0.5850697
0.0527260,0.5872841
0.0528080,0.5669608
0.0528900,0.5671190
0.0529720,0.6037861
0.0530540,0.5983333
0.0531360,0.6187955
0.0532180,0.6103963
0.0533000,0.6014921
0.0533820,0.6020856
0.0534640,0.5652941
0.0535460,0.5760387
0.0536280,0.5956128
0.0537100,0.5853416
0.0537920,0.5854338
0.0538740,0.5881333
0.0539560,0.5936513
0.0540380,0.6013379
0.0541200,0.5903331
0.0542020,0.6102405
0.0542840,0.6106277
0.0543660,0.5942497
0.0544480,0.6039961
0.0545300,0.5857592
0.0546120,0.6013594
0.0546940,0.6021143
0.0547760,0.5844854
0.0548580,0.5720209
0.0549400,0.5820634
0.0550220,0.5768315
0.0551040,0.5760390
0.0551860,0.5760859
0.0552680,0.5761654
0.0553500,0.5523515
0.0554320,0.5656167
0.0555140,0.5875498
0.0555960,0.5880301
0.0556780,0.5881514
0.0557600,0.5680310
0.0558420,0.5841067
0.0559240,0.5888705
0.0560060,0.5942176
0.0560880,0.5944030
0.0561700,0.6151652
0.0562520,0.5835148
0.0563340,0.5831259
0.0564160,0.6180969
0.0564980,0.6182571
0.0565800,0.5992592
0.0566620,0.5978805
0.0567440,0.5953620
0.0568260,0.6001636
0.0569080,0.5877051
0.0569900,0.5885009
0.0570720,0.5920754
0.0571540,0.5876923
0.0572360,0.5966991
0.0573180,0.6146282
0.0574000,0.6189566
0.0574820,0.6192052
0.0575640,0.5876211
0.0576460,0.6002548
0.0577280,0.6098886
0.0578100,0.5985461
0.0578920,0.5989949
0.0579740,0.5834451
0.0580560,0.5643911
0.0581380,0.5855123
0.0582200,0.5866357
0.0583020,0.5998886
0.0583840,0.6000339
0.0584660,0.5995973
0.0585480,0.6165654
0.0586300,0.6153409
0.0587120,0.6137267
0.0587940,0.6143247
0.0588760,0.6167755
0.0589580,0.6068613
0.0590400,0.6077592
0.0591220,0.6104045
0.0592040,0.6153774
0.0592860,0.6158570
0.0593680,0.6109488
0.0594500,0.6137255
0.0595320,0.6098302
0.0596140,0.6238946
0.0596960,0.6241783
0.0597780,0.6306104
0.0598600,0.6318954
0.0599420,0.6275096
0.0600240,0.6084771
0.0601060,0.6285971
0.0601880,0.6291035
0.0602700,0.5976859
0.0603520,0.6087256
0.0604340,0.6153639
0.0605160,0.6091843
0.0605980,0.6094057
0.0606800,0.6092794
0.0607620,0.6165166
0.0608440,0.6171822
0.0609260,0.6205446
0.0610080,0.6254381
0.0610900,0.6261830
0.0611720,0.6117346
0.0612540,0.5980077
0.0613360,0.6150152
0.0614180,0.6312301
0.0615000,0.6400079
0.0615820,0.6406586
0.0616640,0.6170788
0.0617460,0.6266096
0.0618280,0.6244544
0.0619100,0.6459158
0.0619920,0.6465311
0.0620740,0.6120165
0.0621560,0.6118525
0.0622380,0.6239923
0.0623200,0.6084639
0.0624020,0.6158677
0.0624840,0.6161600
0.0625660,0.5991707
0.0626480,0.6135941
0.0627300,0.6084722
0.0628120,0.6126548
0.0628940,0.6128535
0.0629760,0.6048476
0.0630580,0.5992710
0.0631400,0.6242161
0.0632220,0.6238808
0.0633040,0.6061347
0.0633860,0.6065773
0.0634680,0.6005603
0.0635500,0.6133920
0.0636320,0.6060884
0.0637140,0.6018352
0.0637960,0.6019351
0.0638780,0.6023737
0.0639600,0.6193889
0.0640420,0.6101170
0.0641240,0.6231762
0.0642060,0.6192409
0.0642880,0.6196823
0.0643700,0.6216658
0.0644520,0.6234677
0.0645340,0.6217072
0.0646160,0.6139147
0.0646980,0.6141571
0.0647800,0.5994003
0.0648620,0.6288824
0.0649440,0.6246149
0.0650260,0.6145524
0.0651080,0.6066738
0.0651900,0.6068486
0.0652720,0.6032728
0.0653540,0.6009406
0.0654360,0.5984202
0.0655180,0.6198619
0.0656000,0.6113441
0.0656820,0.6117211
0.0657640,0.6144909
0.0658460,0.6244536
0.0659280,0.6142140
0.0660100,0.5906430
0.0660920,0.5910399
0.0661740,0.6191646
0.0662560,0.6097513
0.0663380,0.6012611
0.0664200,0.5964039
0.0665020,0.6198657
0.0665840,0.6200519
0.0666660,0.6156675
0.0667480,0.6137386
0.0668300,0.6443784
0.0669120,0.6292270
0.0669940,0.6297902
0.0670760,0.6154893
0.0671580,0.6165540
0.0672400,0.6093880
0.0673220,0.5973468
0.0674040,0.6116305
0.0674860,0.6119115
0.0675680,0.6189502
0.0676500,0.6111818
0.0677320,0.6237653
0.0678140,0.6278487
0.0678960,0.6284152
0.0679780,0.6101788
0.0680600,0.6340113
0.0681420,0.6174797
0.0682240,0.6087773
0.0683060,0.6095716
0.0683880,0.6098305
0.0684700,0.6318819
0.0685520,0.6187172
0.0686340,0.5995167
0.0687160,0.6211320
0.0687980,0.6217058
0.0688800,0.6103677
0.0689620,0.6162653
0.0690440,0.6191019
0.0691260,0.6227173
0.0692080,0.6020020
0.0692900,0.6028013
0.0693720,0.6215456
0.0694540,0.6087527
0.0695360,0.6210305
0.0696180,0.6235791
0.0697000,0.6178679
0.0697820,0.6182096
0.0698640,0.6307215
0.0699460,0.6320297
0.0700280,0.6198204
0.0701100,0.6212318
0.0701920,0.6217175
0.0702740,0.6216687
0.0703560,0.6554528
0.0704380,0.6455553
0.0705200,0.6373514
0.0706020,0.6412075
0.0706840,0.6419759
0.0707660,0.6299619
0.0708480,0.6168874
0.0709300,0.6084697
0.0710120,0.6048116
0.0710940,0.6055259
0.0711760,0.6054007
0.0712580,0.6345624
0.0713400,0.6186563
0.0714220,0.6062367
0.0715040,0.6149775
0.0715860,0.6152127
0.0716680,0.6480446
0.0717500,0.6600993
0.0718320,0.6284900
0.0719140,0.6330252
0.0719960,0.6332431
0.0720780,0.6289988
0.0721600,0.6320788
0.0722420,0.6365485
0.0723240,0.6459492
0.0724060,0.6434986
0.0724880,0.6441834
0.0725700,0.6172962
0.0726520,0.6328182
0.0727340,0.6485212
0.0728160,0.6278134
0.0728980,0.6279867
0.0729800,0.6142458
0.0730620,0.6380942
0.0731440,0.6346238
0.0732260,0.6387857
0.0733080,0.6476616
0.0733900,0.6480693
0.0734720,0.6451161
0.0735540,0.6506502
0.0736360,0.6220442
0.0737180,0.6438296
0.0738000,0.6314244
0.0738820,0.6314251
0.0739640,0.6184572
0.0740460,0.6296668
0.0741280,0.6382729
0.0742100,0.6413875
0.0742920,0.6415245
0.0743740,0.6231544
0.0744560,0.6322859
0.0745380,0.6277245
0.0746200,0.6324030
0.0747020,0.6170029
0.0747840,0.6171556
0.0748660,0.6378550
0.0749480,0.6419414
0.0750300,0.6607535
0.0751120,0.6348931
0.0751940,0.6351849
0.0752760,0.6435440
0.0753580,0.6499107
0.0754400,0.6380201
0.0755220,0.6406908
0.0756040,0.6523564
0.0756860,0.6525521
0.0757680,0.6276440
0.0758500,0.6269788
0.0759320,0.6168408
0.0760140,0.6362383
0.0760960,0.6365577
0.0761780,0.6577174
0.0762600,0.6517648
0.0763420,0.6239756
0.0764240,0.6435729
0.0765060,0.6416998
0.0765880,0.6419387
0.0766700,0.6456052
0.0767520,0.6347248
0.0768340,0.6317417
0.0769160,0.6370952
0.0769980,0.6377078
0.0770800,0.6589769
0.0771620,0.6481335
0.0772440,0.6417712
0.0773260,0.6431180
0.0774080,0.6426722
0.0774900,0.6430555
0.0775720,0.6477778
0.0776540,0.6594179
0.0777360,0.6375317
0.0778180,0.6190440
0.0779000,0.6284089
0.0779820,0.6285976
0.0780640,0.6289990
0.0781460,0.6615068
0.0782280,0.6374903
0.0783100,0.6607759
0.0783920,0.6610660
0.0784740,0.6525388
0.0785560,0.6501916
0.0786380,0.6455334
0.0787200,0.6346082
0.0788020,0.6447204
0.0788840,0.6446032
0.0789660,0.6254866
0.0790480,0.6341570
0.0791300,0.6232056
0.0792120,0.6506948
0.0792940,0.6512783
0.0793760,0.6660602
0.0794580,0.6464345
0.0795400,0.6507793
0.0796220,0.6450328
0.0797040,0.6420593
0.0797860,0.6422859
0.0798680,0.6256292
0.0799500,0.6207745
0.0800320,0.6216579
0.0801140,0.6349132
0.0801960,0.6347912
0.0802780,0.6444131
0.0803600,0.6469354
0.0804420,0.6397227
0.0805240,0.6446104
0.0806060,0.6473822
0.0806880,0.6475493
0.0807700,0.6391492
0.0808520,0.6322282
0.0809340,0.6382806
0.0810160,0.6363800
0.0810980,0.6370657
0.0811800,0.6253309
0.0812620,0.6383033
0.0813440,0.6260398
0.0814260,0.6227110
0.0815080,0.6351752
0.0815900,0.6351111
0.0816720,0.6488115
0.0817540,0.6328076
0.0818360,0.6330666
0.0819180,0.6317335
0.0820000,0.6387707
0.0820820,0.6394794
0.0821640,0.6213261
0.0822460,0.6422170
0.0823280,0.6346061
0.0824100,0.6623186
0.0824920,0.6629135
0.0825740,0.6592450
0.0826560,0.6616718
0.0827380,0.6416227
0.0828200,0.6328939
0.0829020,0.6164929
0.0829840,0.6166722
0.0830660,0.6162014
0.0831480,0.6223923
0.0832300,0.6342607
0.0833120,0.6524659
0.0833940,0.6531707
0.0834760,0.6491648
0.0835580,0.6386073
0.0836400,0.6515176
0.0837220,0.6309345
0.0838040,0.6478836
0.0838860,0.6482584
0.0839680,0.6362165
0.0840500,0.6484410
0.0841320,0.6461155
0.0842140,0.6395268
0.0842960,0.6397207
0.0843780,0.6391769
0.0844600,0.6409542
0.0845420,0.6608295
0.0846240,0.6467833
0.0847060,0.6445760
0.0847880,0.6446735
0.0848700,0.6484713
0.0849520,0.6361353
0.0850340,0.6393747
0.0851160,0.6453546
0.0851980,0.6455499
0.0852800,0.6557258
0.0853620,0.6804343
0.0854440,0.6490485
0.0855260,0.6391401
0.0856080,0.6499661
0.0856900,0.6501763
0.0857720,0.6454080
0.0858540,0.6399703
0.0859360,0.6354897
0.0860180,0.6490153
0.0861000,0.6479740
0.0861820,0.6482001
0.0862640,0.6525006
0.0863460,0.6485918
0.0864280,0.6546162
0.0865100,0.6391426
0.0865920,0.6397867
0.0866740,0.6508733
0.0867560,0.6523322
0.0868380,0.6368544
0.0869200,0.6566131
0.0870020,0.6461662
0.0870840,0.6465514
0.0871660,0.6429278
0.0872480,0.6583621
0.0873300,0.6491935
0.0874120,0.6526389
0.0874940,0.6527939
0.0875760,0.6583845
0.0876580,0.6376293
0.0877400,0.6284676
0.0878220,0.6383213
0.0879040,0.6424699
0.0879860,0.6425297
0.0880680,0.6390659
0.0881500,0.6592599
0.0882320,0.6570692
0.0883140,0.6529594
0.0883960,0.6534083
0.0884780,0.6455530
0.0885600,0.6817119
0.0886420,0.6392976
0.0887240,0.6485394
0.0888060,0.6287356
0.0888880,0.6286778
0.0889700,0.6447458
0.0890520,0.6421714
0.0891340,0.6566131
0.0892160,0.6406471
0.0892980,0.6408381
0.0893800,0.6248747
0.0894620,0.6436433
0.0895440,0.6331467
0.0896260,0.6317140
0.0897080,0.6605306
0.0897900,0.6610203
0.0898720,0.6509874
0.0899540,0.6510116
0.0900360,0.6302248
0.0901180,0.6370520
0.0902000,0.6353132
0.0902820,0.6358614
0.0903640,0.6443403
0.0904460,0.6573744
0.0905280,0.6325893
0.0906100,0.6420007
0.0906920,0.6420378
0.0907740,0.6650274
0.0908560,0.6297305
0.0909380,0.6431403
0.0910200,0.6378895
0.0911020,0.6446169
0.0911840,0.6449356
0.0912660,0.6628773
0.0913480,0.6557790
0.0914300,0.6703045
0.0915120,0.6658686
0.0915940,0.6663636
0.0916760,0.6618402
0.0917580,0.6518507
0.0918400,0.6482526
0.0919220,0.6424512
0.0920040,0.6478207
0.0920860,0.6478967
0.0921680,0.6369144
0.0922500,0.6367975
0.0923320,0.6407271
0.0924140,0.6400779
0.0924960,0.6404460
0.0925780,0.6400628
0.0926600,0.6476352
0.0927420,0.6546224
0.0928240,0.6524330
0.0929060,0.6543870
0.0929880,0.6544811
0.0930700,0.6752107
0.0931520,0.6719298
0.0932340,0.6569049
0.0933160,0.6650260
0.0933980,0.6651257
0.0934800,0.6551036
0.0935620,0.6386262
0.0936440,0.6574619
0.0937260,0.6645142
0.0938080,0.6650028
0.0938900,0.6655254
0.0939720,0.6384118
0.0940540,0.6242005
0.0941360,0.6502611
0.0942180,0.6589749
0.0943000,0.6519410
0.0943820,0.6518790
0.0944640,0.6614402
0.0945460,0.6410945
0.0946280,0.6528451
0.0947100,0.6538445
0.0947920,0.6542914
0.0948740,0.6383472
0.0949560,0.6437785
0.0950380,0.6731584
0.0951200,0.6784555
0.0952020,0.6678183
0.0952840,0.6681108
0.0953660,0.6617476
