Time (ns),non-Water after lsq fit to non-Water
0.0246820,0.2829311
0.0247640,0.2882938
0.0248460,0.2529645
0.0249280,0.2822301
0.0250100,0.3240250
0.0250920,0.3243972
0.0251740,0.3243431
0.0252560,0.2990109
0.0253380,0.2881183
0.0254200,0.3092401
0.0255020,0.2710014
0.0255840,0.2712115
0.0256660,0.3041983
0.0257480,0.2653830
0.0258300,0.3191115
0.0259120,0.2985549
0.0259940,0.2989716
0.0260760,0.2990129
0.0261580,0.2880581
0.0262400,0.3091924
0.0263220,0.2880909
0.0264040,0.3040560
0.0264860,0.3041790
0.0265680,0.2825074
0.0266500,0.2987168
0.0267320,0.3140820
0.0268140,0.3089388
0.0268960,0.3093311
0.0269780,0.2769458
0.0270600,0.2825350
0.0271420,0.2531135
0.0272240,0.2591838
0.0273060,0.3040280
0.0273880,0.3042437
0.0274700,0.3093038
0.0275520,0.3566301
0.0276340,0.2987140
0.0277160,0.3289686
0.0277980,0.3293969
0.0278800,0.2715063
0.0279620,0.2339044
0.0280440,0.2336543
0.0281260,0.2769347
0.0282080,0.2987737
0.0282900,0.2991627
0.0283720,0.2936495
0.0284540,0.2824076
0.0285360,0.3090175
0.0286180,0.3089388
0.0287000,0.2986281
0.0287820,0.2989209
0.0288640,0.2990746
0.0289460,0.2769082
0.0290280,0.3143291
0.0291100,0.3092811
0.0291920,0.3094921
0.0292740,0.2937457
0.0293560,0.2934117
0.0294380,0.3240216
0.0295200,0.2932891
0.0296020,0.3190493
0.0296840,0.3193956
0.0297660,0.2770683
0.0298480,0.2712750
0.0299300,0.2592195
0.0300120,0.2880115
0.0300940,0.2882978
0.0301760,0.2987977
0.0302580,0.3142757
0.0303400,0.3039991
0.0304220,0.2880715
0.0305040,0.3041348
0.0305860,0.3043415
0.0306680,0.3042192
0.0307500,0.2880781
0.0308320,0.2988492
0.0309140,0.2988085
0.0309960,0.2991320
0.0310780,0.3040971
0.0311600,0.3195306
0.0312420,0.3144813
0.0313240,0.3243385
0.0314060,0.3091455
0.0314880,0.3096025
0.0315700,0.3042366
0.0316520,0.2714812
0.0317340,0.2826539
0.0318160,0.2769210
0.0318980,0.2770985
0.0319800,0.3095707
0.0320620,0.2826515
0.0321440,0.2771382
0.0322260,0.2825133
0.0323080,0.3140809
0.0323900,0.3144095
0.0324720,0.3090803
0.0325540,0.3042370
0.0326360,0.2768215
0.0327180,0.2933096
0.0328000,0.2877803
0.0328820,0.2880263
0.0329640,0.3141167
0.0330460,0.2879510
0.0331280,0.3037689
0.0332100,0.2766666
0.0332920,0.2769740
0.0333740,0.2770090
0.0334560,0.2881281
0.0335380,0.2715098
0.0336200,0.2403522
0.0337020,0.2711886
0.0337840,0.2715590
0.0338660,0.2828555
0.0339480,0.2591794
0.0340300,0.2825581
0.0341120,0.2650740
0.0341940,0.2652813
0.0342760,0.2937280
0.0343580,0.2711817
0.0344400,0.2651608
0.0345220,0.2988322
0.0346040,0.2934779
0.0346860,0.2937576
0.0347680,0.2714473
0.0348500,0.2768571
0.0349320,0.2712208
0.0350140,0.2767605
0.0350960,0.2769803
0.0351780,0.2529742
0.0352600,0.2935290
0.0353420,0.2591641
0.0354240,0.2651501
0.0355060,0.2710175
0.0355880,0.2711110
0.0356700,0.3091629
0.0357520,0.3337349
0.0358340,0.3240705
0.0359160,0.3142375
0.0359980,0.3145553
0.0360800,0.3291814
0.0361620,0.3092557
0.0362440,0.2881209
0.0363260,0.2932695
0.0364080,0.2648331
0.0364900,0.2654169
0.0365720,0.2881349
0.0366540,0.2880921
0.0367360,0.2767075
0.0368180,0.2824363
0.0369000,0.2651977
0.0369820,0.2654428
0.0370640,0.2882371
0.0371460,0.2989674
0.0372280,0.2770107
0.0373100,0.3090459
0.0373920,0.3096209
0.0374740,0.2770624
0.0375560,0.2770750
0.0376380,0.2989552
0.0377200,0.2650674
0.0378020,0.2933755
0.0378840,0.2936067
0.0379660,0.3042103
0.0380480,0.2530668
0.0381300,0.2987872
0.0382120,0.2934373
0.0382940,0.2936435
0.0383760,0.3094544
0.0384580,0.2990627
0.0385400,0.3094641
0.0386220,0.2933192
0.0387040,0.2987266
0.0387860,0.2989051
0.0388680,0.2769019
0.0389500,0.2990759
0.0390320,0.2825430
0.0391140,0.2879983
0.0391960,0.2882939
0.0392780,0.2990049
0.0393600,0.3142851
0.0394420,0.2986124
0.0395240,0.2984507
0.0396060,0.2986889
0.0396880,0.2992226
0.0397700,0.2655761
0.0398520,0.2466765
0.0399340,0.2823509
0.0400160,0.2824567
0.0400980,0.2826984
0.0401800,0.3144957
0.0402620,0.2988376
0.0403440,0.3040519
0.0404260,0.3090423
0.0405080,0.2650728
0.0405900,0.2654933
0.0406720,0.2468609
0.0407540,0.2590540
0.0408360,0.2881927
0.0409180,0.2935885
0.0410000,0.2650447
0.0410820,0.2652556
0.0411640,0.3040187
0.0412460,0.2823769
0.0413280,0.3287846
0.0414100,0.3142074
0.0414920,0.3144925
0.0415740,0.3144786
0.0416560,0.3292675
0.0417380,0.2989187
0.0418200,0.2880142
0.0419020,0.2649342
0.0419840,0.2652358
0.0420660,0.2710665
0.0421480,0.2935410
0.0422300,0.2987033
0.0423120,0.3041127
0.0423940,0.3043532
0.0424760,0.3041941
0.0425580,0.2935271
0.0426400,0.2990932
0.0427220,0.2710893
0.0428040,0.2879940
0.0428860,0.2883633
0.0429680,0.3142796
0.0430500,0.2824094
0.0431320,0.3242186
0.0432140,0.2879741
0.0432960,0.2882046
0.0433780,0.2936736
0.0434600,0.3385687
0.0435420,0.2767689
0.0436240,0.2591519
0.0437060,0.2590366
0.0437880,0.2593240
0.0438700,0.2651771
0.0439520,0.2827315
0.0440340,0.2882136
0.0441160,0.2769132
0.0441980,0.2771851
0.0442800,0.2825760
0.0443620,0.2879772
0.0444440,0.2709202
0.0445260,0.3289387
0.0446080,0.3289421
0.0446900,0.3293584
0.0447720,0.2713796
0.0448540,0.2881466
0.0449360,0.3192665
0.0450180,0.2880831
0.0451000,0.3239495
0.0451820,0.3242702
0.0452640,0.3192167
0.0453460,0.3476085
0.0454280,0.3190114
0.0455100,0.3141983
0.0455920,0.3145874
0.0456740,0.3292775
0.0457560,0.2714037
0.0458380,0.2826355
0.0459200,0.2709995
0.0460020,0.2880933
0.0460840,0.2885328
0.0461660,0.2882005
0.0462480,0.2823788
0.0463300,0.3040138
0.0464120,0.3141983
0.0464940,0.3142884
0.0465760,0.3479615
0.0466580,0.3042853
0.0467400,0.2935060
0.0468220,0.2826569
0.0469040,0.3041044
0.0469860,0.3044262
0.0470680,0.2881563
0.0471500,0.2990018
0.0472320,0.2768192
0.0473140,0.2651096
0.0473960,0.2652665
0.0474780,0.3144638
0.0475600,0.2935522
0.0476420,0.3291330
0.0477240,0.2986315
0.0478060,0.2988286
0.0478880,0.2991947
0.0479700,0.2593056
0.0480520,0.2655066
0.0481340,0.2989530
0.0482160,0.3192759
0.0482980,0.3193721
0.0483800,0.3479097
0.0484620,0.3040438
0.0485440,0.3385249
0.0486260,0.2935899
0.0487080,0.3091141
0.0487900,0.3097220
0.0488720,0.2937377
0.0489540,0.2827052
0.0490360,0.3194144
0.0491180,0.2769361
0.0492000,0.2880192
0.0492820,0.2883299
0.0493640,0.2653502
0.0494460,0.2650940
0.0495280,0.2708661
0.0496100,0.2823650
0.0496920,0.2826372
0.0497740,0.2881993
0.0498560,0.2935362
0.0499380,0.2770035
0.0500200,0.2769056
0.0501020,0.2880086
0.0501840,0.2884289
0.0502660,0.2827950
0.0503480,0.2936085
0.0504300,0.2937128
0.0505120,0.2711031
0.0505940,0.2712438
0.0506760,0.3148682
0.0507580,0.2770702
0.0508400,0.2988209
0.0509220,0.3091212
0.0510040,0.3190184
0.0510860,0.3194756
0.0511680,0.2884587
0.0512500,0.2826622
0.0513320,0.2823598
0.0514140,0.2878571
0.0514960,0.2882010
0.0515780,0.2712074
0.0516600,0.2877961
0.0517420,0.2880385
0.0518240,0.2709821
0.0519060,0.3090751
0.0519880,0.3095367
0.0520700,0.2713358
0.0521520,0.2827015
0.0522340,0.2823196
0.0523160,0.3384886
0.0523980,0.3389980
0.0524800,0.3043727
0.0525620,0.2654862
0.0526440,0.2937646
0.0527260,0.2710318
0.0528080,0.2712078
0.0528900,0.2714064
0.0529720,0.2828457
0.0530540,0.2880708
0.0531360,0.2767126
0.0532180,0.3090102
0.0533000,0.2650544
0.0533820,0.2654097
0.0534640,0.2654322
0.0535460,0.2652026
0.0536280,0.2469527
0.0537100,0.2825142
0.0537920,0.2828593
0.0538740,0.2990078
0.0539560,0.3091702
0.0540380,0.2933671
0.0541200,0.3239836
0.0542020,0.3039373
0.0542840,0.3040797
0.0543660,0.3386132
0.0544480,0.3243061
0.0545300,0.2934616
0.0546120,0.2879974
0.0546940,0.2883076
0.0547760,0.2989759
0.0548580,0.2712925
0.0549400,0.2880717
0.0550220,0.2712031
0.0551040,0.2710420
0.0551860,0.2713709
0.0552680,0.2713384
0.0553500,0.2770135
0.0554320,0.2712180
0.0555140,0.2594746
0.0555960,0.2594853
0.0556780,0.2990463
0.0557600,0.3040075
0.0558420,0.3239847
0.0559240,0.3429245
0.0560060,0.3287617
0.0560880,0.3292777
0.0561700,0.2713960
0.0562520,0.2770658
0.0563340,0.2652731
0.0564160,0.2935337
0.0564980,0.2939134
0.0565800,0.2883365
0.0566620,0.3195131
0.0567440,0.2824999
0.0568260,0.2653405
0.0569080,0.2769327
0.0569900,0.2770648
0.0570720,0.2591355
0.0571540,0.2593308
0.0572360,0.2990321
0.0573180,0.2769050
0.0574000,0.2769344
0.0574820,0.2772850
0.0575640,0.2771758
0.0576460,0.2712047
0.0577280,0.2989651
0.0578100,0.2652169
0.0578920,0.2655066
0.0579740,0.2880697
0.0580560,0.2986662
0.0581380,0.3475267
0.0582200,0.2932327
0.0583020,0.2878976
0.0583840,0.2881684
0.0584660,0.2826992
0.0585480,0.3042100
0.0586300,0.2881640
0.0587120,0.2825167
0.0587940,0.2829836
0.0588760,0.2594627
0.0589580,0.2938474
0.0590400,0.2882411
0.0591220,0.3142524
0.0592040,0.3192834
0.0592860,0.3194610
0.0593680,0.3242224
0.0594500,0.3094014
0.0595320,0.3195351
0.0596140,0.2824270
0.0596960,0.2827410
0.0597780,0.2715461
0.0598600,0.3040457
0.0599420,0.3429847
0.0600240,0.3038028
0.0601060,0.3037094
0.0601880,0.3040103
0.0602700,0.3093635
0.0603520,0.3142609
0.0604340,0.3239916
0.0605160,0.3288355
0.0605980,0.3292855
0.0606800,0.3146576
0.0607620,0.2653848
0.0608440,0.3041231
0.0609260,0.2532015
0.0610080,0.2652620
0.0610900,0.2655831
0.0611720,0.2470289
0.0612540,0.2991047
0.0613360,0.3141892
0.0614180,0.3140895
0.0615000,0.2709125
0.0615820,0.2712455
0.0616640,0.2827506
0.0617460,0.2529846
0.0618280,0.2592234
0.0619100,0.2768746
0.0619920,0.2771019
0.0620740,0.2826910
0.0621560,0.3341635
0.0622380,0.3040417
0.0623200,0.2712096
0.0624020,0.2988903
0.0624840,0.2992526
0.0625660,0.2655030
0.0626480,0.2935217
0.0627300,0.3042503
0.0628120,0.2935638
0.0628940,0.2936539
0.0629760,0.3196610
0.0630580,0.2937187
0.0631400,0.2712129
0.0632220,0.2935907
0.0633040,0.3039709
0.0633860,0.3043925
0.0634680,0.2769787
0.0635500,0.2880720
0.0636320,0.2650226
0.0637140,0.2987326
0.0637960,0.2990160
0.0638780,0.3043477
0.0639600,0.2654743
0.0640420,0.2768864
0.0641240,0.2934473
0.0642060,0.2466310
0.0642880,0.2468750
0.0643700,0.2529989
0.0644520,0.3193967
0.0645340,0.2769592
0.0646160,0.2652431
0.0646980,0.2655467
0.0647800,0.3146396
0.0648620,0.2884843
0.0649440,0.2770914
0.0650260,0.3040275
0.0651080,0.2880120
0.0651900,0.2881193
0.0652720,0.2769412
0.0653540,0.2768646
0.0654360,0.3042940
0.0655180,0.2769158
0.0656000,0.2529836
0.0656820,0.2530708
0.0657640,0.2710455
0.0658460,0.2768727
0.0659280,0.2879102
0.0660100,0.2933033
0.0660920,0.2934459
0.0661740,0.3291081
0.0662560,0.2936376
0.0663380,0.3336041
0.0664200,0.2879530
0.0665020,0.2823320
0.0665840,0.2825000
0.0666660,0.3195373
0.0667480,0.3043026
0.0668300,0.3140920
0.0669120,0.3091886
0.0669940,0.3096454
0.0670760,0.2767859
0.0671580,0.2989494
0.0672400,0.3038924
0.0673220,0.2769353
0.0674040,0.2879642
0.0674860,0.2882841
0.0675680,0.2653826
0.0676500,0.2826068
0.0677320,0.3043009
0.0678140,0.2652357
0.0678960,0.2655522
0.0679780,0.2654709
0.0680600,0.2936581
0.0681420,0.2469336
0.0682240,0.2990940
0.0683060,0.2879856
0.0683880,0.2882969
0.0684700,0.3094537
0.0685520,0.2651230
0.0686340,0.2879197
0.0687160,0.2591706
0.0687980,0.2596064
0.0688800,0.2653829
0.0689620,0.2826327
0.0690440,0.2769278
0.0691260,0.2987607
0.0692080,0.2823299
0.0692900,0.2827001
0.0693720,0.2591649
0.0694540,0.2590173
0.0695360,0.2530956
0.0696180,0.2653081
0.0697000,0.3040983
0.0697820,0.3043189
0.0698640,0.3144622
0.0699460,0.3241308
0.0700280,0.2932628
0.0701100,0.3288857
0.0701920,0.3292777
0.0702740,0.2826541
0.0703560,0.3194620
0.0704380,0.2768720
0.0705200,0.2934989
0.0706020,0.3192156
0.0706840,0.3195742
0.0707660,0.2990140
0.0708480,0.2770063
0.0709300,0.3041683
0.0710120,0.2824398
0.0710940,0.2827425
0.0711760,0.2769929
0.0712580,0.3092907
0.0713400,0.2824597
0.0714220,0.2592189
0.0715040,0.2591963
0.0715860,0.2595904
0.0716680,0.2771168
0.0717500,0.2710462
0.0718320,0.2711837
0.0719140,0.2709157
0.0719960,0.2713937
0.0720780,0.3043879
0.0721600,0.2935800
0.0722420,0.3382896
0.0723240,0.3190876
0.0724060,0.2984210
0.0724880,0.2988573
0.0725700,0.3292429
0.0726520,0.3040959
0.0727340,0.2880012
0.0728160,0.2986555
0.0728980,0.2989675
0.0729800,0.2770634
0.0730620,0.3142913
0.0731440,0.2824602
0.0732260,0.2769127
0.0733080,0.2825017
0.0733900,0.2826199
0.0734720,0.3477804
0.0735540,0.2825164
0.0736360,0.2652609
0.0737180,0.2767774
0.0738000,0.2987388
0.0738820,0.2990348
0.0739640,0.2989514
0.0740460,0.3140277
0.0741280,0.2988063
0.0742100,0.2825395
0.0742920,0.2830588
0.0743740,0.2655381
0.0744560,0.2530196
0.0745380,0.3090487
0.0746200,0.3090739
0.0747020,0.2878748
0.0747840,0.2881725
0.0748660,0.2990306
0.0749480,0.2882844
0.0750300,0.2990729
0.0751120,0.2335951
0.0751940,0.2337904
0.0752760,0.2712515
0.0753580,0.3039577
0.0754400,0.3039314
0.0755220,0.2988159
0.0756040,0.3289143
0.0756860,0.3294536
0.0757680,0.2991325
0.0758500,0.3041718
0.0759320,0.3244399
0.0760140,0.3040669
0.0760960,0.3043880
0.0761780,0.2882656
0.0762600,0.2711592
0.0763420,0.2988732
0.0764240,0.3092952
0.0765060,0.2932604
0.0765880,0.2935520
0.0766700,0.3431731
0.0767520,0.3043066
0.0768340,0.3041123
0.0769160,0.3040218
0.0769980,0.3044146
0.0770800,0.2531861
0.0771620,0.2935853
0.0772440,0.3141610
0.0773260,0.3039009
0.0774080,0.3040412
0.0774900,0.3042933
0.0775720,0.2990041
0.0776540,0.3040907
0.0777360,0.2711620
0.0778180,0.2768564
0.0779000,0.3091639
0.0779820,0.3097117
0.0780640,0.2988878
0.0781460,0.3144840
0.0782280,0.3091884
0.0783100,0.2879090
0.0783920,0.2884183
0.0784740,0.2826188
0.0785560,0.2769487
0.0786380,0.2653089
0.0787200,0.2934315
0.0788020,0.3141140
0.0788840,0.3144330
0.0789660,0.2880869
0.0790480,0.3431453
0.0791300,0.2933475
0.0792120,0.2986384
0.0792940,0.2989160
0.0793760,0.3143995
0.0794580,0.2881434
0.0795400,0.3193329
0.0796220,0.3142095
0.0797040,0.2768540
0.0797860,0.2770037
0.0798680,0.2935735
0.0799500,0.2883041
0.0800320,0.2771824
0.0801140,0.2936293
0.0801960,0.2939307
0.0802780,0.2770891
0.0803600,0.3093991
0.0804420,0.3193809
0.0805240,0.2824357
0.0806060,0.2709822
0.0806880,0.2713423
0.0807700,0.2710975
0.0808520,0.2987543
0.0809340,0.2987965
0.0810160,0.2987710
0.0810980,0.2992114
0.0811800,0.3044107
0.0812620,0.3291458
0.0813440,0.3240460
0.0814260,0.2767411
0.0815080,0.2823169
0.0815900,0.2826765
0.0816720,0.2828046
0.0817540,0.2712869
0.0818360,0.2988439
0.0819180,0.2824960
0.0820000,0.3241156
0.0820820,0.3242730
0.0821640,0.2882441
0.0822460,0.2987276
0.0823280,0.2880409
0.0824100,0.2881769
0.0824920,0.2883387
0.0825740,0.2827590
0.0826560,0.2770386
0.0827380,0.2987536
0.0828200,0.2933614
0.0829020,0.2768443
0.0829840,0.2771691
0.0830660,0.2884178
0.0831480,0.2881818
0.0832300,0.2880311
0.0833120,0.2823521
0.0833940,0.2827398
0.0834760,0.2828661
0.0835580,0.2828736
0.0836400,0.3242842
0.0837220,0.2768000
0.0838040,0.3038989
0.0838860,0.3042801
0.0839680,0.2826044
0.0840500,0.3092362
0.0841320,0.3141176
0.0842140,0.3039592
0.0842960,0.3042643
0.0843780,0.3096052
0.0844600,0.3092660
0.0845420,0.2987670
0.0846240,0.2880449
0.0847060,0.3040194
0.0847880,0.3044178
0.0848700,0.2882567
0.0849520,0.3241780
0.0850340,0.3239497
0.0851160,0.3040523
0.0851980,0.3042939
0.0852800,0.2936316
0.0853620,0.2711073
0.0854440,0.2934167
0.0855260,0.2824777
0.0856080,0.2825194
0.0856900,0.2828628
0.0857720,0.2533893
0.0858540,0.2710912
0.0859360,0.2936308
0.0860180,0.2653801
0.0861000,0.2988419
0.0861820,0.2991526
0.0862640,0.3243581
0.0863460,0.3192512
0.0864280,0.3290471
0.0865100,0.3239245
0.0865920,0.3243674
0.0866740,0.2990318
0.0867560,0.2881201
0.0868380,0.2590651
0.0869200,0.2768916
0.0870020,0.2933788
0.0870840,0.2937957
0.0871660,0.2654472
0.0872480,0.2767504
0.0873300,0.2987712
0.0874120,0.2880261
0.0874940,0.2882248
0.0875760,0.3094624
0.0876580,0.2769313
0.0877400,0.2710315
0.0878220,0.2934654
0.0879040,0.3092956
0.0879860,0.3095914
0.0880680,0.3193815
0.0881500,0.3334729
0.0882320,0.3385223
0.0883140,0.3142876
0.0883960,0.3147441
0.0884780,0.3043442
0.0885600,0.3478244
0.0886420,0.2989760
0.0887240,0.2653662
0.0888060,0.2824409
0.0888880,0.2829139
0.0889700,0.2593602
0.0890520,0.3193078
0.0891340,0.3242372
0.0892160,0.2592295
0.0892980,0.2593236
0.0893800,0.2826227
0.0894620,0.2592411
0.0895440,0.2468175
0.0896260,0.2591875
0.0897080,0.2878985
0.0897900,0.2881661
0.0898720,0.3385428
0.0899540,0.3610012
0.0900360,0.3191945
0.0901180,0.3091132
0.0902000,0.3038470
0.0902820,0.3041790
0.0903640,0.3242544
0.0904460,0.3092417
0.0905280,0.2881648
0.0906100,0.3040106
0.0906920,0.3042851
0.0907740,0.2989840
0.0908560,0.2768664
0.0909380,0.2825519
0.0910200,0.2825089
0.0911020,0.2932690
0.0911840,0.2936427
0.0912660,0.3339541
0.0913480,0.2825998
0.0914300,0.2988652
0.0915120,0.3338837
0.0915940,0.3341468
0.0916760,0.2992829
0.0917580,0.2771117
0.0918400,0.2987677
0.0919220,0.2934152
0.0920040,0.3288403
0.0920860,0.3293392
0.0921680,0.2710563
0.0922500,0.3289187
0.0923320,0.3383903
0.0924140,0.2590888
0.0924960,0.2595927
0.0925780,0.2828446
0.0926600,0.2593233
0.0927420,0.3041853
0.0928240,0.3038954
0.0929060,0.2879436
0.0929880,0.2883035
0.0930700,0.2937852
0.0931520,0.2991411
0.0932340,0.2711390
0.0933160,0.2653048
0.0933980,0.2655555
0.0934800,0.2990784
0.0935620,0.2827914
0.0936440,0.3039924
0.0937260,0.2985919
0.0938080,0.2880197
0.0938900,0.2882451
0.0939720,0.3092009
0.0940540,0.2988837
0.0941360,0.2988099
0.0942180,0.3240485
0.0943000,0.3239034
0.0943820,0.3243323
0.0944640,0.3041480
0.0945460,0.2710811
0.0946280,0.2988350
0.0947100,0.2767523
0.0947920,0.2770977
0.0948740,0.3095320
0.0949560,0.2403357
0.0950380,0.2594267
0.0951200,0.2711934
0.0952020,0.3040793
0.0952840,0.3043880
