E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
0,269.257,0,269.257
0.162714,259.376,-9.87277,269.249
0.325428,261.41,-7.81594,269.226
0.488143,264.36,-4.82632,269.186
0.650857,260.519,-8.61216,269.131
0.813571,262.442,-6.61901,269.061
0.976285,264.624,-4.35001,268.974
1.139,265.189,-3.68311,268.872
1.30171,269.407,0.651723,268.755
1.46443,258.257,-10.3645,268.622
1.62714,264.191,-4.28215,268.473
1.78986,265.031,-3.27807,268.309
1.95257,262.143,-5.9871,268.13
2.11528,260.847,-7.08776,267.935
2.278,264.654,-3.0706,267.725
2.44071,264.471,-3.02853,267.5
2.60343,260.398,-6.86184,267.26
2.76614,264.72,-2.28409,267.004
2.92886,266.539,-0.194628,266.734
3.09157,264.529,-1.91962,266.449
3.25428,260.694,-5.45477,266.149
3.417,266.48,0.645275,265.834
3.57971,261.426,-4.07957,265.505
3.74243,268.017,2.85548,265.162
3.90514,270.722,5.91779,264.804
4.06785,265.034,0.602104,264.432
4.23057,263.304,-0.742384,264.046
4.39328,265.736,2.09019,263.646
4.556,267.67,4.43837,263.232
4.71871,263.516,0.711964,262.804
4.88143,264.888,2.52512,262.363
5.04414,265.672,3.76303,261.909
5.20685,266.952,5.51071,261.441
5.36957,266.399,5.43902,260.96
5.53228,261.728,1.26141,260.466
5.695,268.709,8.74868,259.96
5.85771,265.401,5.96021,259.441
6.02043,263.14,4.23146,258.909
6.18314,264.343,5.97843,258.365
6.34585,266.14,8.33146,257.809
6.50857,266.771,9.52995,257.241
6.67128,265.841,9.18043,256.661
6.834,262.568,6.49905,256.069
6.99671,265.29,9.82326,255.467
7.15942,269.979,15.1267,254.852
7.32214,264.401,10.1738,254.227
7.48485,268.923,15.3323,253.591
7.64757,268.496,15.5516,252.944
7.81028,264.094,11.8075,252.287
7.973,268.016,16.3972,251.619
8.13571,265.625,14.6836,250.941
8.29842,265.917,15.663,250.254
8.46114,270.586,21.0294,249.556
8.62385,266.001,17.1521,248.849
8.78657,269.976,21.8433,248.133
8.94928,267.593,20.1855,247.407
9.11199,268.587,21.914,246.673
9.27471,268.871,22.9415,245.929
9.43742,266.872,21.6943,245.178
9.60014,272.531,28.1135,244.417
9.76285,264.816,21.1669,243.649
9.92557,268.336,25.463,242.873
10.0883,277.586,35.4978,242.088
10.251,268.563,27.2667,241.297
10.4137,267.278,26.7806,240.498
10.5764,278.754,39.0626,239.691
10.7391,273.703,34.8254,238.878
10.9019,276.021,37.9629,238.058
11.0646,270.31,33.0787,237.231
11.2273,267.865,31.4671,236.398
11.39,271.404,35.845,235.559
11.5527,271.104,36.3905,234.714
11.7154,268.164,34.3014,233.863
11.8781,274.344,41.338,233.006
12.0409,268.31,36.1666,232.144
12.2036,274.743,43.4663,231.276
12.3663,270.062,39.6583,230.404
12.529,271.456,41.93,229.527
12.6917,270.687,42.0421,228.645
12.8544,271.71,43.9523,227.758
13.0171,270.741,43.8741,226.867
13.1798,270.843,44.8708,225.972
13.3426,273.863,48.7898,225.073
13.5053,270.892,46.7215,224.171
13.668,273.552,50.2875,223.264
13.8307,277.179,54.8241,222.355
13.9934,273.324,51.8826,221.442
14.1561,270.598,50.0721,220.526
14.3188,273.66,54.0535,219.607
14.4816,273.844,55.1592,218.685
14.6443,273.516,55.755,217.761
14.807,277.658,60.8237,216.834
14.9697,275.564,59.6588,215.905
15.1324,274.211,59.2368,214.974
15.2951,282.353,68.3122,214.041
15.4578,281.256,68.1492,213.106
15.6206,279.254,67.0839,212.17
15.7833,279.759,68.5263,211.232
15.946,278.476,68.1834,210.293
16.1087,281.284,71.9318,209.353
16.2714,281.53,73.1184,208.411
16.4341,283.879,76.4098,207.469
16.5968,283.827,77.3009,206.526
16.7596,283.129,77.5469,205.582
16.9223,283.118,78.4806,204.638
17.085,285.152,81.4593,203.693
17.2477,286.858,84.1099,202.748
17.4104,281.494,79.6904,201.803
17.5731,289.669,88.811,200.858
17.7358,285.444,85.5309,199.914
17.8986,290.464,91.4947,198.969
18.0613,288.866,90.8412,198.025
18.224,288.413,91.3322,197.081
18.3867,285.759,89.621,196.138
18.5494,283.713,88.5174,195.196
18.7121,288.854,94.6001,194.254
18.8748,288.255,94.9407,193.314
19.0376,291.982,99.6076,192.374
19.2003,295.493,104.057,191.436
19.363,304.416,113.917,190.499
19.5257,293.692,104.129,189.563
19.6884,291.51,102.881,188.629
19.8511,291.179,103.483,187.696
20.0138,296.125,109.361,186.764
20.1766,290.058,104.223,185.835
20.3393,298.761,113.854,184.907
20.502,296.818,112.837,183.981
20.6647,299.123,116.065,183.057
20.8274,299.206,117.071,182.136
20.9901,310.246,129.03,181.216
21.1528,305.353,125.054,180.298
21.3156,299.293,119.91,179.383
21.4783,307.099,128.629,178.47
21.641,298.782,121.222,177.56
21.8037,304.313,127.661,176.651
21.9664,306.867,131.121,175.746
22.1291,306.772,131.929,174.843
22.2918,311.386,137.443,173.943
22.4546,314.398,141.353,173.045
22.6173,301.618,129.468,172.151
22.78,317.932,146.673,171.259
22.9427,309.476,139.106,170.37
23.1054,316.339,146.855,169.484
23.2681,311.752,143.152,168.601
23.4308,317.046,149.326,167.721
23.5936,316.419,149.575,166.844
23.7563,325.821,159.851,165.97
23.919,315.424,150.325,165.1
24.0817,323.031,158.799,164.232
24.2444,320.929,157.561,163.368
24.4071,318.779,156.272,162.507
24.5698,321.872,160.222,161.65
24.7326,327.142,166.346,160.796
24.8953,328.824,168.878,159.946
25.058,320.04,160.941,159.099
25.2207,333.948,175.693,158.255
25.3834,329.938,172.523,157.415
25.5461,329.908,173.329,156.578
25.7088,337.763,182.017,155.746
25.8716,342.92,188.004,154.916
26.0343,331.576,177.485,154.091
26.197,341.537,188.268,153.269
26.3597,337.61,185.16,152.45
26.5224,340.254,188.618,151.636
26.6851,349.26,198.435,150.825
26.8478,343.357,193.339,150.018
27.0106,345.097,195.882,149.214
27.1733,345.282,196.867,148.415
27.336,343.87,196.252,147.619
27.4987,351.607,204.78,146.827
27.6614,358.386,212.347,146.039
27.8241,353.939,208.685,145.254
27.9868,357.022,212.548,144.474
28.1496,362.318,218.621,143.697
28.3123,363.569,220.645,142.924
28.475,361.397,219.241,142.156
28.6377,369.595,228.204,141.391
28.8004,370.985,230.355,140.63
28.9631,376.238,236.365,139.872
29.1258,366.659,227.54,139.119
29.2886,376.495,238.125,138.37
29.4513,378.183,240.559,137.625
29.614,382.424,245.541,136.883
29.7767,379.912,243.767,136.145
29.9394,375.892,240.48,135.412
30.1021,382.121,247.439,134.682
30.2648,380.5,246.544,133.956
30.4276,383.53,250.295,133.235
30.5903,391.234,258.718,132.517
30.753,379.319,247.516,131.803
30.9157,398.538,267.446,131.093
31.0784,388.703,258.316,130.387
31.2411,395.622,265.938,129.684
31.4038,388.169,259.183,128.986
31.5666,395.817,267.525,128.292
31.7293,397.156,269.555,127.601
31.892,400.036,273.121,126.915
32.0547,394.216,267.984,126.232
32.2174,394.255,268.701,125.553
32.3801,400.715,275.836,124.878
32.5428,401.773,277.565,124.207
32.7056,399.072,275.532,123.54
32.8683,410.259,287.382,122.877
33.031,408.785,286.568,122.217
33.1937,404.717,283.155,121.562
33.3564,404.032,283.123,120.91
33.5191,408.797,288.535,120.262
33.6818,408.579,288.962,119.618
33.8446,402.423,283.446,118.977
34.0073,420.536,302.195,118.341
34.17,412.884,295.176,117.708
34.3327,406.131,289.052,117.079
34.4954,409.489,293.035,116.453
34.6581,406.194,290.362,115.832
34.8208,413.793,298.58,115.214
34.9836,416.773,302.174,114.6
35.1463,415.531,301.542,113.989
35.309,409.015,295.633,113.382
35.4717,413.885,301.106,112.779
35.6344,416.771,304.591,112.18
35.7971,417.08,305.496,111.584
35.9598,410.029,299.037,110.992
36.1226,405.86,295.457,110.403
36.2853,412.729,302.91,109.818
36.448,415.798,306.561,109.237
36.6107,414.512,305.854,108.659
36.7734,417.143,309.058,108.085
36.9361,413.715,306.201,107.514
37.0988,412.233,305.287,106.947
37.2616,407.975,301.592,106.383
37.4243,405.488,299.666,105.822
37.587,408.609,303.343,105.266
37.7497,398.439,293.727,104.712
37.9124,408.361,304.199,104.162
38.0751,407.557,303.941,103.616
38.2378,404.454,301.381,103.073
38.4005,400.004,297.471,102.533
38.5633,406.696,304.699,101.997
38.726,387.718,286.255,101.464
38.8887,389.843,288.909,100.934
39.0514,401.261,300.853,100.408
39.2141,403.371,303.487,99.8846
39.3768,392.275,292.91,99.3648
39.5395,392.808,293.959,98.8483
39.7023,394.405,296.07,98.335
39.865,395.2,297.375,97.8249
40.0277,385.728,288.41,97.3181
40.1904,398.748,301.933,96.8145
40.3531,390.55,294.236,96.314
40.5158,386.348,290.532,95.8167
40.6785,393.77,298.447,95.3225
40.8413,385.736,290.905,94.8315
41.004,379.773,285.43,94.3435
41.1667,375.012,281.154,93.8586
41.3294,383.593,290.217,93.3768
41.4921,382.647,289.749,92.8981
41.6548,379.049,286.627,92.4224
41.8175,378.43,286.481,91.9497
41.9803,375.142,283.662,91.48
42.143,377.897,286.884,91.0132
42.3057,372.346,281.797,90.5495
42.4684,372.883,282.794,90.0886
42.6311,370.154,280.523,89.6307
42.7938,372.032,282.856,89.1757
42.9565,367.439,278.715,88.7236
43.1193,372.01,283.735,88.2744
43.282,369.142,281.314,87.828
43.4447,363.061,275.676,87.3845
43.6074,361.276,274.332,86.9438
43.7701,363.632,277.126,86.5058
43.9328,363.05,276.979,86.0707
44.0955,357.175,271.537,85.6383
44.2583,356.36,271.152,85.2087
44.421,357.476,272.695,84.7818
44.5837,355.261,270.903,84.3576
44.7464,356.707,272.771,83.9361
44.9091,354.173,270.656,83.5173
45.0718,355.32,272.219,83.1011
45.2345,355.123,272.435,82.6876
45.3973,357.003,274.727,82.2767
45.56,345.429,263.561,81.8685
45.7227,354.748,273.286,81.4628
45.8854,355.19,274.131,81.0597
46.0481,350.76,270.1,80.6591
46.2108,353.285,273.024,80.2611
46.3735,353.118,273.252,79.8657
46.5363,350.789,271.317,79.4727
46.699,350.731,271.649,79.0822
46.8617,353.018,274.323,78.6942
47.0244,349.315,271.006,78.3087
47.1871,347.968,270.043,77.9256
47.3498,347.391,269.846,77.5449
47.5125,350.962,273.796,77.1666
47.6753,348.097,271.306,76.7908
47.838,344.882,268.464,76.4173
48.0007,342.009,265.963,76.0462
48.1634,341.927,266.25,75.6774
48.3261,348.019,272.708,75.3109
48.4888,349.965,275.018,74.9468
48.6515,349.334,274.749,74.5849
48.8143,348.638,274.413,74.2254
48.977,348.502,274.634,73.8681
49.1397,348.581,275.068,73.513
49.3024,349.415,276.255,73.1602
49.4651,345.63,272.82,72.8096
49.6278,353.029,280.568,72.4612
49.7905,348.892,276.777,72.1151
49.9533,349.724,277.953,71.771
50.116,342.206,270.777,71.4292
50.2787,346.105,275.015,71.0895
50.4414,342.924,272.172,70.7519
50.6041,352.36,281.944,70.4164
50.7668,341.994,271.911,70.0831
50.9295,350.851,281.099,69.7518
51.0923,351.733,282.31,69.4226
51.255,351.601,282.505,69.0954
51.4177,348.556,279.786,68.7703
51.5804,345.88,277.432,68.4473
51.7431,339.759,271.633,68.1262
51.9058,348.063,280.256,67.8071
52.0685,343.911,276.421,67.4901
52.2313,343.977,276.802,67.175
52.394,352.266,285.404,66.8618
52.5567,347.014,280.463,66.5506
52.7194,353.023,286.782,66.2414
52.8821,350.258,284.324,65.934
53.0448,353.97,288.341,65.6286
53.2075,351.555,286.23,65.325
53.3703,342.59,277.567,65.0234
53.533,350.925,286.201,64.7235
53.6957,344.537,280.111,64.4256
53.8584,351.844,287.714,64.1295
54.0211,350.37,286.535,63.8352
54.1838,351.816,288.274,63.5427
54.3465,352.603,289.351,63.252
54.5093,350.634,287.671,62.9631
54.672,352.574,289.898,62.676
54.8347,355.86,293.47,62.3907
