Time (ns),non-Water after lsq fit to non-Water
0.0123050,0.0610993
0.0123100,0.0610943
0.0123150,0.0610944
0.0123200,0.0610988
0.0123250,0.0611068
0.0123300,0.0611168
0.0123350,0.0611266
0.0123400,0.0611340
0.0123450,0.0611380
0.0123500,0.0611377
0.0123550,0.0611322
0.0123600,0.0611215
0.0123650,0.0611064
0.0123700,0.0610891
0.0123750,0.0610717
0.0123800,0.0610563
0.0123850,0.0610445
0.0123900,0.0610377
0.0123950,0.0610361
0.0124000,0.0829943
0.0124050,0.0829923
0.0124100,0.0829942
0.0124150,0.0829986
0.0124200,0.0830049
0.0124250,0.0830133
0.0124300,0.0830242
0.0124350,0.0830380
0.0124400,0.0830546
0.0124450,0.0830739
0.0124500,0.0830957
0.0124550,0.0831190
0.0124600,0.0831427
0.0124650,0.0831662
0.0124700,0.0831891
0.0124750,0.0832109
0.0124800,0.0832306
0.0124850,0.0832478
0.0124900,0.0832633
0.0124950,0.0832775
0.0125000,0.0245848
0.0125050,0.0245934
0.0125100,0.0246040
0.0125150,0.0246191
0.0125200,0.0246374
0.0125250,0.0246561
0.0125300,0.0246736
0.0125350,0.0246911
0.0125400,0.0247089
0.0125450,0.0247262
0.0125500,0.0247425
0.0125550,0.0247589
0.0125600,0.0247756
0.0125650,0.0247894
0.0125700,0.0247962
0.0125750,0.0247970
0.0125800,0.0247953
0.0125850,0.0247934
0.0125900,0.0247912
0.0125950,0.0247887
0.0126000,0.0611866
0.0126050,0.0612071
0.0126100,0.0612259
0.0126150,0.0612413
0.0126200,0.0612534
0.0126250,0.0612630
0.0126300,0.0612705
0.0126350,0.0612757
0.0126400,0.0612789
0.0126450,0.0612819
0.0126500,0.0612861
0.0126550,0.0612919
0.0126600,0.0612995
0.0126650,0.0613092
0.0126700,0.0613208
0.0126750,0.0613324
0.0126800,0.0613426
0.0126850,0.0613507
0.0126900,0.0613568
0.0126950,0.0613617
0.0127000,0.0245179
0.0127050,0.0245037
0.0127100,0.0244903
0.0127150,0.0244773
0.0127200,0.0244641
0.0127250,0.0244497
0.0127300,0.0244351
0.0127350,0.0244213
0.0127400,0.0244092
0.0127450,0.0243994
0.0127500,0.0243909
0.0127550,0.0243827
0.0127600,0.0243738
0.0127650,0.0243644
0.0127700,0.0243550
0.0127750,0.0243452
0.0127800,0.0243360
0.0127850,0.0243286
0.0127900,0.0243233
0.0127950,0.0243187
0.0128000,0.0243136
0.0128050,0.0243086
0.0128100,0.0243040
0.0128150,0.0243006
0.0128200,0.0242979
0.0128250,0.0242963
0.0128300,0.0242968
0.0128350,0.0242990
0.0128400,0.0243015
0.0128450,0.0243028
0.0128500,0.0243034
0.0128550,0.0243051
0.0128600,0.0243083
0.0128650,0.0243126
0.0128700,0.0243183
0.0128750,0.0243253
0.0128800,0.0243326
0.0128850,0.0243381
0.0128900,0.0243400
0.0128950,0.0243397
0.0129000,0.0243407
0.0129050,0.0243442
0.0129100,0.0243487
0.0129150,0.0243541
0.0129200,0.0243604
0.0129250,0.0243665
0.0129300,0.0243697
0.0129350,0.0243703
0.0129400,0.0243708
0.0129450,0.0243728
0.0129500,0.0243754
0.0129550,0.0243779
0.0129600,0.0243807
0.0129650,0.0243835
0.0129700,0.0243854
0.0129750,0.0243864
0.0129800,0.0243878
0.0129850,0.0243900
0.0129900,0.0243929
0.0129950,0.0243951
0.0130000,0.0610579
0.0130050,0.0610565
0.0130100,0.0610592
0.0130150,0.0610652
0.0130200,0.0610729
0.0130250,0.0610813
0.0130300,0.0610892
0.0130350,0.0610951
0.0130400,0.0610979
0.0130450,0.0610975
0.0130500,0.0610944
0.0130550,0.0610891
0.0130600,0.0610825
0.0130650,0.0610756
0.0130700,0.0610691
0.0130750,0.0610639
0.0130800,0.0610608
0.0130850,0.0610603
0.0130900,0.0610629
0.0130950,0.0610677
0.0131000,0.1114865
0.0131050,0.1114831
0.0131100,0.1114869
0.0131150,0.1114986
0.0131200,0.1115183
0.0131250,0.1115452
0.0131300,0.1115770
0.0131350,0.1116106
0.0131400,0.1116431
0.0131450,0.1116730
0.0131500,0.1116998
0.0131550,0.1117236
0.0131600,0.1117443
0.0131650,0.1117624
0.0131700,0.1117781
0.0131750,0.1117920
0.0131800,0.1118047
0.0131850,0.1118176
0.0131900,0.1118314
0.0131950,0.1118466
0.0132000,0.0245738
0.0132050,0.0245795
0.0132100,0.0245848
0.0132150,0.0245904
0.0132200,0.0245973
0.0132250,0.0246067
0.0132300,0.0246189
0.0132350,0.0246332
0.0132400,0.0246485
0.0132450,0.0246633
0.0132500,0.0246773
0.0132550,0.0246900
0.0132600,0.0247000
0.0132650,0.0247066
0.0132700,0.0247107
0.0132750,0.0247127
0.0132800,0.0247128
0.0132850,0.0247110
0.0132900,0.0247077
0.0132950,0.0247040
0.0133000,0.0829858
0.0133050,0.0829726
0.0133100,0.0829595
0.0133150,0.0829471
0.0133200,0.0829365
0.0133250,0.0829274
0.0133300,0.0829195
0.0133350,0.0829129
0.0133400,0.0829086
0.0133450,0.0829069
0.0133500,0.0829071
0.0133550,0.0829081
0.0133600,0.0829085
0.0133650,0.0829074
0.0133700,0.0829041
0.0133750,0.0828984
0.0133800,0.0828908
0.0133850,0.0828827
0.0133900,0.0828752
0.0133950,0.0828688
0.0134000,0.0828640
0.0134050,0.0828616
0.0134100,0.0828629
0.0134150,0.0828684
0.0134200,0.0828779
0.0134250,0.0828905
0.0134300,0.0829054
0.0134350,0.0829221
0.0134400,0.0829398
0.0134450,0.0829580
0.0134500,0.0829762
0.0134550,0.0829940
0.0134600,0.0830106
0.0134650,0.0830255
0.0134700,0.0830383
0.0134750,0.0830492
0.0134800,0.0830588
0.0134850,0.0830685
0.0134900,0.0830787
0.0134950,0.0830893
0.0135000,0.0242169
0.0135050,0.0242102
0.0135100,0.0242017
0.0135150,0.0241920
0.0135200,0.0241831
0.0135250,0.0241775
0.0135300,0.0241761
0.0135350,0.0241782
0.0135400,0.0241819
0.0135450,0.0241842
0.0135500,0.0241838
0.0135550,0.0241812
0.0135600,0.0241775
0.0135650,0.0241741
0.0135700,0.0241728
0.0135750,0.0241739
0.0135800,0.0241768
0.0135850,0.0241807
0.0135900,0.0241844
0.0135950,0.0241876
0.0136000,0.0241910
0.0136050,0.0241947
0.0136100,0.0241981
0.0136150,0.0242012
0.0136200,0.0242048
0.0136250,0.0242090
0.0136300,0.0242136
0.0136350,0.0242199
0.0136400,0.0242304
0.0136450,0.0242460
0.0136500,0.0242661
0.0136550,0.0242901
0.0136600,0.0243176
0.0136650,0.0243457
0.0136700,0.0243715
0.0136750,0.0243936
0.0136800,0.0244119
0.0136850,0.0244270
0.0136900,0.0244387
0.0136950,0.0244478
0.0137000,0.0612058
0.0137050,0.0612086
0.0137100,0.0612102
0.0137150,0.0612107
0.0137200,0.0612104
0.0137250,0.0612101
0.0137300,0.0612110
0.0137350,0.0612138
0.0137400,0.0612188
0.0137450,0.0612272
0.0137500,0.0612389
0.0137550,0.0612532
0.0137600,0.0612691
0.0137650,0.0612862
0.0137700,0.0613041
0.0137750,0.0613222
0.0137800,0.0613401
0.0137850,0.0613574
0.0137900,0.0613735
0.0137950,0.0613880
0.0138000,0.0244644
0.0138050,0.0244601
0.0138100,0.0244576
0.0138150,0.0244557
0.0138200,0.0244556
0.0138250,0.0244582
0.0138300,0.0244628
0.0138350,0.0244668
0.0138400,0.0244692
0.0138450,0.0244707
0.0138500,0.0244703
0.0138550,0.0244668
0.0138600,0.0244605
0.0138650,0.0244538
0.0138700,0.0244493
0.0138750,0.0244464
0.0138800,0.0244433
0.0138850,0.0244400
0.0138900,0.0244376
0.0138950,0.0244353
0.0139000,0.0611430
0.0139050,0.0611384
0.0139100,0.0611352
0.0139150,0.0611339
0.0139200,0.0611343
0.0139250,0.0611360
0.0139300,0.0611391
0.0139350,0.0611439
0.0139400,0.0611500
0.0139450,0.0611563
0.0139500,0.0611623
0.0139550,0.0611677
0.0139600,0.0611728
0.0139650,0.0611772
0.0139700,0.0611813
0.0139750,0.0611859
0.0139800,0.0611919
0.0139850,0.0611995
0.0139900,0.0612077
0.0139950,0.0612160
0.0140000,0.0611779
0.0140050,0.0611713
0.0140100,0.0611677
0.0140150,0.0611670
0.0140200,0.0611696
0.0140250,0.0611749
0.0140300,0.0611820
0.0140350,0.0611902
0.0140400,0.0612001
0.0140450,0.0612121
0.0140500,0.0612261
0.0140550,0.0612421
0.0140600,0.0612601
0.0140650,0.0612798
0.0140700,0.0613008
0.0140750,0.0613222
0.0140800,0.0613431
0.0140850,0.0613628
0.0140900,0.0613804
0.0140950,0.0613952
0.0141000,0.0244546
0.0141050,0.0244723
0.0141100,0.0244889
0.0141150,0.0245034
0.0141200,0.0245164
0.0141250,0.0245284
0.0141300,0.0245403
0.0141350,0.0245536
0.0141400,0.0245688
0.0141450,0.0245855
0.0141500,0.0246026
0.0141550,0.0246201
0.0141600,0.0246367
0.0141650,0.0246510
0.0141700,0.0246629
0.0141750,0.0246724
0.0141800,0.0246786
0.0141850,0.0246821
0.0141900,0.0246846
0.0141950,0.0246864
0.0142000,0.1115866
0.0142050,0.1115778
0.0142100,0.1115739
0.0142150,0.1115748
0.0142200,0.1115799
0.0142250,0.1115886
0.0142300,0.1115995
0.0142350,0.1116098
0.0142400,0.1116172
0.0142450,0.1116204
0.0142500,0.1116210
0.0142550,0.1116214
0.0142600,0.1116245
0.0142650,0.1116323
0.0142700,0.1116458
0.0142750,0.1116645
0.0142800,0.1116869
0.0142850,0.1117115
0.0142900,0.1117372
0.0142950,0.1117621
0.0143000,0.0245837
0.0143050,0.0245786
0.0143100,0.0245760
0.0143150,0.0245751
0.0143200,0.0245734
0.0143250,0.0245715
0.0143300,0.0245698
0.0143350,0.0245685
0.0143400,0.0245673
0.0143450,0.0245673
0.0143500,0.0245693
0.0143550,0.0245730
0.0143600,0.0245787
0.0143650,0.0245860
0.0143700,0.0245929
0.0143750,0.0245985
0.0143800,0.0246029
0.0143850,0.0246068
0.0143900,0.0246096
0.0143950,0.0246108
0.0144000,0.0246111
0.0144050,0.0246099
0.0144100,0.0246075
0.0144150,0.0246024
0.0144200,0.0245942
0.0144250,0.0245835
0.0144300,0.0245708
0.0144350,0.0245574
0.0144400,0.0245439
0.0144450,0.0245305
0.0144500,0.0245170
0.0144550,0.0245032
0.0144600,0.0244893
0.0144650,0.0244759
0.0144700,0.0244639
0.0144750,0.0244545
0.0144800,0.0244484
0.0144850,0.0244453
0.0144900,0.0244429
0.0144950,0.0244393
0.0145000,0.0611570
0.0145050,0.0611538
0.0145100,0.0611504
0.0145150,0.0611475
0.0145200,0.0611462
0.0145250,0.0611472
0.0145300,0.0611505
0.0145350,0.0611559
0.0145400,0.0611629
0.0145450,0.0611711
0.0145500,0.0611797
0.0145550,0.0611875
0.0145600,0.0611941
0.0145650,0.0611995
0.0145700,0.0612041
0.0145750,0.0612084
0.0145800,0.0612130
0.0145850,0.0612190
0.0145900,0.0612266
0.0145950,0.0612362
0.0146000,0.0613091
0.0146050,0.0613153
0.0146100,0.0613228
0.0146150,0.0613313
0.0146200,0.0613406
0.0146250,0.0613505
0.0146300,0.0613607
0.0146350,0.0613714
0.0146400,0.0613824
0.0146450,0.0613940
0.0146500,0.0614068
0.0146550,0.0614214
0.0146600,0.0614387
0.0146650,0.0614584
0.0146700,0.0614797
0.0146750,0.0615019
0.0146800,0.0615243
0.0146850,0.0615459
0.0146900,0.0615651
0.0146950,0.0615809
0.0147000,0.0244241
0.0147050,0.0244355
0.0147100,0.0244454
0.0147150,0.0244533
0.0147200,0.0244604
0.0147250,0.0244664
0.0147300,0.0244705
0.0147350,0.0244725
0.0147400,0.0244723
0.0147450,0.0244707
0.0147500,0.0244672
0.0147550,0.0244609
0.0147600,0.0244517
0.0147650,0.0244400
0.0147700,0.0244280
0.0147750,0.0244168
0.0147800,0.0244061
0.0147850,0.0243956
0.0147900,0.0243855
0.0147950,0.0243769
0.0148000,0.0611254
0.0148050,0.0611187
0.0148100,0.0611151
0.0148150,0.0611161
0.0148200,0.0611220
0.0148250,0.0611303
0.0148300,0.0611369
0.0148350,0.0611381
0.0148400,0.0611356
0.0148450,0.0611349
0.0148500,0.0611409
0.0148550,0.0611549
0.0148600,0.0611750
0.0148650,0.0611973
0.0148700,0.0612181
0.0148750,0.0612349
0.0148800,0.0612473
0.0148850,0.0612559
0.0148900,0.0612620
0.0148950,0.0612685
0.0149000,0.1002735
0.0149050,0.1002533
0.0149100,0.1002392
0.0149150,0.1002313
0.0149200,0.1002296
0.0149250,0.1002336
0.0149300,0.1002421
0.0149350,0.1002531
0.0149400,0.1002651
0.0149450,0.1002770
0.0149500,0.1002878
0.0149550,0.1002971
0.0149600,0.1003051
0.0149650,0.1003125
0.0149700,0.1003204
0.0149750,0.1003291
0.0149800,0.1003391
0.0149850,0.1003507
0.0149900,0.1003644
0.0149950,0.1003800
0.0150000,0.1001901
0.0150050,0.1001980
0.0150100,0.1002080
0.0150150,0.1002191
0.0150200,0.1002304
0.0150250,0.1002415
0.0150300,0.1002525
0.0150350,0.1002638
0.0150400,0.1002755
0.0150450,0.1002878
0.0150500,0.1003008
0.0150550,0.1003141
0.0150600,0.1003267
0.0150650,0.1003377
0.0150700,0.1003469
0.0150750,0.1003541
0.0150800,0.1003596
0.0150850,0.1003632
0.0150900,0.1003652
0.0150950,0.1003658
0.0151000,0.1151107
0.0151050,0.1151009
0.0151100,0.1150917
0.0151150,0.1150839
0.0151200,0.1150788
0.0151250,0.1150777
0.0151300,0.1150814
0.0151350,0.1150901
0.0151400,0.1151030
0.0151450,0.1151185
0.0151500,0.1151348
0.0151550,0.1151506
0.0151600,0.1151655
0.0151650,0.1151798
0.0151700,0.1151942
0.0151750,0.1152103
0.0151800,0.1152289
0.0151850,0.1152494
0.0151900,0.1152692
0.0151950,0.1152855
0.0152000,0.0614425
0.0152050,0.0614546
0.0152100,0.0614641
0.0152150,0.0614707
0.0152200,0.0614747
0.0152250,0.0614777
0.0152300,0.0614809
0.0152350,0.0614840
0.0152400,0.0614870
0.0152450,0.0614902
0.0152500,0.0614935
0.0152550,0.0614962
0.0152600,0.0614976
0.0152650,0.0614973
0.0152700,0.0614946
0.0152750,0.0614900
0.0152800,0.0614841
0.0152850,0.0614779
0.0152900,0.0614726
0.0152950,0.0614694
0.0153000,0.0246637
0.0153050,0.0246484
0.0153100,0.0246316
0.0153150,0.0246128
0.0153200,0.0245927
0.0153250,0.0245731
0.0153300,0.0245541
0.0153350,0.0245358
0.0153400,0.0245192
0.0153450,0.0245049
0.0153500,0.0244930
0.0153550,0.0244825
0.0153600,0.0244728
0.0153650,0.0244644
0.0153700,0.0244574
0.0153750,0.0244512
0.0153800,0.0244450
0.0153850,0.0244391
0.0153900,0.0244334
0.0153950,0.0244276
0.0154000,0.0610341
0.0154050,0.0610336
0.0154100,0.0610346
0.0154150,0.0610365
0.0154200,0.0610385
0.0154250,0.0610399
0.0154300,0.0610404
0.0154350,0.0610399
0.0154400,0.0610382
0.0154450,0.0610352
0.0154500,0.0610314
0.0154550,0.0610265
0.0154600,0.0610205
0.0154650,0.0610139
0.0154700,0.0610077
0.0154750,0.0610028
0.0154800,0.0609996
0.0154850,0.0609979
0.0154900,0.0609978
0.0154950,0.0609995
0.0155000,0.0612339
0.0155050,0.0612273
0.0155100,0.0612228
0.0155150,0.0612219
0.0155200,0.0612251
0.0155250,0.0612321
0.0155300,0.0612425
0.0155350,0.0612563
0.0155400,0.0612723
0.0155450,0.0612886
0.0155500,0.0613031
0.0155550,0.0613148
0.0155600,0.0613232
0.0155650,0.0613281
0.0155700,0.0613298
0.0155750,0.0613292
0.0155800,0.0613273
0.0155850,0.0613241
0.0155900,0.0613192
0.0155950,0.0613130
0.0156000,0.0964364
0.0156050,0.0964584
0.0156100,0.0964831
0.0156150,0.0965084
0.0156200,0.0965324
0.0156250,0.0965536
0.0156300,0.0965700
0.0156350,0.0965804
0.0156400,0.0965843
0.0156450,0.0965818
0.0156500,0.0965735
0.0156550,0.0965606
0.0156600,0.0965451
0.0156650,0.0965298
0.0156700,0.0965167
0.0156750,0.0965073
0.0156800,0.0965024
0.0156850,0.0965029
0.0156900,0.0965084
0.0156950,0.0965177
0.0157000,0.1116217
0.0157050,0.1116507
0.0157100,0.1116809
0.0157150,0.1117070
0.0157200,0.1117250
0.0157250,0.1117342
0.0157300,0.1117378
0.0157350,0.1117405
0.0157400,0.1117459
0.0157450,0.1117549
0.0157500,0.1117660
0.0157550,0.1117767
0.0157600,0.1117849
0.0157650,0.1117901
0.0157700,0.1117933
0.0157750,0.1117963
0.0157800,0.1118005
0.0157850,0.1118062
0.0157900,0.1118126
0.0157950,0.1118180
0.0158000,0.1116001
0.0158050,0.1115969
0.0158100,0.1115979
0.0158150,0.1116040
0.0158200,0.1116155
0.0158250,0.1116328
0.0158300,0.1116550
0.0158350,0.1116812
0.0158400,0.1117098
0.0158450,0.1117388
0.0158500,0.1117662
0.0158550,0.1117910
0.0158600,0.1118129
0.0158650,0.1118318
0.0158700,0.1118478
0.0158750,0.1118607
0.0158800,0.1118708
0.0158850,0.1118777
0.0158900,0.1118817
0.0158950,0.1118833
0.0159000,0.0241730
0.0159050,0.0241821
0.0159100,0.0241908
0.0159150,0.0241988
0.0159200,0.0242062
0.0159250,0.0242141
0.0159300,0.0242233
0.0159350,0.0242344
0.0159400,0.0242477
0.0159450,0.0242633
0.0159500,0.0242809
0.0159550,0.0242988
0.0159600,0.0243158
0.0159650,0.0243323
0.0159700,0.0243483
0.0159750,0.0243635
0.0159800,0.0243780
0.0159850,0.0243925
0.0159900,0.0244086
0.0159950,0.0244260
0.0160000,0.0244430
0.0160050,0.0244585
0.0160100,0.0244719
0.0160150,0.0244831
0.0160200,0.0244917
0.0160250,0.0244974
0.0160300,0.0245018
0.0160350,0.0245071
0.0160400,0.0245134
0.0160450,0.0245199
0.0160500,0.0245262
0.0160550,0.0245330
0.0160600,0.0245409
0.0160650,0.0245491
0.0160700,0.0245581
0.0160750,0.0245695
0.0160800,0.0245834
0.0160850,0.0245986
0.0160900,0.0246142
0.0160950,0.0246302
0.0161000,0.0246453
0.0161050,0.0246592
0.0161100,0.0246720
0.0161150,0.0246829
0.0161200,0.0246918
0.0161250,0.0246992
0.0161300,0.0247057
0.0161350,0.0247112
0.0161400,0.0247155
0.0161450,0.0247182
0.0161500,0.0247189
0.0161550,0.0247181
0.0161600,0.0247158
0.0161650,0.0247121
0.0161700,0.0247076
0.0161750,0.0247034
0.0161800,0.0246993
0.0161850,0.0246941
0.0161900,0.0246880
0.0161950,0.0246817
0.0162000,0.0831485
0.0162050,0.0831476
0.0162100,0.0831510
0.0162150,0.0831583
0.0162200,0.0831688
0.0162250,0.0831814
0.0162300,0.0831954
0.0162350,0.0832097
0.0162400,0.0832234
0.0162450,0.0832357
0.0162500,0.0832459
0.0162550,0.0832542
0.0162600,0.0832605
0.0162650,0.0832656
0.0162700,0.0832702
0.0162750,0.0832751
0.0162800,0.0832808
0.0162850,0.0832877
0.0162900,0.0832960
0.0162950,0.0833055
0.0163000,0.0612761
0.0163050,0.0612872
0.0163100,0.0612984
0.0163150,0.0613088
0.0163200,0.0613181
0.0163250,0.0613266
0.0163300,0.0613349
0.0163350,0.0613426
0.0163400,0.0613496
0.0163450,0.0613563
0.0163500,0.0613627
0.0163550,0.0613692
0.0163600,0.0613758
0.0163650,0.0613826
0.0163700,0.0613899
0.0163750,0.0613973
0.0163800,0.0614049
0.0163850,0.0614125
0.0163900,0.0614198
0.0163950,0.0614262
0.0164000,0.0613388
0.0164050,0.0613351
0.0164100,0.0613336
0.0164150,0.0613339
0.0164200,0.0613357
0.0164250,0.0613395
0.0164300,0.0613456
0.0164350,0.0613538
0.0164400,0.0613632
0.0164450,0.0613732
0.0164500,0.0613828
0.0164550,0.0613911
0.0164600,0.0613974
0.0164650,0.0614022
0.0164700,0.0614060
0.0164750,0.0614089
0.0164800,0.0614113
0.0164850,0.0614141
0.0164900,0.0614177
0.0164950,0.0614217
0.0165000,0.0243870
0.0165050,0.0243850
0.0165100,0.0243861
0.0165150,0.0243897
0.0165200,0.0243950
0.0165250,0.0244021
0.0165300,0.0244115
0.0165350,0.0244224
0.0165400,0.0244335
0.0165450,0.0244437
0.0165500,0.0244526
0.0165550,0.0244613
0.0165600,0.0244698
0.0165650,0.0244771
0.0165700,0.0244826
0.0165750,0.0244862
0.0165800,0.0244881
0.0165850,0.0244880
0.0165900,0.0244869
0.0165950,0.0244860
0.0166000,0.0964147
0.0166050,0.0964043
0.0166100,0.0964011
0.0166150,0.0964048
0.0166200,0.0964147
0.0166250,0.0964297
0.0166300,0.0964484
0.0166350,0.0964697
0.0166400,0.0964920
0.0166450,0.0965134
0.0166500,0.0965318
0.0166550,0.0965460
0.0166600,0.0965561
0.0166650,0.0965628
0.0166700,0.0965668
0.0166750,0.0965684
0.0166800,0.0965681
0.0166850,0.0965666
0.0166900,0.0965648
0.0166950,0.0965636
0.0167000,0.0612795
0.0167050,0.0612787
0.0167100,0.0612839
0.0167150,0.0612953
0.0167200,0.0613124
0.0167250,0.0613340
0.0167300,0.0613590
0.0167350,0.0613863
0.0167400,0.0614146
0.0167450,0.0614418
0.0167500,0.0614661
0.0167550,0.0614862
0.0167600,0.0615010
0.0167650,0.0615097
0.0167700,0.0615124
0.0167750,0.0615104
0.0167800,0.0615048
0.0167850,0.0614970
0.0167900,0.0614883
0.0167950,0.0614806
0.0168000,0.0611623
0.0168050,0.0611555
0.0168100,0.0611506
0.0168150,0.0611480
0.0168200,0.0611479
0.0168250,0.0611502
0.0168300,0.0611540
0.0168350,0.0611584
0.0168400,0.0611634
0.0168450,0.0611696
0.0168500,0.0611769
0.0168550,0.0611846
0.0168600,0.0611923
0.0168650,0.0612001
0.0168700,0.0612076
0.0168750,0.0612139
0.0168800,0.0612179
0.0168850,0.0612196
0.0168900,0.0612196
0.0168950,0.0612183
0.0169000,0.0242663
0.0169050,0.0242758
0.0169100,0.0242867
0.0169150,0.0242997
0.0169200,0.0243130
0.0169250,0.0243248
0.0169300,0.0243360
0.0169350,0.0243478
0.0169400,0.0243594
0.0169450,0.0243697
0.0169500,0.0243791
0.0169550,0.0243891
0.0169600,0.0244006
0.0169650,0.0244135
0.0169700,0.0244269
0.0169750,0.0244404
0.0169800,0.0244533
0.0169850,0.0244661
0.0169900,0.0244791
0.0169950,0.0244926
0.0170000,0.0611864
0.0170050,0.0611979
0.0170100,0.0612097
0.0170150,0.0612203
0.0170200,0.0612284
0.0170250,0.0612334
0.0170300,0.0612348
0.0170350,0.0612331
0.0170400,0.0612288
0.0170450,0.0612233
0.0170500,0.0612180
0.0170550,0.0612139
0.0170600,0.0612111
0.0170650,0.0612101
0.0170700,0.0612117
0.0170750,0.0612167
0.0170800,0.0612247
0.0170850,0.0612356
0.0170900,0.0612497
0.0170950,0.0612664
0.0171000,0.0246113
0.0171050,0.0246174
0.0171100,0.0246216
0.0171150,0.0246235
0.0171200,0.0246244
0.0171250,0.0246247
0.0171300,0.0246245
0.0171350,0.0246241
0.0171400,0.0246234
0.0171450,0.0246220
0.0171500,0.0246185
0.0171550,0.0246124
0.0171600,0.0246050
0.0171650,0.0245971
0.0171700,0.0245894
0.0171750,0.0245823
0.0171800,0.0245767
0.0171850,0.0245734
0.0171900,0.0245713
0.0171950,0.0245684
0.0172000,0.0245639
0.0172050,0.0245583
0.0172100,0.0245533
0.0172150,0.0245486
0.0172200,0.0245452
0.0172250,0.0245445
0.0172300,0.0245468
0.0172350,0.0245494
0.0172400,0.0245497
0.0172450,0.0245471
0.0172500,0.0245414
0.0172550,0.0245331
0.0172600,0.0245245
0.0172650,0.0245178
0.0172700,0.0245138
0.0172750,0.0245121
0.0172800,0.0245116
0.0172850,0.0245108
0.0172900,0.0245088
0.0172950,0.0245062
0.0173000,0.0245037
0.0173050,0.0245009
0.0173100,0.0244978
0.0173150,0.0244945
0.0173200,0.0244910
0.0173250,0.0244878
0.0173300,0.0244855
0.0173350,0.0244844
0.0173400,0.0244842
0.0173450,0.0244849
0.0173500,0.0244865
0.0173550,0.0244884
0.0173600,0.0244906
0.0173650,0.0244930
0.0173700,0.0244957
0.0173750,0.0244984
0.0173800,0.0245005
0.0173850,0.0245014
0.0173900,0.0245005
0.0173950,0.0244979
0.0174000,0.0244938
0.0174050,0.0244888
0.0174100,0.0244831
0.0174150,0.0244766
0.0174200,0.0244698
0.0174250,0.0244627
0.0174300,0.0244549
0.0174350,0.0244463
0.0174400,0.0244369
0.0174450,0.0244268
0.0174500,0.0244156
0.0174550,0.0244025
0.0174600,0.0243876
0.0174650,0.0243722
0.0174700,0.0243570
0.0174750,0.0243406
0.0174800,0.0243230
0.0174850,0.0243058
0.0174900,0.0242902
0.0174950,0.0242768
0.0175000,0.0609733
0.0175050,0.0609775
0.0175100,0.0609813
0.0175150,0.0609839
0.0175200,0.0609848
0.0175250,0.0609841
0.0175300,0.0609812
0.0175350,0.0609755
0.0175400,0.0609668
0.0175450,0.0609557
0.0175500,0.0609431
0.0175550,0.0609300
0.0175600,0.0609174
0.0175650,0.0609069
0.0175700,0.0608997
0.0175750,0.0608955
0.0175800,0.0608936
0.0175850,0.0608935
0.0175900,0.0608940
0.0175950,0.0608951
0.0176000,0.0999614
0.0176050,0.0999626
0.0176100,0.0999680
0.0176150,0.0999784
0.0176200,0.0999941
0.0176250,0.1000147
0.0176300,0.1000397
0.0176350,0.1000682
0.0176400,0.1000984
0.0176450,0.1001281
0.0176500,0.1001555
0.0176550,0.1001793
0.0176600,0.1001986
0.0176650,0.1002129
0.0176700,0.1002224
0.0176750,0.1002278
0.0176800,0.1002302
0.0176850,0.1002310
0.0176900,0.1002314
0.0176950,0.1002328
0.0177000,0.0831355
0.0177050,0.0831362
0.0177100,0.0831424
0.0177150,0.0831536
0.0177200,0.0831690
0.0177250,0.0831874
0.0177300,0.0832079
0.0177350,0.0832293
0.0177400,0.0832500
0.0177450,0.0832694
0.0177500,0.0832874
0.0177550,0.0833042
0.0177600,0.0833196
0.0177650,0.0833338
0.0177700,0.0833474
0.0177750,0.0833610
0.0177800,0.0833747
0.0177850,0.0833881
0.0177900,0.0834010
0.0177950,0.0834140
0.0178000,0.0612131
0.0178050,0.0612120
0.0178100,0.0612121
0.0178150,0.0612126
0.0178200,0.0612129
0.0178250,0.0612124
0.0178300,0.0612109
0.0178350,0.0612096
0.0178400,0.0612101
0.0178450,0.0612138
0.0178500,0.0612214
0.0178550,0.0612328
0.0178600,0.0612483
0.0178650,0.0612675
0.0178700,0.0612893
0.0178750,0.0613123
0.0178800,0.0613355
0.0178850,0.0613574
0.0178900,0.0613765
0.0178950,0.0613918
0.0179000,0.0614635
0.0179050,0.0614499
0.0179100,0.0614360
0.0179150,0.0614227
0.0179200,0.0614112
0.0179250,0.0614021
0.0179300,0.0613952
0.0179350,0.0613899
0.0179400,0.0613856
0.0179450,0.0613813
0.0179500,0.0613766
0.0179550,0.0613717
0.0179600,0.0613675
0.0179650,0.0613650
0.0179700,0.0613651
0.0179750,0.0613679
0.0179800,0.0613730
0.0179850,0.0613800
0.0179900,0.0613883
0.0179950,0.0613968
0.0180000,0.0614045
0.0180050,0.0614112
0.0180100,0.0614171
0.0180150,0.0614221
0.0180200,0.0614256
0.0180250,0.0614275
0.0180300,0.0614281
0.0180350,0.0614281
0.0180400,0.0614284
0.0180450,0.0614302
0.0180500,0.0614352
0.0180550,0.0614445
0.0180600,0.0614581
0.0180650,0.0614747
0.0180700,0.0614934
0.0180750,0.0615133
0.0180800,0.0615335
0.0180850,0.0615533
0.0180900,0.0615727
0.0180950,0.0615922
0.0181000,0.0611781
0.0181050,0.0611859
0.0181100,0.0611935
0.0181150,0.0611982
0.0181200,0.0611992
