,Energy Transfer (meV),f_surf,f_core,1/N_surf,1/N_core,1/N_total
2713,112.2512099574522,0.3590370445720317,0.6409210925625696,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2714,112.29257002007468,0.35884873051279315,0.6411089810358015,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2715,112.33393008269718,0.35866577423766965,0.6412914984790637,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2716,112.37529014531968,0.3584886303565286,0.6414681905819098,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2717,112.41665020794218,0.35831773902492237,0.6416386174126549,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2718,112.45801027056466,0.3581535156517058,0.6418023637126987,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2719,112.49937033318719,0.3579963411002236,0.6419590486984094,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2720,112.54073039580966,0.3578465526154133,0.642108335138097,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2721,112.58209045843216,0.357704435699452,0.642249937481218,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2722,112.62345052105466,0.357570217141989,0.642383628833612,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2723,112.66481058367714,0.3574440593876844,0.6425092465958526,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2724,112.70617064629964,0.3573260563939467,0.6426266966120189,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2725,112.74753070892214,0.3572162310963926,0.6427359557110134,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2726,112.78889077154464,0.3571145345596308,0.6428370725631393,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2727,112.83025083416712,0.35702084684744145,0.6429301668179412,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2728,112.87161089678962,0.3569349796009057,0.6430154265349476,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2729,112.91297095941212,0.3568566802668155,0.6430931039652721,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2730,112.95433102203461,0.3567856378734174,0.6431635097871804,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2731,112.99569108465712,0.356721490207489,0.6432270059420605,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2732,113.0370511472796,0.3566638322076319,0.6432839972560407,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2733,113.0784112099021,0.35661222535449777,0.6433349220667572,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2734,113.1197712725246,0.3565662078107517,0.6433802421025437,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2735,113.1611313351471,0.35652530504288016,0.6434204318820604,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2736,113.20249139776958,0.356489040643769,0.6434559679149705,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2737,113.24385146039208,0.35645694707045916,0.6434873179892797,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2738,113.28521152301458,0.3564285760148881,0.6435149308268747,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2739,113.32657158563707,0.3564035081373386,0.643539226376874,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2740,113.36793164825956,0.356381361911966,0.6435605869966112,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2741,113.40929171088206,0.356361801360778,0.6435793497430188,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2742,113.45065177350456,0.35634454248564634,0.6435957999635641,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2743,113.49201183612706,0.3563293582467029,0.6436101663375238,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2744,113.53337189874956,0.3563160819780962,0.6436226174751154,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2745,113.57473196137204,0.35630460917788465,0.6436332601369479,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2746,113.61609202399454,0.3562948976557007,0.6436421390887965,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2747,113.65745208661704,0.356286966068859,0.6436492385602919,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2748,113.69881214923952,0.35628089092312215,0.6436544852307179,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2749,113.74017221186202,0.3562768021568548,0.6436577526226228,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2750,113.78153227448452,0.35627487746567177,0.6436588667459539,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2751,113.82289233710702,0.35627533555791774,0.6436576128028136,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2752,113.86425239972951,0.3562784285577458,0.6436537427364257,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2753,113.90561246235202,0.35628443379214914,0.6436469833889611,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2754,113.9469725249745,0.3562936452100401,0.6436370450211648,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2755,113.988332587597,0.35630636468516824,0.6436236299437443,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2756,114.0296926502195,0.3563228934503532,0.6436064410146843,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2757,114.07105271284198,0.35634352389820667,0.6435851897691479,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2758,114.11241277546448,0.35636853196430246,0.6435596039681801,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2759,114.15377283808698,0.35639817028261117,0.6435294343784218,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2760,114.19513290070948,0.35643266227172554,0.6434944606262746,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2761,114.23649296333195,0.35647219727463525,0.6434544960056748,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2762,114.27785302595446,0.35651692683617864,0.6434093911568699,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2763,114.31921308857696,0.3565669621622709,0.6433590365736072,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2764,114.36057315119945,0.3566223727647823,0.6433033639356011,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2765,114.40193321382196,0.3566831862573685,0.6432423463017929,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2766,114.44329327644444,0.356749389231727,0.6431759972348172,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2767,114.48465333906694,0.35682092911200436,0.6431043689589333,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2768,114.52601340168944,0.35689771685843896,0.6430275496792974,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2769,114.56737346431194,0.35697963037082653,0.6429456602112146,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2770,114.60873352693442,0.35706651842807746,0.6428588500812047,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2771,114.65009358955692,0.3571582049931097,0.6427672932694196,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2772,114.69145365217942,0.35725449371170576,0.6426711837622606,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2773,114.7328137148019,0.357355172440293,0.642570731078571,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2774,114.77417377742442,0.3574600176496853,0.6424661559200171,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2775,114.8155338400469,0.3575687985695601,0.6423576860788524,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2776,114.8568939026694,0.3576812809601207,0.6422455527146479,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2777,114.8982539652919,0.3577972304228406,0.6421299870865982,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2778,114.93961402791439,0.357916415189122,0.6420112178007612,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2779,114.98097409053688,0.3580386083540613,0.6418894686042064,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2780,115.02233415315938,0.3581635895501715,0.641764956730631,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2781,115.06369421578188,0.35829114608200074,0.6416378917760764,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2782,115.10505427840437,0.3584210735663685,0.641508475060128,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2783,115.14641434102688,0.3585531761431462,0.6413768994084978,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2784,115.18777440364936,0.35868726633750647,0.641243349276868,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2785,115.22913446627186,0.35882316466614433,0.6411080011248902,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2786,115.27049452889436,0.358960699086465,0.640971023942973,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2787,115.31185459151683,0.3590997043895869,0.6408325798327675,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2788,115.35321465413934,0.35924002163484753,0.640692824545918,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2789,115.39457471676184,0.35938149771627476,0.6405519078923873,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2790,115.43593477938434,0.35952398514020373,0.6404099739414703,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2791,115.47729484200683,0.35966734207908707,0.6402671609523934,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2792,115.51865490462932,0.35981143274965294,0.6401236009878924,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2793,115.56001496725182,0.3599561281456131,0.6399794191824886,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2794,115.6013750298743,0.36010130713594657,0.6398347326552755,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2795,115.64273509249682,0.3602468579209169,0.6396896490760625,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2796,115.6840951551193,0.36039267981987955,0.6395442649111548,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2797,115.7254552177418,0.36053868534810757,0.6393986633914988,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2798,115.7668152803643,0.36068480252507673,0.6392529122602383,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2799,115.8081753429868,0.36083097734402453,0.6391070613688021,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
2800,115.84953540560927,0.36097717632283693,0.6389611402001718,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
