,Energy Transfer (meV),f_surf
0,0.04136006262249528,0.636334435432565
1,0.08272012524499056,0.635507416119128
2,0.12408018786748584,0.6341572856857524
3,0.16544025048998112,0.6323240773408995
4,0.2068003131124764,0.6300595481339032
5,0.24816037573497168,0.6274236229048878
6,0.28952043835746694,0.6244806864846404
7,0.33088050097996224,0.6212961140341502
8,0.37224056360245755,0.6179333266507654
9,0.4136006262249528,0.6144515337852241
10,0.4549606888474481,0.610904205140144
11,0.49632075146994337,0.6073382221096658
12,0.5376808140924386,0.6037936003243543
13,0.5790408767149339,0.6003036488432668
14,0.6204009393374292,0.5968954307694567
15,0.6617610019599245,0.593590405520947
16,0.7031210645824197,0.5904051564185547
17,0.7444811272049151,0.5873521324647283
18,0.7858411898274104,0.5844403562985266
19,0.8272012524499056,0.5816760693915525
20,0.868561315072401,0.5790633000602053
21,0.9099213776948962,0.5766043501095274
22,0.9512814403173915,0.5743002025956495
23,0.9926415029398867,0.5721508571174488
24,1.034001565562382,0.5701556009909521
25,1.0753616281848772,0.5683132252676579
26,1.1167216908073725,0.5666221943258904
27,1.1580817534298677,0.5650807770548391
28,1.1994418160523632,0.563687146710763
29,1.2408018786748585,0.5624394555150307
30,1.2821619412973537,0.5613358890803998
31,1.323522003919849,0.5603747048487784
32,1.3648820665423442,0.5595542579250742
33,1.4062421291648395,0.5588730170037508
34,1.447602191787335,0.5583295725039812
35,1.4889622544098302,0.5579226385470095
36,1.5303223170323255,0.5576510500138843
37,1.5716823796548207,0.5575137556021301
38,1.613042442277316,0.5575098075454197
39,1.6544025048998112,0.5576383484615797
40,1.6957625675223067,0.5578985956421768
41,1.737122630144802,0.5582898229864697
42,1.7784826927672972,0.5588113407054116
43,1.8198427553897925,0.5594624728743716
44,1.8612028180122877,0.5602425328916516
45,1.902562880634783,0.5611507968989772
46,1.9439229432572784,0.5621864752386754
47,1.9852830058797735,0.5633486820545105
48,2.0266430685022687,0.564636403189574
49,2.068003131124764,0.5660484625894429
50,2.1093631937472592,0.5675834874822066
51,2.1507232563697545,0.5692398726750219
52,2.1920833189922497,0.5710157443775428
53,2.233443381614745,0.5729089240343271
54,2.2748034442372402,0.5749168927171241
55,2.3161635068597355,0.5770367566936344
56,2.357523569482231,0.5792652148471097
57,2.3988836321047264,0.5815985286705464
58,2.4402436947272217,0.584032495596297
59,2.481603757349717,0.5865624264453988
60,2.522963819972212,0.5891831277873554
61,2.5643238825947074,0.5918888899895636
62,2.6056839452172027,0.594673481702936
63,2.647044007839698,0.5975301514762118
64,2.6884040704621937,0.6004516371136746
65,2.7297641330846885,0.6034301832903296
66,2.771124195707184,0.6064575678135099
67,2.812484258329679,0.6095251367729877
68,2.8538443209521747,0.6126238486532272
69,2.89520438357467,0.6157443272946963
70,2.936564446197165,0.6188769233893019
71,2.9779245088196604,0.6220117839828366
72,3.019284571442156,0.6251389292396189
73,3.060644634064651,0.6282483355075573
74,3.1020046966871466,0.6313300235132577
75,3.1433647593096414,0.6343741503225303
76,3.184724821932137,0.637371103531056
77,3.226084884554632,0.6403115960091176
78,3.2674449471771276,0.6431867594223077
79,3.3088050097996224,0.6459882346907847
80,3.350165072422118,0.6487082575416143
81,3.3915251350446134,0.6513397373517376
82,3.4328851976671086,0.6538763275782391
83,3.474245260289604,0.6563124862240879
84,3.5156053229120996,0.6586435249903138
85,3.5569653855345944,0.6608656460128282
86,3.59832544815709,0.662975965366303
87,3.639685510779585,0.6649725228292388
88,3.6810455734020806,0.6668542777311759
89,3.7224056360245754,0.668621091034779
90,3.763765698647071,0.6702736941280014
91,3.805125761269566,0.6718136451045791
92,3.8464858238920616,0.673243273583699
93,3.887845886514557,0.6745656153531301
94,3.929205949137052,0.6757843383081638
95,3.970566011759547,0.6769036612971563
96,4.011926074382043,0.677928267572502
97,4.053286137004537,0.6788632145835496
98,4.094646199627033,0.6797138418392225
99,4.136006262249528,0.6804856785177993
100,4.177366324872024,0.6811843524160515
101,4.2187263874945184,0.681815501715551
102,4.260086450117014,0.6823846909100652
103,4.301446512739509,0.6828973320894628
104,4.342806575362005,0.6833586126203801
105,4.3841666379844995,0.6837734301070791
106,4.425526700606995,0.6841463353611951
107,4.46688676322949,0.6844814839608884
108,4.508246825851986,0.6847825968373172
109,4.5496068884744805,0.685052930192534
110,4.590966951096976,0.685295254924542
111,4.632327013719471,0.6855118456123193
112,4.673687076341967,0.6857044789932908
113,4.715047138964462,0.6858744417454449
114,4.756407201586957,0.6860225472649285
115,4.797767264209453,0.6861491610041855
116,4.839127326831948,0.6862542338064749
117,4.880487389454443,0.6863373425388621
118,4.921847452076939,0.6863977371898223
119,4.963207514699434,0.6864343934621748
120,5.00456757732193,0.6864460697614976
121,5.045927639944424,0.6864313673598411
122,5.08728770256692,0.6863887924112683
123,5.128647765189415,0.6863168184159526
124,5.170007827811911,0.6862139476806673
125,5.211367890434405,0.6860787703115832
126,5.252727953056901,0.6859100193055193
127,5.294088015679396,0.6857066203824589
128,5.335448078301891,0.6854677353245863
129,5.376808140924387,0.685192797756855
130,5.418168203546882,0.6848815405141385
131,5.459528266169377,0.6845340139859054
132,5.500888328791872,0.684150595100699
133,5.542248391414368,0.6837319868994458
134,5.583608454036863,0.6832792089353625
135,5.624968516659358,0.6827935790179789
136,5.666328579281854,0.6822766870759159
137,5.707688641904349,0.6817303621373582
138,5.749048704526844,0.6811566336091344
139,5.79040876714934,0.6805576881690839
140,5.831768829771835,0.6799358236669582
141,5.87312889239433,0.6792934014562408
142,5.914488955016826,0.6786327985552494
143,5.955849017639321,0.6779563609633747
144,5.997209080261816,0.6772663593455533
145,6.038569142884312,0.6765649481513132
146,6.079929205506807,0.6758541290633746
147,6.121289268129302,0.6751357194833455
148,6.162649330751797,0.6744113265681825
149,6.204009393374293,0.6736823271367041
150,6.245369455996788,0.6729498535808424
151,6.286729518619283,0.6722147857437658
152,6.328089581241778,0.6714777485742239
153,6.369449643864274,0.6707391152344004
154,6.410809706486769,0.6699990152301779
155,6.452169769109264,0.6692573470487233
156,6.49352983173176,0.6685137947278308
157,6.534889894354255,0.6677678477438053
158,6.57624995697675,0.6670188235876993
159,6.617610019599245,0.6662658924013901
160,6.658970082221741,0.6655081030615332
161,6.700330144844236,0.6647444101294231
162,6.741690207466731,0.6639737011236481
163,6.783050270089227,0.6631948236180992
164,6.824410332711722,0.6624066117174879
165,6.865770395334217,0.6616079115128921
166,6.907130457956713,0.6607976051700791
167,6.948490520579208,0.6599746333500506
168,6.989850583201703,0.6591380157051603
169,7.031210645824199,0.6582868692324342
170,7.072570708446694,0.6574204243003974
171,7.113930771069189,0.6565380381950665
172,7.155290833691684,0.6556392060565912
173,7.19665089631418,0.6547235691013716
174,7.238010958936675,0.6537909200461522
175,7.27937102155917,0.6528412056723676
176,7.320731084181665,0.651874526492182
177,7.362091146804161,0.6508911335038994
178,7.403451209426656,0.6498914220542907
179,7.444811272049151,0.6488759228603211
180,7.4861713346716465,0.6478452902822879
181,7.527531397294142,0.6468002879853982
182,7.568891459916637,0.6457417721757488
183,7.610251522539132,0.6446706726486942
184,7.6516115851616275,0.6435879719413792
185,7.692971647784123,0.6424946829343394
186,7.734331710406618,0.641391825297403
187,7.775691773029114,0.6402804012203864
188,7.8170518356516085,0.6391613709069129
189,7.858411898274104,0.6380356283371287
190,7.8997719608966,0.6369039778217132
191,7.941132023519094,0.6357671118718958
192,7.982492086141589,0.6346255908988092
193,8.023852148764085,0.6334798252290814
194,8.06521221138658,0.6323300598824084
195,8.106572274009075,0.6311763625021238
196,8.14793233663157,0.6300186147621502
197,8.189292399254066,0.6288565074956805
198,8.230652461876561,0.6276895397046844
199,8.272012524499056,0.6265170215171857
200,8.313372587121552,0.6253380810643884
201,8.354732649744047,0.624151675155608
202,8.396092712366544,0.6229566035370085
203,8.437452774989037,0.6217515264358099
204,8.478812837611533,0.6205349850144086
205,8.520172900234028,0.6193054242941978
206,8.561532962856525,0.6180612180560936
207,8.602893025479018,0.6168006951870701
208,8.644253088101514,0.6155221669191794
209,8.68561315072401,0.6142239544005152
210,8.726973213346506,0.6129044160459373
211,8.768333275968999,0.6115619741380286
212,8.809693338591496,0.610195140185244
213,8.85105340121399,0.6088025385914057
214,8.892413463836487,0.607382928248574
215,8.93377352645898,0.6059352217291732
216,8.975133589081477,0.6044585018228401
217,9.016493651703971,0.6029520352349568
218,9.057853714326468,0.6014152833353268
219,9.099213776948961,0.5998479099151894
220,9.140573839571458,0.5982497859759215
221,9.181933902193952,0.5966209916327834
222,9.223293964816449,0.5949618152703051
223,9.264654027438942,0.5932727501312044
224,9.306014090061439,0.591554488558111
225,9.347374152683933,0.5898079141365364
226,9.38873421530643,0.5880340920083813
227,9.430094277928925,0.5862342576381476
228,9.47145434055142,0.5844098043198166
229,9.512814403173914,0.58256226971089
230,9.554174465796411,0.5806933216732395
231,9.595534528418906,0.5788047436872605
232,9.6368945910414,0.5768984200891312
233,9.678254653663895,0.5749763213593493
234,9.719614716286392,0.5730404896668584
235,9.760974778908887,0.5710930248463009
236,9.802334841531382,0.5691360709575877
237,9.843694904153878,0.5671718035478216
238,9.885054966776373,0.5652024177062086
239,9.926415029398868,0.5632301169734036
240,9.967775092021364,0.5612571031393048
241,10.00913515464386,0.5592855669371949
242,10.050495217266354,0.5573176796187114
243,10.091855279888849,0.5553555853740646
244,10.133215342511345,0.5534013945446026
245,10.17457540513384,0.5514571775622658
246,10.215935467756335,0.5495249595408056
247,10.25729553037883,0.5476067154392612
248,10.298655593001326,0.5457043657164307
249,10.340015655623821,0.5438197723976076
250,10.381375718246318,0.5419547354805991
251,10.42273578086881,0.5401109896158156
252,10.464095843491307,0.5382902010054191
253,10.505455906113802,0.5364939644779118
254,10.546815968736297,0.5347238007062487
255,10.588176031358792,0.5329811535498278
256,10.629536093981287,0.5312673875114562
257,10.670896156603781,0.5295837853111882
258,10.712256219226276,0.5279315455871952
259,10.753616281848775,0.5263117807412047
260,10.794976344471268,0.524725514951225
261,10.836336407093764,0.5231736823778868
262,10.877696469716259,0.5216571255925663
263,10.919056532338754,0.5201765942557752
264,10.960416594961249,0.5187327440734706
265,11.001776657583743,0.5173261360570662
266,11.04313672020624,0.5159572361102306
267,11.084496782828737,0.5146264149624581
268,11.12585684545123,0.5133339484659919
269,11.167216908073726,0.5120800182691828
270,11.208576970696221,0.5108647128758581
271,11.249937033318716,0.5096880290967085
272,11.291297095941212,0.5085498738956568
273,11.332657158563707,0.5074500666305004
274,11.374017221186202,0.5063883416838707
275,11.415377283808699,0.505364351477179
276,11.456737346431192,0.5043776698559944
277,11.498097409053688,0.5034277958312888
278,11.539457471676185,0.502514157655741
279,11.58081753429868,0.50163611720865
280,11.622177596921174,0.5007929746561646
281,11.66353765954367,0.49998397334593153
282,11.704897722166164,0.4992083048865398
283,11.74625778478866,0.49846511435210594
284,11.787617847411154,0.4977535055421139
