Time (ns),Water after lsq fit to Water
0.0278800,0.4174216
0.0279620,0.4170301
0.0280440,0.3416359
0.0281260,0.3407356
0.0282080,0.4792168
0.0282900,0.4795309
0.0283720,0.5878260
0.0284540,0.6357691
0.0285360,0.5359996
0.0286180,0.5354182
0.0287000,0.4798737
0.0287820,0.4814177
0.0288640,0.4162926
0.0289460,0.4802563
0.0290280,0.4157252
0.0291100,0.3392064
0.0291920,0.3395930
0.0292740,0.4788765
0.0293560,0.5877487
0.0294380,0.5365722
0.0295200,0.4805374
0.0296020,0.4801333
0.0296840,0.4803261
0.0297660,0.5877141
0.0298480,0.4812836
0.0299300,0.5348379
0.0300120,0.5353402
0.0300940,0.5369973
0.0301760,0.4813779
0.0302580,0.4176742
0.0303400,0.2436740
0.0304220,0.3409132
0.0305040,0.5365385
0.0305860,0.5369827
0.0306680,0.4162086
0.0307500,0.5369895
0.0308320,0.4795227
0.0309140,0.5356288
0.0309960,0.5361682
0.0310780,0.4166016
0.0311600,0.4173371
0.0312420,0.4170896
0.0313240,0.5871184
0.0314060,0.4804627
0.0314880,0.4815314
0.0315700,0.3420825
0.0316520,0.2428377
0.0317340,0.3414629
0.0318160,0.4808192
0.0318980,0.4804546
0.0319800,0.4162220
0.0320620,0.4162053
0.0321440,0.4150767
0.0322260,0.4153365
0.0323080,0.4801697
0.0323900,0.4815790
0.0324720,0.4179937
0.0325540,0.4810264
0.0326360,0.5377876
0.0327180,0.4810839
0.0328000,0.4813942
0.0328820,0.4815933
0.0329640,0.4811846
0.0330460,0.4802703
0.0331280,0.5361992
0.0332100,0.4799968
0.0332920,0.4804756
0.0333740,0.4165275
0.0334560,0.4159571
0.0335380,0.4808216
0.0336200,0.4804824
0.0337020,0.4801764
0.0337840,0.4802541
0.0338660,0.4158889
0.0339480,0.4806051
0.0340300,0.4161455
0.0341120,0.4158602
0.0341940,0.4167276
0.0342760,0.4813986
0.0343580,0.4818670
0.0344400,0.4174340
0.0345220,0.3405856
0.0346040,0.5369034
0.0346860,0.5368834
0.0347680,0.4801603
0.0348500,0.5363204
0.0349320,0.5361957
0.0350140,0.5871886
0.0350960,0.5883071
0.0351780,0.4167284
0.0352600,0.3416145
0.0353420,0.4166570
0.0354240,0.5363047
0.0355060,0.5365715
0.0355880,0.5369940
0.0356700,0.5370253
0.0357520,0.5879751
0.0358340,0.4164168
0.0359160,0.5362602
0.0359980,0.5371356
0.0360800,0.5379352
0.0361620,0.3412727
0.0362440,0.4167338
0.0363260,0.4175625
0.0364080,0.4803772
0.0364900,0.4803337
0.0365720,0.5362826
0.0366540,0.5364341
0.0367360,0.4160884
0.0368180,0.4168333
0.0369000,0.5369138
0.0369820,0.5366143
0.0370640,0.4802027
0.0371460,0.4166387
0.0372280,0.5370610
0.0373100,0.5373787
0.0373920,0.5377976
0.0374740,0.4153629
0.0375560,0.5366315
0.0376380,0.5360678
0.0377200,0.5361742
0.0378020,0.5877842
0.0378840,0.5895469
0.0379660,0.3416891
0.0380480,0.4172960
0.0381300,0.5873195
0.0382120,0.6338705
0.0382940,0.6339235
0.0383760,0.5869790
0.0384580,0.5881021
0.0385400,0.4161505
0.0386220,0.4156268
0.0387040,0.4806112
0.0387860,0.4815181
0.0388680,0.5377126
0.0389500,0.4171244
0.0390320,0.5376088
0.0391140,0.6343222
0.0391960,0.6355284
0.0392780,0.4172466
0.0393600,0.4811894
0.0394420,0.4161172
0.0395240,0.5876529
0.0396060,0.4807147
0.0396880,0.4806043
0.0397700,0.5367127
0.0398520,0.4802849
0.0399340,0.4161115
0.0400160,0.4794771
0.0400980,0.4797567
0.0401800,0.5358608
0.0402620,0.4814192
0.0403440,0.4180386
0.0404260,0.3414347
0.0405080,0.4173210
0.0405900,0.4182691
0.0406720,0.5366779
0.0407540,0.5373502
0.0408360,0.4156235
0.0409180,0.4801036
0.0410000,0.4805057
0.0410820,0.4802478
0.0411640,0.5369952
0.0412460,0.4797951
0.0413280,0.4799274
0.0414100,0.4162787
0.0414920,0.4166321
0.0415740,0.4807157
0.0416560,0.4171571
0.0417380,0.4172355
0.0418200,0.4810378
0.0419020,0.4164992
0.0419840,0.4165514
0.0420660,0.4810048
0.0421480,0.5364972
0.0422300,0.6348615
0.0423120,0.4173802
0.0423940,0.4173980
0.0424760,0.4802341
0.0425580,0.4797944
0.0426400,0.4794039
0.0427220,0.5368024
0.0428040,0.4809076
0.0428860,0.4811056
0.0429680,0.4171173
0.0430500,0.5376754
0.0431320,0.4810952
0.0432140,0.5881469
0.0432960,0.5882460
0.0433780,0.4800267
0.0434600,0.4804010
0.0435420,0.4802402
0.0436240,0.5883555
0.0437060,0.4158584
0.0437880,0.4160909
0.0438700,0.4804413
0.0439520,0.5373853
0.0440340,0.4172702
0.0441160,0.5371942
0.0441980,0.5370901
0.0442800,0.4811220
0.0443620,0.5372353
0.0444440,0.4805447
0.0445260,0.4162444
0.0446080,0.3413835
0.0446900,0.3414649
0.0447720,0.3412143
0.0448540,0.4798504
0.0449360,0.4160027
0.0450180,0.4164661
0.0451000,0.4157433
0.0451820,0.4155387
0.0452640,0.5354657
0.0453460,0.5367209
0.0454280,0.3417033
0.0455100,0.4811573
0.0455920,0.4814886
0.0456740,0.5371036
0.0457560,0.5369953
0.0458380,0.4795523
0.0459200,0.4807787
0.0460020,0.4166789
0.0460840,0.4169440
0.0461660,0.4807132
0.0462480,0.4171153
0.0463300,0.4168513
0.0464120,0.4803768
0.0464940,0.4791037
0.0465760,0.4795386
0.0466580,0.4800302
0.0467400,0.4814003
0.0468220,0.4160155
0.0469040,0.3420091
0.0469860,0.3418710
0.0470680,0.3415216
0.0471500,0.4165291
0.0472320,0.4165623
0.0473140,0.4801515
0.0473960,0.4803425
0.0474780,0.4805769
0.0475600,0.4814544
0.0476420,0.4170409
0.0477240,0.4165424
0.0478060,0.4804173
0.0478880,0.4804817
0.0479700,0.4811644
0.0480520,0.4811810
0.0481340,0.4165723
0.0482160,0.4806411
0.0482980,0.4818508
0.0483800,0.4167261
0.0484620,0.4808786
0.0485440,0.4809627
0.0486260,0.4802910
0.0487080,0.4798414
0.0487900,0.4798201
0.0488720,0.4808345
0.0489540,0.4162853
0.0490360,0.4159597
0.0491180,0.5357910
0.0492000,0.4161932
0.0492820,0.4167683
0.0493640,0.4163341
0.0494460,0.3413900
0.0495280,0.3409864
0.0496100,0.4805130
0.0496920,0.4804013
0.0497740,0.4165848
0.0498560,0.4806608
0.0499380,0.4168110
0.0500200,0.3417934
0.0501020,0.3415371
0.0501840,0.3423429
0.0502660,0.3415790
0.0503480,0.4166270
0.0504300,0.4164638
0.0505120,0.3402308
0.0505940,0.3406172
0.0506760,0.3413748
0.0507580,0.4166970
0.0508400,0.4169534
0.0509220,0.4161400
0.0510040,0.5359018
0.0510860,0.5364951
0.0511680,0.5362490
0.0512500,0.5877689
0.0513320,0.4166205
0.0514140,0.5370677
0.0514960,0.5367222
0.0515780,0.5883465
0.0516600,0.4168756
0.0517420,0.4164608
0.0518240,0.3402940
0.0519060,0.4164012
0.0519880,0.4164867
0.0520700,0.4808134
0.0521520,0.3412334
0.0522340,0.3420420
0.0523160,0.4170291
0.0523980,0.4174100
0.0524800,0.3414775
0.0525620,0.4810437
0.0526440,0.4162050
0.0527260,0.4161604
0.0528080,0.4800610
0.0528900,0.4799824
0.0529720,0.3409070
0.0530540,0.4799649
0.0531360,0.4158795
0.0532180,0.3411581
0.0533000,0.4808656
0.0533820,0.4816888
0.0534640,0.3415255
0.0535460,0.3416954
0.0536280,0.4168570
0.0537100,0.4803099
0.0537920,0.4799572
0.0538740,0.4798400
0.0539560,0.4806906
0.0540380,0.3408827
0.0541200,0.4805905
0.0542020,0.5360197
0.0542840,0.5373529
0.0543660,0.4797606
0.0544480,0.4804269
0.0545300,0.3408760
0.0546120,0.4167338
0.0546940,0.4173416
0.0547760,0.2434231
0.0548580,0.3406462
0.0549400,0.4798331
0.0550220,0.4164972
0.0551040,0.4165485
0.0551860,0.4162175
0.0552680,0.4159560
0.0553500,0.4799494
0.0554320,0.4162616
0.0555140,0.4793893
0.0555960,0.4798522
0.0556780,0.4166527
0.0557600,0.4161712
0.0558420,0.3403300
0.0559240,0.3409066
0.0560060,0.3411047
0.0560880,0.3410131
0.0561700,0.3416218
0.0562520,0.3422883
0.0563340,0.4175384
0.0564160,0.4803702
0.0564980,0.4798646
0.0565800,0.4800480
0.0566620,0.4802038
0.0567440,0.5867515
0.0568260,0.4171198
0.0569080,0.4806969
0.0569900,0.4802570
0.0570720,0.4168124
0.0571540,0.3412319
0.0572360,0.3415074
0.0573180,0.4173988
0.0574000,0.4167766
0.0574820,0.4165901
0.0575640,0.4166382
0.0576460,0.4802886
0.0577280,0.4165497
0.0578100,0.5365814
0.0578920,0.5376406
0.0579740,0.4166323
0.0580560,0.3406256
0.0581380,0.4784466
0.0582200,0.4793166
0.0583020,0.5354410
0.0583840,0.5363986
0.0584660,0.4801196
0.0585480,0.4167089
0.0586300,0.4162490
0.0587120,0.3419665
0.0587940,0.3432458
0.0588760,0.0446884
0.0589580,0.2443427
0.0590400,0.4164949
0.0591220,0.4808162
0.0592040,0.4801324
0.0592860,0.4798864
0.0593680,0.4154581
0.0594500,0.4159900
0.0595320,0.4159937
0.0596140,0.4160912
0.0596960,0.4167811
0.0597780,0.5371314
0.0598600,0.5368366
0.0599420,0.3401603
0.0600240,0.3413663
0.0601060,0.3417863
0.0601880,0.3419818
0.0602700,0.4160126
0.0603520,0.4165310
0.0604340,0.4805884
0.0605160,0.4167367
0.0605980,0.4166344
0.0606800,0.4799863
0.0607620,0.4801201
0.0608440,0.3413459
0.0609260,0.4788132
0.0610080,0.4805777
0.0610900,0.4806283
0.0611720,0.4815811
0.0612540,0.3410575
0.0613360,0.4811991
0.0614180,0.4793870
0.0615000,0.4791740
0.0615820,0.4796028
0.0616640,0.4155927
0.0617460,0.4166395
0.0618280,0.3408182
0.0619100,0.3401296
0.0619920,0.3408260
0.0620740,0.4177053
0.0621560,0.3410724
0.0622380,0.5362517
0.0623200,0.5363123
0.0624020,0.4803356
0.0624840,0.4810504
0.0625660,0.4159145
0.0626480,0.4798703
0.0627300,0.3401135
0.0628120,0.4800154
0.0628940,0.4806055
0.0629760,0.3410381
0.0630580,0.4806072
0.0631400,0.4802302
0.0632220,0.4161679
0.0633040,0.3397413
0.0633860,0.3395867
0.0634680,0.4154323
0.0635500,0.4167179
0.0636320,0.3418083
0.0637140,0.3415310
0.0637960,0.3417103
0.0638780,0.4809765
0.0639600,0.4158978
0.0640420,0.5355724
0.0641240,0.4161148
0.0642060,0.3409729
0.0642880,0.3410323
0.0643700,0.4169442
0.0644520,0.3411168
0.0645340,0.3409325
0.0646160,0.3415416
0.0646980,0.3413818
0.0647800,0.3421591
0.0648620,0.3418122
0.0649440,0.4170610
0.0650260,0.5365840
0.0651080,0.4802748
0.0651900,0.4804949
0.0652720,0.4168788
0.0653540,0.4804371
0.0654360,0.4165839
0.0655180,0.4164267
0.0656000,0.3415109
0.0656820,0.3410349
0.0657640,0.4175538
0.0658460,0.4164877
0.0659280,0.4165057
0.0660100,0.4154473
0.0660920,0.4166074
0.0661740,0.4163744
0.0662560,0.4161993
0.0663380,0.4162299
0.0664200,0.4156236
0.0665020,0.4155574
0.0665840,0.4167382
0.0666660,0.4797241
0.0667480,0.4807634
0.0668300,0.4812665
0.0669120,0.4179459
0.0669940,0.4180480
0.0670760,0.4175291
0.0671580,0.4166773
0.0672400,0.4172661
0.0673220,0.4163454
0.0674040,0.4172977
0.0674860,0.4173169
0.0675680,0.5370630
0.0676500,0.4793433
0.0677320,0.4801673
0.0678140,0.4161236
0.0678960,0.4166014
0.0679780,0.4162802
0.0680600,0.4164520
0.0681420,0.4171845
0.0682240,0.4182048
0.0683060,0.4170818
0.0683880,0.4171520
0.0684700,0.2439450
0.0685520,0.4165853
0.0686340,0.5359547
0.0687160,0.4799204
0.0687980,0.4798931
0.0688800,0.4806540
0.0689620,0.4168948
0.0690440,0.4802812
0.0691260,0.4804680
0.0692080,0.4803020
0.0692900,0.4813285
0.0693720,0.5369070
0.0694540,0.4161131
0.0695360,0.3403668
0.0696180,0.4164435
0.0697000,0.5369033
0.0697820,0.5370363
0.0698640,0.4161995
0.0699460,0.4171379
0.0700280,0.3414485
0.0701100,0.3408320
0.0701920,0.3412292
0.0702740,0.3395162
0.0703560,0.4796885
0.0704380,0.4163456
0.0705200,0.3415443
0.0706020,0.3419075
0.0706840,0.3421907
0.0707660,0.3419529
0.0708480,0.4168748
0.0709300,0.4158243
0.0710120,0.4154623
0.0710940,0.4152937
0.0711760,0.4790427
0.0712580,0.4154067
0.0713400,0.3406068
0.0714220,0.4165271
0.0715040,0.4167441
0.0715860,0.4171245
0.0716680,0.4176268
0.0717500,0.4808137
0.0718320,0.4158010
0.0719140,0.4794471
0.0719960,0.4796515
0.0720780,0.4802952
0.0721600,0.5371213
0.0722420,0.4816440
0.0723240,0.2436353
0.0724060,0.5361734
0.0724880,0.5363191
0.0725700,0.5360364
0.0726520,0.4169166
0.0727340,0.4173113
0.0728160,0.4166745
0.0728980,0.4162442
0.0729800,0.4807982
0.0730620,0.4810726
0.0731440,0.5868499
0.0732260,0.6340472
0.0733080,0.4807145
0.0733900,0.4808611
0.0734720,0.3403366
0.0735540,0.3407253
0.0736360,0.3404628
0.0737180,0.3410658
0.0738000,0.3404778
0.0738820,0.3404154
0.0739640,0.4799773
0.0740460,0.4803366
0.0741280,0.5362493
0.0742100,0.4172299
0.0742920,0.4176028
0.0743740,0.4168292
0.0744560,0.5366353
0.0745380,0.5364675
0.0746200,0.4162304
0.0747020,0.4798439
0.0747840,0.4799858
0.0748660,0.4800496
0.0749480,0.4807399
0.0750300,0.4165408
0.0751120,0.4165143
0.0751940,0.4172956
0.0752760,0.4807760
0.0753580,0.3422377
0.0754400,0.4801808
0.0755220,0.5372482
0.0756040,0.4804550
0.0756860,0.4807140
0.0757680,0.3412197
0.0758500,0.3409000
0.0759320,0.4167676
0.0760140,0.4161676
0.0760960,0.4167200
0.0761780,0.4803533
0.0762600,0.4805809
0.0763420,0.4808603
0.0764240,0.4805755
0.0765060,0.3416693
0.0765880,0.3412816
0.0766700,0.4170013
0.0767520,0.4803838
0.0768340,0.4156654
0.0769160,0.4159701
0.0769980,0.4163632
0.0770800,0.5362127
0.0771620,0.4809310
0.0772440,0.4167295
0.0773260,0.2433597
0.0774080,0.2434861
0.0774900,0.2435742
0.0775720,0.3406695
0.0776540,0.3399970
0.0777360,0.4156203
0.0778180,0.4159970
0.0779000,0.5356546
0.0779820,0.5362441
0.0780640,0.5368716
0.0781460,0.4809568
0.0782280,0.3421552
0.0783100,0.4163392
0.0783920,0.4167663
0.0784740,0.3409339
0.0785560,0.4162497
0.0786380,0.5364775
0.0787200,0.4802777
0.0788020,0.3405621
0.0788840,0.3407864
0.0789660,0.4807013
0.0790480,0.4168622
0.0791300,0.5370160
0.0792120,0.4160113
0.0792940,0.4157655
0.0793760,0.4798443
0.0794580,0.5360268
0.0795400,0.5355446
0.0796220,0.4792853
0.0797040,0.4792961
0.0797860,0.4799782
0.0798680,0.4809919
0.0799500,0.4175702
0.0800320,0.2433156
0.0801140,0.3414580
0.0801960,0.3418107
0.0802780,0.4804309
0.0803600,0.4164961
0.0804420,0.3401633
0.0805240,0.4158092
0.0806060,0.4804271
0.0806880,0.4804614
0.0807700,0.5882696
0.0808520,0.4167352
0.0809340,0.5369030
0.0810160,0.4800985
0.0810980,0.4809086
0.0811800,0.4164524
0.0812620,0.4796940
0.0813440,0.4792074
0.0814260,0.4148876
0.0815080,0.4160842
0.0815900,0.4172155
0.0816720,0.3405004
0.0817540,0.4172719
0.0818360,0.4177107
0.0819180,0.3412784
0.0820000,0.4805148
0.0820820,0.4805016
0.0821640,0.5885290
0.0822460,0.4172719
0.0823280,0.4805249
0.0824100,0.5870847
0.0824920,0.5866682
0.0825740,0.4791813
0.0826560,0.5357566
0.0827380,0.4156981
0.0828200,0.4161756
0.0829020,0.4165389
0.0829840,0.4173143
0.0830660,0.3420082
0.0831480,0.4166811
0.0832300,0.3409562
0.0833120,0.3415461
0.0833940,0.3426330
0.0834760,0.3422550
0.0835580,0.4166860
0.0836400,0.4161323
0.0837220,0.4164872
0.0838040,0.4159562
0.0838860,0.4162286
0.0839680,0.4166844
0.0840500,0.4160507
0.0841320,0.5359475
0.0842140,0.5364646
0.0842960,0.5374490
0.0843780,0.3420294
0.0844600,0.3410865
0.0845420,0.4167163
0.0846240,0.5366832
0.0847060,0.3407142
0.0847880,0.3404387
0.0848700,0.4803161
0.0849520,0.4166019
0.0850340,0.4164600
0.0851160,0.4802463
0.0851980,0.4811640
0.0852800,0.4814956
0.0853620,0.5364290
0.0854440,0.5363078
0.0855260,0.4810946
0.0856080,0.4176177
0.0856900,0.4176076
0.0857720,0.4173872
0.0858540,0.2428507
0.0859360,0.3410083
0.0860180,0.4162851
0.0861000,0.4794892
0.0861820,0.4801622
0.0862640,0.4810976
0.0863460,0.4805299
0.0864280,0.4809106
0.0865100,0.5366261
0.0865920,0.5365465
0.0866740,0.4810080
0.0867560,0.4162146
0.0868380,0.3411070
0.0869200,0.4168966
0.0870020,0.4169018
0.0870840,0.4170951
0.0871660,0.4168862
0.0872480,0.4166501
0.0873300,0.4807114
0.0874120,0.4810551
0.0874940,0.4809865
0.0875760,0.4804500
0.0876580,0.4801918
0.0877400,0.5869004
0.0878220,0.4802267
0.0879040,0.4805940
0.0879860,0.4810036
0.0880680,0.5374127
0.0881500,0.3416165
0.0882320,0.4177620
0.0883140,0.3413993
0.0883960,0.3421094
0.0884780,0.5372794
0.0885600,0.5373465
0.0886420,0.3414278
0.0887240,0.3409277
0.0888060,0.4164570
0.0888880,0.4169992
0.0889700,0.4804024
0.0890520,0.4164847
0.0891340,0.5364251
0.0892160,0.4804228
0.0892980,0.4809683
0.0893800,0.3414546
0.0894620,0.3414275
0.0895440,0.3414499
0.0896260,0.5365743
0.0897080,0.5367687
0.0897900,0.5368396
0.0898720,0.5876510
0.0899540,0.4797993
0.0900360,0.3406364
0.0901180,0.3413685
0.0902000,0.3417657
0.0902820,0.3424863
0.0903640,0.4815168
0.0904460,0.4798755
0.0905280,0.5360212
0.0906100,0.4789186
0.0906920,0.4795150
0.0907740,0.4803023
0.0908560,0.5372477
0.0909380,0.3407877
0.0910200,0.4808187
0.0911020,0.4805825
0.0911840,0.4801536
0.0912660,0.4804913
0.0913480,0.5370523
0.0914300,0.4798896
0.0915120,0.4804935
0.0915940,0.4816083
0.0916760,0.4172309
0.0917580,0.4166278
0.0918400,0.4809905
0.0919220,0.4162640
0.0920040,0.3410284
0.0920860,0.3417021
0.0921680,0.4168441
0.0922500,0.4811310
0.0923320,0.5357115
0.0924140,0.4802479
0.0924960,0.4805951
0.0925780,0.5371321
0.0926600,0.4807475
0.0927420,0.4810058
0.0928240,0.4796325
0.0929060,0.5880120
0.0929880,0.5886465
0.0930700,0.3420295
0.0931520,0.2439519
0.0932340,0.3411365
0.0933160,0.4798759
0.0933980,0.4806896
0.0934800,0.5364286
0.0935620,0.5361451
0.0936440,0.4170038
0.0937260,0.3409358
0.0938080,0.3417267
0.0938900,0.3410633
0.0939720,0.3414424
0.0940540,0.4805617
0.0941360,0.4804360
0.0942180,0.3408375
0.0943000,0.4159039
0.0943820,0.4155535
0.0944640,0.4163972
0.0945460,0.4164804
0.0946280,0.4169866
0.0947100,0.3420348
0.0947920,0.3419292
0.0948740,0.4160833
0.0949560,0.4167555
0.0950380,0.4805671
0.0951200,0.2435446
0.0952020,0.3398368
0.0952840,0.3412185
