Time (ns),Water after lsq fit to Water
0.0008500,0.4973966
0.0008550,0.4974596
0.0008600,0.4975225
0.0008650,0.4975870
0.0008700,0.4976562
0.0008750,0.4977328
0.0008800,0.4978155
0.0008850,0.4979020
0.0008900,0.4979915
0.0008950,0.4980828
0.0009000,0.5999989
0.0009050,0.5999657
0.0009100,0.5999303
0.0009150,0.5998914
0.0009200,0.5998453
0.0009250,0.5997931
0.0009300,0.5997384
0.0009350,0.5996843
0.0009400,0.5996319
0.0009450,0.5995819
0.0009500,0.5995355
0.0009550,0.5994946
0.0009600,0.5994567
0.0009650,0.5994226
0.0009700,0.5993965
0.0009750,0.5993843
0.0009800,0.5993873
0.0009850,0.5994029
0.0009900,0.5994291
0.0009950,0.5994634
0.0010000,0.5497095
0.0010050,0.5497615
0.0010100,0.5498236
0.0010150,0.5499020
0.0010200,0.5499957
0.0010250,0.5501034
0.0010300,0.5502253
0.0010350,0.5503608
0.0010400,0.5505064
0.0010450,0.5506563
0.0010500,0.5508054
0.0010550,0.5509530
0.0010600,0.5510999
0.0010650,0.5512447
0.0010700,0.5513821
0.0010750,0.5515070
0.0010800,0.5516155
0.0010850,0.5517075
0.0010900,0.5517822
0.0010950,0.5518425
0.0011000,0.4966311
0.0011050,0.4967249
0.0011100,0.4968221
0.0011150,0.4969184
0.0011200,0.4970127
0.0011250,0.4971103
0.0011300,0.4972166
0.0011350,0.4973321
0.0011400,0.4974578
0.0011450,0.4975938
0.0011500,0.4977351
0.0011550,0.4978751
0.0011600,0.4980106
0.0011650,0.4981412
0.0011700,0.4982664
0.0011750,0.4983857
0.0011800,0.4984989
0.0011850,0.4986069
0.0011900,0.4987094
0.0011950,0.4988043
0.0012000,0.4984277
0.0012050,0.4984118
0.0012100,0.4983941
0.0012150,0.4983678
0.0012200,0.4983292
0.0012250,0.4982799
0.0012300,0.4982214
0.0012350,0.4981581
0.0012400,0.4980980
0.0012450,0.4980475
0.0012500,0.4980107
0.0012550,0.4979888
0.0012600,0.4979821
0.0012650,0.4979901
0.0012700,0.4980111
0.0012750,0.4980423
0.0012800,0.4980806
0.0012850,0.4981275
0.0012900,0.4981853
0.0012950,0.4982560
0.0013000,0.5521066
0.0013050,0.5521763
0.0013100,0.5522586
0.0013150,0.5523491
0.0013200,0.5524452
0.0013250,0.5525472
0.0013300,0.5526562
0.0013350,0.5527713
0.0013400,0.5528876
0.0013450,0.5530028
0.0013500,0.5531187
0.0013550,0.5532351
0.0013600,0.5533515
0.0013650,0.5534687
0.0013700,0.5535876
0.0013750,0.5537065
0.0013800,0.5538203
0.0013850,0.5539277
0.0013900,0.5540308
0.0013950,0.5541275
0.0014000,0.6021814
0.0014050,0.6022739
0.0014100,0.6023507
0.0014150,0.6024173
0.0014200,0.6024775
0.0014250,0.6025383
0.0014300,0.6026058
0.0014350,0.6026826
0.0014400,0.6027673
0.0014450,0.6028571
0.0014500,0.6029528
0.0014550,0.6030556
0.0014600,0.6031625
0.0014650,0.6032666
0.0014700,0.6033651
0.0014750,0.6034592
0.0014800,0.6035462
0.0014850,0.6036262
0.0014900,0.6037052
0.0014950,0.6037883
0.0015000,0.6483064
0.0015050,0.6483367
0.0015100,0.6483717
0.0015150,0.6484154
0.0015200,0.6484657
0.0015250,0.6485204
0.0015300,0.6485810
0.0015350,0.6486478
0.0015400,0.6487134
0.0015450,0.6487718
0.0015500,0.6488261
0.0015550,0.6488807
0.0015600,0.6489346
0.0015650,0.6489888
0.0015700,0.6490481
0.0015750,0.6491130
0.0015800,0.6491747
0.0015850,0.6492255
0.0015900,0.6492650
0.0015950,0.6492947
0.0016000,0.6047003
0.0016050,0.6046862
0.0016100,0.6046765
0.0016150,0.6046819
0.0016200,0.6047045
0.0016250,0.6047458
0.0016300,0.6048112
0.0016350,0.6049031
0.0016400,0.6050171
0.0016450,0.6051485
0.0016500,0.6052936
0.0016550,0.6054476
0.0016600,0.6056056
0.0016650,0.6057668
0.0016700,0.6059359
0.0016750,0.6061152
0.0016800,0.6063016
0.0016850,0.6064925
0.0016900,0.6066879
0.0016950,0.6068869
0.0017000,0.5999091
0.0017050,0.6000490
0.0017100,0.6001863
0.0017150,0.6003188
0.0017200,0.6004435
0.0017250,0.6005586
0.0017300,0.6006656
0.0017350,0.6007695
0.0017400,0.6008727
0.0017450,0.6009721
0.0017500,0.6010643
0.0017550,0.6011495
0.0017600,0.6012277
0.0017650,0.6012964
0.0017700,0.6013566
0.0017750,0.6014116
0.0017800,0.6014624
0.0017850,0.6015095
0.0017900,0.6015574
0.0017950,0.6016119
0.0018000,0.5471437
0.0018050,0.5471359
0.0018100,0.5471477
0.0018150,0.5471794
0.0018200,0.5472277
0.0018250,0.5472888
0.0018300,0.5473617
0.0018350,0.5474451
0.0018400,0.5475371
0.0018450,0.5476362
0.0018500,0.5477411
0.0018550,0.5478510
0.0018600,0.5479629
0.0018650,0.5480706
0.0018700,0.5481711
0.0018750,0.5482655
0.0018800,0.5483533
0.0018850,0.5484298
0.0018900,0.5484925
0.0018950,0.5485447
0.0019000,0.6859364
0.0019050,0.6858793
0.0019100,0.6858322
0.0019150,0.6858039
0.0019200,0.6858020
0.0019250,0.6858268
0.0019300,0.6858764
0.0019350,0.6859522
0.0019400,0.6860574
0.0019450,0.6861938
0.0019500,0.6863549
0.0019550,0.6865324
0.0019600,0.6867190
0.0019650,0.6869071
0.0019700,0.6870906
0.0019750,0.6872672
0.0019800,0.6874370
0.0019850,0.6875988
0.0019900,0.6877516
0.0019950,0.6878970
0.0020000,0.6511202
0.0020050,0.6512391
0.0020100,0.6513559
0.0020150,0.6514672
0.0020200,0.6515674
0.0020250,0.6516524
0.0020300,0.6517237
0.0020350,0.6517854
0.0020400,0.6518405
0.0020450,0.6518927
0.0020500,0.6519444
0.0020550,0.6520000
0.0020600,0.6520602
0.0020650,0.6521232
0.0020700,0.6521882
0.0020750,0.6522563
0.0020800,0.6523259
0.0020850,0.6523926
0.0020900,0.6524526
0.0020950,0.6525053
0.0021000,0.6062450
0.0021050,0.6062009
0.0021100,0.6061495
0.0021150,0.6060932
0.0021200,0.6060332
0.0021250,0.6059707
0.0021300,0.6059087
0.0021350,0.6058496
0.0021400,0.6057937
0.0021450,0.6057404
0.0021500,0.6056896
0.0021550,0.6056395
0.0021600,0.6055862
0.0021650,0.6055271
0.0021700,0.6054629
0.0021750,0.6053960
0.0021800,0.6053296
0.0021850,0.6052675
0.0021900,0.6052171
0.0021950,0.6051873
0.0022000,0.6480315
0.0022050,0.6480426
0.0022100,0.6480774
0.0022150,0.6481343
0.0022200,0.6482090
0.0022250,0.6482933
0.0022300,0.6483827
0.0022350,0.6484738
0.0022400,0.6485628
0.0022450,0.6486465
0.0022500,0.6487236
0.0022550,0.6487914
0.0022600,0.6488507
0.0022650,0.6489027
0.0022700,0.6489499
0.0022750,0.6489916
0.0022800,0.6490283
0.0022850,0.6490636
0.0022900,0.6490993
0.0022950,0.6491335
0.0023000,0.6490776
0.0023050,0.6490842
0.0023100,0.6490986
0.0023150,0.6491215
0.0023200,0.6491537
0.0023250,0.6491945
0.0023300,0.6492423
0.0023350,0.6492936
0.0023400,0.6493465
0.0023450,0.6494003
0.0023500,0.6494523
0.0023550,0.6495013
0.0023600,0.6495498
0.0023650,0.6496024
0.0023700,0.6496624
0.0023750,0.6497315
0.0023800,0.6498096
0.0023850,0.6498943
0.0023900,0.6499808
0.0023950,0.6500649
0.0024000,0.7319652
0.0024050,0.7319759
0.0024100,0.7319815
0.0024150,0.7319845
0.0024200,0.7319864
0.0024250,0.7319827
0.0024300,0.7319679
0.0024350,0.7319398
0.0024400,0.7318995
0.0024450,0.7318473
0.0024500,0.7317830
0.0024550,0.7317117
0.0024600,0.7316387
0.0024650,0.7315671
0.0024700,0.7314986
0.0024750,0.7314354
0.0024800,0.7313789
0.0024850,0.7313277
0.0024900,0.7312801
0.0024950,0.7312394
0.0025000,0.7301535
0.0025050,0.7301169
0.0025100,0.7300941
0.0025150,0.7300882
0.0025200,0.7300996
0.0025250,0.7301249
0.0025300,0.7301600
0.0025350,0.7302008
0.0025400,0.7302398
0.0025450,0.7302689
0.0025500,0.7302828
0.0025550,0.7302790
0.0025600,0.7302562
0.0025650,0.7302139
0.0025700,0.7301531
0.0025750,0.7300815
0.0025800,0.7300110
0.0025850,0.7299480
0.0025900,0.7298944
0.0025950,0.7298529
0.0026000,0.6894744
0.0026050,0.6894371
0.0026100,0.6894063
0.0026150,0.6893752
0.0026200,0.6893408
0.0026250,0.6892973
0.0026300,0.6892374
0.0026350,0.6891605
0.0026400,0.6890716
0.0026450,0.6889731
0.0026500,0.6888655
0.0026550,0.6887515
0.0026600,0.6886366
0.0026650,0.6885229
0.0026700,0.6884109
0.0026750,0.6883036
0.0026800,0.6882072
0.0026850,0.6881234
0.0026900,0.6880497
0.0026950,0.6879867
0.0027000,0.7654141
0.0027050,0.7653627
0.0027100,0.7653207
0.0027150,0.7652912
0.0027200,0.7652770
0.0027250,0.7652749
0.0027300,0.7652806
0.0027350,0.7652949
0.0027400,0.7653169
0.0027450,0.7653382
0.0027500,0.7653515
0.0027550,0.7653560
0.0027600,0.7653518
0.0027650,0.7653351
0.0027700,0.7653051
0.0027750,0.7652677
0.0027800,0.7652298
0.0027850,0.7651932
0.0027900,0.7651572
0.0027950,0.7651224
0.0028000,0.6862407
0.0028050,0.6862201
0.0028100,0.6861992
0.0028150,0.6861805
0.0028200,0.6861651
0.0028250,0.6861486
0.0028300,0.6861275
0.0028350,0.6861044
0.0028400,0.6860808
0.0028450,0.6860539
0.0028500,0.6860217
0.0028550,0.6859853
0.0028600,0.6859413
0.0028650,0.6858831
0.0028700,0.6858086
0.0028750,0.6857222
0.0028800,0.6856299
0.0028850,0.6855351
0.0028900,0.6854428
0.0028950,0.6853614
0.0029000,0.8304440
0.0029050,0.8303539
0.0029100,0.8302775
0.0029150,0.8302180
0.0029200,0.8301757
0.0029250,0.8301474
0.0029300,0.8301285
0.0029350,0.8301168
0.0029400,0.8301068
0.0029450,0.8300923
0.0029500,0.8300696
0.0029550,0.8300365
0.0029600,0.8299928
0.0029650,0.8299402
0.0029700,0.8298805
0.0029750,0.8298150
0.0029800,0.8297470
0.0029850,0.8296817
0.0029900,0.8296222
0.0029950,0.8295711
0.0030000,0.8629905
0.0030050,0.8629594
0.0030100,0.8629352
0.0030150,0.8629135
0.0030200,0.8628903
0.0030250,0.8628632
0.0030300,0.8628290
0.0030350,0.8627888
0.0030400,0.8627471
0.0030450,0.8627092
0.0030500,0.8626781
0.0030550,0.8626544
0.0030600,0.8626389
0.0030650,0.8626335
0.0030700,0.8626375
0.0030750,0.8626475
0.0030800,0.8626622
0.0030850,0.8626829
0.0030900,0.8627070
0.0030950,0.8627332
0.0031000,0.8627644
0.0031050,0.8628060
0.0031100,0.8628600
0.0031150,0.8629243
0.0031200,0.8629977
0.0031250,0.8630816
0.0031300,0.8631752
0.0031350,0.8632761
0.0031400,0.8633849
0.0031450,0.8635055
0.0031500,0.8636390
0.0031550,0.8637804
0.0031600,0.8639248
0.0031650,0.8640685
0.0031700,0.8642045
0.0031750,0.8643254
0.0031800,0.8644284
0.0031850,0.8645138
0.0031900,0.8645810
0.0031950,0.8646293
0.0032000,0.7951398
0.0032050,0.7951591
0.0032100,0.7951827
0.0032150,0.7952098
0.0032200,0.7952422
0.0032250,0.7952807
0.0032300,0.7953233
0.0032350,0.7953676
0.0032400,0.7954168
0.0032450,0.7954733
0.0032500,0.7955354
0.0032550,0.7956052
0.0032600,0.7956873
0.0032650,0.7957816
0.0032700,0.7958827
0.0032750,0.7959885
0.0032800,0.7961035
0.0032850,0.7962313
0.0032900,0.7963694
0.0032950,0.7965120
0.0033000,0.8964347
0.0033050,0.8965321
0.0033100,0.8966259
0.0033150,0.8967079
0.0033200,0.8967739
0.0033250,0.8968226
0.0033300,0.8968540
0.0033350,0.8968706
0.0033400,0.8968792
0.0033450,0.8968870
0.0033500,0.8968965
0.0033550,0.8969068
0.0033600,0.8969202
0.0033650,0.8969407
0.0033700,0.8969710
0.0033750,0.8970144
0.0033800,0.8970756
0.0033850,0.8971562
0.0033900,0.8972510
0.0033950,0.8973542
0.0034000,0.8967571
0.0034050,0.8968244
0.0034100,0.8968897
0.0034150,0.8969526
0.0034200,0.8970193
0.0034250,0.8970976
0.0034300,0.8971904
0.0034350,0.8972997
0.0034400,0.8974256
0.0034450,0.8975620
0.0034500,0.8976996
0.0034550,0.8978325
0.0034600,0.8979601
0.0034650,0.8980843
0.0034700,0.8982074
0.0034750,0.8983335
0.0034800,0.8984665
0.0034850,0.8986072
0.0034900,0.8987548
0.0034950,0.8989086
0.0035000,0.8376030
0.0035050,0.8377977
0.0035100,0.8379921
0.0035150,0.8381846
0.0035200,0.8383765
0.0035250,0.8385687
0.0035300,0.8387602
0.0035350,0.8389515
0.0035400,0.8391410
0.0035450,0.8393197
0.0035500,0.8394776
0.0035550,0.8396112
0.0035600,0.8397244
0.0035650,0.8398224
0.0035700,0.8399108
0.0035750,0.8399968
0.0035800,0.8400836
0.0035850,0.8401709
0.0035900,0.8402578
0.0035950,0.8403468
0.0036000,0.8056752
0.0036050,0.8057571
0.0036100,0.8058357
0.0036150,0.8059052
0.0036200,0.8059631
0.0036250,0.8060108
0.0036300,0.8060523
0.0036350,0.8060964
0.0036400,0.8061508
0.0036450,0.8062172
0.0036500,0.8062908
0.0036550,0.8063651
0.0036600,0.8064373
0.0036650,0.8065037
0.0036700,0.8065602
0.0036750,0.8066083
0.0036800,0.8066525
0.0036850,0.8066965
0.0036900,0.8067393
0.0036950,0.8067800
0.0037000,0.8055604
0.0037050,0.8055581
0.0037100,0.8055595
0.0037150,0.8055633
0.0037200,0.8055699
0.0037250,0.8055794
0.0037300,0.8055906
0.0037350,0.8056042
0.0037400,0.8056216
0.0037450,0.8056419
0.0037500,0.8056635
0.0037550,0.8056846
0.0037600,0.8057039
0.0037650,0.8057204
0.0037700,0.8057356
0.0037750,0.8057506
0.0037800,0.8057673
0.0037850,0.8057879
0.0037900,0.8058121
0.0037950,0.8058418
0.0038000,0.8058829
0.0038050,0.8059401
0.0038100,0.8060165
0.0038150,0.8061126
0.0038200,0.8062260
0.0038250,0.8063504
0.0038300,0.8064795
0.0038350,0.8066093
0.0038400,0.8067369
0.0038450,0.8068608
0.0038500,0.8069800
0.0038550,0.8070921
0.0038600,0.8071947
0.0038650,0.8072863
0.0038700,0.8073691
0.0038750,0.8074437
0.0038800,0.8075081
0.0038850,0.8075584
0.0038900,0.8075918
0.0038950,0.8076107
0.0039000,0.8080174
0.0039050,0.8080049
0.0039100,0.8080108
0.0039150,0.8080370
0.0039200,0.8080839
0.0039250,0.8081499
0.0039300,0.8082294
0.0039350,0.8083154
0.0039400,0.8084036
0.0039450,0.8084877
0.0039500,0.8085606
0.0039550,0.8086203
0.0039600,0.8086696
0.0039650,0.8087106
0.0039700,0.8087455
0.0039750,0.8087800
0.0039800,0.8088225
0.0039850,0.8088773
0.0039900,0.8089426
0.0039950,0.8090160
0.0040000,0.8079706
0.0040050,0.8080071
0.0040100,0.8080409
0.0040150,0.8080719
0.0040200,0.8081062
0.0040250,0.8081468
0.0040300,0.8081940
0.0040350,0.8082485
0.0040400,0.8083089
0.0040450,0.8083706
0.0040500,0.8084272
0.0040550,0.8084737
0.0040600,0.8085081
0.0040650,0.8085294
0.0040700,0.8085377
0.0040750,0.8085343
0.0040800,0.8085223
0.0040850,0.8085043
0.0040900,0.8084809
0.0040950,0.8084541
0.0041000,0.9359235
0.0041050,0.9357945
0.0041100,0.9356681
0.0041150,0.9355445
0.0041200,0.9354264
0.0041250,0.9353115
0.0041300,0.9351959
0.0041350,0.9350797
0.0041400,0.9349643
0.0041450,0.9348488
0.0041500,0.9347321
0.0041550,0.9346187
0.0041600,0.9345146
0.0041650,0.9344224
0.0041700,0.9343425
0.0041750,0.9342761
0.0041800,0.9342278
0.0041850,0.9341988
0.0041900,0.9341868
0.0041950,0.9341898
0.0042000,0.9349688
0.0042050,0.9349712
0.0042100,0.9349715
0.0042150,0.9349664
0.0042200,0.9349557
0.0042250,0.9349392
0.0042300,0.9349184
0.0042350,0.9348953
0.0042400,0.9348730
0.0042450,0.9348526
0.0042500,0.9348332
0.0042550,0.9348167
0.0042600,0.9348075
0.0042650,0.9348082
0.0042700,0.9348226
0.0042750,0.9348564
0.0042800,0.9349133
0.0042850,0.9349899
0.0042900,0.9350814
0.0042950,0.9351858
0.0043000,0.9037311
0.0043050,0.9038098
0.0043100,0.9038931
0.0043150,0.9039819
0.0043200,0.9040750
0.0043250,0.9041661
0.0043300,0.9042482
0.0043350,0.9043166
0.0043400,0.9043675
0.0043450,0.9043993
0.0043500,0.9044151
0.0043550,0.9044243
0.0043600,0.9044360
0.0043650,0.9044523
0.0043700,0.9044740
0.0043750,0.9045027
0.0043800,0.9045399
0.0043850,0.9045847
0.0043900,0.9046398
0.0043950,0.9047114
0.0044000,0.8717304
0.0044050,0.8718006
0.0044100,0.8718914
0.0044150,0.8720053
0.0044200,0.8721400
0.0044250,0.8722867
0.0044300,0.8724392
0.0044350,0.8725951
0.0044400,0.8727511
0.0044450,0.8729031
0.0044500,0.8730490
0.0044550,0.8731904
0.0044600,0.8733276
0.0044650,0.8734563
0.0044700,0.8735718
0.0044750,0.8736706
0.0044800,0.8737507
0.0044850,0.8738086
0.0044900,0.8738433
0.0044950,0.8738597
0.0045000,0.9050434
0.0045050,0.9050303
0.0045100,0.9050207
0.0045150,0.9050237
0.0045200,0.9050418
0.0045250,0.9050714
0.0045300,0.9051089
0.0045350,0.9051476
0.0045400,0.9051801
0.0045450,0.9052030
0.0045500,0.9052166
0.0045550,0.9052247
0.0045600,0.9052302
0.0045650,0.9052353
0.0045700,0.9052433
0.0045750,0.9052591
0.0045800,0.9052866
0.0045850,0.9053282
0.0045900,0.9053864
0.0045950,0.9054628
0.0046000,0.9373652
0.0046050,0.9374331
0.0046100,0.9375136
0.0046150,0.9376069
0.0046200,0.9377094
0.0046250,0.9378165
0.0046300,0.9379253
0.0046350,0.9380318
0.0046400,0.9381328
0.0046450,0.9382263
0.0046500,0.9383129
0.0046550,0.9383935
0.0046600,0.9384666
0.0046650,0.9385315
0.0046700,0.9385876
0.0046750,0.9386338
0.0046800,0.9386698
0.0046850,0.9386970
0.0046900,0.9387189
0.0046950,0.9387383
0.0047000,0.9069356
0.0047050,0.9069412
0.0047100,0.9069387
0.0047150,0.9069264
0.0047200,0.9069045
0.0047250,0.9068755
0.0047300,0.9068438
0.0047350,0.9068123
0.0047400,0.9067825
0.0047450,0.9067569
0.0047500,0.9067401
0.0047550,0.9067372
0.0047600,0.9067529
0.0047650,0.9067899
0.0047700,0.9068456
0.0047750,0.9069169
0.0047800,0.9069996
0.0047850,0.9070881
0.0047900,0.9071776
0.0047950,0.9072658
0.0048000,0.8435928
0.0048050,0.8436441
0.0048100,0.8436945
0.0048150,0.8437434
0.0048200,0.8437904
0.0048250,0.8438381
0.0048300,0.8438872
0.0048350,0.8439349
0.0048400,0.8439799
0.0048450,0.8440264
0.0048500,0.8440799
0.0048550,0.8441416
0.0048600,0.8442122
0.0048650,0.8442926
0.0048700,0.8443807
0.0048750,0.8444721
0.0048800,0.8445636
0.0048850,0.8446537
0.0048900,0.8447414
0.0048950,0.8448255
0.0049000,0.8097797
0.0049050,0.8098083
0.0049100,0.8098406
0.0049150,0.8098769
0.0049200,0.8099164
0.0049250,0.8099581
0.0049300,0.8100016
0.0049350,0.8100463
0.0049400,0.8100935
0.0049450,0.8101442
0.0049500,0.8101962
0.0049550,0.8102446
0.0049600,0.8102856
0.0049650,0.8103161
0.0049700,0.8103333
0.0049750,0.8103370
0.0049800,0.8103274
0.0049850,0.8103040
0.0049900,0.8102680
0.0049950,0.8102238
0.0050000,0.8082045
0.0050050,0.8081310
0.0050100,0.8080568
0.0050150,0.8079795
0.0050200,0.8078965
0.0050250,0.8078078
0.0050300,0.8077158
0.0050350,0.8076242
0.0050400,0.8075382
0.0050450,0.8074642
0.0050500,0.8074048
0.0050550,0.8073577
0.0050600,0.8073218
0.0050650,0.8072970
0.0050700,0.8072802
0.0050750,0.8072684
0.0050800,0.8072613
0.0050850,0.8072630
0.0050900,0.8072794
0.0050950,0.8073141
0.0051000,0.8075169
0.0051050,0.8075856
0.0051100,0.8076678
0.0051150,0.8077544
0.0051200,0.8078402
0.0051250,0.8079241
0.0051300,0.8080025
0.0051350,0.8080737
0.0051400,0.8081436
0.0051450,0.8082215
0.0051500,0.8083111
0.0051550,0.8084098
0.0051600,0.8085170
0.0051650,0.8086325
0.0051700,0.8087539
0.0051750,0.8088772
0.0051800,0.8089970
0.0051850,0.8091065
0.0051900,0.8091974
0.0051950,0.8092642
0.0052000,0.8433914
0.0052050,0.8433639
0.0052100,0.8433073
0.0052150,0.8432216
0.0052200,0.8431105
0.0052250,0.8429812
0.0052300,0.8428405
0.0052350,0.8426938
0.0052400,0.8425442
0.0052450,0.8423950
0.0052500,0.8422544
0.0052550,0.8421293
0.0052600,0.8420246
0.0052650,0.8419441
0.0052700,0.8418936
0.0052750,0.8418764
0.0052800,0.8418905
0.0052850,0.8419304
0.0052900,0.8419884
0.0052950,0.8420580
0.0053000,0.8421319
0.0053050,0.8422052
0.0053100,0.8422795
0.0053150,0.8423578
0.0053200,0.8424395
0.0053250,0.8425228
0.0053300,0.8426080
0.0053350,0.8426947
0.0053400,0.8427767
0.0053450,0.8428511
0.0053500,0.8429215
0.0053550,0.8429903
0.0053600,0.8430547
0.0053650,0.8431129
0.0053700,0.8431690
0.0053750,0.8432282
0.0053800,0.8432926
0.0053850,0.8433667
0.0053900,0.8434534
0.0053950,0.8435519
0.0054000,0.8420521
0.0054050,0.8421050
0.0054100,0.8421699
0.0054150,0.8422444
0.0054200,0.8423222
0.0054250,0.8423986
0.0054300,0.8424731
0.0054350,0.8425458
0.0054400,0.8426153
0.0054450,0.8426840
0.0054500,0.8427574
0.0054550,0.8428388
0.0054600,0.8429290
0.0054650,0.8430260
0.0054700,0.8431276
0.0054750,0.8432324
0.0054800,0.8433383
0.0054850,0.8434433
0.0054900,0.8435453
0.0054950,0.8436432
0.0055000,0.9674462
0.0055050,0.9674610
0.0055100,0.9674750
0.0055150,0.9674882
0.0055200,0.9674994
0.0055250,0.9675063
0.0055300,0.9675095
0.0055350,0.9675104
0.0055400,0.9675100
0.0055450,0.9675114
0.0055500,0.9675168
0.0055550,0.9675259
0.0055600,0.9675386
0.0055650,0.9675564
0.0055700,0.9675789
0.0055750,0.9676020
0.0055800,0.9676196
0.0055850,0.9676281
0.0055900,0.9676274
0.0055950,0.9676220
0.0056000,0.9393706
0.0056050,0.9393273
0.0056100,0.9393013
0.0056150,0.9392981
0.0056200,0.9393185
0.0056250,0.9393605
0.0056300,0.9394197
0.0056350,0.9394930
0.0056400,0.9395822
0.0056450,0.9396910
0.0056500,0.9398179
0.0056550,0.9399610
0.0056600,0.9401213
0.0056650,0.9402998
0.0056700,0.9404926
0.0056750,0.9406942
0.0056800,0.9409027
0.0056850,0.9411153
0.0056900,0.9413273
0.0056950,0.9415354
0.0057000,0.9681003
0.0057050,0.9682718
0.0057100,0.9684327
0.0057150,0.9685741
0.0057200,0.9686953
0.0057250,0.9687997
0.0057300,0.9688847
0.0057350,0.9689482
0.0057400,0.9689941
0.0057450,0.9690264
0.0057500,0.9690460
0.0057550,0.9690549
0.0057600,0.9690583
0.0057650,0.9690615
0.0057700,0.9690668
0.0057750,0.9690769
0.0057800,0.9690967
0.0057850,0.9691295
0.0057900,0.9691741
0.0057950,0.9692271
0.0058000,0.9124283
0.0058050,0.9124846
0.0058100,0.9125477
