Time (ns),non-Water after lsq fit to non-Water
0.0390320,0.3984558
0.0391140,0.4100728
0.0391960,0.4103020
0.0392780,0.4330294
0.0393600,0.3866064
0.0394420,0.3865503
0.0395240,0.4100482
0.0396060,0.4252509
0.0396880,0.4256084
0.0397700,0.3822612
0.0398520,0.4099853
0.0399340,0.3983836
0.0400160,0.4061077
0.0400980,0.4064823
0.0401800,0.3610092
0.0402620,0.4436934
0.0403440,0.4253373
0.0404260,0.4139627
0.0405080,0.3736286
0.0405900,0.3740886
0.0406720,0.3826175
0.0407540,0.3431757
0.0408360,0.3823267
0.0409180,0.4400290
0.0410000,0.4467874
0.0410820,0.4472640
0.0411640,0.4219859
0.0412460,0.3905062
0.0413280,0.4325548
0.0414100,0.4100046
0.0414920,0.4103074
0.0415740,0.4401696
0.0416560,0.3822682
0.0417380,0.3695377
0.0418200,0.4062514
0.0419020,0.3942711
0.0419840,0.3945077
0.0420660,0.3864739
0.0421480,0.4022754
0.0422300,0.3903346
0.0423120,0.3943374
0.0423940,0.3947030
0.0424760,0.4328772
0.0425580,0.4543226
0.0426400,0.3863737
0.0427220,0.3904606
0.0428040,0.3943758
0.0428860,0.3946608
0.0429680,0.4290903
0.0430500,0.4253640
0.0431320,0.4100819
0.0432140,0.4060945
0.0432960,0.4064006
0.0433780,0.4363231
0.0434600,0.4252579
0.0435420,0.4434889
0.0436240,0.4022556
0.0437060,0.4215123
0.0437880,0.4218797
0.0438700,0.3985038
0.0439520,0.4178456
0.0440340,0.3902848
0.0441160,0.3903437
0.0441980,0.3905875
0.0442800,0.3944687
0.0443620,0.4140475
0.0444440,0.3944619
0.0445260,0.4252912
0.0446080,0.3820779
0.0446900,0.3823818
0.0447720,0.3945013
0.0448540,0.3863249
0.0449360,0.3862095
0.0450180,0.4213860
0.0451000,0.4214357
0.0451820,0.4217174
0.0452640,0.4064113
0.0453460,0.4140212
0.0454280,0.3942056
0.0455100,0.4061557
0.0455920,0.4063856
0.0456740,0.4366245
0.0457560,0.4064037
0.0458380,0.4023952
0.0459200,0.4325021
0.0460020,0.4504607
0.0460840,0.4508916
0.0461660,0.4255373
0.0462480,0.4023299
0.0463300,0.3903506
0.0464120,0.4023314
0.0464940,0.4026344
0.0465760,0.3985135
0.0466580,0.3865008
0.0467400,0.3739952
0.0468220,0.3981600
0.0469040,0.4287271
0.0469860,0.4290502
0.0470680,0.4400073
0.0471500,0.4140195
0.0472320,0.3862093
0.0473140,0.4324604
0.0473960,0.4328927
0.0474780,0.4063691
0.0475600,0.4024328
0.0476420,0.4215468
0.0477240,0.3943209
0.0478060,0.4213086
0.0478880,0.4217711
0.0479700,0.3821867
0.0480520,0.4063522
0.0481340,0.3984816
0.0482160,0.3944206
0.0482980,0.3946639
0.0483800,0.4026282
0.0484620,0.3780347
0.0485440,0.3985321
0.0486260,0.4249988
0.0487080,0.4432043
0.0487900,0.4435512
0.0488720,0.4364759
0.0489540,0.4327205
0.0490360,0.4061537
0.0491180,0.4099224
0.0492000,0.4059616
0.0492820,0.4061895
0.0493640,0.3945156
0.0494460,0.3863190
0.0495280,0.3985172
0.0496100,0.3904433
0.0496920,0.3907859
0.0497740,0.4102331
0.0498560,0.4217353
0.0499380,0.3903635
0.0500200,0.4024338
0.0501020,0.3942756
0.0501840,0.3945257
0.0502660,0.3983775
0.0503480,0.4177845
0.0504300,0.4214701
0.0505120,0.4022640
0.0505940,0.4025696
0.0506760,0.3739165
0.0507580,0.4101537
0.0508400,0.4024548
0.0509220,0.4023856
0.0510040,0.3820285
0.0510860,0.3823252
0.0511680,0.3986837
0.0512500,0.4024436
0.0513320,0.4061471
0.0514140,0.4289207
0.0514960,0.4291993
0.0515780,0.4437678
0.0516600,0.3946551
0.0517420,0.3863243
0.0518240,0.4289860
0.0519060,0.4177438
0.0519880,0.4180160
0.0520700,0.4143115
0.0521520,0.4062554
0.0522340,0.4141723
0.0523160,0.4063281
0.0523980,0.4065548
0.0524800,0.4025254
0.0525620,0.4180875
0.0526440,0.3696896
0.0527260,0.4253449
0.0528080,0.4138634
0.0528900,0.4141258
0.0529720,0.4064164
0.0530540,0.4064261
0.0531360,0.4023571
0.0532180,0.4176949
0.0533000,0.3736072
0.0533820,0.3737718
0.0534640,0.3822713
0.0535460,0.3984022
0.0536280,0.4251039
0.0537100,0.4176423
0.0537920,0.4178258
0.0538740,0.4254187
0.0539560,0.4327783
0.0540380,0.4063334
0.0541200,0.4178028
0.0542020,0.4063239
0.0542840,0.4065839
0.0543660,0.3781106
0.0544480,0.3983757
0.0545300,0.4177100
0.0546120,0.4433514
0.0546940,0.4436287
0.0547760,0.4024647
0.0548580,0.4140027
0.0549400,0.3945577
0.0550220,0.3862399
0.0551040,0.4177242
0.0551860,0.4178567
0.0552680,0.4473187
0.0553500,0.4291515
0.0554320,0.4253182
0.0555140,0.4469654
0.0555960,0.4471948
0.0556780,0.4103826
0.0557600,0.4255733
0.0558420,0.4178590
0.0559240,0.4101095
0.0560060,0.4024126
0.0560880,0.4025442
0.0561700,0.4217519
0.0562520,0.3944052
0.0563340,0.4061111
0.0564160,0.3862161
0.0564980,0.3865464
0.0565800,0.3905668
0.0566620,0.3695599
0.0567440,0.3864073
0.0568260,0.3862228
0.0569080,0.3779374
0.0569900,0.3781536
0.0570720,0.3823117
0.0571540,0.4178748
0.0572360,0.3779710
0.0573180,0.4138635
0.0574000,0.4252171
0.0574820,0.4254645
0.0575640,0.4063490
0.0576460,0.4178708
0.0577280,0.3901105
0.0578100,0.3903019
0.0578920,0.3906474
0.0579740,0.3824462
0.0580560,0.4436163
0.0581380,0.4470340
0.0582200,0.4215134
0.0583020,0.4251179
0.0583840,0.4253804
0.0584660,0.4061501
0.0585480,0.3984779
0.0586300,0.3695555
0.0587120,0.4098610
0.0587940,0.4101713
0.0588760,0.4178283
0.0589580,0.4063596
0.0590400,0.4177336
0.0591220,0.4214468
0.0592040,0.3943818
0.0592860,0.3946688
0.0593680,0.3945296
0.0594500,0.3823108
0.0595320,0.3861615
0.0596140,0.3943874
0.0596960,0.3947711
0.0597780,0.3821297
0.0598600,0.4063758
0.0599420,0.3863426
0.0600240,0.4177420
0.0601060,0.4288772
0.0601880,0.4291948
0.0602700,0.4180333
0.0603520,0.3863120
0.0604340,0.4139128
0.0605160,0.3649194
0.0605980,0.3651133
0.0606800,0.3861456
0.0607620,0.4140012
0.0608440,0.4063142
0.0609260,0.4022712
0.0610080,0.4325457
0.0610900,0.4328599
0.0611720,0.4217099
0.0612540,0.3944918
0.0613360,0.4290796
0.0614180,0.3901353
0.0615000,0.4138911
0.0615820,0.4140142
0.0616640,0.4217254
0.0617460,0.4101844
0.0618280,0.4252624
0.0619100,0.4215578
0.0619920,0.4216259
0.0620740,0.4024892
0.0621560,0.3984898
0.0622380,0.4063041
0.0623200,0.4177623
0.0624020,0.3902043
0.0624840,0.3903522
0.0625660,0.3945775
0.0626480,0.3822308
0.0627300,0.3943694
0.0628120,0.4287969
0.0628940,0.4291481
0.0629760,0.4215728
0.0630580,0.4363773
0.0631400,0.4329382
0.0632220,0.3696190
0.0633040,0.3737257
0.0633860,0.3739434
0.0634680,0.4104153
0.0635500,0.4177463
0.0636320,0.3820839
0.0637140,0.4099447
0.0637960,0.4101251
0.0638780,0.4254427
0.0639600,0.4025784
0.0640420,0.3904507
0.0641240,0.3820723
0.0642060,0.4398450
0.0642880,0.4402670
0.0643700,0.3946020
0.0644520,0.4139298
0.0645340,0.4138962
0.0646160,0.4214218
0.0646980,0.4216726
0.0647800,0.4141920
0.0648620,0.4025731
0.0649440,0.3985395
0.0650260,0.3822408
0.0651080,0.4325654
0.0651900,0.4330107
0.0652720,0.3866251
0.0653540,0.3823001
0.0654360,0.3651838
0.0655180,0.4177098
0.0656000,0.4325501
0.0656820,0.4329864
0.0657640,0.3984870
0.0658460,0.4022356
0.0659280,0.4022277
0.0660100,0.3861423
0.0660920,0.3865057
0.0661740,0.3905489
0.0662560,0.4026713
0.0663380,0.4215470
0.0664200,0.3779346
0.0665020,0.4213694
0.0665840,0.4216014
0.0666660,0.4327289
0.0667480,0.4023691
0.0668300,0.4101150
0.0669120,0.4214197
0.0669940,0.4216972
0.0670760,0.4179578
0.0671580,0.3945102
0.0672400,0.4288849
0.0673220,0.3903095
0.0674040,0.4138603
0.0674860,0.4141010
0.0675680,0.4025882
0.0676500,0.3905148
0.0677320,0.3985467
0.0678140,0.3943866
0.0678960,0.3945297
0.0679780,0.4291936
0.0680600,0.4214723
0.0681420,0.4677152
0.0682240,0.4139245
0.0683060,0.4139495
0.0683880,0.4141456
0.0684700,0.4024824
0.0685520,0.4063082
0.0686340,0.4061576
0.0687160,0.3903466
0.0687980,0.3905614
0.0688800,0.3983465
0.0689620,0.4291100
0.0690440,0.4024243
0.0691260,0.3695318
0.0692080,0.3651268
0.0692900,0.3654403
0.0693720,0.3985942
0.0694540,0.3944329
0.0695360,0.3737253
0.0696180,0.4138179
0.0697000,0.4325378
0.0697820,0.4327985
0.0698640,0.4178365
0.0699460,0.4138083
0.0700280,0.4137125
0.0701100,0.4062253
0.0701920,0.4063678
0.0702740,0.4252993
0.0703560,0.4062165
0.0704380,0.4435771
0.0705200,0.3944280
0.0706020,0.4060732
0.0706840,0.4064854
0.0707660,0.4255143
0.0708480,0.4025513
0.0709300,0.3564230
0.0710120,0.4138395
0.0710940,0.4141766
0.0711760,0.4399809
0.0712580,0.4063816
0.0713400,0.3983610
0.0714220,0.4021926
0.0715040,0.3942522
0.0715860,0.3944688
0.0716680,0.4254859
0.0717500,0.4024653
0.0718320,0.3984229
0.0719140,0.4139089
0.0719960,0.4141786
0.0720780,0.3864269
0.0721600,0.3864225
0.0722420,0.4062589
0.0723240,0.4290097
0.0724060,0.4138611
0.0724880,0.4142944
0.0725700,0.3865202
0.0726520,0.4063787
0.0727340,0.4139571
0.0728160,0.3943170
0.0728980,0.3946474
0.0729800,0.4141587
0.0730620,0.3984420
0.0731440,0.4023273
0.0732260,0.4139087
0.0733080,0.4250642
0.0733900,0.4255015
0.0734720,0.4063642
0.0735540,0.4103022
0.0736360,0.3983955
0.0737180,0.4022104
0.0738000,0.4175894
0.0738820,0.4177921
0.0739640,0.4506850
0.0740460,0.4217216
0.0741280,0.3780307
0.0742100,0.4099950
0.0742920,0.4104364
0.0743740,0.3741778
0.0744560,0.3698011
0.0745380,0.4024304
0.0746200,0.4063012
0.0747020,0.3981829
0.0747840,0.3985215
0.0748660,0.4102889
0.0749480,0.3984386
0.0750300,0.3861851
0.0751120,0.4099681
0.0751940,0.4104646
0.0752760,0.4142751
0.0753580,0.4102819
0.0754400,0.4178926
0.0755220,0.3983617
0.0756040,0.3983698
0.0756860,0.3986200
0.0757680,0.4066224
0.0758500,0.3738831
0.0759320,0.4140155
0.0760140,0.4061655
0.0760960,0.4064598
0.0761780,0.3983550
0.0762600,0.4327343
0.0763420,0.4324371
0.0764240,0.4360460
0.0765060,0.4214200
0.0765880,0.4217628
0.0766700,0.3823890
0.0767520,0.3943840
0.0768340,0.4024297
0.0769160,0.4214268
0.0769980,0.4217372
0.0770800,0.3823792
0.0771620,0.3825206
0.0772440,0.3904679
0.0773260,0.3738057
0.0774080,0.3779384
0.0774900,0.3782692
0.0775720,0.3864582
0.0776540,0.4064767
0.0777360,0.4024539
0.0778180,0.4325230
0.0779000,0.4061409
0.0779820,0.4064832
0.0780640,0.3653230
0.0781460,0.4023187
0.0782280,0.3943834
0.0783100,0.4252939
0.0783920,0.4255990
0.0784740,0.3945191
0.0785560,0.3903905
0.0786380,0.4141145
0.0787200,0.3695196
0.0788020,0.3820892
0.0788840,0.3824929
0.0789660,0.4062894
0.0790480,0.3985437
0.0791300,0.3982654
0.0792120,0.4504971
0.0792940,0.4507062
0.0793760,0.4680702
0.0794580,0.4575322
0.0795400,0.4288747
0.0796220,0.4062769
0.0797040,0.4061890
0.0797860,0.4065773
0.0798680,0.3739938
0.0799500,0.3821678
0.0800320,0.3943318
0.0801140,0.4138334
0.0801960,0.4141820
0.0802780,0.4219004
0.0803600,0.4103066
0.0804420,0.4179843
0.0805240,0.4022868
0.0806060,0.4175186
0.0806880,0.4179215
0.0807700,0.3695760
0.0808520,0.4253615
0.0809340,0.4138438
0.0810160,0.3942289
0.0810980,0.3946667
0.0811800,0.3696012
0.0812620,0.4140526
0.0813440,0.3903091
0.0814260,0.4023135
0.0815080,0.4060401
0.0815900,0.4064326
0.0816720,0.4435532
0.0817540,0.4215262
0.0818360,0.3941936
0.0819180,0.4213081
0.0820000,0.4503845
0.0820820,0.4507556
0.0821640,0.4065197
0.0822460,0.3695455
0.0823280,0.3653852
0.0824100,0.3862523
0.0824920,0.3864881
0.0825740,0.3905438
0.0826560,0.3984313
0.0827380,0.3984615
0.0828200,0.3984329
0.0829020,0.3862240
0.0829840,0.3864447
0.0830660,0.4103087
0.0831480,0.4062789
0.0832300,0.4100609
0.0833120,0.4213117
0.0833940,0.4216446
0.0834760,0.4255511
0.0835580,0.3864316
0.0836400,0.3946411
0.0837220,0.4139366
0.0838040,0.3820821
0.0838860,0.3822719
0.0839680,0.3944830
0.0840500,0.4139928
0.0841320,0.3984546
0.0842140,0.4252064
0.0842960,0.4255828
0.0843780,0.3740156
0.0844600,0.3654101
0.0845420,0.4103324
0.0846240,0.3862699
0.0847060,0.4138948
0.0847880,0.4140705
0.0848700,0.4576896
0.0849520,0.4288598
0.0850340,0.4175944
0.0851160,0.4060124
0.0851980,0.4063674
0.0852800,0.4141591
0.0853620,0.4101342
0.0854440,0.3861857
0.0855260,0.3780004
0.0856080,0.3982490
0.0856900,0.3984626
0.0857720,0.4142011
0.0858540,0.4178311
0.0859360,0.3984607
0.0860180,0.4288610
0.0861000,0.4100185
0.0861820,0.4103245
0.0862640,0.4143063
0.0863460,0.4025229
0.0864280,0.4365283
0.0865100,0.4398124
0.0865920,0.4399967
0.0866740,0.4216965
0.0867560,0.3695837
0.0868380,0.3520711
0.0869200,0.3737232
0.0870020,0.3942632
0.0870840,0.3945680
0.0871660,0.3782586
0.0872480,0.4327375
0.0873300,0.3984449
0.0874120,0.3820295
0.0874940,0.3823123
0.0875760,0.4399735
0.0876580,0.4254464
0.0877400,0.4023210
0.0878220,0.4214493
0.0879040,0.4362509
0.0879860,0.4366041
0.0880680,0.3984637
0.0881500,0.4291529
0.0882320,0.4022747
0.0883140,0.4504003
0.0883960,0.4508624
0.0884780,0.3986029
0.0885600,0.3780618
0.0886420,0.3781346
0.0887240,0.4062726
0.0888060,0.3693586
0.0888880,0.3696941
0.0889700,0.3822469
0.0890520,0.3982233
0.0891340,0.3942293
0.0892160,0.3983596
0.0892980,0.3985060
0.0893800,0.4292419
0.0894620,0.4103377
0.0895440,0.4215404
0.0896260,0.3941553
0.0897080,0.3861835
0.0897900,0.3862622
0.0898720,0.4140073
0.0899540,0.4139097
0.0900360,0.4214970
0.0901180,0.4138829
0.0902000,0.3943079
0.0902820,0.3945832
0.0903640,0.3823636
0.0904460,0.3943303
0.0905280,0.3982600
0.0906100,0.3983208
0.0906920,0.3984610
0.0907740,0.4217375
0.0908560,0.3984448
0.0909380,0.4252877
0.0910200,0.4021089
0.0911020,0.4098476
0.0911840,0.4101874
0.0912660,0.4139772
0.0913480,0.4024013
0.0914300,0.3738031
0.0915120,0.3862244
0.0915940,0.3864605
0.0916760,0.4101327
0.0917580,0.4176839
0.0918400,0.4214463
0.0919220,0.4100533
0.0920040,0.3903112
0.0920860,0.3905257
0.0921680,0.4178813
0.0922500,0.4363371
0.0923320,0.4215904
0.0924140,0.4061950
0.0924960,0.4063910
0.0925780,0.4178984
0.0926600,0.3985173
0.0927420,0.3821829
0.0928240,0.3944299
0.0929060,0.3901848
0.0929880,0.3904133
0.0930700,0.4364887
0.0931520,0.4252109
0.0932340,0.4360983
0.0933160,0.4213744
0.0933980,0.4217253
0.0934800,0.3946211
0.0935620,0.3986022
0.0936440,0.4138491
0.0937260,0.4138950
0.0938080,0.3941939
0.0938900,0.3946302
0.0939720,0.3429890
0.0940540,0.4253804
0.0941360,0.4063323
0.0942180,0.3902774
0.0943000,0.4178980
0.0943820,0.4181694
0.0944640,0.4101466
0.0945460,0.4138925
0.0946280,0.3862519
0.0947100,0.4505405
0.0947920,0.4508015
0.0948740,0.4021890
0.0949560,0.4288916
0.0950380,0.4021474
0.0951200,0.4468500
0.0952020,0.4251129
0.0952840,0.4254764
