Fe3O4 nanoparticle r=2.000000

3228 atoms

3 atom types

0 37.873829 xlo xhi
0 37.873829 ylo yhi
0 37.873829 zlo zhi

Masses

1  55.845000
2  55.845000
3  15.999400

Atoms

1       1 1  1.530    6.3414    6.3414   14.7384
2       1 1  1.530    6.3414    6.3414   23.1354
3       1 1  1.530    6.3414   14.7384    6.3414
4       1 1  1.530    6.3414   14.7384   14.7384
5       1 1  1.530    6.3414   14.7384   23.1354
6       1 1  1.530    6.3414   14.7384   31.5324
7       1 1  1.530    6.3414   23.1354    6.3414
8       1 1  1.530    6.3414   23.1354   14.7384
9       1 1  1.530    6.3414   23.1354   23.1354
10      1 1  1.530    6.3414   23.1354   31.5324
11      1 1  1.530    6.3414   31.5324   14.7384
12      1 1  1.530    6.3414   31.5324   23.1354
13      1 1  1.530   14.7384    6.3414    6.3414
14      1 1  1.530   14.7384    6.3414   14.7384
15      1 1  1.530   14.7384    6.3414   23.1354
16      1 1  1.530   14.7384    6.3414   31.5324
17      1 1  1.530   14.7384   14.7384    6.3414
18      1 1  1.530   14.7384   14.7384   14.7384
19      1 1  1.530   14.7384   14.7384   23.1354
20      1 1  1.530   14.7384   14.7384   31.5324
21      1 1  1.530   14.7384   23.1354    6.3414
22      1 1  1.530   14.7384   23.1354   14.7384
23      1 1  1.530   14.7384   23.1354   23.1354
24      1 1  1.530   14.7384   23.1354   31.5324
25      1 1  1.530   14.7384   31.5324    6.3414
26      1 1  1.530   14.7384   31.5324   14.7384
27      1 1  1.530   14.7384   31.5324   23.1354
28      1 1  1.530   14.7384   31.5324   31.5324
29      1 1  1.530   23.1354    6.3414    6.3414
30      1 1  1.530   23.1354    6.3414   14.7384
31      1 1  1.530   23.1354    6.3414   23.1354
32      1 1  1.530   23.1354    6.3414   31.5324
33      1 1  1.530   23.1354   14.7384    6.3414
34      1 1  1.530   23.1354   14.7384   14.7384
35      1 1  1.530   23.1354   14.7384   23.1354
36      1 1  1.530   23.1354   14.7384   31.5324
37      1 1  1.530   23.1354   23.1354    6.3414
38      1 1  1.530   23.1354   23.1354   14.7384
39      1 1  1.530   23.1354   23.1354   23.1354
40      1 1  1.530   23.1354   23.1354   31.5324
41      1 1  1.530   23.1354   31.5324    6.3414
42      1 1  1.530   23.1354   31.5324   14.7384
43      1 1  1.530   23.1354   31.5324   23.1354
44      1 1  1.530   23.1354   31.5324   31.5324
45      1 1  1.530   31.5324    6.3414   14.7384
46      1 1  1.530   31.5324    6.3414   23.1354
47      1 1  1.530   31.5324   14.7384    6.3414
48      1 1  1.530   31.5324   14.7384   14.7384
49      1 1  1.530   31.5324   14.7384   23.1354
50      1 1  1.530   31.5324   14.7384   31.5324
51      1 1  1.530   31.5324   23.1354    6.3414
52      1 1  1.530   31.5324   23.1354   14.7384
53      1 1  1.530   31.5324   23.1354   23.1354
54      1 1  1.530   31.5324   23.1354   31.5324
55      1 1  1.530   31.5324   31.5324   14.7384
56      1 1  1.530   31.5324   31.5324   23.1354
57      1 1  1.530    6.3414   10.5399   10.5399
58      1 1  1.530    6.3414   10.5399   18.9369
59      1 1  1.530    6.3414   10.5399   27.3339
60      1 1  1.530    6.3414   18.9369   10.5399
61      1 1  1.530    6.3414   18.9369   18.9369
62      1 1  1.530    6.3414   18.9369   27.3339
63      1 1  1.530    6.3414   27.3339   10.5399
64      1 1  1.530    6.3414   27.3339   18.9369
65      1 1  1.530    6.3414   27.3339   27.3339
66      1 1  1.530   14.7384    2.1429   10.5399
67      1 1  1.530   14.7384    2.1429   18.9369
68      1 1  1.530   14.7384    2.1429   27.3339
69      1 1  1.530   14.7384   10.5399    2.1429
70      1 1  1.530   14.7384   10.5399   10.5399
71      1 1  1.530   14.7384   10.5399   18.9369
72      1 1  1.530   14.7384   10.5399   27.3339
73      1 1  1.530   14.7384   10.5399   35.7309
74      1 1  1.530   14.7384   18.9369    2.1429
75      1 1  1.530   14.7384   18.9369   10.5399
76      1 1  1.530   14.7384   18.9369   18.9369
77      1 1  1.530   14.7384   18.9369   27.3339
78      1 1  1.530   14.7384   18.9369   35.7309
79      1 1  1.530   14.7384   27.3339    2.1429
80      1 1  1.530   14.7384   27.3339   10.5399
81      1 1  1.530   14.7384   27.3339   18.9369
82      1 1  1.530   14.7384   27.3339   27.3339
83      1 1  1.530   14.7384   27.3339   35.7309
84      1 1  1.530   14.7384   35.7309   10.5399
85      1 1  1.530   14.7384   35.7309   18.9369
86      1 1  1.530   14.7384   35.7309   27.3339
87      1 1  1.530   23.1354    2.1429   10.5399
88      1 1  1.530   23.1354    2.1429   18.9369
89      1 1  1.530   23.1354    2.1429   27.3339
90      1 1  1.530   23.1354   10.5399    2.1429
91      1 1  1.530   23.1354   10.5399   10.5399
