Time (ps),Temperature
0.000000,100.841438
1.000000,100.315643
2.000000,100.272629
3.000000,99.343506
4.000000,100.242828
5.000000,99.792236
6.000000,100.579475
7.000000,99.139977
8.000000,100.267159
9.000000,101.066750
10.000000,101.058319
