Time (ns),Water after lsq fit to Water
0.0005500,0.8013394
0.0005550,0.8013421
0.0005600,0.8013364
0.0005650,0.8013235
0.0005700,0.8013055
0.0005750,0.8012887
0.0005800,0.8012801
0.0005850,0.8012846
0.0005900,0.8013036
0.0005950,0.8013401
0.0006000,0.7652646
0.0006050,0.7653610
0.0006100,0.7654803
0.0006150,0.7656223
0.0006200,0.7657870
0.0006250,0.7659704
0.0006300,0.7661641
0.0006350,0.7663635
0.0006400,0.7665650
0.0006450,0.7667657
0.0006500,0.7669627
0.0006550,0.7671563
0.0006600,0.7673491
0.0006650,0.7675410
0.0006700,0.7677297
0.0006750,0.7679166
0.0006800,0.7681039
0.0006850,0.7682911
0.0006900,0.7684729
0.0006950,0.7686454
0.0007000,0.8351132
0.0007050,0.8352127
0.0007100,0.8353025
0.0007150,0.8353803
0.0007200,0.8354476
0.0007250,0.8355077
0.0007300,0.8355614
0.0007350,0.8356111
0.0007400,0.8356585
0.0007450,0.8357048
0.0007500,0.8357476
0.0007550,0.8357858
0.0007600,0.8358212
0.0007650,0.8358564
0.0007700,0.8358888
0.0007750,0.8359157
0.0007800,0.8359411
0.0007850,0.8359717
0.0007900,0.8360103
0.0007950,0.8360630
0.0008000,0.8694985
0.0008050,0.8695576
0.0008100,0.8696332
0.0008150,0.8697194
0.0008200,0.8698116
0.0008250,0.8699068
0.0008300,0.8700006
0.0008350,0.8700911
0.0008400,0.8701819
0.0008450,0.8702740
0.0008500,0.8703644
0.0008550,0.8704523
0.0008600,0.8705394
0.0008650,0.8706255
0.0008700,0.8707077
0.0008750,0.8707830
0.0008800,0.8708524
0.0008850,0.8709170
0.0008900,0.8709765
0.0008950,0.8710322
0.0009000,0.8052616
0.0009050,0.8053076
0.0009100,0.8053594
0.0009150,0.8054173
0.0009200,0.8054861
0.0009250,0.8055686
0.0009300,0.8056609
0.0009350,0.8057582
0.0009400,0.8058609
0.0009450,0.8059688
0.0009500,0.8060766
0.0009550,0.8061833
0.0009600,0.8062916
0.0009650,0.8064040
0.0009700,0.8065198
0.0009750,0.8066400
0.0009800,0.8067682
0.0009850,0.8069069
0.0009900,0.8070571
0.0009950,0.8072202
0.0010000,0.8399013
0.0010050,0.8400241
0.0010100,0.8401569
0.0010150,0.8402985
0.0010200,0.8404512
0.0010250,0.8406169
0.0010300,0.8407917
0.0010350,0.8409739
0.0010400,0.8411659
0.0010450,0.8413718
0.0010500,0.8415943
0.0010550,0.8418329
0.0010600,0.8420842
0.0010650,0.8423439
0.0010700,0.8426024
0.0010750,0.8428525
0.0010800,0.8430953
0.0010850,0.8433344
0.0010900,0.8435711
0.0010950,0.8438082
0.0011000,0.9086022
0.0011050,0.9088006
0.0011100,0.9090187
0.0011150,0.9092547
0.0011200,0.9095056
0.0011250,0.9097688
0.0011300,0.9100405
0.0011350,0.9103148
0.0011400,0.9105884
0.0011450,0.9108571
0.0011500,0.9111194
0.0011550,0.9113780
0.0011600,0.9116379
0.0011650,0.9119032
0.0011700,0.9121685
0.0011750,0.9124291
0.0011800,0.9126857
0.0011850,0.9129358
0.0011900,0.9131738
0.0011950,0.9133956
0.0012000,0.9095343
0.0012050,0.9096709
0.0012100,0.9098053
0.0012150,0.9099391
0.0012200,0.9100773
0.0012250,0.9102218
0.0012300,0.9103695
0.0012350,0.9105196
0.0012400,0.9106742
0.0012450,0.9108318
0.0012500,0.9109900
0.0012550,0.9111487
0.0012600,0.9113087
0.0012650,0.9114711
0.0012700,0.9116381
0.0012750,0.9118125
0.0012800,0.9119953
0.0012850,0.9121856
0.0012900,0.9123850
0.0012950,0.9125965
0.0013000,0.9105961
0.0013050,0.9107827
0.0013100,0.9109715
0.0013150,0.9111646
0.0013200,0.9113663
0.0013250,0.9115757
0.0013300,0.9117907
0.0013350,0.9120111
0.0013400,0.9122369
0.0013450,0.9124671
0.0013500,0.9127017
0.0013550,0.9129386
0.0013600,0.9131725
0.0013650,0.9134010
0.0013700,0.9136226
0.0013750,0.9138330
0.0013800,0.9140281
0.0013850,0.9142067
0.0013900,0.9143730
0.0013950,0.9145354
0.0014000,0.8162045
0.0014050,0.8163313
0.0014100,0.8164748
0.0014150,0.8166378
0.0014200,0.8168180
0.0014250,0.8170096
0.0014300,0.8172095
0.0014350,0.8174158
0.0014400,0.8176265
0.0014450,0.8178399
0.0014500,0.8180577
0.0014550,0.8182824
0.0014600,0.8185129
0.0014650,0.8187498
0.0014700,0.8189947
0.0014750,0.8192458
0.0014800,0.8194957
0.0014850,0.8197352
0.0014900,0.8199596
0.0014950,0.8201685
0.0015000,0.7497944
0.0015050,0.7499191
0.0015100,0.7500398
0.0015150,0.7501607
0.0015200,0.7502867
0.0015250,0.7504186
0.0015300,0.7505530
0.0015350,0.7506880
0.0015400,0.7508229
0.0015450,0.7509555
0.0015500,0.7510841
0.0015550,0.7512133
0.0015600,0.7513473
0.0015650,0.7514862
0.0015700,0.7516300
0.0015750,0.7517829
0.0015800,0.7519479
0.0015850,0.7521239
0.0015900,0.7523136
0.0015950,0.7525203
0.0016000,0.7880591
0.0016050,0.7882360
0.0016100,0.7884164
0.0016150,0.7885987
0.0016200,0.7887782
0.0016250,0.7889526
0.0016300,0.7891223
0.0016350,0.7892886
0.0016400,0.7894509
0.0016450,0.7896076
0.0016500,0.7897624
0.0016550,0.7899240
0.0016600,0.7900941
0.0016650,0.7902713
0.0016700,0.7904604
0.0016750,0.7906654
0.0016800,0.7908818
0.0016850,0.7911025
0.0016900,0.7913256
0.0016950,0.7915552
0.0017000,0.8194465
0.0017050,0.8196083
0.0017100,0.8197747
0.0017150,0.8199457
0.0017200,0.8201147
0.0017250,0.8202747
0.0017300,0.8204237
0.0017350,0.8205621
0.0017400,0.8206892
0.0017450,0.8208033
0.0017500,0.8209072
0.0017550,0.8210051
0.0017600,0.8210966
0.0017650,0.8211776
0.0017700,0.8212495
0.0017750,0.8213160
0.0017800,0.8213755
0.0017850,0.8214251
0.0017900,0.8214683
0.0017950,0.8215101
0.0018000,0.9403022
0.0018050,0.9402414
0.0018100,0.9401810
0.0018150,0.9401231
0.0018200,0.9400672
0.0018250,0.9400121
0.0018300,0.9399597
0.0018350,0.9399141
0.0018400,0.9398779
0.0018450,0.9398517
0.0018500,0.9398367
0.0018550,0.9398320
0.0018600,0.9398325
0.0018650,0.9398326
0.0018700,0.9398324
0.0018750,0.9398343
0.0018800,0.9398392
0.0018850,0.9398498
0.0018900,0.9398689
0.0018950,0.9398964
0.0019000,1.0805783
0.0019050,1.0805905
0.0019100,1.0806096
0.0019150,1.0806387
0.0019200,1.0806774
0.0019250,1.0807269
0.0019300,1.0807883
0.0019350,1.0808581
0.0019400,1.0809308
0.0019450,1.0810049
0.0019500,1.0810806
0.0019550,1.0811560
0.0019600,1.0812272
0.0019650,1.0812909
0.0019700,1.0813450
0.0019750,1.0813878
0.0019800,1.0814192
0.0019850,1.0814430
0.0019900,1.0814639
0.0019950,1.0814839
0.0020000,1.0272368
0.0020050,1.0272184
0.0020100,1.0272042
0.0020150,1.0272008
0.0020200,1.0272140
0.0020250,1.0272472
0.0020300,1.0273002
0.0020350,1.0273716
0.0020400,1.0274550
0.0020450,1.0275412
0.0020500,1.0276250
0.0020550,1.0277052
0.0020600,1.0277800
0.0020650,1.0278479
0.0020700,1.0279112
0.0020750,1.0279727
0.0020800,1.0280307
0.0020850,1.0280838
0.0020900,1.0281355
0.0020950,1.0281908
0.0021000,0.9991789
0.0021050,0.9991440
0.0021100,0.9991164
0.0021150,0.9991023
0.0021200,0.9991006
0.0021250,0.9991081
0.0021300,0.9991277
0.0021350,0.9991623
0.0021400,0.9992063
0.0021450,0.9992540
0.0021500,0.9993030
0.0021550,0.9993494
0.0021600,0.9993841
0.0021650,0.9993996
0.0021700,0.9993946
0.0021750,0.9993691
0.0021800,0.9993215
0.0021850,0.9992509
0.0021900,0.9991614
0.0021950,0.9990573
0.0022000,0.9472745
0.0022050,0.9471598
0.0022100,0.9470473
0.0022150,0.9469416
0.0022200,0.9468447
0.0022250,0.9467548
0.0022300,0.9466700
0.0022350,0.9465907
0.0022400,0.9465209
0.0022450,0.9464648
0.0022500,0.9464269
0.0022550,0.9464096
0.0022600,0.9464122
0.0022650,0.9464271
0.0022700,0.9464476
0.0022750,0.9464720
0.0022800,0.9465029
0.0022850,0.9465438
0.0022900,0.9465942
0.0022950,0.9466504
0.0023000,0.9750696
0.0023050,0.9751510
0.0023100,0.9752457
0.0023150,0.9753521
0.0023200,0.9754674
0.0023250,0.9755880
0.0023300,0.9757120
0.0023350,0.9758367
0.0023400,0.9759609
0.0023450,0.9760825
0.0023500,0.9762014
0.0023550,0.9763220
0.0023600,0.9764491
0.0023650,0.9765863
0.0023700,0.9767339
0.0023750,0.9768873
0.0023800,0.9770452
0.0023850,0.9772102
0.0023900,0.9773810
0.0023950,0.9775562
0.0024000,0.8286334
0.0024050,0.8287699
0.0024100,0.8289025
0.0024150,0.8290294
0.0024200,0.8291501
0.0024250,0.8292628
0.0024300,0.8293688
0.0024350,0.8294731
0.0024400,0.8295796
0.0024450,0.8296876
0.0024500,0.8297950
0.0024550,0.8299036
0.0024600,0.8300154
0.0024650,0.8301263
0.0024700,0.8302330
0.0024750,0.8303358
0.0024800,0.8304344
0.0024850,0.8305261
0.0024900,0.8306132
0.0024950,0.8306999
0.0025000,0.8938710
0.0025050,0.8939339
0.0025100,0.8939990
0.0025150,0.8940683
0.0025200,0.8941407
0.0025250,0.8942135
0.0025300,0.8942892
0.0025350,0.8943741
0.0025400,0.8944708
0.0025450,0.8945751
0.0025500,0.8946853
0.0025550,0.8948033
0.0025600,0.8949309
0.0025650,0.8950697
0.0025700,0.8952208
0.0025750,0.8953833
0.0025800,0.8955537
0.0025850,0.8957277
0.0025900,0.8959044
0.0025950,0.8960835
0.0026000,0.9835270
0.0026050,0.9836342
0.0026100,0.9837384
0.0026150,0.9838404
0.0026200,0.9839375
0.0026250,0.9840250
0.0026300,0.9840989
0.0026350,0.9841591
0.0026400,0.9842063
0.0026450,0.9842395
0.0026500,0.9842604
0.0026550,0.9842747
0.0026600,0.9842862
0.0026650,0.9842980
0.0026700,0.9843131
0.0026750,0.9843336
0.0026800,0.9843617
0.0026850,0.9843965
0.0026900,0.9844341
0.0026950,0.9844707
0.0027000,0.9295354
0.0027050,0.9295294
0.0027100,0.9295175
0.0027150,0.9295011
0.0027200,0.9294831
0.0027250,0.9294679
0.0027300,0.9294592
0.0027350,0.9294602
0.0027400,0.9294773
0.0027450,0.9295149
0.0027500,0.9295754
0.0027550,0.9296606
0.0027600,0.9297685
0.0027650,0.9298972
0.0027700,0.9300476
0.0027750,0.9302198
0.0027800,0.9304122
0.0027850,0.9306215
0.0027900,0.9308417
0.0027950,0.9310649
0.0028000,1.0922029
0.0028050,1.0923137
0.0028100,1.0924275
0.0028150,1.0925468
0.0028200,1.0926684
0.0028250,1.0927879
0.0028300,1.0929048
0.0028350,1.0930205
0.0028400,1.0931349
0.0028450,1.0932451
0.0028500,1.0933501
0.0028550,1.0934517
0.0028600,1.0935515
0.0028650,1.0936508
0.0028700,1.0937482
0.0028750,1.0938394
0.0028800,1.0939230
0.0028850,1.0939980
0.0028900,1.0940629
0.0028950,1.0941195
0.0029000,1.0674359
0.0029050,1.0674902
0.0029100,1.0675414
0.0029150,1.0675934
0.0029200,1.0676468
0.0029250,1.0676969
0.0029300,1.0677390
0.0029350,1.0677709
0.0029400,1.0677933
0.0029450,1.0678087
0.0029500,1.0678209
0.0029550,1.0678348
0.0029600,1.0678571
0.0029650,1.0678917
0.0029700,1.0679358
0.0029750,1.0679858
0.0029800,1.0680426
0.0029850,1.0681057
0.0029900,1.0681721
0.0029950,1.0682416
0.0030000,1.0940224
0.0030050,1.0941013
0.0030100,1.0941937
0.0030150,1.0942961
0.0030200,1.0944062
0.0030250,1.0945246
0.0030300,1.0946487
0.0030350,1.0947747
0.0030400,1.0948999
0.0030450,1.0950225
0.0030500,1.0951404
0.0030550,1.0952521
0.0030600,1.0953563
0.0030650,1.0954511
0.0030700,1.0955337
0.0030750,1.0956034
0.0030800,1.0956596
0.0030850,1.0957019
0.0030900,1.0957304
0.0030950,1.0957471
0.0031000,1.0962106
0.0031050,1.0962309
0.0031100,1.0962547
0.0031150,1.0962828
0.0031200,1.0963185
0.0031250,1.0963647
0.0031300,1.0964193
0.0031350,1.0964798
0.0031400,1.0965424
0.0031450,1.0966012
0.0031500,1.0966537
0.0031550,1.0967011
0.0031600,1.0967465
0.0031650,1.0967913
0.0031700,1.0968391
0.0031750,1.0968935
0.0031800,1.0969544
0.0031850,1.0970210
0.0031900,1.0970908
0.0031950,1.0971621
0.0032000,1.0884238
0.0032050,1.0883982
0.0032100,1.0883999
0.0032150,1.0884286
0.0032200,1.0884857
0.0032250,1.0885665
0.0032300,1.0886626
0.0032350,1.0887680
0.0032400,1.0888769
0.0032450,1.0889811
0.0032500,1.0890729
0.0032550,1.0891516
0.0032600,1.0892249
0.0032650,1.0892976
0.0032700,1.0893686
0.0032750,1.0894376
0.0032800,1.0895051
0.0032850,1.0895699
0.0032900,1.0896313
0.0032950,1.0896926
0.0033000,1.0892063
0.0033050,1.0892005
0.0033100,1.0891954
0.0033150,1.0891917
0.0033200,1.0891886
0.0033250,1.0891823
0.0033300,1.0891708
0.0033350,1.0891569
0.0033400,1.0891411
0.0033450,1.0891232
0.0033500,1.0891064
0.0033550,1.0890993
0.0033600,1.0891057
0.0033650,1.0891260
0.0033700,1.0891611
0.0033750,1.0892114
0.0033800,1.0892765
0.0033850,1.0893524
0.0033900,1.0894328
0.0033950,1.0895130
0.0034000,1.0860157
0.0034050,1.0860350
0.0034100,1.0860516
0.0034150,1.0860664
0.0034200,1.0860797
0.0034250,1.0860922
0.0034300,1.0861043
0.0034350,1.0861180
0.0034400,1.0861344
0.0034450,1.0861494
0.0034500,1.0861612
0.0034550,1.0861728
0.0034600,1.0861852
0.0034650,1.0861941
0.0034700,1.0861934
0.0034750,1.0861810
0.0034800,1.0861555
0.0034850,1.0861157
0.0034900,1.0860640
0.0034950,1.0860047
0.0035000,1.0844625
0.0035050,1.0843647
0.0035100,1.0842517
0.0035150,1.0841268
0.0035200,1.0839950
0.0035250,1.0838631
0.0035300,1.0837395
0.0035350,1.0836317
0.0035400,1.0835456
0.0035450,1.0834803
0.0035500,1.0834335
0.0035550,1.0834068
0.0035600,1.0834009
0.0035650,1.0834151
0.0035700,1.0834519
0.0035750,1.0835164
0.0035800,1.0836100
0.0035850,1.0837284
0.0035900,1.0838663
0.0035950,1.0840207
0.0036000,1.1348366
0.0036050,1.1350007
0.0036100,1.1351666
0.0036150,1.1353289
0.0036200,1.1354866
0.0036250,1.1356379
0.0036300,1.1357798
0.0036350,1.1359137
0.0036400,1.1360415
0.0036450,1.1361600
0.0036500,1.1362680
0.0036550,1.1363708
0.0036600,1.1364742
0.0036650,1.1365773
0.0036700,1.1366760
0.0036750,1.1367697
0.0036800,1.1368602
0.0036850,1.1369490
0.0036900,1.1370329
0.0036950,1.1371076
0.0037000,1.1138617
0.0037050,1.1138539
0.0037100,1.1138489
0.0037150,1.1138528
0.0037200,1.1138736
0.0037250,1.1139163
0.0037300,1.1139804
0.0037350,1.1140615
0.0037400,1.1141549
0.0037450,1.1142581
0.0037500,1.1143701
0.0037550,1.1144901
0.0037600,1.1146167
0.0037650,1.1147450
0.0037700,1.1148692
0.0037750,1.1149892
0.0037800,1.1151080
0.0037850,1.1152276
0.0037900,1.1153498
0.0037950,1.1154789
0.0038000,1.1623678
0.0038050,1.1624856
0.0038100,1.1626162
0.0038150,1.1627595
0.0038200,1.1629131
0.0038250,1.1630732
0.0038300,1.1632389
0.0038350,1.1634121
0.0038400,1.1635923
0.0038450,1.1637769
0.0038500,1.1639660
0.0038550,1.1641589
0.0038600,1.1643522
0.0038650,1.1645407
0.0038700,1.1647201
0.0038750,1.1648874
0.0038800,1.1650424
0.0038850,1.1651857
0.0038900,1.1653189
0.0038950,1.1654462
0.0039000,1.1621283
0.0039050,1.1622313
0.0039100,1.1623355
0.0039150,1.1624437
0.0039200,1.1625596
0.0039250,1.1626853
0.0039300,1.1628235
0.0039350,1.1629736
0.0039400,1.1631313
0.0039450,1.1632929
0.0039500,1.1634579
0.0039550,1.1636232
0.0039600,1.1637842
0.0039650,1.1639357
0.0039700,1.1640731
0.0039750,1.1641951
0.0039800,1.1643020
0.0039850,1.1643946
0.0039900,1.1644774
0.0039950,1.1645568
0.0040000,1.1861253
0.0040050,1.1861896
0.0040100,1.1862636
0.0040150,1.1863441
0.0040200,1.1864276
0.0040250,1.1865129
0.0040300,1.1865998
0.0040350,1.1866857
0.0040400,1.1867648
0.0040450,1.1868349
0.0040500,1.1868983
0.0040550,1.1869559
0.0040600,1.1870069
0.0040650,1.1870494
0.0040700,1.1870865
0.0040750,1.1871234
0.0040800,1.1871613
0.0040850,1.1872005
0.0040900,1.1872441
0.0040950,1.1872949
0.0041000,1.1862993
0.0041050,1.1863457
0.0041100,1.1863995
0.0041150,1.1864581
0.0041200,1.1865193
0.0041250,1.1865854
0.0041300,1.1866563
0.0041350,1.1867290
0.0041400,1.1868022
0.0041450,1.1868743
0.0041500,1.1869409
0.0041550,1.1869991
0.0041600,1.1870504
0.0041650,1.1871011
0.0041700,1.1871588
0.0041750,1.1872307
0.0041800,1.1873228
0.0041850,1.1874339
0.0041900,1.1875564
0.0041950,1.1876827
0.0042000,1.1920752
0.0042050,1.1921028
0.0042100,1.1921312
0.0042150,1.1921589
0.0042200,1.1921853
0.0042250,1.1922098
0.0042300,1.1922308
0.0042350,1.1922457
0.0042400,1.1922522
0.0042450,1.1922490
0.0042500,1.1922364
0.0042550,1.1922160
0.0042600,1.1921919
0.0042650,1.1921659
0.0042700,1.1921378
0.0042750,1.1921092
0.0042800,1.1920852
0.0042850,1.1920689
0.0042900,1.1920584
0.0042950,1.1920484
0.0043000,1.1880513
0.0043050,1.1880230
0.0043100,1.1879916
0.0043150,1.1879611
0.0043200,1.1879323
0.0043250,1.1879035
0.0043300,1.1878758
0.0043350,1.1878504
0.0043400,1.1878249
0.0043450,1.1877966
0.0043500,1.1877653
0.0043550,1.1877303
0.0043600,1.1876904
0.0043650,1.1876442
0.0043700,1.1875898
0.0043750,1.1875256
0.0043800,1.1874540
0.0043850,1.1873776
0.0043900,1.1873003
0.0043950,1.1872291
0.0044000,1.1633181
0.0044050,1.1632295
0.0044100,1.1631548
0.0044150,1.1630995
0.0044200,1.1630661
0.0044250,1.1630549
0.0044300,1.1630660
0.0044350,1.1630955
0.0044400,1.1631400
0.0044450,1.1631981
0.0044500,1.1632696
0.0044550,1.1633533
0.0044600,1.1634478
0.0044650,1.1635523
0.0044700,1.1636653
0.0044750,1.1637846
0.0044800,1.1639088
0.0044850,1.1640337
0.0044900,1.1641530
0.0044950,1.1642627
0.0045000,1.2072238
0.0045050,1.2072659
0.0045100,1.2072980
0.0045150,1.2073272
0.0045200,1.2073577
0.0045250,1.2073878
0.0045300,1.2074151
0.0045350,1.2074411
0.0045400,1.2074691
0.0045450,1.2075009
0.0045500,1.2075369
0.0045550,1.2075773
0.0045600,1.2076191
0.0045650,1.2076561
0.0045700,1.2076854
0.0045750,1.2077101
0.0045800,1.2077369
0.0045850,1.2077703
0.0045900,1.2078137
0.0045950,1.2078732
0.0046000,1.2313620
0.0046050,1.2314041
0.0046100,1.2314531
0.0046150,1.2315073
0.0046200,1.2315675
0.0046250,1.2316305
0.0046300,1.2316908
0.0046350,1.2317481
0.0046400,1.2318057
0.0046450,1.2318656
0.0046500,1.2319273
0.0046550,1.2319931
0.0046600,1.2320664
0.0046650,1.2321465
0.0046700,1.2322283
0.0046750,1.2323110
0.0046800,1.2323959
0.0046850,1.2324819
0.0046900,1.2325647
0.0046950,1.2326413
0.0047000,1.2949121
0.0047050,1.2949704
0.0047100,1.2950276
0.0047150,1.2950814
0.0047200,1.2951298
0.0047250,1.2951719
0.0047300,1.2952060
0.0047350,1.2952302
0.0047400,1.2952475
0.0047450,1.2952610
0.0047500,1.2952733
0.0047550,1.2952900
0.0047600,1.2953148
0.0047650,1.2953475
0.0047700,1.2953873
0.0047750,1.2954358
0.0047800,1.2954943
0.0047850,1.2955662
0.0047900,1.2956564
0.0047950,1.2957664
0.0048000,1.2996865
0.0048050,1.2998030
0.0048100,1.2999346
0.0048150,1.3000782
0.0048200,1.3002322
0.0048250,1.3003931
0.0048300,1.3005535
0.0048350,1.3007077
0.0048400,1.3008542
0.0048450,1.3009941
0.0048500,1.3011295
0.0048550,1.3012607
0.0048600,1.3013889
0.0048650,1.3015186
0.0048700,1.3016527
0.0048750,1.3017924
0.0048800,1.3019378
0.0048850,1.3020885
0.0048900,1.3022436
0.0048950,1.3023986
0.0049000,1.3212107
0.0049050,1.3213514
0.0049100,1.3214878
0.0049150,1.3216185
0.0049200,1.3217390
0.0049250,1.3218491
0.0049300,1.3219522
0.0049350,1.3220503
0.0049400,1.3221421
0.0049450,1.3222308
0.0049500,1.3223273
0.0049550,1.3224404
0.0049600,1.3225705
0.0049650,1.3227163
0.0049700,1.3228781
0.0049750,1.3230535
0.0049800,1.3232344
0.0049850,1.3234134
0.0049900,1.3235891
0.0049950,1.3237630
0.0050000,1.3440750
0.0050050,1.3441395
0.0050100,1.3442014
0.0050150,1.3442607
0.0050200,1.3443147
0.0050250,1.3443600
0.0050300,1.3443948
0.0050350,1.3444180
0.0050400,1.3444281
0.0050450,1.3444282
0.0050500,1.3444245
0.0050550,1.3444204
0.0050600,1.3444147
0.0050650,1.3444048
0.0050700,1.3443944
0.0050750,1.3443902
0.0050800,1.3443954
0.0050850,1.3444123
0.0050900,1.3444453
0.0050950,1.3444971
0.0051000,1.3445659
0.0051050,1.3446468
0.0051100,1.3447350
0.0051150,1.3448286
0.0051200,1.3449259
0.0051250,1.3450256
0.0051300,1.3451330
0.0051350,1.3452564
0.0051400,1.3453971
0.0051450,1.3455503
0.0051500,1.3457125
0.0051550,1.3458818
0.0051600,1.3460554
0.0051650,1.3462273
0.0051700,1.3463944
0.0051750,1.3465550
0.0051800,1.3467064
0.0051850,1.3468441
0.0051900,1.3469665
0.0051950,1.3470788
0.0052000,1.3590180
0.0052050,1.3590595
0.0052100,1.3590993
0.0052150,1.3591409
0.0052200,1.3591849
0.0052250,1.3592281
0.0052300,1.3592675
0.0052350,1.3593030
0.0052400,1.3593355
0.0052450,1.3593661
0.0052500,1.3593989
0.0052550,1.3594434
0.0052600,1.3595066
0.0052650,1.3595917
0.0052700,1.3597020
0.0052750,1.3598379
0.0052800,1.3599946
0.0052850,1.3601657
0.0052900,1.3603516
0.0052950,1.3605580
0.0053000,1.3208820
0.0053050,1.3210898
0.0053100,1.3213046
0.0053150,1.3215285
0.0053200,1.3217635
0.0053250,1.3220070
0.0053300,1.3222567
0.0053350,1.3225120
0.0053400,1.3227690
0.0053450,1.3230229
0.0053500,1.3232699
0.0053550,1.3235081
0.0053600,1.3237346
0.0053650,1.3239477
0.0053700,1.3241482
0.0053750,1.3243356
0.0053800,1.3245062
0.0053850,1.3246601
0.0053900,1.3248000
0.0053950,1.3249318
0.0054000,1.3192994
0.0054050,1.3193447
0.0054100,1.3193928
0.0054150,1.3194420
0.0054200,1.3194875
0.0054250,1.3195258
0.0054300,1.3195615
0.0054350,1.3196049
0.0054400,1.3196603
0.0054450,1.3197266
0.0054500,1.3198028
0.0054550,1.3198888
0.0054600,1.3199819
0.0054650,1.3200799
0.0054700,1.3201847
0.0054750,1.3202975
0.0054800,1.3204161
0.0054850,1.3205402
0.0054900,1.3206716
0.0054950,1.3208096
0.0055000,1.3598899
0.0055050,1.3600020
0.0055100,1.3601160
0.0055150,1.3602331
0.0055200,1.3603537
0.0055250,1.3604767
0.0055300,1.3606008
0.0055350,1.3607223
0.0055400,1.3608349
0.0055450,1.3609352
0.0055500,1.3610252
0.0055550,1.3611094
0.0055600,1.3611911
0.0055650,1.3612715
0.0055700,1.3613519
0.0055750,1.3614321
0.0055800,1.3615094
0.0055850,1.3615808
0.0055900,1.3616464
0.0055950,1.3617083
0.0056000,1.2761548
0.0056050,1.2762284
0.0056100,1.2763012
0.0056150,1.2763703
0.0056200,1.2764303
0.0056250,1.2764748
0.0056300,1.2764989
0.0056350,1.2764999
0.0056400,1.2764795
0.0056450,1.2764438
0.0056500,1.2763983
0.0056550,1.2763487
0.0056600,1.2763003
0.0056650,1.2762557
0.0056700,1.2762159
0.0056750,1.2761801
0.0056800,1.2761504
0.0056850,1.2761287
0.0056900,1.2761149
0.0056950,1.2761120
0.0057000,1.3002531
0.0057050,1.3002691
0.0057100,1.3003057
0.0057150,1.3003591
0.0057200,1.3004263
0.0057250,1.3005009
0.0057300,1.3005740
0.0057350,1.3006394
0.0057400,1.3006937
0.0057450,1.3007333
0.0057500,1.3007548
0.0057550,1.3007582
0.0057600,1.3007455
0.0057650,1.3007178
0.0057700,1.3006804
0.0057750,1.3006408
0.0057800,1.3006050
0.0057850,1.3005767
0.0057900,1.3005609
0.0057950,1.3005630
0.0058000,1.3013797
0.0058050,1.3014246
0.0058100,1.3014873
