1, 1,      0.00000000,      0.00000000,      0.00000000, -6456003.83660182,     -0.00000000,      0.00000000
2, 1,      0.60000000,      0.00000000,      0.00000000, 6456003.83660182,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000, -6456003.83660182,     -0.00000000,      0.00000000
2, 1,      0.60000000,      0.00000000,      0.00000000, 6456003.83660182,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000, -870880.85070548,     -0.00000000,      0.00000000
2, 1,      0.70000000,      0.00000000,      0.00000000, 870880.85070548,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000, -153923.67185289,     -0.00000000,     -0.00000000
2, 1,      0.80000000,      0.00000000,      0.00000000, 153923.67185289,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000, -33618.61093650,     -0.00000000,      0.00000000
2, 1,      0.90000000,      0.00000000,      0.00000000,  33618.61093650,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,  -8796.47095817,      0.00000000,      0.00000000
2, 1,      1.00000000,      0.00000000,      0.00000000,   8796.47095817,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,  -2744.47193608,      0.00000000,      0.00000000
2, 1,      1.10000000,      0.00000000,      0.00000000,   2744.47193608,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,  -1042.11478390,      0.00000000,      0.00000000
2, 1,      1.20000000,      0.00000000,      0.00000000,   1042.11478390,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -494.93393280,      0.00000000,     -0.00000000
2, 1,      1.30000000,      0.00000000,      0.00000000,    494.93393280,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -292.97558926,     -0.00000000,     -0.00000000
2, 1,      1.40000000,      0.00000000,      0.00000000,    292.97558926,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -206.01325363,      0.00000000,      0.00000000
2, 1,      1.50000000,      0.00000000,      0.00000000,    206.01325363,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -161.71788683,      0.00000000,      0.00000000
2, 1,      1.60000000,      0.00000000,      0.00000000,    161.71788683,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -135.18442701,      0.00000000,      0.00000000
2, 1,      1.70000000,      0.00000000,      0.00000000,    135.18442701,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -117.03944015,      0.00000000,     -0.00000000
2, 1,      1.80000000,      0.00000000,      0.00000000,    117.03944015,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -103.41590715,      0.00000000,      0.00000000
2, 1,      1.90000000,      0.00000000,      0.00000000,    103.41590715,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -92.55335459,     -0.00000000,      0.00000000
2, 1,      2.00000000,      0.00000000,      0.00000000,     92.55335459,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -83.56125129,      0.00000000,     -0.00000000
2, 1,      2.10000000,      0.00000000,      0.00000000,     83.56125129,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -75.93820069,     -0.00000000,     -0.00000000
2, 1,      2.20000000,      0.00000000,      0.00000000,     75.93820069,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -69.37263415,      0.00000000,      0.00000000
2, 1,      2.30000000,      0.00000000,      0.00000000,     69.37263415,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -63.65404899,     -0.00000000,      0.00000000
2, 1,      2.40000000,      0.00000000,      0.00000000,     63.65404899,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -58.63074784,      0.00000000,      0.00000000
2, 1,      2.50000000,      0.00000000,      0.00000000,     58.63074784,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -54.18816559,     -0.00000000,     -0.00000000
2, 1,      2.60000000,      0.00000000,      0.00000000,     54.18816559,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -50.23676886,      0.00000000,      0.00000000
2, 1,      2.70000000,      0.00000000,      0.00000000,     50.23676886,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -46.70492525,     -0.00000000,     -0.00000000
2, 1,      2.80000000,      0.00000000,      0.00000000,     46.70492525,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -43.53427836,     -0.00000000,      0.00000000
2, 1,      2.90000000,      0.00000000,      0.00000000,     43.53427836,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -40.67662477,     -0.00000000,      0.00000000
2, 1,      3.00000000,      0.00000000,      0.00000000,     40.67662477,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -38.09182171,     -0.00000000,     -0.00000000
2, 1,      3.10000000,      0.00000000,      0.00000000,     38.09182171,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -35.74605134,     -0.00000000,     -0.00000000
2, 1,      3.20000000,      0.00000000,      0.00000000,     35.74605134,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -33.61062933,      0.00000000,     -0.00000000
2, 1,      3.30000000,      0.00000000,      0.00000000,     33.61062933,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -31.66111879,      0.00000000,     -0.00000000
2, 1,      3.40000000,      0.00000000,      0.00000000,     31.66111879,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -29.87652707,     -0.00000000,      0.00000000
2, 1,      3.50000000,      0.00000000,      0.00000000,     29.87652707,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -28.23876257,      0.00000000,     -0.00000000
2, 1,      3.60000000,      0.00000000,      0.00000000,     28.23876257,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -26.73213251,     -0.00000000,      0.00000000
2, 1,      3.70000000,      0.00000000,      0.00000000,     26.73213251,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -25.34300046,      0.00000000,      0.00000000
2, 1,      3.80000000,      0.00000000,      0.00000000,     25.34300046,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -24.05944213,      0.00000000,      0.00000000
2, 1,      3.90000000,      0.00000000,      0.00000000,     24.05944213,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -22.87100193,     -0.00000000,      0.00000000
2, 1,      4.00000000,      0.00000000,      0.00000000,     22.87100193,      0.00000000,      0.00000000
