Time (ns),System after lsq fit to System
0.0009050,0.3229758
0.0009100,0.3229904
0.0009150,0.3230015
0.0009200,0.3230065
0.0009250,0.3230064
0.0009300,0.3230050
0.0009350,0.3230070
0.0009400,0.3230158
0.0009450,0.3230323
0.0009500,0.3230524
0.0009550,0.3230683
0.0009600,0.3230731
0.0009650,0.3230640
0.0009700,0.3230448
0.0009750,0.3230233
0.0009800,0.3230074
0.0009850,0.3230024
0.0009900,0.3230087
0.0009950,0.3230227
0.0010000,0.3158702
0.0010050,0.3158730
0.0010100,0.3158735
0.0010150,0.3158691
0.0010200,0.3158615
0.0010250,0.3158547
0.0010300,0.3158524
0.0010350,0.3158566
0.0010400,0.3158666
0.0010450,0.3158800
0.0010500,0.3158928
0.0010550,0.3159014
0.0010600,0.3159033
0.0010650,0.3158979
0.0010700,0.3158897
0.0010750,0.3158873
0.0010800,0.3158983
0.0010850,0.3159233
0.0010900,0.3159560
0.0010950,0.3159877
0.0011000,0.3011304
0.0011050,0.3011315
0.0011100,0.3011256
0.0011150,0.3011174
0.0011200,0.3011124
0.0011250,0.3011131
0.0011300,0.3011195
0.0011350,0.3011294
0.0011400,0.3011386
0.0011450,0.3011444
0.0011500,0.3011462
0.0011550,0.3011462
0.0011600,0.3011487
0.0011650,0.3011564
0.0011700,0.3011705
0.0011750,0.3011897
0.0011800,0.3012105
0.0011850,0.3012283
0.0011900,0.3012392
0.0011950,0.3012435
0.0012000,0.3229691
0.0012050,0.3229592
0.0012100,0.3229605
0.0012150,0.3229740
0.0012200,0.3229980
0.0012250,0.3230281
0.0012300,0.3230591
0.0012350,0.3230860
0.0012400,0.3231059
0.0012450,0.3231189
0.0012500,0.3231284
0.0012550,0.3231382
0.0012600,0.3231508
0.0012650,0.3231665
0.0012700,0.3231855
0.0012750,0.3232067
0.0012800,0.3232286
0.0012850,0.3232504
0.0012900,0.3232723
0.0012950,0.3232953
0.0013000,0.3119684
0.0013050,0.3120000
0.0013100,0.3120318
0.0013150,0.3120602
0.0013200,0.3120816
0.0013250,0.3120933
0.0013300,0.3120958
0.0013350,0.3120924
0.0013400,0.3120860
0.0013450,0.3120799
0.0013500,0.3120771
0.0013550,0.3120819
0.0013600,0.3120970
0.0013650,0.3121217
0.0013700,0.3121536
0.0013750,0.3121897
0.0013800,0.3122285
0.0013850,0.3122688
0.0013900,0.3123084
0.0013950,0.3123450
0.0014000,0.3089610
0.0014050,0.3089804
0.0014100,0.3089988
0.0014150,0.3090142
0.0014200,0.3090248
0.0014250,0.3090296
0.0014300,0.3090308
0.0014350,0.3090327
0.0014400,0.3090385
0.0014450,0.3090504
0.0014500,0.3090698
0.0014550,0.3090977
0.0014600,0.3091322
0.0014650,0.3091689
0.0014700,0.3092026
0.0014750,0.3092305
0.0014800,0.3092523
0.0014850,0.3092701
0.0014900,0.3092883
0.0014950,0.3093108
0.0015000,0.3364958
0.0015050,0.3365012
0.0015100,0.3365149
0.0015150,0.3365366
0.0015200,0.3365660
0.0015250,0.3366015
0.0015300,0.3366425
0.0015350,0.3366880
0.0015400,0.3367375
0.0015450,0.3367889
0.0015500,0.3368385
0.0015550,0.3368812
0.0015600,0.3369123
0.0015650,0.3369302
0.0015700,0.3369382
0.0015750,0.3369412
0.0015800,0.3369436
0.0015850,0.3369489
0.0015900,0.3369601
0.0015950,0.3369775
0.0016000,0.3445757
0.0016050,0.3445752
0.0016100,0.3445812
0.0016150,0.3445912
0.0016200,0.3446035
0.0016250,0.3446179
0.0016300,0.3446354
0.0016350,0.3446565
0.0016400,0.3446805
0.0016450,0.3447048
0.0016500,0.3447268
0.0016550,0.3447447
0.0016600,0.3447582
0.0016650,0.3447689
0.0016700,0.3447794
0.0016750,0.3447916
0.0016800,0.3448069
0.0016850,0.3448258
0.0016900,0.3448481
0.0016950,0.3448730
0.0017000,0.3352996
0.0017050,0.3353371
0.0017100,0.3353755
0.0017150,0.3354139
0.0017200,0.3354513
0.0017250,0.3354865
0.0017300,0.3355183
0.0017350,0.3355464
0.0017400,0.3355703
0.0017450,0.3355887
0.0017500,0.3355991
0.0017550,0.3356012
0.0017600,0.3355975
0.0017650,0.3355930
0.0017700,0.3355920
0.0017750,0.3355975
0.0017800,0.3356101
0.0017850,0.3356287
0.0017900,0.3356507
0.0017950,0.3356717
0.0018000,0.2998393
0.0018050,0.2998403
0.0018100,0.2998407
0.0018150,0.2998421
0.0018200,0.2998476
0.0018250,0.2998600
0.0018300,0.2998798
0.0018350,0.2999046
0.0018400,0.2999315
0.0018450,0.2999581
0.0018500,0.2999846
0.0018550,0.3000126
0.0018600,0.3000435
0.0018650,0.3000774
0.0018700,0.3001120
0.0018750,0.3001436
0.0018800,0.3001700
0.0018850,0.3001901
0.0018900,0.3002032
0.0018950,0.3002093
0.0019000,0.3054526
0.0019050,0.3054450
0.0019100,0.3054427
0.0019150,0.3054462
0.0019200,0.3054552
0.0019250,0.3054676
0.0019300,0.3054800
0.0019350,0.3054879
0.0019400,0.3054887
0.0019450,0.3054823
0.0019500,0.3054712
0.0019550,0.3054598
0.0019600,0.3054516
0.0019650,0.3054470
0.0019700,0.3054435
0.0019750,0.3054382
0.0019800,0.3054300
0.0019850,0.3054203
0.0019900,0.3054135
0.0019950,0.3054131
0.0020000,0.3302141
0.0020050,0.3302044
0.0020100,0.3302045
0.0020150,0.3302109
0.0020200,0.3302193
0.0020250,0.3302283
0.0020300,0.3302385
0.0020350,0.3302513
0.0020400,0.3302673
0.0020450,0.3302864
0.0020500,0.3303084
0.0020550,0.3303329
0.0020600,0.3303584
0.0020650,0.3303825
0.0020700,0.3304037
0.0020750,0.3304224
0.0020800,0.3304391
0.0020850,0.3304544
0.0020900,0.3304698
0.0020950,0.3304862
0.0021000,0.3202248
0.0021050,0.3202397
0.0021100,0.3202567
0.0021150,0.3202716
0.0021200,0.3202805
0.0021250,0.3202829
0.0021300,0.3202819
0.0021350,0.3202830
0.0021400,0.3202908
0.0021450,0.3203063
0.0021500,0.3203266
0.0021550,0.3203480
0.0021600,0.3203677
0.0021650,0.3203846
0.0021700,0.3203986
0.0021750,0.3204115
0.0021800,0.3204262
0.0021850,0.3204451
0.0021900,0.3204685
0.0021950,0.3204941
0.0022000,0.3413838
0.0022050,0.3413860
0.0022100,0.3413900
0.0022150,0.3413988
0.0022200,0.3414145
0.0022250,0.3414374
0.0022300,0.3414676
0.0022350,0.3415054
0.0022400,0.3415499
0.0022450,0.3415988
0.0022500,0.3416500
0.0022550,0.3417014
0.0022600,0.3417515
0.0022650,0.3417993
0.0022700,0.3418425
0.0022750,0.3418786
0.0022800,0.3419052
0.0022850,0.3419222
0.0022900,0.3419309
0.0022950,0.3419337
0.0023000,0.3235297
0.0023050,0.3235065
0.0023100,0.3234926
0.0023150,0.3234917
0.0023200,0.3235051
0.0023250,0.3235323
0.0023300,0.3235701
0.0023350,0.3236133
0.0023400,0.3236560
0.0023450,0.3236944
0.0023500,0.3237287
0.0023550,0.3237611
0.0023600,0.3237934
0.0023650,0.3238252
0.0023700,0.3238542
0.0023750,0.3238784
0.0023800,0.3238976
0.0023850,0.3239136
0.0023900,0.3239293
0.0023950,0.3239480
0.0024000,0.3153565
0.0024050,0.3153712
0.0024100,0.3153995
0.0024150,0.3154373
0.0024200,0.3154790
0.0024250,0.3155187
0.0024300,0.3155528
0.0024350,0.3155812
0.0024400,0.3156060
0.0024450,0.3156290
0.0024500,0.3156502
0.0024550,0.3156690
0.0024600,0.3156859
0.0024650,0.3157011
0.0024700,0.3157137
0.0024750,0.3157227
0.0024800,0.3157273
0.0024850,0.3157290
0.0024900,0.3157298
0.0024950,0.3157306
0.0025000,0.3401872
0.0025050,0.3401886
0.0025100,0.3401961
0.0025150,0.3402104
0.0025200,0.3402311
0.0025250,0.3402577
0.0025300,0.3402884
0.0025350,0.3403210
0.0025400,0.3403532
0.0025450,0.3403839
0.0025500,0.3404129
0.0025550,0.3404392
0.0025600,0.3404625
0.0025650,0.3404827
0.0025700,0.3405004
0.0025750,0.3405158
0.0025800,0.3405296
0.0025850,0.3405431
0.0025900,0.3405567
0.0025950,0.3405706
0.0026000,0.3000764
0.0026050,0.3000744
0.0026100,0.3000799
0.0026150,0.3000955
0.0026200,0.3001223
0.0026250,0.3001581
0.0026300,0.3001985
0.0026350,0.3002377
0.0026400,0.3002708
0.0026450,0.3002954
0.0026500,0.3003121
0.0026550,0.3003238
0.0026600,0.3003347
0.0026650,0.3003472
0.0026700,0.3003623
0.0026750,0.3003783
0.0026800,0.3003926
0.0026850,0.3004024
0.0026900,0.3004051
0.0026950,0.3004001
0.0027000,0.2892803
0.0027050,0.2892617
0.0027100,0.2892503
0.0027150,0.2892449
0.0027200,0.2892419
0.0027250,0.2892370
0.0027300,0.2892276
0.0027350,0.2892140
0.0027400,0.2891991
0.0027450,0.2891874
0.0027500,0.2891828
0.0027550,0.2891879
0.0027600,0.2892028
0.0027650,0.2892245
0.0027700,0.2892474
0.0027750,0.2892661
0.0027800,0.2892779
0.0027850,0.2892835
0.0027900,0.2892854
0.0027950,0.2892874
0.0028000,0.3059620
0.0028050,0.3059665
0.0028100,0.3059798
0.0028150,0.3059959
0.0028200,0.3060107
0.0028250,0.3060240
0.0028300,0.3060382
0.0028350,0.3060560
0.0028400,0.3060788
0.0028450,0.3061064
0.0028500,0.3061363
0.0028550,0.3061640
0.0028600,0.3061839
0.0028650,0.3061922
0.0028700,0.3061894
0.0028750,0.3061797
0.0028800,0.3061694
0.0028850,0.3061645
0.0028900,0.3061674
0.0028950,0.3061776
0.0029000,0.3294955
0.0029050,0.3294901
0.0029100,0.3294876
0.0029150,0.3294877
0.0029200,0.3294929
0.0029250,0.3295046
0.0029300,0.3295233
0.0029350,0.3295481
0.0029400,0.3295766
0.0029450,0.3296041
0.0029500,0.3296250
0.0029550,0.3296371
0.0029600,0.3296422
0.0029650,0.3296446
0.0029700,0.3296496
0.0029750,0.3296611
0.0029800,0.3296814
0.0029850,0.3297097
0.0029900,0.3297410
0.0029950,0.3297688
0.0030000,0.3386976
0.0030050,0.3387028
0.0030100,0.3387078
0.0030150,0.3387109
0.0030200,0.3387116
0.0030250,0.3387125
0.0030300,0.3387179
0.0030350,0.3387297
0.0030400,0.3387479
0.0030450,0.3387714
0.0030500,0.3387991
0.0030550,0.3388293
0.0030600,0.3388608
0.0030650,0.3388931
0.0030700,0.3389282
0.0030750,0.3389681
0.0030800,0.3390143
0.0030850,0.3390654
0.0030900,0.3391180
0.0030950,0.3391676
0.0031000,0.3309184
0.0031050,0.3309349
0.0031100,0.3309546
0.0031150,0.3309805
0.0031200,0.3310141
0.0031250,0.3310538
0.0031300,0.3310968
0.0031350,0.3311389
0.0031400,0.3311763
0.0031450,0.3312052
0.0031500,0.3312239
0.0031550,0.3312336
0.0031600,0.3312377
0.0031650,0.3312400
0.0031700,0.3312433
0.0031750,0.3312480
0.0031800,0.3312540
0.0031850,0.3312622
0.0031900,0.3312741
0.0031950,0.3312901
0.0032000,0.2759971
0.0032050,0.2760159
0.0032100,0.2760403
0.0032150,0.2760682
0.0032200,0.2760979
0.0032250,0.2761286
0.0032300,0.2761595
0.0032350,0.2761881
0.0032400,0.2762121
0.0032450,0.2762311
0.0032500,0.2762450
0.0032550,0.2762536
0.0032600,0.2762569
0.0032650,0.2762550
0.0032700,0.2762485
0.0032750,0.2762404
0.0032800,0.2762356
0.0032850,0.2762375
0.0032900,0.2762445
0.0032950,0.2762500
0.0033000,0.3237467
0.0033050,0.3237482
0.0033100,0.3237481
0.0033150,0.3237489
0.0033200,0.3237528
0.0033250,0.3237598
0.0033300,0.3237689
0.0033350,0.3237787
0.0033400,0.3237885
0.0033450,0.3237986
0.0033500,0.3238099
0.0033550,0.3238229
0.0033600,0.3238373
0.0033650,0.3238518
0.0033700,0.3238649
0.0033750,0.3238754
0.0033800,0.3238851
0.0033850,0.3238967
0.0033900,0.3239128
0.0033950,0.3239330
0.0034000,0.3357175
0.0034050,0.3357201
0.0034100,0.3357322
0.0034150,0.3357549
0.0034200,0.3357864
0.0034250,0.3358211
0.0034300,0.3358521
0.0034350,0.3358751
0.0034400,0.3358899
0.0034450,0.3358991
0.0034500,0.3359064
0.0034550,0.3359143
0.0034600,0.3359247
0.0034650,0.3359391
0.0034700,0.3359583
0.0034750,0.3359825
0.0034800,0.3360102
0.0034850,0.3360384
0.0034900,0.3360644
0.0034950,0.3360869
0.0035000,0.3114785
0.0035050,0.3114754
0.0035100,0.3114754
0.0035150,0.3114796
0.0035200,0.3114889
0.0035250,0.3115039
0.0035300,0.3115243
0.0035350,0.3115495
0.0035400,0.3115790
0.0035450,0.3116124
0.0035500,0.3116500
0.0035550,0.3116905
0.0035600,0.3117321
0.0035650,0.3117732
0.0035700,0.3118109
0.0035750,0.3118420
0.0035800,0.3118649
0.0035850,0.3118801
0.0035900,0.3118891
0.0035950,0.3118932
0.0036000,0.3221088
0.0036050,0.3221116
0.0036100,0.3221159
0.0036150,0.3221205
0.0036200,0.3221245
0.0036250,0.3221301
0.0036300,0.3221404
0.0036350,0.3221578
0.0036400,0.3221822
0.0036450,0.3222110
0.0036500,0.3222406
0.0036550,0.3222670
0.0036600,0.3222883
0.0036650,0.3223046
0.0036700,0.3223167
0.0036750,0.3223262
0.0036800,0.3223352
0.0036850,0.3223454
0.0036900,0.3223572
0.0036950,0.3223700
0.0037000,0.3117414
0.0037050,0.3117520
0.0037100,0.3117701
0.0037150,0.3117929
0.0037200,0.3118176
0.0037250,0.3118426
0.0037300,0.3118663
0.0037350,0.3118886
0.0037400,0.3119096
0.0037450,0.3119292
0.0037500,0.3119464
0.0037550,0.3119601
0.0037600,0.3119702
0.0037650,0.3119771
0.0037700,0.3119822
0.0037750,0.3119880
0.0037800,0.3119963
0.0037850,0.3120073
0.0037900,0.3120196
0.0037950,0.3120317
0.0038000,0.2954799
0.0038050,0.2954820
0.0038100,0.2954949
0.0038150,0.2955169
0.0038200,0.2955436
0.0038250,0.2955716
0.0038300,0.2955978
0.0038350,0.2956198
0.0038400,0.2956349
0.0038450,0.2956431
0.0038500,0.2956483
0.0038550,0.2956546
0.0038600,0.2956642
0.0038650,0.2956771
0.0038700,0.2956913
0.0038750,0.2957046
0.0038800,0.2957148
0.0038850,0.2957210
0.0038900,0.2957226
0.0038950,0.2957190
0.0039000,0.3024238
0.0039050,0.3023900
0.0039100,0.3023627
0.0039150,0.3023438
0.0039200,0.3023324
0.0039250,0.3023258
0.0039300,0.3023210
0.0039350,0.3023169
0.0039400,0.3023146
0.0039450,0.3023146
0.0039500,0.3023160
0.0039550,0.3023175
0.0039600,0.3023189
0.0039650,0.3023210
0.0039700,0.3023251
0.0039750,0.3023314
0.0039800,0.3023388
0.0039850,0.3023460
0.0039900,0.3023518
0.0039950,0.3023562
0.0040000,0.3142989
0.0040050,0.3143031
0.0040100,0.3143139
0.0040150,0.3143304
0.0040200,0.3143494
0.0040250,0.3143671
0.0040300,0.3143819
0.0040350,0.3143949
0.0040400,0.3144088
0.0040450,0.3144260
0.0040500,0.3144477
0.0040550,0.3144733
0.0040600,0.3145016
0.0040650,0.3145314
0.0040700,0.3145611
0.0040750,0.3145878
0.0040800,0.3146087
0.0040850,0.3146236
0.0040900,0.3146343
0.0040950,0.3146434
0.0041000,0.2858761
0.0041050,0.2858851
0.0041100,0.2858979
0.0041150,0.2859145
0.0041200,0.2859320
0.0041250,0.2859469
0.0041300,0.2859575
0.0041350,0.2859643
0.0041400,0.2859681
0.0041450,0.2859704
0.0041500,0.2859728
0.0041550,0.2859756
0.0041600,0.2859781
0.0041650,0.2859794
0.0041700,0.2859804
0.0041750,0.2859827
0.0041800,0.2859884
0.0041850,0.2859985
0.0041900,0.2860132
0.0041950,0.2860330
0.0042000,0.2815556
0.0042050,0.2815732
0.0042100,0.2815988
0.0042150,0.2816277
0.0042200,0.2816564
0.0042250,0.2816824
0.0042300,0.2817049
0.0042350,0.2817244
0.0042400,0.2817422
0.0042450,0.2817603
0.0042500,0.2817802
0.0042550,0.2818020
0.0042600,0.2818246
0.0042650,0.2818460
0.0042700,0.2818650
0.0042750,0.2818817
0.0042800,0.2818964
0.0042850,0.2819093
0.0042900,0.2819203
0.0042950,0.2819297
0.0043000,0.2805178
0.0043050,0.2805195
0.0043100,0.2805208
0.0043150,0.2805222
0.0043200,0.2805255
0.0043250,0.2805325
0.0043300,0.2805443
0.0043350,0.2805614
0.0043400,0.2805828
0.0043450,0.2806079
0.0043500,0.2806358
0.0043550,0.2806655
0.0043600,0.2806966
0.0043650,0.2807285
0.0043700,0.2807610
0.0043750,0.2807922
0.0043800,0.2808196
0.0043850,0.2808420
0.0043900,0.2808597
0.0043950,0.2808747
0.0044000,0.2998112
0.0044050,0.2998085
0.0044100,0.2998139
0.0044150,0.2998250
0.0044200,0.2998394
0.0044250,0.2998548
0.0044300,0.2998684
0.0044350,0.2998781
0.0044400,0.2998823
0.0044450,0.2998797
0.0044500,0.2998703
0.0044550,0.2998572
0.0044600,0.2998445
0.0044650,0.2998349
0.0044700,0.2998286
0.0044750,0.2998240
0.0044800,0.2998198
0.0044850,0.2998158
0.0044900,0.2998136
0.0044950,0.2998167
0.0045000,0.3103176
0.0045050,0.3103403
0.0045100,0.3103708
0.0045150,0.3104019
0.0045200,0.3104271
0.0045250,0.3104426
0.0045300,0.3104488
0.0045350,0.3104497
0.0045400,0.3104513
0.0045450,0.3104589
0.0045500,0.3104727
0.0045550,0.3104888
0.0045600,0.3105025
0.0045650,0.3105115
0.0045700,0.3105162
0.0045750,0.3105184
0.0045800,0.3105203
0.0045850,0.3105244
0.0045900,0.3105335
0.0045950,0.3105498
0.0046000,0.2768175
0.0046050,0.2768269
0.0046100,0.2768449
0.0046150,0.2768680
0.0046200,0.2768918
0.0046250,0.2769129
0.0046300,0.2769316
0.0046350,0.2769489
0.0046400,0.2769663
0.0046450,0.2769837
0.0046500,0.2769998
0.0046550,0.2770129
0.0046600,0.2770223
0.0046650,0.2770280
0.0046700,0.2770300
0.0046750,0.2770292
0.0046800,0.2770278
0.0046850,0.2770267
0.0046900,0.2770250
0.0046950,0.2770219
0.0047000,0.3012850
0.0047050,0.3012924
0.0047100,0.3013016
0.0047150,0.3013097
0.0047200,0.3013146
0.0047250,0.3013158
0.0047300,0.3013131
0.0047350,0.3013068
0.0047400,0.3012993
0.0047450,0.3012938
0.0047500,0.3012926
0.0047550,0.3012948
0.0047600,0.3012967
0.0047650,0.3012952
0.0047700,0.3012908
0.0047750,0.3012859
0.0047800,0.3012818
0.0047850,0.3012773
0.0047900,0.3012705
0.0047950,0.3012607
0.0048000,0.3436091
0.0048050,0.3435927
0.0048100,0.3435889
0.0048150,0.3436002
0.0048200,0.3436251
0.0048250,0.3436593
0.0048300,0.3436980
0.0048350,0.3437375
0.0048400,0.3437762
0.0048450,0.3438124
0.0048500,0.3438444
0.0048550,0.3438716
0.0048600,0.3438950
0.0048650,0.3439153
0.0048700,0.3439320
0.0048750,0.3439441
0.0048800,0.3439518
0.0048850,0.3439563
0.0048900,0.3439599
0.0048950,0.3439654
0.0049000,0.3361629
0.0049050,0.3361675
0.0049100,0.3361821
0.0049150,0.3362028
0.0049200,0.3362241
0.0049250,0.3362425
0.0049300,0.3362557
0.0049350,0.3362627
0.0049400,0.3362641
0.0049450,0.3362609
0.0049500,0.3362552
0.0049550,0.3362496
0.0049600,0.3362465
0.0049650,0.3362471
0.0049700,0.3362509
0.0049750,0.3362571
0.0049800,0.3362648
0.0049850,0.3362733
0.0049900,0.3362833
0.0049950,0.3362964
0.0050000,0.3186233
0.0050050,0.3186279
0.0050100,0.3186338
0.0050150,0.3186380
0.0050200,0.3186392
0.0050250,0.3186383
0.0050300,0.3186363
0.0050350,0.3186344
0.0050400,0.3186338
0.0050450,0.3186346
0.0050500,0.3186365
0.0050550,0.3186390
0.0050600,0.3186422
0.0050650,0.3186453
0.0050700,0.3186467
0.0050750,0.3186447
0.0050800,0.3186378
0.0050850,0.3186259
0.0050900,0.3186106
0.0050950,0.3185951
0.0051000,0.3324056
0.0051050,0.3323952
0.0051100,0.3323910
0.0051150,0.3323931
0.0051200,0.3324017
0.0051250,0.3324169
0.0051300,0.3324386
0.0051350,0.3324661
0.0051400,0.3324981
0.0051450,0.3325320
0.0051500,0.3325658
0.0051550,0.3325995
0.0051600,0.3326331
0.0051650,0.3326655
0.0051700,0.3326944
0.0051750,0.3327197
0.0051800,0.3327431
0.0051850,0.3327663
0.0051900,0.3327897
0.0051950,0.3328121
0.0052000,0.3451057
0.0052050,0.3451065
0.0052100,0.3451153
0.0052150,0.3451292
0.0052200,0.3451424
0.0052250,0.3451501
0.0052300,0.3451509
0.0052350,0.3451475
0.0052400,0.3451460
0.0052450,0.3451526
0.0052500,0.3451714
0.0052550,0.3452026
0.0052600,0.3452433
0.0052650,0.3452894
0.0052700,0.3453372
0.0052750,0.3453844
0.0052800,0.3454287
0.0052850,0.3454687
0.0052900,0.3455057
0.0052950,0.3455416
0.0053000,0.3333916
0.0053050,0.3334205
0.0053100,0.3334462
0.0053150,0.3334638
0.0053200,0.3334721
0.0053250,0.3334742
0.0053300,0.3334746
0.0053350,0.3334781
0.0053400,0.3334875
0.0053450,0.3335028
0.0053500,0.3335218
0.0053550,0.3335403
0.0053600,0.3335538
0.0053650,0.3335597
0.0053700,0.3335586
0.0053750,0.3335548
0.0053800,0.3335531
0.0053850,0.3335567
0.0053900,0.3335657
0.0053950,0.3335784
0.0054000,0.3491306
0.0054050,0.3491209
0.0054100,0.3491207
0.0054150,0.3491300
0.0054200,0.3491477
0.0054250,0.3491728
0.0054300,0.3492042
0.0054350,0.3492404
0.0054400,0.3492782
0.0054450,0.3493133
0.0054500,0.3493415
0.0054550,0.3493589
0.0054600,0.3493644
0.0054650,0.3493611
0.0054700,0.3493551
0.0054750,0.3493532
0.0054800,0.3493600
0.0054850,0.3493766
0.0054900,0.3494016
0.0054950,0.3494323
0.0055000,0.3429080
0.0055050,0.3429153
0.0055100,0.3429294
0.0055150,0.3429504
0.0055200,0.3429758
0.0055250,0.3430014
0.0055300,0.3430234
0.0055350,0.3430397
0.0055400,0.3430518
0.0055450,0.3430638
0.0055500,0.3430796
0.0055550,0.3431009
0.0055600,0.3431273
0.0055650,0.3431561
0.0055700,0.3431844
0.0055750,0.3432095
0.0055800,0.3432309
0.0055850,0.3432502
0.0055900,0.3432703
0.0055950,0.3432936
0.0056000,0.3012025
0.0056050,0.3012327
0.0056100,0.3012629
0.0056150,0.3012885
0.0056200,0.3013055
0.0056250,0.3013118
0.0056300,0.3013086
0.0056350,0.3012990
0.0056400,0.3012863
0.0056450,0.3012731
0.0056500,0.3012603
0.0056550,0.3012476
0.0056600,0.3012344
0.0056650,0.3012214
0.0056700,0.3012110
0.0056750,0.3012066
0.0056800,0.3012102
0.0056850,0.3012222
0.0056900,0.3012421
0.0056950,0.3012699
0.0057000,0.3206786
0.0057050,0.3207122
0.0057100,0.3207498
0.0057150,0.3207863
0.0057200,0.3208181
0.0057250,0.3208426
0.0057300,0.3208588
0.0057350,0.3208687
0.0057400,0.3208775
0.0057450,0.3208904
0.0057500,0.3209102
0.0057550,0.3209366
0.0057600,0.3209660
0.0057650,0.3209932
0.0057700,0.3210141
0.0057750,0.3210277
0.0057800,0.3210362
0.0057850,0.3210429
0.0057900,0.3210505
0.0057950,0.3210595
0.0058000,0.3134378
0.0058050,0.3134290
0.0058100,0.3134190
0.0058150,0.3134094
