E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
59.228,399.292,308.423,90.8684
59.3907,405.384,314.872,90.5123
59.5534,405.57,315.412,90.158
59.7161,406.139,316.334,89.8055
59.8788,408.942,319.487,89.4548
60.0415,411.854,322.748,89.1059
60.2043,405.272,316.513,88.7588
60.367,410.96,322.547,88.4134
60.5297,407.239,319.169,88.0698
60.6924,407.68,319.952,87.7279
60.8551,406.477,319.089,87.3878
61.0178,405.723,318.673,87.0494
61.1805,408.811,322.098,86.7127
61.3433,404.138,317.76,86.3777
61.506,410.549,324.504,86.0444
61.6687,405.001,319.289,85.7129
61.8314,406.528,321.145,85.3829
61.9941,407.793,322.738,85.0547
62.1568,406.053,321.325,84.7281
62.3195,407.264,322.861,84.4032
62.4823,407.004,322.924,84.0799
62.645,408.331,324.573,83.7583
62.8077,400.847,317.409,83.4383
62.9704,408.589,325.469,83.1198
63.1331,406.039,323.236,82.803
63.2958,412.178,329.69,82.4878
63.4585,408.239,326.065,82.1742
63.6212,407.36,325.498,81.8622
63.784,406.045,324.493,81.5517
63.9467,411.114,329.871,81.2428
64.1094,408.627,327.692,80.9355
64.2721,403.007,322.377,80.6297
64.4348,403.365,323.04,80.3254
64.5975,404.631,324.608,80.0227
64.7602,405.749,326.028,79.7214
64.923,403.247,323.825,79.4217
65.0857,403.894,324.77,79.1235
65.2484,400.793,321.967,78.8268
65.4111,404.765,326.234,78.5316
65.5738,402.784,324.547,78.2378
65.7365,407.932,329.986,77.9455
65.8992,404.838,327.183,77.6547
66.062,401.641,324.276,77.3653
66.2247,403.913,326.836,77.0774
66.3874,403.524,326.733,76.7908
66.5501,403.107,326.601,76.5058
66.7128,400.125,323.903,76.2221
66.8755,402.504,326.565,75.9399
67.0382,402.608,326.949,75.659
67.201,405.616,330.237,75.3796
67.3637,405.301,330.199,75.1015
67.5264,404.073,329.248,74.8248
67.6891,404.595,330.045,74.5495
67.8518,402.306,328.031,74.2756
68.0145,401.083,327.08,74.003
68.1772,402.994,329.262,73.7317
68.34,401.69,328.228,73.4618
68.5027,398.862,325.668,73.1933
68.6654,399.082,326.156,72.926
68.8281,402.982,330.322,72.6601
68.9908,396.882,324.486,72.3954
69.1535,400.714,328.582,72.1321
69.3162,395.124,323.254,71.8701
