Time (ps),Radius (nm)
1319.5,1.56538
1327.5,1.56477
1335.5,1.56408
1343.5,1.56464
1351.5,1.56507
1359.5,1.5647
1367.5,1.56479
1375.5,1.56499
1383.5,1.56497
1391.5,1.56472
1399.5,1.56445
1407.5,1.56502
1415.5,1.56499
1423.5,1.56517
1431.5,1.56464
1439.5,1.56469
1447.5,1.5652
1455.5,1.56474
1463.5,1.56505
1471.5,1.56465
1479.5,1.56511
1487.5,1.56521
1495.5,1.56501
1503.5,1.56523
1511.5,1.56512
1519.5,1.56519
1527.5,1.56496
1535.5,1.56461
1543.5,1.56513
1551.5,1.56507
1559.5,1.56494
1567.5,1.56499
1575.5,1.56498
1583.5,1.56509
1591.5,1.56532
1599.5,1.56477
1607.5,1.56525
1615.5,1.56516
1623.5,1.56457
1631.5,1.56512
1639.5,1.56557
1647.5,1.56506
1655.5,1.56505
1663.5,1.56492
1671.5,1.56489
1679.5,1.56518
1687.5,1.5646
1695.5,1.56477
1703.5,1.56544
1711.5,1.56489
1719.5,1.56485
1727.5,1.56469
1735.5,1.56466
1743.5,1.5642
1751.5,1.56486
1759.5,1.56467
1767.5,1.56492
1775.5,1.56501
1783.5,1.56509
1791.5,1.56468
1799.5,1.56553
1807.5,1.56514
1815.5,1.56508
1823.5,1.56492
1831.5,1.56482
1839.5,1.56533
1847.5,1.56507
1855.5,1.5651
1863.5,1.56552
1871.5,1.56544
1879.5,1.56529
1887.5,1.56507
1895.5,1.56539
1903.5,1.56521
1911.5,1.56477
1919.5,1.56486
1927.5,1.56531
1935.5,1.56488
1943.5,1.5648
1951.5,1.56456
1959.5,1.56541
1967.5,1.56501
1975.5,1.56517
1983.5,1.56529
1991.5,1.56481
1999.5,1.56523
2007.5,1.56517
2015.5,1.56488
2023.5,1.56522
2031.5,1.56521
2039.5,1.56435
2047.5,1.56476
2055.5,1.56521
2063.5,1.56529
2071.5,1.56506
2079.5,1.56474
2087.5,1.56479
2095.5,1.5649
2103.5,1.565
2111.5,1.5648
2119.5,1.56491
2127.5,1.56522
2135.5,1.56509
2143.5,1.56539
2151.5,1.56529
2159.5,1.56473
2167.5,1.56521
2175.5,1.56544
2183.5,1.56511
2191.5,1.5648
2199.5,1.56508
2207.5,1.56531
2215.5,1.56438
2223.5,1.56482
2231.5,1.56463
2239.5,1.56495
2247.5,1.5654
2255.5,1.56501
2263.5,1.56533
2271.5,1.56529
2279.5,1.5653
2287.5,1.56454
2295.5,1.56508
2303.5,1.56488
2311.5,1.56517
2319.5,1.5651
2327.5,1.56544
2335.5,1.56552
2343.5,1.56486
2351.5,1.56463
2359.5,1.5651
2367.5,1.56518
2375.5,1.56452
2383.5,1.56475
2391.5,1.56508
2399.5,1.56485
2407.5,1.56526
2415.5,1.56525
2423.5,1.56497
2431.5,1.56543
2439.5,1.56543
2447.5,1.56486
2455.5,1.56494
2463.5,1.56508
2471.5,1.56565
2479.5,1.5654
2487.5,1.56517
2495.5,1.56466
2503.5,1.5657
2511.5,1.56518
2519.5,1.56519
2527.5,1.56431
2535.5,1.56487
2543.5,1.56502
2551.5,1.56532
2559.5,1.56551
2567.5,1.56525
2575.5,1.56567
2583.5,1.5649
2591.5,1.56502
2599.5,1.56506
2607.5,1.56569
2615.5,1.56549
2623.5,1.56539
2631.5,1.5657
2639.5,1.56545
2647.5,1.56487
2655.5,1.56531
2663.5,1.56494
2671.5,1.56526
2679.5,1.5653
2687.5,1.56552
2695.5,1.56506
2703.5,1.56558
2711.5,1.56518
2719.5,1.56526
2727.5,1.56488
2735.5,1.56534
2743.5,1.56547
2751.5,1.56555
2759.5,1.56549
2767.5,1.56569
2775.5,1.56534
2783.5,1.56496
2791.5,1.56535
2799.5,1.56514
2807.5,1.56549
2815.5,1.56484
2823.5,1.56511
2831.5,1.56489
2839.5,1.56529
2847.5,1.56567
2855.5,1.56507
2863.5,1.56508
2871.5,1.56487
2879.5,1.565
2887.5,1.56534
2895.5,1.56528
2903.5,1.56536
2911.5,1.56528
2919.5,1.56515
2927.5,1.56522
2935.5,1.56505
2943.5,1.56539
2951.5,1.56521
2959.5,1.5648
2967.5,1.56474
2975.5,1.56489
2983.5,1.56527
2991.5,1.56547
2999.5,1.56491
3007.5,1.56567
3015.5,1.56536
3023.5,1.5652
3031.5,1.56503
3039.5,1.56459
3047.5,1.56545
3055.5,1.56542
3063.5,1.56505
3071.5,1.56497
3079.5,1.5651
3087.5,1.56505
3095.5,1.56531
3103.5,1.56526
3111.5,1.56453
3119.5,1.56572
3127.5,1.56576
3135.5,1.56553
3143.5,1.56559
3151.5,1.56447
3159.5,1.56574
3167.5,1.56497
3175.5,1.56553
3183.5,1.56493
3191.5,1.56533
3199.5,1.56524
3207.5,1.56487
3215.5,1.56496
3223.5,1.56472
3231.5,1.56539
3239.5,1.5656
3247.5,1.5656
3255.5,1.56489
3263.5,1.56518
3271.5,1.56536
3279.5,1.56561
3287.5,1.56512
3295.5,1.56514
3303.5,1.56462
3311.5,1.5651
3319.5,1.56532
3327.5,1.56515
3335.5,1.56535
3343.5,1.5657
3351.5,1.56554
3359.5,1.56516
3367.5,1.56511
3375.5,1.56528
3383.5,1.56519
3391.5,1.56504
3399.5,1.56501
3407.5,1.5647
3415.5,1.56488
3423.5,1.56514
3431.5,1.56514
3439.5,1.56536
3447.5,1.56542
3455.5,1.56548
3463.5,1.5659
3471.5,1.56516
3479.5,1.56584
3487.5,1.56542
3495.5,1.56625
3503.5,1.5655
3511.5,1.5655
3519.5,1.56534
3527.5,1.56604
3535.5,1.56557
3543.5,1.56619
3551.5,1.56573
3559.5,1.56515
3567.5,1.56497
3575.5,1.56536
3583.5,1.56487
3591.5,1.56579
3599.5,1.5653
3607.5,1.56577
3615.5,1.5656
3623.5,1.56523
3631.5,1.56534
3639.5,1.56564
3647.5,1.5654
3655.5,1.5656
3663.5,1.56534
3671.5,1.56563
3679.5,1.5655
3687.5,1.56529
3695.5,1.56571
3703.5,1.56542
3711.5,1.56551
3719.5,1.56534
3727.5,1.56542
3735.5,1.56556
3743.5,1.56576
3751.5,1.56522
3759.5,1.56542
3767.5,1.5657
3775.5,1.56575
3783.5,1.56511
3791.5,1.56562
3799.5,1.5659
3807.5,1.56584
3815.5,1.56596
3823.5,1.56577
3831.5,1.56583
3839.5,1.56554
3847.5,1.56574
3855.5,1.56534
3863.5,1.566
3871.5,1.56546
3879.5,1.56546
3887.5,1.56549
3895.5,1.56561
3903.5,1.56586
3911.5,1.56576
3919.5,1.56539
3927.5,1.56507
3935.5,1.56519
3943.5,1.5653
3951.5,1.5654
3959.5,1.56608
3967.5,1.56532
3975.5,1.56486
3983.5,1.56565
3991.5,1.56551
3999.5,1.56481
4007.5,1.56533
4015.5,1.56535
4023.5,1.56534
4031.5,1.56522
4039.5,1.56554
4047.5,1.5658
4055.5,1.56541
4063.5,1.5651
4071.5,1.56581
4079.5,1.5657
4087.5,1.56577
4095.5,1.5657
4103.5,1.56587
4111.5,1.56505
4119.5,1.56536
4127.5,1.5655
4135.5,1.56548
4143.5,1.56497
4151.5,1.5654
4159.5,1.56519
4167.5,1.56527
4175.5,1.56563
4183.5,1.5655
4191.5,1.56584
4199.5,1.56569
4207.5,1.56559
4215.5,1.56622
4223.5,1.56514
4231.5,1.56588
4239.5,1.56561
4247.5,1.56552
4255.5,1.56501
4263.5,1.56545
4271.5,1.56582
4279.5,1.5658
4287.5,1.56574
4295.5,1.56578
4303.5,1.56545
4311.5,1.56591
4319.5,1.56492
4327.5,1.56536
4335.5,1.56568
4343.5,1.5651
4351.5,1.56504
4359.5,1.56584
4367.5,1.56558
4375.5,1.56575
4383.5,1.56492
4391.5,1.5658
4399.5,1.56539
4407.5,1.56612
4415.5,1.56529
4423.5,1.56556
4431.5,1.56589
4439.5,1.56535
4447.5,1.56543
4455.5,1.56578
4463.5,1.56572
4471.5,1.56537
4479.5,1.56512
4487.5,1.56548
4495.5,1.56599
4503.5,1.56568
4511.5,1.56517
4519.5,1.56516
4527.5,1.56507
4535.5,1.5654
4543.5,1.56547
4551.5,1.56557
4559.5,1.56556
4567.5,1.56623
4575.5,1.56572
4583.5,1.56535
4591.5,1.56563
4599.5,1.56592
4607.5,1.56519
4615.5,1.56547
4623.5,1.56545
4631.5,1.56549
4639.5,1.56602
4647.5,1.56539
4655.5,1.56563
4663.5,1.56517
4671.5,1.56527
4679.5,1.56548
4687.5,1.56536
4695.5,1.56562
4703.5,1.5656
4711.5,1.56596
4719.5,1.56511
4727.5,1.56528
4735.5,1.56542
4743.5,1.56514
4751.5,1.56557
4759.5,1.56624
4767.5,1.56544
4775.5,1.56509
4783.5,1.56501
4791.5,1.56564
4799.5,1.56573
4807.5,1.56568
4815.5,1.56619
4823.5,1.56607
4831.5,1.56518
4839.5,1.56552
4847.5,1.56561
4855.5,1.56539
4863.5,1.56589
4871.5,1.56552
4879.5,1.56545
4887.5,1.5654
4895.5,1.56507
4903.5,1.56576
4911.5,1.56585
4919.5,1.56533
4927.5,1.56593
4935.5,1.56597
4943.5,1.56587
4951.5,1.56596
4959.5,1.56514
4967.5,1.56546
4975.5,1.56583
4983.5,1.56623
4991.5,1.56559
