E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
38.5633,58.3376,34.694,23.6436
38.726,56.4128,32.8524,23.5604
38.8887,56.7327,33.2552,23.4775
39.0514,57.4383,34.0434,23.3948
39.2141,58.5123,35.1998,23.3124
39.3768,56.5051,33.2749,23.2302
39.5395,59.5907,36.4424,23.1483
39.7023,58.7358,35.6692,23.0666
39.865,59.6328,36.6477,22.9851
40.0277,60.4809,37.577,22.9039
40.1904,57.3753,34.5524,22.8229
40.3531,57.6061,34.864,22.7422
40.5158,60.3254,37.6637,22.6617
40.6785,59.9469,37.3654,22.5815
40.8413,56.7941,34.2926,22.5015
41.004,59.8854,37.4637,22.4217
41.1667,56.9174,34.5752,22.3422
41.3294,59.1786,36.9156,22.263
41.4921,58.0659,35.8819,22.184
41.6548,60.4925,38.3872,22.1053
41.8175,59.8231,37.7963,22.0268
41.9803,55.9605,34.0119,21.9486
42.143,59.5272,37.6566,21.8706
42.3057,57.6832,35.8903,21.7929
42.4684,59.0828,37.3674,21.7154
42.6311,57.988,36.3498,21.6382
42.7938,57.9715,36.4102,21.5612
42.9565,59.1862,37.7017,21.4845
43.1193,58.8377,37.4296,21.4081
43.282,60.2024,38.8705,21.3319
43.4447,58.3997,37.1438,21.2559
43.6074,59.932,38.7517,21.1802
43.7701,58.9203,37.8155,21.1048
43.9328,60.0752,39.0456,21.0296
44.0955,58.0657,37.111,20.9547
44.2583,58.0066,37.1265,20.8801
44.421,59.9521,39.1464,20.8057
44.5837,58.6158,37.8843,20.7316
44.7464,61.4095,40.7518,20.6577
44.9091,55.8183,35.2342,20.5841
45.0718,59.1156,38.6049,20.5107
45.2345,61.133,40.6954,20.4376
45.3973,59.7757,39.411,20.3648
45.56,59.6877,39.3955,20.2922
45.7227,59.7962,39.5764,20.2198
45.8854,59.5213,39.3735,20.1478
46.0481,58.8166,38.7406,20.076
46.2108,59.9577,39.9533,20.0044
46.3735,60.0276,40.0945,19.9331
46.5363,60.4924,40.6303,19.8621
46.699,59.4536,39.6623,19.7913
46.8617,59.417,39.6962,19.7208
47.0244,59.5678,39.9172,19.6505
47.1871,58.9429,39.3623,19.5805
47.3498,58.836,39.3252,19.5108
47.5125,57.7733,38.332,19.4413
47.6753,59.3028,39.9307,19.3721
47.838,59.5321,40.229,19.3031
48.0007,56.8874,37.653,19.2344
48.1634,57.0712,37.9053,19.1659
48.3261,59.0135,39.9158,19.0977
48.4888,57.5703,38.5405,19.0298
48.6515,58.2231,39.261,18.9621
48.8143,57.5015,38.6069,18.8947
48.977,58.0842,39.2567,18.8275
49.1397,57.3269,38.5664,18.7606
49.3024,60.105,41.4111,18.6939
49.4651,60.216,41.5885,18.6275
49.6278,58.1782,39.6168,18.5613
49.7905,57.6513,39.1559,18.4954
49.9533,59.2866,40.8568,18.4298
50.116,58.0776,39.7133,18.3644
50.2787,60.0236,41.7244,18.2992
50.4414,56.3621,38.1278,18.2343
50.6041,58.1169,39.9472,18.1697
50.7668,57.5041,39.3988,18.1053
50.9295,58.0807,40.0396,18.0411
51.0923,60.1069,42.1297,17.9772
51.255,57.3873,39.4737,17.9136
51.4177,59.6523,41.8021,17.8502
51.5804,57.6328,39.8458,17.787
51.7431,60.6692,42.945,17.7241
51.9058,57.4637,39.8022,17.6615
52.0685,56.9629,39.3638,17.5991
52.2313,58.1638,40.6269,17.5369
52.394,58.6531,41.1781,17.475
52.5567,59.7466,42.3333,17.4133
52.7194,59.9723,42.6204,17.3519
52.8821,60.1831,42.8924,17.2907
53.0448,58.5132,41.2835,17.2298
53.2075,58.6495,41.4804,17.1691
53.3703,56.5867,39.4781,17.1086
53.533,57.5222,40.4738,17.0484
53.6957,58.1464,41.1579,16.9884
53.8584,56.7963,39.8676,16.9287
54.0211,56.5122,39.643,16.8692
54.1838,57.4908,40.6809,16.81
54.3465,60.3923,43.6413,16.7509
54.5093,59.516,42.8239,16.6922
54.672,59.3397,42.7061,16.6336
54.8347,57.549,40.9736,16.5753
54.9974,57.6176,41.1003,16.5173
55.1601,59.9482,43.4888,16.4594
55.3228,57.3643,40.9624,16.4018
55.4855,59.0742,42.7297,16.3445
55.6483,58.249,41.9617,16.2873
55.811,58.4372,42.2068,16.2304
55.9737,57.6328,41.459,16.1738
56.1364,56.1583,40.041,16.1173
56.2991,57.2511,41.19,16.0611
56.4618,58.4771,42.472,16.0052
56.6245,57.336,41.3866,15.9494
56.7873,57.1782,41.2844,15.8939
56.95,57.031,41.1924,15.8386
57.1127,56.0297,40.2462,15.7835
57.2754,57.9426,42.2139,15.7287
57.4381,56.3792,40.7051,15.6741
57.6008,58.0181,42.3984,15.6197
57.7635,58.2336,42.6681,15.5655
57.9263,57.3473,41.8357,15.5116
58.089,57.3707,41.9129,15.4579
58.2517,57.0267,41.6224,15.4044
58.4144,57.8548,42.5037,15.3511
58.5771,56.714,41.4159,15.2981
58.7398,56.3511,41.1059,15.2452
58.9025,57.3122,42.1196,15.1926
59.0653,56.563,41.4228,15.1402
59.228,58.1831,43.0951,15.088
59.3907,57.2118,42.1758,15.0361
59.5534,57.6045,42.6202,14.9843
59.7161,57.2227,42.2899,14.9328
59.8788,55.7389,40.8574,14.8814
60.0415,55.3156,40.4853,14.8303
60.2043,56.4922,41.7128,14.7794
60.367,56.6052,41.8764,14.7288
60.5297,55.8336,41.1554,14.6783
60.6924,58.8886,44.2606,14.628
60.8551,56.5272,41.9492,14.578
61.0178,56.5478,42.0197,14.5281
61.1805,55.6659,41.1874,14.4785
61.3433,56.478,42.0489,14.4291
61.506,56.3487,41.9688,14.3798
61.6687,55.7926,41.4618,14.3308
61.8314,56.4279,42.1459,14.282
61.9941,55.969,41.7356,14.2334
62.1568,55.9045,41.7195,14.185
62.3195,55.992,41.8552,14.1368
62.4823,56.0475,41.9587,14.0888
62.645,58.3044,44.2634,14.041
62.8077,55.8788,41.8854,13.9934
62.9704,55.3604,41.4144,13.946
63.1331,56.352,42.4532,13.8988
63.2958,57.1343,43.2825,13.8518
63.4585,56.0892,42.2842,13.805
63.6212,57.3985,43.6401,13.7584
63.784,55.2849,41.573,13.712
63.9467,55.6143,41.9486,13.6657
64.1094,56.1464,42.5267,13.6197
64.2721,55.5589,41.9851,13.5739
64.4348,57.1595,43.6312,13.5282
64.5975,55.7645,42.2817,13.4828
64.7602,57.3868,43.9493,13.4375
64.923,55.1856,41.7931,13.3925
65.0857,54.8411,41.4935,13.3476
65.2484,55.5308,42.2279,13.3029
65.4111,57.9854,44.727,13.2584
65.5738,56.4152,43.2011,13.2141
65.7365,57.2173,44.0474,13.17
65.8992,56.3675,43.2415,13.126
66.062,56.656,43.5738,13.0823
66.2247,57.177,44.1383,13.0387
66.3874,56.162,43.1667,12.9953
66.5501,55.2508,42.2987,12.9521
66.7128,55.1076,42.1985,12.9091
66.8755,54.2679,41.4017,12.8662
67.0382,54.6066,41.7831,12.8235
67.201,55.169,42.3879,12.7811
67.3637,53.9494,41.2106,12.7388
67.5264,52.693,39.9963,12.6966
67.6891,56.2879,43.6332,12.6547
67.8518,56.0056,43.3927,12.6129
68.0145,53.5955,41.0242,12.5713
68.1772,57.3367,44.8068,12.5299
68.34,56.4169,43.9282,12.4886
68.5027,54.4209,41.9734,12.4475
68.6654,55.0078,42.6012,12.4066
68.8281,55.0576,42.6917,12.3659
68.9908,54.7454,42.4201,12.3253
