LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Wed Sep 03 13:04:40 +1000 2025
 11205 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 7 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.300001 60.419996  xlo xhi
 -0.304998 61.085001  ylo yhi
 -0.249998 60.299997  zlo zhi

# Pair Coeffs
#
# 1  H1
# 2  H2
# 3  O1
# 4  O2
# 5  OM1
# 6  SI1
# 7  Si1

 Masses

 1 1.008000 # H1
 2 1.008000 # H2
 3 15.999000 # O1
 4 15.999000 # O2
 5 15.999000 # OM1
 6 28.08550 # SI1
 7 28.08550 # Si1

 Atoms # charge

85 5 0.000000 3.160000 3.290000 56.420002 # OM1
86 5 0.000000 3.160000 4.750000 58.480000 # OM1
87 5 0.000000 1.900000 2.560000 58.480000 # OM1
88 5 0.000000 4.430000 2.560000 58.480000 # OM1
89 5 0.000000 60.089996 2.560000 58.480000 # OM1
90 5 0.000000 0.630000 0.360000 58.480000 # OM1
91 5 0.000000 3.160000 6.210000 60.549999 # OM1
92 5 0.000000 1.900000 5.480000 0.620000 # OM1
93 5 0.000000 3.160000 7.670000 0.620000 # OM1
94 5 0.000000 4.430000 5.480000 0.620000 # OM1
95 5 0.000000 60.089996 5.480000 0.620000 # OM1
96 5 0.000000 0.630000 4.750000 2.680000 # OM1
97 5 0.000000 60.089996 4.020000 4.750000 # OM1
98 5 0.000000 0.630000 6.210000 4.750000 # OM1
99 5 0.000000 60.089996 8.400000 4.750000 # OM1
100 5 0.000000 1.900000 8.400000 4.750000 # OM1
101 5 0.000000 0.630000 7.670000 6.820000 # OM1
102 5 0.000000 3.160000 6.210000 10.950001 # OM1
103 5 0.000000 1.900000 6.940000 8.880000 # OM1
104 5 0.000000 4.430000 6.940000 8.880000 # OM1
105 5 0.000000 0.630000 9.130000 8.880000 # OM1
106 5 0.000000 60.089996 6.940000 8.880000 # OM1
107 5 0.000000 1.900000 5.480000 13.020000 # OM1
108 5 0.000000 3.160000 7.670000 13.020000 # OM1
109 5 0.000000 4.430000 5.480000 13.020000 # OM1
110 5 0.000000 60.089996 5.480000 13.020000 # OM1
111 5 0.000000 0.630000 4.750000 15.080000 # OM1
112 5 0.000000 60.089996 4.020000 17.150000 # OM1
113 5 0.000000 0.630000 6.210000 17.150000 # OM1
114 5 0.000000 60.089996 8.400000 17.150000 # OM1
115 5 0.000000 1.900000 8.400000 17.150000 # OM1
116 5 0.000000 0.630000 7.670000 19.220001 # OM1
117 5 0.000000 1.900000 6.940000 21.280001 # OM1
118 5 0.000000 4.430000 6.940000 21.280001 # OM1
119 5 0.000000 3.160000 6.210000 23.350000 # OM1
120 5 0.000000 0.630000 9.130000 21.280001 # OM1
121 5 0.000000 60.089996 6.940000 21.280001 # OM1
122 5 0.000000 1.900000 5.480000 25.420000 # OM1
123 5 0.000000 3.160000 7.670000 25.420000 # OM1
124 5 0.000000 4.430000 5.480000 25.420000 # OM1
125 5 0.000000 60.089996 5.480000 25.420000 # OM1
126 5 0.000000 0.630000 4.750000 27.480000 # OM1
127 5 0.000000 60.089996 4.020000 29.549999 # OM1
128 5 0.000000 0.630000 6.210000 29.549999 # OM1
129 5 0.000000 60.089996 8.400000 29.549999 # OM1
130 5 0.000000 1.900000 8.400000 29.549999 # OM1
131 5 0.000000 0.630000 7.670000 31.619999 # OM1
132 5 0.000000 1.900000 6.940000 33.680000 # OM1
133 5 0.000000 4.430000 6.940000 33.680000 # OM1
134 5 0.000000 3.160000 6.210000 35.750000 # OM1
135 5 0.000000 0.630000 9.130000 33.680000 # OM1
136 5 0.000000 60.089996 6.940000 33.680000 # OM1
137 5 0.000000 1.900000 5.480000 37.820000 # OM1
138 5 0.000000 3.160000 7.670000 37.820000 # OM1
139 5 0.000000 4.430000 5.480000 37.820000 # OM1
140 5 0.000000 60.089996 5.480000 37.820000 # OM1
141 5 0.000000 0.630000 4.750000 39.879997 # OM1
142 5 0.000000 60.089996 4.020000 41.950001 # OM1
143 5 0.000000 0.630000 6.210000 41.950001 # OM1
144 5 0.000000 60.089996 8.400000 41.950001 # OM1
145 5 0.000000 1.900000 8.400000 41.950001 # OM1
146 5 0.000000 0.630000 7.670000 44.020000 # OM1
147 5 0.000000 1.900000 6.940000 46.079998 # OM1
148 5 0.000000 4.430000 6.940000 46.079998 # OM1
149 5 0.000000 3.160000 6.210000 48.150002 # OM1
150 5 0.000000 0.630000 9.130000 46.079998 # OM1
151 5 0.000000 60.089996 6.940000 46.079998 # OM1
152 5 0.000000 1.900000 5.480000 50.219997 # OM1
153 5 0.000000 3.160000 7.670000 50.219997 # OM1
154 5 0.000000 4.430000 5.480000 50.219997 # OM1
155 5 0.000000 60.089996 5.480000 50.219997 # OM1
156 5 0.000000 0.630000 4.750000 52.280003 # OM1
157 5 0.000000 60.089996 4.020000 54.349998 # OM1
158 5 0.000000 0.630000 6.210000 54.349998 # OM1
159 5 0.000000 60.089996 8.400000 54.349998 # OM1
160 5 0.000000 1.900000 8.400000 54.349998 # OM1
161 5 0.000000 0.630000 7.670000 56.420002 # OM1
162 5 0.000000 1.900000 6.940000 58.480000 # OM1
163 5 0.000000 4.430000 6.940000 58.480000 # OM1
164 5 0.000000 0.630000 9.130000 58.480000 # OM1
165 5 0.000000 60.089996 6.940000 58.480000 # OM1
166 5 0.000000 1.900000 9.870000 0.620000 # OM1
167 5 0.000000 3.160000 9.130000 2.680000 # OM1
168 5 0.000000 4.430000 9.870000 0.620000 # OM1
169 5 0.000000 0.630000 10.599999 60.549999 # OM1
170 5 0.000000 0.630000 12.059999 0.620000 # OM1
171 5 0.000000 60.089996 9.870000 0.620000 # OM1
172 5 0.000000 3.160000 10.599999 4.750000 # OM1
173 5 0.000000 4.430000 8.400000 4.750000 # OM1
174 5 0.000000 60.089996 11.330000 8.880000 # OM1
175 5 0.000000 0.630000 10.599999 10.950001 # OM1
176 5 0.000000 1.900000 11.330000 8.880000 # OM1
177 5 0.000000 1.900000 9.870000 13.020000 # OM1
178 5 0.000000 3.160000 9.130000 15.080000 # OM1
179 5 0.000000 4.430000 9.870000 13.020000 # OM1
180 5 0.000000 0.630000 12.059999 13.020000 # OM1
181 5 0.000000 60.089996 9.870000 13.020000 # OM1
182 5 0.000000 3.160000 10.599999 17.150000 # OM1
183 5 0.000000 4.430000 8.400000 17.150000 # OM1
184 5 0.000000 60.089996 11.330000 21.280001 # OM1
185 5 0.000000 1.900000 11.330000 21.280001 # OM1
186 5 0.000000 0.630000 10.599999 23.350000 # OM1
187 5 0.000000 1.900000 9.870000 25.420000 # OM1
188 5 0.000000 4.430000 9.870000 25.420000 # OM1
189 5 0.000000 3.160000 9.130000 27.480000 # OM1
190 5 0.000000 0.630000 12.059999 25.420000 # OM1
191 5 0.000000 60.089996 9.870000 25.420000 # OM1
192 5 0.000000 3.160000 10.599999 29.549999 # OM1
193 5 0.000000 4.430000 8.400000 29.549999 # OM1
194 5 0.000000 60.089996 11.330000 33.680000 # OM1
195 5 0.000000 1.900000 11.330000 33.680000 # OM1
196 5 0.000000 0.630000 10.599999 35.750000 # OM1
197 5 0.000000 1.900000 9.870000 37.820000 # OM1
198 5 0.000000 4.430000 9.870000 37.820000 # OM1
199 5 0.000000 3.160000 9.130000 39.879997 # OM1
200 5 0.000000 0.630000 12.059999 37.820000 # OM1
201 5 0.000000 60.089996 9.870000 37.820000 # OM1
202 5 0.000000 3.160000 10.599999 41.950001 # OM1
203 5 0.000000 4.430000 8.400000 41.950001 # OM1
204 5 0.000000 60.089996 11.330000 46.079998 # OM1
205 5 0.000000 1.900000 11.330000 46.079998 # OM1
206 5 0.000000 0.630000 10.599999 48.150002 # OM1
207 5 0.000000 1.900000 9.870000 50.219997 # OM1
208 5 0.000000 4.430000 9.870000 50.219997 # OM1
209 5 0.000000 3.160000 9.130000 52.280003 # OM1
210 5 0.000000 0.630000 12.059999 50.219997 # OM1
211 5 0.000000 60.089996 9.870000 50.219997 # OM1
212 5 0.000000 3.160000 10.599999 54.349998 # OM1
213 5 0.000000 4.430000 8.400000 54.349998 # OM1
214 5 0.000000 60.089996 11.330000 58.480000 # OM1
215 5 0.000000 1.900000 11.330000 58.480000 # OM1
216 5 0.000000 3.160000 14.980000 60.549999 # OM1
217 5 0.000000 3.160000 16.440001 0.620000 # OM1
218 5 0.000000 1.900000 14.250000 0.620000 # OM1
219 5 0.000000 4.430000 14.250000 0.620000 # OM1
220 5 0.000000 60.089996 14.250000 0.620000 # OM1
221 5 0.000000 0.630000 13.520000 2.680000 # OM1
222 5 0.000000 1.900000 12.790001 4.750000 # OM1
223 5 0.000000 3.160000 12.059999 6.820000 # OM1
224 5 0.000000 4.430000 12.790001 4.750000 # OM1
225 5 0.000000 60.089996 12.790001 4.750000 # OM1
226 5 0.000000 0.630000 14.980000 4.750000 # OM1
