,Energy Transfer (meV),PPR
0,0.04136006262249528,0.06534038099853193
1,0.08272012524499056,0.06564343955459198
2,0.12408018786748584,0.06614991488763551
3,0.16544025048998112,0.06686188490095155
4,0.2068003131124764,0.06778228279138157
5,0.24816037573497168,0.06891492488458842
6,0.28952043835746694,0.07026455197202025
7,0.33088050097996224,0.07183688877314104
8,0.37224056360245755,0.07363872770782459
9,0.4136006262249528,0.07567804506878414
10,0.4549606888474481,0.07796416001893915
11,0.49632075146994337,0.08050794968948335
12,0.5376808140924386,0.08332213711889412
13,0.5790408767149339,0.08642167294068664
14,0.6204009393374292,0.08982423668526841
15,0.6617610019599245,0.09355088936937582
16,0.7031210645824197,0.0976269157219182
17,0.7444811272049151,0.10208290186958942
18,0.7858411898274104,0.10695610235951349
19,0.8272012524499056,0.11229215855058422
20,0.868561315072401,0.11814723772693791
21,0.9099213776948962,0.1245906670757513
22,0.9512814403173915,0.13170813593723374
23,0.9926415029398867,0.13960552835066503
24,1.034001565562382,0.1484134173347009
25,1.0753616281848772,0.15829218866309042
26,1.1167216908073725,0.16943764337488917
27,1.1580817534298677,0.18208672242776805
28,1.1994418160523632,0.19652265876026584
29,1.2408018786748585,0.21307833648238403
30,1.2821619412973537,0.2321358726453325
31,1.323522003919849,0.2541194243803573
32,1.3648820665423442,0.2794770748516419
33,1.4062421291648395,0.30864673402187354
34,1.447602191787335,0.3420011012398981
35,1.4889622544098302,0.37976919084274197
36,1.5303223170323255,0.4219382755399202
37,1.5716823796548207,0.4681510941789647
38,1.613042442277316,0.5176267474979255
39,1.6544025048998112,0.5691431862398056
40,1.6957625675223067,0.6211143937165813
41,1.737122630144802,0.671769348934771
42,1.7784826927672972,0.7193987329016505
43,1.8198427553897925,0.762600709888072
44,1.8612028180122877,0.8004526993480922
45,1.902562880634783,0.8325670814653974
46,1.9439229432572784,0.8590358440378072
47,1.9852830058797735,0.8803046743011058
48,2.0266430685022687,0.897026499023711
49,2.068003131124764,0.909932527939726
50,2.1093631937472592,0.9197391094841657
51,2.1507232563697545,0.9270922436178927
52,2.1920833189922497,0.9325425395872722
53,2.233443381614745,0.9365407713830095
54,2.2748034442372402,0.9394452400127219
55,2.3161635068597355,0.9415345466408169
56,2.357523569482231,0.9430217582453774
57,2.3988836321047264,0.9440677748753795
58,2.4402436947272217,0.9447929168685409
59,2.481603757349717,0.9452864614996379
60,2.522963819972212,0.9456142281617673
61,2.5643238825947074,0.945824471226129
62,2.6056839452172027,0.9459523830114122
63,2.647044007839698,0.9460234943995646
64,2.6884040704621937,0.9460562215191946
65,2.7297641330846885,0.9460637616967316
66,2.771124195707184,0.946055499245826
67,2.812484258329679,0.9460380450909996
68,2.8538443209521747,0.94601600447625
69,2.89520438357467,0.9459925436129666
70,2.936564446197165,0.9459698081247224
71,2.9779245088196604,0.9459492325106579
72,3.019284571442156,0.945931769625618
73,3.060644634064651,0.9459180615650089
74,3.1020046966871466,0.9459085677036346
75,3.1433647593096414,0.9459036614717654
76,3.184724821932137,0.9459037043754249
77,3.226084884554632,0.9459091034947634
78,3.2674449471771276,0.9459203570076892
79,3.3088050097996224,0.9459380910251031
80,3.350165072422118,0.9459630900691679
81,3.3915251350446134,0.9459963227870372
82,3.4328851976671086,0.9460389639002695
83,3.474245260289604,0.9460924128930077
84,3.5156053229120996,0.9461583094978339
85,3.5569653855345944,0.9462385456128782
86,3.59832544815709,0.9463352728495248
87,3.639685510779585,0.9464509044423405
88,3.6810455734020806,0.9465881097315024
89,3.7224056360245754,0.9467497988362151
90,3.763765698647071,0.9469390944651855
91,3.805125761269566,0.9471592870546165
92,3.8464858238920616,0.9474137685959181
93,3.887845886514557,0.9477059396451777
94,3.929205949137052,0.9480390831527342
95,3.970566011759547,0.9484161980116126
96,4.011926074382043,0.9488397847512202
97,4.053286137004537,0.9493115758142223
98,4.094646199627033,0.9498322036521969
99,4.136006262249528,0.9504008018452968
100,4.177366324872024,0.9510145380620755
101,4.2187263874945184,0.9516680834483707
102,4.260086450117014,0.9523530314690595
103,4.301446512739509,0.9530572906864825
104,4.342806575362005,0.9537644904756247
105,4.3841666379844995,0.9544534556947164
106,4.425526700606995,0.9550978244090275
107,4.46688676322949,0.955665899289869
108,4.508246825851986,0.9561208343462421
109,4.5496068884744805,0.9564212590931639
110,4.590966951096976,0.9565224265147356
111,4.632327013719471,0.9563779344296379
112,4.673687076341967,0.9559420099941878
113,4.715047138964462,0.9551722668182567
114,4.756407201586957,0.9540327527744966
115,4.797767264209453,0.9524970200098394
116,4.839127326831948,0.9505508873764623
117,4.880487389454443,0.948194549625275
118,4.921847452076939,0.9454437306173887
119,4.963207514699434,0.9423296801737345
120,5.00456757732193,0.9388979612562939
121,5.045927639944424,0.9352061381417027
122,5.08728770256692,0.9313206234868127
123,5.128647765189415,0.9273130429626912
124,5.170007827811911,0.9232565130476283
125,5.211367890434405,0.9192221995329397
126,5.252727953056901,0.9152764449679888
127,5.294088015679396,0.9114786452106527
128,5.335448078301891,0.9078799425520864
129,5.376808140924387,0.9045227050495913
130,5.418168203546882,0.9014406903406734
131,5.459528266169377,0.8986597507484048
132,5.500888328791872,0.8961989219676822
133,5.542248391414368,0.894071743395435
134,5.583608454036863,0.8922876764129326
135,5.624968516659358,0.8908535104679205
136,5.666328579281854,0.8897746700631897
137,5.707688641904349,0.8890563550470102
138,5.749048704526844,0.8887044599759398
139,5.79040876714934,0.8887262252734571
140,5.831768829771835,0.8891305740872343
141,5.87312889239433,0.8899280857993027
142,5.914488955016826,0.8911305527287993
143,5.955849017639321,0.8927500645138149
144,5.997209080261816,0.8947975701560065
145,6.038569142884312,0.8972808873534441
146,6.079929205506807,0.9002021701138374
147,6.121289268129302,0.9035549159851347
148,6.162649330751797,0.9073206978205907
149,6.204009393374293,0.9114659387754322
150,6.245369455996788,0.9159391974147908
151,6.286729518619283,0.9206695589440019
152,6.328089581241778,0.925566786820225
153,6.369449643864274,0.9305238144321971
154,6.410809706486769,0.9354218981180293
155,6.452169769109264,0.9401383021839245
156,6.49352983173176,0.9445558087125442
157,6.534889894354255,0.9485727861583136
158,6.57624995697675,0.9521122047873055
159,6.617610019599245,0.9551280188389293
160,6.658970082221741,0.9576077940600513
161,6.700330144844236,0.9595712331813858
162,6.741690207466731,0.9610651019389178
163,6.783050270089227,0.9621557203929895
164,6.824410332711722,0.9629204831472716
165,6.865770395334217,0.9634397817901912
166,6.907130457956713,0.963790330129622
167,6.948490520579208,0.9640404057088438
168,6.989850583201703,0.9642470725505329
169,7.031210645824199,0.9644551317706859
170,7.072570708446694,0.9646973826623662
171,7.113930771069189,0.9649957431223983
172,7.155290833691684,0.9653628299554016
173,7.19665089631418,0.9658036919292711
174,7.238010958936675,0.9663174880341203
175,7.27937102155917,0.966898990552636
176,7.320731084181665,0.9675398590673175
177,7.362091146804161,0.9682296767038673
178,7.403451209426656,0.9689567669259022
179,7.444811272049151,0.9697088225769936
180,7.4861713346716465,0.9704733829961879
181,7.527531397294142,0.971238193499484
182,7.568891459916637,0.9719914769547451
183,7.610251522539132,0.9727221413565064
184,7.6516115851616275,0.9734199413377437
185,7.692971647784123,0.9740756060737915
186,7.734331710406618,0.9746809413650708
187,7.775691773029114,0.9752289099684939
188,7.8170518356516085,0.9757136915058383
189,7.858411898274104,0.9761307214723206
190,7.8997719608966,0.9764767079220901
191,7.941132023519094,0.9767496242119863
192,7.982492086141589,0.9769486766119946
193,8.023852148764085,0.9770742464921012
194,8.06521221138658,0.9771278080074055
195,8.106572274009075,0.9771118235569639
196,8.14793233663157,0.9770296206203485
197,8.189292399254066,0.9768852547291565
198,8.230652461876561,0.9766833641843653
199,8.272012524499056,0.9764290225995477
200,8.313372587121552,0.9761275953896009
201,8.354732649744047,0.9757846059370968
202,8.396092712366544,0.9754056163926793
203,8.437452774989037,0.9749961269763994
204,8.478812837611533,0.9745614963362856
205,8.520172900234028,0.9741068840902273
206,8.561532962856525,0.9736372152284876
207,8.602893025479018,0.9731571646708059
208,8.644253088101514,0.9726711590237446
209,8.68561315072401,0.9721833915153721
210,8.726973213346506,0.9716978452241783
211,8.768333275968999,0.9712183190759683
212,8.809693338591496,0.9707484506631594
213,8.85105340121399,0.9702917297492848
214,8.892413463836487,0.9698514963767538
215,8.93377352645898,0.9694309178369432
216,8.975133589081477,0.9690329394581569
217,9.016493651703971,0.9686602053190603
218,9.057853714326468,0.9683149467321664
219,9.099213776948961,0.967998838805156
220,9.140573839571458,0.9677128286984942
221,9.181933902193952,0.9674569434118212
222,9.223293964816449,0.9672300899658957
223,9.264654027438942,0.9670298664012795
224,9.306014090061439,0.9668524074914341
225,9.347374152683933,0.9666922935193358
226,9.38873421530643,0.966542552619796
227,9.430094277928925,0.9663947855835059
228,9.47145434055142,0.9662394352945833
229,9.512814403173914,0.9660662103127745
230,9.554174465796411,0.9658646537537041
231,9.595534528418906,0.9656248262916061
232,9.6368945910414,0.9653380491669531
233,9.678254653663895,0.964997634148738
234,9.719614716286392,0.9645995174163564
235,9.760974778908887,0.9641427171694176
236,9.802334841531382,0.9636295518505676
237,9.843694904153878,0.9630655852377863
238,9.885054966776373,0.9624593011498346
239,9.926415029398868,0.9618215469027817
240,9.967775092021364,0.9611648136831528
241,10.00913515464386,0.9605024383324456
242,10.050495217266354,0.9598478126140086
243,10.091855279888849,0.9592136743055826
244,10.133215342511345,0.9586115335299167
245,10.17457540513384,0.9580512629032473
246,10.215935467756335,0.9575408563277955
247,10.25729553037883,0.9570863421904504
248,10.298655593001326,0.9566918241507981
249,10.340015655623821,0.9563596167354009
250,10.381375718246318,0.9560904425541349
251,10.42273578086881,0.9558836614779103
252,10.464095843491307,0.9557375078533015
253,10.505455906113802,0.955649318316247
254,10.546815968736297,0.9556157389558972
255,10.588176031358792,0.9556329058450841
256,10.629536093981287,0.9556965970253661
257,10.670896156603781,0.9558023568986839
258,10.712256219226276,0.9559455957688916
259,10.753616281848775,0.9561216682073199
260,10.794976344471268,0.9563259342080831
261,10.836336407093764,0.9565538069576163
262,10.877696469716259,0.9568007906355196
263,10.919056532338754,0.9570625111192202
264,10.960416594961249,0.9573347418723193
265,11.001776657583743,0.9576134267148406
266,11.04313672020624,0.9578947006356866
267,11.084496782828737,0.9581749093294352
268,11.12585684545123,0.958450627725105
269,11.167216908073726,0.9587186774211015
270,11.208576970696221,0.9589761426412117
271,11.249937033318716,0.9592203840779487
272,11.291297095941212,0.9594490497867074
273,11.332657158563707,0.9596600821398306
274,11.374017221186202,0.9598517197496786
275,11.415377283808699,0.960022493235793
276,11.456737346431192,0.960171213758983
277,11.498097409053688,0.9602969533941474
278,11.539457471676185,0.9603990166815118
279,11.58081753429868,0.960476903098301
280,11.622177596921174,0.9605302607345325
281,11.66353765954367,0.9605588321310234
282,11.704897722166164,0.9605623940147969
283,11.74625778478866,0.9605406934973207
284,11.787617847411154,0.9604933841054644
285,11.828977910033652,0.960419965691782
286,11.870337972656147,0.9603197327004771
287,11.911698035278642,0.9601917353234238
288,11.953058097901136,0.9600347576575868
289,11.994418160523631,0.9598473160015449
290,12.035778223146126,0.9596276788996222
291,12.077138285768624,0.9593739085417533
292,12.118498348391116,0.9590839208396237
293,12.159858411013614,0.9587555592054617
294,12.201218473636109,0.9583866751063623
295,12.242578536258604,0.9579752072211888
296,12.283938598881099,0.9575192508033807
297,12.325298661503593,0.9570171098438911
298,12.366658724126088,0.9564673268384694
299,12.408018786748586,0.9558686881778788
300,12.449378849371078,0.9552202069747396
301,12.490738911993576,0.9545210889391579
302,12.532098974616071,0.9537706900872696
303,12.573459037238566,0.9529684770397429
304,12.61481909986106,0.9521140010483427
305,12.656179162483555,0.9512068955319584
306,12.69753922510605,0.9502469039523688
307,12.738899287728549,0.9492339407158283
308,12.780259350351042,0.9481681830379306
309,12.821619412973538,0.9470501870314019
310,12.862979475596033,0.9458810173190864
311,12.904339538218528,0.9446623767622871
312,12.945699600841023,0.9433967217631544
313,12.98705966346352,0.9420873491548991
314,13.028419726086014,0.940738442822676
315,13.06977978870851,0.9393550715992111
316,13.111139851331004,0.9379431342196269
317,13.1524999139535,0.9365092517036138
318,13.193859976575995,0.9350606119641514
319,13.23522003919849,0.9336047752887008
320,13.276580101820986,0.932149452268168
321,13.317940164443481,0.9307022675621399
322,13.359300227065976,0.9292705235158398
323,13.400660289688473,0.9278609771424863
324,13.442020352310966,0.9264796425080984
325,13.483380414933462,0.9251316283295639
326,13.524740477555959,0.923821017879478
327,13.566100540178454,0.9225507953460437
328,13.607460602800948,0.9213228198670977
329,13.648820665423443,0.9201378457443639
330,13.690180728045938,0.918995585004992
331,13.731540790668435,0.9178948066104327
