1, 1,      0.00000000,      0.00000000,      0.00000000,   -140.44994191,     -0.00000000,     -0.00000000
2, 2,      0.60000000,      0.00000000,      0.00000000,    140.44994191,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -140.44994191,     -0.00000000,     -0.00000000
2, 2,      0.60000000,      0.00000000,      0.00000000,    140.44994191,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,   -103.18749267,     -0.00000000,      0.00000000
2, 2,      0.70000000,      0.00000000,      0.00000000,    103.18749267,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -79.00271842,      0.00000000,      0.00000000
2, 2,      0.80000000,      0.00000000,      0.00000000,     79.00271842,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -62.42171304,      0.00000000,     -0.00000000
2, 2,      0.90000000,      0.00000000,      0.00000000,     62.42171304,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -50.56142023,      0.00000000,     -0.00000000
2, 2,      1.00000000,      0.00000000,      0.00000000,     50.56142023,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -41.78615324,     -0.00000000,     -0.00000000
2, 2,      1.10000000,      0.00000000,      0.00000000,     41.78615324,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -35.11185593,     -0.00000000,     -0.00000000
2, 2,      1.20000000,      0.00000000,      0.00000000,     35.11185593,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -29.91769973,     -0.00000000,     -0.00000000
2, 2,      1.30000000,      0.00000000,      0.00000000,     29.91769973,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -25.79631492,     -0.00000000,     -0.00000000
2, 2,      1.40000000,      0.00000000,      0.00000000,     25.79631492,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -22.47140990,      0.00000000,     -0.00000000
2, 2,      1.50000000,      0.00000000,      0.00000000,     22.47140990,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -19.75024730,     -0.00000000,      0.00000000
2, 2,      1.60000000,      0.00000000,      0.00000000,     19.75024730,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -17.49502909,     -0.00000000,     -0.00000000
2, 2,      1.70000000,      0.00000000,      0.00000000,     17.49502909,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -15.60515835,     -0.00000000,     -0.00000000
2, 2,      1.80000000,      0.00000000,      0.00000000,     15.60515835,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -14.00577777,     -0.00000000,     -0.00000000
2, 2,      1.90000000,      0.00000000,      0.00000000,     14.00577777,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -12.64026825,     -0.00000000,      0.00000000
2, 2,      2.00000000,      0.00000000,      0.00000000,     12.64026825,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -11.46516669,     -0.00000000,      0.00000000
2, 2,      2.10000000,      0.00000000,      0.00000000,     11.46516669,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,    -10.44664293,      0.00000000,      0.00000000
2, 2,      2.20000000,      0.00000000,      0.00000000,     10.44664293,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -9.55806966,     -0.00000000,      0.00000000
2, 2,      2.30000000,      0.00000000,      0.00000000,      9.55806966,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -8.77824598,      0.00000000,      0.00000000
2, 2,      2.40000000,      0.00000000,      0.00000000,      8.77824598,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -8.09012158,     -0.00000000,     -0.00000000
2, 2,      2.50000000,      0.00000000,      0.00000000,      8.09012158,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -7.47986390,      0.00000000,      0.00000000
2, 2,      2.60000000,      0.00000000,      0.00000000,      7.47986390,      0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -6.93614963,      0.00000000,      0.00000000
2, 2,      2.70000000,      0.00000000,      0.00000000,      6.93614963,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -6.44964391,     -0.00000000,     -0.00000000
2, 2,      2.80000000,      0.00000000,      0.00000000,      6.44964391,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -6.01259187,     -0.00000000,     -0.00000000
2, 2,      2.90000000,      0.00000000,      0.00000000,      6.01259187,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -5.61850497,     -0.00000000,      0.00000000
2, 2,      3.00000000,      0.00000000,      0.00000000,      5.61850497,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -5.26193219,     -0.00000000,      0.00000000
2, 2,      3.10000000,      0.00000000,      0.00000000,      5.26193219,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -4.93825546,     -0.00000000,     -0.00000000
2, 2,      3.20000000,      0.00000000,      0.00000000,      4.93825546,     -0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -4.64354399,     -0.00000000,      0.00000000
2, 2,      3.30000000,      0.00000000,      0.00000000,      4.64354399,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -4.37444112,     -0.00000000,     -0.00000000
2, 2,      3.40000000,      0.00000000,      0.00000000,      4.37444112,     -0.00000000,     -0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -4.12805964,     -0.00000000,      0.00000000
2, 2,      3.50000000,      0.00000000,      0.00000000,      4.12805964,      0.00000000,      0.00000000
1, 1,      0.00000000,      0.00000000,      0.00000000,     -3.90190933,     -0.00000000,     -0.00000000
2, 2,      3.60000000,      0.00000000,      0.00000000,      3.90190933,      0.00000000,     -0.00000000
