E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
140.097,9.45062,8.14073,1.30989
141.431,9.2094,7.90686,1.30253
142.765,9.35498,8.05979,1.29519
144.1,8.98052,7.69265,1.28787
145.434,9.33031,8.04976,1.28056
146.768,8.95836,7.6851,1.27326
148.102,9.00689,7.74091,1.26598
149.437,8.9995,7.74077,1.25873
150.771,9.23183,7.98035,1.25148
152.105,9.16512,7.92086,1.24426
153.439,9.35301,8.11594,1.23706
154.774,9.13313,7.90324,1.22988
156.108,9.55209,8.32937,1.22273
157.442,9.07864,7.86305,1.21559
158.777,9.22468,8.0162,1.20848
160.111,9.5208,8.31941,1.20139
161.445,8.86061,7.66629,1.19433
162.779,8.82129,7.634,1.18729
164.114,9.67663,8.49636,1.18027
165.448,9.15987,7.98659,1.17329
166.782,9.03943,7.8731,1.16633
168.116,8.99457,7.83518,1.15939
169.451,9.34555,8.19306,1.15249
170.785,8.94084,7.79524,1.14561
172.119,9.15455,8.01579,1.13876
173.453,8.76064,7.6287,1.13194
174.788,8.33051,7.20536,1.12515
176.122,8.81734,7.69895,1.11839
177.456,9.02125,7.90959,1.11166
178.79,9.36134,8.25638,1.10496
180.125,8.89898,7.80069,1.09829
181.459,8.79358,7.70192,1.09165
182.793,9.11477,8.02972,1.08505
184.127,8.3843,7.30583,1.07847
185.462,8.5306,7.45867,1.07193
186.796,8.76457,7.69914,1.06542
188.13,8.83545,7.7765,1.05895
189.464,8.72519,7.67268,1.0525
190.799,8.67961,7.63352,1.04609
192.133,8.53561,7.49589,1.03972
193.467,8.83156,7.79819,1.03337
194.801,8.60073,7.57367,1.02706
196.136,8.59722,7.57643,1.02079
197.47,8.70757,7.69302,1.01455
198.804,8.97299,7.96465,1.00834
200.138,8.4845,7.48233,1.00217
201.473,8.48653,7.4905,0.99603
202.807,8.57551,7.58558,0.989927
204.141,8.44457,7.46071,0.983859
205.475,8.01662,7.0388,0.977825
206.81,8.58493,7.6131,0.971827
208.144,8.7038,7.73794,0.965864
209.478,8.36088,7.40095,0.959935
210.813,8.22742,7.27337,0.954042
212.147,8.2013,7.25311,0.948184
213.481,7.86124,6.91888,0.942361
214.815,7.79849,6.86191,0.936574
216.15,7.76629,6.83546,0.930822
217.484,7.9692,7.0441,0.925105
218.818,7.80145,6.88203,0.919423
220.152,7.67219,6.75841,0.913776
221.487,7.57776,6.6696,0.908165
222.821,7.65511,6.75252,0.902589
224.155,7.5531,6.65605,0.897048
225.489,7.52665,6.63511,0.891542
226.824,7.15312,6.26704,0.886072
228.158,7.6446,6.76396,0.880636
229.492,7.45528,6.58005,0.875236
230.826,6.92587,6.056,0.86987
232.161,6.98884,6.1243,0.864539
233.495,7.18067,6.32143,0.859243
234.829,6.88547,6.03149,0.853982
236.163,6.96799,6.11924,0.848755
237.498,7.08316,6.2396,0.843563
238.832,6.9562,6.1178,0.838405
240.166,6.66923,5.83595,0.833281
241.5,6.60972,5.78153,0.828192
242.835,6.35576,5.53263,0.823137
244.169,6.47829,5.66018,0.818115
245.503,6.4249,5.61177,0.813128
246.837,6.30769,5.49951,0.808175
248.172,6.29979,5.49654,0.803255
249.506,6.21087,5.41251,0.798368
250.84,6.0196,5.22609,0.793515
252.174,5.94639,5.15769,0.788695
253.509,6.17807,5.39416,0.783908
254.843,5.67863,4.89947,0.779155
256.177,5.96848,5.19405,0.774434
257.511,5.76902,4.99927,0.769745
258.846,5.91067,5.14558,0.765089
260.18,5.6735,4.91303,0.760466
261.514,5.55974,4.80387,0.755875
262.849,5.82803,5.07671,0.751315
264.183,5.52531,4.77853,0.746788
265.517,5.20748,4.46518,0.742292
266.851,5.37648,4.63865,0.737828
268.186,5.18027,4.44688,0.733396
269.52,5.2766,4.5476,0.728994
270.854,5.27949,4.55487,0.724624
272.188,5.2883,4.56801,0.720284
273.523,5.43617,4.7202,0.715976
274.857,5.17379,4.46209,0.711697
276.191,5.09606,4.38861,0.707449
277.525,5.13231,4.42907,0.703232
278.86,5.08183,4.38279,0.699044
280.194,5.21795,4.52307,0.694886
281.528,4.94912,4.25837,0.690758
282.862,4.98871,4.30205,0.68666
284.197,5.06699,4.3844,0.68259
285.531,5.1423,4.46375,0.67855
286.865,4.92412,4.24958,0.674539
288.199,4.89721,4.22666,0.670557
289.534,4.91419,4.24759,0.666603
290.868,4.88954,4.22686,0.662677
292.202,5.01632,4.35754,0.65878
293.536,4.9588,4.30389,0.654911
294.871,4.91623,4.26516,0.65107
296.205,4.80307,4.15581,0.647256
297.539,4.90051,4.25704,0.64347
298.873,4.81853,4.17882,0.639711
300.208,4.97238,4.3364,0.63598
301.542,4.72089,4.08862,0.632275
302.876,4.891,4.26241,0.628597
304.21,4.84058,4.21563,0.624946
305.545,4.89564,4.27432,0.621321
306.879,4.89518,4.27745,0.617722
308.213,4.74577,4.13162,0.614149
309.547,4.79961,4.18901,0.610602
310.882,4.66292,4.05584,0.607081
312.216,4.84705,4.24346,0.603586
313.55,4.78852,4.18841,0.600115
314.885,4.77904,4.18237,0.59667
316.219,4.6126,4.01935,0.59325
317.553,4.94672,4.35686,0.589854
318.887,4.87985,4.29336,0.586483
320.222,4.78584,4.2027,0.583137
321.556,5.00396,4.42415,0.579815
322.89,4.72305,4.14654,0.576516
324.224,4.89854,4.3253,0.573242
325.559,4.80525,4.23526,0.569991
326.893,4.8116,4.24484,0.566764
328.227,4.90861,4.34505,0.563561
329.561,4.91374,4.35336,0.56038
330.896,4.84362,4.28639,0.557223
332.23,5.05726,4.50317,0.554088
333.564,5.0013,4.45033,0.550976
334.898,4.9283,4.38041,0.547886
336.233,4.90359,4.35877,0.544819
337.567,4.97083,4.42905,0.541774
338.901,4.98709,4.44834,0.538751
340.235,5.102,4.56625,0.53575
341.57,5.11073,4.57796,0.53277
342.904,5.09698,4.56717,0.529812
344.238,5.00992,4.48304,0.526876
345.572,4.90515,4.38119,0.52396
346.907,5.07522,4.55416,0.521065
348.241,5.04949,4.5313,0.518192
349.575,5.09039,4.57505,0.515339
350.909,5.3173,4.80479,0.512506
352.244,5.22411,4.71442,0.509694
353.578,5.27963,4.77273,0.506902
354.912,5.17585,4.67172,0.50413
356.246,5.43393,4.93255,0.501378
357.581,5.34849,4.84984,0.498645
358.915,5.41876,4.92283,0.495933
360.249,5.494,5.00076,0.493239
361.583,5.2809,4.79034,0.490565
362.918,5.30178,4.81387,0.48791
364.252,5.61123,5.12595,0.485274
365.586,5.38867,4.90601,0.482657
366.921,5.44072,4.96066,0.480058
368.255,5.41196,4.93448,0.477478
369.589,5.51242,5.0375,0.474917
370.923,5.54831,5.07593,0.472373
372.258,5.24025,4.7704,0.469848
373.592,5.51278,5.04544,0.46734
374.926,5.59915,5.1343,0.464851
376.26,5.62308,5.1607,0.462379
377.595,5.52882,5.06889,0.459924
378.929,5.68167,5.22418,0.457487
380.263,5.62173,5.16666,0.455067
381.597,5.60286,5.1502,0.452664
382.932,5.50413,5.05385,0.450279
384.266,5.74466,5.29675,0.44791
385.6,5.63094,5.18539,0.445557
386.934,5.74273,5.29951,0.443221
388.269,5.61077,5.16987,0.440902
389.603,5.65546,5.21686,0.438599
390.937,5.77713,5.34082,0.436312
392.271,5.60594,5.1719,0.434041
393.606,5.85851,5.42672,0.431786
394.94,5.77409,5.34454,0.429547
396.274,5.75529,5.32797,0.427323
397.608,5.82241,5.39729,0.425115
398.943,5.79521,5.37229,0.422923
400.277,5.94475,5.52401,0.420745
401.611,5.85881,5.44022,0.418583
402.945,5.77618,5.35975,0.416436
404.28,5.71262,5.29832,0.414304
405.614,5.93897,5.52678,0.412186
406.948,5.96332,5.55323,0.410083
408.282,5.96146,5.55346,0.407995
409.617,5.78667,5.38075,0.405921
410.951,5.72976,5.3259,0.403861
412.285,6.01541,5.61359,0.401816
413.619,6.10436,5.70457,0.399785
414.954,5.80178,5.40401,0.397767
416.288,6.00966,5.61389,0.395764
417.622,5.99765,5.60388,0.393774
418.957,6.17238,5.78059,0.391798
420.291,5.85808,5.46825,0.389836
421.625,6.23239,5.8445,0.387886
422.959,6.11582,5.72987,0.385951
424.294,6.08322,5.6992,0.384028
425.628,6.0007,5.61858,0.382118
426.962,6.21016,5.82994,0.380222
428.296,6.12913,5.75079,0.378338
429.631,6.18357,5.8071,0.376467
430.965,6.16147,5.78686,0.374609
432.299,6.23578,5.86302,0.372764
433.633,6.04165,5.67072,0.37093
434.968,6.06881,5.6997,0.36911
436.302,6.25871,5.89141,0.367301
437.636,6.07785,5.71234,0.365505
438.97,6.04726,5.68354,0.363721
440.305,6.32027,5.95832,0.361948
441.639,6.35431,5.99413,0.360188
442.973,6.33285,5.97441,0.358439
444.307,6.14323,5.78653,0.356702
445.642,6.37597,6.02099,0.354977
446.976,6.27076,5.9175,0.353263
448.31,6.43111,6.07955,0.351561
449.644,6.15559,5.80572,0.34987
450.979,6.42458,6.07639,0.34819
452.313,6.29509,5.94856,0.346522
453.647,6.37613,6.03126,0.344864
454.981,6.25319,5.90997,0.343217
456.316,6.53787,6.19629,0.341582
457.65,6.42408,6.08412,0.339957
458.984,6.30707,5.96872,0.338342
460.318,6.43753,6.10079,0.336739
461.653,6.59046,6.25532,0.335146
462.987,6.49643,6.16286,0.333563
464.321,6.22949,5.8975,0.331991
465.655,6.19004,5.85961,0.330429
466.99,6.33955,6.01068,0.328877
468.324,6.50666,6.17932,0.327336
469.658,6.4485,6.1227,0.325804
470.993,6.52917,6.20489,0.324282
472.327,6.68325,6.36048,0.322771
473.661,6.497,6.17573,0.321269
474.995,6.44271,6.12293,0.319777
476.33,6.53767,6.21938,0.318294
477.664,6.3802,6.06338,0.316821
478.998,6.50251,6.18715,0.315358
480.332,6.53961,6.2257,0.313904
481.667,6.77258,6.46012,0.312459
483.001,6.3142,6.00317,0.311024
484.335,6.78677,6.47717,0.309598
485.669,6.65585,6.34767,0.308181
487.004,6.50499,6.19822,0.306773
488.338,6.58063,6.27526,0.305374
489.672,6.51519,6.21121,0.303984
491.006,6.58759,6.28499,0.302603
492.341,6.45127,6.15004,0.301231
493.675,6.5427,6.24284,0.299867
495.009,6.5916,6.29309,0.298512
496.343,6.5119,6.21473,0.297165
497.678,6.75372,6.45789,0.295828
499.012,6.3605,6.066,0.294498
500.346,6.28789,5.99471,0.293177
501.68,6.57274,6.28088,0.291864
503.015,6.73107,6.44051,0.29056
504.349,6.51032,6.22106,0.289264
505.683,6.53408,6.2461,0.287975
507.017,6.61121,6.32452,0.286695
508.352,6.49261,6.20719,0.285423
509.686,6.6796,6.39544,0.284159
511.02,6.88783,6.60492,0.282903
512.354,6.47236,6.19071,0.281654
513.689,6.35918,6.07877,0.280414
515.023,6.70461,6.42543,0.279181
516.357,6.67308,6.39512,0.277955
517.691,6.49626,6.21953,0.276737
519.026,6.78849,6.51296,0.275527
520.36,6.72826,6.45394,0.274324
521.694,6.61969,6.34656,0.273129
523.029,6.57332,6.30138,0.271941
524.363,6.51934,6.24858,0.27076
525.697,6.51026,6.24068,0.269587
527.031,6.69674,6.42832,0.26842
528.366,6.59112,6.32386,0.267261
529.7,6.62892,6.36281,0.266109
531.034,6.42579,6.16083,0.264964
532.368,6.56178,6.29796,0.263826
533.703,6.4675,6.2048,0.262695
535.037,6.57126,6.30969,0.26157
536.371,6.59348,6.33303,0.260453
537.705,6.60569,6.34634,0.259342
539.04,6.57767,6.31943,0.258238
540.374,6.38719,6.13005,0.25714
541.708,6.47857,6.22252,0.25605
543.042,6.43786,6.18289,0.254965
544.377,6.38382,6.12994,0.253888
545.711,6.44156,6.18874,0.252816
547.045,6.84378,6.59203,0.251752
548.379,6.47043,6.21974,0.250693
549.714,6.33128,6.08164,0.249641
551.048,6.67548,6.42689,0.248595
552.382,6.37743,6.12988,0.247555
553.716,6.26869,6.02217,0.246522
555.051,6.65701,6.41151,0.245494
556.385,6.2953,6.05083,0.244473
557.719,6.59252,6.34907,0.243458
559.053,6.41598,6.17353,0.242449
560.388,6.53172,6.29028,0.241445
561.722,6.81067,6.57023,0.240448
563.056,6.44413,6.20467,0.239456
564.39,6.42833,6.18986,0.238471
565.725,6.58681,6.34932,0.237491
567.059,6.19773,5.96122,0.236517
568.393,6.3052,6.06965,0.235548
569.727,6.30449,6.0699,0.234585
571.062,6.53303,6.2994,0.233628
572.396,6.23961,6.00693,0.232676
573.73,6.42824,6.19651,0.23173
575.065,6.50499,6.2742,0.23079
576.399,6.33736,6.10751,0.229854
577.733,6.3849,6.15598,0.228925
579.067,6.20118,5.97318,0.228
580.402,6.03915,5.81207,0.227081
581.736,6.37627,6.1501,0.226167
583.07,6.41349,6.18823,0.225259
584.404,6.41546,6.19111,0.224355
585.739,6.06496,5.8415,0.223457
587.073,6.46893,6.24637,0.222564
588.407,6.36259,6.14091,0.221676
589.741,6.1368,5.91601,0.220793
591.076,6.18302,5.9631,0.219915
592.41,6.21747,5.99843,0.219043
593.744,6.2219,6.00373,0.218175
595.078,6.05551,5.8382,0.217312
596.413,6.1885,5.97205,0.216454
597.747,6.12253,5.90693,0.2156
599.081,6.08281,5.86805,0.214752
600.415,6.15755,5.94364,0.213908
601.75,6.18301,5.96994,0.21307
603.084,6.25678,6.04454,0.212235
604.418,6.00736,5.79595,0.211406
605.752,6.08914,5.87856,0.210581
607.087,5.98983,5.78007,0.209761
608.421,5.99307,5.78412,0.208945
609.755,6.03204,5.82391,0.208134
611.089,5.78643,5.5791,0.207327
612.424,5.90961,5.70309,0.206525
613.758,6.01608,5.81035,0.205728
615.092,5.97788,5.77294,0.204935
616.426,6.11753,5.91338,0.204146
617.761,5.71136,5.50799,0.203361
619.095,6.24542,6.04284,0.202581
620.429,6.039,5.83719,0.201805
621.763,5.92262,5.72158,0.201034
623.098,5.98374,5.78347,0.200266
624.432,5.65162,5.45212,0.199503
625.766,5.52288,5.32413,0.198744
627.1,5.62757,5.42958,0.197989
628.435,5.61641,5.41917,0.197239
629.769,5.67222,5.47573,0.196492
631.103,5.38532,5.18957,0.19575
632.438,5.4864,5.29138,0.195011
633.772,5.64743,5.45316,0.194277
635.106,5.51029,5.31674,0.193546
636.44,5.5067,5.31388,0.19282
637.775,5.31629,5.12419,0.192097
639.109,5.68328,5.4919,0.191378
640.443,5.57455,5.38389,0.190664
641.777,5.87892,5.68896,0.189953
643.112,5.37222,5.18297,0.189245
644.446,5.30397,5.11543,0.188542
645.78,5.29955,5.11171,0.187842
647.114,5.29156,5.10442,0.187147
648.449,5.40507,5.21861,0.186454
649.783,5.16072,4.97495,0.185766
651.117,5.30714,5.12205,0.185081
652.451,5.15646,4.97206,0.1844
653.786,4.99705,4.81333,0.183722
655.12,5.11542,4.93237,0.183048
656.454,5.23091,5.04853,0.182378
657.788,5.11968,4.93797,0.181711
659.123,5.22733,5.04628,0.181048
660.457,5.09262,4.91224,0.180388
661.791,4.99222,4.81249,0.179732
663.125,5.11043,4.93135,0.179079
664.46,5.04563,4.8672,0.178429
665.794,4.91064,4.73285,0.177783
667.128,4.78581,4.60867,0.177141
668.462,4.95299,4.77649,0.176501
669.797,4.82047,4.6446,0.175865
671.131,4.89035,4.71512,0.175233
672.465,5.07158,4.89698,0.174603
673.799,4.85278,4.67881,0.173977
675.134,4.86567,4.69232,0.173354
676.468,4.62634,4.45361,0.172735
677.802,4.75475,4.58263,0.172118
679.136,4.88139,4.70988,0.171505
680.471,4.62404,4.45315,0.170895
681.805,4.68834,4.51805,0.170288
683.139,4.69191,4.52223,0.169684
684.474,4.82587,4.65679,0.169083
685.808,4.51638,4.34789,0.168485
687.142,4.66663,4.49874,0.167891
688.476,4.88637,4.71907,0.167299
689.811,4.64498,4.47827,0.166711
691.145,4.5131,4.34697,0.166125
692.479,4.35886,4.19331,0.165543
693.813,4.34455,4.17959,0.164963
695.148,4.44048,4.27609,0.164386
696.482,4.30995,4.14614,0.163813
697.816,4.43177,4.26853,0.163242
699.15,4.45069,4.28802,0.162674
700.485,4.50812,4.34601,0.162109
701.819,4.41028,4.24874,0.161546
703.153,4.28596,4.12497,0.160987
704.487,4.20782,4.04739,0.16043
705.822,4.43506,4.27518,0.159876
707.156,4.41319,4.25387,0.159325
708.49,4.44237,4.28359,0.158777
709.824,4.39237,4.23414,0.158232
711.159,4.3219,4.16421,0.157689
712.493,4.17925,4.0221,0.157149
713.827,4.31369,4.15707,0.156611
715.161,4.12501,3.96893,0.156076
716.496,4.17323,4.01768,0.155544
717.83,4.07441,3.91939,0.155015
719.164,4.03694,3.88245,0.154488
720.498,3.97004,3.81608,0.153964
721.833,4.03984,3.8864,0.153442
723.167,4.18396,4.03104,0.152923
724.501,3.899,3.74659,0.152406
725.835,4.11089,3.959,0.151892
727.17,3.92425,3.77287,0.151381
728.504,4.02029,3.86942,0.150872
729.838,4.05749,3.90713,0.150365
731.172,3.97007,3.82021,0.149861
732.507,4.04417,3.89481,0.149359
733.841,3.95725,3.80839,0.14886
735.175,3.9574,3.80903,0.148364
736.51,3.82494,3.67707,0.147869
737.844,3.92795,3.78057,0.147377
739.178,3.86446,3.71757,0.146888
740.512,3.84112,3.69472,0.146401
741.847,3.833,3.68709,0.145916
743.181,3.89051,3.74508,0.145433
744.515,3.74822,3.60327,0.144953
745.849,3.77938,3.6349,0.144475
747.184,3.80081,3.65681,0.144
748.518,3.79781,3.65429,0.143526
749.852,3.67896,3.53591,0.143055
751.186,3.56728,3.42469,0.142587
752.521,3.59876,3.45664,0.14212
753.855,3.73421,3.59255,0.141656
755.189,3.72388,3.58269,0.141194
756.523,3.56374,3.423,0.140734
757.858,3.55134,3.41107,0.140276
759.192,3.35565,3.21583,0.13982
760.526,3.58495,3.44559,0.139367
761.86,3.55102,3.4121,0.138916
763.195,3.69219,3.55373,0.138467
764.529,3.56655,3.42853,0.13802
765.863,3.61989,3.48232,0.137575
767.197,3.39685,3.25972,0.137132
768.532,3.31958,3.18289,0.136691
769.866,3.46998,3.33373,0.136252
771.2,3.31963,3.18381,0.135816
772.534,3.29743,3.16205,0.135381
773.869,3.3718,3.23686,0.134949
775.203,3.39825,3.26373,0.134518
776.537,3.24053,3.10644,0.13409
777.871,3.38192,3.24826,0.133663
779.206,3.27343,3.14019,0.133239
780.54,3.29066,3.15784,0.132816
781.874,3.09662,2.96422,0.132395
783.208,3.36696,3.23498,0.131977
784.543,3.26639,3.13483,0.13156
785.877,3.08367,2.95253,0.131145
787.211,3.14821,3.01748,0.130732
788.546,3.00008,2.86976,0.130321
789.88,2.85497,2.72506,0.129912
791.214,2.90501,2.77551,0.129505
792.548,2.86489,2.73579,0.129099
793.883,2.89268,2.76399,0.128696
795.217,3.01335,2.88506,0.128294
796.551,2.79874,2.67085,0.127894
797.885,2.78403,2.65654,0.127496
799.22,2.8196,2.6925,0.1271
800.554,2.76071,2.634,0.126705
801.888,2.76396,2.63764,0.126313
803.222,2.62496,2.49904,0.125922
804.557,2.62978,2.50425,0.125533
805.891,2.67756,2.55242,0.125145
807.225,2.58674,2.46198,0.12476
808.559,2.66634,2.54196,0.124376
809.894,2.48489,2.36089,0.123994
811.228,2.65702,2.53341,0.123613
812.562,2.5527,2.42947,0.123235
813.896,2.52452,2.40166,0.122858
815.231,2.44282,2.32034,0.122482
816.565,2.48027,2.35816,0.122109
817.899,2.3921,2.27036,0.121737
819.233,2.37624,2.25487,0.121366
820.568,2.35747,2.23647,0.120998
821.902,2.36391,2.24328,0.120631
823.236,2.33979,2.21952,0.120265
824.57,2.33409,2.21419,0.119901
825.905,2.33684,2.2173,0.119539
827.239,2.25522,2.13604,0.119179
828.573,2.2017,2.08288,0.11882
829.907,2.20877,2.09031,0.118462
831.242,2.22362,2.10551,0.118106
832.576,2.19746,2.07971,0.117752
833.91,2.22196,2.10457,0.117399
835.244,2.19226,2.07521,0.117048
836.579,2.11453,1.99783,0.116699
837.913,2.13862,2.02227,0.11635
839.247,2.08389,1.96789,0.116004
840.582,2.14392,2.02826,0.115659
841.916,2.09634,1.98103,0.115315
843.25,2.11806,2.00309,0.114973
844.584,2.16758,2.05295,0.114633
845.919,2.11347,1.99918,0.114293
847.253,2.15934,2.04538,0.113956
848.587,2.20908,2.09546,0.11362
849.921,2.24856,2.13527,0.113285
851.256,2.17032,2.05737,0.112952
852.59,2.16853,2.05591,0.11262
853.924,2.1548,2.04251,0.112289
855.258,2.1056,1.99364,0.11196
856.593,2.10924,1.99761,0.111633
857.927,2.13924,2.02793,0.111307
859.261,2.03248,1.92149,0.110982
860.595,2.07384,1.96318,0.110659
861.93,2.05076,1.94043,0.110337
863.264,2.01231,1.90229,0.110016
864.598,2.00454,1.89484,0.109697
865.932,2.04232,1.93294,0.109379
867.267,2.02423,1.91517,0.109062
868.601,1.9996,1.89085,0.108747
869.935,1.99732,1.88888,0.108433
871.269,2.00579,1.89767,0.108121
872.604,2.02356,1.91575,0.107809
873.938,2.01012,1.90262,0.107499
875.272,1.97259,1.8654,0.107191
876.606,1.95205,1.84517,0.106884
877.941,1.92963,1.82305,0.106578
879.275,1.93054,1.82427,0.106273
880.609,1.91621,1.81025,0.105969
881.943,1.92772,1.82205,0.105667
883.278,1.89483,1.78946,0.105366
884.612,1.8857,1.78064,0.105067
885.946,1.89404,1.78928,0.104768
887.28,1.90361,1.79914,0.104471
888.615,1.89603,1.79186,0.104175
889.949,1.87936,1.77548,0.10388
891.283,1.8953,1.79171,0.103587
892.618,1.88663,1.78334,0.103295
893.952,1.89241,1.78941,0.103004
895.286,1.88424,1.78153,0.102714
896.62,1.87364,1.77121,0.102425
897.955,1.85569,1.75355,0.102138
899.289,1.84793,1.74607,0.101852
900.623,1.86048,1.75892,0.101567
901.957,1.85401,1.75273,0.101283
903.292,1.8522,1.7512,0.101
904.626,1.85635,1.75564,0.100718
905.96,1.85499,1.75455,0.100438
907.294,1.86273,1.76257,0.100159
908.629,1.84173,1.74185,0.0998805
909.963,1.83625,1.73665,0.0996035
911.297,1.84212,1.7428,0.0993276
912.631,1.82748,1.72842,0.0990529
913.966,1.81306,1.71429,0.0987792
915.3,1.82791,1.7294,0.0985067
916.634,1.82404,1.7258,0.0982353
917.968,1.82515,1.72719,0.097965
919.303,1.83252,1.73483,0.0976958
920.637,1.8221,1.72467,0.0974276
921.971,1.82886,1.7317,0.0971606
923.305,1.8065,1.70961,0.0968946
924.64,1.81352,1.71689,0.0966297
925.974,1.8171,1.72073,0.0963659
927.308,1.79611,1.70001,0.0961031
928.642,1.79859,1.70275,0.0958414
929.977,1.81289,1.71731,0.0955807
931.311,1.79951,1.70419,0.095321
932.645,1.80091,1.70585,0.0950624
933.979,1.79269,1.69788,0.0948049
935.314,1.79808,1.70354,0.0945483
936.648,1.79973,1.70543,0.0942928
937.982,1.78866,1.69462,0.0940383
939.316,1.79374,1.69996,0.0937848
940.651,1.7838,1.69027,0.0935324
941.985,1.79197,1.69869,0.0932809
943.319,1.77554,1.68251,0.0930304
944.654,1.78808,1.6953,0.0927809
945.988,1.79166,1.69913,0.0925324
947.322,1.77199,1.67971,0.0922848
948.656,1.77154,1.6795,0.0920383
949.991,1.77514,1.68334,0.0917927
951.325,1.78348,1.69193,0.0915481
952.659,1.76407,1.67276,0.0913044
953.993,1.78143,1.69037,0.0910617
955.328,1.76426,1.67344,0.0908199
956.662,1.76658,1.676,0.0905791
957.996,1.76657,1.67623,0.0903392
959.33,1.76441,1.67431,0.0901003
960.665,1.77777,1.6879,0.0898623
961.999,1.76922,1.6796,0.0896252
963.333,1.76552,1.67613,0.089389
964.667,1.76432,1.67517,0.0891538
966.002,1.76502,1.6761,0.0889195
967.336,1.75499,1.66631,0.088686
968.67,1.75751,1.66905,0.0884535
970.004,1.75211,1.66389,0.0882219
