LAMMPS data file via write_data, version 2 Apr 2025, timestep = 0, units = metal

11205 atoms
3 atom types

0 60.72 xlo xhi
0 61.39 ylo yhi
0 60.55 zlo zhi

Masses

1 15.999
2 1.008
3 28.085

Atoms # full

10 1 3 1.6 3.161 0.365 1.133 0 0 0
2 2 3 1.6 0.63 1.826 0.1 0 0 0
12 3 3 1.6 3.161 0.365 4.233 0 0 0
14 4 3 1.6 3.161 3.288 5.267 0 0 0
1500 5 3 1.6 3.161 3.288 8.367 0 0 0
1497 6 3 1.6 0.63 1.826 9.4 0 0 0
2249 7 3 1.6 3.161 0.365 13.533 0 0 0
2243 8 3 1.6 0.63 1.826 12.5 0 0 0
3118 9 3 1.6 3.161 0.365 16.633 0 0 0
3120 10 3 1.6 3.161 3.288 17.667 0 0 0
3122 11 3 1.6 3.161 3.288 20.767 0 0 0
4333 12 3 1.6 0.63 1.826 21.8 0 0 0
4340 13 3 1.6 3.161 0.365 25.933 0 0 0
4335 14 3 1.6 0.63 1.826 24.9 0 0 0
5239 15 3 1.6 3.161 0.365 29.033 0 0 0
5241 16 3 1.6 3.161 3.288 30.067 0 0 0
6106 17 3 1.6 3.161 3.288 33.167 0 0 0
6099 18 3 1.6 0.63 1.826 34.2 0 0 0
7332 19 3 1.6 3.161 0.365 38.333 0 0 0
6101 20 3 1.6 0.63 1.826 37.3 0 0 0
7334 21 3 1.6 3.161 0.365 41.433 0 0 0
7336 22 3 1.6 3.161 3.288 42.467 0 0 0
8224 23 3 1.6 3.161 3.288 45.567 0 0 0
8220 24 3 1.6 0.63 1.826 46.6 0 0 0
9091 25 3 1.6 3.161 0.365 50.733 0 0 0
9083 26 3 1.6 0.63 1.826 49.7 0 0 0
9093 27 3 1.6 3.161 0.365 53.833 0 0 0
10319 28 3 1.6 3.161 3.288 54.867 0 0 0
10321 29 3 1.6 3.161 3.288 57.967 0 0 0
10317 30 3 1.6 0.63 1.826 59 0 0 0
212 31 3 1.6 3.161 6.21 0.1 0 0 0
4 32 3 1.6 0.63 4.749 1.133 0 0 0
6 33 3 1.6 0.63 4.749 4.233 0 0 0
206 34 3 1.6 0.63 7.672 5.267 0 0 0
1586 35 3 1.6 3.161 6.21 9.4 0 0 0
1581 36 3 1.6 0.63 7.672 8.367 0 0 0
2378 37 3 1.6 3.161 6.21 12.5 0 0 0
2245 38 3 1.6 0.63 4.749 13.533 0 0 0
3115 39 3 1.6 0.63 4.749 16.633 0 0 0
3259 40 3 1.6 0.63 7.672 17.667 0 0 0
4457 41 3 1.6 3.161 6.21 21.8 0 0 0
3261 42 3 1.6 0.63 7.672 20.767 0 0 0
4459 43 3 1.6 3.161 6.21 24.9 0 0 0
4337 44 3 1.6 0.63 4.749 25.933 0 0 0
5236 45 3 1.6 0.63 4.749 29.033 0 0 0
5344 46 3 1.6 0.63 7.672 30.067 0 0 0
6262 47 3 1.6 3.161 6.21 34.2 0 0 0
6254 48 3 1.6 0.63 7.672 33.167 0 0 0
6264 49 3 1.6 3.161 6.21 37.3 0 0 0
7328 50 3 1.6 0.63 4.749 38.333 0 0 0
7330 51 3 1.6 0.63 4.749 41.433 0 0 0
7449 52 3 1.6 0.63 7.672 42.467 0 0 0
8322 53 3 1.6 3.161 6.21 46.6 0 0 0
8316 54 3 1.6 0.63 7.672 45.567 0 0 0
9267 55 3 1.6 3.161 6.21 49.7 0 0 0
9085 56 3 1.6 0.63 4.749 50.733 0 0 0
9087 57 3 1.6 0.63 4.749 53.833 0 0 0
10412 58 3 1.6 0.63 7.672 54.867 0 0 0
10419 59 3 1.6 3.161 6.21 59 0 0 0
10414 60 3 1.6 0.63 7.672 57.967 0 0 0
214 61 3 1.6 3.161 9.135 1.133 0 0 0
208 62 3 1.6 0.63 10.596 0.1 0 0 0
216 63 3 1.6 3.161 9.135 4.233 0 0 0
1583 64 3 1.6 0.63 10.596 9.4 0 0 0
2380 65 3 1.6 3.161 9.135 13.533 0 0 0
2375 66 3 1.6 0.63 10.596 12.5 0 0 0
3266 67 3 1.6 3.161 9.135 16.633 0 0 0
4453 68 3 1.6 0.63 10.596 21.8 0 0 0
4461 69 3 1.6 3.161 9.135 25.933 0 0 0
4455 70 3 1.6 0.63 10.596 24.9 0 0 0
5348 71 3 1.6 3.161 9.135 29.033 0 0 0
6256 72 3 1.6 0.63 10.596 34.2 0 0 0
7451 73 3 1.6 3.161 9.135 38.333 0 0 0
6258 74 3 1.6 0.63 10.596 37.3 0 0 0
7453 75 3 1.6 3.161 9.135 41.433 0 0 0
8318 76 3 1.6 0.63 10.596 46.6 0 0 0
9269 77 3 1.6 3.161 9.135 50.733 0 0 0
9264 78 3 1.6 0.63 10.596 49.7 0 0 0
9271 79 3 1.6 3.161 9.135 53.833 0 0 0
10416 80 3 1.6 0.63 10.596 59 0 0 0
395 81 3 1.6 3.161 14.98 0.1 0 0 0
386 82 3 1.6 0.63 13.519 1.133 0 0 0
393 83 3 1.6 3.161 12.058 5.267 0 0 0
388 84 3 1.6 0.63 13.519 4.233 0 0 0
1690 85 3 1.6 3.161 14.98 9.4 0 0 0
1688 86 3 1.6 3.161 12.058 8.367 0 0 0
2487 87 3 1.6 3.161 14.98 12.5 0 0 0
2483 88 3 1.6 0.63 13.519 13.533 0 0 0
3417 89 3 1.6 3.161 12.058 17.667 0 0 0
3410 90 3 1.6 0.63 13.519 16.633 0 0 0
4576 91 3 1.6 3.161 14.98 21.8 0 0 0
3419 92 3 1.6 3.161 12.058 20.767 0 0 0
4578 93 3 1.6 3.161 14.98 24.9 0 0 0
4574 94 3 1.6 0.63 13.519 25.933 0 0 0
5445 95 3 1.6 3.161 12.058 30.067 0 0 0
5440 96 3 1.6 0.63 13.519 29.033 0 0 0
6436 97 3 1.6 3.161 14.98 34.2 0 0 0
6434 98 3 1.6 3.161 12.058 33.167 0 0 0
6438 99 3 1.6 3.161 14.98 37.3 0 0 0
7545 100 3 1.6 0.63 13.519 38.333 0 0 0
7551 101 3 1.6 3.161 12.058 42.467 0 0 0
7547 102 3 1.6 0.63 13.519 41.433 0 0 0
8449 103 3 1.6 3.161 14.98 46.6 0 0 0
8447 104 3 1.6 3.161 12.058 45.567 0 0 0
9414 105 3 1.6 3.161 14.98 49.7 0 0 0
9408 106 3 1.6 0.63 13.519 50.733 0 0 0
10532 107 3 1.6 3.161 12.058 54.867 0 0 0
9410 108 3 1.6 0.63 13.519 53.833 0 0 0
10536 109 3 1.6 3.161 14.98 59 0 0 0
10534 110 3 1.6 3.161 12.058 57.967 0 0 0
532 111 3 1.6 3.161 17.905 1.133 0 0 0
524 112 3 1.6 0.63 19.366 0.1 0 0 0
390 113 3 1.6 0.63 16.442 5.267 0 0 0
534 114 3 1.6 3.161 17.905 4.233 0 0 0
1685 115 3 1.6 0.63 16.442 8.367 0 0 0
1764 116 3 1.6 0.63 19.366 9.4 0 0 0
2566 117 3 1.6 3.161 17.905 13.533 0 0 0
2561 118 3 1.6 0.63 19.366 12.5 0 0 0
3412 119 3 1.6 0.63 16.442 17.667 0 0 0
3537 120 3 1.6 3.161 17.905 16.633 0 0 0
3414 121 3 1.6 0.63 16.442 20.767 0 0 0
4658 122 3 1.6 0.63 19.366 21.8 0 0 0
4664 123 3 1.6 3.161 17.905 25.933 0 0 0
4660 124 3 1.6 0.63 19.366 24.9 0 0 0
5442 125 3 1.6 0.63 16.442 30.067 0 0 0
5531 126 3 1.6 3.161 17.905 29.033 0 0 0
6431 127 3 1.6 0.63 16.442 33.167 0 0 0
6547 128 3 1.6 0.63 19.366 34.2 0 0 0
7632 129 3 1.6 3.161 17.905 38.333 0 0 0
6549 130 3 1.6 0.63 19.366 37.3 0 0 0
7549 131 3 1.6 0.63 16.442 42.467 0 0 0
7634 132 3 1.6 3.161 17.905 41.433 0 0 0
8444 133 3 1.6 0.63 16.442 45.567 0 0 0
8531 134 3 1.6 0.63 19.366 46.6 0 0 0
9526 135 3 1.6 3.161 17.905 50.733 0 0 0
9518 136 3 1.6 0.63 19.366 49.7 0 0 0
10528 137 3 1.6 0.63 16.442 54.867 0 0 0
9528 138 3 1.6 3.161 17.905 53.833 0 0 0
10530 139 3 1.6 0.63 16.442 57.967 0 0 0
10627 140 3 1.6 0.63 19.366 59 0 0 0
640 141 3 1.6 3.161 23.75 0.1 0 0 0
526 142 3 1.6 0.63 22.289 1.133 0 0 0
536 143 3 1.6 3.161 20.828 5.267 0 0 0
528 144 3 1.6 0.63 22.289 4.233 0 0 0
1816 145 3 1.6 3.161 23.75 9.4 0 0 0
1767 146 3 1.6 3.161 20.828 8.367 0 0 0
