Time (ps),Radius (nm)
1740,1.5649
1741,1.56532
1742,1.56447
1743,1.5649
1744,1.5653
1745,1.56465
1746,1.56556
1747,1.56466
1748,1.56467
1749,1.56555
1750,1.56526
1751,1.56502
1752,1.56506
1753,1.56511
1754,1.56492
1755,1.56489
1756,1.56465
1757,1.56522
1758,1.5648
1759,1.56547
1760,1.56499
1761,1.5648
1762,1.56568
1763,1.56443
1764,1.5652
1765,1.56515
1766,1.56465
1767,1.56553
1768,1.56431
1769,1.56524
1770,1.56513
1771,1.5651
1772,1.56503
1773,1.56488
1774,1.56489
1775,1.56472
1776,1.5653
1777,1.56462
1778,1.56545
1779,1.56502
1780,1.56527
1781,1.565
1782,1.56528
1783,1.56495
1784,1.56515
1785,1.56513
1786,1.56484
1787,1.56539
1788,1.56494
1789,1.56485
1790,1.56534
1791,1.56533
1792,1.565
1793,1.56509
1794,1.56524
1795,1.56479
1796,1.56512
1797,1.5646
1798,1.56539
1799,1.56469
1800,1.56479
1801,1.56562
1802,1.56404
1803,1.56547
1804,1.56515
1805,1.5647
1806,1.56547
1807,1.56463
1808,1.56512
1809,1.56504
1810,1.56536
1811,1.56478
1812,1.56496
1813,1.56486
1814,1.56537
1815,1.56513
1816,1.56481
1817,1.56506
1818,1.56477
1819,1.56554
1820,1.56467
1821,1.56489
1822,1.56515
1823,1.56483
1824,1.56555
1825,1.56472
1826,1.56481
1827,1.5652
1828,1.56497
1829,1.56523
1830,1.56448
1831,1.5655
1832,1.56504
1833,1.56498
1834,1.56492
1835,1.565
1836,1.56493
1837,1.56493
1838,1.56511
1839,1.56538
1840,1.56454
1841,1.56512
1842,1.56495
1843,1.56501
1844,1.56467
1845,1.56487
1846,1.56498
1847,1.56479
1848,1.56526
1849,1.56516
1850,1.56443
1851,1.56548
1852,1.56485
1853,1.56508
1854,1.56501
1855,1.56482
1856,1.56504
1857,1.56513
1858,1.56483
1859,1.56548
1860,1.56505
1861,1.56459
1862,1.5657
1863,1.56487
1864,1.56464
1865,1.56572
1866,1.56429
