Time (ps),Temperature
0.000000,50.920815
1.000000,50.690125
2.000000,50.671318
3.000000,49.876423
4.000000,50.421696
5.000000,50.172859
6.000000,50.246368
7.000000,49.812290
8.000000,50.177345
9.000000,48.827393
10.000000,49.970749
