Time (ps),Radius (nm)
1832,6.28238
1836,6.28244
1840,6.28258
1844,6.28217
1848,6.28241
1852,6.28257
1856,6.28225
1860,6.28251
1864,6.28262
1868,6.28203
1872,6.28247
1876,6.2826
1880,6.28227
1884,6.28242
1888,6.28248
1892,6.2825
1896,6.28202
1900,6.28266
1904,6.28218
1908,6.28245
1912,6.2824
1916,6.28255
1920,6.28233
1924,6.28243
1928,6.28243
1932,6.28239
1936,6.28226
1940,6.28243
1944,6.2826
1948,6.28213
1952,6.28252
1956,6.28252
1960,6.28219
1964,6.28263
1968,6.28216
1972,6.28264
1976,6.28207
1980,6.28262
1984,6.28223
1988,6.28256
1992,6.28252
1996,6.28231
2000,6.2826
2004,6.28223
2008,6.28229
2012,6.28232
2016,6.28269
2020,6.28203
2024,6.28265
2028,6.28224
2032,6.2824
2036,6.2823
2040,6.28274
2044,6.28217
2048,6.2825
2052,6.28267
2056,6.28212
2060,6.28259
2064,6.28249
2068,6.28254
2072,6.28222
2076,6.28281
2080,6.28203
2084,6.28241
2088,6.28253
2092,6.28208
2096,6.28251
2100,6.28236
2104,6.28245
2108,6.28204
2112,6.28293
2116,6.28195
2120,6.28269
2124,6.28239
2128,6.28238
2132,6.28249
2136,6.28224
2140,6.28275
2144,6.28203
2148,6.28293
2152,6.28189
2156,6.28248
2160,6.28211
2164,6.28265
2168,6.28207
2172,6.2827
2176,6.28251
2180,6.282
2184,6.28275
2188,6.28204
2192,6.2826
2196,6.28188
2200,6.28307
2204,6.28154
2208,6.28303
2212,6.28222
2216,6.28246
2220,6.28242
2224,6.28247
2228,6.28234
2232,6.28222
2236,6.28286
2240,6.28172
2244,6.28277
2248,6.28222
2252,6.28235
2256,6.28233
2260,6.28253
2264,6.28225
2268,6.28238
2272,6.2828
2276,6.28208
2280,6.28261
2284,6.28231
2288,6.28269
2292,6.28193
2296,6.28287
2300,6.28211
2304,6.28225
2308,6.28269
2312,6.28209
2316,6.28249
2320,6.28235
2324,6.28271
2328,6.282
2332,6.28274
2336,6.28231
2340,6.28226
2344,6.28266
2348,6.28216
2352,6.28243
2356,6.28254
2360,6.28232
2364,6.2822
2368,6.28263
2372,6.28219
2376,6.28217
2380,6.28267
2384,6.28225
2388,6.2823
2392,6.28268
2396,6.28231
2400,6.28204
2404,6.28277
2408,6.28229
2412,6.28213
2416,6.2828
2420,6.28236
2424,6.28223
2428,6.28247
2432,6.28242
2436,6.28212
2440,6.28264
2444,6.28262
2448,6.28207
2452,6.28258
2456,6.2827
2460,6.28199
2464,6.28259
2468,6.28255
2472,6.28204
2476,6.28267
2480,6.28246
2484,6.2822
2488,6.2824
2492,6.28255
2496,6.28229
2500,6.28226
