Time (ps),Temperature
0.000000,293.794189
1.000000,295.676544
2.000000,301.477631
3.000000,302.780273
4.000000,298.183380
5.000000,301.210968
6.000000,298.303772
7.000000,301.418884
8.000000,301.489777
9.000000,299.486206
10.000000,302.054474
