Time (ns),non-Water after lsq fit to non-Water
0.0020700,0.4294173
0.0020750,0.4294256
0.0020800,0.4294396
0.0020850,0.4294604
0.0020900,0.4294861
0.0020950,0.4295128
0.0021000,0.3945947
0.0021050,0.3946026
0.0021100,0.3946224
0.0021150,0.3946527
0.0021200,0.3946893
0.0021250,0.3947288
0.0021300,0.3947709
0.0021350,0.3948166
0.0021400,0.3948646
0.0021450,0.3949116
0.0021500,0.3949563
0.0021550,0.3949999
0.0021600,0.3950438
0.0021650,0.3950879
0.0021700,0.3951311
0.0021750,0.3951727
0.0021800,0.3952127
0.0021850,0.3952524
0.0021900,0.3952942
0.0021950,0.3953409
0.0022000,0.4066499
0.0022050,0.4066461
0.0022100,0.4066557
0.0022150,0.4066795
0.0022200,0.4067157
0.0022250,0.4067623
0.0022300,0.4068161
0.0022350,0.4068752
0.0022400,0.4069380
0.0022450,0.4070018
0.0022500,0.4070634
0.0022550,0.4071206
0.0022600,0.4071733
0.0022650,0.4072234
0.0022700,0.4072718
0.0022750,0.4073164
0.0022800,0.4073522
0.0022850,0.4073744
0.0022900,0.4073818
0.0022950,0.4073798
0.0023000,0.4328360
0.0023050,0.4328543
0.0023100,0.4328788
0.0023150,0.4329016
0.0023200,0.4329201
0.0023250,0.4329382
0.0023300,0.4329596
0.0023350,0.4329850
0.0023400,0.4330121
0.0023450,0.4330388
0.0023500,0.4330657
0.0023550,0.4330940
0.0023600,0.4331253
0.0023650,0.4331605
0.0023700,0.4331994
0.0023750,0.4332418
0.0023800,0.4332862
0.0023850,0.4333299
0.0023900,0.4333700
0.0023950,0.4334046
0.0024000,0.4027825
0.0024050,0.4027830
0.0024100,0.4027953
0.0024150,0.4028224
0.0024200,0.4028624
0.0024250,0.4029112
0.0024300,0.4029630
0.0024350,0.4030123
0.0024400,0.4030561
0.0024450,0.4030959
0.0024500,0.4031361
0.0024550,0.4031793
0.0024600,0.4032262
0.0024650,0.4032741
0.0024700,0.4033187
0.0024750,0.4033565
0.0024800,0.4033876
0.0024850,0.4034171
0.0024900,0.4034516
0.0024950,0.4034928
0.0025000,0.4066312
0.0025050,0.4066648
0.0025100,0.4067119
0.0025150,0.4067624
0.0025200,0.4068064
0.0025250,0.4068397
0.0025300,0.4068641
0.0025350,0.4068847
0.0025400,0.4069065
0.0025450,0.4069332
0.0025500,0.4069645
0.0025550,0.4069957
0.0025600,0.4070215
0.0025650,0.4070392
0.0025700,0.4070483
0.0025750,0.4070494
0.0025800,0.4070459
0.0025850,0.4070421
0.0025900,0.4070416
0.0025950,0.4070463
0.0026000,0.3986197
0.0026050,0.3986090
0.0026100,0.3986109
0.0026150,0.3986223
0.0026200,0.3986424
0.0026250,0.3986712
0.0026300,0.3987096
0.0026350,0.3987580
0.0026400,0.3988150
0.0026450,0.3988791
0.0026500,0.3989488
0.0026550,0.3990220
0.0026600,0.3990951
0.0026650,0.3991637
0.0026700,0.3992269
0.0026750,0.3992863
0.0026800,0.3993424
0.0026850,0.3993931
0.0026900,0.3994350
0.0026950,0.3994669
0.0027000,0.4219957
0.0027050,0.4219882
0.0027100,0.4219904
0.0027150,0.4220035
0.0027200,0.4220281
0.0027250,0.4220637
0.0027300,0.4221090
0.0027350,0.4221598
0.0027400,0.4222101
0.0027450,0.4222567
0.0027500,0.4223000
0.0027550,0.4223427
0.0027600,0.4223879
0.0027650,0.4224350
0.0027700,0.4224804
0.0027750,0.4225202
0.0027800,0.4225544
0.0027850,0.4225853
0.0027900,0.4226138
0.0027950,0.4226376
0.0028000,0.4182789
0.0028050,0.4182756
0.0028100,0.4182724
0.0028150,0.4182784
0.0028200,0.4183021
0.0028250,0.4183454
0.0028300,0.4184012
0.0028350,0.4184580
0.0028400,0.4185079
0.0028450,0.4185483
0.0028500,0.4185816
0.0028550,0.4186134
0.0028600,0.4186486
0.0028650,0.4186880
0.0028700,0.4187293
0.0028750,0.4187689
0.0028800,0.4188034
0.0028850,0.4188281
0.0028900,0.4188412
0.0028950,0.4188469
0.0029000,0.4068772
0.0029050,0.4068499
0.0029100,0.4068402
0.0029150,0.4068497
0.0029200,0.4068778
0.0029250,0.4069204
0.0029300,0.4069727
0.0029350,0.4070302
0.0029400,0.4070882
0.0029450,0.4071422
0.0029500,0.4071887
0.0029550,0.4072296
0.0029600,0.4072697
0.0029650,0.4073115
0.0029700,0.4073535
0.0029750,0.4073921
0.0029800,0.4074244
0.0029850,0.4074495
0.0029900,0.4074676
0.0029950,0.4074811
0.0030000,0.4288846
0.0030050,0.4288527
0.0030100,0.4288217
0.0030150,0.4288043
0.0030200,0.4288115
0.0030250,0.4288442
0.0030300,0.4288945
0.0030350,0.4289513
0.0030400,0.4290065
0.0030450,0.4290562
0.0030500,0.4291009
0.0030550,0.4291443
0.0030600,0.4291914
0.0030650,0.4292461
0.0030700,0.4293071
0.0030750,0.4293677
0.0030800,0.4294193
0.0030850,0.4294551
0.0030900,0.4294719
0.0030950,0.4294721
0.0031000,0.4218375
0.0031050,0.4218323
0.0031100,0.4218375
0.0031150,0.4218520
0.0031200,0.4218745
0.0031250,0.4219037
0.0031300,0.4219394
0.0031350,0.4219794
0.0031400,0.4220212
0.0031450,0.4220647
0.0031500,0.4221123
0.0031550,0.4221656
0.0031600,0.4222218
0.0031650,0.4222754
0.0031700,0.4223242
0.0031750,0.4223697
0.0031800,0.4224143
0.0031850,0.4224590
0.0031900,0.4225029
0.0031950,0.4225459
0.0032000,0.4256431
0.0032050,0.4256688
0.0032100,0.4257084
0.0032150,0.4257591
0.0032200,0.4258136
0.0032250,0.4258648
0.0032300,0.4259090
0.0032350,0.4259488
0.0032400,0.4259889
0.0032450,0.4260339
0.0032500,0.4260866
0.0032550,0.4261462
0.0032600,0.4262077
0.0032650,0.4262648
0.0032700,0.4263144
0.0032750,0.4263566
0.0032800,0.4263957
0.0032850,0.4264359
0.0032900,0.4264787
0.0032950,0.4265229
0.0033000,0.4067054
0.0033050,0.4067299
0.0033100,0.4067586
0.0033150,0.4067892
0.0033200,0.4068223
0.0033250,0.4068581
0.0033300,0.4068940
0.0033350,0.4069264
0.0033400,0.4069542
0.0033450,0.4069811
0.0033500,0.4070129
0.0033550,0.4070555
0.0033600,0.4071098
0.0033650,0.4071719
0.0033700,0.4072355
0.0033750,0.4072956
0.0033800,0.4073504
0.0033850,0.4074008
0.0033900,0.4074495
0.0033950,0.4074994
0.0034000,0.4367606
0.0034050,0.4367453
0.0034100,0.4367387
0.0034150,0.4367413
0.0034200,0.4367508
0.0034250,0.4367651
0.0034300,0.4367839
0.0034350,0.4368067
0.0034400,0.4368320
0.0034450,0.4368596
0.0034500,0.4368909
0.0034550,0.4369283
0.0034600,0.4369723
0.0034650,0.4370199
0.0034700,0.4370671
0.0034750,0.4371114
0.0034800,0.4371521
0.0034850,0.4371895
0.0034900,0.4372254
0.0034950,0.4372613
0.0035000,0.4025852
0.0035050,0.4026056
0.0035100,0.4026324
0.0035150,0.4026644
0.0035200,0.4027011
0.0035250,0.4027410
0.0035300,0.4027822
0.0035350,0.4028236
0.0035400,0.4028651
0.0035450,0.4029081
0.0035500,0.4029540
0.0035550,0.4030034
0.0035600,0.4030561
0.0035650,0.4031088
0.0035700,0.4031543
0.0035750,0.4031863
0.0035800,0.4032049
0.0035850,0.4032175
0.0035900,0.4032320
0.0035950,0.4032500
0.0036000,0.4364845
0.0036050,0.4364822
0.0036100,0.4364935
0.0036150,0.4365159
0.0036200,0.4365468
0.0036250,0.4365831
0.0036300,0.4366218
0.0036350,0.4366605
0.0036400,0.4366988
0.0036450,0.4367375
0.0036500,0.4367778
0.0036550,0.4368209
0.0036600,0.4368663
0.0036650,0.4369119
0.0036700,0.4369563
0.0036750,0.4369988
0.0036800,0.4370399
0.0036850,0.4370810
0.0036900,0.4371230
0.0036950,0.4371649
0.0037000,0.4218919
0.0037050,0.4219071
0.0037100,0.4219298
0.0037150,0.4219579
0.0037200,0.4219883
0.0037250,0.4220184
0.0037300,0.4220477
0.0037350,0.4220786
0.0037400,0.4221136
0.0037450,0.4221531
0.0037500,0.4221935
0.0037550,0.4222283
0.0037600,0.4222535
0.0037650,0.4222709
0.0037700,0.4222855
0.0037750,0.4223003
0.0037800,0.4223142
0.0037850,0.4223261
0.0037900,0.4223375
0.0037950,0.4223507
0.0038000,0.4363643
0.0038050,0.4363905
0.0038100,0.4364246
0.0038150,0.4364653
0.0038200,0.4365124
0.0038250,0.4365652
0.0038300,0.4366196
0.0038350,0.4366699
0.0038400,0.4367128
0.0038450,0.4367495
0.0038500,0.4367826
0.0038550,0.4368123
0.0038600,0.4368350
0.0038650,0.4368481
0.0038700,0.4368547
0.0038750,0.4368617
0.0038800,0.4368732
0.0038850,0.4368898
0.0038900,0.4369103
0.0038950,0.4369334
0.0039000,0.4105406
0.0039050,0.4105571
0.0039100,0.4105858
0.0039150,0.4106243
0.0039200,0.4106696
0.0039250,0.4107182
0.0039300,0.4107662
0.0039350,0.4108095
0.0039400,0.4108457
0.0039450,0.4108769
0.0039500,0.4109075
0.0039550,0.4109415
0.0039600,0.4109812
0.0039650,0.4110249
0.0039700,0.4110692
0.0039750,0.4111099
0.0039800,0.4111448
0.0039850,0.4111758
0.0039900,0.4112064
0.0039950,0.4112378
0.0040000,0.3988871
0.0040050,0.3988854
0.0040100,0.3988954
0.0040150,0.3989179
0.0040200,0.3989562
0.0040250,0.3990098
0.0040300,0.3990739
0.0040350,0.3991437
0.0040400,0.3992164
0.0040450,0.3992919
0.0040500,0.3993684
0.0040550,0.3994414
0.0040600,0.3995059
0.0040650,0.3995563
0.0040700,0.3995897
0.0040750,0.3996052
0.0040800,0.3996040
0.0040850,0.3995915
0.0040900,0.3995740
0.0040950,0.3995573
0.0041000,0.4028204
0.0041050,0.4028125
0.0041100,0.4028207
0.0041150,0.4028423
0.0041200,0.4028726
0.0041250,0.4029077
0.0041300,0.4029469
0.0041350,0.4029917
0.0041400,0.4030433
0.0041450,0.4031000
0.0041500,0.4031571
0.0041550,0.4032097
0.0041600,0.4032534
0.0041650,0.4032843
0.0041700,0.4033020
0.0041750,0.4033088
0.0041800,0.4033098
0.0041850,0.4033097
0.0041900,0.4033104
0.0041950,0.4033122
0.0042000,0.4141413
0.0042050,0.4141238
0.0042100,0.4141148
0.0042150,0.4141108
0.0042200,0.4141115
0.0042250,0.4141170
0.0042300,0.4141289
0.0042350,0.4141501
0.0042400,0.4141835
0.0042450,0.4142307
0.0042500,0.4142901
0.0042550,0.4143580
0.0042600,0.4144292
0.0042650,0.4144979
0.0042700,0.4145598
0.0042750,0.4146118
0.0042800,0.4146528
0.0042850,0.4146861
0.0042900,0.4147166
0.0042950,0.4147477
0.0043000,0.4398957
0.0043050,0.4398964
0.0043100,0.4399129
0.0043150,0.4399449
0.0043200,0.4399897
0.0043250,0.4400447
0.0043300,0.4401062
0.0043350,0.4401694
0.0043400,0.4402303
0.0043450,0.4402888
0.0043500,0.4403473
0.0043550,0.4404074
0.0043600,0.4404694
0.0043650,0.4405308
0.0043700,0.4405854
0.0043750,0.4406267
0.0043800,0.4406514
0.0043850,0.4406615
0.0043900,0.4406638
0.0043950,0.4406686
0.0044000,0.4327557
0.0044050,0.4327610
0.0044100,0.4327823
0.0044150,0.4328165
0.0044200,0.4328607
0.0044250,0.4329115
0.0044300,0.4329664
0.0044350,0.4330233
0.0044400,0.4330818
0.0044450,0.4331434
0.0044500,0.4332086
0.0044550,0.4332763
0.0044600,0.4333432
0.0044650,0.4334053
0.0044700,0.4334589
0.0044750,0.4335023
0.0044800,0.4335372
0.0044850,0.4335680
0.0044900,0.4335991
0.0044950,0.4336328
0.0045000,0.4364837
0.0045050,0.4365145
0.0045100,0.4365521
0.0045150,0.4365866
0.0045200,0.4366104
0.0045250,0.4366220
0.0045300,0.4366236
0.0045350,0.4366211
0.0045400,0.4366224
0.0045450,0.4366301
0.0045500,0.4366411
0.0045550,0.4366495
0.0045600,0.4366514
0.0045650,0.4366481
0.0045700,0.4366443
0.0045750,0.4366439
0.0045800,0.4366490
0.0045850,0.4366619
0.0045900,0.4366855
0.0045950,0.4367214
0.0046000,0.4471611
0.0046050,0.4471711
0.0046100,0.4471866
0.0046150,0.4472054
0.0046200,0.4472272
0.0046250,0.4472518
0.0046300,0.4472786
0.0046350,0.4473057
0.0046400,0.4473308
0.0046450,0.4473526
0.0046500,0.4473718
0.0046550,0.4473891
0.0046600,0.4474039
0.0046650,0.4474149
0.0046700,0.4474205
0.0046750,0.4474190
0.0046800,0.4474107
0.0046850,0.4473992
0.0046900,0.4473892
0.0046950,0.4473823
0.0047000,0.4708839
0.0047050,0.4708636
0.0047100,0.4708593
0.0047150,0.4708695
0.0047200,0.4708890
0.0047250,0.4709129
0.0047300,0.4709407
0.0047350,0.4709753
0.0047400,0.4710210
0.0047450,0.4710799
0.0047500,0.4711506
0.0047550,0.4712286
0.0047600,0.4713077
0.0047650,0.4713823
0.0047700,0.4714475
0.0047750,0.4715014
0.0047800,0.4715447
0.0047850,0.4715796
0.0047900,0.4716119
0.0047950,0.4716470
0.0048000,0.4436988
0.0048050,0.4437187
0.0048100,0.4437421
0.0048150,0.4437638
0.0048200,0.4437820
0.0048250,0.4437990
0.0048300,0.4438202
0.0048350,0.4438498
0.0048400,0.4438876
0.0048450,0.4439292
0.0048500,0.4439704
0.0048550,0.4440097
0.0048600,0.4440475
0.0048650,0.4440842
0.0048700,0.4441184
0.0048750,0.4441476
0.0048800,0.4441715
0.0048850,0.4441928
0.0048900,0.4442158
0.0048950,0.4442451
0.0049000,0.4399099
0.0049050,0.4399232
0.0049100,0.4399432
0.0049150,0.4399712
0.0049200,0.4400073
0.0049250,0.4400506
0.0049300,0.4400994
0.0049350,0.4401507
0.0049400,0.4402012
0.0049450,0.4402485
0.0049500,0.4402920
0.0049550,0.4403315
0.0049600,0.4403676
0.0049650,0.4404004
0.0049700,0.4404298
0.0049750,0.4404561
0.0049800,0.4404794
0.0049850,0.4405006
0.0049900,0.4405220
0.0049950,0.4405450
0.0050000,0.4399619
0.0050050,0.4399737
0.0050100,0.4399977
0.0050150,0.4400283
0.0050200,0.4400635
0.0050250,0.4401060
0.0050300,0.4401589
0.0050350,0.4402232
0.0050400,0.4402961
0.0050450,0.4403718
0.0050500,0.4404433
0.0050550,0.4405060
0.0050600,0.4405591
0.0050650,0.4406047
0.0050700,0.4406445
0.0050750,0.4406790
0.0050800,0.4407067
0.0050850,0.4407282
0.0050900,0.4407453
0.0050950,0.4407603
0.0051000,0.4104735
0.0051050,0.4104722
0.0051100,0.4104868
0.0051150,0.4105131
0.0051200,0.4105472
0.0051250,0.4105859
0.0051300,0.4106248
0.0051350,0.4106617
0.0051400,0.4106973
0.0051450,0.4107341
0.0051500,0.4107743
0.0051550,0.4108185
0.0051600,0.4108668
0.0051650,0.4109177
0.0051700,0.4109684
0.0051750,0.4110156
0.0051800,0.4110558
0.0051850,0.4110894
0.0051900,0.4111181
0.0051950,0.4111439
0.0052000,0.4473176
0.0052050,0.4473168
0.0052100,0.4473168
0.0052150,0.4473138
0.0052200,0.4473060
0.0052250,0.4472943
0.0052300,0.4472821
0.0052350,0.4472746
0.0052400,0.4472748
0.0052450,0.4472861
0.0052500,0.4473102
0.0052550,0.4473457
0.0052600,0.4473893
0.0052650,0.4474361
0.0052700,0.4474821
0.0052750,0.4475266
0.0052800,0.4475719
0.0052850,0.4476208
0.0052900,0.4476747
0.0052950,0.4477329
0.0053000,0.4538992
0.0053050,0.4539017
0.0053100,0.4539068
0.0053150,0.4539146
0.0053200,0.4539279
0.0053250,0.4539497
0.0053300,0.4539815
0.0053350,0.4540205
0.0053400,0.4540610
0.0053450,0.4540988
0.0053500,0.4541337
0.0053550,0.4541683
0.0053600,0.4542039
0.0053650,0.4542381
0.0053700,0.4542689
0.0053750,0.4542964
0.0053800,0.4543250
0.0053850,0.4543596
0.0053900,0.4544013
0.0053950,0.4544472
0.0054000,0.4572889
0.0054050,0.4572917
0.0054100,0.4573030
0.0054150,0.4573239
0.0054200,0.4573546
0.0054250,0.4573917
0.0054300,0.4574318
0.0054350,0.4574740
0.0054400,0.4575201
0.0054450,0.4575730
0.0054500,0.4576341
0.0054550,0.4577021
0.0054600,0.4577738
0.0054650,0.4578450
0.0054700,0.4579129
0.0054750,0.4579746
0.0054800,0.4580292
0.0054850,0.4580772
0.0054900,0.4581207
0.0054950,0.4581620
0.0055000,0.4255230
0.0055050,0.4255359
0.0055100,0.4255563
0.0055150,0.4255789
0.0055200,0.4256035
0.0055250,0.4256315
0.0055300,0.4256640
0.0055350,0.4257025
0.0055400,0.4257480
0.0055450,0.4258000
0.0055500,0.4258542
0.0055550,0.4259063
0.0055600,0.4259500
0.0055650,0.4259796
0.0055700,0.4259932
0.0055750,0.4259941
0.0055800,0.4259904
0.0055850,0.4259892
0.0055900,0.4259938
0.0055950,0.4260019
0.0056000,0.4365871
0.0056050,0.4365679
0.0056100,0.4365634
0.0056150,0.4365744
0.0056200,0.4365993
0.0056250,0.4366343
0.0056300,0.4366769
0.0056350,0.4367253
0.0056400,0.4367766
0.0056450,0.4368266
0.0056500,0.4368734
0.0056550,0.4369194
0.0056600,0.4369660
0.0056650,0.4370116
0.0056700,0.4370528
0.0056750,0.4370881
0.0056800,0.4371190
0.0056850,0.4371490
0.0056900,0.4371803
0.0056950,0.4372115
0.0057000,0.4294343
0.0057050,0.4294139
0.0057100,0.4293995
0.0057150,0.4293942
0.0057200,0.4293978
0.0057250,0.4294072
0.0057300,0.4294204
0.0057350,0.4294373
0.0057400,0.4294579
0.0057450,0.4294817
0.0057500,0.4295072
0.0057550,0.4295333
0.0057600,0.4295593
0.0057650,0.4295854
0.0057700,0.4296117
0.0057750,0.4296373
0.0057800,0.4296615
0.0057850,0.4296843
0.0057900,0.4297055
0.0057950,0.4297244
0.0058000,0.4398289
0.0058050,0.4398340
0.0058100,0.4398576
