Time (ns),non-Water after lsq fit to non-Water
0.0016600,0.1899607
0.0016650,0.1899661
0.0016700,0.1899767
0.0016750,0.1899913
0.0016800,0.1900093
0.0016850,0.1900298
0.0016900,0.1900513
0.0016950,0.1900728
0.0017000,0.2057003
0.0017050,0.2057194
0.0017100,0.2057401
0.0017150,0.2057636
0.0017200,0.2057923
0.0017250,0.2058267
0.0017300,0.2058643
0.0017350,0.2058996
0.0017400,0.2059274
0.0017450,0.2059464
0.0017500,0.2059601
0.0017550,0.2059745
0.0017600,0.2059923
0.0017650,0.2060118
0.0017700,0.2060286
0.0017750,0.2060393
0.0017800,0.2060441
0.0017850,0.2060453
0.0017900,0.2060457
0.0017950,0.2060472
0.0018000,0.2410620
0.0018050,0.2410499
0.0018100,0.2410490
0.0018150,0.2410564
0.0018200,0.2410665
0.0018250,0.2410746
0.0018300,0.2410810
0.0018350,0.2410899
0.0018400,0.2411062
0.0018450,0.2411327
0.0018500,0.2411682
0.0018550,0.2412087
0.0018600,0.2412493
0.0018650,0.2412878
0.0018700,0.2413225
0.0018750,0.2413527
0.0018800,0.2413792
0.0018850,0.2414051
0.0018900,0.2414351
0.0018950,0.2414711
0.0019000,0.2594767
0.0019050,0.2594874
0.0019100,0.2595162
0.0019150,0.2595587
0.0019200,0.2596087
0.0019250,0.2596617
0.0019300,0.2597149
0.0019350,0.2597665
0.0019400,0.2598161
0.0019450,0.2598643
0.0019500,0.2599131
0.0019550,0.2599645
0.0019600,0.2600172
0.0019650,0.2600676
0.0019700,0.2601104
0.0019750,0.2601420
0.0019800,0.2601633
0.0019850,0.2601775
0.0019900,0.2601900
0.0019950,0.2602062
0.0020000,0.2206479
0.0020050,0.2206431
0.0020100,0.2206409
0.0020150,0.2206365
0.0020200,0.2206262
0.0020250,0.2206115
0.0020300,0.2205980
0.0020350,0.2205919
0.0020400,0.2205988
0.0020450,0.2206211
0.0020500,0.2206566
0.0020550,0.2206975
0.0020600,0.2207333
0.0020650,0.2207576
0.0020700,0.2207707
0.0020750,0.2207779
0.0020800,0.2207858
0.0020850,0.2208003
0.0020900,0.2208227
0.0020950,0.2208484
0.0021000,0.2338052
0.0021050,0.2337940
0.0021100,0.2337882
0.0021150,0.2337873
0.0021200,0.2337905
0.0021250,0.2337983
0.0021300,0.2338130
0.0021350,0.2338360
0.0021400,0.2338669
0.0021450,0.2339036
0.0021500,0.2339435
0.0021550,0.2339845
0.0021600,0.2340246
0.0021650,0.2340630
0.0021700,0.2340997
0.0021750,0.2341361
0.0021800,0.2341732
0.0021850,0.2342112
0.0021900,0.2342495
0.0021950,0.2342864
0.0022000,0.2203606
0.0022050,0.2203613
0.0022100,0.2203726
0.0022150,0.2203951
0.0022200,0.2204241
0.0022250,0.2204547
0.0022300,0.2204847
0.0022350,0.2205147
0.0022400,0.2205467
0.0022450,0.2205810
0.0022500,0.2206170
0.0022550,0.2206539
0.0022600,0.2206902
0.0022650,0.2207245
0.0022700,0.2207560
0.0022750,0.2207858
0.0022800,0.2208147
0.0022850,0.2208445
0.0022900,0.2208775
0.0022950,0.2209131
0.0023000,0.2132323
0.0023050,0.2132546
0.0023100,0.2132755
0.0023150,0.2132928
0.0023200,0.2133057
0.0023250,0.2133154
0.0023300,0.2133234
0.0023350,0.2133302
0.0023400,0.2133352
0.0023450,0.2133372
0.0023500,0.2133353
0.0023550,0.2133282
0.0023600,0.2133163
0.0023650,0.2133026
0.0023700,0.2132925
0.0023750,0.2132906
0.0023800,0.2132984
0.0023850,0.2133147
0.0023900,0.2133356
0.0023950,0.2133570
0.0024000,0.1980862
0.0024050,0.1980991
0.0024100,0.1981133
0.0024150,0.1981295
0.0024200,0.1981483
0.0024250,0.1981717
0.0024300,0.1982017
0.0024350,0.1982383
0.0024400,0.1982780
0.0024450,0.1983162
0.0024500,0.1983528
0.0024550,0.1983896
0.0024600,0.1984272
0.0024650,0.1984641
0.0024700,0.1984985
0.0024750,0.1985320
0.0024800,0.1985653
0.0024850,0.1985976
0.0024900,0.1986266
0.0024950,0.1986491
0.0025000,0.2409353
0.0025050,0.2409467
0.0025100,0.2409672
0.0025150,0.2409986
0.0025200,0.2410402
0.0025250,0.2410887
0.0025300,0.2411379
0.0025350,0.2411829
0.0025400,0.2412209
0.0025450,0.2412516
0.0025500,0.2412764
0.0025550,0.2412977
0.0025600,0.2413191
0.0025650,0.2413430
0.0025700,0.2413702
0.0025750,0.2414003
0.0025800,0.2414314
0.0025850,0.2414610
0.0025900,0.2414872
0.0025950,0.2415094
0.0026000,0.1898885
0.0026050,0.1898870
0.0026100,0.1898888
0.0026150,0.1898907
0.0026200,0.1898882
0.0026250,0.1898794
0.0026300,0.1898648
0.0026350,0.1898458
0.0026400,0.1898237
0.0026450,0.1898010
0.0026500,0.1897811
0.0026550,0.1897668
0.0026600,0.1897593
0.0026650,0.1897565
0.0026700,0.1897532
0.0026750,0.1897461
0.0026800,0.1897369
0.0026850,0.1897313
0.0026900,0.1897332
0.0026950,0.1897426
0.0027000,0.2056801
0.0027050,0.2056857
0.0027100,0.2056947
0.0027150,0.2057010
0.0027200,0.2057040
0.0027250,0.2057078
0.0027300,0.2057168
0.0027350,0.2057324
0.0027400,0.2057528
0.0027450,0.2057741
0.0027500,0.2057930
0.0027550,0.2058072
0.0027600,0.2058168
0.0027650,0.2058230
0.0027700,0.2058272
0.0027750,0.2058305
0.0027800,0.2058352
0.0027850,0.2058436
0.0027900,0.2058582
0.0027950,0.2058801
0.0028000,0.2129493
0.0028050,0.2129556
0.0028100,0.2129679
0.0028150,0.2129849
0.0028200,0.2130073
0.0028250,0.2130370
0.0028300,0.2130760
0.0028350,0.2131243
0.0028400,0.2131787
0.0028450,0.2132351
0.0028500,0.2132909
0.0028550,0.2133454
0.0028600,0.2133985
0.0028650,0.2134502
0.0028700,0.2135008
0.0028750,0.2135506
0.0028800,0.2135985
0.0028850,0.2136424
0.0028900,0.2136797
0.0028950,0.2137081
0.0029000,0.1981802
0.0029050,0.1981715
0.0029100,0.1981686
0.0029150,0.1981741
0.0029200,0.1981903
0.0029250,0.1982175
0.0029300,0.1982503
0.0029350,0.1982809
0.0029400,0.1983026
0.0029450,0.1983153
0.0029500,0.1983240
0.0029550,0.1983331
0.0029600,0.1983438
0.0029650,0.1983556
0.0029700,0.1983665
0.0029750,0.1983740
0.0029800,0.1983767
0.0029850,0.1983747
0.0029900,0.1983684
0.0029950,0.1983592
0.0030000,0.2131828
0.0030050,0.2131841
0.0030100,0.2131993
0.0030150,0.2132285
0.0030200,0.2132672
0.0030250,0.2133072
0.0030300,0.2133421
0.0030350,0.2133713
0.0030400,0.2133981
0.0030450,0.2134278
0.0030500,0.2134638
0.0030550,0.2135058
0.0030600,0.2135518
0.0030650,0.2135969
0.0030700,0.2136361
0.0030750,0.2136658
0.0030800,0.2136858
0.0030850,0.2136981
0.0030900,0.2137058
0.0030950,0.2137123
0.0031000,0.2058909
0.0031050,0.2058784
0.0031100,0.2058725
0.0031150,0.2058721
0.0031200,0.2058775
0.0031250,0.2058889
0.0031300,0.2059053
0.0031350,0.2059251
0.0031400,0.2059468
0.0031450,0.2059703
0.0031500,0.2059960
0.0031550,0.2060238
0.0031600,0.2060522
0.0031650,0.2060778
0.0031700,0.2060984
0.0031750,0.2061124
0.0031800,0.2061202
0.0031850,0.2061244
0.0031900,0.2061291
0.0031950,0.2061383
0.0032000,0.2339136
0.0032050,0.2339343
0.0032100,0.2339688
0.0032150,0.2340154
0.0032200,0.2340703
0.0032250,0.2341292
0.0032300,0.2341904
0.0032350,0.2342528
0.0032400,0.2343138
0.0032450,0.2343701
0.0032500,0.2344194
0.0032550,0.2344619
0.0032600,0.2344997
0.0032650,0.2345344
0.0032700,0.2345660
0.0032750,0.2345933
0.0032800,0.2346159
0.0032850,0.2346341
0.0032900,0.2346492
0.0032950,0.2346644
0.0033000,0.2340111
0.0033050,0.2340163
0.0033100,0.2340298
0.0033150,0.2340489
0.0033200,0.2340707
0.0033250,0.2340936
0.0033300,0.2341195
0.0033350,0.2341496
0.0033400,0.2341831
0.0033450,0.2342171
0.0033500,0.2342492
0.0033550,0.2342789
0.0033600,0.2343070
0.0033650,0.2343353
0.0033700,0.2343639
0.0033750,0.2343912
0.0033800,0.2344152
0.0033850,0.2344345
0.0033900,0.2344499
0.0033950,0.2344637
0.0034000,0.2059257
0.0034050,0.2059134
0.0034100,0.2059094
0.0034150,0.2059131
0.0034200,0.2059211
0.0034250,0.2059294
0.0034300,0.2059368
0.0034350,0.2059435
0.0034400,0.2059505
0.0034450,0.2059586
0.0034500,0.2059682
0.0034550,0.2059799
0.0034600,0.2059928
0.0034650,0.2060039
0.0034700,0.2060085
0.0034750,0.2060016
0.0034800,0.2059828
0.0034850,0.2059571
0.0034900,0.2059336
0.0034950,0.2059191
0.0035000,0.2471745
0.0035050,0.2471868
0.0035100,0.2472139
0.0035150,0.2472509
0.0035200,0.2472941
0.0035250,0.2473408
0.0035300,0.2473889
0.0035350,0.2474363
0.0035400,0.2474827
0.0035450,0.2475278
0.0035500,0.2475702
0.0035550,0.2476084
0.0035600,0.2476416
0.0035650,0.2476701
0.0035700,0.2476945
0.0035750,0.2477155
0.0035800,0.2477345
0.0035850,0.2477525
0.0035900,0.2477700
0.0035950,0.2477858
0.0036000,0.2535720
0.0036050,0.2535687
0.0036100,0.2535756
0.0036150,0.2535923
0.0036200,0.2536176
0.0036250,0.2536509
0.0036300,0.2536923
0.0036350,0.2537398
0.0036400,0.2537912
0.0036450,0.2538451
0.0036500,0.2539010
0.0036550,0.2539595
0.0036600,0.2540198
0.0036650,0.2540797
0.0036700,0.2541349
0.0036750,0.2541816
0.0036800,0.2542181
0.0036850,0.2542455
0.0036900,0.2542673
0.0036950,0.2542877
0.0037000,0.2202705
0.0037050,0.2202691
0.0037100,0.2202846
0.0037150,0.2203141
0.0037200,0.2203533
0.0037250,0.2203992
0.0037300,0.2204510
0.0037350,0.2205080
0.0037400,0.2205685
0.0037450,0.2206299
0.0037500,0.2206898
0.0037550,0.2207453
0.0037600,0.2207918
0.0037650,0.2208259
0.0037700,0.2208465
0.0037750,0.2208554
0.0037800,0.2208562
0.0037850,0.2208524
0.0037900,0.2208455
0.0037950,0.2208352
0.0038000,0.1897143
0.0038050,0.1897187
0.0038100,0.1897261
0.0038150,0.1897338
0.0038200,0.1897396
0.0038250,0.1897433
0.0038300,0.1897465
0.0038350,0.1897508
0.0038400,0.1897587
0.0038450,0.1897706
0.0038500,0.1897859
0.0038550,0.1898028
0.0038600,0.1898198
0.0038650,0.1898364
0.0038700,0.1898528
0.0038750,0.1898709
0.0038800,0.1898918
0.0038850,0.1899151
0.0038900,0.1899392
0.0038950,0.1899618
0.0039000,0.2130001
0.0039050,0.2129946
0.0039100,0.2130035
0.0039150,0.2130292
0.0039200,0.2130702
0.0039250,0.2131219
0.0039300,0.2131772
0.0039350,0.2132293
0.0039400,0.2132735
0.0039450,0.2133088
0.0039500,0.2133387
0.0039550,0.2133686
0.0039600,0.2134026
0.0039650,0.2134408
0.0039700,0.2134788
0.0039750,0.2135115
0.0039800,0.2135347
0.0039850,0.2135483
0.0039900,0.2135557
0.0039950,0.2135620
0.0040000,0.2407989
0.0040050,0.2407827
0.0040100,0.2407748
0.0040150,0.2407768
0.0040200,0.2407875
0.0040250,0.2408040
0.0040300,0.2408226
0.0040350,0.2408407
0.0040400,0.2408576
0.0040450,0.2408755
0.0040500,0.2409006
0.0040550,0.2409378
0.0040600,0.2409864
0.0040650,0.2410399
0.0040700,0.2410888
0.0040750,0.2411284
0.0040800,0.2411585
0.0040850,0.2411826
0.0040900,0.2412061
0.0040950,0.2412324
0.0041000,0.2532589
0.0041050,0.2532518
0.0041100,0.2532537
0.0041150,0.2532646
0.0041200,0.2532815
0.0041250,0.2533016
0.0041300,0.2533251
0.0041350,0.2533539
0.0041400,0.2533898
0.0041450,0.2534320
0.0041500,0.2534784
0.0041550,0.2535257
0.0041600,0.2535710
0.0041650,0.2536129
0.0041700,0.2536500
0.0041750,0.2536824
0.0041800,0.2537109
0.0041850,0.2537370
0.0041900,0.2537626
0.0041950,0.2537901
0.0042000,0.2273669
0.0042050,0.2273631
0.0042100,0.2273669
0.0042150,0.2273760
0.0042200,0.2273905
0.0042250,0.2274122
0.0042300,0.2274429
0.0042350,0.2274839
0.0042400,0.2275334
0.0042450,0.2275875
0.0042500,0.2276415
0.0042550,0.2276917
0.0042600,0.2277360
0.0042650,0.2277740
0.0042700,0.2278066
0.0042750,0.2278366
0.0042800,0.2278675
0.0042850,0.2279008
0.0042900,0.2279338
0.0042950,0.2279620
0.0043000,0.2273006
0.0043050,0.2273087
0.0043100,0.2273174
0.0043150,0.2273306
0.0043200,0.2273537
0.0043250,0.2273901
0.0043300,0.2274367
0.0043350,0.2274854
0.0043400,0.2275282
0.0043450,0.2275610
0.0043500,0.2275837
0.0043550,0.2275981
0.0043600,0.2276091
0.0043650,0.2276222
0.0043700,0.2276405
0.0043750,0.2276618
0.0043800,0.2276805
0.0043850,0.2276915
0.0043900,0.2276926
0.0043950,0.2276846
0.0044000,0.2408254
0.0044050,0.2408247
0.0044100,0.2408359
0.0044150,0.2408581
0.0044200,0.2408871
0.0044250,0.2409165
0.0044300,0.2409400
0.0044350,0.2409548
0.0044400,0.2409651
0.0044450,0.2409810
0.0044500,0.2410118
0.0044550,0.2410592
0.0044600,0.2411164
0.0044650,0.2411722
0.0044700,0.2412162
0.0044750,0.2412428
0.0044800,0.2412518
0.0044850,0.2412477
0.0044900,0.2412390
0.0044950,0.2412334
0.0045000,0.2534148
0.0045050,0.2534393
0.0045100,0.2534772
0.0045150,0.2535191
0.0045200,0.2535544
0.0045250,0.2535762
0.0045300,0.2535844
0.0045350,0.2535839
0.0045400,0.2535821
0.0045450,0.2535852
0.0045500,0.2535954
0.0045550,0.2536111
0.0045600,0.2536292
0.0045650,0.2536458
0.0045700,0.2536568
0.0045750,0.2536625
0.0045800,0.2536685
0.0045850,0.2536825
0.0045900,0.2537113
0.0045950,0.2537563
0.0046000,0.2204016
0.0046050,0.2204226
0.0046100,0.2204552
0.0046150,0.2204953
0.0046200,0.2205363
0.0046250,0.2205744
0.0046300,0.2206078
0.0046350,0.2206371
0.0046400,0.2206638
0.0046450,0.2206901
0.0046500,0.2207189
0.0046550,0.2207513
0.0046600,0.2207852
0.0046650,0.2208169
0.0046700,0.2208440
0.0046750,0.2208674
0.0046800,0.2208895
0.0046850,0.2209140
0.0046900,0.2209439
0.0046950,0.2209798
0.0047000,0.2276503
0.0047050,0.2276589
0.0047100,0.2276750
0.0047150,0.2276955
0.0047200,0.2277167
0.0047250,0.2277359
0.0047300,0.2277538
0.0047350,0.2277745
0.0047400,0.2278019
0.0047450,0.2278368
0.0047500,0.2278787
0.0047550,0.2279239
0.0047600,0.2279656
0.0047650,0.2279958
0.0047700,0.2280106
0.0047750,0.2280099
0.0047800,0.2279956
0.0047850,0.2279728
0.0047900,0.2279503
0.0047950,0.2279383
0.0048000,0.2343642
0.0048050,0.2343581
0.0048100,0.2343694
0.0048150,0.2343951
0.0048200,0.2344297
0.0048250,0.2344701
0.0048300,0.2345167
0.0048350,0.2345718
0.0048400,0.2346360
0.0048450,0.2347069
0.0048500,0.2347800
0.0048550,0.2348499
0.0048600,0.2349131
0.0048650,0.2349664
0.0048700,0.2350087
0.0048750,0.2350419
0.0048800,0.2350694
0.0048850,0.2350945
0.0048900,0.2351181
0.0048950,0.2351389
0.0049000,0.2344754
0.0049050,0.2344656
0.0049100,0.2344615
0.0049150,0.2344656
0.0049200,0.2344797
0.0049250,0.2345036
0.0049300,0.2345357
0.0049350,0.2345738
0.0049400,0.2346145
0.0049450,0.2346554
0.0049500,0.2346947
0.0049550,0.2347313
0.0049600,0.2347646
0.0049650,0.2347930
0.0049700,0.2348158
0.0049750,0.2348321
0.0049800,0.2348423
0.0049850,0.2348473
0.0049900,0.2348482
0.0049950,0.2348476
0.0050000,0.1900899
0.0050050,0.1900912
0.0050100,0.1901024
0.0050150,0.1901206
0.0050200,0.1901409
0.0050250,0.1901582
0.0050300,0.1901714
0.0050350,0.1901827
0.0050400,0.1901941
0.0050450,0.1902058
0.0050500,0.1902160
0.0050550,0.1902225
0.0050600,0.1902249
0.0050650,0.1902237
0.0050700,0.1902210
0.0050750,0.1902175
0.0050800,0.1902141
0.0050850,0.1902120
0.0050900,0.1902115
0.0050950,0.1902134
0.0051000,0.2406188
0.0051050,0.2406267
0.0051100,0.2406452
0.0051150,0.2406724
0.0051200,0.2407072
0.0051250,0.2407466
0.0051300,0.2407870
0.0051350,0.2408258
0.0051400,0.2408611
0.0051450,0.2408928
0.0051500,0.2409219
0.0051550,0.2409509
0.0051600,0.2409819
0.0051650,0.2410145
0.0051700,0.2410478
0.0051750,0.2410775
0.0051800,0.2410996
0.0051850,0.2411126
0.0051900,0.2411185
0.0051950,0.2411215
0.0052000,0.2467153
0.0052050,0.2467173
0.0052100,0.2467293
0.0052150,0.2467506
0.0052200,0.2467814
0.0052250,0.2468200
0.0052300,0.2468643
0.0052350,0.2469115
0.0052400,0.2469594
0.0052450,0.2470086
0.0052500,0.2470595
0.0052550,0.2471130
0.0052600,0.2471689
0.0052650,0.2472250
0.0052700,0.2472789
0.0052750,0.2473278
0.0052800,0.2473697
0.0052850,0.2474041
0.0052900,0.2474323
0.0052950,0.2474576
0.0053000,0.2469058
0.0053050,0.2468976
0.0053100,0.2468970
0.0053150,0.2469008
0.0053200,0.2469067
0.0053250,0.2469135
0.0053300,0.2469218
0.0053350,0.2469330
0.0053400,0.2469474
0.0053450,0.2469664
0.0053500,0.2469907
0.0053550,0.2470210
0.0053600,0.2470570
0.0053650,0.2470964
0.0053700,0.2471356
0.0053750,0.2471715
0.0053800,0.2472056
0.0053850,0.2472433
0.0053900,0.2472885
0.0053950,0.2473417
0.0054000,0.2654827
0.0054050,0.2655133
0.0054100,0.2655489
0.0054150,0.2655848
0.0054200,0.2656177
0.0054250,0.2656465
0.0054300,0.2656729
0.0054350,0.2657006
0.0054400,0.2657326
0.0054450,0.2657706
0.0054500,0.2658134
0.0054550,0.2658584
0.0054600,0.2659022
0.0054650,0.2659429
0.0054700,0.2659808
0.0054750,0.2660167
0.0054800,0.2660527
0.0054850,0.2660915
0.0054900,0.2661332
0.0054950,0.2661756
0.0055000,0.2056360
0.0055050,0.2056469
0.0055100,0.2056658
0.0055150,0.2056940
0.0055200,0.2057322
0.0055250,0.2057784
0.0055300,0.2058283
0.0055350,0.2058773
0.0055400,0.2059220
0.0055450,0.2059604
0.0055500,0.2059915
0.0055550,0.2060151
0.0055600,0.2060315
0.0055650,0.2060427
0.0055700,0.2060515
0.0055750,0.2060592
0.0055800,0.2060660
0.0055850,0.2060703
0.0055900,0.2060708
0.0055950,0.2060681
0.0056000,0.2204616
0.0056050,0.2204641
0.0056100,0.2204767
0.0056150,0.2204933
0.0056200,0.2205084
0.0056250,0.2205202
0.0056300,0.2205305
0.0056350,0.2205424
0.0056400,0.2205592
0.0056450,0.2205827
0.0056500,0.2206124
0.0056550,0.2206455
0.0056600,0.2206764
0.0056650,0.2207013
0.0056700,0.2207193
0.0056750,0.2207321
0.0056800,0.2207428
0.0056850,0.2207530
0.0056900,0.2207634
0.0056950,0.2207724
0.0057000,0.2410850
0.0057050,0.2410762
0.0057100,0.2410723
0.0057150,0.2410710
0.0057200,0.2410712
0.0057250,0.2410754
0.0057300,0.2410884
0.0057350,0.2411138
0.0057400,0.2411513
0.0057450,0.2411961
0.0057500,0.2412425
0.0057550,0.2412874
0.0057600,0.2413304
0.0057650,0.2413720
0.0057700,0.2414110
0.0057750,0.2414468
0.0057800,0.2414796
0.0057850,0.2415116
0.0057900,0.2415449
0.0057950,0.2415778
0.0058000,0.2533514
0.0058050,0.2533739
0.0058100,0.2534031
