Time (ns),non-Water after lsq fit to non-Water
0.0019000,0.2965124
0.0019050,0.2965095
0.0019100,0.2965113
0.0019150,0.2965187
0.0019200,0.2965313
0.0019250,0.2965471
0.0019300,0.2965621
0.0019350,0.2965716
0.0019400,0.2965726
0.0019450,0.2965651
0.0019500,0.2965517
0.0019550,0.2965375
0.0019600,0.2965264
0.0019650,0.2965188
0.0019700,0.2965121
0.0019750,0.2965034
0.0019800,0.2964920
0.0019850,0.2964795
0.0019900,0.2964707
0.0019950,0.2964699
0.0020000,0.3014161
0.0020050,0.3014132
0.0020100,0.3014207
0.0020150,0.3014341
0.0020200,0.3014480
0.0020250,0.3014599
0.0020300,0.3014702
0.0020350,0.3014807
0.0020400,0.3014930
0.0020450,0.3015073
0.0020500,0.3015245
0.0020550,0.3015447
0.0020600,0.3015666
0.0020650,0.3015877
0.0020700,0.3016064
0.0020750,0.3016237
0.0020800,0.3016403
0.0020850,0.3016574
0.0020900,0.3016765
0.0020950,0.3016989
0.0021000,0.3015586
0.0021050,0.3015822
0.0021100,0.3016081
0.0021150,0.3016313
0.0021200,0.3016470
0.0021250,0.3016542
0.0021300,0.3016565
0.0021350,0.3016603
0.0021400,0.3016713
0.0021450,0.3016904
0.0021500,0.3017148
0.0021550,0.3017397
0.0021600,0.3017619
0.0021650,0.3017794
0.0021700,0.3017917
0.0021750,0.3018001
0.0021800,0.3018076
0.0021850,0.3018165
0.0021900,0.3018275
0.0021950,0.3018395
0.0022000,0.3144826
0.0022050,0.3144768
0.0022100,0.3144726
0.0022150,0.3144739
0.0022200,0.3144832
0.0022250,0.3145009
0.0022300,0.3145267
0.0022350,0.3145606
0.0022400,0.3146014
0.0022450,0.3146465
0.0022500,0.3146933
0.0022550,0.3147393
0.0022600,0.3147836
0.0022650,0.3148254
0.0022700,0.3148632
0.0022750,0.3148945
0.0022800,0.3149168
0.0022850,0.3149292
0.0022900,0.3149324
0.0022950,0.3149289
0.0023000,0.3107323
0.0023050,0.3107012
0.0023100,0.3106790
0.0023150,0.3106697
0.0023200,0.3106750
0.0023250,0.3106948
0.0023300,0.3107261
0.0023350,0.3107637
0.0023400,0.3108010
0.0023450,0.3108338
0.0023500,0.3108623
0.0023550,0.3108891
0.0023600,0.3109162
0.0023650,0.3109431
0.0023700,0.3109671
0.0023750,0.3109858
0.0023800,0.3109991
0.0023850,0.3110092
0.0023900,0.3110191
0.0023950,0.3110327
0.0024000,0.3017350
0.0024050,0.3017488
0.0024100,0.3017768
0.0024150,0.3018146
0.0024200,0.3018555
0.0024250,0.3018932
0.0024300,0.3019236
0.0024350,0.3019468
0.0024400,0.3019658
0.0024450,0.3019830
0.0024500,0.3019985
0.0024550,0.3020120
0.0024600,0.3020241
0.0024650,0.3020350
0.0024700,0.3020439
0.0024750,0.3020495
0.0024800,0.3020506
0.0024850,0.3020483
0.0024900,0.3020443
0.0024950,0.3020394
0.0025000,0.3341442
0.0025050,0.3341423
0.0025100,0.3341473
0.0025150,0.3341594
0.0025200,0.3341788
0.0025250,0.3342044
0.0025300,0.3342346
0.0025350,0.3342671
0.0025400,0.3342993
0.0025450,0.3343304
0.0025500,0.3343600
0.0025550,0.3343869
0.0025600,0.3344106
0.0025650,0.3344307
0.0025700,0.3344477
0.0025750,0.3344614
0.0025800,0.3344724
0.0025850,0.3344820
0.0025900,0.3344909
0.0025950,0.3344994
0.0026000,0.2844384
0.0026050,0.2844260
0.0026100,0.2844215
0.0026150,0.2844284
0.0026200,0.2844484
0.0026250,0.2844799
0.0026300,0.2845181
0.0026350,0.2845570
0.0026400,0.2845914
0.0026450,0.2846186
0.0026500,0.2846389
0.0026550,0.2846557
0.0026600,0.2846727
0.0026650,0.2846927
0.0026700,0.2847163
0.0026750,0.2847418
0.0026800,0.2847660
0.0026850,0.2847855
0.0026900,0.2847971
0.0026950,0.2847998
0.0027000,0.2787251
0.0027050,0.2787131
0.0027100,0.2787082
0.0027150,0.2787091
0.0027200,0.2787120
0.0027250,0.2787118
0.0027300,0.2787053
0.0027350,0.2786929
0.0027400,0.2786774
0.0027450,0.2786640
0.0027500,0.2786572
0.0027550,0.2786598
0.0027600,0.2786721
0.0027650,0.2786910
0.0027700,0.2787107
0.0027750,0.2787257
0.0027800,0.2787333
0.0027850,0.2787345
0.0027900,0.2787320
0.0027950,0.2787301
0.0028000,0.2911360
0.0028050,0.2911373
0.0028100,0.2911485
0.0028150,0.2911633
0.0028200,0.2911775
0.0028250,0.2911905
0.0028300,0.2912051
0.0028350,0.2912241
0.0028400,0.2912486
0.0028450,0.2912782
0.0028500,0.2913100
0.0028550,0.2913390
0.0028600,0.2913585
0.0028650,0.2913639
0.0028700,0.2913556
0.0028750,0.2913381
0.0028800,0.2913183
0.0028850,0.2913031
0.0028900,0.2912958
0.0028950,0.2912966
0.0029000,0.3279089
0.0029050,0.3279003
0.0029100,0.3278944
0.0029150,0.3278912
0.0029200,0.3278930
0.0029250,0.3279017
0.0029300,0.3279179
0.0029350,0.3279409
0.0029400,0.3279682
0.0029450,0.3279949
0.0029500,0.3280155
0.0029550,0.3280275
0.0029600,0.3280324
0.0029650,0.3280343
0.0029700,0.3280390
0.0029750,0.3280509
0.0029800,0.3280725
0.0029850,0.3281027
0.0029900,0.3281360
0.0029950,0.3281655
0.0030000,0.3168735
0.0030050,0.3168791
0.0030100,0.3168836
0.0030150,0.3168848
0.0030200,0.3168824
0.0030250,0.3168794
0.0030300,0.3168808
0.0030350,0.3168888
0.0030400,0.3169031
0.0030450,0.3169223
0.0030500,0.3169446
0.0030550,0.3169683
0.0030600,0.3169918
0.0030650,0.3170150
0.0030700,0.3170401
0.0030750,0.3170699
0.0030800,0.3171058
0.0030850,0.3171469
0.0030900,0.3171897
0.0030950,0.3172298
0.0031000,0.3242444
0.0031050,0.3242619
0.0031100,0.3242838
0.0031150,0.3243132
0.0031200,0.3243508
0.0031250,0.3243950
0.0031300,0.3244423
0.0031350,0.3244883
0.0031400,0.3245287
0.0031450,0.3245597
0.0031500,0.3245792
0.0031550,0.3245886
0.0031600,0.3245910
0.0031650,0.3245906
0.0031700,0.3245900
0.0031750,0.3245895
0.0031800,0.3245890
0.0031850,0.3245899
0.0031900,0.3245941
0.0031950,0.3246021
0.0032000,0.2639371
0.0032050,0.2639532
0.0032100,0.2639752
0.0032150,0.2640004
0.0032200,0.2640273
0.0032250,0.2640550
0.0032300,0.2640825
0.0032350,0.2641072
0.0032400,0.2641266
0.0032450,0.2641406
0.0032500,0.2641495
0.0032550,0.2641532
0.0032600,0.2641521
0.0032650,0.2641464
0.0032700,0.2641369
0.0032750,0.2641269
0.0032800,0.2641220
0.0032850,0.2641261
0.0032900,0.2641377
0.0032950,0.2641495
0.0033000,0.3108074
0.0033050,0.3108117
0.0033100,0.3108154
0.0033150,0.3108218
0.0033200,0.3108330
0.0033250,0.3108488
0.0033300,0.3108673
0.0033350,0.3108862
0.0033400,0.3109044
0.0033450,0.3109216
0.0033500,0.3109381
0.0033550,0.3109543
0.0033600,0.3109702
0.0033650,0.3109851
0.0033700,0.3109970
0.0033750,0.3110051
0.0033800,0.3110115
0.0033850,0.3110198
0.0033900,0.3110326
0.0033950,0.3110501
0.0034000,0.3135112
0.0034050,0.3135118
0.0034100,0.3135224
0.0034150,0.3135442
0.0034200,0.3135755
0.0034250,0.3136106
0.0034300,0.3136410
0.0034350,0.3136618
0.0034400,0.3136730
0.0034450,0.3136777
0.0034500,0.3136796
0.0034550,0.3136816
0.0034600,0.3136861
0.0034650,0.3136949
0.0034700,0.3137091
0.0034750,0.3137295
0.0034800,0.3137552
0.0034850,0.3137834
0.0034900,0.3138107
0.0034950,0.3138348
0.0035000,0.2856593
0.0035050,0.2856597
0.0035100,0.2856628
0.0035150,0.2856693
0.0035200,0.2856800
0.0035250,0.2856951
0.0035300,0.2857142
0.0035350,0.2857370
0.0035400,0.2857633
0.0035450,0.2857934
0.0035500,0.2858276
0.0035550,0.2858644
0.0035600,0.2859015
0.0035650,0.2859367
0.0035700,0.2859665
0.0035750,0.2859875
0.0035800,0.2859979
0.0035850,0.2859988
0.0035900,0.2859923
0.0035950,0.2859806
0.0036000,0.2979325
0.0036050,0.2979283
0.0036100,0.2979269
0.0036150,0.2979264
0.0036200,0.2979258
0.0036250,0.2979269
0.0036300,0.2979329
0.0036350,0.2979464
0.0036400,0.2979667
0.0036450,0.2979906
0.0036500,0.2980137
0.0036550,0.2980320
0.0036600,0.2980434
0.0036650,0.2980483
0.0036700,0.2980480
0.0036750,0.2980445
0.0036800,0.2980407
0.0036850,0.2980387
0.0036900,0.2980387
0.0036950,0.2980399
0.0037000,0.2975794
0.0037050,0.2975829
0.0037100,0.2975950
0.0037150,0.2976125
0.0037200,0.2976324
0.0037250,0.2976531
0.0037300,0.2976733
0.0037350,0.2976930
0.0037400,0.2977126
0.0037450,0.2977317
0.0037500,0.2977494
0.0037550,0.2977641
0.0037600,0.2977750
0.0037650,0.2977824
0.0037700,0.2977881
0.0037750,0.2977951
0.0037800,0.2978048
0.0037850,0.2978171
0.0037900,0.2978303
0.0037950,0.2978427
0.0038000,0.2729899
0.0038050,0.2729882
0.0038100,0.2729978
0.0038150,0.2730171
0.0038200,0.2730417
0.0038250,0.2730676
0.0038300,0.2730917
0.0038350,0.2731108
0.0038400,0.2731219
0.0038450,0.2731250
0.0038500,0.2731247
0.0038550,0.2731261
0.0038600,0.2731320
0.0038650,0.2731423
0.0038700,0.2731545
0.0038750,0.2731659
0.0038800,0.2731738
0.0038850,0.2731772
0.0038900,0.2731755
0.0038950,0.2731688
0.0039000,0.2869636
0.0039050,0.2869311
0.0039100,0.2869060
0.0039150,0.2868902
0.0039200,0.2868827
0.0039250,0.2868806
0.0039300,0.2868802
0.0039350,0.2868806
0.0039400,0.2868831
0.0039450,0.2868885
0.0039500,0.2868960
0.0039550,0.2869039
0.0039600,0.2869117
0.0039650,0.2869204
0.0039700,0.2869311
0.0039750,0.2869437
0.0039800,0.2869569
0.0039850,0.2869693
0.0039900,0.2869795
0.0039950,0.2869868
0.0040000,0.3002874
0.0040050,0.3002910
0.0040100,0.3003008
0.0040150,0.3003156
0.0040200,0.3003326
0.0040250,0.3003479
0.0040300,0.3003601
0.0040350,0.3003708
0.0040400,0.3003832
0.0040450,0.3004005
0.0040500,0.3004235
0.0040550,0.3004513
0.0040600,0.3004822
0.0040650,0.3005148
0.0040700,0.3005472
0.0040750,0.3005762
0.0040800,0.3005988
0.0040850,0.3006149
0.0040900,0.3006263
0.0040950,0.3006356
0.0041000,0.2684477
0.0041050,0.2684561
0.0041100,0.2684686
0.0041150,0.2684852
0.0041200,0.2685033
0.0041250,0.2685191
0.0041300,0.2685313
0.0041350,0.2685406
0.0041400,0.2685481
0.0041450,0.2685556
0.0041500,0.2685642
0.0041550,0.2685737
0.0041600,0.2685828
0.0041650,0.2685903
0.0041700,0.2685968
0.0041750,0.2686039
0.0041800,0.2686135
0.0041850,0.2686271
0.0041900,0.2686446
0.0041950,0.2686665
0.0042000,0.2701413
0.0042050,0.2701602
0.0042100,0.2701869
0.0042150,0.2702167
0.0042200,0.2702456
0.0042250,0.2702708
0.0042300,0.2702910
0.0042350,0.2703067
0.0042400,0.2703197
0.0042450,0.2703323
0.0042500,0.2703465
0.0042550,0.2703624
0.0042600,0.2703788
0.0042650,0.2703936
0.0042700,0.2704060
0.0042750,0.2704161
0.0042800,0.2704240
0.0042850,0.2704305
0.0042900,0.2704357
0.0042950,0.2704396
0.0043000,0.2688851
0.0043050,0.2688812
0.0043100,0.2688763
0.0043150,0.2688709
0.0043200,0.2688671
0.0043250,0.2688670
0.0043300,0.2688724
0.0043350,0.2688837
0.0043400,0.2689001
0.0043450,0.2689211
0.0043500,0.2689459
0.0043550,0.2689736
0.0043600,0.2690032
0.0043650,0.2690342
0.0043700,0.2690662
0.0043750,0.2690969
0.0043800,0.2691235
0.0043850,0.2691444
0.0043900,0.2691603
0.0043950,0.2691737
0.0044000,0.2901211
0.0044050,0.2901139
0.0044100,0.2901161
0.0044150,0.2901256
0.0044200,0.2901405
0.0044250,0.2901589
0.0044300,0.2901780
0.0044350,0.2901946
0.0044400,0.2902061
0.0044450,0.2902106
0.0044500,0.2902076
0.0044550,0.2902000
0.0044600,0.2901919
0.0044650,0.2901863
0.0044700,0.2901836
0.0044750,0.2901819
0.0044800,0.2901796
0.0044850,0.2901766
0.0044900,0.2901750
0.0044950,0.2901785
0.0045000,0.2900024
0.0045050,0.2900272
0.0045100,0.2900604
0.0045150,0.2900938
0.0045200,0.2901202
0.0045250,0.2901353
0.0045300,0.2901398
0.0045350,0.2901382
0.0045400,0.2901374
0.0045450,0.2901434
0.0045500,0.2901562
0.0045550,0.2901709
0.0045600,0.2901819
0.0045650,0.2901868
0.0045700,0.2901861
0.0045750,0.2901819
0.0045800,0.2901768
0.0045850,0.2901738
0.0045900,0.2901761
0.0045950,0.2901860
0.0046000,0.2582286
0.0046050,0.2582285
0.0046100,0.2582361
0.0046150,0.2582477
0.0046200,0.2582588
0.0046250,0.2582668
0.0046300,0.2582722
0.0046350,0.2582768
0.0046400,0.2582822
0.0046450,0.2582887
0.0046500,0.2582945
0.0046550,0.2582980
0.0046600,0.2582978
0.0046650,0.2582939
0.0046700,0.2582866
0.0046750,0.2582770
0.0046800,0.2582670
0.0046850,0.2582575
0.0046900,0.2582473
0.0046950,0.2582356
0.0047000,0.2855977
0.0047050,0.2855958
0.0047100,0.2855961
0.0047150,0.2855960
0.0047200,0.2855933
0.0047250,0.2855875
0.0047300,0.2855787
0.0047350,0.2855674
0.0047400,0.2855559
0.0047450,0.2855479
0.0047500,0.2855460
0.0047550,0.2855490
0.0047600,0.2855523
0.0047650,0.2855520
0.0047700,0.2855486
0.0047750,0.2855445
0.0047800,0.2855409
0.0047850,0.2855360
0.0047900,0.2855280
0.0047950,0.2855159
0.0048000,0.3324452
0.0048050,0.3324269
0.0048100,0.3324222
0.0048150,0.3324339
0.0048200,0.3324601
0.0048250,0.3324958
0.0048300,0.3325358
0.0048350,0.3325758
0.0048400,0.3326140
0.0048450,0.3326483
0.0048500,0.3326771
0.0048550,0.3327002
0.0048600,0.3327186
0.0048650,0.3327333
0.0048700,0.3327443
0.0048750,0.3327509
0.0048800,0.3327532
0.0048850,0.3327527
0.0048900,0.3327523
0.0048950,0.3327549
0.0049000,0.3242028
0.0049050,0.3242090
0.0049100,0.3242262
0.0049150,0.3242496
0.0049200,0.3242728
0.0049250,0.3242919
0.0049300,0.3243051
0.0049350,0.3243116
0.0049400,0.3243122
0.0049450,0.3243087
0.0049500,0.3243037
0.0049550,0.3243002
0.0049600,0.3243000
0.0049650,0.3243043
0.0049700,0.3243125
0.0049750,0.3243234
0.0049800,0.3243348
0.0049850,0.3243461
0.0049900,0.3243584
0.0049950,0.3243732
0.0050000,0.3105259
0.0050050,0.3105298
0.0050100,0.3105353
0.0050150,0.3105391
0.0050200,0.3105398
0.0050250,0.3105383
0.0050300,0.3105362
0.0050350,0.3105352
0.0050400,0.3105367
0.0050450,0.3105410
0.0050500,0.3105481
0.0050550,0.3105574
0.0050600,0.3105682
0.0050650,0.3105792
0.0050700,0.3105882
0.0050750,0.3105929
0.0050800,0.3105909
0.0050850,0.3105817
0.0050900,0.3105672
0.0050950,0.3105510
0.0051000,0.3202909
0.0051050,0.3202770
0.0051100,0.3202700
0.0051150,0.3202701
0.0051200,0.3202778
0.0051250,0.3202937
0.0051300,0.3203181
0.0051350,0.3203506
0.0051400,0.3203895
0.0051450,0.3204317
0.0051500,0.3204750
0.0051550,0.3205189
0.0051600,0.3205631
0.0051650,0.3206058
0.0051700,0.3206446
0.0051750,0.3206790
0.0051800,0.3207107
0.0051850,0.3207412
0.0051900,0.3207708
0.0051950,0.3207980
0.0052000,0.3291025
0.0052050,0.3291098
0.0052100,0.3291238
0.0052150,0.3291413
0.0052200,0.3291559
0.0052250,0.3291628
0.0052300,0.3291608
0.0052350,0.3291532
0.0052400,0.3291472
0.0052450,0.3291499
0.0052500,0.3291659
0.0052550,0.3291954
0.0052600,0.3292350
0.0052650,0.3292802
0.0052700,0.3293271
0.0052750,0.3293729
0.0052800,0.3294151
0.0052850,0.3294526
0.0052900,0.3294866
0.0052950,0.3295191
0.0053000,0.3159780
0.0053050,0.3160021
0.0053100,0.3160211
0.0053150,0.3160297
0.0053200,0.3160272
0.0053250,0.3160175
0.0053300,0.3160066
0.0053350,0.3160004
0.0053400,0.3160029
0.0053450,0.3160147
0.0053500,0.3160333
0.0053550,0.3160533
0.0053600,0.3160694
0.0053650,0.3160785
0.0053700,0.3160808
0.0053750,0.3160802
0.0053800,0.3160820
0.0053850,0.3160892
0.0053900,0.3161015
0.0053950,0.3161164
0.0054000,0.3282714
0.0054050,0.3282572
0.0054100,0.3282513
0.0054150,0.3282536
0.0054200,0.3282635
0.0054250,0.3282805
0.0054300,0.3283040
0.0054350,0.3283327
0.0054400,0.3283639
0.0054450,0.3283936
0.0054500,0.3284168
0.0054550,0.3284292
0.0054600,0.3284292
0.0054650,0.3284203
0.0054700,0.3284094
0.0054750,0.3284035
0.0054800,0.3284073
0.0054850,0.3284220
0.0054900,0.3284460
0.0054950,0.3284758
0.0055000,0.3159810
0.0055050,0.3159910
0.0055100,0.3160073
0.0055150,0.3160298
0.0055200,0.3160557
0.0055250,0.3160799
0.0055300,0.3160979
0.0055350,0.3161077
0.0055400,0.3161112
0.0055450,0.3161131
0.0055500,0.3161180
0.0055550,0.3161287
0.0055600,0.3161448
0.0055650,0.3161638
0.0055700,0.3161820
0.0055750,0.3161963
0.0055800,0.3162058
0.0055850,0.3162124
0.0055900,0.3162201
0.0055950,0.3162317
0.0056000,0.2856859
0.0056050,0.2857052
0.0056100,0.2857253
0.0056150,0.2857418
0.0056200,0.2857505
0.0056250,0.2857495
0.0056300,0.2857403
0.0056350,0.2857260
0.0056400,0.2857098
0.0056450,0.2856938
0.0056500,0.2856793
0.0056550,0.2856659
0.0056600,0.2856522
0.0056650,0.2856387
0.0056700,0.2856280
0.0056750,0.2856235
0.0056800,0.2856272
0.0056850,0.2856394
0.0056900,0.2856601
0.0056950,0.2856888
0.0057000,0.3014581
0.0057050,0.3014927
0.0057100,0.3015312
0.0057150,0.3015678
0.0057200,0.3015982
0.0057250,0.3016195
0.0057300,0.3016310
0.0057350,0.3016353
0.0057400,0.3016378
0.0057450,0.3016447
0.0057500,0.3016596
0.0057550,0.3016825
0.0057600,0.3017093
0.0057650,0.3017348
0.0057700,0.3017546
0.0057750,0.3017676
0.0057800,0.3017760
0.0057850,0.3017835
0.0057900,0.3017932
0.0057950,0.3018055
0.0058000,0.2991626
0.0058050,0.2991506
0.0058100,0.2991369
