E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
11.5527,276.842,38.2322,238.61
11.7154,276.649,38.8119,237.837
11.8781,279.991,42.9333,237.058
12.0409,282.159,45.8856,236.274
12.2036,281.386,45.9019,235.484
12.3663,276.797,42.1078,234.689
12.529,276.753,42.8645,233.889
12.6917,276.425,43.3409,233.084
12.8544,275.918,43.6438,232.274
13.0171,276.932,45.473,231.459
13.1798,279.683,49.0422,230.641
13.3426,280.879,51.0618,229.817
13.5053,277.451,48.4613,228.99
13.668,277.96,49.8009,228.159
13.8307,277.798,50.4744,227.324
13.9934,281.308,54.8234,226.485
14.1561,281.415,55.7728,225.643
14.3188,280.124,55.3267,224.797
14.4816,280.645,56.6974,223.948
14.6443,279.876,56.7799,223.096
14.807,284.952,62.7106,222.241
14.9697,281.622,60.2389,221.383
15.1324,297.702,77.1789,220.523
15.2951,284.271,64.611,219.66
15.4578,283.487,64.6925,218.794
15.6206,289.839,71.9122,217.927
15.7833,281.819,64.7621,217.057
15.946,284.132,67.9466,216.185
16.1087,281.65,66.3381,215.311
16.2714,290.909,76.4724,214.436
16.4341,285.382,71.8225,213.559
16.5968,284.144,71.4629,212.681
16.7596,289.072,77.2712,211.801
16.9223,291.788,80.8677,210.92
17.085,287.93,77.8924,210.038
17.2477,290.018,80.8635,209.155
17.4104,294.53,86.2593,208.271
17.5731,286.538,79.1518,207.386
17.7358,287.975,81.4747,206.501
17.8986,291.846,86.2318,205.615
18.0613,290.773,86.0446,204.728
18.224,291.823,87.981,203.842
18.3867,292.84,89.8847,202.955
18.5494,295.991,93.9226,202.068
18.7121,296.411,95.2296,201.181
18.8748,295.545,95.251,200.294
19.0376,298.298,98.8907,199.408
19.2003,298.307,99.7854,198.521
19.363,303.013,105.378,197.635
19.5257,299.379,102.629,196.75
19.6884,295.632,99.767,195.865
19.8511,299.712,104.731,194.981
20.0138,300.424,106.326,194.098
20.1766,304.852,111.637,193.215
20.3393,303.59,111.257,192.333
20.502,303.974,112.521,191.453
20.6647,304.143,113.569,190.573
20.8274,307.079,117.384,189.695
20.9901,307.992,119.173,188.818
21.1528,307.258,119.315,187.943
21.3156,307.828,120.76,187.068
21.4783,305.408,119.212,186.195
21.641,310.752,125.428,185.324
21.8037,308.34,123.886,184.455
21.9664,307.334,123.748,183.587
22.1291,316.552,133.831,182.721
22.2918,314.313,132.457,181.856
22.4546,311.166,130.172,180.994
22.6173,314.522,134.388,180.134
22.78,312.337,133.062,179.275
22.9427,312.704,134.285,178.419
23.1054,315.543,137.978,177.565
23.2681,317.181,140.468,176.713
23.4308,316.445,140.581,175.863
23.5936,319.805,144.789,175.016
23.7563,326.5,152.329,174.17
23.919,319.915,146.587,173.328
24.0817,320.606,148.118,172.488
24.2444,315.286,143.636,171.65
24.4071,317.359,146.544,170.814
24.5698,320.16,150.178,169.982
24.7326,325.234,156.083,169.152
24.8953,326.966,158.641,168.324
25.058,324.946,157.446,167.5
25.2207,330.573,163.895,166.678
25.3834,330.902,165.043,165.859
25.5461,329.921,164.878,165.043
25.7088,334.501,170.272,164.229
25.8716,337.191,173.773,163.419
