Time (ps),Radius (nm)
428,1.56513
429,1.5649
430,1.56601
431,1.56464
432,1.56526
433,1.56505
434,1.56476
435,1.56534
436,1.56498
437,1.56556
438,1.56513
439,1.56493
440,1.56535
441,1.56504
442,1.56496
443,1.56524
444,1.56502
445,1.56477
446,1.56519
447,1.56495
448,1.56539
449,1.56501
450,1.5648
451,1.5651
452,1.56544
453,1.56492
454,1.56511
455,1.56575
456,1.56495
457,1.56488
458,1.56523
459,1.56502
460,1.56506
461,1.56552
462,1.56495
463,1.56517
464,1.56526
465,1.56488
466,1.56533
467,1.56537
468,1.56491
469,1.56564
470,1.5646
471,1.56528
472,1.56498
473,1.56498
474,1.56543
475,1.5651
476,1.56449
477,1.5657
478,1.56459
479,1.56532
480,1.56493
481,1.56516
482,1.56535
483,1.56514
484,1.56526
485,1.56522
486,1.56527
487,1.565
488,1.56499
489,1.56548
490,1.5648
491,1.56529
492,1.56501
493,1.56483
494,1.56538
495,1.56545
496,1.56531
497,1.56519
498,1.56458
499,1.56529
500,1.56482
501,1.5652
502,1.56524
503,1.56519
504,1.56525
505,1.56516
506,1.56456
507,1.56569
508,1.56453
509,1.56546
510,1.56575
511,1.56397
512,1.56578
513,1.56489
514,1.56494
515,1.56506
516,1.5651
517,1.56524
518,1.5653
519,1.56506
520,1.5652
521,1.56501
522,1.56547
523,1.56457
524,1.56547
525,1.56511
526,1.5651
527,1.56511
528,1.56498
529,1.56499
530,1.56549
531,1.56513
532,1.5643
533,1.56565
534,1.56505
535,1.56459
536,1.56565
537,1.5648
538,1.56536
539,1.56563
540,1.56506
541,1.56502
542,1.56537
543,1.56497
544,1.56527
545,1.56524
546,1.56481
547,1.56527
548,1.56488
549,1.56518
550,1.56539
551,1.56444
552,1.56537
553,1.56542
554,1.56478
555,1.56528
556,1.56518
557,1.56497
558,1.56543
559,1.56484
560,1.56486
561,1.56578
562,1.56472
563,1.56503
564,1.5654
565,1.56482
566,1.56499
567,1.56534
568,1.56505
569,1.56532
570,1.56516
571,1.56508
572,1.56515
573,1.56515
574,1.56525
575,1.56536
576,1.56513
577,1.56542
578,1.56482
579,1.56519
580,1.56535
581,1.56506
582,1.5652
583,1.56509
584,1.56539
585,1.56551
586,1.56489
587,1.56506
588,1.56449
589,1.56588
590,1.56447
591,1.56582
592,1.56515
593,1.56473
594,1.56568
595,1.56474
596,1.56524
597,1.56599
598,1.56501
599,1.56454
600,1.56564
601,1.56497
602,1.56521
603,1.56518
604,1.56459
605,1.56616
606,1.56416
607,1.56509
608,1.56558
609,1.56443
610,1.56581
611,1.56477
612,1.56466
613,1.56544
614,1.56414
615,1.56544
616,1.56501
617,1.56426
618,1.56569
619,1.5647
620,1.565
621,1.56533
622,1.56446
623,1.56532
624,1.56493
625,1.56465
626,1.56547
627,1.56465
628,1.56483
629,1.56452
630,1.56528
631,1.56474
632,1.56515
633,1.56508
634,1.56458
635,1.56535
636,1.56475
637,1.56468
638,1.56518
639,1.56473
640,1.56503
641,1.56507
642,1.56446
643,1.56521
644,1.56496
645,1.56478
646,1.56489
647,1.56516
648,1.56493
649,1.56495
650,1.56467
651,1.56498
652,1.56448
653,1.56521
654,1.56466
655,1.56523
656,1.56487
657,1.56509
658,1.56492
659,1.56505
660,1.56483
661,1.56516
662,1.56512
663,1.56474
664,1.56501
665,1.56545
666,1.56458
667,1.56502
668,1.56512
669,1.56482
670,1.56521
671,1.56514
672,1.56443
673,1.56485
674,1.56473
675,1.56521
676,1.56439
677,1.56503
678,1.56499
679,1.56452
680,1.56549
681,1.56434
682,1.56476
683,1.56532
684,1.56483
685,1.56524
686,1.56504
687,1.56479
688,1.56478
689,1.56475
690,1.56516
691,1.56478
692,1.5651
693,1.56455
694,1.56502
695,1.56483
696,1.56502
697,1.565
698,1.56481
699,1.56476
700,1.56514
701,1.56448
702,1.56523
703,1.56424
704,1.56478
705,1.56517
706,1.5645
707,1.56514
708,1.5646
709,1.56489
710,1.56501
711,1.56458
712,1.56507
713,1.56491
714,1.56511
715,1.56433
716,1.5656
717,1.56444
718,1.56451
719,1.56525
720,1.56456
721,1.56499
722,1.56481
723,1.56455
724,1.56522
725,1.56498
726,1.56517
727,1.56496
728,1.56505
729,1.56425
730,1.56557
731,1.56455
732,1.56476
733,1.56564
734,1.56439
735,1.56526
736,1.56499
737,1.56498
738,1.56528
739,1.5648
740,1.56479
741,1.56494
742,1.56471
743,1.56488
744,1.56493
745,1.56501
746,1.56467
747,1.56469
748,1.56544
749,1.56402
750,1.56523
751,1.56503
752,1.56463
753,1.56485
754,1.56475
755,1.56496
756,1.56474
757,1.56551
758,1.56451
759,1.56534
760,1.56474
761,1.56433
762,1.5655
763,1.56426
764,1.565
765,1.56491
766,1.56504
767,1.56514
768,1.56481
769,1.56449
770,1.56507
771,1.56513
772,1.56453
773,1.56493
774,1.56481
775,1.56517
776,1.56456
777,1.56464
778,1.56558
779,1.56494
780,1.56448
781,1.56523
782,1.56464
783,1.56484
784,1.56493
785,1.56445
786,1.56548
787,1.56481
788,1.56465
789,1.5653
790,1.56435
791,1.56528
792,1.5646
793,1.56528
794,1.56499
795,1.56487
796,1.56469
797,1.56458
798,1.56472
799,1.56493
800,1.56502
801,1.56511
802,1.56521
803,1.56451
804,1.56469
805,1.56518
806,1.56457
807,1.56505
808,1.56524
809,1.56467
810,1.56481
811,1.56478
812,1.56508
813,1.56484
814,1.5648
815,1.56482
816,1.56535
817,1.56474
818,1.56477
819,1.56497
820,1.56481
821,1.56489
822,1.56507
823,1.5649
824,1.56443
825,1.56525
826,1.56472
827,1.56504
828,1.56492
829,1.56458
830,1.56518
831,1.56514
832,1.56454
833,1.56526
834,1.56481
835,1.5644
836,1.5652
837,1.56501
838,1.56477
839,1.56494
840,1.56501
841,1.56485
842,1.56472
843,1.56512
844,1.56489
845,1.56489
846,1.56513
847,1.56478
848,1.5644
849,1.56523
850,1.56468
851,1.56488
852,1.56472
853,1.56513
854,1.56536
855,1.56491
856,1.56503
857,1.5642
858,1.56539
859,1.56478
860,1.56443
861,1.56571
862,1.56434
863,1.56521
864,1.56482
865,1.56442
866,1.56507
867,1.56468
868,1.56509
869,1.56469
870,1.56509
871,1.56519
872,1.5644
873,1.56563
874,1.56459
875,1.56442
876,1.56514
877,1.56481
878,1.56455
879,1.5652
880,1.56437
881,1.56539
882,1.565
883,1.56431
884,1.56568
885,1.5646
886,1.56448
887,1.56513
888,1.5649
889,1.56467
890,1.56503
891,1.56431
892,1.56514
893,1.56483
894,1.56441
895,1.56523
896,1.56486
897,1.5649
898,1.56533
899,1.56447
900,1.56489
901,1.56495
902,1.56487
903,1.56479
904,1.56525
905,1.56464
906,1.56503
907,1.56513
908,1.56488
909,1.56457
910,1.56509
911,1.5646
912,1.56516
913,1.56424
914,1.56504
915,1.56511
916,1.56441
917,1.56506
918,1.56522
919,1.5639
920,1.5655
921,1.56423
922,1.56474
923,1.56497
924,1.56405
925,1.56523
926,1.5654
927,1.56409
928,1.56573
929,1.56459
930,1.56484
931,1.56558
932,1.56477
933,1.56422
934,1.56521
935,1.56514
936,1.56427
937,1.56543
938,1.56443
939,1.56509
940,1.56478
941,1.5648
942,1.56477
943,1.56488
944,1.56465
945,1.56495
946,1.56538
947,1.56422
948,1.56523
949,1.56463
950,1.56527
951,1.56503
952,1.56442
953,1.5651
954,1.56455
955,1.56528
956,1.5649
957,1.56485
958,1.56481
959,1.56492
960,1.56487
961,1.56489
962,1.56511
963,1.56458
964,1.56529
965,1.56483
966,1.56498
967,1.56475
968,1.56471
969,1.56536
970,1.56458
971,1.56529
972,1.56512
973,1.56509
974,1.56439
975,1.56535
976,1.5648
977,1.56453
978,1.56556
979,1.56458
980,1.56448
981,1.56505
982,1.56506
983,1.56451
984,1.56529
985,1.56472
986,1.56514
987,1.56463
988,1.56463
989,1.5651
990,1.56499
991,1.56438
992,1.56494
993,1.56473
994,1.56451
995,1.56554
996,1.56415
997,1.56547
998,1.56473
999,1.56492
1000,1.56447
1001,1.56519
1002,1.56499
1003,1.56463
1004,1.56482
1005,1.56493
1006,1.56525
1007,1.56478
1008,1.56487
1009,1.56507
1010,1.56458
1011,1.56556
1012,1.56434
1013,1.56518
1014,1.56472
1015,1.565
1016,1.56455
1017,1.56466
1018,1.56511
1019,1.56461
1020,1.56532
1021,1.56541
1022,1.56491
1023,1.56525
1024,1.56429
1025,1.56508
1026,1.56506
1027,1.56473
1028,1.56504
1029,1.56468
1030,1.56451
1031,1.56464
1032,1.56533
1033,1.56415
1034,1.5649
1035,1.56534
1036,1.56466
1037,1.56529
1038,1.56457
1039,1.56486
1040,1.56529
1041,1.5647
1042,1.56515
1043,1.56499
1044,1.56466
1045,1.56454
1046,1.56517
1047,1.56462
1048,1.56499
1049,1.56529
1050,1.56454
1051,1.56481
1052,1.56486
1053,1.56453
1054,1.56491
1055,1.56472
1056,1.56468
1057,1.56547
1058,1.56418
1059,1.56495
1060,1.565
1061,1.56475
1062,1.56518
1063,1.56507
1064,1.56489
1065,1.56452
1066,1.56468
1067,1.56488
1068,1.56561
1069,1.56442
1070,1.56543
1071,1.56474
1072,1.56471
1073,1.56549
1074,1.56455
1075,1.56483
1076,1.56478
1077,1.5644
1078,1.56562
1079,1.56484
1080,1.56448
1081,1.56528
1082,1.56479
1083,1.56438
1084,1.56566
1085,1.56437
1086,1.56483
1087,1.56491
1088,1.56489
1089,1.56522
1090,1.56455
1091,1.56496
1092,1.56517
1093,1.56463
1094,1.5652
1095,1.5644
1096,1.56494
1097,1.56494
1098,1.56407
1099,1.56539
1100,1.56447
1101,1.56502
1102,1.56473
1103,1.56503
1104,1.56486
1105,1.56462
1106,1.56524
1107,1.56471
1108,1.56508
1109,1.56466
1110,1.56503
1111,1.56462
1112,1.56488
1113,1.5651
1114,1.56511
1115,1.56479
1116,1.56479
1117,1.56546
1118,1.56467
1119,1.56491
1120,1.56495
1121,1.56485
1122,1.56503
1123,1.56515
1124,1.56456
1125,1.56473
1126,1.56527
1127,1.56455
1128,1.56522
1129,1.56492
1130,1.56463
1131,1.56546
1132,1.56435
1133,1.56482
1134,1.56487
1135,1.56481
1136,1.56485
1137,1.56501
1138,1.56453
1139,1.56526
1140,1.56533
1141,1.56479
1142,1.56534
1143,1.56492
1144,1.56501
1145,1.56477
1146,1.56501
1147,1.56468
1148,1.56498
1149,1.5649
1150,1.56487
1151,1.56507
1152,1.56491
1153,1.56486
1154,1.56468
1155,1.565
1156,1.56486
1157,1.56464
1158,1.56523
1159,1.56453
1160,1.56493
1161,1.56493
1162,1.56481
1163,1.5652
1164,1.56473
1165,1.56495
1166,1.56478
1167,1.56477
1168,1.56476
1169,1.56522
1170,1.56486
1171,1.56477
1172,1.56529
1173,1.56477
1174,1.565
1175,1.56463
1176,1.5649
1177,1.56492
1178,1.56477
1179,1.56512
1180,1.56479
1181,1.5645
1182,1.56509
1183,1.56503
1184,1.565
1185,1.56526
1186,1.56491
1187,1.56474
1188,1.56492
1189,1.5651
1190,1.56471
1191,1.56459
1192,1.56502
1193,1.56466
1194,1.56513
1195,1.56513
1196,1.56432
1197,1.56535
1198,1.56467
1199,1.56477
1200,1.5651
1201,1.56476
1202,1.56505
1203,1.56485
1204,1.56477
1205,1.56464
1206,1.56507
1207,1.5649
1208,1.56536
1209,1.56466
1210,1.56523
1211,1.56465
1212,1.56518
1213,1.56546
1214,1.56412
1215,1.56524
1216,1.56478
1217,1.56501
1218,1.565
1219,1.56499
1220,1.56478
1221,1.5652
1222,1.56498
1223,1.56458
1224,1.56533
1225,1.56423
1226,1.5654
1227,1.56487
1228,1.56491
1229,1.56511
1230,1.56471
1231,1.56496
1232,1.56474
1233,1.56519
1234,1.56471
1235,1.56478
1236,1.56468
1237,1.56497
1238,1.56464
1239,1.56537
1240,1.56463
1241,1.56464
1242,1.56476
1243,1.56466
1244,1.56524
1245,1.5651
1246,1.56444
1247,1.56485
1248,1.56463
1249,1.56515
1250,1.5649
1251,1.56462
1252,1.56499
1253,1.5645
1254,1.56497
1255,1.5649
1256,1.56472
1257,1.5651
1258,1.56503
1259,1.56466
1260,1.56502
1261,1.56514
1262,1.56464
1263,1.56562
1264,1.56459
1265,1.56484
1266,1.5651
1267,1.56533
1268,1.56476
1269,1.56502
1270,1.56498
1271,1.56482
1272,1.56477
1273,1.56522
1274,1.56494
1275,1.56465
1276,1.56515
1277,1.56505
1278,1.56485
1279,1.56508
1280,1.56431
1281,1.56506
1282,1.56514
1283,1.56442
1284,1.56511
1285,1.56489
1286,1.56495
1287,1.56515
1288,1.56402
1289,1.56544
1290,1.56491
1291,1.56447
1292,1.56524
1293,1.56456
1294,1.56509
1295,1.56506
1296,1.56473
1297,1.56538
1298,1.56431
1299,1.56507
1300,1.56467
1301,1.56494
1302,1.56509
1303,1.56508
1304,1.56485
1305,1.5648
1306,1.56489
1307,1.5648
1308,1.5649
1309,1.56476
1310,1.56434
1311,1.56487
1312,1.56494
1313,1.56518
1314,1.56479
1315,1.56484
1316,1.56462
1317,1.56486
1318,1.56505
1319,1.5645
1320,1.56541
1321,1.56466
1322,1.56445
1323,1.56511
1324,1.56487
1325,1.56516
1326,1.56502
1327,1.56483
1328,1.56525
1329,1.56486
1330,1.5649
1331,1.56498
1332,1.56461
1333,1.56474
1334,1.56481
1335,1.56486
1336,1.56547
1337,1.56452
1338,1.5652
1339,1.5649
1340,1.5645
1341,1.56516
1342,1.56516
1343,1.56499
1344,1.56463
1345,1.56524
1346,1.56471
1347,1.56512
1348,1.56495
1349,1.565
1350,1.56487
1351,1.56497
1352,1.5651
1353,1.56447
1354,1.56538
1355,1.56461
1356,1.56492
1357,1.56457
1358,1.56469
1359,1.56483
1360,1.56484
1361,1.56496
1362,1.56478
1363,1.56518
1364,1.56469
1365,1.56501
1366,1.56503
1367,1.56459
1368,1.56525
1369,1.56486
1370,1.565
1371,1.56497
1372,1.56519
1373,1.56432
1374,1.56529
1375,1.56501
1376,1.56486
1377,1.56535
1378,1.56469
1379,1.56499
1380,1.56481
1381,1.56493
1382,1.5653
1383,1.56446
1384,1.56525
1385,1.56477
1386,1.56483
1387,1.56511
1388,1.5648
1389,1.56459
1390,1.56495
1391,1.5648
1392,1.56446
1393,1.56522
1394,1.5648
1395,1.56474
1396,1.56479
1397,1.56493
1398,1.56483
1399,1.56457
1400,1.56575
1401,1.5642
1402,1.5651
1403,1.56451
1404,1.56502
1405,1.56504
1406,1.56488
1407,1.565
1408,1.56469
1409,1.56484
1410,1.56472
1411,1.56465
1412,1.56536
1413,1.56463
1414,1.56494
1415,1.56501
1416,1.56473
1417,1.56521
1418,1.56521
1419,1.56514
1420,1.56486
1421,1.56467
1422,1.56474
1423,1.56508
1424,1.56471
1425,1.56484
1426,1.56457
1427,1.56541
1428,1.56427
1429,1.56514
1430,1.5652
1431,1.56501
1432,1.5649
1433,1.56466
1434,1.56518
1435,1.565
1436,1.56515
1437,1.565
1438,1.56515
1439,1.56441
1440,1.56475
1441,1.56502
1442,1.56465
1443,1.56537
1444,1.56506
1445,1.56469
1446,1.56496
1447,1.56461
1448,1.56525
1449,1.56438
1450,1.56525
1451,1.56519
1452,1.56477
1453,1.56519
1454,1.56498
1455,1.56458
1456,1.56533
1457,1.56467
1458,1.56506
1459,1.56427
1460,1.56568
1461,1.56457
1462,1.56484
1463,1.56481
1464,1.56515
1465,1.56457
1466,1.56481
1467,1.56555
1468,1.56423
1469,1.56467
1470,1.56512
1471,1.56509
1472,1.56524
1473,1.56451
1474,1.5653
1475,1.5652
1476,1.56444
1477,1.56459
1478,1.56537
1479,1.56473
1480,1.5652
1481,1.56451
1482,1.56529
1483,1.56501
1484,1.56489
1485,1.56489
1486,1.56518
1487,1.56471
1488,1.56465
1489,1.56531
1490,1.56468
1491,1.56478
1492,1.56508
1493,1.56499
1494,1.56489
1495,1.56519
1496,1.56453
1497,1.56484
1498,1.56536
1499,1.56475
1500,1.56521
1501,1.5649
1502,1.56479
1503,1.56496
1504,1.56539
1505,1.56463
1506,1.56566
1507,1.56432
1508,1.56516
1509,1.565
1510,1.56467
1511,1.56483
1512,1.56438
1513,1.56518
1514,1.56488
1515,1.56472
1516,1.56544
1517,1.56464
1518,1.5651
1519,1.56477
1520,1.56501
1521,1.56452
1522,1.56534
1523,1.56499
1524,1.56481
1525,1.5651
1526,1.56496
1527,1.56461
1528,1.56499
1529,1.5648
1530,1.56469
1531,1.56481
1532,1.56482
1533,1.56567
1534,1.56437
1535,1.5647
1536,1.56547
1537,1.56462
1538,1.56498
1539,1.56496
1540,1.56476
1541,1.56523
1542,1.56462
1543,1.56538
1544,1.56439
1545,1.56556
1546,1.56456
1547,1.5645
1548,1.56544
1549,1.56412
1550,1.56535
1551,1.56479
1552,1.56467
1553,1.56509
1554,1.56494
1555,1.56514
1556,1.5649
1557,1.56487
1558,1.56498
1559,1.56512
1560,1.56463
1561,1.56492
1562,1.56482
1563,1.56473
1564,1.56496
1565,1.56485
1566,1.56475
1567,1.56452
1568,1.56572
1569,1.56459
1570,1.56474
1571,1.56497
1572,1.56464
1573,1.56511
1574,1.56465
1575,1.56497
1576,1.56491
1577,1.56495
1578,1.56485
1579,1.565
1580,1.56498
1581,1.56468
1582,1.56512
1583,1.56482
1584,1.56511
1585,1.5648
1586,1.56489
1587,1.56466
1588,1.56502
1589,1.56474
1590,1.56516
1591,1.56414
1592,1.56545
1593,1.56458
1594,1.56457
1595,1.56511
1596,1.56452
1597,1.56494
1598,1.56506
1599,1.56462
1600,1.56494
1601,1.56472
1602,1.56548
1603,1.56477
1604,1.56497
1605,1.56461
1606,1.56452
1607,1.56461
1608,1.56533
1609,1.56451
1610,1.56546
1611,1.56466
1612,1.56498
1613,1.56501
1614,1.56467
1615,1.5651
1616,1.56492
1617,1.56473
1618,1.56494
1619,1.56467
1620,1.56516
1621,1.56487
1622,1.5645
1623,1.5652
1624,1.56457
1625,1.56528
1626,1.56435
1627,1.56487
1628,1.56455
1629,1.56478
1630,1.56529
1631,1.56466
1632,1.56481
1633,1.56495
1634,1.56498
1635,1.56507
1636,1.56501
1637,1.56448
1638,1.56511
1639,1.56486
1640,1.56478
1641,1.56476
1642,1.56487
1643,1.56455
1644,1.56513
1645,1.56506
1646,1.56474
1647,1.56524
1648,1.56459
1649,1.565
1650,1.56529
1651,1.56467
1652,1.56544
1653,1.5646
1654,1.56477
1655,1.56508
1656,1.56466
1657,1.56483
1658,1.56488
1659,1.56476
1660,1.56517
1661,1.56447
1662,1.56514
1663,1.5649
1664,1.56452
1665,1.5654
1666,1.56446
1667,1.56469
1668,1.56518
1669,1.5649
1670,1.56455
1671,1.56535
1672,1.56503
1673,1.56492
1674,1.56533
1675,1.56449
1676,1.56505
1677,1.56531
1678,1.56463
1679,1.56491
1680,1.56545
1681,1.5647
1682,1.56454
1683,1.56494
1684,1.56491
1685,1.56513
1686,1.56445
1687,1.56488
1688,1.56507
1689,1.5645
1690,1.56545
1691,1.56464
1692,1.56547
1693,1.56427
1694,1.56511
1695,1.56479
1696,1.5647
1697,1.56531
1698,1.56417
1699,1.565
1700,1.56471
1701,1.56488
1702,1.56515
1703,1.56452
1704,1.56448
1705,1.56482
1706,1.56503
1707,1.56478
1708,1.56493
1709,1.56493
1710,1.56476
1711,1.56499
1712,1.56485
1713,1.56489
1714,1.56495
1715,1.56475
1716,1.5648
1717,1.56479
1718,1.56457
1719,1.56532
1720,1.56481
1721,1.56514
1722,1.56509
1723,1.56474
1724,1.56524
1725,1.56478
1726,1.56504
1727,1.56524
1728,1.56459
1729,1.56502
1730,1.56433
1731,1.56578
1732,1.56473
1733,1.56463
1734,1.56469
1735,1.56525
1736,1.56442
1737,1.56511
1738,1.56464
1739,1.56505
1740,1.56474
1741,1.56505
1742,1.56466
1743,1.56487
1744,1.56519
1745,1.56435
1746,1.5651
1747,1.56531
1748,1.56442
1749,1.56502
1750,1.56508
1751,1.56406
1752,1.56543
1753,1.56447
1754,1.5652
1755,1.56488
1756,1.5649
1757,1.56513
1758,1.56504
1759,1.56479
1760,1.56491
1761,1.56481
1762,1.56534
1763,1.56505
1764,1.56423
1765,1.56505
1766,1.56522
1767,1.56529
1768,1.56443
1769,1.56501
1770,1.56486
1771,1.56456
1772,1.56522
1773,1.56481
1774,1.56505
1775,1.56535
1776,1.56403
1777,1.56509
1778,1.56511
1779,1.56465
1780,1.56504
1781,1.56508
1782,1.56504
1783,1.56471
1784,1.56488
1785,1.56491
1786,1.56469
1787,1.56497
1788,1.56466
1789,1.56522
1790,1.56507
1791,1.56474
1792,1.56507
1793,1.56492
1794,1.56516
1795,1.56524
1796,1.56442
1797,1.5651
1798,1.56467
1799,1.56464
1800,1.56484
1801,1.56497
1802,1.56506
1803,1.56472
1804,1.56475
1805,1.56466
1806,1.56538
1807,1.56465
1808,1.5648
1809,1.56524
1810,1.5642
1811,1.56525
1812,1.56453
1813,1.56454
1814,1.56577
1815,1.56463
1816,1.56489
1817,1.56511
1818,1.56477
1819,1.56487
1820,1.56479
1821,1.56493
1822,1.5644
1823,1.56513
1824,1.56494
1825,1.56506
1826,1.56473
1827,1.56495
1828,1.56482
1829,1.56511
1830,1.56469
1831,1.56521
1832,1.56516
1833,1.56518
1834,1.56472
1835,1.56482
1836,1.56517
1837,1.56423
1838,1.56471
1839,1.56498
1840,1.56481
1841,1.56484
1842,1.56469
1843,1.56548
1844,1.56435
1845,1.56528
1846,1.5645
1847,1.56475
1848,1.56495
1849,1.56453
1850,1.56511
1851,1.56452
1852,1.56524
1853,1.56454
1854,1.56483
1855,1.56507
1856,1.56486
1857,1.56451
1858,1.56562
1859,1.56415
1860,1.56478
1861,1.56531
1862,1.56444
1863,1.56473
1864,1.5652
1865,1.56448
1866,1.56529
1867,1.56456
1868,1.56533
1869,1.56458
1870,1.56491
1871,1.56528
1872,1.56512
1873,1.5649
