Time (ns),non-Water after lsq fit to non-Water
0.0010600,0.2216021
0.0010650,0.2216349
0.0010700,0.2216646
0.0010750,0.2216871
0.0010800,0.2217012
0.0010850,0.2217086
0.0010900,0.2217120
0.0010950,0.2217136
0.0011000,0.2403934
0.0011050,0.2403854
0.0011100,0.2403789
0.0011150,0.2403731
0.0011200,0.2403684
0.0011250,0.2403654
0.0011300,0.2403645
0.0011350,0.2403656
0.0011400,0.2403681
0.0011450,0.2403726
0.0011500,0.2403796
0.0011550,0.2403890
0.0011600,0.2403998
0.0011650,0.2404106
0.0011700,0.2404214
0.0011750,0.2404330
0.0011800,0.2404466
0.0011850,0.2404625
0.0011900,0.2404797
0.0011950,0.2404972
0.0012000,0.2284497
0.0012050,0.2284803
0.0012100,0.2285130
0.0012150,0.2285461
0.0012200,0.2285762
0.0012250,0.2286004
0.0012300,0.2286185
0.0012350,0.2286326
0.0012400,0.2286460
0.0012450,0.2286613
0.0012500,0.2286785
0.0012550,0.2286966
0.0012600,0.2287144
0.0012650,0.2287295
0.0012700,0.2287390
0.0012750,0.2287403
0.0012800,0.2287336
0.0012850,0.2287208
0.0012900,0.2287066
0.0012950,0.2286966
0.0013000,0.2142007
0.0013050,0.2141951
0.0013100,0.2141984
0.0013150,0.2142068
0.0013200,0.2142160
0.0013250,0.2142237
0.0013300,0.2142319
0.0013350,0.2142456
0.0013400,0.2142682
0.0013450,0.2142997
0.0013500,0.2143362
0.0013550,0.2143716
0.0013600,0.2143991
0.0013650,0.2144146
0.0013700,0.2144179
0.0013750,0.2144120
0.0013800,0.2144028
0.0013850,0.2143950
0.0013900,0.2143903
0.0013950,0.2143880
0.0014000,0.1908802
0.0014050,0.1908783
0.0014100,0.1908739
0.0014150,0.1908680
0.0014200,0.1908620
0.0014250,0.1908569
0.0014300,0.1908537
0.0014350,0.1908525
0.0014400,0.1908527
0.0014450,0.1908531
0.0014500,0.1908526
0.0014550,0.1908514
0.0014600,0.1908501
0.0014650,0.1908512
0.0014700,0.1908575
0.0014750,0.1908716
0.0014800,0.1908940
0.0014850,0.1909217
0.0014900,0.1909509
0.0014950,0.1909768
0.0015000,0.1845659
0.0015050,0.1845840
0.0015100,0.1845973
0.0015150,0.1846061
0.0015200,0.1846123
0.0015250,0.1846189
0.0015300,0.1846279
0.0015350,0.1846376
0.0015400,0.1846452
0.0015450,0.1846480
0.0015500,0.1846449
0.0015550,0.1846381
0.0015600,0.1846314
0.0015650,0.1846286
0.0015700,0.1846290
0.0015750,0.1846293
0.0015800,0.1846262
0.0015850,0.1846175
0.0015900,0.1846035
0.0015950,0.1845852
0.0016000,0.2142115
0.0016050,0.2141962
0.0016100,0.2141879
0.0016150,0.2141853
0.0016200,0.2141848
0.0016250,0.2141828
0.0016300,0.2141765
0.0016350,0.2141642
0.0016400,0.2141480
0.0016450,0.2141325
0.0016500,0.2141226
0.0016550,0.2141206
0.0016600,0.2141253
0.0016650,0.2141346
0.0016700,0.2141464
0.0016750,0.2141596
0.0016800,0.2141733
0.0016850,0.2141870
0.0016900,0.2142003
0.0016950,0.2142130
0.0017000,0.2141145
0.0017050,0.2141199
0.0017100,0.2141279
0.0017150,0.2141362
0.0017200,0.2141415
0.0017250,0.2141413
0.0017300,0.2141351
0.0017350,0.2141252
0.0017400,0.2141160
0.0017450,0.2141123
0.0017500,0.2141167
0.0017550,0.2141283
0.0017600,0.2141436
0.0017650,0.2141589
0.0017700,0.2141702
0.0017750,0.2141758
0.0017800,0.2141759
0.0017850,0.2141727
0.0017900,0.2141688
0.0017950,0.2141656
0.0018000,0.2158675
0.0018050,0.2158605
0.0018100,0.2158480
0.0018150,0.2158317
0.0018200,0.2158156
0.0018250,0.2158049
0.0018300,0.2158034
0.0018350,0.2158127
0.0018400,0.2158322
0.0018450,0.2158589
0.0018500,0.2158891
0.0018550,0.2159193
0.0018600,0.2159472
0.0018650,0.2159715
0.0018700,0.2159914
0.0018750,0.2160072
0.0018800,0.2160191
0.0018850,0.2160265
0.0018900,0.2160285
0.0018950,0.2160244
0.0019000,0.1988383
0.0019050,0.1988286
0.0019100,0.1988201
0.0019150,0.1988151
0.0019200,0.1988152
0.0019250,0.1988213
0.0019300,0.1988327
0.0019350,0.1988476
0.0019400,0.1988641
0.0019450,0.1988805
0.0019500,0.1988958
0.0019550,0.1989089
0.0019600,0.1989193
0.0019650,0.1989268
0.0019700,0.1989317
0.0019750,0.1989350
0.0019800,0.1989382
0.0019850,0.1989426
0.0019900,0.1989489
0.0019950,0.1989575
0.0020000,0.1927443
0.0020050,0.1927502
0.0020100,0.1927636
0.0020150,0.1927826
0.0020200,0.1928034
0.0020250,0.1928216
0.0020300,0.1928336
0.0020350,0.1928380
0.0020400,0.1928358
0.0020450,0.1928294
0.0020500,0.1928219
0.0020550,0.1928161
0.0020600,0.1928135
0.0020650,0.1928139
0.0020700,0.1928158
0.0020750,0.1928186
0.0020800,0.1928230
0.0020850,0.1928312
0.0020900,0.1928448
0.0020950,0.1928640
0.0021000,0.1928327
0.0021050,0.1928387
0.0021100,0.1928484
0.0021150,0.1928626
0.0021200,0.1928824
0.0021250,0.1929081
0.0021300,0.1929386
0.0021350,0.1929722
0.0021400,0.1930066
0.0021450,0.1930396
0.0021500,0.1930689
0.0021550,0.1930939
0.0021600,0.1931153
0.0021650,0.1931347
0.0021700,0.1931530
0.0021750,0.1931696
0.0021800,0.1931836
0.0021850,0.1931949
0.0021900,0.1932029
0.0021950,0.1932075
0.0022000,0.2025817
0.0022050,0.2025714
0.0022100,0.2025662
0.0022150,0.2025647
0.0022200,0.2025663
0.0022250,0.2025711
0.0022300,0.2025799
0.0022350,0.2025935
0.0022400,0.2026110
0.0022450,0.2026300
0.0022500,0.2026485
0.0022550,0.2026654
0.0022600,0.2026817
0.0022650,0.2026985
0.0022700,0.2027167
0.0022750,0.2027369
0.0022800,0.2027588
0.0022850,0.2027818
0.0022900,0.2028041
0.0022950,0.2028239
0.0023000,0.2009420
0.0023050,0.2009427
0.0023100,0.2009493
0.0023150,0.2009638
0.0023200,0.2009860
0.0023250,0.2010118
0.0023300,0.2010353
0.0023350,0.2010524
0.0023400,0.2010630
0.0023450,0.2010710
0.0023500,0.2010809
0.0023550,0.2010960
0.0023600,0.2011171
0.0023650,0.2011422
0.0023700,0.2011682
0.0023750,0.2011914
0.0023800,0.2012097
0.0023850,0.2012228
0.0023900,0.2012319
0.0023950,0.2012406
0.0024000,0.1592776
0.0024050,0.1592830
0.0024100,0.1592888
0.0024150,0.1592943
0.0024200,0.1592990
0.0024250,0.1593024
0.0024300,0.1593046
0.0024350,0.1593059
0.0024400,0.1593064
0.0024450,0.1593070
0.0024500,0.1593088
0.0024550,0.1593129
0.0024600,0.1593198
0.0024650,0.1593300
0.0024700,0.1593435
0.0024750,0.1593595
0.0024800,0.1593767
0.0024850,0.1593932
0.0024900,0.1594078
0.0024950,0.1594201
0.0025000,0.2127770
0.0025050,0.2127774
0.0025100,0.2127770
0.0025150,0.2127768
0.0025200,0.2127787
0.0025250,0.2127845
0.0025300,0.2127954
0.0025350,0.2128110
0.0025400,0.2128293
0.0025450,0.2128478
0.0025500,0.2128646
0.0025550,0.2128796
0.0025600,0.2128936
0.0025650,0.2129072
0.0025700,0.2129202
0.0025750,0.2129320
0.0025800,0.2129416
0.0025850,0.2129473
0.0025900,0.2129481
0.0025950,0.2129448
0.0026000,0.2319579
0.0026050,0.2319581
0.0026100,0.2319710
0.0026150,0.2319953
0.0026200,0.2320277
0.0026250,0.2320631
0.0026300,0.2320962
0.0026350,0.2321227
0.0026400,0.2321403
0.0026450,0.2321495
0.0026500,0.2321532
0.0026550,0.2321545
0.0026600,0.2321557
0.0026650,0.2321582
0.0026700,0.2321628
0.0026750,0.2321699
0.0026800,0.2321804
0.0026850,0.2321954
0.0026900,0.2322158
0.0026950,0.2322409
0.0027000,0.1929690
0.0027050,0.1929777
0.0027100,0.1929862
0.0027150,0.1929945
0.0027200,0.1930024
0.0027250,0.1930096
0.0027300,0.1930151
0.0027350,0.1930185
0.0027400,0.1930200
0.0027450,0.1930208
0.0027500,0.1930213
0.0027550,0.1930218
0.0027600,0.1930226
0.0027650,0.1930246
0.0027700,0.1930286
0.0027750,0.1930348
0.0027800,0.1930429
0.0027850,0.1930520
0.0027900,0.1930607
0.0027950,0.1930679
0.0028000,0.1929592
0.0028050,0.1929690
0.0028100,0.1929807
0.0028150,0.1929930
0.0028200,0.1930047
0.0028250,0.1930158
0.0028300,0.1930265
0.0028350,0.1930366
0.0028400,0.1930455
0.0028450,0.1930534
0.0028500,0.1930607
0.0028550,0.1930685
0.0028600,0.1930763
0.0028650,0.1930831
0.0028700,0.1930883
0.0028750,0.1930915
0.0028800,0.1930932
0.0028850,0.1930937
0.0028900,0.1930945
0.0028950,0.1930976
0.0029000,0.2010236
0.0029050,0.2010226
0.0029100,0.2010248
0.0029150,0.2010281
0.0029200,0.2010309
0.0029250,0.2010322
0.0029300,0.2010321
0.0029350,0.2010320
0.0029400,0.2010338
0.0029450,0.2010386
0.0029500,0.2010458
0.0029550,0.2010540
0.0029600,0.2010609
0.0029650,0.2010648
0.0029700,0.2010643
0.0029750,0.2010601
0.0029800,0.2010537
0.0029850,0.2010479
0.0029900,0.2010445
0.0029950,0.2010443
0.0030000,0.1758808
0.0030050,0.1758735
0.0030100,0.1758677
0.0030150,0.1758653
0.0030200,0.1758682
0.0030250,0.1758779
0.0030300,0.1758942
0.0030350,0.1759156
0.0030400,0.1759398
0.0030450,0.1759647
0.0030500,0.1759885
0.0030550,0.1760100
0.0030600,0.1760282
0.0030650,0.1760423
0.0030700,0.1760509
0.0030750,0.1760536
0.0030800,0.1760511
0.0030850,0.1760446
0.0030900,0.1760355
0.0030950,0.1760249
0.0031000,0.2067266
0.0031050,0.2067257
0.0031100,0.2067292
0.0031150,0.2067374
0.0031200,0.2067499
0.0031250,0.2067656
0.0031300,0.2067814
0.0031350,0.2067943
0.0031400,0.2068029
0.0031450,0.2068072
0.0031500,0.2068084
0.0031550,0.2068080
0.0031600,0.2068074
0.0031650,0.2068073
0.0031700,0.2068074
0.0031750,0.2068070
0.0031800,0.2068054
0.0031850,0.2068016
0.0031900,0.2067950
0.0031950,0.2067861
0.0032000,0.1844323
0.0032050,0.1844240
0.0032100,0.1844154
0.0032150,0.1844057
0.0032200,0.1843937
0.0032250,0.1843793
0.0032300,0.1843638
0.0032350,0.1843498
0.0032400,0.1843403
0.0032450,0.1843373
0.0032500,0.1843419
0.0032550,0.1843536
0.0032600,0.1843709
0.0032650,0.1843910
0.0032700,0.1844102
0.0032750,0.1844258
0.0032800,0.1844361
0.0032850,0.1844412
0.0032900,0.1844424
0.0032950,0.1844412
0.0033000,0.1845110
0.0033050,0.1845049
0.0033100,0.1845017
0.0033150,0.1845007
0.0033200,0.1845009
0.0033250,0.1845021
0.0033300,0.1845044
0.0033350,0.1845083
0.0033400,0.1845145
0.0033450,0.1845223
0.0033500,0.1845299
0.0033550,0.1845352
0.0033600,0.1845378
0.0033650,0.1845384
0.0033700,0.1845377
0.0033750,0.1845357
0.0033800,0.1845321
0.0033850,0.1845265
0.0033900,0.1845188
0.0033950,0.1845083
0.0034000,0.1927348
0.0034050,0.1927331
0.0034100,0.1927337
0.0034150,0.1927366
0.0034200,0.1927419
0.0034250,0.1927499
0.0034300,0.1927601
0.0034350,0.1927713
0.0034400,0.1927826
0.0034450,0.1927940
0.0034500,0.1928066
0.0034550,0.1928206
0.0034600,0.1928349
0.0034650,0.1928477
0.0034700,0.1928574
0.0034750,0.1928637
0.0034800,0.1928670
0.0034850,0.1928681
0.0034900,0.1928675
0.0034950,0.1928665
0.0035000,0.1756308
0.0035050,0.1756244
0.0035100,0.1756192
0.0035150,0.1756169
0.0035200,0.1756181
0.0035250,0.1756224
0.0035300,0.1756281
0.0035350,0.1756333
0.0035400,0.1756357
0.0035450,0.1756344
0.0035500,0.1756299
0.0035550,0.1756238
0.0035600,0.1756172
0.0035650,0.1756111
0.0035700,0.1756058
0.0035750,0.1756012
0.0035800,0.1755965
0.0035850,0.1755915
0.0035900,0.1755858
0.0035950,0.1755798
0.0036000,0.2082716
0.0036050,0.2082645
0.0036100,0.2082622
0.0036150,0.2082630
0.0036200,0.2082643
0.0036250,0.2082639
0.0036300,0.2082620
0.0036350,0.2082612
0.0036400,0.2082644
0.0036450,0.2082725
0.0036500,0.2082837
0.0036550,0.2082953
0.0036600,0.2083047
0.0036650,0.2083100
0.0036700,0.2083110
0.0036750,0.2083092
0.0036800,0.2083075
0.0036850,0.2083077
0.0036900,0.2083102
0.0036950,0.2083149
0.0037000,0.1926451
0.0037050,0.1926558
0.0037100,0.1926689
0.0037150,0.1926845
0.0037200,0.1927028
0.0037250,0.1927231
0.0037300,0.1927443
0.0037350,0.1927656
0.0037400,0.1927866
0.0037450,0.1928066
0.0037500,0.1928254
0.0037550,0.1928431
0.0037600,0.1928599
0.0037650,0.1928759
0.0037700,0.1928904
0.0037750,0.1929021
0.0037800,0.1929098
0.0037850,0.1929137
0.0037900,0.1929156
0.0037950,0.1929180
0.0038000,0.1986323
0.0038050,0.1986176
0.0038100,0.1986055
0.0038150,0.1985948
0.0038200,0.1985842
0.0038250,0.1985748
0.0038300,0.1985694
0.0038350,0.1985703
0.0038400,0.1985781
0.0038450,0.1985915
0.0038500,0.1986084
0.0038550,0.1986263
0.0038600,0.1986432
0.0038650,0.1986588
0.0038700,0.1986740
0.0038750,0.1986905
0.0038800,0.1987096
0.0038850,0.1987318
0.0038900,0.1987569
0.0038950,0.1987830
0.0039000,0.1986577
0.0039050,0.1986567
0.0039100,0.1986599
0.0039150,0.1986639
0.0039200,0.1986661
0.0039250,0.1986671
0.0039300,0.1986694
0.0039350,0.1986750
0.0039400,0.1986849
0.0039450,0.1986995
0.0039500,0.1987183
0.0039550,0.1987399
0.0039600,0.1987626
0.0039650,0.1987855
0.0039700,0.1988087
0.0039750,0.1988320
0.0039800,0.1988549
0.0039850,0.1988763
0.0039900,0.1988957
0.0039950,0.1989127
0.0040000,0.1927559
0.0040050,0.1927620
0.0040100,0.1927667
0.0040150,0.1927717
0.0040200,0.1927789
0.0040250,0.1927900
0.0040300,0.1928061
0.0040350,0.1928274
0.0040400,0.1928523
0.0040450,0.1928775
0.0040500,0.1929001
0.0040550,0.1929187
0.0040600,0.1929332
0.0040650,0.1929448
0.0040700,0.1929543
0.0040750,0.1929623
0.0040800,0.1929694
0.0040850,0.1929762
0.0040900,0.1929826
0.0040950,0.1929882
0.0041000,0.2213813
0.0041050,0.2213698
0.0041100,0.2213626
0.0041150,0.2213599
0.0041200,0.2213610
0.0041250,0.2213655
0.0041300,0.2213746
0.0041350,0.2213904
0.0041400,0.2214127
0.0041450,0.2214385
0.0041500,0.2214633
0.0041550,0.2214849
0.0041600,0.2215030
0.0041650,0.2215191
0.0041700,0.2215342
0.0041750,0.2215486
0.0041800,0.2215614
0.0041850,0.2215710
0.0041900,0.2215768
0.0041950,0.2215789
0.0042000,0.1780861
0.0042050,0.1780778
0.0042100,0.1780719
0.0042150,0.1780699
0.0042200,0.1780708
0.0042250,0.1780718
0.0042300,0.1780695
0.0042350,0.1780621
0.0042400,0.1780503
0.0042450,0.1780362
0.0042500,0.1780228
0.0042550,0.1780120
0.0042600,0.1780056
0.0042650,0.1780046
0.0042700,0.1780085
0.0042750,0.1780152
0.0042800,0.1780212
0.0042850,0.1780249
0.0042900,0.1780267
0.0042950,0.1780296
0.0043000,0.1845896
0.0043050,0.1845952
0.0043100,0.1846077
0.0043150,0.1846244
0.0043200,0.1846430
0.0043250,0.1846608
0.0043300,0.1846748
0.0043350,0.1846827
0.0043400,0.1846839
0.0043450,0.1846811
0.0043500,0.1846789
0.0043550,0.1846816
0.0043600,0.1846902
0.0043650,0.1847010
0.0043700,0.1847092
0.0043750,0.1847130
0.0043800,0.1847145
0.0043850,0.1847180
0.0043900,0.1847265
0.0043950,0.1847405
0.0044000,0.2269158
0.0044050,0.2269238
0.0044100,0.2269292
0.0044150,0.2269316
0.0044200,0.2269316
0.0044250,0.2269305
0.0044300,0.2269305
0.0044350,0.2269342
0.0044400,0.2269420
0.0044450,0.2269507
0.0044500,0.2269557
0.0044550,0.2269534
0.0044600,0.2269438
0.0044650,0.2269299
0.0044700,0.2269160
0.0044750,0.2269050
0.0044800,0.2268986
0.0044850,0.2268972
0.0044900,0.2269000
0.0044950,0.2269065
0.0045000,0.2141931
0.0045050,0.2141845
0.0045100,0.2141759
0.0045150,0.2141694
0.0045200,0.2141672
0.0045250,0.2141705
0.0045300,0.2141790
0.0045350,0.2141894
0.0045400,0.2141973
0.0045450,0.2141997
0.0045500,0.2141964
0.0045550,0.2141896
0.0045600,0.2141827
0.0045650,0.2141781
0.0045700,0.2141764
0.0045750,0.2141770
0.0045800,0.2141784
0.0045850,0.2141781
0.0045900,0.2141746
0.0045950,0.2141691
0.0046000,0.2065666
0.0046050,0.2065573
0.0046100,0.2065573
0.0046150,0.2065654
0.0046200,0.2065788
0.0046250,0.2065941
0.0046300,0.2066078
0.0046350,0.2066174
0.0046400,0.2066222
0.0046450,0.2066226
0.0046500,0.2066196
0.0046550,0.2066140
0.0046600,0.2066066
0.0046650,0.2065979
0.0046700,0.2065886
0.0046750,0.2065789
0.0046800,0.2065684
0.0046850,0.2065563
0.0046900,0.2065426
0.0046950,0.2065284
0.0047000,0.2333196
0.0047050,0.2333124
0.0047100,0.2333114
0.0047150,0.2333180
0.0047200,0.2333318
0.0047250,0.2333501
0.0047300,0.2333702
0.0047350,0.2333902
0.0047400,0.2334099
0.0047450,0.2334293
0.0047500,0.2334490
0.0047550,0.2334696
0.0047600,0.2334919
0.0047650,0.2335156
0.0047700,0.2335395
0.0047750,0.2335619
0.0047800,0.2335810
0.0047850,0.2335951
0.0047900,0.2336041
0.0047950,0.2336103
0.0048000,0.1986903
0.0048050,0.1986933
0.0048100,0.1986962
0.0048150,0.1986958
0.0048200,0.1986912
0.0048250,0.1986843
0.0048300,0.1986785
0.0048350,0.1986770
0.0048400,0.1986817
0.0048450,0.1986936
0.0048500,0.1987127
0.0048550,0.1987371
0.0048600,0.1987642
0.0048650,0.1987920
0.0048700,0.1988200
0.0048750,0.1988483
0.0048800,0.1988766
0.0048850,0.1989050
0.0048900,0.1989330
0.0048950,0.1989599
0.0049000,0.1988444
0.0049050,0.1988608
0.0049100,0.1988733
0.0049150,0.1988811
0.0049200,0.1988852
0.0049250,0.1988880
0.0049300,0.1988920
0.0049350,0.1988976
0.0049400,0.1989040
0.0049450,0.1989101
0.0049500,0.1989160
0.0049550,0.1989225
0.0049600,0.1989315
0.0049650,0.1989449
0.0049700,0.1989642
0.0049750,0.1989891
0.0049800,0.1990177
0.0049850,0.1990477
0.0049900,0.1990762
0.0049950,0.1991002
0.0050000,0.2213594
0.0050050,0.2213667
0.0050100,0.2213728
0.0050150,0.2213760
0.0050200,0.2213768
0.0050250,0.2213776
0.0050300,0.2213820
0.0050350,0.2213919
0.0050400,0.2214082
0.0050450,0.2214302
0.0050500,0.2214565
0.0050550,0.2214846
0.0050600,0.2215121
0.0050650,0.2215358
0.0050700,0.2215534
0.0050750,0.2215648
0.0050800,0.2215723
0.0050850,0.2215791
0.0050900,0.2215881
0.0050950,0.2216000
0.0051000,0.1929219
0.0051050,0.1929242
0.0051100,0.1929250
0.0051150,0.1929234
0.0051200,0.1929207
0.0051250,0.1929198
0.0051300,0.1929237
0.0051350,0.1929350
0.0051400,0.1929540
0.0051450,0.1929789
0.0051500,0.1930055
0.0051550,0.1930292
0.0051600,0.1930461
0.0051650,0.1930544
0.0051700,0.1930556
0.0051750,0.1930534
0.0051800,0.1930518
0.0051850,0.1930549
0.0051900,0.1930653
0.0051950,0.1930829
0.0052000,0.1688052
0.0052050,0.1688212
0.0052100,0.1688376
0.0052150,0.1688510
0.0052200,0.1688589
0.0052250,0.1688599
0.0052300,0.1688539
0.0052350,0.1688407
0.0052400,0.1688210
0.0052450,0.1687964
0.0052500,0.1687689
0.0052550,0.1687405
0.0052600,0.1687135
0.0052650,0.1686908
0.0052700,0.1686754
0.0052750,0.1686687
0.0052800,0.1686695
0.0052850,0.1686753
0.0052900,0.1686838
0.0052950,0.1686933
0.0053000,0.2083902
0.0053050,0.2083877
0.0053100,0.2083899
0.0053150,0.2083974
0.0053200,0.2084096
0.0053250,0.2084241
0.0053300,0.2084385
0.0053350,0.2084516
0.0053400,0.2084636
0.0053450,0.2084757
0.0053500,0.2084885
0.0053550,0.2085035
0.0053600,0.2085222
0.0053650,0.2085458
0.0053700,0.2085735
0.0053750,0.2086025
0.0053800,0.2086306
0.0053850,0.2086564
0.0053900,0.2086798
0.0053950,0.2087013
0.0054000,0.1989600
0.0054050,0.1989787
0.0054100,0.1989948
0.0054150,0.1990064
0.0054200,0.1990127
0.0054250,0.1990155
0.0054300,0.1990178
0.0054350,0.1990224
0.0054400,0.1990302
0.0054450,0.1990410
0.0054500,0.1990548
0.0054550,0.1990708
0.0054600,0.1990887
0.0054650,0.1991074
0.0054700,0.1991269
0.0054750,0.1991471
0.0054800,0.1991685
0.0054850,0.1991905
0.0054900,0.1992126
0.0054950,0.1992337
0.0055000,0.2214894
0.0055050,0.2214897
0.0055100,0.2214937
0.0055150,0.2215029
0.0055200,0.2215150
0.0055250,0.2215255
0.0055300,0.2215298
0.0055350,0.2215255
0.0055400,0.2215145
0.0055450,0.2215012
0.0055500,0.2214901
0.0055550,0.2214849
0.0055600,0.2214884
0.0055650,0.2215029
0.0055700,0.2215289
0.0055750,0.2215639
0.0055800,0.2216015
0.0055850,0.2216348
0.0055900,0.2216606
0.0055950,0.2216810
0.0056000,0.2085710
0.0056050,0.2085676
0.0056100,0.2085757
0.0056150,0.2085958
0.0056200,0.2086253
0.0056250,0.2086584
0.0056300,0.2086882
0.0056350,0.2087100
0.0056400,0.2087257
0.0056450,0.2087415
0.0056500,0.2087635
0.0056550,0.2087928
0.0056600,0.2088251
0.0056650,0.2088539
0.0056700,0.2088745
0.0056750,0.2088862
0.0056800,0.2088906
0.0056850,0.2088901
0.0056900,0.2088860
0.0056950,0.2088789
0.0057000,0.2270009
0.0057050,0.2269931
0.0057100,0.2269891
0.0057150,0.2269893
0.0057200,0.2269920
0.0057250,0.2269954
0.0057300,0.2270008
0.0057350,0.2270112
0.0057400,0.2270278
0.0057450,0.2270499
0.0057500,0.2270766
0.0057550,0.2271064
0.0057600,0.2271373
0.0057650,0.2271663
0.0057700,0.2271906
0.0057750,0.2272086
0.0057800,0.2272204
0.0057850,0.2272282
0.0057900,0.2272347
0.0057950,0.2272421
0.0058000,0.2088933
0.0058050,0.2088995
0.0058100,0.2089076
