E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
2416.34,11.4652,11.399,0.0662348
2417.67,11.4644,11.3983,0.0661622
2419.01,11.4647,11.3986,0.0660896
2420.34,11.4647,11.3987,0.0660171
2421.68,11.465,11.3991,0.0659448
2423.01,11.465,11.3991,0.0658726
2424.34,11.4649,11.3991,0.0658005
2425.68,11.4647,11.399,0.0657285
2427.01,11.4641,11.3984,0.0656566
2428.35,11.4645,11.3989,0.0655849
2429.68,11.4643,11.3988,0.0655133
2431.02,11.4643,11.3989,0.0654417
2432.35,11.4642,11.3989,0.0653703
2433.68,11.4635,11.3982,0.0652991
2435.02,11.4643,11.399,0.0652279
2436.35,11.4636,11.3985,0.0651569
2437.69,11.4637,11.3986,0.0650859
2439.02,11.464,11.399,0.0650151
2440.35,11.4638,11.3988,0.0649444
2441.69,11.4637,11.3989,0.0648738
2443.02,11.4636,11.3988,0.0648034
2444.36,11.4638,11.3991,0.064733
2445.69,11.4639,11.3993,0.0646628
2447.03,11.4638,11.3992,0.0645927
2448.36,11.4634,11.3988,0.0645226
2449.69,11.4635,11.3991,0.0644527
2451.03,11.4634,11.399,0.064383
2452.36,11.4637,11.3994,0.0643133
2453.7,11.4637,11.3995,0.0642437
2455.03,11.4634,11.3992,0.0641743
2456.37,11.4637,11.3996,0.0641049
2457.7,11.4634,11.3994,0.0640357
2459.03,11.4633,11.3993,0.0639666
2460.37,11.4636,11.3997,0.0638976
2461.7,11.463,11.3992,0.0638287
2463.04,11.4638,11.4,0.06376
2464.37,11.4639,11.4003,0.0636913
2465.71,11.463,11.3994,0.0636227
2467.04,11.4635,11.3999,0.0635543
2468.37,11.4638,11.4003,0.063486
2469.71,11.4639,11.4005,0.0634177
2471.04,11.4631,11.3998,0.0633496
2472.38,11.4637,11.4004,0.0632816
2473.71,11.4638,11.4006,0.0632137
2475.05,11.464,11.4008,0.0631459
2476.38,11.4634,11.4003,0.0630783
2477.71,11.4641,11.4011,0.0630107
2479.05,11.4642,11.4012,0.0629432
2480.38,11.4636,11.4007,0.0628759
2481.72,11.4638,11.401,0.0628086
2483.05,11.4646,11.4018,0.0627415
2484.39,11.4638,11.4011,0.0626745
2485.72,11.4641,11.4015,0.0626075
2487.05,11.4648,11.4022,0.0625407
2488.39,11.4646,11.4021,0.062474
2489.72,11.4646,11.4022,0.0624074
2491.06,11.4644,11.4021,0.0623409
2492.39,11.4646,11.4023,0.0622745
2493.73,11.4646,11.4024,0.0622082
2495.06,11.4652,11.4031,0.0621421
2496.39,11.4646,11.4025,0.062076
2497.73,11.4648,11.4028,0.06201
2499.06,11.4652,11.4032,0.0619442
2500.4,11.4644,11.4025,0.0618784
2501.73,11.4654,11.4036,0.0618127
2503.06,11.4655,11.4038,0.0617472
2504.4,11.4655,11.4039,0.0616817
2505.73,11.466,11.4044,0.0616164
2507.07,11.4662,11.4047,0.0615512
2508.4,11.4661,11.4046,0.061486
2509.74,11.4665,11.405,0.061421
2511.07,11.4665,11.4051,0.0613561
2512.4,11.4666,11.4053,0.0612912
2513.74,11.4663,11.405,0.0612265
2515.07,11.4667,11.4055,0.0611619
2516.41,11.4662,11.4051,0.0610974
2517.74,11.467,11.4059,0.061033
2519.08,11.4678,11.4068,0.0609686
2520.41,11.4675,11.4066,0.0609044
2521.74,11.4677,11.4069,0.0608403
2523.08,11.4672,11.4065,0.0607763
2524.41,11.4689,11.4082,0.0607124
2525.75,11.4682,11.4076,0.0606486
2527.08,11.4684,11.4078,0.0605849
2528.42,11.4683,11.4078,0.0605213
2529.75,11.4685,11.4081,0.0604578
2531.08,11.4684,11.4081,0.0603943
2532.42,11.4697,11.4094,0.060331
2533.75,11.4699,11.4097,0.0602678
2535.09,11.4707,11.4105,0.0602047
2536.42,11.4696,11.4095,0.0601417
2537.76,11.4709,11.4108,0.0600788
2539.09,11.4705,11.4105,0.060016
2540.42,11.4721,11.4121,0.0599533
2541.76,11.4721,11.4122,0.0598906
2543.09,11.4723,11.4125,0.0598281
2544.43,11.4727,11.4129,0.0597657
2545.76,11.4732,11.4135,0.0597034
2547.1,11.4734,11.4138,0.0596411
2548.43,11.4731,11.4135,0.059579
2549.76,11.4746,11.4151,0.059517
2551.1,11.4735,11.4141,0.059455
2552.43,11.4748,11.4154,0.0593932
2553.77,11.4752,11.4159,0.0593314
2555.1,11.4747,11.4154,0.0592698
2556.44,11.4765,11.4172,0.0592082
2557.77,11.4763,11.4171,0.0591468
2559.1,11.4773,11.4182,0.0590854
2560.44,11.4769,11.4179,0.0590241
2561.77,11.4775,11.4185,0.058963
2563.11,11.4787,11.4198,0.0589019
2564.44,11.4796,11.4207,0.0588409
2565.78,11.4793,11.4205,0.05878
2567.11,11.4802,11.4215,0.0587192
2568.44,11.4798,11.4211,0.0586585
2569.78,11.4815,11.4229,0.0585979
2571.11,11.4822,11.4237,0.0585374
2572.45,11.4827,11.4242,0.058477
2573.78,11.4832,11.4248,0.0584167
2575.11,11.4856,11.4272,0.0583564
2576.45,11.4835,11.4252,0.0582963
2577.78,11.4856,11.4273,0.0582362
2579.12,11.4873,11.4292,0.0581763
2580.45,11.487,11.4289,0.0581164
2581.79,11.4898,11.4318,0.0580567
2583.12,11.4892,11.4312,0.057997
2584.45,11.4893,11.4313,0.0579374
2585.79,11.4905,11.4326,0.0578779
2587.12,11.4904,11.4326,0.0578185
2588.46,11.4902,11.4325,0.0577592
2589.79,11.4917,11.434,0.0577
2591.13,11.4952,11.4375,0.0576408
2592.46,11.4955,11.438,0.0575818
2593.79,11.4962,11.4386,0.0575229
2595.13,11.496,11.4386,0.057464
2596.46,11.5012,11.4438,0.0574052
2597.8,11.5022,11.4449,0.0573466
2599.13,11.5016,11.4443,0.057288
2600.47,11.5046,11.4474,0.0572295
2601.8,11.5028,11.4456,0.0571711
2603.13,11.5084,11.4513,0.0571127
2604.47,11.5082,11.4511,0.0570545
2605.8,11.5114,11.4544,0.0569964
2607.14,11.5144,11.4575,0.0569383
2608.47,11.512,11.4551,0.0568803
2609.81,11.5189,11.462,0.0568225
2611.14,11.5169,11.4601,0.0567647
2612.47,11.5186,11.4619,0.056707
2613.81,11.5176,11.461,0.0566494
2615.14,11.5213,11.4647,0.0565918
2616.48,11.5234,11.4669,0.0565344
2617.81,11.5238,11.4674,0.0564771
2619.15,11.525,11.4686,0.0564198
2620.48,11.5271,11.4707,0.0563626
2621.81,11.5272,11.4709,0.0563055
2623.15,11.5278,11.4716,0.0562485
2624.48,11.5292,11.473,0.0561916
2625.82,11.529,11.4729,0.0561348
2627.15,11.5371,11.481,0.056078
2628.49,11.5347,11.4787,0.0560214
2629.82,11.5359,11.48,0.0559648
2631.15,11.5342,11.4783,0.0559083
2632.49,11.5391,11.4833,0.0558519
2633.82,11.5427,11.4869,0.0557956
2635.16,11.545,11.4892,0.0557394
2636.49,11.551,11.4953,0.0556832
2637.82,11.5451,11.4895,0.0556272
2639.16,11.5516,11.4961,0.0555712
2640.49,11.5555,11.5,0.0555153
2641.83,11.5549,11.4994,0.0554595
2643.16,11.5644,11.509,0.0554038
2644.5,11.5701,11.5147,0.0553481
2645.83,11.5774,11.5221,0.0552926
2647.16,11.5878,11.5325,0.0552371
2648.5,11.5992,11.544,0.0551817
2649.83,11.5941,11.5389,0.0551264
2651.17,11.5943,11.5392,0.0550712
2652.5,11.5945,11.5395,0.055016
2653.84,11.6166,11.5617,0.054961
2655.17,11.61,11.5551,0.054906
2656.5,11.6151,11.5602,0.0548511
2657.84,11.6381,11.5833,0.0547963
2659.17,11.6336,11.5788,0.0547416
2660.51,11.6428,11.5881,0.0546869
2661.84,11.6504,11.5958,0.0546323
2663.18,11.6456,11.591,0.0545779
2664.51,11.6648,11.6103,0.0545235
2665.84,11.7027,11.6483,0.0544691
2667.18,11.6857,11.6312,0.0544149
2668.51,11.7165,11.6621,0.0543607
2669.85,11.7065,11.6522,0.0543066
2671.18,11.6889,11.6346,0.0542526
2672.52,13.2885,13.2343,0.0541987
2673.85,12.1678,12.1137,0.0541449
2675.18,12.8931,12.839,0.0540911
2676.52,13.5807,13.5267,0.0540375
2677.85,15.9413,15.8873,0.0539839
2679.19,21.3003,21.2463,0.0539303
2680.52,20.2646,20.2107,0.0538769
2681.86,24.3375,24.2837,0.0538235
2683.19,27.1214,27.0676,0.0537703
2684.52,32.6873,32.6336,0.0537171
2685.86,39.9789,39.9253,0.0536639
2687.19,48.3866,48.333,0.0536109
2688.53,55.7987,55.7452,0.0535579
2689.86,55.8648,55.8113,0.053505
2691.2,55.9911,55.9376,0.0534522
2692.53,46.6679,46.6145,0.0533995
2693.86,34.3625,34.3092,0.0533468
2695.2,27.0472,26.9939,0.0532943
2696.53,22.4625,22.4092,0.0532418
2697.87,18.558,18.5048,0.0531893
2699.2,14.9774,14.9242,0.053137
2700.53,13.1513,13.0982,0.0530847
2701.87,12.2561,12.2031,0.0530325
2703.2,12.6611,12.6082,0.0529804
2704.54,14.1484,14.0955,0.0529284
2705.87,18.9227,18.8698,0.0528764
2707.21,19.2127,19.1599,0.0528245
2708.54,21.9738,21.921,0.0527727
2709.87,20.5936,20.5409,0.052721
2711.21,14.2973,14.2446,0.0526693
2712.54,12.2266,12.174,0.0526178
2713.88,11.5872,11.5346,0.0525663
2715.21,11.5551,11.5026,0.0525148
2716.55,11.5272,11.4748,0.0524635
2717.88,11.5076,11.4552,0.0524122
2719.21,11.495,11.4426,0.052361
2720.55,11.4898,11.4374,0.0523099
2721.88,11.5034,11.4511,0.0522588
2723.22,11.4867,11.4345,0.0522078
2724.55,11.4811,11.429,0.0521569
2725.89,11.4928,11.4407,0.0521061
2727.22,11.4894,11.4374,0.0520553
2728.55,11.4843,11.4323,0.0520047
2729.89,11.4709,11.4189,0.0519541
2731.22,11.4783,11.4264,0.0519035
2732.56,11.4814,11.4295,0.0518531
2733.89,11.4812,11.4294,0.0518027
2735.23,11.4822,11.4305,0.0517524
2736.56,11.4707,11.419,0.0517021
