Time (ns),System after lsq fit to System
0.0009200,0.1511528
0.0009250,0.1511579
0.0009300,0.1511659
0.0009350,0.1511760
0.0009400,0.1511876
0.0009450,0.1512007
0.0009500,0.1512150
0.0009550,0.1512300
0.0009600,0.1512459
0.0009650,0.1512620
0.0009700,0.1512773
0.0009750,0.1512909
0.0009800,0.1513028
0.0009850,0.1513139
0.0009900,0.1513241
0.0009950,0.1513336
0.0010000,0.1165845
0.0010050,0.1165832
0.0010100,0.1165818
0.0010150,0.1165802
0.0010200,0.1165790
0.0010250,0.1165780
0.0010300,0.1165767
0.0010350,0.1165754
0.0010400,0.1165744
0.0010450,0.1165747
0.0010500,0.1165770
0.0010550,0.1165822
0.0010600,0.1165909
0.0010650,0.1166023
0.0010700,0.1166151
0.0010750,0.1166277
0.0010800,0.1166389
0.0010850,0.1166487
0.0010900,0.1166578
0.0010950,0.1166672
0.0011000,0.1624775
0.0011050,0.1624786
0.0011100,0.1624799
0.0011150,0.1624806
0.0011200,0.1624801
0.0011250,0.1624781
0.0011300,0.1624757
0.0011350,0.1624740
0.0011400,0.1624734
0.0011450,0.1624746
0.0011500,0.1624774
0.0011550,0.1624818
0.0011600,0.1624870
0.0011650,0.1624924
0.0011700,0.1624985
0.0011750,0.1625057
0.0011800,0.1625143
0.0011850,0.1625246
0.0011900,0.1625367
0.0011950,0.1625509
0.0012000,0.1298879
0.0012050,0.1298922
0.0012100,0.1298969
0.0012150,0.1299016
0.0012200,0.1299061
0.0012250,0.1299104
0.0012300,0.1299144
0.0012350,0.1299179
0.0012400,0.1299213
0.0012450,0.1299255
0.0012500,0.1299303
0.0012550,0.1299353
0.0012600,0.1299406
0.0012650,0.1299465
0.0012700,0.1299533
0.0012750,0.1299611
0.0012800,0.1299707
0.0012850,0.1299823
0.0012900,0.1299959
0.0012950,0.1300110
0.0013000,0.1624913
0.0013050,0.1624996
0.0013100,0.1625073
0.0013150,0.1625141
0.0013200,0.1625225
0.0013250,0.1625354
0.0013300,0.1625547
0.0013350,0.1625791
0.0013400,0.1626068
0.0013450,0.1626356
0.0013500,0.1626633
0.0013550,0.1626886
0.0013600,0.1627112
0.0013650,0.1627320
0.0013700,0.1627531
0.0013750,0.1627760
0.0013800,0.1628011
0.0013850,0.1628262
0.0013900,0.1628478
0.0013950,0.1628640
0.0014000,0.1400512
0.0014050,0.1400544
0.0014100,0.1400605
0.0014150,0.1400696
0.0014200,0.1400820
0.0014250,0.1400970
0.0014300,0.1401138
0.0014350,0.1401323
0.0014400,0.1401535
0.0014450,0.1401783
0.0014500,0.1402065
0.0014550,0.1402381
0.0014600,0.1402725
0.0014650,0.1403083
0.0014700,0.1403436
0.0014750,0.1403770
0.0014800,0.1404081
0.0014850,0.1404361
0.0014900,0.1404610
0.0014950,0.1404830
0.0015000,0.1172611
0.0015050,0.1172687
0.0015100,0.1172783
0.0015150,0.1172892
0.0015200,0.1173012
0.0015250,0.1173139
0.0015300,0.1173271
0.0015350,0.1173410
0.0015400,0.1173560
0.0015450,0.1173724
0.0015500,0.1173897
0.0015550,0.1174074
0.0015600,0.1174245
0.0015650,0.1174404
0.0015700,0.1174544
0.0015750,0.1174666
0.0015800,0.1174774
0.0015850,0.1174870
0.0015900,0.1174956
0.0015950,0.1175036
0.0016000,0.1172557
0.0016050,0.1172490
0.0016100,0.1172418
0.0016150,0.1172347
0.0016200,0.1172280
0.0016250,0.1172222
0.0016300,0.1172177
0.0016350,0.1172150
0.0016400,0.1172145
0.0016450,0.1172161
0.0016500,0.1172199
0.0016550,0.1172262
0.0016600,0.1172343
0.0016650,0.1172440
0.0016700,0.1172552
0.0016750,0.1172680
0.0016800,0.1172824
0.0016850,0.1172979
0.0016900,0.1173147
0.0016950,0.1173332
0.0017000,0.1114046
0.0017050,0.1114048
0.0017100,0.1114043
0.0017150,0.1114046
0.0017200,0.1114068
0.0017250,0.1114111
0.0017300,0.1114168
0.0017350,0.1114238
0.0017400,0.1114337
0.0017450,0.1114474
0.0017500,0.1114657
0.0017550,0.1114879
0.0017600,0.1115121
0.0017650,0.1115355
0.0017700,0.1115556
0.0017750,0.1115715
0.0017800,0.1115836
0.0017850,0.1115925
0.0017900,0.1115996
0.0017950,0.1116067
0.0018000,0.1404065
0.0018050,0.1403985
0.0018100,0.1403926
0.0018150,0.1403886
0.0018200,0.1403852
0.0018250,0.1403817
0.0018300,0.1403776
0.0018350,0.1403731
0.0018400,0.1403695
0.0018450,0.1403677
0.0018500,0.1403683
0.0018550,0.1403704
0.0018600,0.1403729
0.0018650,0.1403749
0.0018700,0.1403751
0.0018750,0.1403732
0.0018800,0.1403703
0.0018850,0.1403677
0.0018900,0.1403664
0.0018950,0.1403664
0.0019000,0.1514012
0.0019050,0.1513975
0.0019100,0.1513955
0.0019150,0.1513944
0.0019200,0.1513944
0.0019250,0.1513965
0.0019300,0.1514012
0.0019350,0.1514081
0.0019400,0.1514168
0.0019450,0.1514265
0.0019500,0.1514364
0.0019550,0.1514457
0.0019600,0.1514542
0.0019650,0.1514622
0.0019700,0.1514697
0.0019750,0.1514759
0.0019800,0.1514803
0.0019850,0.1514828
0.0019900,0.1514833
0.0019950,0.1514821
0.0020000,0.1157982
0.0020050,0.1157977
0.0020100,0.1158003
0.0020150,0.1158057
0.0020200,0.1158128
0.0020250,0.1158207
0.0020300,0.1158280
0.0020350,0.1158343
0.0020400,0.1158399
0.0020450,0.1158454
0.0020500,0.1158517
0.0020550,0.1158591
0.0020600,0.1158683
0.0020650,0.1158793
0.0020700,0.1158916
0.0020750,0.1159045
0.0020800,0.1159172
0.0020850,0.1159291
0.0020900,0.1159392
0.0020950,0.1159466
0.0021000,0.1677364
0.0021050,0.1677267
0.0021100,0.1677193
0.0021150,0.1677148
0.0021200,0.1677139
0.0021250,0.1677171
0.0021300,0.1677237
0.0021350,0.1677325
0.0021400,0.1677422
0.0021450,0.1677511
0.0021500,0.1677580
0.0021550,0.1677625
0.0021600,0.1677654
0.0021650,0.1677673
0.0021700,0.1677684
0.0021750,0.1677686
0.0021800,0.1677680
0.0021850,0.1677669
0.0021900,0.1677659
0.0021950,0.1677658
0.0022000,0.1503978
0.0022050,0.1503941
0.0022100,0.1503938
0.0022150,0.1503958
0.0022200,0.1503993
0.0022250,0.1504042
0.0022300,0.1504104
0.0022350,0.1504185
0.0022400,0.1504298
0.0022450,0.1504454
0.0022500,0.1504647
0.0022550,0.1504853
0.0022600,0.1505048
0.0022650,0.1505208
0.0022700,0.1505325
0.0022750,0.1505399
0.0022800,0.1505439
0.0022850,0.1505461
0.0022900,0.1505476
0.0022950,0.1505493
0.0023000,0.1618027
0.0023050,0.1618019
0.0023100,0.1618024
0.0023150,0.1618036
0.0023200,0.1618057
0.0023250,0.1618096
0.0023300,0.1618163
0.0023350,0.1618259
0.0023400,0.1618376
0.0023450,0.1618500
0.0023500,0.1618621
0.0023550,0.1618729
0.0023600,0.1618826
0.0023650,0.1618921
0.0023700,0.1619022
0.0023750,0.1619136
0.0023800,0.1619275
0.0023850,0.1619440
0.0023900,0.1619621
0.0023950,0.1619800
0.0024000,0.1609111
0.0024050,0.1609113
0.0024100,0.1609169
0.0024150,0.1609269
0.0024200,0.1609404
0.0024250,0.1609561
0.0024300,0.1609729
0.0024350,0.1609907
0.0024400,0.1610095
0.0024450,0.1610300
0.0024500,0.1610519
0.0024550,0.1610752
0.0024600,0.1610994
0.0024650,0.1611239
0.0024700,0.1611477
0.0024750,0.1611702
0.0024800,0.1611908
0.0024850,0.1612092
0.0024900,0.1612253
0.0024950,0.1612398
0.0025000,0.1171530
0.0025050,0.1171496
0.0025100,0.1171467
0.0025150,0.1171443
0.0025200,0.1171428
0.0025250,0.1171430
0.0025300,0.1171459
0.0025350,0.1171522
0.0025400,0.1171622
0.0025450,0.1171759
0.0025500,0.1171928
0.0025550,0.1172125
0.0025600,0.1172345
0.0025650,0.1172582
0.0025700,0.1172833
0.0025750,0.1173095
0.0025800,0.1173364
0.0025850,0.1173631
0.0025900,0.1173880
0.0025950,0.1174094
0.0026000,0.1160628
0.0026050,0.1160546
0.0026100,0.1160515
0.0026150,0.1160533
0.0026200,0.1160582
0.0026250,0.1160635
0.0026300,0.1160663
0.0026350,0.1160656
0.0026400,0.1160626
0.0026450,0.1160597
0.0026500,0.1160588
0.0026550,0.1160608
0.0026600,0.1160646
0.0026650,0.1160681
0.0026700,0.1160675
0.0026750,0.1160603
0.0026800,0.1160468
0.0026850,0.1160303
0.0026900,0.1160149
0.0026950,0.1160041
0.0027000,0.1619084
0.0027050,0.1619031
0.0027100,0.1618992
0.0027150,0.1618941
0.0027200,0.1618869
0.0027250,0.1618786
0.0027300,0.1618714
0.0027350,0.1618674
0.0027400,0.1618678
0.0027450,0.1618723
0.0027500,0.1618788
0.0027550,0.1618849
0.0027600,0.1618890
0.0027650,0.1618909
0.0027700,0.1618912
0.0027750,0.1618910
0.0027800,0.1618921
0.0027850,0.1618962
0.0027900,0.1619036
0.0027950,0.1619135
0.0028000,0.1412496
0.0028050,0.1412553
0.0028100,0.1412627
0.0028150,0.1412715
0.0028200,0.1412806
0.0028250,0.1412900
0.0028300,0.1412997
0.0028350,0.1413098
0.0028400,0.1413201
0.0028450,0.1413312
0.0028500,0.1413439
0.0028550,0.1413584
0.0028600,0.1413745
0.0028650,0.1413918
0.0028700,0.1414098
0.0028750,0.1414277
0.0028800,0.1414450
0.0028850,0.1414614
0.0028900,0.1414767
0.0028950,0.1414913
0.0029000,0.1412496
0.0029050,0.1412398
0.0029100,0.1412354
0.0029150,0.1412358
0.0029200,0.1412406
0.0029250,0.1412486
0.0029300,0.1412590
0.0029350,0.1412713
0.0029400,0.1412855
0.0029450,0.1413010
0.0029500,0.1413166
0.0029550,0.1413308
0.0029600,0.1413423
0.0029650,0.1413499
0.0029700,0.1413531
0.0029750,0.1413520
0.0029800,0.1413483
0.0029850,0.1413437
0.0029900,0.1413395
0.0029950,0.1413370
0.0030000,0.1698168
0.0030050,0.1698311
0.0030100,0.1698451
0.0030150,0.1698582
0.0030200,0.1698711
0.0030250,0.1698844
0.0030300,0.1698989
0.0030350,0.1699150
0.0030400,0.1699329
0.0030450,0.1699522
0.0030500,0.1699720
0.0030550,0.1699918
0.0030600,0.1700113
0.0030650,0.1700300
0.0030700,0.1700475
0.0030750,0.1700633
0.0030800,0.1700772
0.0030850,0.1700895
0.0030900,0.1701004
0.0030950,0.1701107
0.0031000,0.1171605
0.0031050,0.1171486
0.0031100,0.1171392
0.0031150,0.1171320
0.0031200,0.1171268
0.0031250,0.1171228
0.0031300,0.1171194
0.0031350,0.1171164
0.0031400,0.1171129
0.0031450,0.1171081
0.0031500,0.1171006
0.0031550,0.1170904
0.0031600,0.1170780
0.0031650,0.1170641
0.0031700,0.1170497
0.0031750,0.1170366
0.0031800,0.1170263
0.0031850,0.1170192
0.0031900,0.1170153
0.0031950,0.1170150
0.0032000,0.1513419
0.0032050,0.1513424
0.0032100,0.1513477
0.0032150,0.1513581
0.0032200,0.1513738
0.0032250,0.1513939
0.0032300,0.1514170
0.0032350,0.1514421
0.0032400,0.1514688
0.0032450,0.1514966
0.0032500,0.1515247
0.0032550,0.1515533
0.0032600,0.1515824
0.0032650,0.1516112
0.0032700,0.1516389
0.0032750,0.1516647
0.0032800,0.1516882
0.0032850,0.1517087
0.0032900,0.1517262
0.0032950,0.1517412
0.0033000,0.1648847
0.0033050,0.1648820
0.0033100,0.1648854
0.0033150,0.1648959
0.0033200,0.1649125
0.0033250,0.1649323
0.0033300,0.1649532
0.0033350,0.1649738
0.0033400,0.1649935
0.0033450,0.1650124
0.0033500,0.1650323
0.0033550,0.1650550
0.0033600,0.1650813
0.0033650,0.1651094
0.0033700,0.1651354
0.0033750,0.1651564
0.0033800,0.1651721
0.0033850,0.1651837
0.0033900,0.1651928
0.0033950,0.1651998
0.0034000,0.1281497
0.0034050,0.1281384
0.0034100,0.1281317
0.0034150,0.1281301
0.0034200,0.1281339
0.0034250,0.1281438
0.0034300,0.1281605
0.0034350,0.1281832
0.0034400,0.1282101
0.0034450,0.1282392
0.0034500,0.1282689
0.0034550,0.1282978
0.0034600,0.1283240
0.0034650,0.1283462
0.0034700,0.1283638
0.0034750,0.1283765
0.0034800,0.1283843
0.0034850,0.1283881
0.0034900,0.1283892
0.0034950,0.1283889
0.0035000,0.1114754
0.0035050,0.1114766
0.0035100,0.1114806
0.0035150,0.1114867
0.0035200,0.1114939
0.0035250,0.1115018
0.0035300,0.1115107
0.0035350,0.1115204
0.0035400,0.1115300
0.0035450,0.1115378
0.0035500,0.1115421
0.0035550,0.1115418
0.0035600,0.1115376
0.0035650,0.1115316
0.0035700,0.1115265
0.0035750,0.1115236
0.0035800,0.1115239
0.0035850,0.1115271
0.0035900,0.1115326
0.0035950,0.1115391
0.0036000,0.1514383
0.0036050,0.1514188
0.0036100,0.1514025
0.0036150,0.1513904
0.0036200,0.1513829
0.0036250,0.1513805
0.0036300,0.1513836
0.0036350,0.1513915
0.0036400,0.1514030
0.0036450,0.1514170
0.0036500,0.1514333
0.0036550,0.1514516
0.0036600,0.1514712
0.0036650,0.1514914
0.0036700,0.1515119
0.0036750,0.1515320
0.0036800,0.1515508
0.0036850,0.1515680
0.0036900,0.1515833
0.0036950,0.1515964
0.0037000,0.1146167
0.0037050,0.1146231
0.0037100,0.1146309
0.0037150,0.1146403
0.0037200,0.1146511
0.0037250,0.1146629
0.0037300,0.1146753
0.0037350,0.1146880
0.0037400,0.1147006
0.0037450,0.1147125
0.0037500,0.1147239
0.0037550,0.1147348
0.0037600,0.1147449
0.0037650,0.1147537
0.0037700,0.1147610
0.0037750,0.1147674
0.0037800,0.1147734
0.0037850,0.1147792
0.0037900,0.1147849
0.0037950,0.1147908
0.0038000,0.1171732
0.0038050,0.1171596
0.0038100,0.1171442
0.0038150,0.1171275
0.0038200,0.1171099
0.0038250,0.1170918
0.0038300,0.1170732
0.0038350,0.1170547
0.0038400,0.1170367
0.0038450,0.1170194
0.0038500,0.1170029
0.0038550,0.1169874
0.0038600,0.1169738
0.0038650,0.1169625
0.0038700,0.1169544
0.0038750,0.1169503
0.0038800,0.1169503
0.0038850,0.1169540
0.0038900,0.1169606
0.0038950,0.1169691
0.0039000,0.1514249
0.0039050,0.1514417
0.0039100,0.1514610
0.0039150,0.1514813
0.0039200,0.1515008
0.0039250,0.1515182
0.0039300,0.1515323
0.0039350,0.1515427
0.0039400,0.1515493
0.0039450,0.1515526
0.0039500,0.1515539
0.0039550,0.1515545
0.0039600,0.1515551
0.0039650,0.1515563
0.0039700,0.1515589
0.0039750,0.1515632
0.0039800,0.1515695
0.0039850,0.1515777
0.0039900,0.1515882
0.0039950,0.1516016
0.0040000,0.1480455
0.0040050,0.1480545
0.0040100,0.1480677
0.0040150,0.1480839
0.0040200,0.1481020
0.0040250,0.1481225
0.0040300,0.1481467
0.0040350,0.1481747
0.0040400,0.1482048
0.0040450,0.1482344
0.0040500,0.1482611
0.0040550,0.1482828
0.0040600,0.1482986
0.0040650,0.1483092
0.0040700,0.1483163
0.0040750,0.1483229
0.0040800,0.1483309
0.0040850,0.1483413
0.0040900,0.1483541
0.0040950,0.1483690
0.0041000,0.1157831
0.0041050,0.1157911
0.0041100,0.1157986
0.0041150,0.1158051
0.0041200,0.1158103
0.0041250,0.1158145
0.0041300,0.1158176
0.0041350,0.1158195
0.0041400,0.1158203
0.0041450,0.1158210
0.0041500,0.1158218
0.0041550,0.1158221
0.0041600,0.1158215
0.0041650,0.1158202
0.0041700,0.1158182
0.0041750,0.1158155
0.0041800,0.1158127
0.0041850,0.1158104
0.0041900,0.1158092
0.0041950,0.1158098
0.0042000,0.1158860
0.0042050,0.1158965
0.0042100,0.1159127
0.0042150,0.1159322
0.0042200,0.1159525
0.0042250,0.1159713
0.0042300,0.1159883
0.0042350,0.1160047
0.0042400,0.1160227
0.0042450,0.1160437
0.0042500,0.1160684
0.0042550,0.1160953
0.0042600,0.1161221
0.0042650,0.1161453
0.0042700,0.1161623
0.0042750,0.1161728
0.0042800,0.1161792
0.0042850,0.1161848
0.0042900,0.1161923
0.0042950,0.1162018
0.0043000,0.1577831
0.0043050,0.1577924
0.0043100,0.1578014
0.0043150,0.1578087
0.0043200,0.1578136
0.0043250,0.1578160
0.0043300,0.1578165
0.0043350,0.1578163
0.0043400,0.1578162
0.0043450,0.1578167
0.0043500,0.1578174
0.0043550,0.1578176
0.0043600,0.1578167
0.0043650,0.1578139
0.0043700,0.1578091
0.0043750,0.1578026
0.0043800,0.1577957
0.0043850,0.1577889
0.0043900,0.1577822
0.0043950,0.1577757
0.0044000,0.1479624
0.0044050,0.1479508
0.0044100,0.1479396
0.0044150,0.1479300
0.0044200,0.1479234
0.0044250,0.1479207
0.0044300,0.1479221
0.0044350,0.1479271
0.0044400,0.1479350
0.0044450,0.1479443
0.0044500,0.1479529
0.0044550,0.1479593
0.0044600,0.1479632
0.0044650,0.1479656
0.0044700,0.1479681
0.0044750,0.1479719
0.0044800,0.1479782
0.0044850,0.1479880
0.0044900,0.1480010
0.0044950,0.1480163
0.0045000,0.1524592
0.0045050,0.1524497
0.0045100,0.1524427
0.0045150,0.1524366
0.0045200,0.1524299
0.0045250,0.1524211
0.0045300,0.1524101
0.0045350,0.1523986
0.0045400,0.1523897
0.0045450,0.1523866
0.0045500,0.1523904
0.0045550,0.1524004
0.0045600,0.1524146
0.0045650,0.1524301
0.0045700,0.1524441
0.0045750,0.1524558
0.0045800,0.1524663
0.0045850,0.1524780
0.0045900,0.1524929
0.0045950,0.1525125
0.0046000,0.1414084
0.0046050,0.1414334
0.0046100,0.1414600
0.0046150,0.1414850
0.0046200,0.1415066
0.0046250,0.1415245
0.0046300,0.1415400
0.0046350,0.1415551
0.0046400,0.1415713
0.0046450,0.1415884
0.0046500,0.1416044
0.0046550,0.1416168
0.0046600,0.1416234
0.0046650,0.1416222
0.0046700,0.1416133
0.0046750,0.1415986
0.0046800,0.1415823
0.0046850,0.1415682
0.0046900,0.1415590
0.0046950,0.1415546
0.0047000,0.1413142
0.0047050,0.1413047
0.0047100,0.1412960
0.0047150,0.1412892
0.0047200,0.1412859
0.0047250,0.1412868
0.0047300,0.1412924
0.0047350,0.1413025
0.0047400,0.1413163
0.0047450,0.1413325
0.0047500,0.1413498
0.0047550,0.1413672
0.0047600,0.1413846
0.0047650,0.1414019
0.0047700,0.1414186
0.0047750,0.1414338
0.0047800,0.1414462
0.0047850,0.1414546
0.0047900,0.1414583
0.0047950,0.1414582
0.0048000,0.1696540
0.0048050,0.1696556
0.0048100,0.1696585
0.0048150,0.1696620
0.0048200,0.1696656
0.0048250,0.1696694
0.0048300,0.1696738
0.0048350,0.1696794
0.0048400,0.1696867
0.0048450,0.1696966
0.0048500,0.1697091
0.0048550,0.1697240
0.0048600,0.1697409
0.0048650,0.1697592
0.0048700,0.1697779
0.0048750,0.1697959
0.0048800,0.1698124
0.0048850,0.1698268
0.0048900,0.1698387
0.0048950,0.1698474
0.0049000,0.1303250
0.0049050,0.1303208
0.0049100,0.1303154
0.0049150,0.1303093
0.0049200,0.1303034
0.0049250,0.1302984
0.0049300,0.1302950
0.0049350,0.1302937
0.0049400,0.1302947
0.0049450,0.1302979
0.0049500,0.1303031
0.0049550,0.1303102
0.0049600,0.1303191
0.0049650,0.1303296
0.0049700,0.1303409
0.0049750,0.1303519
0.0049800,0.1303617
0.0049850,0.1303696
0.0049900,0.1303747
0.0049950,0.1303770
0.0050000,0.1292241
0.0050050,0.1292248
0.0050100,0.1292272
0.0050150,0.1292312
0.0050200,0.1292366
0.0050250,0.1292421
0.0050300,0.1292465
0.0050350,0.1292497
0.0050400,0.1292519
0.0050450,0.1292540
0.0050500,0.1292569
0.0050550,0.1292613
0.0050600,0.1292669
0.0050650,0.1292719
0.0050700,0.1292751
0.0050750,0.1292767
0.0050800,0.1292772
0.0050850,0.1292773
0.0050900,0.1292775
0.0050950,0.1292786
0.0051000,0.1293020
0.0051050,0.1293067
0.0051100,0.1293131
0.0051150,0.1293218
0.0051200,0.1293339
0.0051250,0.1293496
0.0051300,0.1293685
0.0051350,0.1293899
0.0051400,0.1294134
0.0051450,0.1294378
0.0051500,0.1294624
0.0051550,0.1294878
0.0051600,0.1295142
0.0051650,0.1295413
0.0051700,0.1295678
0.0051750,0.1295933
0.0051800,0.1296168
0.0051850,0.1296379
0.0051900,0.1296565
0.0051950,0.1296732
0.0052000,0.0850737
0.0052050,0.0850746
0.0052100,0.0850776
0.0052150,0.0850823
0.0052200,0.0850876
0.0052250,0.0850923
0.0052300,0.0850958
0.0052350,0.0850989
0.0052400,0.0851028
0.0052450,0.0851080
0.0052500,0.0851150
0.0052550,0.0851228
0.0052600,0.0851297
0.0052650,0.0851340
0.0052700,0.0851360
0.0052750,0.0851372
0.0052800,0.0851388
0.0052850,0.0851416
0.0052900,0.0851457
0.0052950,0.0851509
0.0053000,0.1024789
0.0053050,0.1024799
0.0053100,0.1024816
0.0053150,0.1024840
0.0053200,0.1024872
0.0053250,0.1024918
0.0053300,0.1024979
0.0053350,0.1025055
0.0053400,0.1025143
0.0053450,0.1025232
0.0053500,0.1025311
0.0053550,0.1025372
0.0053600,0.1025413
0.0053650,0.1025443
0.0053700,0.1025471
0.0053750,0.1025511
0.0053800,0.1025567
0.0053850,0.1025635
0.0053900,0.1025709
0.0053950,0.1025780
0.0054000,0.1514873
0.0054050,0.1514879
0.0054100,0.1514900
0.0054150,0.1514943
0.0054200,0.1515008
0.0054250,0.1515097
0.0054300,0.1515209
0.0054350,0.1515341
0.0054400,0.1515481
0.0054450,0.1515625
0.0054500,0.1515770
0.0054550,0.1515912
0.0054600,0.1516045
0.0054650,0.1516166
0.0054700,0.1516271
0.0054750,0.1516358
0.0054800,0.1516427
0.0054850,0.1516474
0.0054900,0.1516499
0.0054950,0.1516507
0.0055000,0.1612034
0.0055050,0.1611902
0.0055100,0.1611810
0.0055150,0.1611785
0.0055200,0.1611806
0.0055250,0.1611816
0.0055300,0.1611772
0.0055350,0.1611671
0.0055400,0.1611538
0.0055450,0.1611407
0.0055500,0.1611299
0.0055550,0.1611229
0.0055600,0.1611209
0.0055650,0.1611240
0.0055700,0.1611315
0.0055750,0.1611414
0.0055800,0.1611512
0.0055850,0.1611576
0.0055900,0.1611586
0.0055950,0.1611559
0.0056000,0.1392052
0.0056050,0.1392053
0.0056100,0.1392169
0.0056150,0.1392339
0.0056200,0.1392504
0.0056250,0.1392621
0.0056300,0.1392674
0.0056350,0.1392678
0.0056400,0.1392669
0.0056450,0.1392692
0.0056500,0.1392780
0.0056550,0.1392944
0.0056600,0.1393166
0.0056650,0.1393386
0.0056700,0.1393535
0.0056750,0.1393567
0.0056800,0.1393500
0.0056850,0.1393400
0.0056900,0.1393332
0.0056950,0.1393325
0.0057000,0.1289976
0.0057050,0.1289916
0.0057100,0.1289866
0.0057150,0.1289812
0.0057200,0.1289756
0.0057250,0.1289709
0.0057300,0.1289689
0.0057350,0.1289711
0.0057400,0.1289780
0.0057450,0.1289895
0.0057500,0.1290038
0.0057550,0.1290172
0.0057600,0.1290263
0.0057650,0.1290301
0.0057700,0.1290312
0.0057750,0.1290334
0.0057800,0.1290390
0.0057850,0.1290483
0.0057900,0.1290599
0.0057950,0.1290715
0.0058000,0.1169703
0.0058050,0.1169763
0.0058100,0.1169810
0.0058150,0.1169849
