time step,temperature,pressure,potential energy,kinetic energy,coulomb energy,pair energy,lx,ly,lz,vol
350000,4988.1675060321576893,2475.9327572023034918,-91238.897828319721157,7519.9671483946412991,0,-91238.897828319721157,65.897502806792630281,57.068911340267789001,54.433093007809027597,204706.46457323193317
350500,4913.7881134722629213,-1590.3088502563275597,-91455.153175082741654,7407.8356716766757017,0,-91455.153175082741654,65.828188343664990612,57.008883254492864978,54.375837414538992221,204061.18067971273558
351000,4927.7796531995736586,4305.0646297523790054,-91665.406032142811455,7428.9287722948083683,0,-91665.406032142811455,65.376410868769852414,56.617632485310949164,54.00265718369005441,199888.54605671597528
351500,4850.4870925218265256,-1229.1422286100576002,-91652.731094491391559,7312.4055167286969663,0,-91652.731094491391559,65.479094669753351354,56.706559265307404871,54.087476739079477284,200831.89414580137236
352000,4831.1562463086320349,-2648.7024152828116712,-91830.489019215281587,7283.2630855055876964,0,-91830.489019215281587,65.583363204270995084,56.796858464799285571,54.173605326589459708,201792.83338330296101
352500,4908.1411076584936382,-5806.5716153391585976,-91981.476745751075214,7399.3224655433641601,0,-91981.476745751075214,65.565393461571716216,56.781296211159350662,54.158761840356646644,201627.00603116920684
353000,4825.6708008816603979,-845.17455690103417965,-92025.901944071665639,7274.9934415220495794,0,-92025.901944071665639,65.372324838935099933,56.614093879681952615,53.999282014183599188,199851.06925861464697
353500,4792.4245454693327702,1452.2450877074697928,-92216.155414222346735,7224.8726811014130362,0,-92216.155414222346735,64.906674795552746104,56.210829113803306711,53.614642672161245684,195610.7722573672072
354000,4751.9832675453726551,1458.5826116340890621,-92433.395142712863162,7163.9049848362992634,0,-92433.395142712863162,64.912497259233902014,56.215871515251649271,53.619452182288164011,195663.41886692939443
354500,4761.1292787113861777,-1148.422096545945351,-92644.945205679585342,7177.6931552263476988,0,-92644.945205679585342,64.782723222360885984,56.103483902836607911,53.512255370296415435,194492.2437078783114
355000,4686.6470044032448641,-3117.5388626646458761,-92639.836285177327227,7065.4065779897946413,0,-92639.836285177327227,64.802942644761600377,56.120994436243691439,53.528957151900073086,194674.41025532622007
355500,4635.2421960062101789,-2338.6919123214379397,-92680.732034007174661,6987.9106899812722986,0,-92680.732034007174661,64.591007983448477603,55.937453636042604899,53.353893475137425639,192770.63238785020076
356000,4657.3764682102846564,129.62424949247309769,-92937.237117407858022,7021.279457094040481,0,-92937.237117407858022,64.617493878183097422,55.96039109366990516,53.37577152984473372,193007.86958591445
356500,4585.0456450629399114,427.53748851436893119,-92883.96389972770703,6912.2363238739526423,0,-92883.96389972770703,64.577106659587798276,55.925414736461867449,53.342410611259310826,192646.19446489820257
357000,4588.5949390760933966,-1239.010058194118983,-93134.14964182433323,6917.5871013581954685,0,-93134.14964182433323,64.15418606518146305,55.559154758797788531,52.993066932520548562,188885.96276168955956
357500,4524.3148894791693237,2114.1607118757174248,-93165.151302317288355,6820.68100093524572,0,-93165.151302317288355,64.184093253748841335,55.585055143790874865,53.017771067086307824,189150.24864777046605
358000,4547.6232015698196847,-888.53925432048936273,-93270.783514945156639,6855.8197048769752655,0,-93270.783514945156639,64.454155812711277918,55.818936179904504513,53.240849935993075803,191547.92856761373696
358500,4507.6496170717437053,5521.4311347803077297,-93425.542214943401632,6795.5570850139511094,0,-93425.542214943401632,64.1189944365497837,55.528677914474812383,52.963997709669463632,188575.29438191937516
359000,4452.192862025456634,1844.4481773228367274,-93550.347366220899858,6711.9526399746991956,0,-93550.347366220899858,64.110665214270952106,55.521464596404875635,52.957117550153888885,188501.81468079125625
359500,4425.2622879078608094,2231.2520379687289278,-93532.030559293314582,6671.3531548116952763,0,-93532.030559293314582,63.992771636532410184,55.419365763384234924,52.859734313935156536,187463.81365566971363
360000,4366.6072366047146716,-2579.9650486302080026,-93793.185207905524294,6582.927082841646552,0,-93793.185207905524294,63.973077898863706992,55.40231048630842281,52.84346676192580361,187290.79128039334319
360500,4341.8927243285324948,921.08083294192806534,-93989.909011135619949,6545.6684462419862029,0,-93989.909011135619949,63.888225504662671028,55.328826157533953278,52.773376423616255693,186546.52495680502034
361000,4312.5076900254107386,-1529.622213522143511,-94158.119177466898691,6501.36871245263319,0,-94158.119177466898691,63.742679338112480991,55.202779480179216876,52.653151412298392131,185274.49129170173546
361500,4294.4838685429540419,256.69130526188990871,-94163.037196251738351,6474.1967008325946153,0,-94163.037196251738351,63.616512076735922676,55.093515426962284209,52.548933892961152026,184176.51401068107225
362000,4311.7432090328811682,1015.7535918513433444,-94275.037445004913025,6500.2162106686728293,0,-94275.037445004913025,63.50992561093332256,55.001208840098101405,52.460890632453633486,183252.32698331424035
362500,4210.7497109334535708,-3687.5006292635644058,-94411.566341690428089,6347.9623444962289796,0,-94411.566341690428089,63.629706917146748424,55.104942493929584657,52.559833182687007991,184291.13914718379965
363000,4152.0989413867646363,-2483.0833334602830291,-94516.011690194078255,6259.5427275355305028,0,-94516.011690194078255,63.560365200329677293,55.044890805767273889,52.502555077143441054,183689.29088674864033
363500,4218.1335851960766377,45.933188925658456014,-94686.959605277312221,6359.0939858887149967,0,-94686.959605277312221,63.446932015924168979,54.946654786674798743,52.408856244654707268,182707.5801580674015
364000,4165.9648857636411776,-1164.6688864101427043,-94792.808809884765651,6280.4464854926327462,0,-94792.808809884765651,63.480126663710358059,54.9754021948585887,52.436275908122027545,182994.50123775194515
364500,4097.9748407965062142,-607.38721063331945516,-94940.369635518625728,6177.9473404754626245,0,-94940.369635518625728,63.450238581820734396,54.949518356733747737,52.411587556181181924,182736.14731425771606
365000,4110.8806143877163777,84.289218935642779229,-95016.228247929801,6197.403582334452949,0,-95016.228247929801,63.271619305152746904,54.794829525903480771,52.264043274748331669,181197.2217064347642
365500,4077.8122683471997334,-2845.7644405066325817,-95122.050615526211914,6147.5510311569487385,0,-95122.050615526211914,63.27548476921163001,54.798177115967973805,52.267236251047471285,181230.43347564488067
366000,4025.8011376612403183,172.26599311482198118,-95200.608416498231236,6069.1410752690808295,0,-95200.608416498231236,63.201400099799741383,54.734017910379627381,52.206040340295331248,180594.60984145209659
366500,4006.2410123703484714,54.375930816904592291,-95438.0381250224018,6039.6529918340092991,0,-95438.0381250224018,63.216682655749394826,54.747252992035249974,52.218664138678747122,180725.64877352135954
367000,4024.9071538560033332,374.29792981288784404,-95384.071782287675887,6067.7933400860811162,0,-95384.071782287675887,63.031975102817355605,54.587291559307359989,52.066090778843317821,179146.13123361574253
367500,3936.5787177128913754,-347.23142739944228197,-95593.124888179314439,5934.6328282824915732,0,-95593.124888179314439,62.983929893521711563,54.545683187626686106,52.026404155909546034,178736.78878281443031
368000,3890.2179694384567483,-123.51367753962661311,-95784.30910537361342,5864.7411689552645839,0,-95784.30910537361342,62.824510306397705506,54.40762177564646862,51.894719329572126298,177383.01089041613159
368500,3902.3693027046138013,1277.2202493341937952,-95811.455215928144753,5883.0600459497109114,0,-95811.455215928144753,62.797205015454515831,54.383974700088423049,51.872164431765462211,177151.82453255739529
369000,3835.4618585992457156,-3786.5563789129878387,-96001.187480217311531,5782.1929878473165445,0,-96001.187480217311531,62.849706150140356442,54.429442016345149113,51.915531767789559581,177596.51548917943728
369500,3853.2785020645669647,3027.3829556479827261,-96146.667367981179268,5809.0526659539273169,0,-96146.667367981179268,62.657165378016003388,54.262696816819712353,51.756487960202989029,175969.30397929591709
370000,3821.9760191260747888,-150.62743339293078293,-96209.379518353569438,5761.8622612459885204,0,-96209.379518353569438,62.623042071684224652,54.233145166745885035,51.728301200034849217,175681.96007217300939
370500,3728.4747613730078228,-902.72815671476996613,-96226.289143348316429,5620.903404955305632,0,-96226.289143348316429,62.549760896845718605,54.169681807868180101,51.667768997207723203,175065.93501586886123
371000,3806.8238796398341037,-4570.239014424857487,-96552.985867327806773,5739.0194856121252087,0,-96552.985867327806773,62.459656621621242323,54.091649216720739446,51.593340465248395788,174310.4656031500781
371500,3656.6643665310662072,4084.5117982172696429,-96575.153469004115323,5512.6448491887604177,0,-96575.153469004115323,62.320623522490045332,53.971243021193984646,51.478495421144728539,173149.02703057782492
372000,3701.1859174398678078,-318.95932061494585241,-96686.345568074466428,5579.7638061654251942,0,-96686.345568074466428,62.395951960174564022,54.036479361700237689,51.54071871762740642,173777.65444554839632
372500,3676.751987039683172,-3601.7853836768736073,-96837.779538231552579,5542.9281638792845115,0,-96837.779538231552579,62.475354870949828978,54.105244299401569208,51.60630763743803584,174441.92919573865947
373000,3665.0618632848040761,365.38200614639237074,-96939.38856957553071,5525.3045883896784289,0,-96939.38856957553071,62.260825817165603269,53.91945668941860248,51.429100923372466525,172651.08675028715516
373500,3601.4635108181441865,7156.0896656786862877,-97140.541007273204741,5429.426188022619499,0,-97140.541007273204741,62.049815713206122325,53.736716579371289981,51.254800955616758529,170901.61782261301414
374000,3521.7853176897160665,4307.9606764137042774,-97219.049611393042142,5309.3064458438248039,0,-97219.049611393042142,62.116263298428535222,53.794261876056495453,51.309688431355624516,171451.248706093902
374500,3540.932946750703195,822.97375314027829063,-97486.548023363400716,5338.1726660207023087,0,-97486.548023363400716,62.091650220696813278,53.772946325526440603,51.289357373389513839,171247.52085176922265
375000,3495.2221743317500113,2089.4666875710545355,-97474.938123038373305,5269.2608849903772352,0,-97474.938123038373305,61.896946221109359954,53.604327716068183918,51.128526682284153537,169641.59804159661871
375500,3471.6310384389116734,-555.07463620990324671,-97639.691660877957474,5233.6958068944777551,0,-97639.691660877957474,61.933572809618972599,53.636047272095680682,51.158781220225385766,169942.92488204815891
376000,3446.006398202674518,-3184.6868223135156768,-97698.111224345964729,5195.0650968124873543,0,-97698.111224345964729,61.942443148910740547,53.643729211244149724,51.166108356810440227,170015.95477108363411
376500,3411.9142583926332009,-975.61888286604607856,-97893.900416190634132,5143.6691140031771283,0,-97893.900416190634132,61.818781305478921695,53.53663491360921256,51.063960379446669435,168999.72712599911029
377000,3367.6309618072850753,3699.721690945536011,-97903.252238928937004,5076.9093399695811968,0,-97903.252238928937004,61.782985341956830894,53.505634699920307185,51.034391959875229361,168706.320866542781
377500,3347.1944708836476821,2473.7345384737045606,-98090.998206212345394,5046.1000818225020339,0,-98090.998206212345394,61.787245744775582068,53.509324316982848302,51.037911166112174044,168741.22399298544042
378000,3304.5939401215046018,-2401.800760693090524,-98171.980656642466784,4981.8771800358053952,0,-98171.980656642466784,61.71116620059539315,53.443437499172034677,50.975067435652483994,168118.67053123924416
378500,3264.3803837666437175,3993.8136083991830674,-98343.841448892460903,4921.2527879433237104,0,-98343.841448892460903,61.65404645341953227,53.393970347178182578,50.927885002659238012,167652.27145637077047
379000,3342.3102965119942382,600.11575477926044186,-98457.713676754676271,5038.7368906751617033,0,-98457.713676754676271,61.609033972649406508,53.354988395437182191,50.890703494287777175,167285.33999446235248
379500,3256.6672573216660567,-219.83343389419573555,-98565.976832147600362,4909.6247787781339866,0,-98565.976832147600362,61.582445842995127805,53.331962399772358197,50.868740990813023473,167068.85136636751122
380000,3210.0261897903519639,4656.5076474859752125,-98582.627980034274515,4839.3105210517460364,0,-98582.627980034274515,61.539338983664165994,53.29463076460347537,50.833133576521035479,166718.25924311790732
380500,3157.8159111350573767,-3411.7267508135360004,-98744.220642391446745,4760.6003374379133675,0,-98744.220642391446745,61.623847033170726206,53.367816882125666211,50.902939476938691143,167406.0335140870302
381000,3155.2878186818111317,-1477.872934926993139,-98882.988449798343936,4756.7890836711685552,0,-98882.988449798343936,61.528652166249322875,53.285375709258808286,50.824305980610539279,166631.41829363515717
381500,3142.7504755345344165,344.5524346460233005,-98911.390859302307945,4737.8882732068732366,0,-98911.390859302307945,61.468880650303049151,53.233612058150285407,50.774933115962511465,166146.27162399073131
382000,3104.0735354041821665,1818.5228805818862838,-99036.865882752696052,4679.5804239157350821,0,-99036.865882752696052,61.462892706486286443,53.228426346700828731,50.769986914834682068,166097.72131930617616
382500,3030.2364156722678672,3666.4894454167997537,-99027.850666021986399,4568.2664566031671711,0,-99027.850666021986399,61.506601699539231731,53.266279444967906898,50.806091707623103559,166452.33178104055696
383000,3064.2348120429846858,-315.62546992825161851,-99213.823728279268835,4619.5211154526778046,0,-99213.823728279268835,61.433552994008508108,53.203017410415931465,50.745751530637861038,165859.97135699863429
383500,2967.525012592720941,1015.4552740462709153,-99249.32527632827987,4473.7251866041870016,0,-99249.32527632827987,61.399476424220381432,53.173506235376009954,50.717603376100001356,165584.12188451475231
384000,2970.7597011306520471,-2920.980151051143821,-99311.934078397433041,4478.6016771212180174,0,-99311.934078397433041,61.363754536920112059,53.142570173576729076,50.688096145461415176,165295.28212316261488
384500,2911.7227131609188291,-10.058468938048296337,-99444.213795520714484,4389.5998123009831033,0,-99444.213795520714484,61.282871948759890302,53.072523797673476054,50.621284972707954353,164642.52402841681032
