time step,temperature,pressure,potential energy,kinetic energy,coulomb energy,pair energy,lx,ly,lz,vol
650000,296.88757345331902116,198.53702281794303985,-104746.98702750062512,447.5761482419566164,0,-104746.98702750062512,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
650500,299.9064907767249224,357.14088305846883031,-104750.50709851982538,452.12735047569844937,0,-104750.50709851982538,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
651000,302.68336907200915675,704.97302985039129908,-104745.51008532123524,456.31366409294867026,0,-104745.51008532123524,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
651500,302.64911347841410816,765.48387358206412046,-104743.09260688320501,456.26202169357617322,0,-104743.09260688320501,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
652000,301.98656724658951589,-775.981154735904056,-104750.27686588608776,455.26319278665022239,0,-104750.27686588608776,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
652500,296.23943017142778444,34.741460396665374333,-104746.77270971774124,446.59903266165969171,0,-104746.77270971774124,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
653000,299.62389925423968862,713.87634262345568459,-104751.12118282083247,451.7013264973669493,0,-104751.12118282083247,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
653500,303.68228441312299992,407.98426403789471806,-104745.15651831449941,457.81958997457144278,0,-104745.15651831449941,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
654000,305.17406308182734165,289.78630995976260465,-104748.91161683842074,460.06853742225968062,0,-104748.91161683842074,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
654500,301.86496274983159083,-601.69779366024374667,-104750.83650739912991,455.07986658126299062,0,-104750.83650739912991,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
655000,298.92980320225473179,-507.40099169825771241,-104749.10195502042188,450.65493430976590616,0,-104749.10195502042188,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
655500,299.06796927658467666,-447.01568809860089004,-104750.39045212735073,450.86322810477730627,0,-104750.39045212735073,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
656000,303.04360254007406184,182.60956686080186273,-104753.76489707015571,456.85673804592329361,0,-104753.76489707015571,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
656500,301.53019125618129692,397.70167431823057314,-104741.42665978362493,454.57517810971012295,0,-104741.42665978362493,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
657000,302.63990979543240201,-601.39634291197137372,-104747.26858371839626,456.2481465794018618,0,-104747.26858371839626,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
657500,300.34737459222196776,-732.18616084538496125,-104749.39703113789437,452.79200975283526986,0,-104749.39703113789437,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
658000,301.43062957705456029,-599.92591129979098241,-104752.93882028665394,454.42508279808180305,0,-104752.93882028665394,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
658500,297.96817647551574737,619.97051731994292822,-104746.84732104919385,449.20522329157125796,0,-104746.84732104919385,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
659000,303.39099755498540389,16.774101425536013465,-104745.36797492855112,457.38045724670996606,0,-104745.36797492855112,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
659500,301.21632855869614787,-278.42067101653049122,-104744.13062606437597,454.10201092530007827,0,-104744.13062606437597,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
660000,299.74653493548828465,467.94967593252118832,-104748.93068182299612,451.88620727634940977,0,-104748.93068182299612,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
660500,299.09034745142287193,-2221.9867285893778899,-104750.19309049232106,450.89696457000638929,0,-104750.19309049232106,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
661000,298.32794621702475979,-1471.7678488643612127,-104744.67773052369012,449.74759814844253469,0,-104744.67773052369012,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
661500,300.7255807055051946,150.84609782746227324,-104744.01452164305374,453.36217856608629972,0,-104744.01452164305374,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
662000,301.6722922063076453,-557.92073945858237494,-104743.41662725590868,454.7894039702918576,0,-104743.41662725590868,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
662500,299.57577967118476181,-882.99546972564178304,-104739.65072334799333,451.62878328719409637,0,-104739.65072334799333,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
663000,298.5502304861487346,54.945281427589748091,-104745.78095022030175,450.0827052592995301,0,-104745.78095022030175,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
663500,298.65125737260336791,-791.90410266715809939,-104749.74632875132374,450.23500946045652427,0,-104749.74632875132374,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
664000,298.60777183220358211,513.0196873718872439,-104748.73157095184433,450.16945235259254332,0,-104748.73157095184433,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
664500,299.86463143932206776,-1031.2279019241802871,-104742.9241824769415,452.06424496816640612,0,-104742.9241824769415,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
665000,302.98385273220725367,431.69476069766028559,-104743.79201569859288,456.76666156157546084,0,-104743.79201569859288,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
665500,300.23895821177325161,639.22164068567542472,-104746.15818916281569,452.62856543819742683,0,-104746.15818916281569,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
666000,299.44679841530728481,498.01560046819116678,-104749.91908560669981,451.4343361669270962,0,-104749.91908560669981,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
666500,297.30304375024985575,-757.4291481979969376,-104747.93480899943097,448.20249508782245584,0,-104747.93480899943097,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
667000,297.81547904859343134,1061.034958864358714,-104744.62958140761475,448.9750225950807021,0,-104744.62958140761475,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
667500,303.8720423065372529,206.11877430813044043,-104744.86356276425067,458.10566158762333089,0,-104744.86356276425067,59.64728880275237799,51.656067246613453392,49.270249717704516002,151808.75210607936606
