Time (ps),Temperature
0.000000,147.340836
1.000000,149.142822
2.000000,149.312714
3.000000,149.597137
4.000000,151.443771
5.000000,151.440063
6.000000,149.220032
7.000000,149.348007
8.000000,149.280350
9.000000,148.889481
10.000000,149.143280
