E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
0,11.8007,0,11.8007
1.33426,11.8501,0.0503486,11.7997
2.66851,11.9675,0.170601,11.7969
4.00277,11.9841,0.191919,11.7922
5.33703,12.0896,0.304009,11.7856
6.67128,12.236,0.458769,11.7772
8.00554,12.568,0.801049,11.7669
9.33979,12.8818,1.12705,11.7548
10.6741,19.4637,7.72294,11.7408
12.0083,15.0075,3.28253,11.725
13.3426,14.0353,2.32789,11.7074
14.6768,14.646,2.95797,11.688
16.0111,19.1989,7.53209,11.6668
17.3453,26.5348,14.8909,11.6439
18.6796,22.7173,11.098,11.6193
20.0138,32.4706,20.8777,11.5929
21.3481,39.6387,28.0739,11.5648
22.6824,47.2326,35.6975,11.5351
24.0166,50.2181,38.7143,11.5038
25.3509,67.4986,56.0278,11.4708
26.6851,62.2554,50.8191,11.4363
28.0194,84.6914,73.2912,11.4002
29.3536,97.8673,86.5046,11.3626
30.6879,88.1797,76.8561,11.3235
32.0222,90.5852,79.3021,11.283
33.3564,100.269,89.0281,11.2411
34.6907,103.376,92.1783,11.1977
36.0249,88.3942,77.2412,11.153
37.3592,97.6775,86.5704,11.1071
38.6934,97.6188,86.559,11.0598
40.0277,80.9219,69.9106,11.0113
41.3619,95.9187,84.9571,10.9616
42.6962,78.9089,67.9981,10.9108
44.0305,78.7362,67.8774,10.8588
45.3647,69.1869,58.3812,10.8057
46.699,69.7746,59.023,10.7516
48.0332,79.3632,68.6668,10.6965
49.3675,78.1266,67.4862,10.6404
50.7017,81.0149,70.4315,10.5834
52.036,76.6224,66.0969,10.5255
53.3703,72.8854,62.4186,10.4668
54.7045,70.7776,60.3703,10.4072
56.0388,78.9595,68.6127,10.3469
57.373,72.9574,62.6715,10.2858
58.7073,71.9043,61.6802,10.2241
60.0415,71.0281,60.8664,10.1617
61.3758,72.0163,61.9177,10.0986
62.71,74.6984,64.6634,10.035
64.0443,78.6555,68.6846,9.97085
65.3786,78.7498,68.8436,9.90619
66.7128,78.5991,68.7581,9.84104
68.0471,73.2839,63.5084,9.77546
69.3813,76.7713,67.0618,9.70948
70.7156,72.2411,62.598,9.64312
72.0498,73.8462,64.2698,9.57642
73.3841,74.046,64.5365,9.50943
74.7184,72.4299,62.9878,9.44215
76.0526,75.3387,65.9641,9.37464
77.3869,75.4318,66.1249,9.30692
78.7211,77.7277,68.4887,9.23901
80.0554,79.7981,70.6271,9.17096
81.3896,71.5678,62.4651,9.10278
82.7239,75.3132,66.2787,9.0345
84.0582,73.9107,64.9445,8.96616
85.3924,76.7163,67.8185,8.89777
86.7267,79.9027,71.0734,8.82937
88.0609,74.2026,65.4416,8.76097
89.3952,72.5162,63.8236,8.6926
90.7294,72.6607,64.0364,8.62429
92.0637,71.9147,63.3587,8.55606
93.3979,71.6271,63.1391,8.48792
94.7322,69.4576,61.0377,8.41991
96.0665,71.4055,63.0535,8.35203
97.4007,67.4468,59.1625,8.28431
98.735,66.9652,58.7484,8.21677
100.069,66.5921,58.4427,8.14943
101.403,67.574,59.4917,8.0823
102.738,70.8558,62.8405,8.0154
104.072,66.7922,58.8435,7.94874
105.406,68.2418,60.3595,7.88235
106.741,69.247,61.4308,7.81623
108.075,66.3848,58.6344,7.7504
109.409,65.9952,58.3103,7.68487
110.743,69.532,61.9124,7.61965
112.078,69.359,61.8042,7.55477
113.412,71.3454,63.8552,7.49022
114.746,74.87,67.444,7.42602
116.08,75.0331,67.6709,7.36218
117.415,71.6315,64.3328,7.29871
118.749,68.1828,60.9472,7.23562
120.083,69.8235,62.6505,7.17291
121.417,69.0932,61.9826,7.1106
122.752,69.6129,62.5642,7.04869
124.086,69.2421,62.2549,6.98719
125.42,69.3288,62.4027,6.92611
126.754,71.6354,64.7699,6.86545
128.089,69.9764,63.1712,6.80522
129.423,70.0641,63.3186,6.74542
130.757,68.5031,61.817,6.68606
132.091,66.5545,59.9274,6.62714
133.426,68.871,62.3023,6.56867
134.76,67.2347,60.7241,6.51065
136.094,65.5909,59.1378,6.45308
137.428,67.2613,60.8653,6.39598
138.763,66.4194,60.08,6.33932
140.097,66.8632,60.5801,6.28314
141.431,67.4283,61.2009,6.22741
142.765,68.1339,61.9618,6.17215
144.1,66.0747,59.9574,6.11736
145.434,65.8827,59.8197,6.06303
146.768,63.9422,57.933,6.00918
148.102,69.3436,63.3878,5.95579
149.437,69.1036,63.2007,5.90288
150.771,70.4591,64.6087,5.85043
152.105,72.9885,67.1901,5.79845
153.439,72.2084,66.4614,5.74695
154.774,72.2235,66.5276,5.69591
156.108,72.9193,67.274,5.64534
157.442,72.4057,66.8104,5.59524
158.777,72.3623,66.8167,5.5456
160.111,71.6685,66.1721,5.49643
161.445,69.999,64.5512,5.44772
162.779,72.517,67.1175,5.39948
164.114,71.7105,66.3588,5.35169
165.448,74.4871,69.1827,5.30436
166.782,70.5235,65.266,5.25749
168.116,71.2245,66.0134,5.21108
169.451,72.7043,67.5391,5.16512
170.785,70.4193,65.2997,5.1196
172.119,69.8726,64.7981,5.07454
173.453,74.0286,68.9987,5.02992
174.788,73.3836,68.3979,4.98574
176.122,74.1282,69.1862,4.942
177.456,77.1348,72.2361,4.8987
178.79,75.1003,70.2445,4.85583
180.125,74.6894,69.876,4.81339
181.459,75.6066,70.8352,4.77138
182.793,78.7305,74.0007,4.7298
184.127,77.0763,72.3877,4.68863
185.462,76.5888,71.9409,4.64789
186.796,79.162,74.5545,4.60756
188.13,76.1026,71.5349,4.56764
189.464,76.2743,71.7462,4.52814
190.799,75.8229,71.3339,4.48903
192.133,74.8919,70.4415,4.45033
193.467,75.099,70.687,4.41203
194.801,75.7723,71.3982,4.37413
196.136,78.1083,73.7717,4.33661
197.47,77.9455,73.646,4.29949
198.804,76.9352,72.6724,4.26275
200.138,78.3972,74.1708,4.22639
201.473,73.319,69.1286,4.19041
202.807,76.5711,72.4163,4.1548
204.141,78.4101,74.2905,4.11956
205.475,78.6728,74.5882,4.0847
206.81,81.3347,77.2845,4.05019
208.144,81.1783,77.1622,4.01605
209.478,80.9608,76.9785,3.98226
210.813,80.2998,76.351,3.94883
212.147,81.5667,77.651,3.91574
213.481,82.4909,78.6079,3.883
214.815,81.5477,77.6971,3.85061
216.15,79.33,75.5114,3.81855
217.484,79.5293,75.7424,3.78683
218.818,84.1605,80.4051,3.75544
220.152,78.8181,75.0937,3.72438
221.487,77.0738,73.3802,3.69365
222.821,84.9175,81.2542,3.66324
224.155,81.3123,77.6791,3.63314
225.489,86.8093,83.2059,3.60336
226.824,80.5741,77.0002,3.5739
228.158,84.2978,80.753,3.54474
229.492,83.3598,79.8439,3.51589
230.826,83.3035,79.8162,3.48733
232.161,88.7331,85.274,3.45908
233.495,85.1947,81.7636,3.43112
234.829,82.9885,79.585,3.40346
236.163,85.9648,82.5887,3.37608
237.498,88.7433,85.3944,3.34899
238.832,86.4467,83.1245,3.32218
240.166,85.8148,82.5191,3.29565
241.5,85.2099,81.9405,3.26939
242.835,87.1577,83.9143,3.24341
244.169,87.417,84.1993,3.2177
245.503,91.663,88.4708,3.19226
246.837,87.495,84.3279,3.16708
248.172,88.643,85.5009,3.14216
249.506,88.6914,85.5739,3.1175
250.84,90.1852,87.0921,3.09309
252.174,92.2165,89.1476,3.06893
253.509,91.7959,88.7509,3.04503
254.843,93.6365,90.6152,3.02137
256.177,90.6471,87.6492,2.99795
257.511,92.8494,89.8746,2.97478
258.846,92.4928,89.541,2.95184
260.18,91.8539,88.9248,2.92914
261.514,95.1534,92.2467,2.90667
262.849,90.5483,87.6639,2.88443
264.183,94.1918,91.3294,2.86242
265.517,95.6346,92.794,2.84063
266.851,94.121,91.302,2.81906
268.186,91.6841,88.8864,2.79772
269.52,95.6738,92.8973,2.77659
270.854,97.1933,94.4376,2.75567
272.188,91.7992,89.0642,2.73497
273.523,96.3322,93.6178,2.71447
274.857,94.6951,92.0009,2.69418
276.191,97.0457,94.3716,2.6741
277.525,94.9021,92.2479,2.65422
278.86,96.238,93.6035,2.63454
280.194,92.4603,89.8452,2.61505
281.528,92.0316,89.4359,2.59576
282.862,94.7456,92.169,2.57667
284.197,92.6995,90.1417,2.55776
285.531,87.5903,85.0512,2.53904
286.865,91.5344,89.0139,2.52051
288.199,89.8307,87.3286,2.50217
289.534,90.1002,87.6162,2.484
290.868,90.3262,87.8602,2.46602
292.202,84.4921,82.0439,2.44821
293.536,87.1139,84.6834,2.43058
294.871,84.5966,82.1834,2.41312
296.205,79.6725,77.2767,2.39583
297.539,78.3441,75.9654,2.37871
298.873,77.9574,75.5957,2.36176
300.208,79.0094,76.6644,2.34498
301.542,73.6615,71.3332,2.32836
302.876,76.3123,74.0004,2.3119
304.21,75.4619,73.1663,2.2956
305.545,76.4689,74.1894,2.27946
306.879,71.155,68.8916,2.26347
308.213,69.1976,66.9499,2.24764
309.547,69.7598,67.5278,2.23197
310.882,70.1092,67.8927,2.21644
312.216,66.4681,64.267,2.20106
313.55,66.0808,63.8949,2.18583
314.885,65.6942,63.5234,2.17075
316.219,63.7217,61.5659,2.15581
