Time (ns),System after lsq fit to System
0.0104960,0.4038306
0.0105780,0.4146479
0.0106600,0.4041152
0.0107420,0.4109641
0.0108240,0.4382774
0.0109060,0.4484117
0.0109880,0.4487555
0.0110700,0.4033721
0.0111520,0.3765964
0.0112340,0.3732656
0.0113160,0.4148741
0.0113980,0.4152005
0.0114800,0.3840843
0.0115620,0.4359663
0.0116440,0.4593270
0.0117260,0.4248333
0.0118080,0.4178413
0.0118900,0.4180371
0.0119720,0.4148787
0.0120540,0.4003165
0.0121360,0.3847719
0.0122180,0.4249331
0.0123000,0.4247940
0.0123820,0.4250322
0.0124640,0.4322023
0.0125460,0.4289945
0.0126280,0.4215335
0.0127100,0.4175855
0.0127920,0.4178425
0.0128740,0.4287915
0.0129560,0.4114275
0.0130380,0.4040583
0.0131200,0.4026753
0.0132020,0.4035463
0.0132840,0.4039513
0.0133660,0.3994867
0.0134480,0.4108976
0.0135300,0.4063426
0.0136120,0.4139164
0.0136940,0.4141041
0.0137760,0.4111498
0.0138580,0.4190585
0.0139400,0.3925341
0.0140220,0.4064396
0.0141040,0.4212233
0.0141860,0.4214219
0.0142680,0.4147212
0.0143500,0.4036323
0.0144320,0.4288986
0.0145140,0.4030136
0.0145960,0.4032683
0.0146780,0.4070985
0.0147600,0.3889868
0.0148420,0.4318744
0.0149240,0.4107052
0.0150060,0.4104163
0.0150880,0.4107791
0.0151700,0.3807906
0.0152520,0.4145454
0.0153340,0.4067497
0.0154160,0.4327393
0.0154980,0.4332057
0.0155800,0.3848288
0.0156620,0.3893654
0.0157440,0.3769068
0.0158260,0.3915233
0.0159080,0.4064124
0.0159900,0.4066081
0.0160720,0.4248223
0.0161540,0.4283787
0.0162360,0.4144794
0.0163180,0.4140296
0.0164000,0.4425299
0.0164820,0.4428718
0.0165640,0.4077642
0.0166460,0.4037295
0.0167280,0.4183354
0.0168100,0.3997664
0.0168920,0.4000684
0.0169740,0.4038844
0.0170560,0.3796166
0.0171380,0.4038367
0.0172200,0.4394406
0.0173020,0.4322560
0.0173840,0.4326932
0.0174660,0.3760190
0.0175480,0.4110381
0.0176300,0.3846750
0.0177120,0.3956729
0.0177940,0.3958834
0.0178760,0.4028387
0.0179580,0.4248232
0.0180400,0.4034250
0.0181220,0.4071052
0.0182040,0.4070533
0.0182860,0.4072270
0.0183680,0.4079824
0.0184500,0.4210752
0.0185320,0.4252412
0.0186140,0.3758872
0.0186960,0.3760975
0.0187780,0.4223386
0.0188600,0.4354332
0.0189420,0.4184899
0.0190240,0.4422681
0.0191060,0.4146163
0.0191880,0.4150297
0.0192700,0.4315338
0.0193520,0.3884884
0.0194340,0.3803376
0.0195160,0.3884516
0.0195980,0.3886572
0.0196800,0.4148089
0.0197620,0.4107705
0.0198440,0.4071408
0.0199260,0.4104264
0.0200080,0.4139979
0.0200900,0.4141797
0.0201720,0.4184314
0.0202540,0.4114815
0.0203360,0.4526672
0.0204180,0.3764639
0.0205000,0.3957226
0.0205820,0.3959333
0.0206640,0.4184749
0.0207460,0.4106172
0.0208280,0.3919300
0.0209100,0.3805460
0.0209920,0.3807264
0.0210740,0.3845932
0.0211560,0.4185112
0.0212380,0.4180766
0.0213200,0.3798553
0.0214020,0.4140904
0.0214840,0.4142071
0.0215660,0.4423390
0.0216480,0.4455070
0.0217300,0.3922262
0.0218120,0.3723013
0.0218940,0.3726301
0.0219760,0.4220178
0.0220580,0.4004140
0.0221400,0.4213452
0.0222220,0.3880443
0.0223040,0.3883579
0.0223860,0.3886259
0.0224680,0.4143873
0.0225500,0.4494842
0.0226320,0.4000681
0.0227140,0.3957883
0.0227960,0.3959698
0.0228780,0.3755811
0.0229600,0.4031563
0.0230420,0.4282773
0.0231240,0.4387420
0.0232060,0.4391289
0.0232880,0.4393888
0.0233700,0.4492113
0.0234520,0.4115148
0.0235340,0.4146343
0.0236160,0.4255094
0.0236980,0.4258269
0.0237800,0.3882566
0.0238620,0.4103533
0.0239440,0.3878306
0.0240260,0.3803448
0.0241080,0.3997443
0.0241900,0.4001386
0.0242720,0.3854252
0.0243540,0.4146246
0.0244360,0.4064621
0.0245180,0.4035042
0.0246000,0.4214910
0.0246820,0.4217457
0.0247640,0.4288672
0.0248460,0.3812674
0.0249280,0.3923302
0.0250100,0.3798544
0.0250920,0.3800131
0.0251740,0.3681770
0.0252560,0.4113165
0.0253380,0.4141495
0.0254200,0.4317574
0.0255020,0.4137412
0.0255840,0.4139421
0.0256660,0.4387884
0.0257480,0.4141557
0.0258300,0.4250964
0.0259120,0.4397693
0.0259940,0.4401786
0.0260760,0.4293159
0.0261580,0.4180339
0.0262400,0.3919213
0.0263220,0.3471653
0.0264040,0.3722658
0.0264860,0.3725591
0.0265680,0.3691554
0.0266500,0.3735754
0.0267320,0.4186539
0.0268140,0.3959004
0.0268960,0.3963612
0.0269780,0.4175601
0.0270600,0.4246262
0.0271420,0.4035734
0.0272240,0.4107820
0.0273060,0.4145920
0.0273880,0.4148481
0.0274700,0.4184191
0.0275520,0.4142718
0.0276340,0.3994314
0.0277160,0.4457673
0.0277980,0.4462225
0.0278800,0.4320502
0.0279620,0.4143116
0.0280440,0.3761003
0.0281260,0.3839562
0.0282080,0.4070527
0.0282900,0.4074477
0.0283720,0.3854630
0.0284540,0.3895514
0.0285360,0.3962695
0.0286180,0.4000341
0.0287000,0.3921619
0.0287820,0.3923918
0.0288640,0.4213568
0.0289460,0.3727686
0.0290280,0.3994446
0.0291100,0.3718971
0.0291920,0.3720428
0.0292740,0.4181377
0.0293560,0.4293254
0.0294380,0.4218793
0.0295200,0.4179105
0.0296020,0.4422389
0.0296840,0.4426315
0.0297660,0.4152442
0.0298480,0.3962102
0.0299300,0.4252475
0.0300120,0.4112172
0.0300940,0.4115889
0.0301760,0.4147938
0.0302580,0.3882819
0.0303400,0.3797152
0.0304220,0.4246003
0.0305040,0.4218314
0.0305860,0.4222323
0.0306680,0.3920893
0.0307500,0.4040168
0.0308320,0.3959724
0.0309140,0.4390489
0.0309960,0.4392835
0.0310780,0.4422017
0.0311600,0.4214859
0.0312420,0.3995354
0.0313240,0.4186835
0.0314060,0.3960866
0.0314880,0.3964252
0.0315700,0.3721604
0.0316520,0.3836475
0.0317340,0.3953483
0.0318160,0.4353984
0.0318980,0.4356921
0.0319800,0.4032737
0.0320620,0.4318196
0.0321440,0.4213009
0.0322260,0.3802419
0.0323080,0.3960082
0.0323900,0.3963151
0.0324720,0.3843727
0.0325540,0.4355585
0.0326360,0.4185387
0.0327180,0.3883904
0.0328000,0.4071712
0.0328820,0.4074038
0.0329640,0.4217307
0.0330460,0.4321962
0.0331280,0.4183028
0.0332100,0.3996705
0.0332920,0.3999848
0.0333740,0.4107897
0.0334560,0.4140332
0.0335380,0.3997824
0.0336200,0.4389552
0.0337020,0.4213901
0.0337840,0.4215522
0.0338660,0.4487169
0.0339480,0.4457472
0.0340300,0.4351382
0.0341120,0.4030260
0.0341940,0.4034596
0.0342760,0.4147465
0.0343580,0.4145530
0.0344400,0.3920745
0.0345220,0.3556614
0.0346040,0.3730814
0.0346860,0.3733196
0.0347680,0.4147259
0.0348500,0.4290049
0.0349320,0.4183000
0.0350140,0.4185672
0.0350960,0.4188825
0.0351780,0.4142723
0.0352600,0.4550669
0.0353420,0.4210292
0.0354240,0.4217013
0.0355060,0.4182636
0.0355880,0.4186250
0.0356700,0.4257942
0.0357520,0.3968758
0.0358340,0.3764090
0.0359160,0.3924074
0.0359980,0.3926203
0.0360800,0.4222817
0.0361620,0.3679827
0.0362440,0.4317007
0.0363260,0.4282919
0.0364080,0.3960559
0.0364900,0.3964106
0.0365720,0.3652306
0.0366540,0.3850933
0.0367360,0.3600621
0.0368180,0.3955579
0.0369000,0.4322175
0.0369820,0.4325090
0.0370640,0.4391680
0.0371460,0.4455422
0.0372280,0.4426446
0.0373100,0.4075542
0.0373920,0.4077617
0.0374740,0.4069337
0.0375560,0.3888931
0.0376380,0.3809677
0.0377200,0.3810423
0.0378020,0.4222179
0.0378840,0.4225964
0.0379660,0.4138402
0.0380480,0.4032551
0.0381300,0.4078491
0.0382120,0.4329846
0.0382940,0.4332784
0.0383760,0.4223805
0.0384580,0.4079570
0.0385400,0.3803284
0.0386220,0.3919483
0.0387040,0.3922405
0.0387860,0.3926090
0.0388680,0.3927755
0.0389500,0.3958160
0.0390320,0.4076509
0.0391140,0.4260222
0.0391960,0.4263296
0.0392780,0.4321708
0.0393600,0.3926248
0.0394420,0.3883129
0.0395240,0.4222069
0.0396060,0.4286143
0.0396880,0.4289443
0.0397700,0.3927023
0.0398520,0.4143467
0.0399340,0.3994437
0.0400160,0.4106882
0.0400980,0.4110556
0.0401800,0.3731863
0.0402620,0.4459736
0.0403440,0.4249523
0.0404260,0.4102053
0.0405080,0.3762745
0.0405900,0.3767647
0.0406720,0.3930550
0.0407540,0.3571180
0.0408360,0.3843526
0.0409180,0.4424302
0.0410000,0.4488033
0.0410820,0.4492348
0.0411640,0.4294012
0.0412460,0.3961738
0.0413280,0.4354396
0.0414100,0.4103945
0.0414920,0.4106987
0.0415740,0.4426088
0.0416560,0.3843624
0.0417380,0.3724392
0.0418200,0.4109020
0.0419020,0.3955853
0.0419840,0.3958116
0.0420660,0.3924938
0.0421480,0.4110823
0.0422300,0.4081863
0.0423120,0.3956948
0.0423940,0.3960398
0.0424760,0.4357435
0.0425580,0.4558644
0.0426400,0.3923101
0.0427220,0.4002758
0.0428040,0.3998301
0.0428860,0.4001082
0.0429680,0.4284385
0.0430500,0.4325552
0.0431320,0.4144914
0.0432140,0.4186279
0.0432960,0.4189129
0.0433780,0.4389456
0.0434600,0.4286069
0.0435420,0.4456815
0.0436240,0.4150996
0.0437060,0.4212228
0.0437880,0.4215829
0.0438700,0.4036578
0.0439520,0.4255964
0.0440340,0.3918899
0.0441160,0.4001744
0.0441980,0.4003917
0.0442800,0.3999442
0.0443620,0.4220562
0.0444440,0.3998799
0.0445260,0.4248032
0.0446080,0.3799023
0.0446900,0.3801930
0.0447720,0.3916818
0.0448540,0.3922825
0.0449360,0.3879904
0.0450180,0.4211308
0.0451000,0.4211198
0.0451820,0.4213739
0.0452640,0.4148436
0.0453460,0.4219703
0.0454280,0.3914475
0.0455100,0.4108031
0.0455920,0.4110403
0.0456740,0.4429902
0.0457560,0.4149794
0.0458380,0.4072270
0.0459200,0.4354149
0.0460020,0.4486267
0.0460840,0.4490480
0.0461660,0.4289031
0.0462480,0.4032102
0.0463300,0.3919334
0.0464120,0.4072132
0.0464940,0.4074068
0.0465760,0.4035925
0.0466580,0.3924533
0.0467400,0.3809421
0.0468220,0.3992078
0.0469040,0.4242894
0.0469860,0.4245914
0.0470680,0.4350229
0.0471500,0.4142077
0.0472320,0.3880510
0.0473140,0.4353605
0.0473960,0.4357814
0.0474780,0.4110029
0.0475600,0.4073841
0.0476420,0.4213295
0.0477240,0.3956511
0.0478060,0.4249252
0.0478880,0.4253613
0.0479700,0.3885260
0.0480520,0.4110002
0.0481340,0.3995690
0.0482160,0.3998361
0.0482980,0.4001446
0.0483800,0.4034801
0.0484620,0.3846498
0.0485440,0.4036990
0.0486260,0.4283703
0.0487080,0.4454138
0.0487900,0.4457379
0.0488720,0.4391561
0.0489540,0.4318325
0.0490360,0.4067525
0.0491180,0.4181263
0.0492000,0.4065904
0.0492820,0.4068394
0.0493640,0.3958214
0.0494460,0.3839315
0.0495280,0.3954947
0.0496100,0.3961754
0.0496920,0.3964820
0.0497740,0.4106343
0.0498560,0.4253626
0.0499380,0.3919303
0.0500200,0.3992468
0.0501020,0.3914775
0.0501840,0.3917550
0.0502660,0.3953968
0.0503480,0.4177514
0.0504300,0.4212161
0.0505120,0.3990160
0.0505940,0.3993253
0.0506760,0.3721619
0.0507580,0.4105494
0.0508400,0.4033170
0.0509220,0.4032403
0.0510040,0.3924821
0.0510860,0.3928006
0.0511680,0.4078312
0.0512500,0.4153219
0.0513320,0.4067669
0.0514140,0.4357989
0.0514960,0.4360327
0.0515780,0.4532492
0.0516600,0.3959643
0.0517420,0.3881260
0.0518240,0.4244674
0.0519060,0.4176944
0.0519880,0.4179552
0.0520700,0.4184263
0.0521520,0.4028702
0.0522340,0.4104284
0.0523160,0.4069579
0.0523980,0.4071935
0.0524800,0.3993225
0.0525620,0.4219383
0.0526440,0.3725194
0.0527260,0.4248611
0.0528080,0.4179386
0.0528900,0.4181812
0.0529720,0.4030043
0.0530540,0.4110094
0.0531360,0.4031712
0.0532180,0.4137502
0.0533000,0.3805560
0.0533820,0.3807645
0.0534640,0.3800994
0.0535460,0.3954196
0.0536280,0.4246584
0.0537100,0.4214835
0.0537920,0.4216326
0.0538740,0.4287300
0.0539560,0.4356780
0.0540380,0.4029179
0.0541200,0.4216626
0.0542020,0.4148015
0.0542840,0.4151411
0.0543660,0.3846570
0.0544480,0.4035474
0.0545300,0.4137577
0.0546120,0.4419117
0.0546940,0.4422070
0.0547760,0.3951666
0.0548580,0.4102170
0.0549400,0.3999475
0.0550220,0.3880476
0.0551040,0.4176744
0.0551860,0.4177802
0.0552680,0.4456120
0.0553500,0.4322428
0.0554320,0.4248462
0.0555140,0.4489735
0.0555960,0.4492174
0.0556780,0.4107712
0.0557600,0.4250727
0.0558420,0.4138599
0.0559240,0.4065105
0.0560060,0.3991985
0.0560880,0.3993195
0.0561700,0.4176274
0.0562520,0.3916358
0.0563340,0.4067874
0.0564160,0.3922284
0.0564980,0.3924999
0.0565800,0.3962463
0.0566620,0.3767297
0.0567440,0.4006183
0.0568260,0.3880741
0.0569080,0.3845525
0.0569900,0.3847215
0.0570720,0.3843916
0.0571540,0.4139327
0.0572360,0.3760123
0.0573180,0.4140894
0.0574000,0.4247643
0.0574820,0.4249882
0.0575640,0.4069660
0.0576460,0.4217064
0.0577280,0.3916948
0.0578100,0.4000607
0.0578920,0.4004605
0.0579740,0.3844930
0.0580560,0.4384321
0.0581380,0.4489755
0.0582200,0.4250564
0.0583020,0.4322264
0.0583840,0.4325378
0.0584660,0.4107688
0.0585480,0.3995653
0.0586300,0.3723803
0.0587120,0.4063253
0.0587940,0.4066822
0.0588760,0.4059309
0.0589580,0.3989360
0.0590400,0.4176714
0.0591220,0.4250581
0.0592040,0.3998102
0.0592860,0.4000591
0.0593680,0.3957839
0.0594500,0.3843394
0.0595320,0.3879477
0.0596140,0.3956766
0.0596960,0.3960796
0.0597780,0.3925964
0.0598600,0.4149670
0.0599420,0.3838975
0.0600240,0.4138093
0.0601060,0.4244146
0.0601880,0.4247265
0.0602700,0.4179744
0.0603520,0.3881191
0.0604340,0.4180280
0.0605160,0.3680865
0.0605980,0.3682595
0.0606800,0.3921024
0.0607620,0.4180613
0.0608440,0.4029240
0.0609260,0.4070470
0.0610080,0.4354630
0.0610900,0.4357627
0.0611720,0.4253507
0.0612540,0.3916795
0.0613360,0.4322214
0.0614180,0.3957585
0.0615000,0.4178813
0.0615820,0.4180236
0.0616640,0.4213933
0.0617460,0.4105707
0.0618280,0.4209370
0.0619100,0.4173824
0.0619920,0.4174770
0.0620740,0.4033912
0.0621560,0.3954741
0.0622380,0.4148433
0.0623200,0.4253998
0.0624020,0.3959017
0.0624840,0.3960906
0.0625660,0.3958376
0.0626480,0.3884677
0.0627300,0.3915100
0.0628120,0.4318933
0.0628940,0.4322571
0.0629760,0.4174410
0.0630580,0.4390470
0.0631400,0.4358010
0.0632220,0.3724422
0.0633040,0.3719087
0.0633860,0.3721092
0.0634680,0.4107613
0.0635500,0.4177241
0.0636320,0.3799289
0.0637140,0.4063913
0.0637960,0.4065731
0.0638780,0.4288369
0.0639600,0.4033804
0.0640420,0.4002028
0.0641240,0.3841255
0.0642060,0.4348478
0.0642880,0.4352533
0.0643700,0.3959270
0.0644520,0.4101644
0.0645340,0.4101201
0.0646160,0.4173139
0.0646980,0.4175451
0.0647800,0.4104521
0.0648620,0.3993874
0.0649440,0.3996443
0.0650260,0.3927213
0.0651080,0.4354570
0.0651900,0.4358864
0.0652720,0.3884191
0.0653540,0.3885446
0.0654360,0.3683185
0.0655180,0.4176700
0.0656000,0.4279139
0.0656820,0.4283097
0.0657640,0.3996285
0.0658460,0.4030709
0.0659280,0.4030743
0.0660100,0.3879369
0.0660920,0.3883457
0.0661740,0.3921239
0.0662560,0.4034668
0.0663380,0.4212747
0.0664200,0.3802064
0.0665020,0.4210734
0.0665840,0.4213606
0.0666660,0.4355807
0.0667480,0.4072509
0.0668300,0.4144924
0.0669120,0.4212315
0.0669940,0.4214997
0.0670760,0.4179516
0.0671580,0.3958204
0.0672400,0.4282479
0.0673220,0.3918473
0.0674040,0.4140839
0.0674860,0.4143120
0.0675680,0.4114306
0.0676500,0.3961197
0.0677320,0.4036811
0.0678140,0.3956864
0.0678960,0.3958503
0.0679780,0.4285043
0.0680600,0.4212170
0.0681420,0.4650217
0.0682240,0.4141876
0.0683060,0.4141429
0.0683880,0.4143309
0.0684700,0.3951914
0.0685520,0.4069248
0.0686340,0.4146985
0.0687160,0.3960274
0.0687980,0.3962257
0.0688800,0.4035232
0.0689620,0.4284481
0.0690440,0.4072818
0.0691260,0.3767548
0.0692080,0.3726536
0.0692900,0.3730185
0.0693720,0.4077793
0.0694540,0.3957224
0.0695360,0.3719284
0.0696180,0.4140007
0.0697000,0.4391591
0.0697820,0.4394115
0.0698640,0.4177695
0.0699460,0.4140177
0.0700280,0.4099691
0.0701100,0.4028212
0.0701920,0.4029752
0.0702740,0.4209212
0.0703560,0.4107927
0.0704380,0.4421050
0.0705200,0.3916343
0.0706020,0.4027084
0.0706840,0.4031135
0.0707660,0.4212176
0.0708480,0.4034027
0.0709300,0.3600946
0.0710120,0.4139648
0.0710940,0.4142758
0.0711760,0.4423366
0.0712580,0.4069223
0.0713400,0.3953296
0.0714220,0.4030571
0.0715040,0.3956009
0.0715860,0.3958250
0.0716680,0.4250723
0.0717500,0.4073391
0.0718320,0.3994413
0.0719140,0.4179107
0.0719960,0.4181765
0.0720780,0.3923670
0.0721600,0.3965543
0.0722420,0.4109324
0.0723240,0.4206807
0.0724060,0.4218219
0.0724880,0.4222334
0.0725700,0.3966102
0.0726520,0.4070145
0.0727340,0.4141694
0.0728160,0.3956404
0.0728980,0.3959271
0.0729800,0.4182768
0.0730620,0.4036197
0.0731440,0.4150661
0.0732260,0.4295044
0.0733080,0.4284830
0.0733900,0.4289030
0.0734720,0.4029248
0.0735540,0.4066904
0.0736360,0.3953528
0.0737180,0.3990075
0.0738000,0.4136189
0.0738820,0.4138104
0.0739640,0.4524386
0.0740460,0.4252885
0.0741280,0.3888287
0.0742100,0.4104253
0.0742920,0.4108643
0.0743740,0.3767556
0.0744560,0.3813168
0.0745380,0.4112721
0.0746200,0.4068953
0.0747020,0.4033020
0.0747840,0.4036263
0.0748660,0.4146047
0.0749480,0.4036089
0.0750300,0.3880045
0.0751120,0.4103722
0.0751940,0.4108887
0.0752760,0.4183857
0.0753580,0.4067323
0.0754400,0.4216987
0.0755220,0.4075331
0.0756040,0.4035173
0.0756860,0.4037670
0.0757680,0.4032042
0.0758500,0.3721012
0.0759320,0.4141891
0.0760140,0.4067734
0.0760960,0.4070841
0.0761780,0.4035251
0.0762600,0.4356206
0.0763420,0.4353773
0.0764240,0.4387142
0.0765060,0.4173182
0.0765880,0.4176250
0.0766700,0.3844718
0.0767520,0.3998244
0.0768340,0.4032153
0.0769160,0.4211502
0.0769980,0.4214659
0.0770800,0.3927585
0.0771620,0.3888272
0.0772440,0.3920608
0.0773260,0.3676526
0.0774080,0.3716229
0.0774900,0.3719423
0.0775720,0.3840187
0.0776540,0.4030093
0.0777360,0.4032392
0.0778180,0.4316239
0.0779000,0.4146641
0.0779820,0.4150222
0.0780640,0.3772474
0.0781460,0.4072424
0.0782280,0.3916167
0.0783100,0.4247969
0.0783920,0.4251094
0.0784740,0.3916925
0.0785560,0.3919381
0.0786380,0.4220452
0.0787200,0.3767543
0.0788020,0.3798750
0.0788840,0.3802667
0.0789660,0.4109093
0.0790480,0.3996278
0.0791300,0.4074379
0.0792120,0.4486366
0.0792940,0.4488223
0.0793760,0.4687626
0.0794580,0.4624255
0.0795400,0.4357155
0.0796220,0.4108342
0.0797040,0.4107544
0.0797860,0.4111629
0.0798680,0.3809280
0.0799500,0.3843078
0.0800320,0.3873502
0.0801140,0.4100844
0.0801960,0.4104314
0.0802780,0.4254935
0.0803600,0.4106870
0.0804420,0.4139733
0.0805240,0.4030907
0.0806060,0.4213689
0.0806880,0.4217498
0.0807700,0.3853612
0.0808520,0.4248866
0.0809340,0.4218521
0.0810160,0.3996286
0.0810980,0.4000913
0.0811800,0.3724439
0.0812620,0.4181183
0.0813440,0.3959598
0.0814260,0.4030734
0.0815080,0.4066497
0.0815900,0.4070857
0.0816720,0.4383742
0.0817540,0.4213143
0.0818360,0.3955898
0.0819180,0.4171907
0.0820000,0.4521566
0.0820820,0.4525036
0.0821640,0.4190009
0.0822460,0.3724327
0.0823280,0.3729119
0.0824100,0.4004921
0.0824920,0.4006732
0.0825740,0.3961710
0.0826560,0.4075382
0.0827380,0.3994907
0.0828200,0.3994910
0.0829020,0.3880352
0.0829840,0.3882900
0.0830660,0.4067558
0.0831480,0.4069000
0.0832300,0.4064724
0.0833120,0.4172096
0.0833940,0.4175771
0.0834760,0.4212737
0.0835580,0.3882728
0.0836400,0.3959184
0.0837220,0.4141039
0.0838040,0.3841179
0.0838860,0.3843119
0.0839680,0.3958067
0.0840500,0.4141225
0.0841320,0.4075745
0.0842140,0.4323710
0.0842960,0.4327914
0.0843780,0.3722842
0.0844600,0.3641015
0.0845420,0.4107553
0.0846240,0.3964192
0.0847060,0.4101103
0.0847880,0.4102631
0.0848700,0.4590378
0.0849520,0.4281925
0.0850340,0.4175621
0.0851160,0.4106525
0.0851980,0.4110469
0.0852800,0.4183039
0.0853620,0.4183747
0.0854440,0.3963531
0.0855260,0.3846486
0.0856080,0.3994059
0.0856900,0.3996055
0.0857720,0.4144379
0.0858540,0.4099062
0.0859360,0.3954399
0.0860180,0.4281942
0.0861000,0.4143439
0.0861820,0.4146777
0.0862640,0.4184523
0.0863460,0.4073639
0.0864280,0.4392116
0.0865100,0.4458897
0.0865920,0.4460539
0.0866740,0.4253251
0.0867560,0.3724214
0.0868380,0.3514726
0.0869200,0.3763357
0.0870020,0.3956073
0.0870840,0.3959044
0.0871660,0.3805824
0.0872480,0.4318680
0.0873300,0.4035817
0.0874120,0.3883819
0.0874940,0.3886384
0.0875760,0.4424275
0.0876580,0.4287838
0.0877400,0.4150907
0.0878220,0.4250430
0.0879040,0.4389326
0.0879860,0.4392899
0.0880680,0.4077083
0.0881500,0.4246796
0.0882320,0.4031851
0.0883140,0.4449394
0.0883960,0.4454134
0.0884780,0.4078286
0.0885600,0.3888758
0.0886420,0.3761757
0.0887240,0.4028686
0.0888060,0.3722082
0.0888880,0.3725565
0.0889700,0.3885289
0.0890520,0.3993124
0.0891340,0.4037466
0.0892160,0.4034946
0.0892980,0.4036695
0.0893800,0.4247594
0.0894620,0.4067531
0.0895440,0.4174220
0.0896260,0.4036523
0.0897080,0.3963659
0.0897900,0.3964387
0.0898720,0.4258912
0.0899540,0.4179443
0.0900360,0.4173320
0.0901180,0.4101160
0.0902000,0.3915223
0.0902820,0.3918190
0.0903640,0.3887041
0.0904460,0.3997043
0.0905280,0.4074032
0.0906100,0.4034162
0.0906920,0.4035880
0.0907740,0.4253177
0.0908560,0.4076702
0.0909380,0.4209801
0.0910200,0.4069957
0.0911020,0.4142245
0.0911840,0.4145133
0.0912660,0.4180489
0.0913480,0.4112480
0.0914300,0.3806312
0.0915120,0.3922380
0.0915940,0.3925330
0.0916760,0.4106006
0.0917580,0.4176521
0.0918400,0.4251112
0.0919220,0.4104367
0.0920040,0.3876985
0.0920860,0.3879352
0.0921680,0.4178429
0.0922500,0.4390258
0.0923320,0.4289485
0.0924140,0.4107999
0.0924960,0.4110065
0.0925780,0.4256309
0.0926600,0.4036802
0.0927420,0.3885133
0.0928240,0.3997764
0.0929060,0.4040650
0.0929880,0.4043221
0.0930700,0.4316888
0.0931520,0.4170453
0.0932340,0.4312782
0.0933160,0.4249533
0.0933980,0.4253311
0.0934800,0.4040857
0.0935620,0.4076906
0.0936440,0.4140388
0.0937260,0.4101204
0.0938080,0.3914167
0.0938900,0.3917976
0.0939720,0.3429134
0.0940540,0.4287185
0.0941360,0.4109444
0.0942180,0.3876580
0.0943000,0.4178145
0.0943820,0.4180509
0.0944640,0.4105384
0.0945460,0.4140607
0.0946280,0.3880819
0.0947100,0.4451025
0.0947920,0.4453447
0.0948740,0.4030543
0.0949560,0.4282307
0.0950380,0.4070127
0.0951200,0.4378479
0.0952020,0.4207627
0.0952840,0.4211705
0.0953660,0.3876117
