x, y
1.3938753959873282, 0.7512998266897748
1.6156282998944032, 0.9176776429809359
1.805702217529039, 1.3960138648180243
2.18585005279831, 0.7435008665511266
2.3442449841605066, 0.548526863084922
2.5659978880675816, 0.4367417677642981
2.7877507919746565, 0.3665511265164645
3.3579725448785633, 0.3379549393414212
3.0095036958817314, 0.24956672443674177
4.181626187961985, 0.22097053726169846
4.783526927138331, 0.3093587521663778
5.322069693769799, 0.25476603119584057
3.864836325237592, 0.30155979202772965
5.797254487856388, 0.3613518197573657
5.607180570221752, 0.3873483535528596
6.019007391763463, 0.4445407279029463
6.399155227032734, 0.42634315424610053
6.58922914466737, 0.47053726169844023
6.810982048574445, 0.6811091854419411
7.001055966209081, 0.733102253032929
7.222808870116156, 0.8422876949740036
7.4128827877507915, 0.9384748700173311
7.824709609292502, 1.2244367417677644
7.602956705385427, 1.11525129982669
8.046462513199577, 1.050259965337955
8.236536430834212, 1.0710571923743502
8.426610348468849, 0.844887348353553
8.616684266103483, 0.7746967071057193
9.25026399155227, 0.5849220103986136
8.83843717001056, 0.5849220103986136
9.060190073917633, 0.5277296360485269
9.630411826821542, 0.47573656845753903
9.376979936642027, 0.45233968804159447
10.390707497360083, 0.38994800693240905
9.915522703273494, 0.4003466204506066
10.58078141499472, 0.29636048526863085
10.739176346356915, 0.2521663778162912
10.99260823653643, 0.2911611785095321
11.182682154171065, 0.22616984402079723
11.942977824709608, 0.19237435008665513
11.43611404435058, 0.2521663778162912
12.418162618796197, 0.25996533795493937
12.988384371700104, 0.2079722703639515
13.780359028511086, 0.2027729636048527
13.970432946145722, 0.25476603119584057
13.17845828933474, 0.26516464471403817
14.572333685322068, 0.2391681109185442
14.572333685322068, 0.2391681109185442
14.762407602956705, 0.15597920277296362
15.586061246040126, 0.15857885615251302
15.744456177402322, 0.09098786828422878
16.536430834213302, 0.08838821490467938
16.979936642027454, 0.14298093587521665
17.61351636747624, 0.054592720970537266
17.898627243928193, 0.07279029462738303
18.34213305174234, 0.012998266897746968
18.975712777191127, 0.05979202772963605
19.165786694825762, 0.010398613518197574
19.957761351636744, 0.033795493934142114
21.034846884899682, 0.038994800693240905
22.302006335797252, 0.025996533795493937
23.25237592397043, 0.025996533795493937
23.7909186906019, 0.05979202772963605
24.392819429778246, 0.05979202772963605
24.202745512143608, 0.02079722703639515
25.18479408658923, 0.033795493934142114
26.135163674762406, 0.03119584055459272
26.832101372756068, 0.02339688041594454
27.845828933474127, 0.00779896013864818
29.176346356916575, 0.03119584055459272
28.859556494192184, 0.010398613518197574
28.194297782470958, 0.018197573656845756
25.659978880675816, 0.00779896013864818
21.668426610348465, 0.025996533795493937
