x, y
1.7427884615384617, 0.6929133858267716
2.2836538461538463, 0.8070866141732284
2.764423076923077, 0.9212598425196851
3.245192307692308, 1.0354330708661417
3.7860576923076925, 1.1456692913385826
4.266826923076923, 1.2007874015748032
4.6875, 1.3070866141732282
5.3485576923076925, 1.311023622047244
5.829326923076923, 1.2165354330708662
6.850961538461538, 1.1535433070866141
6.310096153846154, 1.1456692913385826
7.331730769230769, 0.937007874015748
7.752403846153847, 0.9173228346456693
8.293269230769232, 0.7440944881889764
8.89423076923077, 0.7440944881889764
9.314903846153847, 0.6732283464566929
9.795673076923077, 0.6377952755905512
10.276442307692308, 0.4881889763779528
11.23798076923077, 0.5433070866141733
10.697115384615385, 0.5236220472440944
11.838942307692308, 0.4921259842519685
12.259615384615385, 0.4921259842519685
12.80048076923077, 0.42913385826771655
13.28125, 0.3425196850393701
13.762019230769232, 0.35826771653543305
14.663461538461538, 0.31496062992125984
14.36298076923077, 0.32677165354330706
15.324519230769232, 0.26771653543307083
15.805288461538462, 0.3031496062992126
16.466346153846153, 0.25984251968503935
17.78846153846154, 0.23622047244094488
17.247596153846153, 0.19291338582677164
18.26923076923077, 0.11811023622047244
18.75, 0.15354330708661418
19.711538461538463, 0.1377952755905512
19.23076923076923, 0.10236220472440945
20.79326923076923, 0.09842519685039369
20.3125, 0.09448818897637795
21.334134615384617, 0.03937007874015748
22.295673076923077, 0.07874015748031496
22.776442307692307, 0.015748031496062992
23.377403846153847, 0.015748031496062992
23.798076923076923, 0.07480314960629922
24.278846153846153, 0.07874015748031496
25.240384615384617, 0.06299212598425197
25.721153846153847, 0.027559055118110236
26.26201923076923, 0.05905511811023622
27.16346153846154, 0.023622047244094488
27.704326923076923, 0.051181102362204724
28.305288461538463, 0.011811023622047244
29.266826923076923, 0.04330708661417323
