Time (ps),Radius (nm)
871.5,1.56508
872,1.56487
872.5,1.56499
873,1.56493
873.5,1.56502
874,1.56441
874.5,1.56509
875,1.5652
875.5,1.56431
876,1.56474
876.5,1.56531
877,1.56483
877.5,1.56487
878,1.56515
878.5,1.56503
879,1.56457
879.5,1.56484
880,1.56484
880.5,1.56468
881,1.56505
881.5,1.5651
882,1.56457
882.5,1.56492
883,1.5655
883.5,1.56502
884,1.56457
884.5,1.56553
885,1.56491
885.5,1.56409
886,1.56558
886.5,1.5657
887,1.56414
887.5,1.56496
888,1.56573
888.5,1.56426
889,1.56457
889.5,1.56572
890,1.56484
890.5,1.56415
891,1.56568
891.5,1.56509
892,1.56404
892.5,1.56521
893,1.56558
893.5,1.56465
894,1.56432
894.5,1.56507
895,1.56476
895.5,1.56496
896,1.56523
896.5,1.5646
897,1.56458
897.5,1.56501
898,1.56537
898.5,1.56445
899,1.56497
899.5,1.56549
900,1.5644
900.5,1.565
901,1.56534
901.5,1.56488
902,1.56493
902.5,1.56497
903,1.56472
903.5,1.56491
904,1.56502
904.5,1.56475
905,1.56474
905.5,1.56509
906,1.56506
906.5,1.56493
907,1.56462
907.5,1.5651
908,1.56465
908.5,1.56498
909,1.56525
909.5,1.56458
910,1.56492
910.5,1.56513
911,1.56469
911.5,1.56494
912,1.56517
912.5,1.56496
913,1.56478
913.5,1.56493
914,1.56468
914.5,1.5651
915,1.56479
915.5,1.56482
916,1.56504
916.5,1.56498
917,1.56479
917.5,1.56493
918,1.56507
918.5,1.56474
919,1.56499
919.5,1.56523
920,1.56483
920.5,1.56462
921,1.56525
921.5,1.56487
922,1.56475
922.5,1.56531
923,1.56488
923.5,1.56479
924,1.56521
924.5,1.56526
925,1.56417
925.5,1.56499
926,1.56558
926.5,1.56458
927,1.56518
927.5,1.56531
928,1.5642
928.5,1.56519
929,1.56571
929.5,1.56441
930,1.56481
930.5,1.56544
931,1.56443
931.5,1.56456
932,1.56551
932.5,1.56488
933,1.56454
933.5,1.56538
934,1.56502
934.5,1.56457
935,1.56533
935.5,1.56523
936,1.56464
936.5,1.56509
937,1.5651
937.5,1.56486
938,1.56475
938.5,1.56528
939,1.56566
939.5,1.56457
940,1.56495
940.5,1.56572
941,1.56464
941.5,1.56424
942,1.56555
942.5,1.56526
943,1.56444
943.5,1.56527
944,1.56494
944.5,1.56482
945,1.56508
945.5,1.56524
946,1.56453
946.5,1.56537
947,1.56501
947.5,1.56431
948,1.56533
948.5,1.56505
949,1.56447
949.5,1.56538
950,1.5655
950.5,1.56466
951,1.56485
951.5,1.56535
952,1.56456
952.5,1.56483
953,1.56526
953.5,1.56521
954,1.56463
954.5,1.56461
955,1.5652
955.5,1.56498
956,1.56492
956.5,1.56478
957,1.5653
957.5,1.56496
958,1.56471
958.5,1.56514
959,1.56441
959.5,1.56543
960,1.56519
960.5,1.56453
961,1.56505
961.5,1.56528
962,1.56489
962.5,1.56469
963,1.56487
963.5,1.56505
964,1.56503
964.5,1.56455
965,1.56501
965.5,1.5651
966,1.56462
966.5,1.56515
967,1.56504
967.5,1.5648
968,1.56487
968.5,1.56526
969,1.56448
969.5,1.56427
970,1.56551
970.5,1.5651
971,1.56435
971.5,1.56528
972,1.56485
972.5,1.56482
973,1.56538
973.5,1.56476
974,1.56426
974.5,1.56524
975,1.5653
975.5,1.56474
976,1.56497
976.5,1.5655
977,1.56493
977.5,1.56427
978,1.56534
978.5,1.56514
979,1.56431
979.5,1.56519
980,1.56542
980.5,1.56486
981,1.56462
981.5,1.56544
982,1.56505
982.5,1.56467
983,1.56554
983.5,1.5651
984,1.56461
984.5,1.5652
985,1.56488
985.5,1.56449
986,1.56535
986.5,1.56502
987,1.56449
987.5,1.56496
988,1.56519
988.5,1.56509
989,1.56471
989.5,1.56535
990,1.56486
990.5,1.56461
991,1.56508
991.5,1.5651
992,1.56455
992.5,1.56514
993,1.56562
993.5,1.56459
994,1.56452
994.5,1.56553
995,1.56482
995.5,1.5641
996,1.56551
996.5,1.56526
997,1.56418
997.5,1.56505
998,1.5654
998.5,1.5647
999,1.56507
999.5,1.56526
1000,1.56428
1000.5,1.56441
1001,1.56588
1001.5,1.56488
1002,1.56446
1002.5,1.56547
1003,1.56486
1003.5,1.56427
1004,1.56486
1004.5,1.56559
1005,1.56451
1005.5,1.56488
1006,1.56489
1006.5,1.56465
1007,1.56477
1007.5,1.56546
1008,1.56494
1008.5,1.56464
1009,1.56495
1009.5,1.56482
1010,1.56485
1010.5,1.56485
1011,1.56512
1011.5,1.56504
1012,1.56481
1012.5,1.56471
1013,1.56502
1013.5,1.56512
1014,1.56468
1014.5,1.56442
1015,1.56528
1015.5,1.56507
1016,1.56445
1016.5,1.5651
1017,1.5651
1017.5,1.56467
1018,1.565
1018.5,1.56499
1019,1.56495
1019.5,1.56492
1020,1.56497
1020.5,1.56507
1021,1.56483
1021.5,1.56524
1022,1.56474
1022.5,1.56517
1023,1.5653
1023.5,1.56449
1024,1.56525
1024.5,1.56501
1025,1.56416
1025.5,1.5651
1026,1.56526
1026.5,1.5647
1027,1.56497
1027.5,1.56502
1028,1.56437
1028.5,1.56501
1029,1.56513
1029.5,1.56476
1030,1.56477
1030.5,1.56495
1031,1.56491
1031.5,1.56461
1032,1.56502
1032.5,1.56486
1033,1.56494
1033.5,1.56458
1034,1.56494
1034.5,1.56535
1035,1.56485
1035.5,1.56497
1036,1.56447
1036.5,1.56481
1037,1.56476
1037.5,1.56516
1038,1.56469
1038.5,1.56509
1039,1.56489
1039.5,1.56455
1040,1.56479
1040.5,1.56494
1041,1.56497
1041.5,1.565
1042,1.56466
1042.5,1.56485
1043,1.56529
1043.5,1.56414
1044,1.56495
1044.5,1.56507
1045,1.56469
1045.5,1.56516
1046,1.56509
1046.5,1.56462
1047,1.5649
1047.5,1.56555
1048,1.56479
1048.5,1.56451
1049,1.56519
1049.5,1.56488
1050,1.56464
1050.5,1.5649
1051,1.56494
1051.5,1.56466
1052,1.56517
1052.5,1.56499
1053,1.56462
1053.5,1.56494
1054,1.56517
1054.5,1.56504
1055,1.5647
1055.5,1.56504
1056,1.56499
1056.5,1.56491
1057,1.56518
1057.5,1.56464
1058,1.56473
1058.5,1.56528
1059,1.56456
1059.5,1.56448
1060,1.56529
1060.5,1.56505
1061,1.56457
1061.5,1.56489
1062,1.56548
1062.5,1.56459
1063,1.56457
1063.5,1.56498
1064,1.56465
1064.5,1.565
1065,1.56504
1065.5,1.56465
1066,1.56456
1066.5,1.56506
1067,1.56498
1067.5,1.56463
1068,1.56489
1068.5,1.56511
1069,1.56456
1069.5,1.5652
1070,1.5649
1070.5,1.56484
1071,1.56499
1071.5,1.56492
1072,1.56486
1072.5,1.56491
1073,1.56507
1073.5,1.56467
1074,1.56461
1074.5,1.56494
1075,1.5653
1075.5,1.56485
1076,1.56454
1076.5,1.5652
1077,1.56493
1077.5,1.56493
1078,1.56484
1078.5,1.56478
1079,1.56478
1079.5,1.56482
1080,1.5651
1080.5,1.56473
1081,1.56515
1081.5,1.56468
1082,1.56478
1082.5,1.5654
1083,1.5649
1083.5,1.56468
1084,1.56507
1084.5,1.56474
1085,1.5652
1085.5,1.56469
1086,1.56485
1086.5,1.56502
1087,1.56456
1087.5,1.56477
1088,1.56513
1088.5,1.56462
1089,1.56513
1089.5,1.56543
1090,1.56428
1090.5,1.56497
1091,1.56496
1091.5,1.56469
1092,1.56509
1092.5,1.56507
1093,1.56469
1093.5,1.56474
1094,1.56523
1094.5,1.56454
1095,1.56498
1095.5,1.56514
1096,1.56477
1096.5,1.56502
1097,1.56507
1097.5,1.56449
1098,1.56494
1098.5,1.5653
1099,1.56463
1099.5,1.56446
1100,1.56518
1100.5,1.56477
1101,1.56491
1101.5,1.56517
1102,1.56484
1102.5,1.56505
1103,1.56503
1103.5,1.56456
1104,1.56498
1104.5,1.56501
1105,1.56461
1105.5,1.5648
1106,1.56529
1106.5,1.56454
1107,1.5648
1107.5,1.56536
1108,1.56453
1108.5,1.56409
1109,1.56551
1109.5,1.56481
1110,1.56431
1110.5,1.56517
1111,1.56518
1111.5,1.56433
1112,1.5646
1112.5,1.56511
1113,1.56491
1113.5,1.56464
1114,1.56519
1114.5,1.56498
1115,1.5647
1115.5,1.5651
1116,1.56521
1116.5,1.56445
1117,1.56531
1117.5,1.56544
1118,1.56431
1118.5,1.56516
1119,1.56503
1119.5,1.56438
1120,1.56519
1120.5,1.56507
1121,1.56504
1121.5,1.56512
1122,1.56464
1122.5,1.56427
1123,1.56529
1123.5,1.56488
1124,1.56441
1124.5,1.56482
1125,1.56529
1125.5,1.56475
1126,1.56524
1126.5,1.565
1127,1.56473
1127.5,1.56487
1128,1.56491
1128.5,1.56448
1129,1.56535
1129.5,1.56482
1130,1.56475
1130.5,1.5648
1131,1.56483
1131.5,1.56484
1132,1.56459
1132.5,1.56456
1133,1.56484
1133.5,1.56488
1134,1.56492
1134.5,1.5651
1135,1.56469
1135.5,1.56469
1136,1.56508
1136.5,1.56484
1137,1.56476
1137.5,1.5649
1138,1.56464
1138.5,1.56515
1139,1.56506
1139.5,1.56472
1140,1.56469
1140.5,1.56431
1141,1.56485
1141.5,1.56498
1142,1.56497
1142.5,1.56494
1143,1.56471
1143.5,1.56482
1144,1.56513
1144.5,1.565
1145,1.56505
1145.5,1.56459
1146,1.56539
1146.5,1.565
1147,1.56441
1147.5,1.56485
1148,1.56479
1148.5,1.56459
1149,1.56478
1149.5,1.56488
1150,1.56481
1150.5,1.56477
1151,1.5649
1151.5,1.5651
1152,1.56476
1152.5,1.5648
1153,1.56521
1153.5,1.56427
1154,1.56421
1154.5,1.56539
1155,1.56489
1155.5,1.56441
1156,1.56526
1156.5,1.56519
1157,1.56425
1157.5,1.56515
1158,1.56512
1158.5,1.56433
1159,1.56499
1159.5,1.56549
1160,1.56379
1160.5,1.56466
1161,1.56551
1161.5,1.56447
1162,1.5646
1162.5,1.56522
1163,1.56463
1163.5,1.56462
1164,1.56521
1164.5,1.56463
1165,1.5646
1165.5,1.56467
1166,1.56476
1166.5,1.56485
1167,1.56481
1167.5,1.56482
1168,1.56485
1168.5,1.56501
1169,1.56491
1169.5,1.56451
1170,1.5648
1170.5,1.56526
1171,1.56491
1171.5,1.56477
1172,1.56512
1172.5,1.5648
1173,1.56464
1173.5,1.56464
1174,1.56496
1174.5,1.56532
1175,1.56442
1175.5,1.56494
1176,1.56529
1176.5,1.56474
1177,1.56508
1177.5,1.56503
1178,1.56437
1178.5,1.56498
1179,1.5651
1179.5,1.56431
1180,1.5648
1180.5,1.56564
1181,1.5643
1181.5,1.56458
1182,1.56547
1182.5,1.56434
1183,1.56469
1183.5,1.56548
1184,1.56473
1184.5,1.56469
1185,1.56541
1185.5,1.56492
1186,1.56492
1186.5,1.56517
1187,1.56472
1187.5,1.56489
1188,1.56468
1188.5,1.56489
1189,1.56499
1189.5,1.56428
1190,1.56515
1190.5,1.56497
1191,1.56446
1191.5,1.56474
1192,1.56563
1192.5,1.56436
1193,1.56416
1193.5,1.56565
1194,1.56485
1194.5,1.56424
1195,1.56557
1195.5,1.5649
1196,1.56423
1196.5,1.56505
1197,1.56483
1197.5,1.56475
1198,1.56475
1198.5,1.56493
1199,1.56478
1199.5,1.56485
1200,1.56482
1200.5,1.5647
1201,1.56511
1201.5,1.56467
1202,1.56483
1202.5,1.56512
1203,1.56442
1203.5,1.56484
1204,1.56501
1204.5,1.56456
1205,1.5649
1205.5,1.56527
1206,1.56466
1206.5,1.56509
1207,1.56488
1207.5,1.56452
1208,1.56456
1208.5,1.56535
1209,1.56494
1209.5,1.56459
1210,1.56477
1210.5,1.56478
1211,1.56476
1211.5,1.56515
1212,1.56485
1212.5,1.56481
1213,1.56491
1213.5,1.56485
1214,1.56508
1214.5,1.56466
1215,1.56469
1215.5,1.56499
1216,1.56466
1216.5,1.56467
1217,1.56491
1217.5,1.56479
1218,1.56499
1218.5,1.565
1219,1.56441
1219.5,1.56555
1220,1.56487
1220.5,1.56408
1221,1.56507
1221.5,1.56534
1222,1.56393
1222.5,1.56545
1223,1.56516
1223.5,1.56466
1224,1.56498
1224.5,1.56549
1225,1.56434
1225.5,1.56462
1226,1.56582
1226.5,1.56398
1227,1.56429
1227.5,1.56592
1228,1.56497
1228.5,1.56397
1229,1.56516
1229.5,1.56548
1230,1.56399
1230.5,1.56492
1231,1.56548
1231.5,1.56438
1232,1.56444
1232.5,1.56545
1233,1.5648
1233.5,1.5645
1234,1.56487
1234.5,1.56532
1235,1.56439
1235.5,1.56439
1236,1.56537
1236.5,1.56501
1237,1.56466
1237.5,1.56522
1238,1.56532
1238.5,1.5646
1239,1.56517
1239.5,1.56499
1240,1.56411
1240.5,1.56471
1241,1.56541
1241.5,1.56464
1242,1.56451
1242.5,1.56485
1243,1.56516
1243.5,1.56436
1244,1.56495
1244.5,1.56544
1245,1.56452
1245.5,1.56455
1246,1.56504
1246.5,1.5646
1247,1.56504
1247.5,1.56509
1248,1.56462
1248.5,1.56536
1249,1.56465
1249.5,1.56461
1250,1.56464
1250.5,1.56463
1251,1.56534
1251.5,1.56443
1252,1.56444
1252.5,1.56538
1253,1.56483
1253.5,1.56461
1254,1.56511
1254.5,1.56503
1255,1.56422
1255.5,1.5648
1256,1.56549
1256.5,1.5646
1257,1.56455
1257.5,1.56504
1258,1.5648
1258.5,1.56446
1259,1.56502
1259.5,1.56517
1260,1.56464
1260.5,1.56508
1261,1.56526
1261.5,1.56473
1262,1.5647
1262.5,1.56534
1263,1.56492
1263.5,1.56413
1264,1.56539
1264.5,1.56502
1265,1.56428
1265.5,1.56523
1266,1.56534
1266.5,1.56459
1267,1.565
1267.5,1.56518
1268,1.5641
1268.5,1.56504
1269,1.56568
1269.5,1.56398
1270,1.56453
1270.5,1.56556
1271,1.56464
1271.5,1.56465
1272,1.56542
1272.5,1.56488
1273,1.56454
1273.5,1.56503
1274,1.56497
1274.5,1.56431
1275,1.56511
1275.5,1.56521
1276,1.56447
1276.5,1.56522
1277,1.56496
1277.5,1.56447
1278,1.56449
1278.5,1.56528
1279,1.5651
1279.5,1.56484
1280,1.56476
1280.5,1.5651
1281,1.56469
1281.5,1.56477
1282,1.56468
1282.5,1.56516
1283,1.56473
1283.5,1.56482
1284,1.56497
1284.5,1.56496
1285,1.56489
1285.5,1.56503
1286,1.56531
1286.5,1.56414
1287,1.56506
1287.5,1.56517
1288,1.56459
1288.5,1.56481
1289,1.56534
1289.5,1.56483
1290,1.56457
1290.5,1.56498
1291,1.56528
1291.5,1.56454
1292,1.56423
1292.5,1.56507
1293,1.5656
1293.5,1.56472
1294,1.56477
1294.5,1.56531
1295,1.56446
1295.5,1.56468
1296,1.56577
1296.5,1.56464
1297,1.56461
1297.5,1.5653
1298,1.56455
1298.5,1.56449
1299,1.5657
1299.5,1.56469
1300,1.56424
1300.5,1.56549
1301,1.56489
1301.5,1.56441
1302,1.56497
1302.5,1.56525
1303,1.5647
1303.5,1.56497
1304,1.56488
1304.5,1.56473
1305,1.56444
1305.5,1.56509
1306,1.56471
1306.5,1.56474
1307,1.56523
1307.5,1.56489
1308,1.56469
1308.5,1.56497
1309,1.5649
1309.5,1.56475
1310,1.56476
1310.5,1.56466
1311,1.56501
1311.5,1.56487
1312,1.56462
1312.5,1.56524
1313,1.56505
1313.5,1.56436
1314,1.56485
1314.5,1.56565
1315,1.56474
1315.5,1.56469
1316,1.56537
1316.5,1.56486
1317,1.5647
1317.5,1.56509
1318,1.56521
1318.5,1.5649
1319,1.56482
1319.5,1.56533
1320,1.56421
1320.5,1.5649
1321,1.56504
1321.5,1.56474
1322,1.56492
1322.5,1.56493
1323,1.56451
1323.5,1.56504
1324,1.56501
1324.5,1.56462
1325,1.5647
1325.5,1.56511
1326,1.56457
1326.5,1.56466
1327,1.56486
1327.5,1.5647
1328,1.56495
1328.5,1.56503
1329,1.56491
1329.5,1.56473
1330,1.5652
1330.5,1.5647
1331,1.5644
1331.5,1.56541
1332,1.56475
1332.5,1.56423
1333,1.56532
1333.5,1.5649
1334,1.56409
1334.5,1.56517
1335,1.56537
1335.5,1.56413
1336,1.56488
1336.5,1.5653
1337,1.56453
1337.5,1.56452
1338,1.5651
1338.5,1.56477
1339,1.56449
1339.5,1.56508
1340,1.56504
1340.5,1.56402
1341,1.56532
1341.5,1.56534
1342,1.56457
1342.5,1.565
1343,1.56519
1343.5,1.56465
1344,1.56429
1344.5,1.5655
1345,1.56489
1345.5,1.56487
1346,1.56479
1346.5,1.56504
1347,1.56484
1347.5,1.56553
1348,1.56494
1348.5,1.56476
1349,1.56493
1349.5,1.5647
1350,1.5648
1350.5,1.56477
1351,1.56501
1351.5,1.56506
1352,1.56459
1352.5,1.56504
1353,1.56444
1353.5,1.5649
1354,1.56535
1354.5,1.5643
1355,1.5651
1355.5,1.56534
1356,1.56473
1356.5,1.56481
1357,1.56479
1357.5,1.56456
1358,1.56526
1358.5,1.56495
1359,1.56453
1359.5,1.56469
1360,1.5656
1360.5,1.56448
1361,1.56496
1361.5,1.56522
1362,1.56408
1362.5,1.56474
1363,1.56541
1363.5,1.56478
1364,1.56471
1364.5,1.56512
1365,1.56493
1365.5,1.56457
1366,1.5649
1366.5,1.56521
1367,1.5646
1367.5,1.56479
1368,1.5651
1368.5,1.5647
1369,1.56461
1369.5,1.56529
1370,1.56479
1370.5,1.56464
1371,1.56535
1371.5,1.56517
1372,1.56391
1372.5,1.56537
1373,1.56524
1373.5,1.56422
1374,1.56519
1374.5,1.56542
1375,1.56385
1375.5,1.56498
1376,1.56542
1376.5,1.56465
1377,1.56472
1377.5,1.56525
1378,1.56474
1378.5,1.5646
1379,1.56532
1379.5,1.56455
1380,1.56456
1380.5,1.56542
1381,1.56457
1381.5,1.56422
1382,1.56546
1382.5,1.56515
1383,1.56435
1383.5,1.56498
1384,1.56512
1384.5,1.56484
1385,1.56498
1385.5,1.56483
1386,1.56505
1386.5,1.56512
1387,1.56492
1387.5,1.5648
1388,1.56461
1388.5,1.56471
1389,1.56522
1389.5,1.56501
1390,1.5646
1390.5,1.56497
1391,1.56492
1391.5,1.56474
1392,1.56511
1392.5,1.56497
1393,1.56478
1393.5,1.56484
1394,1.56523
1394.5,1.56467
1395,1.56483
1395.5,1.56502
1396,1.56477
1396.5,1.56454
1397,1.56511
1397.5,1.56492
1398,1.56457
1398.5,1.56532
1399,1.56444
1399.5,1.56446
1400,1.56535
1400.5,1.56482
1401,1.56464
1401.5,1.5653
1402,1.56499
1402.5,1.56429
1403,1.56506
1403.5,1.56507
1404,1.56476
1404.5,1.56474
1405,1.56506
1405.5,1.56447
1406,1.56503
1406.5,1.56486
1407,1.56446
1407.5,1.56502
1408,1.56492
1408.5,1.56477
1409,1.56485
1409.5,1.56528
1410,1.56492
1410.5,1.56476
1411,1.56526
1411.5,1.5649
1412,1.56467
1412.5,1.56516
1413,1.56474
1413.5,1.56456
1414,1.56549
1414.5,1.5647
1415,1.56482
1415.5,1.56501
1416,1.56492
1416.5,1.56506
1417,1.56519
1417.5,1.56455
1418,1.56483
1418.5,1.56516
1419,1.56479
1419.5,1.5645
1420,1.56475
1420.5,1.56494
1421,1.5648
1421.5,1.56488
1422,1.56546
1422.5,1.56488
1423,1.5649
1423.5,1.56524
1424,1.56455
1424.5,1.56488
1425,1.56476
1425.5,1.56468
1426,1.56499
1426.5,1.56502
1427,1.56473
1427.5,1.56485
1428,1.56506
1428.5,1.56462
1429,1.56494
1429.5,1.56532
1430,1.56426
1430.5,1.56482
1431,1.56522
1431.5,1.56472
1432,1.56505
1432.5,1.56497
1433,1.56449
1433.5,1.56556
1434,1.5649
1434.5,1.56464
1435,1.56548
1435.5,1.56498
1436,1.56433
1436.5,1.56516
1437,1.56528
1437.5,1.56453
1438,1.56513
1438.5,1.56477
1439,1.56508
1439.5,1.56468
1440,1.56495
1440.5,1.5647
1441,1.56496
1441.5,1.56494
1442,1.56505
1442.5,1.56462
1443,1.56481
1443.5,1.56482
1444,1.56536
1444.5,1.56478
1445,1.56458
1445.5,1.56522
1446,1.56484
1446.5,1.56445
1447,1.56469
1447.5,1.56521
1448,1.56477
1448.5,1.56471
1449,1.56501
1449.5,1.56524
1450,1.56488
1450.5,1.56522
1451,1.56485
1451.5,1.5645
1452,1.56463
1452.5,1.56504
1453,1.56464
1453.5,1.56486
1454,1.56494
1454.5,1.56508
1455,1.56482
1455.5,1.56473
1456,1.56505
1456.5,1.56531
1457,1.56447
1457.5,1.56495
1458,1.56553
1458.5,1.56451
1459,1.5648
1459.5,1.56519
1460,1.56512
1460.5,1.56463
1461,1.56493
1461.5,1.56508
1462,1.56488
1462.5,1.56477
1463,1.56523
1463.5,1.56505
1464,1.56431
1464.5,1.5654
1465,1.56517
1465.5,1.5647
1466,1.56477
1466.5,1.56489
1467,1.56493
1467.5,1.56492
1468,1.56492
1468.5,1.56468
1469,1.56516
1469.5,1.56503
1470,1.56452
1470.5,1.56491
1471,1.56502
1471.5,1.56461
1472,1.56474
1472.5,1.56497
1473,1.56486
1473.5,1.56492
1474,1.56482
1474.5,1.56487
1475,1.56504
1475.5,1.56505
1476,1.56508
1476.5,1.56475
1477,1.56464
1477.5,1.56513
1478,1.56498
1478.5,1.56461
1479,1.56511
1479.5,1.56511
1480,1.5649
1480.5,1.56514
1481,1.56494
1481.5,1.56499
1482,1.56501
1482.5,1.56467
1483,1.56527
1483.5,1.56488
1484,1.56491
1484.5,1.5649
1485,1.56498
1485.5,1.56499
1486,1.5648
1486.5,1.56491
1487,1.56486
1487.5,1.56522
1488,1.565
1488.5,1.56487
1489,1.5648
1489.5,1.56525
1490,1.5648
1490.5,1.56515
1491,1.565
1491.5,1.56478
1492,1.56486
1492.5,1.56489
1493,1.56492
1493.5,1.56506
1494,1.56491
1494.5,1.56493
1495,1.56495
1495.5,1.56496
1496,1.56472
1496.5,1.56468
1497,1.56523
1497.5,1.56498
1498,1.56496
1498.5,1.56487
1499,1.5651
1499.5,1.56459
1500,1.56502
1500.5,1.5654
1501,1.56466
1501.5,1.56459
1502,1.56499
1502.5,1.56485
1503,1.56479
1503.5,1.56531
1504,1.56471
1504.5,1.5648
1505,1.56518
1505.5,1.56464
1506,1.56488
1506.5,1.56494
1507,1.56521
1507.5,1.56516
1508,1.56493
1508.5,1.56519
1509,1.56529
1509.5,1.56447
1510,1.56511
1510.5,1.56555
1511,1.56482
1511.5,1.56512
1512,1.56521
1512.5,1.56478
1513,1.56433
1513.5,1.56506
1514,1.56529
1514.5,1.56459
1515,1.56503
1515.5,1.565
1516,1.56485
1516.5,1.56503
1517,1.5647
1517.5,1.5651
1518,1.56498
1518.5,1.56467
1519,1.56484
1519.5,1.56522
1520,1.56489
1520.5,1.5652
1521,1.56506
1521.5,1.56527
1522,1.56493
1522.5,1.56444
1523,1.56495
1523.5,1.56505
1524,1.56465
1524.5,1.56493
1525,1.56509
1525.5,1.56461
1526,1.56492
1526.5,1.56542
1527,1.56492
1527.5,1.56504
1528,1.5647
1528.5,1.56498
1529,1.56474
1529.5,1.56478
1530,1.56513
1530.5,1.56477
1531,1.56528
1531.5,1.56491
1532,1.56448
1532.5,1.56507
1533,1.56534
1533.5,1.56486
1534,1.56425
1534.5,1.56539
1535,1.56503
1535.5,1.56462
1536,1.56506
1536.5,1.56502
1537,1.56461
1537.5,1.56497
1538,1.5652
1538.5,1.56461
1539,1.56487
1539.5,1.56486
1540,1.56465
1540.5,1.56485
1541,1.56515
1541.5,1.56468
1542,1.56494
1542.5,1.56523
1543,1.56423
1543.5,1.56513
1544,1.56528
1544.5,1.56453
1545,1.56494
1545.5,1.56502
1546,1.56483
1546.5,1.56519
1547,1.5649
1547.5,1.56464
1548,1.56501
1548.5,1.56516
1549,1.56484
1549.5,1.56503
1550,1.565
1550.5,1.56465
1551,1.56503
1551.5,1.56516
1552,1.56454
1552.5,1.56489
1553,1.56517
1553.5,1.56491
1554,1.56491
1554.5,1.56484
1555,1.56476
1555.5,1.56508
1556,1.56493
1556.5,1.56473
1557,1.56533
1557.5,1.56497
1558,1.56488
1558.5,1.56491
1559,1.56463
1559.5,1.56492
1560,1.56501
1560.5,1.56458
1561,1.5646
1561.5,1.56481
1562,1.56488
1562.5,1.56516
1563,1.5648
1563.5,1.5649
1564,1.56494
1564.5,1.56493
1565,1.56511
1565.5,1.56491
1566,1.56507
1566.5,1.56508
1567,1.56483
1567.5,1.565
1568,1.56506
1568.5,1.5647
1569,1.56502
1569.5,1.56491
1570,1.56491
1570.5,1.56463
1571,1.56547
1571.5,1.56485
1572,1.5643
1572.5,1.56532
1573,1.56488
1573.5,1.56452
1574,1.56542
1574.5,1.56522
1575,1.5646
1575.5,1.565
1576,1.56533
1576.5,1.56493
1577,1.56467
1577.5,1.56505
1578,1.56498
1578.5,1.5647
1579,1.56521
1579.5,1.56489
1580,1.5645
1580.5,1.56547
1581,1.56486
1581.5,1.56518
1582,1.56554
1582.5,1.56503
1583,1.56471
1583.5,1.56508
1584,1.56526
1584.5,1.56494
1585,1.5654
1585.5,1.56517
1586,1.56435
1586.5,1.56505
1587,1.56546
1587.5,1.5649
1588,1.56502
1588.5,1.56534
1589,1.56472
1589.5,1.56502
1590,1.56515
1590.5,1.56451
1591,1.56509
1591.5,1.56537
1592,1.56458
1592.5,1.565
1593,1.56519
1593.5,1.56525
1594,1.56488
1594.5,1.56493
1595,1.56503
1595.5,1.56469
1596,1.56484
1596.5,1.56528
1597,1.56518
1597.5,1.56456
1598,1.56526
1598.5,1.5654
1599,1.5646
1599.5,1.56473
1600,1.56542
1600.5,1.56459
1601,1.56478
1601.5,1.56524
1602,1.56484
1602.5,1.56486
1603,1.56498
1603.5,1.56535
1604,1.56495
1604.5,1.56439
1605,1.56495
1605.5,1.56474
1606,1.56515
1606.5,1.56476
1607,1.56507
1607.5,1.56532
1608,1.56479
1608.5,1.56498
1609,1.56537
1609.5,1.56473
1610,1.56465
1610.5,1.5653
1611,1.56499
1611.5,1.5648
1612,1.56505
1612.5,1.56531
1613,1.56442
1613.5,1.56495
1614,1.56569
1614.5,1.56475
1615,1.56499
1615.5,1.56521
1616,1.56491
1616.5,1.56523
1617,1.56494
1617.5,1.56511
1618,1.565
1618.5,1.56481
1619,1.56512
1619.5,1.56498
1620,1.56459
1620.5,1.56528
1621,1.5654
1621.5,1.5646
1622,1.56522
1622.5,1.56558
1623,1.5647
1623.5,1.56464
1624,1.56534
1624.5,1.56522
1625,1.56463
1625.5,1.56508
1626,1.56492
1626.5,1.56503
1627,1.5654
1627.5,1.56469
1628,1.56492
1628.5,1.56586
1629,1.56495
1629.5,1.56415
1630,1.56541
1630.5,1.56556
1631,1.56411
1631.5,1.56519
1632,1.56568
1632.5,1.56462
1633,1.56514
1633.5,1.56523
1634,1.56434
1634.5,1.56554
1635,1.56511
1635.5,1.56452
1636,1.56524
1636.5,1.56545
1637,1.56421
1637.5,1.56512
1638,1.56533
1638.5,1.56431
1639,1.56511
1639.5,1.56557
1640,1.56499
1640.5,1.56474
1641,1.56561
1641.5,1.56485
1642,1.56454
1642.5,1.56528
1643,1.56527
1643.5,1.56444
1644,1.56495
1644.5,1.56529
1645,1.56469
1645.5,1.5643
1646,1.56529
1646.5,1.56504
1647,1.56439
1647.5,1.565
1648,1.56508
1648.5,1.56471
1649,1.56523
1649.5,1.56498
1650,1.56507
1650.5,1.56488
1651,1.56472
1651.5,1.5651
1652,1.56503
1652.5,1.56505
1653,1.56527
1653.5,1.56477
1654,1.56506
1654.5,1.56493
1655,1.56515
1655.5,1.5651
1656,1.56497
1656.5,1.56508
1657,1.565
1657.5,1.56507
1658,1.56474
1658.5,1.5647
1659,1.56566
1659.5,1.56526
1660,1.56438
1660.5,1.5653
1661,1.56511
1661.5,1.56482
1662,1.56513
1662.5,1.56516
1663,1.56497
